COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
112-2		d e m e a e																	
331-2		ə ə d e e																	
377-2		b d e m e e e																	
381-2		ʔ ɨ h e a																	
417-2		ə ə w																	
451-2		w ə d e																	
454-2		d ə e e e t																	
484-2		ɨ e d e e																	
535-2		d ə w e ə																	
543-2		w ə h ə ə																	
593-2		w ə e e																	
640-2		ə ə ə ə																	
1-2		tʃʼ e m e e e																	
65-2		d e m t t																	
163-2		ə e m e																	
212-2		d ə ə																	
244-2		tʃʼ e ə e																	
248-2		ɨ d e e e																	
293-2		w e ə ə a																	
373-2		d d e e e e																	
408-2		b ə ə ə e																	
414-2		d e m e ɨ tʃː e																	
642-2		e e e e a																	
60-2		e e rː e e e																	
115-2		ə e a																	
209-2		w ɨ e d e e t																	
242-2		w ɨ e d e ə t																	
415-2		ə e ə e																	
450-2		ə e e																	
490-2		tʼ e h e																	
645-2		d e e																	
160-2		tʃʼ e rː e																	
208-2		ʔ ɨ e o m ə ə e a																	
378-2		ʔ e e d e t t																	
379-2		w e ɨ m e a t																	
409-2		d ə e ə																	
598-2		ə ə ə t																	
646-2		ʔ ə ɨ ə t																	
210-2		ʔ ɨ e e a e																	
215-2		e e e e a																	
285-2		ɨ e d e w																	
380-2		ʔ e w ɨ																	
412-2		w e ə e e																	
496-2		ɨ ɨ ɨ e e e e tʃː t t t t																	
64-2		ʔ e d ə																	
251-2		w e j a a																	
294-2		ɨ e e d a a t																	
597-2		z e e g e d e a e																	
7-2		d e e a e																	
158-2		d ə ə ə a																	
296-2		e e ɨ e e e																	
375-2		ə ə w																	
541-2		w ə d ə																	
113-2		d ɨ e e																	
252-2		ə ə m ə ə a																	
330-2		d e e																	
449-2		ɨ a a t																	
491-2		d ɨ e g e t																	
545-2		m																	
596-2		z ə g ə																	
4-2		ɨ a m w a																	
106-2		e e d e																	
254-2		kʼ ə m ə a																	
290-2		d ə m ə a ə																	
602-2		w e e t																	
2-2		ɨ e e e ɨ t																	
3-2		d ɨ n g t a																	
213-2		d e e e a i																	
486-2		z ə d ə ə																	
10-2		tʼ ɨ g a a																	
152-2		ʔ e l o																	
211-2		w e w i t																	
328-2		tʃʼ e d e m a t																	
333-2		w e w i a																	
334-2		ɨ ə ə u																	
540-2		e e b a																	
109-2		k ɨ e e																	
250-2		m ə ə r a t																	
289-2		ə ɨ l																	
326-2		w ɨ ə e																	
154-2		ə h ə a ə s ə t																	
247-2		d e e k e e e e e t																	
286-2		ʔ ə d ə u t																	
418-2		ʔ ə ə ə a ə																	
416-2		ʔ ə m																	
455-2		m ə d a a																	
456-2		kʼ e a a e a a d t t t t t																	
495-2		m m m a tʃː																	
61-3			ɨ a																
63-3			ɨ ɨ a																
107-3			ɨ ə ə ə ə																
112-3			ɨ ɨ ə ə																
331-3			ə ɨ ə ə																
377-3			ɨ ɨ ə ə																
381-3			ə																
417-3			ə ɨ																
451-3			ɨ ə																
454-3			ɨ ə ə																
484-3			ɨ ə																
535-3			ɨ ə ə																
543-3			ɨ																
593-3			ɨ ə ɨ																
640-3			ə ə ɨ ə																
1-3			ɨ ə ə ə																
65-3			ɨ																
163-3			ɨ ə																
212-3			ə a																
244-3			ə ə ə																
248-3			ə ə ə ə																
293-3			ə ə ə																
373-3			ə a ə a																
408-3			ɨ a ə ə																
414-3			ɨ ə ɨ ə ə																
601-3			ɨ ə ə																
642-3			ɨ ɨ																
60-3			ə ɨ ɨ ə																
115-3			ɨ a ə ə																
209-3			ɨ ə																
242-3			ə ə ə																
415-3			ɨ ə ə																
450-3			ɨ a																
490-3			ɨ ə ə																
638-3			ɨ ə																
645-3			ɨ ə																
75-3			ɨ a ɨ ə																
160-3			ɨ ə ə																
208-3			ɨ ə ə ə ə																
214-3			ɨ																
218-3			ɨ a ə ə																
378-3			ɨ ə ə																
379-3			ɨ ə																
409-3			ɨ ɨ a ə																
497-3			ɨ a																
598-3			a ə ə																
646-3			ɨ ə																
164-3			ɨ ə																
210-3			ə ə ə ə e																
215-3			ɨ ə ə																
256-3			ɨ a ə																
285-3			a ɨ ə																
332-3			ɨ ɨ ə																
380-3			ɨ ə ə																
412-3			ɨ ə a																
496-3			l ɨ t ə ə ə ə																
64-3			ɨ ɨ																
67-3			ə ɨ ə																
169-3			a ɨ ɨ ə																
251-3			ɨ																
461-3			ə																
547-3			ə ɨ ə																
597-3			ɨ a ɨ a ə																
655-3			a ɨ																
7-3			ə ə a																
158-3			ə ə																
168-3			ɨ ə ə ə																
296-3			ə ɨ ə																
372-3			ɨ ɨ																
374-3			ɨ ɨ ə ə																
375-3			ə																
385-3			ɨ ɨ ə																
411-3			ɨ a																
500-3			ɨ a ə a																
6-3			a ɨ ə ɨ a ə																
17-3			ɨ ɨ a																
123-3			ɨ ə																
252-3			ə ə ə ə																
421-3			ɨ ə																
448-3			ɨ ə ə a ə																
449-3			ɨ ə																
545-3			ɨ a ɨ																
596-3			a ɨ ə																
653-3			ɨ ɨ																
4-3			ə ə																
254-3			ə ə																
290-3			ə ə ə																
339-3			ə ə a																
460-3			a a																
489-3			a ɨ ə ɨ a ə																
552-3			ɨ																
652-3			ɨ ɨ ə																
119-3			ɨ a ɨ ə																
298-3			ə																
340-3			ɨ ə																
458-3			ɨ a ɨ a ə																
459-3			ɨ ə																
607-3			ɨ a ɨ																
609-3			ɨ ə																
647-3																			
10-3			ə ə a																
15-3			ɨ a ɨ																
18-3			a ɨ a ə ə																
73-3			ɨ ɨ ə ə																
76-3			a ə ə ə																
110-3			ɨ ɨ																
121-3			ɨ ə																
167-3			ɨ ə ə																
255-3			ə ə ə																
297-3			ɨ a ə a																
299-3			ɨ a ə a																
338-3			ə ə a																
342-3			a ɨ a ə																
344-3			ɨ ɨ a																
410-3			ɨ ə																
540-3			a a																
550-3			ɨ a ɨ ə																
153-3																			
219-3			ə ə																
250-3			a a ə																
301-3			ɨ ə a ə																
74-3			ə ə ə																
120-3			ə a																
122-3			a a a																
220-3			ɨ ə ə																
245-3			ə ə ə a ə																
300-3			ə																
341-3			ɨ a ə a ə																
549-3			ɨ ə a ə																
610-3			a ɨ a ə																
118-3			ə ə																
221-3			ə ə ə																
420-3			ə ə																
455-3			ə ə																
495-3			ə																
498-3																			
61-4				d a a															
63-4				ʔ a d a ə															
107-4				g a a a r a															
112-4				d a m a r a															
331-4				a a g a a ə															
377-4				d ʔ a a a a ə															
381-4				ʔ ʔ a ə															
417-4				a a a															
451-4				a a d g a ə															
454-4				ʔ a t a a ə															
484-4				x a a ə ə															
535-4				ʔ a a r ə s															
543-4				a a ʔ a a ə ə															
593-4				ʔ a a a a															
640-4				a a a a															
1-4				d a a r a s															
65-4				d a s															
163-4				x a a a															
408-4				b a a a															
414-4				d a a h a a a															
601-4				ʔ a a a ə															
642-4				a a a a a															
60-4				a a nː a r a															
115-4				ʔ a r a s															
450-4				a a a s ə															
490-4				d a ə r a d															
638-4				a a a a															
645-4				d a a															
75-4				ʔ a a a a ə															
160-4				d a r a ə															
378-4				ʔ a nː g h a d ə															
379-4				x a d ə ʔ a d ə															
409-4				g a d a a ə															
497-4				t a d ə a															
598-4				a a a a a															
646-4				ʔ a d ə a															
164-4				b a ə a d															
332-4				ʔ a g a a ə															
380-4				ʔ a a a															
412-4				x a a ə															
64-4				d a a ə															
67-4				a a a d															
169-4				x a a a ə															
461-4				b d a															
547-4				x a a d															
597-4				ʔ a a d a d a ə															
655-4				ʔ ʔ a a a ə															
158-4				t a d u ə															
168-4				ʔ a a a r															
372-4				ʔ a a a a a															
374-4				ʔ a ə a a ə a															
375-4				a a ə d															
385-4				a a a d															
411-4				ʔ a g a a															
500-4				ʔ a a a															
541-4				d a a a															
6-4				a a a g a m a															
17-4				ʔ a a a															
330-4				d a a															
421-4				b a j a															
449-4				ʔ a t a															
545-4				x a a j a															
596-4				a a a															
653-4				b a d a d															
4-4				g d a ə a															
8-4				d a d a a d															
106-4				m a ʔ a															
339-4				b a a r ə															
489-4				d a a r a ə															
652-4				ʔ a g a ə d ə															
119-4				ʔ a a g a a															
340-4				d a a a															
458-4				f a a g a a															
486-4				a a d a h a m															
607-4				ʔ a a a															
609-4				ʔ a j a															
15-4				ʔ a ʔ a ə															
18-4				x a a r ə															
73-4				d a d ə a r a															
76-4				ʔ ʔ a a a a															
110-4				d a a d															
121-4				b a h a															
167-4				b a a ə															
334-4				d a a a															
342-4				a a a a															
344-4				b a a a															
410-4				d a s a															
550-4				d a g a a															
612-4				ʔ a a a ə															
120-4				ʔ a a g a															
122-4				b a ə															
341-4				ʔ a ʔ a m ə d															
549-4				g a d g ə															
610-4				x a ə ə ə															
61-5					ə ə ə														
63-5					ə ə ə ə ə ə ə														
107-5					ə ə ə ə ə ə														
112-5					ə ə ə ə ə ə														
331-5					ə ə ə ə ə ə ə														
377-5					ə ə ə ə ə ə ə ə														
381-5					ə ə ə ə ə ə ə														
417-5					ə ə ə														
451-5					ə ə ə ə ə ə ə ə														
454-5					ə ə ə ə ə ə ə ə														
484-5					ə ə ə ə ə ə ə ə														
535-5					ə ə ə ə ə ə ə														
543-5					ə ə ə ə ə ə ə														
593-5					ə ə ə ə ə ə														
640-5					ə ə ə ə ə														
1-5					ə ə ə ə ə ə ə														
65-5					ə ə ə ə ə ə														
163-5					ə ə ə ə ə ə														
212-5					ə ə ə ə														
244-5					ə ə ə ə ə ə ə ə ə														
248-5					ə ə ə ə ə ə ə														
293-5					ə ə ə ə ə														
373-5					ə ə ə ə ə ə														
408-5					ə ə ə ə ə ə														
414-5					ə ə ə ə ə ə ə ə														
601-5					ə ə ə ə ə ə ə ə														
642-5					ə ə ə ə ə ə														
60-5					ə ə ə ə ə ə ə														
115-5					ə ə ə ə ə														
209-5					ə ə ə ə ə ə ə ə														
242-5					ə ə ə ə ə ə ə ə														
415-5					ə ə ə ə ə														
450-5					ə ə ə ə ə ə														
490-5					ə ə ə ə ə ə ə														
638-5					ə ə ə ə ə ə														
645-5					ə ə ə														
75-5					ə ə ə ə ə ə ə														
160-5					ə ə ə ə ə ə														
208-5					ə ə ə ə ə ə ə ə ə ə														
214-5					ə ə ə ə ə														
218-5					ə ə ə ə ə ə ə														
378-5					ə ə ə ə ə ə ə ə														
379-5					ə ə ə ə ə ə ə ə														
409-5					ə ə ə ə ə ə ə														
497-5					ə ə ə ə ə														
598-5					ə ə ə ə ə ə														
164-5					ə ə ə ə ə ə ə														
210-5					ə ə ə ə ə ə ə														
215-5					ə ə ə ə ə ə ə ə														
256-5					ə ə ə ə														
285-5					ə ə ə ə ə														
332-5					ə ə ə ə ə ə ə														
380-5					ə ə ə ə ə ə														
496-5					ə ə ə ə ə ə ə ə ə ə ə ə ə ə ə														
64-5					ə ə ə ə ə ə														
67-5					ə ə ə ə ə ə														
169-5					ə ə ə ə ə ə ə ə ə														
251-5					ə ə ə ə ə ə														
294-5					ə ə ə ə ə ə ə ə ə ə														
461-5					ə ə ə ə														
547-5					ə ə ə ə ə														
597-5					ə ə ə ə ə ə ə ə ə														
655-5					ə ə ə ə ə ə ə														
7-5					ə ə ə ə ə														
168-5					ə ə ə ə ə														
296-5					ə ə ə ə ə ə ə														
372-5					ə ə ə ə ə ə														
374-5					ə ə ə ə ə ə ə ə ə														
375-5					ə ə ə ə ə														
385-5					ə ə ə ə ə														
411-5					ə ə ə ə ə ə ə ə														
500-5					ə ə ə ə ə ə														
6-5					ə ə ə ə ə ə ə														
17-5					ə ə ə ə ə														
113-5					ə ə ə ə														
123-5					ə ə ə ə ə ə														
252-5					ə ə ə ə ə ə ə														
421-5					ə ə ə ə														
448-5					ə ə ə ə ə ə ə ə ə ə ə ə														
449-5					ə ə ə ə ə ə														
545-5					ə ə ə ə ə ə														
596-5					ə ə ə ə														
653-5					ə ə ə ə ə														
4-5					ə ə ə a ə ə ə ə														
8-5					ə ə ə ə ə ə ə ə														
290-5					ə ə ə ə ə ə ə														
339-5					ə ə ə ə ə ə														
460-5					ə ə ə ə ə ə ə														
489-5					ə ə ə ə ə ə ə ə														
552-5					ə ə ə ə ə														
602-5					ə ə ə ə ə														
652-5					ə ə ə ə ə ə ə ə ə														
3-5					ə ə ə ə ə ə														
119-5					ə ə ə ə ə ə ə														
298-5					ə ə ə ə ə ə														
340-5					ə ə ə ə ə ə														
458-5					ə ə ə ə ə ə ə														
459-5					ʔ ə ə ə ə ə														
486-5					ə ə ə ə ə ə ə														
607-5					ʔ ə ə ə ə ə														
609-5					ə ə ə ə														
647-5					ə ə ə ə ə ə ə ə														
15-5					ə ə ə ə ə ə ə														
18-5					ə ə ə ə ə ə														
73-5					ə ə ə ə ə ə ə ə														
76-5					ʔ ə ə ə ə ə ə														
110-5					ə ə ə ə ə														
121-5					ə ə ə ə														
152-5					ə ə ə ə														
167-5					ə ə ə ə														
255-5					ə ə ə ə ə ə ə														
297-5					ə ə ə ə ə ə														
299-5					ə ə ə ə ə ə														
334-5					ə ə ə ə ə ə ə														
338-5					ə ə ə ə ə ə ə														
342-5					ə ə ə ə														
344-5					ə ə ə ə ə														
410-5					ə ə ə ə ə ə														
550-5					ə ə ə ə ə ə														
612-5					ə ə ə ə ə ə ə														
219-5					ə ə ə ə ə														
250-5					ə ə ə ə ə ə ə														
301-5					ə ə ə ə ə ə														
74-5					ə ə ə ə ə														
120-5					ə ə ə ə ə														
220-5					ə ə ə ə ə														
245-5					ə ə ə ə ə ə ə														
300-5					ə ə ə ə ə														
341-5					ə ə ə ə ə ə ə ə														
549-5					ʔ ə ə ə ə ə ə ə ə ə ə														
643-5					ə ə ə ə ə														
118-5					ə ə ə ə														
420-5					ʔ ə ə ə ə ə														
455-5					ʔ ə ə ə ə ə														
495-5					ʔ ə ə ə ə														
61-6						d e e													
63-6						ħ e n e m													
107-6						j e m e e e													
112-6						d e f e e e													
331-6						e e ə e m u													
377-6						ʔ ʔ e n w ə e e													
381-6						ʔ ɨ ħ e n m u													
417-6						e e e													
451-6						s e n r e m u													
454-6						ħ e n n e e ə m													
484-6						s e m e ə ə u													
535-6						ʔ e n e e h m													
543-6						s e n u m u													
593-6						ħ e e g e e													
640-6						e f e u m													
1-6						d e n e e e m													
163-6						j e s ə m e													
212-6						ʔ e e													
244-6						ħ e e g e r ə u													
248-6						m f e e b e m													
293-6						f e e e m													
373-6						ʔ ʔ e e e e													
408-6						b e ʕ u ə e													
601-6						s e n ə m u u													
642-6						e e m e m													
60-6						tsʼ e f e m e m													
115-6						e e m m e													
242-6						ʔ e n ʔ e s ə u													
415-6						e e e e m													
450-6						s e e ə m													
490-6						f e n ə m e m													
638-6						s e e ə e													
645-6						m e e													
75-6						j e m g m e e													
208-6						ʔ ɨ n g ə ə ə ə r													
214-6						ʔ e b e m													
218-6						ʔ əi̯ f ə e e u													
409-6						ʕ e g b e m													
497-6						f e s ə m													
598-6						k a a m u t													
646-6						ʔ e ɨ ə ə e t													
215-6						g e g g m ə m													
256-6						f e m e													
294-6						ʔ ə n ə ə r n n r													
655-6						g g f ə s ə m													
158-6						g e n g e m													
372-6						k ə m ə ə m													
375-6						s e n m													
411-6						ħ əi̯ ʔ u ə ʕ u s													
500-6						ʔ ə m m													
541-6						g e s e e													
113-6						b e e m													
252-6						f ə g ə r ə m													
330-6						k e e d m e													
448-6						f ə sː ə m r r r ə ə d													
106-6						e e s b e													
290-6						ħ e d e n ai̯ kʼ													
460-6						f ə g b ə t ə													
552-6						f m b ə ə													
602-6						f e n m													
2-6						n ʔ e e e m t													
298-6						g g ʔ ɨ t a													
486-6						f ə f ə kʼ ə m													
211-6						m e s e m													
333-6						n e n e e m													
334-6						f ə r b ə m ai̯													
612-6						kʼ əi̯ n a b a t													
289-6						m ɨ b u													
326-6						m ɨ ʔ ə d													
594-6						g n b ə m ə													
154-6						n ɨ f ə ɨ ə r ə t													
286-6						s e ħ e r ə t													
418-6						ʔ əi̯ n b e e e													
615-6						e e													
288-6						j ɨ ʔ u s													
5-6						d ə b h ə													
61-7							ə ə												
63-7							ə ə ə												
107-7							s ə ə ə ə ə												
112-7							s ə ə ə ə												
331-7							ə ə s ə ə												
377-7							s ə ə ə ə												
381-7							s ə												
417-7							ə ə ə												
451-7							ə ə ə												
454-7							ə ə ə												
484-7							ə ə s ə ə												
535-7							s ə ə ə ə												
543-7							ə ə												
593-7							ə ə ə ə												
640-7							ə ə ə ə												
1-7							s ə ə ə ə ə												
65-7							s ə												
163-7							ə ə s ə												
212-7							s ə ə												
244-7							s ə ə ə												
248-7							ə s ə ə ə												
293-7							ə ə ə ə ə												
373-7							s ə ə ə ə												
408-7							s ə ə ə												
414-7							s ə s ə ə ə ə												
601-7							ə ə ə ə												
642-7							ə ə s ə												
60-7							ə ə s ə ə												
115-7							ə ə ə ə ə												
209-7							ə ə ə ə												
242-7							ə ə ə ə												
415-7							ə ə ə ə												
450-7							ə ə ə												
490-7							s ə s ə ə ə												
638-7							ə ə ə ə												
645-7							s ə ə												
75-7							ə ə ə ə												
160-7							s ə ə ə												
208-7							s ə ə ə ə ə ə												
214-7							s ə ə												
218-7							s ə ə ə ə												
378-7							s ə ə ə												
379-7							ə ə ə												
409-7							s ə ə ə ə												
497-7							s ə ə												
598-7							ə ə ə												
646-7							ə ə												
164-7							s ə s ə ə												
210-7							s ə ə ə ə ə ə												
215-7							s ə ə ə												
256-7							s ə ə ə												
285-7							ə ə s ə												
332-7							s ə ə ə												
380-7							s ə s ə ə ə												
412-7							ə ə ə ə ə												
496-7							ə ə ə ə ə ə ə												
64-7							s ə s ə												
67-7							ə ə ə												
169-7							ə ə ə ə ə ə ə ə												
251-7							s ə ə												
294-7							ə ə ə												
461-7							ə												
547-7							ə ə ə ə												
597-7							s ə ə ə ə ə ə												
655-7							s ə ə												
7-7							s ə ə ə												
158-7							s ə ə ə												
168-7							s ə ə ə ə												
296-7							ə ə s ə ə												
372-7							ə ə												
374-7							s ə s ə ə ə												
385-7							ə ə s ə												
411-7							ə ə ə												
500-7							ə ə ə ə												
6-7							ə ə ə ə ə ə												
17-7							s ə ə ə												
123-7							s ə ə ə												
252-7							ə ə ə ə												
421-7							s ə s ə												
448-7							s ə s ə ə ə ə ə												
449-7							s ə ə												
491-7							ə ə												
545-7							s ə ə ə												
596-7							ə ə ə												
653-7							s ə ə												
8-7							s ə s ə ə												
254-7							ə ə ə												
290-7							s ə s ə ə												
460-7							s ə ə ə												
489-7							s ə ə ə ə ə												
552-7							s ə												
652-7							s ə s ə ə ə												
3-7							s ə ə												
119-7							s ə ə ə ə												
298-7							ə												
340-7							s ə ə ə												
458-7							s ə ə ə ə												
459-7							s ə s ə												
486-7							ə ə ə												
607-7							s ə s ə ə												
609-7							s ə ə												
10-7							ə s ə ə												
15-7							s ə s ə												
18-7							s ə s ə ə ə												
73-7							s ə s ə ə ə												
76-7							s ə ə ə ə												
110-7							s ə ə												
121-7							s ə s ə												
152-7							s ə s ə												
167-7							s ə ə ə												
255-7							s ə ə ə												
297-7							s ə s ə ə												
299-7							s ə s ə ə												
338-7							s ə s ə ə												
342-7							s ə ə												
344-7							s ə s ə												
410-7							s ə s ə												
540-7							s ə s ə												
550-7							s ə s ə ə												
153-7							ə ə s ɨ ə												
219-7							s ə ə												
250-7							s ə s ə												
301-7							s ə s ə ə ə												
326-7							ə												
74-7							s ə ə ə												
120-7							s ə ə												
122-7							s ə ə ə												
220-7							s ə ə ə												
245-7							s ə s ə ə ə												
300-7							s ə												
341-7							s ə ə ə												
549-7							s ə s ə s ə												
610-7							ə ə ə ə												
643-7							s ə												
118-7							s ə ə												
221-7							s ə ə ə												
420-7							s ə ə												
455-7							s ə ə												
495-7							s ə												
61-8								g ɨ ə											
63-8								h ɨ s ɨ ə											
107-8								dʒ ɨ ɨ ə ə ə											
112-8								b ɨ n ə ə ə											
331-8								ɨ ɨ s a ə ə ə											
377-8								b h ɨ n ə ə ə											
381-8								h h ə ə ə											
417-8								ɨ ɨ ə											
451-8								ɨ ɨ m a ɨ ə ə											
454-8								h ɨ h ɨ ə ə											
484-8								ɨ ɨ s ɨ ə i ə											
535-8								h ɨ ɨ ɨ ə ə											
543-8								ɨ ɨ a ə ə ə											
593-8								dʒ ɨ ɨ ə ə											
640-8								ɨ ɨ ɨ ə ə											
1-8								b ɨ n ə r ə m											
65-8								h ɨ m m m ə											
163-8								ɨ ɨ s ə											
212-8								dʒ ɨ ə ə											
244-8								b ɨ ɨ ə ə ə											
248-8								ɨ s ɨ ə g ə ə											
293-8								ɨ ɨ ɨ ə ə											
373-8								kʼ ɨ ə ə ə											
408-8								b ɨ a i ə ə											
414-8								h ɨ s ɨ n ə ə ə											
601-8								h ɨ ɨ ə m ə											
642-8								ɨ ɨ s ə ə ə											
60-8								ɨ ɨ ɨ ə s ə m											
115-8								h ɨ ɨ ə ə											
209-8								ɨ ɨ ɨ ə ɨ ə ə											
242-8								dʒ ɨ ɨ ə ə ə ə											
415-8								ɨ ɨ ə ə a											
450-8								ɨ ɨ ɨ ə											
490-8								ʒ ɨ n a ə m											
638-8								ɨ ɨ ɨ ə ə ə											
645-8								g ɨ ə											
75-8								dʒ ɨ ɨ ə ə											
160-8								b ɨ ə ə m ə											
208-8								b ɨ ɨ ə a a ə ə											
214-8								h ɨ g ə ə											
218-8								dʒ ɨ ɨ ə ə ə ə											
378-8								b ɨ ɨ a ə a ə											
379-8								ɨ ɨ b ə ə a											
409-8								h ɨ s ə ə ə											
497-8								h ɨ ə											
598-8								ɨ a ə ə m											
646-8								h ɨ b ə ə ə											
164-8								b ɨ n ə m											
210-8								ʒ ɨ ɨ ə ə ə ə											
215-8								dʒ ɨ h ə a ə ə											
256-8								dʒ ɨ ə ə											
285-8								ɨ ɨ g ə ə											
332-8								h ɨ h g ɨ ə											
380-8								h ɨ s ɨ ə ə											
412-8								ɨ ɨ s ə ə ə											
496-8								ɨ ɨ b a ɨ s ɨ ə ə i i i i ə											
64-8								j ɨ b ə ə											
67-8								ɨ ɨ b ə ə											
169-8								ɨ ɨ ɨ ə ə ə ə m ə											
251-8								ɨ ɨ ɨ ə ə ə											
294-8								dʒ m ɨ ɨ ə i i i i ə											
461-8								h m g ə											
547-8								ɨ ɨ s ə ə											
597-8								b ɨ ɨ ʔ ə ə ə ə											
655-8								h h ɨ ɨ ə ə											
7-8								ʔ ɨ ə g ə											
158-8								h ɨ ɨ ɨ ə a											
168-8								dʒ ɨ ə ə ə											
296-8								ɨ ɨ a ə ə ə ə											
374-8								b ɨ b ə a i ə											
385-8								ɨ ɨ s ə ə											
500-8								b ɨ ə ə ə ə											
6-8								ɨ ɨ ɨ ʔ ə ə ə											
17-8								h ɨ a a a											
123-8								ɨ ɨ s ə s ə											
252-8								ʒ ɨ ə g a ə											
421-8								b ɨ s ə											
448-8								j ɨ b ɨ n s ə ə ə ə ə											
449-8								h ɨ a ə ə m											
545-8								m ɨ ɨ ə a a											
596-8								ɨ ɨ g ə											
653-8								b ɨ g ə m											
4-8								b h ɨ m ə a ə											
8-8								h ɨ s ɨ ə ə											
254-8								dʒ a a ə ə											
290-8								h ɨ a a ə ə											
339-8								b ə n a a											
460-8								ɨ ɨ ɨ m ə											
489-8								b ɨ ə ə ʔ ə ə ə											
552-8								s ɨ g ə ə											
652-8								j ɨ s ə m ə ə ə											
3-8								m ɨ n a ə											
119-8								b ɨ ɨ g ə g ə											
298-8								ʔ ʔ ə ə ə a											
340-8								g ɨ ə ə ə ə											
458-8								b ɨ ɨ g ə ə ə											
459-8								h ɨ s a a ə											
607-8								ʔ ɨ g a ə m											
609-8								ʔ ɨ ə ə											
10-8								m ɨ s ə ə ə											
15-8								b ɨ ə ə m ə											
18-8								ʒ ɨ s a a ə											
73-8								j ɨ b a ə r ə m											
76-8								b b ə a ə ə ə											
121-8								ʔ ɨ g ə											
167-8								g ɨ ə ə											
255-8								kʼ ə ɨ ə m ə											
