COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
891-2		Ø i ŋ ⁵⁵							
528-2		j j o ⁵¹							
797-2		k j ui k ²¹							
493-2		n i k ⁵⁵							
217-2		j a p ⁵¹							
896-2		Ø i t ²¹							
452-2		m j ui k ⁵⁵							
580-2		j ŋ o t ²¹							
833-2		n a̱ ⁵¹							
390-2		m a ŋ ²¹							
696-2		ŋ j i ⁵¹							
86-2		t ui ŋ ⁵¹							
384-2		m a ⁵⁵							
61-2		k a ŋ ⁵¹							
536-2		s o ʔ ⁵⁵							
731-2		p a j ⁵⁵							
779-2		o ⁵¹							
589-2		t a ŋ ⁵¹							
680-2		ŋ i ʔ ²¹							
658-2		j o m ⁵¹							
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ⁵⁵							
714-2		i ⁵¹							
331-2		l o ⁵⁵							
206-2		j o ⁵¹							
930-2		ŋ a̱ p ⁵⁵							
353-2		l i ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		kʰ ui ⁵⁵							
179-2		k j o ʔ ⁵⁵							
194-2		j o ʔ ⁵⁵							
727-2		a ŋ ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k a ŋ ⁵¹							
53-2		p a m ⁵¹							
59-2		t o ʔ ⁵⁵							
506-2		p i k ⁵⁵							
29-2		p i k ²¹							
316-2		o ʔ ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		m o ⁵⁵							
312-2		kʰ o ⁵⁵							
490-2		j i ⁵⁵							
436-2		m o ²¹							
927-2		ŋ a̱ ⁵¹							
383-2		m o ʔ ⁵¹							
211-2		j a m ⁵¹							
873-2		Ø a ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		k e ⁵⁵							
344-2		l a m ⁵¹							
666-2		ŋ o ²¹							
595-2		a ⁵⁵							
660-2		j o t ⁵⁵							
642-2		Ø a ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t a p ⁵⁵							
337-2		j Ø o ⁵¹							
484-2		n j a ŋ ⁵¹							
574-2		j s ui m ⁵⁵							
718-2		p a n ⁵⁵							
811-2		kʰ ui ⁵⁵							
458-2		p ui ŋ ⁵⁵							
884-2		s i ⁵⁵							
205-2		k ui ʔ ⁵⁵							
499-2		n e ⁵¹							
706-2		Ø o ⁵¹							
920-2		ui ŋ ⁵⁵							
36-2		p j a ŋ ⁵¹							
12-2		p i ⁵¹							
350-2		l j a ŋ ⁵⁵							
4-2		p a ⁵¹							
342-2		j ui k ²¹							
280-2		kʰ j i ²¹							
638-2		Ø a ʔ ⁵⁵							
729-2		Ø i ²¹							
72-2		j a ŋ ²¹							
612-2		p a ŋ ⁵⁵							
459-2		m j i ŋ ⁵¹							
569-2		s a ⁵⁵							
283-2		k j ui ⁵⁵							
501-2		p o ⁵⁵							
652-2		j a ⁵¹							
220-2		j a ŋ ²¹							
233-2		j ui ʔ ²¹							
562-2		s a ŋ ²¹							
31-2		p o ʔ ²¹							
386-2		m a ʔ ²¹							
684-2		ŋ j o ʔ ²¹							
804-2		k j ui ŋ ⁵⁵							
618-2		Ø ui ²¹							
565-2		k Ø ⁵⁵							
468-2		n i k ²¹							
369-2		l i k ²¹							
314-2		kʰ j j a ⁵¹							
776-2		Ø ui k ⁵⁵							
170-2		k j o ⁵⁵							
823-2		Ø a̱ p ⁵⁵							
471-2		n a m ²¹							
249-2		kʰ a ⁵¹							
367-2		l i ⁵⁵							
414-2		m j Ø ⁵⁵							
503-2		p a ⁵⁵							
40-2		p j i ŋ ⁵⁵							
647-2		Ø a ⁵¹							
105-2		Ø i ²¹							
141-2		k e ⁵¹							
272-2		kʰ j a ŋ ²¹							
463-2		m ui ⁵¹							
1-2		p o ⁵¹							
349-2		l a ŋ ²¹							
214-2		j a m ²¹							
841-2		n j a t ²¹							
123-2		t Ø ⁵¹							
646-2		Ø i ²¹							
433-2		m j a ŋ ⁵¹							
512-2		p j i k ⁵⁵							
518-2		p j ui ⁵¹							
878-2		t o ⁵⁵							
849-2		p a t ⁵⁵							
524-2		p ui k ⁵⁵							
90-2		t o ⁵⁵							
541-2		s a̱ n ²¹							
933-2		j ui ⁵⁵							
164-2		k a ŋ ²¹							
686-2		ŋ j a p ²¹							
467-2		n o ²¹							
201-2		k j ui k ²¹							
784-2		j i k ⁵⁵							
487-2		j o ⁵¹							
504-2		p o ʔ ⁵⁵							
49-2		p j e ²¹							
822-2		l o ʔ ⁵⁵							
52-2		p ui ⁵¹							
281-2		kʰ j ui ⁵¹							
46-2		p j o ⁵¹							
377-2		l Ø k ⁵⁵							
127-2		Ø a ʔ ²¹							
67-2		t a̱ p ⁵⁵							
192-2		k j i ʔ ²¹							
864-2		p j a ⁵⁵							
126-2		Ø o ʔ ²¹							
546-2		s a ŋ ⁵¹							
635-2		kʰ a ²¹							
473-2		n a m ⁵¹							
3-2		p o ⁵⁵							
98-2		p o ⁵⁵							
445-2		m j ui j ⁵¹							
608-2		Ø a m ⁵¹							
210-2		j o ʔ ²¹							
140-2		k j i ⁵¹							
868-2		Ø o ⁵⁵							
520-2		p j Ø ⁵¹							
166-2		k i k ²¹							
48-2		p j a ŋ ⁵¹							
270-2		kʰ j a ŋ ⁵¹							
379-2		l Ø j ⁵⁵							
55-2		p a p ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			j a k ⁵⁵						
438-3			j a ʔ ⁵⁵						
334-3			l a ʔ ³¹						
360-3			l i ³¹						
394-3			m i ³¹						
221-3			j i p ³¹						
202-3			k au ³¹						
935-3			a ³¹						
93-3			k a ³¹						
7-3			p ɛ̃ ŋ ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k ɔ̱̃ ʔ ⁵⁵						
547-3			ʃ a k ⁵⁵						
555-3			j a m ⁵⁵						
464-3			m au ³¹						
119-3			j a ŋ ⁵⁵						
835-3			n ɛ̃ p ⁵⁵						
79-3			t a ³¹						
693-3			ŋ au ⁵⁵						
477-3			ɛ ʔ ³¹						
891-3			t a ŋ ³⁵						
528-3			j a ⁵⁵						
797-3			k j u k ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ p ³¹						
896-3			n u̱ t ⁵⁵						
452-3			m j u k ³¹						
580-3			s a ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ ui ⁵⁵						
86-3			t u ŋ ⁵⁵						
384-3			m ɛ̃ n ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			pʰ ɛ̃ ʔ ⁵⁵						
779-3			a̱ ⁵⁵						
589-3			tʰ a ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ p ⁵⁵						
353-3			l a̱ ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ʔ ³¹						
194-3			a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ p ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a m ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			ŋ ɛ̃ n ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			Ø a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			k ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ ɛ ³¹						
595-3			tʰ ɔ̃ ⁵⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɛ̃ ʔ ³⁵						
337-3			j v a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			k a m ³¹						
718-3			ʃ a n ³¹						
811-3			kʰ au ³¹						
458-3			tʰ a ŋ ³¹						
884-3			t a̱ ³⁵						
205-3			k u̱ k ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			a ŋ ³¹						
36-3			p j ɛ̃ ⁵⁵						
12-3			p i ⁵⁵						
350-3			l ɔ̃ ³⁵						
4-3			p ɔ̃ ŋ ⁵⁵						
342-3			j u k ³¹						
638-3			tʃʰ ɛ ⁵⁵						
729-3			ʃ a̱ ⁵⁵						
72-3			t ɔ̃ ⁵⁵						
283-3			kʰ j u ³¹						
501-3			pʰ ɛ ³⁵						
148-3			k a ʔ ³¹						
220-3			j ɔ̃ ³¹						
233-3			j u k ³¹						
31-3			p j a ʔ ⁵⁵						
386-3			m ɛ ʔ ³¹						
684-3			ŋ j a ʔ ³¹						
804-3			kʰ j u ŋ ³¹						
618-3			tʃʰ au ⁵⁵						
565-3			ʃ u ³¹						
468-3			n a ʔ ³¹						
369-3			l a k ³¹						
776-3			ʃ u k ⁵⁵						
170-3			k j a ³⁵						
823-3			l ɛ̱ p ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			a ³⁵						
647-3			tʃʰ i ⁵⁵						
105-3			tʃ i ³¹						
393-3			m ɔ̃ ⁵⁵						
141-3			k ai ⁵⁵						
272-3			kʰ j ɔ̃ ⁵⁵						
463-3			au ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ³¹						
214-3			j ɛ̃ ³¹						
841-3			n a̱ t ⁵⁵						
646-3			tʃʰ i ⁵⁵						
433-3			m a ŋ ⁵⁵						
512-3			pʰ j a k ⁵⁵						
878-3			t a ³¹						
524-3			pʰ u k ⁵⁵						
668-3			ŋ ai ⁵⁵						
164-3			k ɔ̃ ⁵⁵						
686-3			ŋ j ɛ ³¹						
201-3			k j au k ³¹						
784-3			j a̱ ŋ ³⁵						
487-3			j ai ⁵⁵						
504-3			pʰ a ʔ ⁵⁵						
49-3			p u ³¹						
822-3			l a ʔ ⁵⁵						
52-3			p a ⁵⁵						
281-3			kʰ j au ⁵⁵						
46-3			p j ɛ ⁵⁵						
127-3			tʃ ɛ p ³¹						
192-3			k j a̱ ʔ ⁵⁵						
126-3			tʃ a ʔ ³¹						
656-3			v ɛ̃ ³⁵						
546-3			k ɛ̃ ⁵⁵						
473-3			n ɛ m ⁵⁵						
3-3			p a ⁵⁵						
608-3			ɛ̃ ⁵⁵						
210-3			j a ʔ ³¹						
868-3			Ø a ³¹						
166-3			k a k ⁵⁵						
48-3			p j a ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l u v ³⁵						
55-3			p a p ⁵⁵						
665-4				ŋ ɔː ³³					
495-4				n Ø ⁵⁵					
838-4				j j ɔː ⁵⁵					
438-4				m j ɔː ³¹					
334-4				l ɔː k ⁵⁵					
360-4				l ə̱ː ³¹					
394-4				m j ə̱ː ³³					
221-4				j Ø t ⁵⁵					
202-4				k aːu ³³					
935-4				u ³¹					
93-4				t ɔː ³¹					
7-4				p aː n ³³					
664-4				a ŋ ³³					
246-4				k j aː k ⁵⁵					
547-4				j p ɔː k ⁵⁵					
555-4				j ə̱ː m ³³					
464-4				m aːu ³³					
119-4				m j ɔː ŋ ³¹					
835-4				j n aː p ⁵⁵					
79-4				t j ɔː ³¹					
693-4				ŋ aːu ³³					
477-4				j i ³¹					
891-4				t ə̱ː ŋ ⁵⁵					
528-4				j j ɔː ³³					
797-4				k j aːu k ⁵⁵					
493-4				n ɔː k ⁵⁵					
217-4				j aː p ⁵⁵					
896-4				t ə̱ː t ⁵⁵					
452-4				m j aːu k ⁵⁵					
580-4				j ŋ ə̱ː t ⁵⁵					
833-4				n ə̱ː ³³					
390-4				m a ŋ ³³					
696-4				ŋ j Ø ³³					
86-4				t aːu ŋ ³³					
384-4				m aː ⁵⁵					
61-4				t a̱ ŋ ³¹					
536-4				p ɔː k ⁵⁵					
731-4				t aːu j ³³					
779-4				ɔː ³³					
589-4				t aː ŋ ³¹					
680-4				ŋ aː k ⁵⁵					
658-4				a̱ m ³³					
456-4				m j a ŋ ³³					
183-4				k Ø ³³					
785-4				kʰ ɔː ³¹					
714-4				ə̱ː ³³					
331-4				l ɔː ³¹					
206-4				j ɔː ³¹					
930-4				ŋ a̱ p ⁵⁵					
353-4				l ə̱ː ³¹					
161-4				k a ŋ ³³					
814-4				kʰ aːu ³¹					
179-4				k ɔː k ⁵⁵					
194-4				ɔː k ⁵⁵					
727-4				a ŋ ³³					
260-4				kʰ j aː p ⁵⁵					
144-4				k a̱ m ³³					
53-4				p ɔː m ³³					
59-4				t ɔː k ⁵⁵					
506-4				pʰ ə̱ː k ⁵⁵					
29-4				p ɔː k ³¹					
316-4				j ɔː k ⁵⁵					
389-4				m j a ŋ ³³					
118-4				m ɔː ⁵⁵					
312-4				kʰ ɔː ³¹					
490-4				n j ə̱ː ⁵⁵					
436-4				m j ɔː ³¹					
927-4				ŋ a ³³					
383-4				m ɔː k ³¹					
211-4				j a̱ m ³³					
873-4				Ø ɔː ŋ ³³					
371-4				l ə̱ː ŋ ³¹					
877-4				Ø i ⁵⁵					
344-4				l a̱ m ³³					
666-4				ŋ ɔː ³³					
595-4				a ŋ ⁵⁵					
660-4				u t ⁵⁵					
642-4				t a ŋ ⁵⁵					
257-4				kʰ j a̱ m ³³					
167-4				k j ɔː ³¹					
880-4				t aː k ⁵⁵					
337-4				j Ø ɔː ³¹					
484-4				n a ŋ ³³					
574-4				Ø u m ³³					
718-4				p aː ŋ ⁵⁵					
811-4				kʰ aːu ³³					
458-4				t aːu ŋ ⁵⁵					
884-4				t Ø ⁵⁵					
499-4				n i ³³					
706-4				Ø ɔː ³¹					
920-4				aːu ŋ ⁵⁵					
36-4				p j aː ŋ ³¹					
12-4				p j Ø ³¹					
350-4				l a ŋ ⁵⁵					
4-4				p aː n ³³					
342-4				Ø aːu k ³¹					
280-4				k j Ø ⁵⁵					
638-4				Ø aː p ⁵⁵					
729-4				Ø Ø ³¹					
72-4				t a ŋ ³¹					
612-4				t a ŋ ⁵⁵					
459-4				m j ə̱ː ŋ ³³					
569-4				Ø aːu ³¹					
283-4				k j aːu ³³					
501-4				p ɔ ⁵⁵					
148-4				k a ŋ ³¹					
220-4				j aː ŋ ³¹					
233-4				j aːu k ⁵⁵					
562-4				j j a̱ ŋ ⁵⁵					
386-4				m a̱ ³¹					
684-4				ŋ j ɔː k ⁵⁵					
804-4				k j aːu ŋ ³³					
618-4				t aːu ³³					
565-4				Ø Ø ⁵⁵					
468-4				n ɔː k ⁵⁵					
369-4				l ɔː k ³¹					
125-4				j a j ³¹					
314-4				kʰ m ɔː ³³					
776-4				Ø aːu k ⁵⁵					
170-4				k j ɔː ⁵⁵					
823-4				l a p ⁵⁵					
471-4				Ø a m ³³					
249-4				kʰ a̱ m ³¹					
367-4				l ə̱ː ³¹					
414-4				m j Ø ⁵⁵					
503-4				p aː ³¹					
40-4				p j ə̱ː ŋ ⁵⁵					
647-4				Ø ə̱ː ³¹					
105-4				tʃ ə̱ː ³³					
393-4				m a ŋ ⁵⁵					
141-4				k i ³¹					
272-4				kʰ j aː ŋ ⁵⁵					
463-4				m Ø ³³					
1-4				p ɔː ³³					
349-4				l a ŋ ³³					
214-4				j aː m ³¹					
841-4				n ə̱ː t ⁵⁵					
123-4				t Ø ³¹					
646-4				Ø Ø ³³					
433-4				m j ɔː ŋ ³¹					
512-4				pʰ j ə̱ː k ⁵⁵					
518-4				pʰ j u ³³					
878-4				t ɔː ³¹					
849-4				p a̱ t ⁵⁵					
524-4				pʰ aːu k ⁵⁵					
90-4				t a̱ k ⁵⁵					
541-4				Ø aː ŋ ³¹					
933-4				j aːu ³³					
668-4				ŋ aː ³¹					
164-4				k a ŋ ³¹					
686-4				ŋ j i p ⁵⁵					
467-4				n ɔː ³³					
201-4				k j aːu k ³¹					
784-4				j ə̱ː k ⁵⁵					
487-4				a̱ ³¹					
504-4				pʰ ɔː t ⁵⁵					
49-4				p Ø ³¹					
822-4				l ə̱ː k ⁵⁵					
52-4				p ɔ ³³					
281-4				kʰ j aːu ³¹					
46-4				p j ɔː ³¹					
377-4				n Ø k ³³					
127-4				tʃ a p ³¹					
67-4				t a̱ t ⁵⁵					
192-4				k j aː k ⁵⁵					
126-4				tʃ ɔː k ³¹					
656-4				a̱ m ⁵⁵					
546-4				Ø a ŋ ³¹					
635-4				t ɔː k ⁵⁵					
473-4				n aː m ³³					
3-4				p j ɔː ⁵⁵					
98-4				p ɔː ³¹					
608-4				t aː p ³¹					
210-4				j ɔː t ³¹					
140-4				k j ə̱ː ³¹					
868-4				Ø ɔː ⁵⁵					
520-4				p j u ³¹					
48-4				p j ə̱ː ŋ ³¹					
270-4				kʰ j aː ŋ ³¹					
379-4				l u ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u k ⁵⁵				
838-5					j a k ³¹				
438-5					j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l i k ³¹				
394-5					m j i k ³¹				
221-5					j i k t ³¹				
202-5					k u̱ k ³¹				
935-5					a̱ ³¹				
93-5					ts ɔ ³⁵				
7-5					p ɛ̃ n ³¹				
664-5					v ɔ̃ ³¹				
246-5					k ɔ̱̃ ʔ ³¹				
547-5					s a k ³¹				
555-5					j i k m ³¹				
464-5					m u k ³¹				
119-5					ts a̱ ŋ ⁵⁵				
835-5					n ɛ̃ p ³¹				
79-5					t u ³⁵				
693-5					ŋ u̱ k ³¹				
477-5					n j ɛ ʔ ⁵⁵				
891-5					t a ŋ ⁵⁵				
528-5					j u ³¹				
797-5					k j au ʔ ³¹				
493-5					n a k ³¹				
217-5					j ɛ p ³¹				
896-5					ts u̱ k t ⁵⁵				
452-5					m j au ʔ ³¹				
580-5					ŋ ɔ ʔ ³¹				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³¹				
696-5					ŋ a v ³¹				
86-5					t au ³¹				
384-5					m ɛ̃ n ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					s ɔ ʔ ³¹				
731-5					k i ³⁵				
779-5					ɔ ³¹				
589-5					tʰ ɛ̱ ŋ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ɛ̱ m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					a ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɛ̱ p ⁵⁵				
353-5					l i k ³¹				
161-5					k ɔ̃ ³¹				
814-5					kʰ u k j ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					v ɔ̃ ³¹				
260-5					kʰ j ɛ p ³¹				
144-5					k ɛ̃ ³¹				
53-5					p au m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					tʰ ɔ ʔ ³¹				
389-5					m j ɛ̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ u ³⁵				
490-5					n j a j ⁵⁵				
436-5					m j ɔ ³¹				
927-5					ŋ ɛ̃ n ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					tʰ ɔ̃ ⁵⁵				
660-5					v ɛ ʔ ³¹				
642-5					Ø ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³¹				
880-5					t ɛ̃ ʔ ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					k ɔ n ⁵⁵				
458-5					tʰ au ŋ ⁵⁵				
884-5					t i k ⁵⁵				
205-5					k au ʔ ³¹				
499-5					n ɛ ³¹				
706-5					Ø ɔ ³⁵				
920-5					au ŋ ⁵⁵				
36-5					p j ɛ̃ ³¹				
12-5					p i k ³¹				
350-5					l ɔ̃ j ⁵⁵				
4-5					p ɛ̃ n ³¹				
342-5					j au ʔ ³¹				
280-5					k j a ³¹				
638-5					j ɛ p ⁵⁵				
729-5					Ø a ³¹				
72-5					t ɔ̃ ³⁵				
612-5					tʰ ɛ ³⁵				
459-5					m j a ³¹				
569-5					s u k j ³⁵				
148-5					k ɔ n ⁵⁵				
652-5					v ai ³¹				
220-5					j ɔ̃ ³¹				
233-5					j u̱ k ʔ ³¹				
562-5					s a ³⁵				
31-5					p j ɔ ʔ ³¹				
386-5					m ɛ ʔ ³¹				
684-5					ŋ j ɔ ʔ ³¹				
618-5					t u k ³⁵				
468-5					n a k ³¹				
369-5					l a k ³¹				
125-5					t ɛ ³¹				
314-5					j ɛ v ³¹				
776-5					Ø u̱ k ʔ ⁵⁵				
823-5					l ɛ̱ p ³¹				
249-5					kʰ ɛ̃ ³¹				
367-5					l i k ³⁵				
503-5					p ɛ̃ ³⁵				
40-5					p j a ⁵⁵				
393-5					m ɔ̃ ³⁵				
141-5					k ai ³¹				
272-5					kʰ j ɔ̃ ⁵⁵				
1-5					p ɔ ³¹				
349-5					l ɔ̃ ³¹				
214-5					j ɔ̃ ³¹				
841-5					n ɛ̃ t ⁵⁵				
123-5					t a̱ ³¹				
646-5					tsʰ a ⁵⁵				
433-5					m a ŋ ³¹				
512-5					pʰ j a k ³¹				
518-5					pʰ j u ³¹				
878-5					t ɔ ³⁵				
524-5					pʰ au ʔ ³¹				
90-5					t ɛ ʔ ⁵⁵				
541-5					s ɔ̃ n ⁵⁵				
668-5					ŋ ai ³¹				
164-5					k ɔ̃ ³¹				
686-5					ŋ j ɛ p ³¹				
784-5					j ɔ̱ ŋ ⁵⁵				
504-5					pʰ ɔ ʔ ⁵⁵				
49-5					p j u̱ k ³¹				
822-5					l u ʔ ⁵⁵				
52-5					p a v ⁵⁵				
281-5					kʰ j u̱ k ³¹				
127-5					tʃ ɛ p ³¹				
192-5					k j ɔ̱ ʔ ⁵⁵				
864-5					p j ɛ ³⁵				
126-5					tʃ ɔ ʔ ³¹				
656-5					v ɔ ⁵⁵				
546-5					s ɔ̃ ³¹				
