COGID	cojubim	jaru	kitemoka	more	orowin	tapakura	tora	urupa	wanyam	wari
133-3			tʃ i p a a a a a							
144-3			a a a n t a i							
150-3			k a w							
234-3			k o m a							
236-3			p i k u							
241-3			a w i							
249-3			i a a							
1-3			w a i a m							
2-3			i i m a							
65-3			i w i							
93-3			tʃ o p a a i a i							
95-3			i i i i a							
106-3			tʃ u i a i							
119-3			i i i i i a							
128-3			i o k i a							
147-3			tʃ i a u a i							
231-3			p a a i o							
232-3			i i i e a							
239-3			a m a k a							
266-3			i i i m m							
3-3			i a a i k e							
4-3			w a i i							
55-3			i h a a a							
109-3			u p i i i a							
121-3			k a p i j a k a							
149-3			tʃ o k							
160-3			k i a i k							
207-3			m i m							
112-3			tʃ e a i i i a a							
125-3			k a i i a a a							
134-3			e p a tʃ i							
135-3			t i a i a a							
139-3			a a e a i i							
52-4				i t e						
56-4				u m e						
96-4				a a a tʃ						
99-4				a i i m o n						
114-4				t u k i tʃ						
115-4				u u i						
133-4				t i p a a a						
144-4				a a a w a tʃ i						
150-4				k a w						
234-4				k o m						
236-4				p i k u n						
241-4				a w i n						
249-4				i tʃ e						
1-4				w a ʒ̟ a						
2-4				w a m						
65-4				i w						
74-4				p a n a						
93-4				t u p a i i tʃ i						
95-4				w i k i						
106-4				t u n i i						
119-4				a t i tʃ i						
128-4				r o k						
147-4				t i m i tʃ i						
231-4				p a n a w o						
232-4				a i u i						
239-4				n a m a k a n						
266-4				i t i m						
3-4				a i a i k o						
4-4				w a i i						
51-4				u w e						
97-4				m a r u m						
109-4				u p i a i tʃ						
121-4				k a p i a a k tʃ						
149-4				t o k						
160-4				k i i i k						
163-4				u p i n						
167-4				p a						
207-4				m i						
259-4				t o w o						
66-4				k a a a k a w						
116-4				t u p a k a tʃ i						
134-4				n i p a t						
135-4				t i m i a i						
139-4				a i i i i i						
142-4				p a a a m a						
145-4				k a a a t i tʃ i						
148-4				t a a a a a						
162-4				i n i n						
166-4				i m i						
179-4				t a						
201-4				p e						
21-4				k a a						
24-4				w a u k a						
52-5					t t e					
56-5					i m e					
96-5					a t a s					
99-5					a i i j e n					
114-5					t o k i s i					
115-5					i i s i					
133-5					t i p a r a i					
144-5					a t a w a i i					
150-5					k a w					
234-5					k o m					
236-5					p i k i n					
241-5					a w i n					
249-5					i s e					
1-5					w a t a					
2-5					i a m					
65-5					i w i					
74-5					p a n a					
93-5					t o p a r i s i					
95-5					w i k i					
106-5					t i n i					
119-5					i a t i i					
128-5					f o k i i					
147-5					t i m i i					
239-5					n a m a k a n					
266-5					i t i m					
3-5					a a i i k a					
4-5					w a t i					
51-5					i w i					
55-5					i f a m					
97-5					m a f i n					
109-5					i p i i i					
149-5					t o k					
160-5					k i i i k					
163-5					i p e n					
167-5					p a					
207-5					m i					
259-5					t o w a					
66-5					k a r a k a w					
112-5					t r a i a i i					
116-5					t o p a k a s i					
134-5					n i p a t i					
135-5					t i m i a e i					
139-5					m i i i i i					
142-5					p a t a m a s					
145-5					k a t a t i i					
148-5					t a w a a a a					
162-5					i n i n					
166-5					i m i					
179-5					t a					
201-5					p w					
21-5					t a a a					
52-6						i t a i				
56-6						u m a i				
96-6						a a a i				
99-6						a i i a u				
114-6						t u k i a				
115-6						u u i i i				
133-6						t i p a a a tʃ i				
144-6						a i a w a a				
150-6						k a w				
234-6						k u m				
236-6						p i k u k				
241-6						a w i k				
249-6						i tʃ a				
1-6						w a i a				
2-6						i a m				
65-6						i w i				
74-6						p a k a				
93-6						t u p a a i a				
95-6						w i i i a				
106-6						t u k a a i				
119-6						i a tʃ i i i				
128-6						k u k i i				
147-6						t u m u i i				
231-6						p a k a u a				
232-6						a i i i a a				
239-6						a a a a k a k				
266-6						i i i m i				
3-6						w a a i k i				
4-6						w a i i				
55-6						i h a m				
97-6						m a ʔ u m a				
109-6						i p i a i				
160-6						k i a i k				
207-6						m i				
112-6						t a a a a a i i				
116-6						t u p a k a a				
125-6						k a i i m a i				
134-6						k m p a t i				
135-6						t u a i i a				
139-6						m u k u a u i				
201-6						p a				
21-6						t a w a a				
24-6						k u k a tʃ a k				
52-7							i t e			
56-7							u m e			
96-7							a r a a			
99-7							a r i a a			
114-7							t u k i i			
115-7							o u i			
133-7							t i p r a			
144-7							a r a a a i			
150-7							k a w			
234-7							k o m			
236-7							p i k u n			
241-7							a w i n			
249-7							i s e			
1-7							w a z a			
2-7							i a m			
65-7							i w i			
74-7							p a n a			
93-7							t u p a r i i			
95-7							a i k i			
106-7							t u m a i			
119-7							i a t i i			
128-7							a u k i			
147-7							t i m i i			
231-7							p a n a u a			
232-7							p i i i			
266-7							i t i m			
3-7							a a r i k a			
4-7							a a r i a			
51-7							u w e a			
55-7							i w a m			
97-7							m a m u m			
109-7							u p i a i			
121-7							k a p i a a k			
149-7							t e k			
160-7							k i r i k			
163-7							i p e n			
167-7							p a			
207-7							m i			
259-7							t u w a			
66-7							k a r a k a w			
125-7							k a t i m a s i			
135-7							t i m i a			
142-7							p p r a m m			
145-7							k a r a t i i			
148-7							t r a a a			
162-7							i a i n			
166-7							i m i			
179-7							t a			
201-7							p e			
21-7							t a a			
24-7							a a e m a n			
52-8								t t		
56-8								u m		
96-8								a a a a		
99-8								a t a a a		
114-8								t o k s		
115-8								u u a a		
133-8								t i a a a a		
144-8								a a a i a s		
150-8								k a i		
234-8								k o m		
236-8								a a k u n		
241-8								a i i n		
249-8								i s		
1-8								i a t a		
2-8								i m m		
65-8								a i a		
74-8								a a n a		
93-8								t u a a r a s		
95-8								i i k		
119-8								a a t a		
231-8								a a n a i o		
232-8								a a a a a		
239-8								n a m a k a n		
3-8								i u a a k u		
4-8								i a t a		
51-8								i i		
55-8								a h a m		
109-8								u a j s		
121-8								k a r a m a k a		
149-8								t u k		
163-8								u a n		
167-8								r a		
259-8								t u i a		
66-8								k a r a k a i		
112-8								t a a a a a a		
116-8								t u r a k a s		
125-8								k a t m a s		
145-8								k a a a t s		
52-9									i t e	
56-9									i m a	
96-9									a a a	
99-9									a t i j a n	
114-9									t o k i ʃ	
115-9									i r	
133-9									t i p a a a	
144-9									a a a w a	
150-9									k a w	
234-9									k o m	
236-9									p i k i n	
241-9									a w i n	
249-9									i ʃ e	
1-9									w a t a	
2-9									w i m a	
65-9									i w	
74-9									p a n a	
93-9									t o p a r i ʃ i	
95-9									w i k i	
106-9									t i n i	
119-9									i a t w	
128-9									i o k	
147-9									t i a i i	
231-9									p a n a w o	
232-9									p i i i a a	
239-9									n a m a k a n	
266-9									i a i m m	
3-9									w i r i k a	
4-9									w a t i	
51-9									i w e	
55-9									i a a m	
97-9									m a h i n	
109-9									i p i a i	
121-9									k a p i j a k ʃ i	
149-9									t o k	
160-9									k i r i k	
163-9									i p e n	
167-9									p a	
207-9									m i	
259-9									t o w a	
66-9									k a r a k a w	
112-9									t a a i a i a	
116-9									t o p a k a ʃ i	
125-9									k a t i m a ʃ	
134-9									n i p a t	
135-9									t i k i	
142-9									p a a a m a	
145-9									k a a a t i ʃ	
148-9									t a w w n a	
162-9									i n i n	
166-9									i m i	
179-9									t a	
201-9									p e	
21-9									t a i a	
24-9									w a k o a a	
52-10										i t e
56-10										i m e
96-10										a r i i
99-10										a r i i a
114-10										t o k i tʃ
115-10										i m i i
133-10										t i p a a i i
144-10										a a a w i tʃ i
150-10										k a w
234-10										k o m
236-10										p i k m n
241-10										a w i n
249-10										i tʃ e
1-10										w a tʃ a
2-10										i i m
65-10										i w i
74-10										p a n a
93-10										t o p a r i tʃ
95-10										w i k i
106-10										t i n i tʃ i
119-10										i j i t i i
128-10										h o k i
147-10										t i m i tʃ i
231-10										p a n a w
232-10										a i a i a
239-10										a a m a k a
266-10										i tʃ i m
3-10										w a r i k a
4-10										w a t i
51-10										i w e
55-10										i w a m
97-10										m a h o m
121-10										k a p a a a k tʃ
149-10										t o k
160-10										k i r i k
163-10										i p e
167-10										p a ʔ
207-10										m i
259-10										t o w a
112-10										t a i i i i i
116-10										t o p a k a tʃ i
125-10										k a t i m i tʃ
134-10										n i p a t
139-10										m i i i i i
142-10										a a a a m i
145-10										k a r a t i tʃ
148-10										tʃ a w w a i
162-10										i j i n
166-10										i m i
179-10										t a
201-10										p e
24-10										w a a t a
