COGID	cojubim	jaru	kitemoka	more	orowin	tapakura	tora	urupa	wanyam	wari
96-3			i t i t							
99-3			i t i s o							
114-3			tʃ o k i i							
115-3			r e i i							
133-3			d i p a a s i							
144-3			o t p w i i i							
150-3			k i w							
234-3			k o ɲ							
236-3			p i k i							
241-3			i w i m							
249-3			i w i							
1-3			w i d i							
2-3			s w ɲ m							
65-3			i w i							
93-3			tʃ o p i a i s i							
95-3			w i s i							
106-3			tʃ i i s i							
119-3			s i tʃ i tʃ i							
128-3			k o k i							
147-3			tʃ i ɲ i s i							
231-3			p i i t o							
232-3			p i tʃ i w o							
239-3			ɲ i ɲ i k i							
266-3			i d i ɲ							
3-3			t i i i k o							
4-3			w i a i m							
55-3			i w i ɲ							
109-3			i p i ɲ i m							
121-3			k i p i p k s e							
149-3			d o k							
160-3			k i p i k							
207-3			ɲ i							
112-3			tʃ a i t a i s							
125-3			k i tʃ i p i m i							
134-3			d i p o tʃ i							
135-3			tʃ i k i ɲ a							
139-3			ɲ e k e s i tʃ							
57-3			tʃ o k o w o							
71-3			e ɲ i							
131-3			d o k a d i k tʃ							
146-3			i k i ɲ i i							
227-3			ɲ p p i i t o							
132-3			i ɲ i i							
240-3			tʃ i ɲ a k							
52-4				i t e r						
56-4				i m e						
96-4				a a a i						
99-4				a i i m a k						
114-4				t o k i i						
115-4				w w i i						
133-4				ʒ̟ i p a a a a						
144-4				a w a w a r i						
150-4				k a w						
234-4				k o m						
236-4				p i k o n						
241-4				a w i n						
249-4				i w e						
1-4				w a ʒ̟ a						
2-4				a u m						
65-4				i w i						
74-4				p a n a						
93-4				ʒ̟ o p a i i o i						
95-4				w i k i						
106-4				t i n i						
119-4				m a ʒ̟ i i i						
128-4				o o k j i						
147-4				t i m i i						
231-4				p a n a w o						
232-4				p i i j						
239-4				n a m a k a n						
266-4				i ʒ̟ i m						
3-4				a p i k k o						
4-4				w a i a						
51-4				u w i ʔ						
97-4				m a p o m o						
109-4				i p e ʒ̟ i k						
121-4				k a p i a a k o r						
149-4				t o k						
160-4				k i r i k						
163-4				i p i n						
167-4				p a ʔ						
207-4				m i r						
259-4				t o w a						
66-4				k a a a k a w						
116-4				ʒ̟ o p a k a k i						
134-4				n i p a t i						
135-4				k i m i a a						
139-4				m w o o m i n						
142-4				p p a a m a t						
145-4				k a a a t i k i						
148-4				ʒ̟ a a a w a a u						
162-4				i n i n						
166-4				i m i r						
179-4				t a ʔ						
201-4				p e						
21-4				k a w						
24-4				w a k o k a n						
45-4				r a m a j m a						
50-4				i n a ʔ						
57-4				t o k a w a n						
71-4				m m i						
84-4				p i w a n						
91-4				m o k o n						
131-4				t o k a ʒ̟ i m						
146-4				u k i p a o						
151-4				k i w						
154-4				w e ʔ						
192-4				t o t						
205-4				i p a n						
227-4				w a p i i o						
235-4				o o w i						
237-4				n i m a m i ʔ						
246-4				i w i						
250-4				m o i o t o k						
251-4				w a n a ʔ						
271-4				o i w i						
284-4				w w t w						
285-4				i a a w i n						
44-4				w a i a m						
75-4				u p i j a						
79-4				t a ʒ̟ i						
94-4				k k e a i o i						
104-4				k i r u i a						
132-4				w m a i						
153-4				tʃ a k						
157-4				t a a r m						
174-4				r u w u						
177-4				ʒ̟ o						
240-4				t i m a k						
270-4				k a w a ʒ̟ i ʔ						
52-5					e t e					
56-5					i m e					
96-5					a a a e					
99-5					a e i m e n					
114-5					t o k i					
115-5					e o a					
133-5					t i p a r a s					
144-5					w e r f s i t ʔ					
150-5					k a w					
234-5					k o m					
236-5					p a k e n					
241-5					a w i n					
249-5					i e e					
1-5					w a t a					
2-5					w w m ʔ					
65-5					i w					
74-5					p a n a					
93-5					t s p a r i ʔ i ʔ					
95-5					w i k i					
106-5					t e n i f					
119-5					m e t e i ʔ					
128-5					k o k					
147-5					t i m i t i					
239-5					n a m a k a n					
266-5					p t i m					
3-5					w i r w k a					
4-5					w a t i					
51-5					w w e ʔ					
55-5					f f a m					
97-5					m a m a m ʔ					
109-5					i p e t a					
149-5					t o k					
160-5					k i r i k					
163-5					i p e n					
167-5					p a					
207-5					m i					
259-5					t o w o					
66-5					k a r a k a w					
112-5					t r r a j e s i					
116-5					t o p a k a i ʔ					
134-5					n i p a t					
135-5					t i m i t e					
139-5					m o k o o i					
142-5					p a a a m a					
145-5					k a t a t i					
148-5					t r r a w a					
162-5					e n i n					
166-5					i m i ʔ					
179-5					t a ʔ					
201-5					p i					
21-5					k a n					
45-5					f a i a k n j					
50-5					i n a ʔ					
71-5					o m i					
84-5					p i w a n					
91-5					m o k o n					
146-5					k o m m s					
151-5					k i w					
154-5					w e					
192-5					t y t					
197-5					t r r i m					
205-5					i p a n					
235-5					f o w i					
237-5					m i m a j i ʔ					
250-5					p o r a k o k ʔ					
251-5					w a n a					
267-5					t o w a					
271-5					o i w					
284-5					w i t i					
285-5					i r a w i n					
39-5					m a j i i a m a					
42-5					k i t r i a a a ʔ					
44-5					w a n j a k					
75-5					u p i j o					
79-5					t a n					
94-5					u k e r r e					
104-5					k r p u e a					
122-5					p i k i r a k i ʔ					
153-5					o a k					
157-5					t r e a m					
174-5					p u r u					
177-5					t o					
270-5					k a w a t i ʔ					
52-6						t t t i				
56-6						w m u i				
96-6						a a a u i				
99-6						a a i k i j i				
114-6						t i k i				
115-6						w i w i i				
133-6						t i p a w a w i				
144-6						a a a w i k tʃ i				
150-6						k a w i				
234-6						k k m i				
236-6						p u k w j i				
241-6						e w i k i				
249-6						i w i i				
1-6						w a t a i				
2-6						k w m m				
65-6						i w i				
74-6						p e k e i				
93-6						t i p u a i n i i				
95-6						w i k i				
106-6						t w i i i				
119-6						u a a t u e				
128-6						k i k i i				
147-6						t i m i n i				
231-6						p e k a w i				
232-6						p i tʃ w tʃ i				
239-6						m e k u k e i				
266-6						i t i m i				
3-6						w i a i k i				
4-6						w a t i				
55-6						i w a m i				
97-6						m u k w j i				
109-6						w p i tʃ i n				
160-6						k i w i k i				
207-6						m i				
112-6						t a e u k i i i				
116-6						t i p e k i i				
125-6						k a t i m u n i i				
134-6						i u p a t i				
135-6						n i m u tʃ				
139-6						m k k n i i				
201-6						p w i				
21-6						h a w a				
24-6						k i k i a				
57-6						t i k i w a n				
131-6						t w k k t i k i				
227-6						m a p i i t i				
267-6						t w i				
132-6						w m tʃ i				
240-6						t i m a k				
52-7							ë t ë			
56-7							i m ë n			
96-7							a r a			
99-7							r r i b u n			
114-7							z u k i ʔ i			
115-7							v u r u e			
133-7							z i p r a a r			
144-7							r a r w a e i			
150-7							k a w n			
234-7							k u m			
236-7							p i k e n n			
241-7							a w i n n			
249-7							i w ë n			
1-7							w a z a			
2-7							w w j			
65-7							i w i			
74-7							p a n a d			
93-7							z u p a r i t i			
95-7							w i k i			
106-7							z i n e r i			
119-7							v a a z i r			
128-7							h u k u t i			
147-7							t i m i t i n			
231-7							p r t r w u			
232-7							a i a o h			
266-7							p z i m j			
3-7							w a i u k o			
4-7							w a r i ʔ			
51-7							w w ë			
55-7							i h a m d			
97-7							b a m i b d			
109-7							i p i b i			
121-7							k a p i b r k a ʔ			
149-7							t u k			
160-7							k i r i k n			
163-7							i p ë n d			
167-7							p a ʔ			
207-7							m i n			
259-7							z u w a			
66-7							k a i r k a w			
125-7							k a t i m a u i			
135-7							t i m i j			
142-7							a p a r m j			
145-7							k a r a t i i			
148-7							z r w r w a i			
162-7							i v i n			
166-7							i m i h			
179-7							t a d			
201-7							p e ʔ			
21-7							t a w o			
24-7							w r k t i a n			
50-7							i n a o			
57-7							t t k a w a n			
71-7							u m i			
84-7							p i w a n d			
131-7							t i k e e p b d			
146-7							k k m a r e ʔ d			
151-7							k i w			
197-7							z i a e m			
205-7							p p a n d			
227-7							b a p i a t i			
237-7							k i m a b i			
246-7							i w i			
250-7							b u r a z i p			
251-7							w a n a			
267-7							z u w a			
271-7							t i w i			
284-7							w i t i			
285-7							i r a w i n d			
122-7							r i k i n i t i ʔ			
132-7							e m t p			
240-7							z i b a n			
52-8								e t e		
56-8								j m e		
96-8								a i a e		
99-8								a e a n e e		
114-8								t v v a a		
115-8								s e a		
133-8								t a b a a a t		
144-8								i e i i i a		
150-8								v a i		
234-8								v u j		
236-8								b e v s e		
241-8								a i a		
249-8								a i e		
1-8								i a t a		
2-8								i o m		
65-8								a i a		
74-8								b a e a		
93-8								t b a i a i a		
95-8								i a v a		
119-8								j m a a a		
231-8								b a e a i		
232-8								b a a n		
239-8								n a j a k a e		
3-8								i a i a v v		
4-8								i a i a e		
51-8								i i e e		
55-8								a v a m		
109-8								a b a m a e		
121-8								v a b a b v k i		
149-8								t u v		
163-8								o b e		
167-8								b a		
259-8								t u i a		
66-8								v a i a v a i		
112-8								t a a a m e i a		
116-8								t v b a v a		
125-8								v a t a m a s e		
145-8								v a i a t a a		
45-8								j v d m		
91-8								j k u n		
235-8								i u i a		
246-8								e i e		
250-8								j u i e t y k		
271-8								i e i		
284-8								i a k a		
39-8								m a m a j a m a e		
42-8								v a t a a b a		
177-8								t u		
52-9									i t i ʔ	
56-9									m k m	
96-9									a a a n	
99-9									a ʃ i j o h	
114-9									t o k ʔ	
115-9									w r m	
133-9									t i p a i a u	
144-9									u i a w a i i	
150-9									k a w	
234-9									k o k	
236-9									p i k m h	
241-9									a w i n	
249-9									i ʃ m	
1-9									w a t a	
2-9									w w	
65-9									i w m	
74-9									p a h a	
93-9									t a p a i i i	
95-9									w i k i	
106-9									t m n m ɲ	
119-9									i r t m i i	
128-9									p o k a	
147-9									t i k i t i	
231-9									p a h a w o	
232-9									p i p i ɲ ʔ	
239-9									n a k a k a n	
266-9									p t i h	
3-9									w i a i k a	
4-9									w a t i ɲ	
51-9									w w ʔ ʔ	
55-9									i h a j	
97-9									k a p a k ʔ	
109-9									i p i t m	
121-9									k a p i j a k m	
149-9									t o k	
160-9									k i r i k	
163-9									e p ɲ h	
167-9									p a ʔ	
207-9									k i ɲ	
259-9									t o w a	
66-9									k a a a k a w	
112-9									t r a j r m u	
116-9									t a p a k u i	
125-9									k a m i j i m i	
134-9									h a p a t i	
135-9									t i k i	
142-9									p a a a a a	
145-9									k a t a t i	
148-9									t a w u w i	
162-9									i j i n	
166-9									i k i ʔ	
179-9									t a ʔ	
201-9									p r	
21-9									t a n a	
24-9									k a k ʔ ʃ r n	
45-9									ʃ h i j m n a	
50-9									i n a ʔ	
57-9									t o k r w r n	
71-9									o k i	
91-9									k a k ʃ h	
151-9									k i w	
154-9									w i ɲ	
192-9									t e t	
197-9									t i p e n	
205-9									i p a n	
227-9									p e p w ʔ t ʔ	
235-9									ʃ a w i	
237-9									h i k a j i ʔ	
246-9									i w i	
251-9									w a n a ʔ	
267-9									t a w u	
284-9									w i t i	
285-9									i a a w i h	
39-9									j a j i i i a	
42-9									k i t i a j a o	
44-9									w a j a a o	
75-9									i p i j i	
79-9									t a j i	
94-9									w k m r i i ɲ	
104-9									k i p w i a	
122-9									i i k e h ʔ o i	
153-9									ʃ a k m	
157-9									t a ʃ a k	
174-9									p w ʃ ʃ	
177-9									t a ɲ	
270-9									k a w a t i ʔ	
52-10										t t e
56-10										i m e
96-10										a k a ʔ
99-10										a w i tʃ o ʔ ʔ
114-10										t o k i
115-10										i w
133-10										t i p r a o i
144-10										r w r w a k i
150-10										k a w
234-10										k o m
236-10										p a k i ʔ
241-10										a w i m
249-10										i w e
1-10										w a t a
2-10										w ø m m
65-10										i w i
74-10										p a ʔ a
93-10										t o p a r i ʔ i
95-10										w i k i
106-10										t i m i tʃ i
119-10										i e t t i tʃ
128-10										h o k i
147-10										t i m i tʃ i
231-10										p a ʔ a w
232-10										p i a i m
239-10										m a m a k a
266-10										i t i m
3-10										w o r k k o
4-10										w a t i
51-10										ø w i
55-10										i h a m
97-10										m a h o m a
121-10										k a p a a k k o
149-10										t o k
160-10										k i r i k ʔ
163-10										ø p e m
167-10										p a
207-10										m i ʔ
259-10										t o w a
112-10										t r i r e tʃ a
116-10										t o p a k a k i
125-10										k a t a e a o i
134-10										m i p r t ʔ
139-10										m ø k o tʃ a ʔ
142-10										o p a r m e
145-10										k a k a t i
148-10										t r w w w
162-10										i j i ʔ ʔ
166-10										i m i
179-10										t a
201-10										p e ʔ
24-10										k o k a o r ʔ
45-10										o h m r n a j
50-10										i ɲ a h
71-10										o m i
84-10										p i w a m
91-10										m o k o ɲ
146-10										i k i m a k i
151-10										k i w ʔ
154-10										w w ʔ
192-10										t ø t
197-10										t i m i n
205-10										i p a ʔ
235-10										w o w i
237-10										m a m a j i
250-10										m o r o t i k
251-10										w a ɲ a
267-10										t o w a
271-10										w a w i
284-10										w a t i ʔ
285-10										i r a w i a
39-10										j a m i r i m a
42-10										k i t r a m a
44-10										w a j j a m
79-10										t a t i
94-10										ø k ø r e ʔ
104-10										k e h ɲ r ʔ
122-10										tʃ i k i r e k i
132-10										o m i ʔ
153-10										i r k
157-10										t r r a m ʔ
174-10										h ø i a
177-10										t o ʔ ʔ
270-10										k a w a t i ʔ ʔ
