COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
63-9									ʔ a tʼ ɨ m										
107-9									g a m ə r a										
112-9									d a b ə r a										
331-9									n ɨ g s										
377-9									b ə kʼ ə r ə										
381-9									ʔ a t										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a t ɨ r										
484-9									s ɨ d ɨ s t										
535-9									ʔ a s ɨ r										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m a n										
1-9									d ə b ə r ə										
65-9									tʼ u										
163-9									s ə t ə										
212-9									ʔ ə n										
244-9									ʔ a r b ə t										
248-9									m u r a										
293-9									f ə r ə										
373-9									kʼ ɨ m a r										
408-9									b a r a										
414-9									d ə b a kʼ u a										
601-9									ʔ ə r ə										
642-9									ʔ ɨ a s										
60-9									n ə tʼ ə s ə										
209-9									s ɨ t										
242-9									ʔ a m ɨ s t										
415-9									z ɨ r a b										
490-9									t ə b ə										
61-10										d ə									
63-10										ʔ a u									
107-10										g u m ə									
112-10										d ə b ə n									
331-10										n ə g ʃ									
377-10										b ə kʼ									
381-10										ʔ aː									
417-10										r u									
451-10										z ə b									
454-10										ʔ a ə r									
484-10										s ə ə ʃ									
535-10										ʔ a z ə r									
543-10										z ə ʃ									
593-10										ʔ a m u									
640-10										m a									
1-10										d ə b ə r a									
65-10										d u b									
163-10										z ə									
212-10										ʔ a n									
244-10										ʔ a r ə									
248-10										m u									
293-10										d ə r ə									
373-10										kʼ u m									
408-10										b ə r									
414-10										d ə b									
601-10										ʔ ə r b									
115-10										ʔ ə									
209-10										s ə u									
242-10										ʔ a m ə ʃ									
415-10										z u n									
490-10										d ə b a									
61-11											d ə m								
63-11											ʔ a t ɨ m								
107-11											g a m ə r a								
112-11											d a b ə r a								
331-11											n ɨ g w s								
377-11											b ɨ kʼ ə r ə								
381-11											ʔ a t								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a ʔ ɨ r								
484-11											s ɨ d ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s ə s t								
593-11											ʔ a m u								
640-11											m w a n								
1-11											d ə b ə r ə								
65-11											d ɨ								
163-11											s ə t ə								
212-11											ʔ ə n								
244-11											ʔ a r b ə t								
248-11											m u r a								
293-11											f ə r ə								
373-11											kʼ ɨ m a r								
408-11											b a r a								
414-11											d ɨ b a ʔ ɨ r a								
601-11											ʔ ə r ə								
642-11											ʔ ɨ f a								
60-11											n ə f ə s ə								
115-11											ʔ ə r a m								
209-11											s ɨ m ɨ t								
242-11											ʔ a m ɨ s t								
450-11											z ə r								
490-11											t ə b ə								
61-12												d ə m							
63-12												ʔ a tʼ ɨ m							
107-12												g a m ə l a							
112-12												d a b ə n a							
331-12												n ɨ g s							
377-12												b ə kʼ r ə							
381-12												ʔ a t							
417-12												r u z							
451-12												s ə b a t							
454-12												ʔ a tʼ ɨ r							
484-12												s ɨ d ɨ s t							
535-12												ʔ a s ɨ r							
543-12												s ə s t							
593-12												ʔ a m u s							
640-12												m a							
1-12												d ə b ə r ə							
65-12												d u							
163-12												s ə t ə							
212-12												ʔ a n							
244-12												ʔ a r b ə t							
248-12												m u l a							
293-12												f ə r ə z							
373-12												kʼ ɨ m a r							
408-12												b ə r a							
414-12												d ə b a a							
601-12												ʔ ə r o b							
642-12												n ɨ a s							
60-12												n ə f ə s ə							
115-12												ʔ ə a m							
209-12												s ɨ m ɨ t							
242-12												ʔ a m ɨ s t							
415-12												z ɨ n a b							
450-12												z ə r							
490-12												d ə b ə							
61-13													d ə m						
63-13													ʔ a t ɨ m						
107-13													g a m ə r a						
112-13													d a b ə n a						
331-13													n ɨ g w s						
377-13													b ɨ kʼ ə r ə						
381-13													ʔ a t						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a t ɨ r						
484-13													s ɨ d ɨ s t						
535-13													ʔ a s ɨ r						
543-13													s o s t						
593-13													ʔ a m u s						
640-13													m w a						
1-13													d ə b ə r ə						
65-13													tʼ u						
163-13													s ə t ə						
212-13													ʔ a n						
244-13													ʔ a r b ə t						
248-13													m u r a						
293-13													f ə r ə s						
373-13													kʼ ɨ m a r						
408-13													b a r a						
414-13													d ɨ b a kʼ u a						
601-13													ʔ ə r ə						
642-13													ʔ ɨ a s						
60-13													n ə f ə s ə						
115-13													ʔ ə r a m						
209-13													s ɨ m ɨ t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													tʼ ə b w ə						
61-14														d ə m					
63-14														ʔ a tʼ ɨ m					
107-14														g a m ə l a					
112-14														d a b ə n a					
331-14														n ɨ g w s					
377-14														b ə kʼ ə r ə					
381-14														ʔ a t					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a tʼ ɨ r					
484-14														s ɨ d ɨ s t					
535-14														ʔ a s ɨ r					
543-14														s ə s t					
593-14														ʔ a m u s					
640-14														m w a					
1-14														d ə b ə r ə m					
65-14														tʼ u					
163-14														s ə t ə					
212-14														ʔ ə n					
244-14														ʔ a r b ə t					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a r					
408-14														b ə r a					
414-14														d ə b a kʼ u a					
601-14														ʔ ə r ə					
642-14														n ɨ a s					
60-14														n ə f ə s ə m					
115-14														ʔ ə r a m					
209-14														s ɨ m ɨ t					
242-14														ʔ a m ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														t ə b ə m					
61-15															d ə m				
63-15															ʔ a tʼ ɨ m				
107-15															kʼ a m ə l				
112-15															d a b ə n a				
331-15															n ɨ kʼ s				
377-15															b ə kʼ ɨ l o				
381-15															ʔ a				
417-15															r u z				
451-15															s ə b t				
454-15															ʔ a n t ɨ r				
484-15															s ɨ d ɨ s t				
535-15															ʔ a z ɨ r				
543-15															s ə ʃ t				
593-15															ʔ a m u				
640-15															m a				
1-15															d ə b ə r ə				
65-15															d u b				
163-15															s ə t e				
212-15															ʔ ɨ n				
244-15															ʔ a r ə t				
248-15															m u l a				
293-15															f ə r ə z				
373-15															kʼ ɨ m a				
414-15															d ə b a				
601-15															ʔ a r b				
642-15															n ɨ a				
60-15															n ə r ə s ə				
115-15															ʔ a m				
209-15															s ɨ m u t				
242-15															ʔ a m ɨ s t				
415-15															z ɨ n a b				
450-15															s ə r				
490-15															d ə b ə				
61-16																t ə m			
63-16																ʔ a t ɨ m			
107-16																k ə m ə l			
112-16																t ə b ə n			
331-16																n ɨ kʼ s			
377-16																b ə kʼ l			
381-16																ʔ a t			
417-16																r ɨ			
451-16																s ə b t			
454-16																ʔ a t ɨ r			
484-16																s ɨ t ɨ s t			
535-16																ʔ a s ə r			
543-16																s ə ə s t			
593-16																ʔ a m ɨ			
640-16																m ə n			
65-16																t ɨ b			
163-16																s ə t			
212-16																ʔ ɨ n			
244-16																ʔ ɨ r b a t			
248-16																m ɨ l a			
293-16																f ə r ə			
373-16																kʼ ɨ m a			
408-16																b ɨ r			
414-16																t ə b ɨ			
601-16																r ə r b			
642-16																n ɨ f a			
209-16																s ə m ɨ t			
242-16																ʔ ɨ m ɨ s t			
415-16																s ɨ n a			
450-16																s ə r			
61-17																	d ə m		
63-17																	ʔ a s m		
107-17																	q ə m ə l		
112-17																	d ə m ə n a		
331-17																	n ɨ g s		
377-17																	b ə q l		
381-17																	ʔ a		
417-17																	r ə		
451-17																	s ə b		
454-17																	ʔ a t ə r i		
484-17																	s ɨ ʔ ɨ s		
535-17																	ʔ a s ɨ r i		
543-17																	s ə s		
593-17																	ʔ a m		
640-17																	m a n		
1-17																	d ə b ə r ə		
65-17																	ʔ ə		
163-17																	s ə t ə		
212-17																	ʔ ə n		
244-17																	ʔ a r b ə		
248-17																	m ə l a		
293-17																	ʔ ə r ə		
373-17																	q ɨ m a		
408-17																	b ə r a		
414-17																	d ə b a		
601-17																	ʔ ə r b		
642-17																	n ɨ a		
60-17																	n ə ə ə		
115-17																	ʔ ə m		
209-17																	s ə m ə		
415-17																	s ɨ n a		
450-17																	s ə r		
61-18																		d ə m	
63-18																		ʔ a t ɨ m	
107-18																		g a m ə l a	
112-18																		d a b ə n a	
331-18																		n ɨ g s	
377-18																		b ə kʼ l ə	
381-18																		ʔ a d	
417-18																		r u	
451-18																		s ə b a t	
454-18																		ʔ a n t ɨ r	
484-18																		s ɨ t ɨ s t	
535-18																		ʔ a s ɨ r	
543-18																		s ə s t	
593-18																		ʔ a m u s	
640-18																		m a n	
1-18																		d ə b ə r ə	
65-18																		t u b	
163-18																		s ə t ə	
212-18																		ʔ a n	
244-18																		ʔ a r ə t	
248-18																		m u l a	
293-18																		f ə r ə	
373-18																		kʼ ɨ m a	
408-18																		b ə r a	
414-18																		d ə b a	
601-18																		ʔ ə r b	
642-18																		n ɨ a s	
60-18																		n ə f ə s ə	
115-18																		ʔ a m	
209-18																		s ə m t	
242-18																		ʔ a m ɨ s t	
415-18																		s ɨ n a b	
450-18																		s ə r	
490-18																		t ə b ə	
61-19																			d ə m
63-19																			ʔ a t ɨ m
107-19																			g a m ə l
112-19																			d a b ə n a
331-19																			n ɨ g s
377-19																			b ə kʼ l ə
381-19																			ʔ a t
417-19																			r u
451-19																			s ə b t
454-19																			ʔ a n t ɨ r
484-19																			s ɨ t ɨ s t
535-19																			ʔ a s ɨ r
543-19																			s ə s t
593-19																			ʔ a m u
640-19																			m a n
1-19																			d ə b ə r ə
65-19																			t a b
163-19																			s ə t ə
212-19																			ʔ a n
244-19																			ʔ a r ə t
248-19																			m u l ə
293-19																			ʔ ə r ə
373-19																			kʼ ɨ m a
408-19																			b ə r
414-19																			d ə b a a
601-19																			ʔ a r b
642-19																			ʔ ɨ a
60-19																			n ə t ə s ə
115-19																			ʔ a m
209-19																			s ə m ɨ t
242-19																			ʔ a m ɨ s t
415-19																			s ɨ n a
450-19																			s ə r
490-19																			t ə b ə
