COGID	dutch	english	french	german
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
1530	k oː n ɛɪ n			k a n iː n + x ə n
296	b œy ɣ ə			b ɔy ɡ ə n
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1821	r ʉ x			r ʏ k ə n
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
584	h aː k	h ʊ k		h aː k ə n
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
467	d ʉ n	θ ɪ n		d ʏ n
1075	b l aː z ə	b l əʊ		b l aː z ə n
280	b oː x			b oː ɡ ə n
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
1872	w ɑ ŋ			v a ŋ ə
-350	p aː r	p ɛ ə r		p aː r
855	l aː x	l əʊ		
2293	l eː r	l ɛ ð ə r		l eː d ə r
1343	k ɪ n t			k ɪ n t
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
-1021	m uː r ɑ s			m oː r a s t
1912	s t ɛ r k			ʃ t a r k
472	n iː z ə	s n iː z		n iː z ə n
798		s n eɪ l		ʃ n ɛ k ə
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
633	n aː l t	n iː d l̩		n aː d ə l
2051	h eː m ə l			h ɪ m ə l
1002	k l ɛɪ	k l eɪ		
308	d uː n	d uː		t uː n
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1188	n ɑu w	n æ r əʊ		
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
-225	p r ɛɪ s	p r aɪ s		p r ai s
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
1295	h aː v ə r			h aː f ə r
937	b ɔ r s t	b r ɛ s t		b r ʊ s t
837	b l ɛɪ v ə			b l ai b ə n
816	l oː n			l oː n
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
1892	x ɪ f			ɡ ɪ f t
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
1836	k ɑ l m	k ɑː m		
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
1571	m eː n ə x t ə			m ɛ ŋ ə
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
685		t aɪ m	t ɑ̃	
1669	b ɛ r x			b ɛ r k
-1161	l ɛɪ n	l aɪ n		
1930	b r eː k ə	b r eɪ k		b r ɛ x ə n
-12	p ɛɪ p	p aɪ p		pf ai f ə
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
52	b ɑ k + s t eː n			b a k + ʃ t ai n
-306	p ɔ s t	p əʊ s t		
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
186	s x ʉ l t			ʃ ʊ l t
-1791	r ɛɪ k	r ɪ tʃ		r ai x
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
-1041	r iː v iː r	r ɪ v ə r		
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
1509	s n ɔ t	s n ɔ t		
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1681	d ɑ l			t aː l
995	v l ɛ x t ə			f l ɛ x t ə n
2094		ʃ ʌ v l̩		ʃ au f ə l
303	w ɛ r k	w ɜː k		
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1719	h ɛ k			ɡ ə + h eː ɡ ə
1548	aː d ə m ə			aː t m ə n
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
431	k l ɪ ŋ k			k l ɪ ŋ k ə
877	w eː ɣ ə			v iː ɡ ə n
133	x aː n	ɡ əʊ		
-2290	s t ɔ f			ʃ t ɔ f
1333		n ɪ ə r		n aː ə
2127	d r aː j ə			d r eː ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
588	v l ɑ k		p l a	f l a x
1066	j ɛɪ	j uː		
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
-2270	r ɛ s t ə			r ɛ s t
1562	v eː l			f iː l
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
166	v oː ɣ ə l			f oː ɡ ə l
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
922	b ɛ t	b ɛ d		b ɛ t
1408	n eː m ə			n eː m ə n
2108	p l uː ɣ ə	p l aʊ		pf l yː ɡ ə n
801		f r ɔ ɡ		f r ɔ ʃ
1553	h uː s t ə			h ʊ s t ə n
1542	b r aː k ə			ɛ r + b r ɛ x ə n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
590	s ɔ k	s ɔ k		
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
1799	k n oː p			k n ɔ pf
2024	p ɑ n	p æ n		pf a n ə
1038			v a ɡ	v oː ɡ ə
1906	z w ɑ k			ʃ v a x
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
162	aː d ə l aː r			aː d l ə r
1204	v iː r + k ɑ n t			f iː r + ɛ k
1559	ɑ l ə	ɔː l		a l ə
1952	d øː r	d ɔː r		t oː r
2107	h ɑ r k			h a r k ə
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
1389			ʃ o z	z a x ə
314	d oː d ə			t ɶː t ə n
864		s aɪ d		z ai t ə
256	n aː k t	n eɪ k ɪ d		n a k t
2006	p ɔ t	p ɔ t		
337	k aː p	k eɪ p		
1439	z ɛ n d ə	s ɛ n d		
1212	r oː k			r au x
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
436	h ɑu t			h ɔ l ts
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
1193	b r eː t			b r ai t
243	d yː r			t ɔy ə r
1959	s l aː p ə	s l iː p		ʃ l aː f ə n
-2121	r ɔ l ə	r əʊ l		r ɔ l ə n
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
1261	z eː v ə	s ɪ v		z iː b ə n
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
1264	s x ɪ l ə			ʃ ɛː l ə n
1047	b r ɔ n			b r ʊ n ə n
1397	h ɑu d ə			b ə + h a l t ə n
2253	k ɛ r v ə	k ɑː v		
1478	b oː d ə m			b oː d ə n
34	b oː n	b iː n		b oː n ə
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
125	v ɛ t	f æ t		f ɛ t
108	m ɛɪ s j ə			m ɛː t x ə n
2271	v ɪ l t	f ɛ l t		f ɪ l ts
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
1194	w ɛɪ t	w aɪ d		
1411	h ɛ b ə	h æ v		h aː b ə n
1568	w ɛɪ n ə x			v eː n ɪ x
672	d eː k ə			d ɛ k ə
1617	s x ʉ p			ʃ ʊ p ə
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
-2035		k ʌ z n̩		k uː z iː n ə
27	v l eː s			f l ai ʃ
2192	k uː	k aʊ		
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
657	h aː m ə r	h æ m ə r		h a m ə r
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
164	x iː r			ɡ ai ə r
2228	h ɑ l s			h a l s
1903	w ɔ n t	w aʊ n d		v ʊ n d ə
2219	v ə r + z aː m ə l ə			z a m ə l n
1401		ɡ r ɑː s p		ɡ r ai f ə n
-1158	b ɑ l	b ɔː l		
1828	s x œy m			ʃ au m
347	t w eː d ə			ts v ai t ə
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
1317	r ɔ t	r ɔ t n̩		
1696	w ɛ r p ə			v ɛ r f ə n
721			p ɛ ʀ	eː ə
2208	h ɑ k ə			ts ɛ r + h a k ə n
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
655	b r oː t	b r ɛ d		b r oː t
642	b ɑu w ə			b au ə n
778	p ɑ t	p ɑː θ		pf aː t
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
-1153	r ɔ n t	r aʊ n d		r ʊ n t
612	b eː n			b ai n
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
1518	s p ɪ ts			ʃ p ɪ ts ə
659	b oː d ə m	b ɔ t ə m		b oː d ə n
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
901	k l ɑu w	k l ɔː		k l au ə
2277	w ɔ l	w ʊ l		v ɔ l ə
608	v uː t	f ʊ t		f uː s
694	s n ʉ r k ə	s n ɔː r		ʃ n a r x ə n
1144	k aː l			k aː l
-1682	v ɑ l ɛɪ	v æ l ɪ		
1606	h øː p	h ɪ p		h ʏ f t ə
635	v ɛ r v ə			f ɛ r b ə n
1447	b oː m			b au m
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
762	w ɔ l k			v ɔ l k ə
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
1506	n øː s + f l øː ɣ ə l	n ɔ s t r ə l		n aː z ə n + l ɔ x
213	r ɛ x ts	r aɪ t		r ɛ x t
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
586	k r aː x			k r aː ɡ ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
1689		l ɪ f t	l ə v e	
1286	v ɛ r	f ɑː r		f ɛ r n
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
383	eː t ə	iː t		ɛ s ə n
1532	k n eː d ə	n iː d		k n eː t ə n
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
-425	r ɔ ts	r ɔ k		
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
169	r ɛɪ ɣ ə r			r ai ə r
-78	p ɛɪ m + b oː m	p aɪ n		
1726	v ɛ l t	f iː l d		f ɛ l t
274	d oː f	d ɛ f		t au p
1265	p ɛ l ə	p iː l	p ə l e	
1181	m ʉ ts			m ʏ ts ə
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1300	x ɛ r s t			ɡ ɛ r s t ə
919	s t uː l			ʃ t uː l
1177	d iː p	d iː p		t iː f
2000	b l ɑ t			b l a t
7	w oː n ə			v oː n ə n
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
1267	n iː r			n iː r ə
30	l ɛɪ m			l ai m
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
184	b ə + t aː l ə			b ə + ts aː l ə n
159	h aː v ɪ k			h aː b ɪ x t
838		s t eɪ	ʀ ɛ s t e	
847	h oː x	h aɪ		h oː x
1024	aː d ə r			aː d ə r
1848	r ʉ n t			r ɪ n t + f iː
1644	x iː t ə			ɡ iː s ə n
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
874	m ɑ n	əʊ l d + m æ n		
1417	l ɛɪ d ə	l iː d		l ai t ə n
1052	z ɛɪ			z iː
1321	k ɔ p	k ʌ p	k u p	
205	ɑ r m + b ɑ n t			a r m + b a n t
517	p aː r t			pf eː r t
70	b øː k	b iː tʃ		b uː x ə
1692	v ɑ l ə	f ɔː l		f a l ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
936	n aː v ə l	n eɪ v l̩		n aː b ə l
122	d iː r			t iː r
