COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
1936-1	p u ³³									
1969-1	ʂ i n n									
2018-1	ts o ²¹									
2029-1	k ã ³⁵									
2051-1	ʈʂ o ²¹									
2074-1	k o ⁴⁴									
2085-1	m ə˞ ³³									
2130-1	p ə˞ ⁴⁴									
2245-1	ʈʂ ou ⁴²									
2269-1	m e ³³									
2280-1	sʰ u ³¹									
2291-1	s e n ⁴²									
2316-1	tɕ i ⁴⁴									
2364-1	ʈʂ i ³³									
2395-1	ʈʂʰ ə̃˞ n ³⁵									
2406-1	tɕʰ j ə̃˞ ⁵⁵									
2417-1	k o ⁴²									
2428-1	k a ³⁵									
2450-1	ʈʂ o ²¹									
2484-1	ɕ i ⁴⁴									
2495-1	k ou ²¹									
2565-1	t i ³⁵									
2611-1	j ou ⁴⁴									
2632-1	w a ŋ ⁴⁴									
2644-1	w a ŋ									
2674-1	m ou ³³									
2698-1	ʂ o ³³									
2709-1	n e ²¹									
2720-1	ʈʂ o ⁴²									
2772-1	k ə˞ ⁴⁴									
2791-1	tɕ j ə˞ ³⁵									
2837-1	ts ə˞ ⁵⁵									
2859-1	ʂ j e n									
2889-1	tɕ i ³³									
2900-1	k u ³³									
2928-1	tsʰ õ ŋ									
2941-1	kʰ ɯ ³⁵									
2998-1	ts i ³³									
3031-1	tʰ u ³³									
3052-1	t ɯ ²¹									
3064-1	t a ²¹									
3084-1	tʰ j ⁴⁴									
3117-1	ʈʂ i ⁴²									
3128-1	k ə˞ ⁴²									
3150-1	t e ⁴²									
3161-1	ʈʂ ɯ ³³									
3172-1	ts ə˞ ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ⁴²									
3308-1	kʰ e n									
3340-1	ʈʂ ou ⁴⁴									
3362-1	ts ə˞ ³⁵									
3409-1	m e ³³									
3454-1	k o ³⁵ ⁵⁵									
3493-1	sʰ ou ⁴⁴									
3536-1	ʂ ou ⁵⁵ ³⁵									
3548-1	f o ⁴²									
3645-1	ʂ u ³⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	l ou ²¹									
3779-1	k o ⁴²									
3813-1	x e n ⁵⁵									
3835-1	ʂ e ⁵⁵ n									
3855-1	p ə̃˞ ²¹									
3885-1	sʰ w e ⁴⁴									
3907-1	pʰ ə˞ ³⁵									
3942-1	ts i ³³									
3953-1	ʈʂʰ j ⁵⁵ ³⁵									
4023-1	ɕ j ə̃˞ ⁵⁵									
4034-1	ʈʂ j ³⁵									
4143-1	ʈʂ ou ⁴²									
4185-1	m ou ⁴⁴									
4227-1	tsʰ ə˞ ⁵⁵									
4238-1	ʈʂ ou ²¹									
32-2		m a ⁴⁴								
53-2		tɕ ɛ ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts o ²²								
267-2		ts i ⁴² ⁴²								
316-2		p ɯ ²²								
327-2		ɣ ɯ ²²								
348-2		tɕ u ⁵⁵								
400-2		z o ²¹								
452-2		q a ⁵⁵								
463-2		qʰ a ⁴⁴								
512-2		t o ⁴²								
534-2		ts o ⁵⁵								
556-2		qʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		k u ²¹								
678-2		k ʯ ²¹								
689-2		m a ⁴²								
700-2		m ɛ ⁴²								
775-2		p ɥ i ⁴²								
786-2		q ɛ ⁵⁵								
820-2		ts i ⁴²								
839-2		t i ²¹ ²¹								
863-2		qʰ o ²²								
896-2		q a ⁵⁵								
929-2		dʑ i ⁴²								
1015-2		s u ⁵⁵								
1035-2		tɕ u ²²								
1107-2		s a ⁴⁴								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ ²¹								
1252-2		l õ ²¹								
1294-2		q o ⁵⁵								
1326-2		ts ɥ ²²								
1348-2		tɕ i ⁴²								
1401-2		s ẽ ⁴²								
1451-2		s ɛ ²²								
1473-2		t w ẽ ²²								
1507-2		tsʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		ɕ i ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		ɕ o ⁵⁵ ⁵⁵								
1762-2		s w a ⁴²								
1773-2		t ɯ ⁴⁴								
1794-2		k o ⁵⁵								
1805-2		z i ⁴²								
1816-2		s o ²²								
1862-2		ts i ⁵⁵								
1885-2		qʰ a ⁴⁴								
1914-2		s i ²²								
1936-2		p ɯ ²²								
1969-2		ɕ i ⁵⁵								
2018-2		ts o ⁴² ²¹								
2029-2		q o ⁵⁵								
2051-2		tɕ u ²¹								
2074-2		q u ⁴⁴								
2085-2		m a ²²								
2130-2		p a ⁴⁴								
2245-2		tɕ j u								
2269-2		m ɛ ²²								
2280-2		s o ⁴²								
2291-2		s ẽ ⁴²								
2316-2		ts i ⁴⁴								
2364-2		dʑ i ²²								
2395-2		tɕʰ a ⁵⁵								
2406-2		tsʰ j a ⁵⁵								
2417-2		k u ⁴²								
2428-2		q a ⁵⁵								
2450-2		t o ²¹								
2484-2		ɕ i ⁵⁵								
2495-2		k o ²¹								
2565-2		tɕ i ⁵⁵								
2611-2		j u ⁴⁴								
2632-2		ŋ w a ⁴⁴								
2644-2		ŋ a ⁵⁵								
2674-2		m u ²²								
2698-2		s u ²²								
2709-2		n ɛ ²¹								
2720-2		tɕ i u ²¹								
2772-2		q a ⁴⁴								
2791-2		tɕ j a ⁵⁵								
2837-2		ts ɛ ⁵⁵								
2859-2		ɕ i ⁵⁵								
2889-2		tɕ i ²² ²²								
2900-2		k y ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		qʰ ɯ ⁵⁵								
2998-2		ts ɛ ²²								
3031-2		tʰ o ²²								
3052-2		t ɯ ⁴²								
3064-2		t o ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts ɛ ⁴²								
3128-2		q a ⁴²								
3150-2		t ɛ ⁴²								
3161-2		dʑ i ²²								
3172-2		ts ɛ ²²								
3263-2		j a ⁴⁴								
3274-2		q a ⁴²								
3308-2		qʰ ẽ ⁵⁵								
3340-2		tɕ o ⁵⁵								
3362-2		ts ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q o ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		s j ⁵⁵								
3548-2		f u ⁴²								
3645-2		s y ⁵⁵								
3678-2		tsʰ i ⁵⁵								
3757-2		l o ²¹								
3779-2		k ʯ ⁴²								
3813-2		x ẽ ⁵⁵								
3835-2		ɕ i ⁵⁵								
3855-2		p a ²¹								
3885-2		s w ɛ ⁴⁴								
3907-2		pʰ a ⁵⁵								
3942-2		ts i ²²								
3953-2		tɕʰ a ⁵⁵								
4023-2		ɕ j a ⁵⁵								
4034-2		dʑ ɛ ⁵⁵								
4143-2		tɕ j u								
4185-2		m o ⁴⁴								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		tɕ o ²¹								
32-3			m æ ⁵⁵							
53-3			ts ɿ ²¹							
93-3			k ɯ ²¹							
216-3			s w a ⁵⁵							
236-3			ts o ²²							
267-3			ts i ⁴³ n ⁴³							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			ts o ⁵⁵							
400-3			tɕ o ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			t o ⁴³							
534-3			ts u ⁵⁵							
556-3			qʰ u ²²							
568-3			χ ɯ ⁵⁵							
588-3			s w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			k o ²¹							
678-3			k o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			p ɥ ɛ ²⁴ ⁴³							
786-3			q ɛ ²⁴							
820-3			tɕ j ⁴³							
839-3			t j ɯ							
863-3			qʰ o ²²							
896-3			q æ ²⁴							
929-3			d j ⁴³							
1015-3			ɕ j ²⁴							
1035-3			ts o ²²							
1107-3			s æ ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			l o ²¹							
1294-3			q a ²⁴							
1326-3			ts ɥ ²²							
1348-3			dʑ i ⁴³							
1401-3			s ɛ ⁴³ ⁴³							
1451-3			s ɿ ²²							
1473-3			t ɥ ɛ ²²							
1507-3			tsʰ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			ɕ j ²²							
1575-3			ɕ i ɛ ²⁴							
1618-3			p ɯ ²¹							
1640-3			k u ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ j o ²⁴							
1762-3			s w a ⁴³ ⁴³							
1773-3			t ɯ ⁵⁵							
1794-3			k o ²⁴							
1805-3			tɕ i ⁴³							
1816-3			s u ²²							
1862-3			ts i ²⁴							
1885-3			qʰ æ ⁵⁵							
1914-3			s j ²²							
1936-3			p ɯ ²²							
1969-3			ɕ i ɛ ²⁴							
2018-3			ts o ²¹ ²¹							
2029-3			q a ²⁴							
2051-3			tɕ o ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			t i o							
2269-3			m ɛ ²²							
2280-3			s u ⁴³							
2291-3			s ɛ ⁴³ ⁴³							
2316-3			ts i ⁵⁵							
2364-3			ts i ²²							
2395-3			tʰ æ ²⁴							
2406-3			tsʰ j æ ²⁴							
2417-3			k o ⁴³							
2428-3			q a ²⁴							
2450-3			t o ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			k o ²¹							
2565-3			ts i ²⁴							
2611-3			j u ⁵⁵							
2632-3			w a a ⁵⁵							
2644-3			w a ⁵⁵							
2674-3			m o ²²							
2698-3			ɕ o ²²							
2709-3			n ɛ ²¹							
2720-3			tɕ j o ²¹							
2772-3			q æ ⁵⁵							
2791-3			tɕ j æ ²⁴							
2837-3			ts ɿ ²⁴							
2859-3			ɕ i ɛ ²⁴							
2889-3			tɕ i ²²							
2900-3			k o ²²							
2928-3			tsʰ u ²⁴							
2941-3			qʰ ɯ ²⁴							
2998-3			ts ɿ ²²							
3031-3			tʰ o ²²							
3052-3			t ɯ ⁴³							
3064-3			t o ²¹							
3084-3			tʰ æ ⁵⁵							
3117-3			ts ɿ ²¹							
3128-3			q æ ²¹							
3150-3			t ɛ ²¹							
3161-3			d j ²²							
3172-3			ts ɿ ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			qʰ ɛ ²⁴							
3340-3			t u ⁵⁵							
3362-3			ts ɿ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			s u ⁵⁵							
3536-3			s j ²⁴							
3548-3			f o ⁴³							
3645-3			ɕ u ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			k o ⁴³							
3813-3			x ɛ ²⁴							
3835-3			ɕ j ²⁴ ²⁴							
3855-3			p æ ²¹							
3885-3			s w ɛ ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ æ ²⁴ ²⁴							
4023-3			ɕ j æ ²⁴							
4034-3			t ɯ ²⁴							
4143-3			t u o ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			t j ²¹							
32-4				m æ ²⁴						
53-4				dz i ¹²						
93-4				g ɯ ¹²						
216-4				s w a ²⁴						
236-4				ts o ŋ ²²						
267-4				tɕ i e n						
316-4				p ɯ ²²						
327-4				ɣ e ²²						
348-4				ts ao ²⁴						
400-4				z a ¹²						
452-4				q æ ²⁴						
463-4				qʰ a ²⁴						
512-4				d ao ⁴²						
534-4				ts u ²⁴						
556-4				qʰ u ²²						
568-4				h e ²⁴						
588-4				s w a ²⁴						
599-4				pʰ u ⁵⁵						
656-4				g u ¹²						
678-4				g ao ¹²						
689-4				m æ ⁴²						
700-4				m ɛ ⁴²						
775-4				p j e n						
786-4				q ɛ ⁵⁵						
820-4				dz ao ⁴²						
839-4				d i ¹²						
863-4				qʰ ao ²²						
896-4				q a ŋ ⁵⁵						
929-4				ɖʐ i ⁴²						
1015-4				ʂ y ⁵⁵						
1035-4				ts u ²²						
1107-4				ʂ æ ²⁴						
1173-4				ɕ i ²²						
1195-4				ɕ i ²²						
1241-4				m ɛ ¹²						
1252-4				l u ¹²						
1294-4				q a ŋ ⁵⁵						
1326-4				ts y ²² ²²						
1348-4				dʑ i ⁴²						
1401-4				s e n ⁴²						
1451-4				ʂ i ²²						
1473-4				t ɥ e n ²²						
1507-4				tɕʰ i ⁵⁵						
1532-4				q e ⁵⁵						
1543-4				ɕ i ²² ²²						
1575-4				ɕ i ⁵⁵ n ⁵⁵						
1618-4				b u ¹²						
1640-4				k u ²⁴						
1671-4				ɕ i ²⁴						
1731-4				ɕ o ŋ ¹²						
1762-4				s w a ⁴² ⁴²						
1773-4				d e ²⁴						
1794-4				k o ŋ ⁵⁵						
1805-4				z i ⁴²						
1816-4				s u ŋ						
1862-4				ts i ⁵⁵						
1885-4				qʰ æ ²⁴						
1914-4				ʂ i ²² ²²						
1936-4				p u ²²						
1969-4				ɕ i ⁵⁵ n ⁵⁵						
2018-4				dz o ŋ ¹²						
2029-4				q a ŋ ⁵⁵						
2051-4				dz u ¹²						
2074-4				q ao ²⁴						
2085-4				m æ ²²						
2130-4				p æ ²⁴						
2245-4				ts u ²¹						
2269-4				m ɛ ²²						
2280-4				s u ⁴²						
2291-4				s e n ⁴²						
2316-4				tɕ i ²⁴						
2364-4				dz i ²²						
2395-4				tsʰ a n						
2406-4				tɕʰ j a ⁵⁵ ⁵⁵						
2417-4				k ao ⁴²						
2428-4				q a ŋ ⁵⁵						
2450-4				ɖʐ o ¹²						
2484-4				ɕ i ²⁴						
2495-4				g ao ¹²						
2565-4				d i ¹²						
2611-4				j u ²⁴						
2632-4				w w ŋ ²⁴						
2644-4				w a ²⁴						
2674-4				m o ²²						
2698-4				ʂ u ²²						
2709-4				n ɛ ²¹						
2720-4				dz ao ²¹						
2772-4				q a ²⁴						
2791-4				tɕ j ŋ ⁵⁵						
2837-4				ts i n ⁵⁵						
2859-4				ɕ i ⁵⁵ n ⁵⁵						
2889-4				tɕ i ²² ²²						
2900-4				k u ²²						
2928-4				tsʰ o ŋ ⁵⁵						
2941-4				qʰ e ⁵⁵						
2998-4				ts i ²²						
3031-4				tʰ u ²² ²²						
3052-4				d ɯ ⁴²						
3064-4				d ao ¹²						
3084-4				tʰ j ²⁴						
3117-4				ɖʐ i ²¹						
3128-4				ɣ æ ²¹						
3150-4				d ɛ ²¹						
3161-4				ɖʐ i ²² ²²						
3172-4				ts i ²²						
3263-4				j a ²⁴						
3274-4				q æ ⁴²						
3308-4				qʰ e n ⁵⁵						
3340-4				ts u ²⁴						
3362-4				ts i ⁵⁵						
3409-4				m i ²²						
3454-4				q o ŋ ⁵⁵						
3493-4				s u ²⁴						
3536-4				ʂ j ⁵⁵ ⁵⁵						
3548-4				pf ao ⁴²						
3645-4				ʂ y ⁵⁵						
3678-4				tɕʰ i ²⁴						
3757-4				l ao ¹²						
3779-4				k ao ⁴²						
3813-4				h e n ⁵⁵						
3835-4				ɕ j ⁵⁵ n						
3855-4				b a ¹²						
3885-4				s w ɛ ²⁴						
3907-4				pʰ æ ⁵⁵						
3942-4				ts i ²²						
3953-4				tsʰ æ n ¹²						
4023-4				ɕ j a n ⁵⁵						
4034-4				ɖʐ i n ⁵⁵						
4143-4				ɖʐ u ²¹						
4185-4				m o ²⁴						
4227-4				tsʰ i ⁵⁵						
4238-4				ɖʐ ao ¹²						
32-5					m a ⁵⁵					
53-5					dʑ ə˞ ²¹					
93-5					k ɯ ²¹					
216-5					s w a ⁵⁵					
236-5					ts õ ²²					
267-5					tɕ j ⁴² ⁴²					
316-5					p ɯ ²²					
327-5					ɣ ɯ ²²					
348-5					ʈʂ ɯ ⁵⁵					
400-5					z o ²¹					
452-5					q a ⁵⁵					
463-5					qʰ a ⁵⁵					
512-5					ɖ o ⁴²					
534-5					ts u ⁵⁵					
556-5					qʰ u ²²					
568-5					x ɯ ⁵⁵					
588-5					s w a ⁵⁵					
599-5					pʰ ɯ ⁵⁵					
656-5					k u ²¹					
678-5					k ʯ ²¹					
689-5					m a ⁴²					
700-5					m e ⁴²					
775-5					p ɥ e ⁴²					
786-5					q e ⁵⁵					
820-5					tɕ õ ⁴²					
839-5					t ɯ ²¹					
863-5					qʰ o ²²					
896-5					q ã ⁵⁵					
929-5					ɖ ɯ ⁴²					
1015-5					ʂ õ ⁵⁵					
1035-5					ʈʂ ɯ ²²					
1107-5					ʂ a ⁵⁵					
1173-5					ɕ i ²²					
1195-5					ɕ i ²²					
1241-5					m e ²¹					
1252-5					l õ ²¹					
1294-5					q ã ⁵⁵					
1326-5					tɕ ɥ ²² ²²					
1348-5					tɕ i ⁴²					
1401-5					s ẽ ⁴²					
1451-5					ʂ ə˞ ²²					
1473-5					t ɥ ẽ ²²					
1507-5					tɕʰ i ⁵⁵					
1532-5					q ɯ ⁵⁵					
1543-5					ʂ ɯ ²²					
1575-5					ɕ j ⁵⁵					
1618-5					p ɯ ²¹					
1640-5					k o ⁵⁵					
1671-5					ɕ i ⁵⁵					
1731-5					ʂ õ ⁵⁵					
1762-5					s w a ⁴²					
1773-5					t ɯ ⁵⁵					
1794-5					k õ ⁵⁵					
1805-5					z ɯ ⁴²					
1816-5					s u ²²					
1862-5					ʈʂ ə˞ ⁵⁵					
1885-5					qʰ a ⁵⁵					
1914-5					ʂ ɯ ²²					
1936-5					p u ²²					
1969-5					ɕ j ⁵⁵					
2018-5					ts õ ²¹					
2029-5					q ã ⁵⁵					
2051-5					tɕ õ ²¹					
2074-5					q õ ⁵⁵					
2085-5					m a ²²					
2130-5					p a ⁵⁵					
2245-5					ʈ o o					
2269-5					m e ²²					
2280-5					s o ⁴²					
2291-5					s ẽ ⁴² ⁴²					
2316-5					tɕ i ⁵⁵					
2364-5					dʑ ə˞ ²²					
2395-5					ʈʰ a ⁵⁵					
2406-5					tɕʰ j ã ⁵⁵					
2417-5					k ʯ ⁴²					
2428-5					q a ⁵⁵					
2450-5					ʈ õ ²¹					
2484-5					ɕ i ⁵⁵					
2495-5					k o ²¹					
2565-5					tɕ i ⁵⁵					
2611-5					j o ⁵⁵					
2632-5					w a ⁵⁵					
2644-5					w ã ⁵⁵					
2674-5					m o ²²					
2698-5					ʂ õ ²²					
2709-5					n e ²¹					
2720-5					tɕ i o					
2772-5					q a ⁵⁵					
2791-5					tɕ j ã					
2837-5					ʈʂ ə̃˞ ⁵⁵					
2859-5					ɕ j ⁵⁵					
2889-5					tɕ j ²² ²²					
2900-5					k u ²²					
2928-5					tsʰ õ ⁵⁵					
2941-5					qʰ ɯ ⁵⁵					
2998-5					ʈʂ ə˞ ²²					
3031-5					tʰ u ²² ²²					
3052-5					t ɯ ⁴²					
3064-5					t o ²¹					
3084-5					tʰ j ⁵⁵					
3117-5					ʈʂ ə˞ ⁴²					
3128-5					q a ⁴²					
3150-5					t e ⁴²					
3161-5					ɖ ɯ ²²					
3172-5					ʈʂ ə˞ ²²					
3263-5					j a ⁵⁵					
3274-5					q a ⁴²					
3308-5					qʰ ẽ ⁵⁵					
3340-5					ʈ u ⁵⁵					
3362-5					ʈʂ ə̃˞ ⁵⁵					
3409-5					m i ²²					
3454-5					q õ ⁵⁵					
3493-5					s o ⁵⁵					
3536-5					ʂ o ⁵⁵					
3548-5					f ɯ ⁴²					
3645-5					ʂ u ⁵⁵					
3678-5					tɕʰ i ⁵⁵					
3757-5					l o ²¹					
3779-5					k ʯ ⁴²					
3813-5					x ẽ ⁵⁵					
3835-5					ɕ j ⁵⁵					
3855-5					p ã ²¹					
3885-5					s w e ⁵⁵					
3907-5					pʰ a ⁵⁵					
3942-5					ts i ²²					
3953-5					ʈʰ j ⁵⁵ ⁵⁵					
4023-5					ɕ j ã ⁵⁵					
4034-5					ɖ ə̃˞ ⁵⁵					
4143-5					ʈ o o					
4185-5					m õ ⁵⁵					
4227-5					tɕʰ ə̃˞ ⁵⁵					
4238-5					ʈ o ²¹					
32-6						m a ⁴⁴				
53-6						ts a ²¹				
93-6						k ə ²¹				
216-6						s w ɑ ⁴⁴				
236-6						ts õ ³³ ³³				
267-6						tɕ i n n				
316-6						p ə̃ ³³				
327-6						ɣ ə ³³				
348-6						ts ʯ ⁴⁴				
400-6						ɕ ou ²¹				
452-6						k a ⁴⁴				
463-6						kʰ ɑ ⁴⁴				
512-6						t ou ⁴²				
534-6						ts ou ⁴⁴				
556-6						kʰ u ³³				
568-6						x ə ⁴⁴				
588-6						s w ɑ ⁴⁴				
599-6						pʰ u ⁵⁵				
656-6						k ou ²¹				
678-6						k ʯ̃ ²¹				
689-6						m a ⁴²				
700-6						m e ⁴²				
775-6						p j e n				
786-6						k e ⁵⁵				
820-6						ts ʯ̃ ³¹				
839-6						t ɯ ³¹				
863-6						kʰ ou ³³				
896-6						k a n				
929-6						ts ɯ ³¹				
1015-6						s ʯ̃ ⁵⁵				
1035-6						ts ʯ ³³				
1107-6						s a ⁴⁴				
1173-6						ɕ i ³³				
1195-6						ɕ i ³³				
1241-6						m e ²¹				
1252-6						l ou ²¹				
1294-6						k ɑ̃ ⁵⁵				
1326-6						ts ɥ ³³ ³³				
1348-6						tɕ i ³¹				
1401-6						s e n				
1451-6						s i ³³				
1473-6						t w e n				
1507-6						tɕʰ i ⁵⁵				
1532-6						k ə ⁵⁵				
1543-6						s ɯ ³³				
1575-6						s j e n				
1618-6						p ə̃ ²¹				
1640-6						k ou ⁴⁴				
1671-6						ɕ i ⁴⁴				
1731-6						s õ ⁵⁵ ⁵⁵				
1762-6						s w ɑ̃ ³¹ ³¹				
1773-6						t ə ⁴⁴				
1794-6						k õ ⁵⁵ ⁵⁵				
1805-6						ɕ i ³¹				
1816-6						s ʯ̃ ³³				
1862-6						ts i ⁵⁵				
1885-6						kʰ a ⁴⁴				
1914-6						s ɯ ³³				
1936-6						p u ³³				
1969-6						ɕ i n n				
2018-6						ts õ ²¹ ²¹				
2029-6						k ɑ̃ ⁵⁵				
2051-6						ts ʯ ²¹				
2074-6						k ou ⁴⁴				
2085-6						m a ³³				
2130-6						p a ⁴⁴				
2245-6						ts ou ⁴²				
2269-6						m e ³³				
2280-6						s ou ³¹				
2291-6						s e n				
2316-6						tɕ i ⁴⁴				
2364-6						ts i ³³				
2395-6						tsʰ ɛ̃ n				
2406-6						tɕʰ j a ⁵⁵				
2417-6						k ʯ̃ ⁴²				
2428-6						k ɑ̃ ⁵⁵				
2450-6						ts õ ²¹				
2484-6						ɕ i ⁴⁴				
2495-6						k ou ²¹				
2565-6						t i ⁵⁵				
2611-6						j ou ⁴⁴				
2632-6						w ɑ̃ ⁴⁴ ⁴⁴				
2644-6						w ɑ̃ ⁴⁴				
2674-6						m ou ³³				
2698-6						s ʯ̃ ³³				
2709-6						n e ⁴²				
2720-6						ts ʯ̃ ⁴²				
2772-6						k a ⁴⁴				
2791-6						tɕ i n ⁵⁵				
2837-6						ts a n ⁵⁵				
2859-6						s j e n				
2889-6						tɕ i ³³				
2900-6						k ou ³³				
2928-6						tsʰ ou ⁵⁵				
2941-6						kʰ ə̃ ⁵⁵				
2998-6						ts a ³³				
3031-6						tʰ u ³³				
3052-6						t ə ³¹				
3064-6						t ɑ ²¹				
3084-6						tʰ j ⁴⁴				
3117-6						ts a ⁴²				
3128-6						k a ⁴²				
3150-6						t e ⁴²				
3161-6						ts ɯ ³³				
3172-6						ts a ³³				
3263-6						j ɑ̃ ⁴⁴				
3274-6						k a ⁴²				
3308-6						kʰ e n				
3340-6						ts ou ⁴⁴				
3362-6						ts a n				
3409-6						m i ³³				
3454-6						k õ ⁵⁵				
3493-6						s ou ⁴⁴				
3536-6						s ou ⁵⁵ ⁵⁵				
3548-6						f ʯ ⁴²				
3645-6						s u ⁵⁵				
3678-6						tɕʰ i ⁴⁴				
3757-6						l ou ²¹				
3779-6						k ʯ̃ ⁴²				
3813-6						x e n				
3835-6						ɕ j n n				
3855-6						p a ²¹				
3885-6						s w e ⁴⁴				
3907-6						pʰ a ⁵⁵				
3942-6						ts i ³³				
3953-6						tsʰ j ⁵⁵				
4023-6						ɕ j a ⁵⁵				
4034-6						ts ɯ ⁵⁵				
4143-6						ts ou ⁴²				
4185-6						m ou ⁴⁴				
4227-6						tsʰ a n				
4238-6						ts ou ²¹				
32-7							m ə˞ ⁴⁴			
53-7							tsʰ i ²¹			
93-7							k ɯ ²¹			
216-7							s w a ⁴⁴			
236-7							ts o ŋ			
267-7							tɕ e n n ⁴²			
316-7							p əɯ ³³			
327-7							ɣ ə ³³			
348-7							ts u ⁴⁴			
400-7							ʐ ə ²¹			
452-7							k ə˞ ⁴⁴			
463-7							kʰ a ⁴⁴			
512-7							t o ⁴²			
534-7							ts o ⁴⁴			
556-7							kʰ o ³³			
568-7							x ə ⁴⁴			
588-7							s w a ⁴⁴			
599-7							pʰ əɯ ⁵⁵			
656-7							k ʯ ²¹			
678-7							k u ²¹			
689-7							m ə˞ ⁴²			
700-7							m ɛ ⁴²			
775-7							p j n n ⁴²			
786-7							k e ⁵⁵			
820-7							tsʰ u ²¹			
839-7							t əɯ ²¹ ²¹			
863-7							kʰ o ³³			
896-7							k ə˞ ŋ ⁵⁵			
929-7							dz əɯ ²¹			
1015-7							s u ⁵⁵			
1035-7							ts o ³³			
1107-7							s ə˞ ⁴⁴			
1173-7							ɕ i ³³			
1195-7							ɕ i ³³			
1241-7							m ɛ ²¹			
1252-7							ə o ²¹			
1294-7							k a ŋ ⁵⁵			
1326-7							tɕ ɥ ³³			
1348-7							tʰ i ²¹			
1401-7							s e n ²¹			
1451-7							s i ³³			
1473-7							t w e ³³			
