COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
872-2		n ɨ ŋ														
1891-2		d a														
68-2		s i m														
631-2		b ə n														
594-2		k a														
1759-2		h a n														
805-2		k ə n														
756-2		h ɨ k														
1201-2		m u ʔ														
2042-2		ʔ a														
1968-2		d a ʔ														
2000-2		g o ŋ														
17-2		v a d														
4-2		a eː m														
788-2		d a														
1219-2		h i m														
141-2		ʔ o ŋ														
541-2		ɓ ɣ j a ŋ														
1687-2		h u n														
123-2		a o m														
1652-2		dʑ ə n														
576-2		ŋ oː														
1738-2		d a k														
442-2		h kʰ m														
368-2		d j a ŋ														
1778-2		l a d														
957-2		n a l														
1704-2		ʔ i ʔ														
304-2		j a m														
1796-2		dʑ a ŋ														
720-2		d e h														
287-2		k a l														
321-2		l ə h														
206-2		d o k														
1950-2		ʔ s														
665-2		a au̯ n														
703-2		n o k														
1290-2		m h														
1391-2		g a ʔ														
269-2		k a ʔ														
855-2		dʑ a n														
2078-2		s i														
2213-2		m ə														
1111-2		s ə														
485-2		ŋ h														
1356-2		m u h														
1093-2		d o ŋ														
1063-2		d o m														
648-2		dʑ ə n														
223-2		k oː n														
1248-2		dʑ ɨ														
1509-2		d oː n														
504-2		dʑ o h														
2130-2		s i														
1-2		ʔ u														
386-2		j o k														
1411-2		ʔ o														
1027-2		k a ʔ														
2077-2		m a h														
1459-2		k l n														
1323-2		ə														
1859-3			ŋ ai̯													
175-3			ʔ a													
241-3			ʔ u ʔ													
2163-3			kʰ ɔːi̯ r													
2181-3			r a m													
2060-3			ʔ ɔi̯ m													
410-3			d h													
1841-3			m s													
2017-3			h i													
1004-3			l a													
614-3			b o h													
686-3			b k ai̯													
88-3			h a ʔ													
872-3			r u ŋ													
1891-3			d a													
68-3			s iː m													
631-3			b ə r													
594-3			g a													
1759-3			h a ɲ													
805-3			g l ɲ													
756-3			h o ʔ													
1201-3			m oː ʔ													
2042-3			ʔ a													
1968-3			d a ʔ													
2000-3			s o ŋ													
17-3			v a d													
4-3			ʔ eː m													
788-3			d ai̯													
1219-3			h iː m													
141-3			ʔ o ŋ													
541-3			b r j a ŋ													
1687-3			h u r													
123-3			ʔ o m													
1652-3			tɕ iː ɲ													
576-3			ŋ ɔː													
1738-3			d a ʔ													
442-3			h oː m													
368-3			d j a ŋ													
1778-3			b a d													
957-3			r a b													
1704-3			ʔ iː ʔ													
304-3			j a m													
1796-3			tɕ a ŋ													
720-3			d ɔi̯ h													
287-3			h a b													
321-3			g ə h													
206-3			d o ʔ													
1950-3			ʔ s													
665-3			ʔ o n													
703-3			r o ʔ													
1290-3			m r													
1391-3			h a ʔ													
269-3			g a ʔ													
855-3			tɕ a r													
2078-3			s i													
2213-3			m ai̯													
1858-3			s a													
1151-3			g j a r													
737-3			b r d													
340-3			ʔ a													
1111-3			s ai̯													
485-3			ŋ													
1356-3			m u h													
1093-3			u o ŋ													
1063-3			d oː m													
648-3			tɕ l ɲ													
223-3			g ui̯ n													
1248-3			tɕ ɔːi̯													
1509-3			d ui̯ ɲ													
504-3			tɕ o h													
1-3			ʔ oː													
386-3			j o ʔ													
1411-3			ʔ ɔːi̯													
1027-3			g a ʔ													
2077-3			m a													
1459-3			g k													
1323-3			ə													
1859-4				ŋ												
175-4				g a												
241-4				ʔ a ʔ												
2163-4				aːu̯ ɔ n												
2181-4				n a m												
2060-4				ʔ ɨ m												
410-4				t h												
1841-4				m aːu̯												
2017-4				h												
1004-4				a a												
614-4				p o h												
686-4				p l												
88-4				g ɔ ʔ												
872-4				n ɨ ŋ												
1891-4				t a												
68-4				s iː m												
631-4				p ə n												
594-4				v a												
1759-4				h a ɲ												
805-4				v iː k												
756-4				h ɨ k												
1201-4				m au̯ ʔ												
2042-4				ʔ a												
1968-4				t a ʔ												
2000-4				ui̯ o ŋ												
17-4				v a a												
4-4				ɔ ə m												
788-4				t												
1219-4				h iː m												
141-4				ʔ o ŋ												
541-4				p ai̯ j a ŋ												
1687-4				h ɔi̯ n												
123-4				ɔ o m												
1652-4				tɕ iː k												
576-4				ŋ o												
1738-4				t a k												
442-4				h o m												
368-4				t j a ŋ												
1778-4				p a a												
957-4				n a p												
1704-4				ʔ iː ʔ												
304-4				j ɔ m												
1796-4				tɕ ɔ ŋ												
720-4				t aːu̯ h												
287-4				g a p												
321-4				l ə ʔ												
206-4				t o k												
1950-4				ʔ s												
665-4				ɔ o n												
703-4				n o ʔ												
1290-4				m												
1391-4				g ɔ ʔ												
269-4				v a ʔ												
855-4				tɕ a n												
2078-4				s iː												
2213-4				m												
1858-4				s a												
1151-4				l j a												
737-4				p ai̯ t												
340-4				ʔ a												
1111-4				s												
485-4				ŋ h												
1356-4				m u h												
1093-4				t o ŋ												
1063-4				t o m												
648-4				tɕ ə ŋ												
223-4				v o n												
1509-4				t ɔi̯ ŋ												
504-4				tɕ o h												
2130-4				s iː												
1-4				ʔ au̯												
386-4				j o k												
1411-4				ʔ ɔ												
1027-4				k a ʔ												
2077-4				m a ʔ												
1459-4				ui̯ l h												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ ɔ ʔ											
2163-5					kʰ ɔ n											
2181-5					n e m											
2060-5					ʔ e m											
410-5					ɗ h											
1841-5					m ei̯											
2017-5					h ei̯											
1004-5					l a											
614-5					b o h											
686-5					b l ei̯											
88-5					k a ʔ											
872-5					n ɔ ŋ											
1891-5					ɗ a											
68-5					s i m											
631-5					b ə n											
594-5					k a											
1759-5					h a ɲ											
805-5					k ei̯ ɲ											
756-5					h o ʔ											
1201-5					m kʰ ʔ											
2042-5					ʔ a											
1968-5					ɗ a ʔ											
2000-5					s o ŋ											
17-5					ɓ a ʔ											
4-5					ʔ m m											
788-5					ɗ ei̯											
1219-5					h i m											
141-5					ʔ o ŋ											
541-5					b r j a ŋ											
1687-5					h ɔ n											
123-5					ʔ o m											
1652-5					dʑ ei̯ nˀ											
576-5					ŋ ei̯											
1738-5					ɗ e ʔ											
442-5					h kʰ m											
368-5					ɗ j a ŋ											
1778-5					b e ʔ											
957-5					n a b											
1704-5					ʔ i ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					ɗ ɔ h											
287-5					k a b											
321-5					k u h											
206-5					ɗ o ʔ											
1950-5					ʔ s											
665-5					ʔ oː nˀ											
703-5					n o ʔ											
1290-5					m h											
1391-5					kʰ e ʔ											
269-5					k e ʔ											
855-5					dʑ a n											
2078-5					s ei̯											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b r ɗ											
340-5					ʔ a											
1111-5					s ei̯											
485-5					ŋ h											
1356-5					m u h											
1093-5					ɗ o ŋ											
1063-5					ɗ ei̯ m											
648-5					dʑ a nˀ											
223-5					k ei̯ nˀ											
1248-5					dʑ a											
1509-5					ɗ ei̯ nˀ											
504-5					dʑ o h											
2130-5					s i											
1-5					ʔ o											
1411-5					ʔ ɔ											
2077-5					m a h											
1323-5					m											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ o ʔ										
2163-6						k o n										
2181-6						n a m										
2060-6						ʔ e m										
410-6						ɗ h										
1841-6						m e										
2017-6						h ei̯										
1004-6						l a										
614-6						b o h										
686-6						p l ei̯										
88-6						k a ʔ										
872-6						n ɔ ŋ										
1891-6						ɗ a										
68-6						s i m										
631-6						b e n										
594-6						k a										
1759-6						h a ɲ										
805-6						k iː ɲ										
756-6						h ɔ ʔ										
1201-6						m ou̯ ʔ										
2042-6						ʔ a										
1968-6						ɗ a ʔ										
2000-6						s dʑ ŋ										
17-6						ɓ a ɗ										
4-6						ə əː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ dʑ ŋ										
541-6						b r j a ŋ										
1687-6						h o n										
123-6						ə dʑ m										
1652-6						dʑ ei̯ ɲ										
576-6						ŋ a										
1738-6						ɗ e ʔ										
442-6						h ou̯ m										
368-6						ɗ j a ŋ										
1778-6						p e ɗ										
957-6						n a p										
1704-6						ʔ i ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						ɗ e h										
287-6						k a p										
321-6						k o h										
206-6						ɗ o ʔ										
1950-6						ʔ s										
665-6						ə s nʰ										
703-6						n o ʔ										
1290-6						m i										
1391-6						k e ʔ										
269-6						k e ʔ										
855-6						dʑ a n										
2078-6						s ə										
2213-6						m iː										
1858-6						s a										
1151-6						k j a n										
737-6						p r ɗ										
340-6						ʔ a										
1111-6						s iː										
1093-6						ɗ o ŋ										
1063-6						ɗ ɔ m										
648-6						dʑ a ɲ										
1248-6						dʑ a										
1509-6						ɗ ei̯ ɲ										
504-6						dʑ o h										
2130-6						s i										
1-6						ʔ ou̯										
1411-6						ʔ o										
2077-6						m a h										
1323-6						m										
1859-7							ŋ ɛː									
175-7							g a									
241-7							ʔ ɔːi̯ ʔ									
2163-7							aːu̯ ɔ									
2181-7							n a m									
2060-7							ʔ ɨ m									
410-7							t aːu̯									
1841-7							m aːu̯									
2017-7							h ɛː									
1004-7							l a									
614-7							p o h									
686-7							p l ɛː									
88-7							g ɔ k									
872-7							n ɨ ŋ									
1891-7							t a									
68-7							s iː m									
631-7							p ə n									
594-7							v a									
1759-7							h a n									
805-7							k ɛː ɲ									
756-7							h ɨ k									
1201-7							m au̯ ʔ									
2042-7							ʔ a									
1968-7							t a ʔ									
2000-7							uːi̯ o ŋ									
17-7							v a ʔ									
4-7							ɔ eː m									
788-7							t ɛː									
1219-7							h iː m									
141-7							ʔ o ŋ									
541-7							p ɣ j a ŋ									
1687-7							h ɔːi̯ n									
123-7							ɔ o m									
1652-7							tɕ ɛː n									
576-7							ŋ ɔːi̯									
1738-7							t a k									
442-7							h au̯ m									
368-7							t j a ŋ									
1778-7							p a ʔ									
957-7							n a p									
1704-7							ʔ iː ʔ									
304-7							j a m									
1796-7							tɕ ɔ ŋ									
720-7							t a h									
287-7							g a p									
321-7							l ə h									
206-7							t o k									
1950-7							ʔ s									
665-7							ɔ o n									
703-7							n o k									
1290-7							m iː									
1391-7							g ɔ ʔ									
269-7							v a ʔ									
855-7							tɕ a n									
2078-7							s ɛː									
2213-7							m ɛː									
1858-7							s a									
1151-7							v j a									
737-7							p ɔ t									
340-7							ʔ a									
1111-7							s ɛː									
485-7							ŋ h									
1356-7							m u h									
1093-7							a o ŋ									
1063-7							t au̯ m									
648-7							tɕ a n									
223-7							v ɔː n									
1248-7							tɕ ɨ									
1509-7							ʔ ɔː n									
504-7							tɕ o h									
2130-7							s iː									
1-7							ʔ au̯									
386-7							j o k									
1411-7							ʔ ɔ									
1027-7							l a ʔ									
1459-7							g l h									
1859-8								ŋ ai̯								
175-8								h a								
241-8								ʔ ɔ ʔ								
2163-8								kʰ ɔ r								
2181-8								n a m								
2060-8								ʔ u m								
410-8								ɗ l								
1841-8								m								
2017-8								h eː								
1004-8								l j								
614-8								b o h								
686-8								b l eː								
88-8								h a ʔ								
872-8								n u ŋ								
1891-8								ɗ j								
68-8								s iː m								
631-8								ɓ r n								
594-8								g j								
1759-8								h a ɲ								
805-8								g l ɲ								
756-8								h o ʔ								
1201-8								m u ʔ								
2042-8								ʔ ɛː								
1968-8								ɗ a ʔ								
2000-8								uːi̯ j ŋ								
17-8								v a ɗ								
4-8								a əː m								
788-8								ɗ ai̯								
1219-8								h iː m								
141-8								ʔ j ŋ								
541-8								b r j a ŋ								
1687-8								h ɔ r								
123-8								a j m								
1652-8								dʑ eː ŋ								
576-8								ŋ a								
1738-8								ɗ a h								
442-8								h kʰ m								
368-8								ɗ j a ŋ								
1778-8								p a ɗ								
957-8								n a p								
1704-8								ʔ a ʔ								
304-8								j a m								
1796-8								dʑ a ŋ								
720-8								ɗ ɔ h								
287-8								h a p								
321-8								g ə h								
206-8								ɗ o ʔ								
1950-8								ʔ s								
665-8								a kʰ n								
703-8								n o ʔ								
1290-8								m ai̯								
1391-8								h a ʔ								
269-8								g a ʔ								
855-8								dʑ a n								
2078-8								s a								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a n								
737-8								p r ɗ								
340-8								s a								
1111-8								s ai̯								
485-8								ŋ h								
1356-8								m u h								
1093-8								ɗ o ŋ								
1063-8								ɗ kʰ m								
648-8								dʑ ei̯ ŋ								
223-8								g au̯ n								
1248-8								dʑ iː								
1509-8								ɗ au̯ ŋ								
504-8								dʑ o h								
2130-8								s a								
1-8								ʔ o								
386-8								j o ʔ								
1411-8								ʔ ɔ								
1027-8								k a ʔ								
2077-8								m a h								
1459-8								g l l								
1323-8								ə								
1859-9									ŋ i							
175-9									ʔ a							
241-9									ʔ u ʔ							
2163-9									kʰ u n							
2181-9									n a m							
2060-9									ʔ ɔi̯ m							
410-9									d l							
1841-9									m ɛːu̯							
2017-9									h i							
1004-9									l j							
614-9									b o h							
686-9									b l i							
88-9									g a ʔ							
872-9									n u ŋ							
1891-9									d j							
68-9									s iː m							
631-9									b ɔi̯ r							
594-9									g j							
1759-9									h a n							
805-9									g i n							
756-9									h u ʔ							
1201-9									m kʰ ʔ							
2042-9									ʔ ɯː							
1968-9									d a ʔ							
2000-9									s o ŋ							
17-9									v a d							
4-9									ɔi̯ ɨː m							
788-9									d i							
1219-9									h iː m							
141-9									ʔ o ŋ							
541-9									b r j a ŋ							
1687-9									h u r							
123-9									ɔi̯ o m							
1652-9									dʑ iː n							
576-9									ŋ ui̯							
1738-9									d a ʔ							
442-9									h kʰ m							
368-9									d j a ŋ							
1778-9									b a d							
957-9									n a b							
1704-9									ʔ iː ʔ							
304-9									j a m							
1796-9									dʑ a ŋ							
720-9									d l h							
287-9									ʔ a b							
321-9									g u h							
206-9									d o ʔ							
1950-9									ʔ s							
665-9									ɔi̯ oː n							
703-9									n o ʔ							
1290-9									m h							
1391-9									g a ʔ							
269-9									g a ʔ							
855-9									dʑ a n							
2078-9									s iː							
2213-9									m i							
1858-9									s a							
1151-9									g j a n							
737-9									b r d							
340-9									ʔ a							
485-9									ŋ h							
1356-9									m u h							
1093-9									d o ŋ							
1063-9									d u m							
648-9									dʑ i n							
223-9									g ui̯ n							
1248-9									dʑ iːu̯							
504-9									dʑ o h							
2130-9									s iː							
1-9									ʔ o							
386-9									j o ʔ							
1027-9									g a ʔ							
2077-9									m a h							
1459-9									g l l							
1323-9									m							
1859-10										ŋ ɛ						
175-10										h i						
241-10										ʔ ɔ ʔ						
2163-10										kʰ ɔ r						
2181-10										n ɛ m						
2060-10										ʔ ɛ m						
410-10										ɗ l						
1841-10										m j						
2017-10										h e						
1004-10										l a						
614-10										b o h						
686-10										b l e						
88-10										kʰ i ʔ						
872-10										n o ŋ						
1891-10										ɗ a						
68-10										s iː m						
631-10										b r n						
594-10										k a						
1759-10										h i ŋ						
805-10										k g ŋ						
756-10										h o ʔ						
1201-10										m u ʔ						
2042-10										ʔ i						
1968-10										ɗ a ʔ						
2000-10										ɛː o ŋ						
17-10										ɛ a ɗ						
4-10										ʔ m m						
788-10										ɗ e						
1219-10										h iː m						
141-10										ʔ o ŋ						
541-10										b r j a ŋ						
1687-10										h o r						
123-10										ʔ o m						
1652-10										dʑ e ŋ						
576-10										ŋ a						
1738-10										ɗ a h						
442-10										h dʑ m						
368-10										ɗ j a ŋ						
1778-10										b ɛ ɗ						
957-10										n a b						
1704-10										ʔ iː ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										ɗ dʑ h						
287-10										h a b						
321-10										k o h						
206-10										ɗ o ʔ						
1950-10										ʔ s						
665-10										ʔ ɔː n						
703-10										n o h						
1290-10										m l						
1391-10										h ɛ ʔ						
269-10										k a ʔ						
855-10										dʑ a n						
2078-10										s j						
2213-10										m e						
1858-10										s i						
1151-10										k j a n						
737-10										b r ɗ						
340-10										ʔ a						
1111-10										s e						
485-10										ŋ aːi̯						
1356-10										m u h						
1093-10										ɗ o ŋ						
1063-10										ɗ ɔ m						
648-10										dʑ e ŋ						
223-10										k j n						
1248-10										dʑ ɛ						
1509-10										ʔ e ŋ						
504-10										dʑ o h						
2130-10										s iː						
1-10										ʔ o						
386-10										j o h						
1411-10										ʔ ɔ						
1027-10										g a ʔ						
2077-10										m a h						
1323-10										m						
1859-11											ŋ					
175-11											k a					
241-11											ʔ a ʔ					
2163-11											aːu̯ ə n					
2181-11											n a m̥					
2060-11											ʔ ɨ m̥					
410-11											t iː					
1841-11											m̥ aːu̯					
2017-11											h ɔi̯					
1004-11											l a					
614-11											b aː h					
686-11											b l ɔi̯					
88-11											k a ʔ					
872-11											n ɨ ŋ					
1891-11											t a					
68-11											s i m̥					
631-11											b ə n					
594-11											n a					
1759-11											h a ɲ					
805-11											v s k					
756-11											h ɨ k					
1201-11											m̥ au̯ ʔ					
2042-11											ʔ a					
1968-11											t a ʔ					
2000-11											aːu̯ aː ŋ					
17-11											v a ʔ					
4-11											ɔ m̥ m̥					
788-11											t aːu̯					
1219-11											h i m̥					
141-11											ʔ aː ŋ					
541-11											b r j h ŋ					
1687-11											h ɔi̯ r					
123-11											ɔ aː m̥					
1652-11											a ɔi̯ n					
576-11											ŋ ɔ					
1738-11											t a k					
442-11											h au̯ m̥					
368-11											t j h ŋ					
1778-11											p a ʔ					
957-11											n a p					
1704-11											ʔ i ʔ					
304-11											ə a m̥					
1796-11											a ɔ ŋ					
720-11											t ə h					
287-11											k a p					
321-11											l ə h					
206-11											t aː ʔ					
1950-11											ʔ s					
665-11											ɔ s n					
703-11											n aː ʔ					
1290-11											m̥ iː					
1391-11											k a ʔ					
269-11											n h ʔ					
855-11											a a n					
2078-11											s i					
2213-11											m̥					
1858-11											s a					
1151-11											v ə a r					
737-11											p r t					
340-11											ʔ a					
1111-11											s					
485-11											ŋ					
1356-11											m̥ ɔi̯ h					
1093-11											a aː ŋ					
648-11											a ɔi̯ n					
223-11											l ɔ n					
1248-11											a ɨ					
1509-11											ʔ ɔi̯ n					
504-11											ɨ aː h					
2130-11											s i					
1-11											ʔ au̯					
386-11											j aː k					
1411-11											ʔ ɔ					
1027-11											k a ʔ					
2077-11											m̥ a					
1459-11											v l h					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ o ʔ				
2163-12												kʰ ɔ n				
2181-12												n a m				
2060-12												ʔ ɨ m				
410-12												d h				
1841-12												m s				
2017-12												h ɛ				
1004-12												l ou̯				
614-12												b ou̯ h				
686-12												b l ɛ				
88-12												k ɔ ʔ				
872-12												n u ŋ				
1891-12												d ou̯				
68-12												s i m				
631-12												b a n				
594-12												g ou̯				
1759-12												h a ɲ				
805-12												g a ɲ				
756-12												h ɨ ʔ				
1201-12												m kʰ ʔ				
2042-12												ʔ a				
1968-12												d a ʔ				
2000-12												ui̯ ou̯ ŋ				
17-12												v a d				
4-12												ɔ ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ ou̯ ŋ				
541-12												b r j a ŋ				
1687-12												h u n				
123-12												ɔ ou̯ m				
1652-12												c ɛ n				
576-12												ŋ ɔ				
1738-12												d a ʔ				
442-12												h kʰ m				
368-12												d j a ŋ				
1778-12												p ă d				
957-12												n a p				
1704-12												ʔ i ʔ				
304-12												j a m				
1796-12												c ɔ ŋ				
720-12												d ă h				
287-12												k a p				
321-12												g ə h				
206-12												d ou̯ ʔ				
1950-12												ʔ s				
665-12												ɔ kʰ n				
703-12												n ou̯ ʔ				
1290-12												m h				
1391-12												k ɔ ʔ				
269-12												g a ʔ				
855-12												c a n				
2078-12												s i				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p r d				
340-12												ʔ a				
1111-12												s ɛ				
485-12												ŋ h				
1356-12												m u h				
1093-12												d ou̯ ŋ				
1063-12												d ɔ m				
648-12												c ɨ n				
223-12												g ɔ n				
1248-12												c ɨ				
1509-12												d ɔ n				
504-12												c ou̯ h				
2130-12												s i				
1-12												ʔ ou̯				
386-12												j ou̯ ʔ				
1411-12												ʔ ɔ				
1027-12												ʔ a ʔ				
2077-12												m u h				
1459-12												g l h				
1323-12												ə				
1859-13													ŋ ɛ			
175-13													ʔ a			
241-13													ʔ u ʔ			
2163-13													kʰ u n			
2181-13													n a m			
2060-13													ʔ ă m			
410-13													p h			
1841-13													m s			
2017-13													h ɛ			
1004-13													l ou̯			
614-13													b ou̯ h			
686-13													b l ɛ			
88-13													k a ʔ			
872-13													n ɨ ŋ			
1891-13													p ou̯			
68-13													s i m			
631-13													b a n			
594-13													g ou̯			
1759-13													h a n			
805-13													g ɛ n			
756-13													h ɨ ʔ			
1201-13													m kʰ ʔ			
2042-13													ʔ a			
1968-13													p a ʔ			
2000-13													ui̯ ou̯ ŋ			
17-13													v a ʔ			
4-13													ɔ ə m			
788-13													p ɛ			
1219-13													h i m			
141-13													ʔ ou̯ ŋ			
541-13													b r j a k			
1687-13													h u n			
123-13													ɔ ou̯ m			
1652-13													c ɛ n			
576-13													ŋ ɔ			
1738-13													p a ʔ			
442-13													h c m			
368-13													p j a k			
1778-13													p ă ʔ			
957-13													n a p			
1704-13													ʔ i ʔ			
304-13													j a m			
1796-13													c ɔ ŋ			
720-13													ɨ ă h			
287-13													ʔ a p			
321-13													g ə h			
206-13													p ou̯ ʔ			
1950-13													ʔ s			
665-13													ɔ w n			
703-13													n ou̯ ʔ			
1290-13													m i			
1391-13													k ă ʔ			
269-13													g a ʔ			
855-13													c a n			
2078-13													s i			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p r n			
340-13													ʔ a			
1111-13													s ɛ			
485-13													ŋ h			
1356-13													m ɔ h			
1093-13													t ou̯ ŋ			
1063-13													p ɔ m			
223-13													g ɔ n			
1248-13													c ɨ			
1509-13													ʔ ɔ n			
504-13													c ou̯ h			
2130-13													s i			
1-13													ʔ t			
386-13													j ou̯ ʔ			
1411-13													ʔ ɔ			
1027-13													g a ʔ			
2077-13													m u h			
1459-13													g l h			
1323-13													ə			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ ɔ t		
2163-14														kʰ ɔ r		
2181-14														n a m		
2060-14														ʔ u m		
410-14														d h		
1841-14														m au̯		
2017-14														h eː		
1004-14														l j		
614-14														b ui̯ h		
686-14														b l eː		
88-14														k a ʔ		
872-14														n u ŋ		
1891-14														d j		
68-14														s iː m		
631-14														b r r		
594-14														g j		
1759-14														h a ɲ		
805-14														g eː ɲ		
756-14														h u ʔ		
1201-14														m u ʔ		
2042-14														ʔ a		
1968-14														d a ʔ		
2000-14														uːi̯ ui̯ ŋ		
17-14														v a ʔ		
4-14														a ə m		
788-14														d ai̯		
1219-14														h iː m		
141-14														ʔ ui̯ ŋ		
541-14														b r j a ŋ		
1687-14														h u r		
123-14														a ui̯ m		
1652-14														dʑ iː ŋ		
576-14														ŋ ɔ		
1738-14														d a ʔ		
442-14														h kʰ m		
368-14														d j a ŋ		
1778-14														p a ʔ		
957-14														n a p		
1704-14														ʔ iː t		
304-14														j a m		
1796-14														dʑ a ŋ		
720-14														d dʑ h		
287-14														k a p		
321-14														g ə h		
206-14														d ui̯ ʔ		
1950-14														ʔ s		
665-14														a oː n		
703-14														n ui̯ ʔ		
1290-14														m l		
1391-14														g a ʔ		
269-14														g a ʔ		
855-14														dʑ a n		
2078-14														s iː		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j a r		
737-14														p r tʰ		
340-14														s a		
1111-14														s ai̯		
485-14														ŋ h		
1356-14														m u h		
1093-14														d ui̯ ŋ		
1063-14														d ɔ m		
648-14														dʑ ʔ ŋ		
223-14														g ɔː n		
1248-14														dʑ i		
1509-14														d ɔː ŋ		
504-14														dʑ ui̯ h		
2130-14														s iː		
386-14														j ui̯ ʔ		
1411-14														ʔ ɔ		
1027-14														g a ʔ		
2077-14														m a h		
1459-14														g l l		
1323-14														ə		
1859-15															ŋ ɛ	
175-15															k a	
241-15															ʔ u ʔ	
2163-15															kʰ u n	
2181-15															n a m	
2060-15															ʔ a m	
410-15															d h	
1841-15															m ɔː	
2017-15															h	
1004-15															e a	
614-15															b ou̯ h	
686-15															b l	
88-15															k a ʔ	
872-15															n u ŋ	
1891-15															d a	
68-15															s ɨi̯ m	
631-15															b a n	
594-15															g a	
1759-15															h a ɲ	
805-15															g ɨi̯ ɲ	
756-15															h u ʔ	
1201-15															m ou̯ ʔ	
2042-15															ʔ a	
1968-15															d a ʔ	
2000-15															uːi̯ ou̯ ŋ	
17-15															v a ʔ	
4-15															a ə m	
788-15															d ɛ	
1219-15															h ɨi̯ m	
141-15															ʔ ou̯ ŋ	
541-15															b r j a ŋ	
1687-15															h u n	
123-15															a ou̯ m	
1652-15															c ɨi̯ n	
576-15															ŋ ɔː	
1738-15															d a ʔ	
442-15															h ou̯ m	
368-15															d j a ŋ	
1778-15															b a ʔ	
957-15															n a b	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															c ɔ ŋ	
720-15															d a h	
287-15															ʔ a b	
321-15															g ə h	
206-15															d ou̯ ʔ	
1950-15															ʔ s	
665-15															a ou̯ n	
703-15															n ou̯ ʔ	
1290-15															m	
1391-15															k a ʔ	
269-15															g a ʔ	
855-15															c a n	
2078-15															s ɨi̯	
2213-15															m ɛ	
1858-15															s a	
1151-15															g j a n	
737-15															b r d	
340-15															ʔ a	
1111-15															s ɛ	
485-15															ŋ h	
1356-15															m u h	
1093-15															d ou̯ ŋ	
1063-15															d ɔː m	
648-15															c ə n	
