COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
535-5					ʔ a sː ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m a nː														
1-5					d ə bː ə r ə m														
65-5					d u														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u r a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b o r a														
414-5					d ɨ b a kʼ u e a														
601-5					ʔ ə r b														
642-5					n ɨ f a s														
60-5					n ə f ə s ə														
115-5					ə r a m														
209-5					s ɨ nː ɨ t														
242-5					ʔ a m ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					d ə bː ə m														
61-6						d ə m													
63-6						ʔ a tʼ ɨ m													
107-6						g a m ə l a													
112-6						d a b ə n ə													
331-6						n ɨ g u s													
377-6						b u kʼ k l ə													
381-6						ʔ ɨ d													
417-6						r u z													
451-6						s ə b a t													
454-6						ħ ə s ʕ ɨ r													
484-6						s ɨ ʔ ɨ s t													
535-6						ʔ ə t ɨ r													
543-6						s u s t													
593-6						ħ ə m u s													
640-6						m a n													
1-6						d ə b ə r ə													
163-6						s ə t u													
212-6						ʔ ai̯ n													
244-6						ʔ ə r t													
248-6						m u l ə													
293-6						f ə r ə z													
373-6						kʼ ɨ m a l													
408-6						b u r a													
601-6						ʔ ə r o b													
642-6						n ɨ f a s													
60-6						n u f ə s ə													
115-6						ħ ə l a m													
242-6						ʔ ə m ɨ s t													
415-6						z ɨ n a b													
450-6						z ə r ɨ u													
490-6						tʼ ə b t ɨ t													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e r a												
112-7							d a b ə r a												
331-7							n ɨ g w s												
377-7							b kʼ r ə												
381-7							ʔ a d												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ d ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m w a n												
1-7							d ə pː e r e m												
65-7							tʼ u t												
163-7							s ə tʃʼ e												
212-7							ʔ e n												
244-7							ʔ a r b ə t												
248-7							m u r a												
293-7							f ə r ə z												
373-7							kʼ ɨ m a r												
408-7							b o r a												
414-7							d ɨ b a kʼ u a												
601-7							ʔ ə r o b												
642-7							n ə f a s												
60-7							n ə f e s e m												
115-7							ə r a m												
209-7							s ɨ m u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a b												
450-7							z e r												
490-7							tʼ ə pː w e m												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r a											
112-8								d a b ə r a											
331-8								n ɨ g w s											
377-8								b ə kʼ m r ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ h ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m w a n											
1-8								d a p ə r ə m											
65-8								tʼ u w											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m u r a											
293-8								b ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b o w r a											
414-8								d ə b a kʼ u a											
601-8								ʔ ə r o b											
642-8								n ɨ kʼ a s											
60-8								n ə kʼ ə s ə m											
115-8								ə r a m											
209-8								s ɨ n ɨ t											
242-8								ʔ a m ɨ s t											
415-8								z ɨ r a b											
450-8								z ə r											
490-8								tʼ ə p w ə m											
61-9									d ə m										
63-9									ʔ a tʼ ɨ m										
107-9									g a m ə r a										
112-9									d a b ə r a										
331-9									n ɨ g w u s										
377-9									b ə kʼ r ə										
381-9									ʔ a d										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a j ɨ r										
484-9									s ɨ d ɨ s t										
535-9									ʔ a s ɨ r										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m w a n										
1-9									d ə p ə r ə										
65-9									tʼ u b										
163-9									s ə j ə										
212-9									ʔ ə n										
244-9									ʔ a r b ə ʔ t										
248-9									m u r ə										
293-9									f ə r ə z										
373-9									kʼ ɨ m a r										
408-9									b a r a										
414-9									d ɨ b a kʼ u ɨ a										
601-9									ʔ ə r ə b										
642-9									ʔ n ə f a s										
60-9									n ə f ə s ə										
209-9									s ɨ u n t										
242-9									ʔ a m ɨ s t										
415-9									z ɨ r a b										
490-9									tʼ o p w ə										
61-10										d ə m									
63-10										ʔ aː tʼ u m									
107-10										g i m l a									
112-10										d a b ə n aː									
331-10										u g u ʃ									
377-10										b u kʼ u l									
381-10										ʔ aː ʔ									
417-10										r u z									
451-10										s o b t									
454-10										ʔ aː tʃʼ u r									
484-10										s u d u s t									
535-10										ʔ aː ʃ u r									
543-10										s u s t									
593-10										ʔ a m u s									
640-10										m a n									
1-10										d ə b ə r ə									
65-10										tʼ u b									
163-10										ʃ ə tʃʼ a									
212-10										ʔ									
244-10										ʔ aː r b o t									
248-10										m u l a									
293-10										f ə r ə z									
373-10										kʼ u m a l									
408-10										b u r a									
414-10										d ə b kʼ u aː									
601-10										ʔ o r u b									
115-10										ʔ l aː m									
209-10										s m u t									
242-10										ʔ aː m ə s t									
415-10										z n aː b									
490-10										tʼ ə b a									
61-11											d ə m								
63-11											ʔ a d ɨ m								
107-11											g a m e r a								
112-11											d a b ə r a								
331-11											n ɨ g w s								
377-11											b ɨ kʼ ɨ r ə								
381-11											ʔ a t								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a tʃʼ ɨ r								
484-11											s ɨ t ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s ə s t								
593-11											ʔ a m u s								
640-11											m w a n								
1-11											d ə p ə r ə								
65-11											d u w								
163-11											s ə tʃʼ ə								
212-11											ʔ e n								
244-11											ʔ a r b a ʔ a t								
248-11											m ʔ u r ʔ a								
293-11											f ə r ə z								
373-11											kʼ ɨ m a r								
408-11											b ə ʔ r a								
414-11											d ə b a kʼ u j a								
601-11											ʔ ə r ə b								
642-11											ʔ n ɨ f a s								
60-11											n ə f ə s ə								
115-11											ʔ ə r a a m								
209-11											s ɨ ʔ u t								
242-11											ʔ a m ʔ ɨ s t								
450-11											z ə r ʔ								
490-11											t ə p w ə								
61-12												d ə m							
63-12												ʔ a d ɨ m							
107-12												g a m l a							
112-12												d a b ə n a							
331-12												n ɨ g s							
377-12												b ə kʼ l ə							
381-12												ʔ a d							
417-12												r u z							
451-12												s ə b t							
454-12												ʔ a tʃʼ ɨ r							
484-12												s ɨ dː ɨ s t							
535-12												ʔ a s ɨ r							
543-12												s o s t							
593-12												ʔ a m u s							
640-12												m ə							
1-12												d ə b ə r ə m							
65-12												u							
163-12												s ə tʃʼ ə							
212-12												ʔ a n							
244-12												ʔ a r b ə t							
248-12												m u l a							
293-12												f ə r ə z							
373-12												kʼ ɨ m a l							
408-12												b ə m r a							
414-12												d ɨ b kʼ u a							
601-12												ʔ a r o b							
642-12												n ɨ f a s							
60-12												n ə f ə s ə m							
115-12												ʔ ə r a m							
209-12												s ɨ m u t							
242-12												ʔ a m ɨ s t							
415-12												z ɨ n a b							
450-12												z ə r							
490-12												ə b ə m							
61-13													d ə m						
63-13													ʔ a d ɨ m						
107-13													g a m e l a						
112-13													d a b ə n a						
331-13													n ɨ g w s						
377-13													b ɨ kʼ r o						
381-13													ʔ a d						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a tʃʼ ɨ r						
484-13													s i dː ɨ s t						
535-13													ʔ a s ɨ r						
543-13													s o s t						
593-13													ʔ a m u s						
640-13													m a n						
1-13													d ə bː ə r ə						
65-13													d u w ə						
163-13													s ə tʃʼ ə						
212-13													ʔ e n						
244-13													ʔ a r b a t						
248-13													m u r a						
293-13													f ə r ə z						
373-13													kʼ ɨ m a r						
408-13													b o r a						
414-13													d ə b a kʼ u w a						
601-13													ʔ ə r o b						
642-13													n a f a s						
60-13													n ə f ə s ə						
115-13													l a m						
209-13													s ə m ɨ ə t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													d ə bː ə						
61-14														d ə m					
63-14														ʔ a d ɨ m					
107-14														g a m ə l a					
112-14														d a b ə n a					
331-14														n ɨ g w u s					
377-14														b ə kʼ ə l					
381-14														ʔ a d					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a tʃʼ ɨ r					
484-14														s ɨ dː ɨ s t					
535-14														ʔ a s ɨ r					
543-14														s o s t					
593-14														ʔ a m u s					
640-14														m a					
1-14														d ə bː ə ə m					
65-14														d u					
163-14														s ə tʃʼ ə					
212-14														ʔ e n					
244-14														ʔ a r b a t					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a l					
408-14														b o r a					
414-14														d ə b a kʼ u a					
601-14														ʔ a r o b					
642-14														n ɨ f a s					
60-14														n ə f ə s ə m					
115-14														a r a m					
209-14														s ə m ɨ t					
242-14														ʔ a m ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														d ə bː ə m					
61-15															d ə m				
63-15															ʔ a ɨ m				
107-15															g a m eː l a				
112-15															d a b ə n a				
331-15															n ɨ g u s				
377-15															b ə kʼ ə l ə				
381-15															ʔ a tː				
417-15															r u z				
451-15															s ə b a t				
454-15															ʔ a n tʃʼ ɨ r				
484-15															s ɨ d ɨ s t				
535-15															ʔ a s ɨ r				
543-15															s o s t				
593-15															ʔ a m u s				
640-15															m a				
1-15															d ə b ə r ə				
65-15															u				
163-15															s ə tʃʼ e				
212-15															ʔ eː n				
244-15															ʔ a r b a t				
248-15															m u l a				
293-15															f ə r ə z				
373-15															kʼ ɨ m a l				
414-15															d b a kʼ u a				
601-15															ʔ ɨ r o b				
642-15															n ɨ f a s				
60-15															n ə f ə s ə				
115-15															ʔ l a m				
209-15															s uː ɨ t				
242-15															ʔ a m ɨ s t				
415-15															z ɨ n a b				
450-15															z ə r				
490-15															ə b e				
61-16																d ə m			
63-16																ħ a s ɨ m			
107-16																g a m ə l ɨ			
112-16																d a b ə n ɨ			
331-16																n ɨ g u s			
377-16																b a kʼ a l o			
381-16																ʔ u ɨ ɨ t			
417-16																r ɨ z			
451-16																s ə b a t			
454-16																ħ a s ɨ r ɨ			
484-16																s ɨ d ɨ s t			
535-16																ʔ u s ɨ r			
543-16																s a s t			
593-16																ħ u m u s			
640-16																m a n			
65-16																s ɨ			
163-16																s a s ə			
212-16																ʔ ai̯ n			
244-16																ʔ u r a t			
248-16																m u l			
293-16																f ə r ə z			
373-16																kʼ ɨ m a l			
408-16																b a ɨ r ɨ			
414-16																g ə b a kʼ ħ a			
601-16																ħ ə r b u ɨ			
642-16																n ɨ f a s			
209-16																s ə b ɨ t			
242-16																ħ a m ɨ s t			
415-16																z ɨ n u b			
450-16																z ə r ʔ			
61-17																	d ə m		
63-17																	ʔ a s ɨ m i		
107-17																	g a m a l a		
112-17																	d a b ə n a		
331-17																	n ɨ g u s		
377-17																	b a q ʕ l ə		
381-17																	ʔ a d		
417-17																	r u z		
451-17																	s ə b i a t		
454-17																	ħ a tʃʼ ɨ r i i		
484-17																	s ɨ s ɨ s t		
535-17																	ʔ a s ɨ r		
543-17																	s o s t		
593-17																	ħ a m u ʃ		
640-17																	m a n		
1-17																	d ə b ə l ə		
65-17																	s u		
163-17																	s a t ə i		
212-17																	ʔ ai̯ n		
244-17																	ʔ a r ə t		
248-17																	m u l a		
293-17																	f ə r ə z		
373-17																	q ɨ m a l		
408-17																	b a ʕ r a		
414-17																	d ɨ b a q a		
601-17																	ʔ ɨ r o b i		
642-17																	n ɨ f a s		
60-17																	n u Ø ə s ə		
115-17																	s l a m		
209-17																	s ə n ɨ t		
415-17																	z ɨ n a b		
450-17																	z ə r		
61-18																		d ə m	
63-18																		ʔ a d ɨ m	
107-18																		g a m e l a	
112-18																		d ə b ə n a	
331-18																		n ɨ g u s	
377-18																		b aː kʼ l o	
381-18																		ʔ a d	
417-18																		r u z	
451-18																		s ə b ə t	
454-18																		ʔ a n tʃʼ ɨ r	
484-18																		s ɨ d ɨ s t	
535-18																		ʔ ə sː ɨ r	
543-18																		s o s t	
593-18																		ʔ a m u s	
640-18																		m a	
1-18																		d ə b ə r ə	
65-18																		d ɨ b	
163-18																		s ə tʃʼ e	
212-18																		ʔ e n	
244-18																		ʔ ə r b a t	
248-18																		m u l a	
293-18																		f ə r ə z	
373-18																		kʼ ɨ m a l	
408-18																		b o r ə	
414-18																		d i b a kʼ u a	
601-18																		ʔ ɨ r o b	
642-18																		n ɨ f a s	
60-18																		n aː f ə s ə	
115-18																		ʔ l a m	
209-18																		s ɨ m e t	
242-18																		ʔ ə m ɨ s t	
415-18																		z ɨ n a b	
450-18																		z ə r	
490-18																		d ə b e	
61-19																			d ə m
63-19																			ʔ a t ɨ m
107-19																			g a m i l a
112-19																			d ə b ə n a
331-19																			n ɨ g u s
377-19																			b kʼ l a
381-19																			ʔ a d
417-19																			r u z
451-19																			s ə b t
454-19																			ʔ a t ɨ r
484-19																			s ɨ d ɨ s t
535-19																			ʔ a s ɨ r
543-19																			s o s t
593-19																			ʔ a m u s
640-19																			m a
1-19																			d ai̯ b ai̯ r ai̯
65-19																			t u b
163-19																			s ə t i
212-19																			ʔ ai̯ n
244-19																			ʔ a r b a t
248-19																			m u l a
293-19																			f ə r ə z
373-19																			kʼ ɨ m a l
408-19																			b o r a
414-19																			d u b a kʼ ʔ a
601-19																			ʔ ə r o b
642-19																			n ɨ f a s
60-19																			n ai̯ f ə s ai̯
115-19																			ʔ ə l a m
209-19																			s m t
242-19																			ʔ a m ɨ s t
415-19																			z ɨ n a b
450-19																			z ə r
490-19																			t ə b i
