COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
2078-4				s ɛ												
2213-4				m s												
1858-4				s a												
1151-4				g j ə n												
737-4				b ə t												
340-4				s ə												
1111-4				s s												
485-4				ŋ b												
1356-4				m u h												
1093-4				t o ŋ												
1063-4				t j m												
648-4				tɕ eu̯ ŋ												
223-4				g j n												
1509-4				t j ŋ												
504-4				tɕ o h												
2130-4				s o												
1-4				ʔ u												
386-4				j o ʔ												
1411-4				ʔ u												
1027-4				g a ʔ												
2077-4				m a												
1459-4				g h b												
975-4				p a h												
940-4				ŋ ə h												
1476-4				ʔ a h												
1923-4				n o												
105-4				oː ə ŋ												
1431-4				ʔ o												
37-4				u oː ŋ												
1152-4				o a												
1183-4				n u n												
1430-4				t u												
1721-4				ʔ u ʔ												
1617-4				b o ʔ												
1028-4				ʔ a												
2111-4				əː u												
1859-5					ŋ s											
175-5					k a											
241-5					ʔ u t											
2163-5					s u n											
2181-5					n ɨ m											
2060-5					ʔ oː m											
410-5					ɗ tʰ											
1841-5					m u											
2017-5					h ei̯											
1004-5					l oː											
614-5					b s h											
686-5					b l ei̯											
88-5					k a ʔ											
872-5					n u ŋ											
1891-5					ɗ oː											
68-5					s ei̯ m											
631-5					b ə n											
594-5					k oː											
1759-5					h a n											
805-5					k ɨ ŋ											
756-5					h u ʔ											
1201-5					m u ʔ											
2042-5					ʔ a											
1968-5					ɗ a ʔ											
2000-5					oː oː ŋ											
17-5					ɓ ɨ ʔ											
4-5					ɔ əː m											
788-5					ɗ i											
1219-5					h ei̯ m											
141-5					ʔ oː ŋ											
541-5					b r j a ŋ											
1687-5					h u n											
123-5					ɔ oː m											
1652-5					dʑ ei̯ ŋ											
576-5					ŋ a											
1738-5					ɗ ɨ k											
442-5					h oː m											
368-5					d j a ŋ											
1778-5					p ɨ ʔ											
957-5					n a p											
1704-5					ʔ ɨ ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					d ɔ h											
287-5					k ɨ p											
321-5					k s h											
206-5					ɗ s ʔ											
1950-5					ʔ u											
665-5					ɔ uː n											
703-5					n s ʔ											
1290-5					m tʰ											
1391-5					k a t											
269-5					k a t											
855-5					dʑ a n											
2078-5					s ei̯											
2213-5					m s											
1858-5					s a											
1151-5					k j a n											
737-5					p r ɗ											
340-5					s a											
1111-5					s i											
485-5					ŋ aːi̯											
1356-5					m u h											
1093-5					d s ŋ											
1063-5					ɗ oː m											
648-5					dʑ ei̯ ŋ											
223-5					k oː n											
1248-5					dʑ oː											
1509-5					d ei̯ ŋ											
504-5					dʑ ɔ h											
2130-5					s ei̯											
1-5					ʔ oː											
1411-5					ʔ u											
2077-5					m ɔ											
1323-5					əː											
1538-5					r j a h											
1923-5					n i											
37-5					ɔ oː ŋ											
1152-5					p l a											
1814-5					m a ŋ											
1890-5					s a											
1564-5					b ɔ ʔ											
1597-5					s a ŋ											
1859-6						ŋ o										
175-6						k ə										
241-6						ʔ o t										
2163-6						k o r										
2181-6						n ə m										
2060-6						ʔ o m										
410-6						ɗ ei̯										
1841-6						m u										
2017-6						h ei̯										
1004-6						l aːi̯										
614-6						b s h										
686-6						b l ei̯										
88-6						k a ʔ										
872-6						n o ŋ										
1891-6						ɗ aːi̯										
68-6						s w m										
631-6						b ə r										
594-6						k aːi̯										
1759-6						h ə n										
805-6						k w ŋ										
756-6						h o k										
1201-6						m u ʔ										
2042-6						ʔ əː										
1968-6						ɗ ə ʔ										
2000-6						r aːi̯ ŋ										
17-6						ɓ ə ʔ										
4-6						k əː m										
788-6						ɗ o										
1219-6						h w m										
141-6						ʔ aːi̯ ŋ										
541-6						b r s a ŋ										
1687-6						h o r										
123-6						k aːi̯ m										
1652-6						dʑ ei̯ n										
576-6						ŋ a										
1738-6						ɗ ə k										
442-6						h ɔ m										
368-6						ɗ s a ŋ										
1778-6						b ə ʔ										
957-6						n a b										
1704-6						ʔ w ʔ										
304-6						dʑ a m										
1796-6						dʑ a ŋ										
720-6						d o h										
287-6						k ə b										
321-6						k s h										
206-6						ɗ s ʔ										
1950-6						ʔ o										
665-6						k o r										
703-6						n s ʔ										
1290-6						m d										
1391-6						k a t										
269-6						k a d										
855-6						dʑ a n										
2078-6						s eːi̯										
2213-6						m o										
1858-6						s ə										
1151-6						k j ə										
737-6						b r d										
340-6						s a										
1111-6						s o										
1093-6						d s ŋ										
1063-6						ɗ ɔ m										
648-6						dʑ l ŋ										
1248-6						dʑ əː										
1509-6						d ei̯ ŋ										
504-6						dʑ ɔ h										
2130-6						s ei̯										
1-6						ʔ ɔ										
1411-6						ʔ o										
2077-6						m ə										
1323-6						əː										
1538-6						r j a h										
1923-6						n iː										
37-6						k aːi̯ ŋ										
1152-6						b l a										
1814-6						m a n										
1597-6						s a ŋ										
1859-7							ŋ ɛː									
175-7							g a									
241-7							ʔ o ʔ									
2163-7							s o n									
2181-7							n a m									
2060-7							ʔ ɨ m									
410-7							t tʰ									
1841-7							m u									
2017-7							h ɔːi̯									
1004-7							l v									
614-7							b o h									
686-7							b l ɔːi̯									
88-7							g a ʔ									
872-7							n ɨ ŋ									
1891-7							t v									
68-7							s o m									
631-7							b ə n									
594-7							g v									
1759-7							h a n									
805-7							g ə n									
756-7							h ɨ g									
1201-7							m u ʔ									
2042-7							ʔ v									
1968-7							t a ʔ									
2000-7							l v ŋ									
17-7							n a ʔ									
4-7							o eu̯ m									
788-7							t ɛː									
1219-7							h o m									
141-7							ʔ v ŋ									
541-7							b a j a ŋ									
1687-7							h u n									
123-7							o v m									
1652-7							tɕ ə n									
576-7							ŋ a									
1738-7							t a g									
442-7							h o m									
368-7							tɕ j a ŋ									
1778-7							b a ʔ									
957-7							n a b									
1704-7							ʔ o ʔ									
304-7							j a m									
1796-7							tɕ a ŋ									
720-7							d o h									
287-7							g a b									
321-7							g ə h									
206-7							t o ʔ									
1950-7							ʔ u									
665-7							o o n									
703-7							n o ʔ									
1290-7							m tʰ									
1391-7							g a d									
269-7							g a d									
855-7							tɕ a n									
2078-7							s ə									
2213-7							m ɛː									
1858-7							s a									
1151-7							g j v n									
737-7							b a d									
340-7							s a									
1111-7							s ɛː									
485-7							ŋ tʰ									
1356-7							m u h									
1093-7							d o ŋ									
1063-7							t o m									
648-7							tɕ eu̯ ŋ									
223-7							g j n									
1248-7							tɕ ɨ									
1509-7							d o n									
504-7							tɕ o h									
2130-7							s o									
1-7							ʔ o									
386-7							j o ʔ									
1411-7							ʔ o									
1027-7							g a ʔ									
1459-7							g l tʰ									
975-7							n a h									
940-7							ŋ a h									
1476-7							ʔ ə h									
1923-7							n o									
105-7							n a ŋ									
1431-7							ʔ o									
37-7							a u ŋ									
1152-7							u a a									
1183-7							n o n									
1890-7							s a									
1430-7							t o									
1721-7							ʔ s ʔ									
1617-7							b o ʔ									
1028-7							ʔ a									
2111-7							l s									
1859-8								ŋ o								
175-8								g a								
241-8								ʔ o ʔ								
2163-8								kʰ o n								
2181-8								n a m								
2060-8								ʔ ɔː m								
410-8								d ei̯								
1841-8								m ɔː								
2017-8								h ei̯								
1004-8								l ɔː								
614-8								b o h								
686-8								b l ei̯								
88-8								kʰ a ʔ								
872-8								n o ŋ								
1891-8								d ɔː								
68-8								s o m								
631-8								b a n								
594-8								g ɔː								
1759-8								h a n								
805-8								g ə n								
756-8								h o ŋ								
1201-8								m o ʔ								
2042-8								ʔ a								
1968-8								d a ʔ								
2000-8								ɔː ɔː ŋ								
17-8								ɔː a ʔ								
4-8								kʰ ə m								
788-8								d iː								
1219-8								h o m								
141-8								ʔ ɔː ŋ								
541-8								b r o a ŋ								
1687-8								h o n								
123-8								kʰ ɔː m								
1652-8								dʑ ə n								
576-8								ŋ a								
1738-8								d a kʰ								
442-8								h o m								
368-8								t o a ŋ								
1778-8								b a ʔ								
957-8								n a ʔ								
1704-8								ʔ i ʔ								
304-8								o a m								
1796-8								dʑ a ŋ								
720-8								t o h								
287-8								kʰ a ɔ								
321-8								g o ɔ								
206-8								d o ʔ								
1950-8								ʔ kʰ								
665-8								kʰ ɔː n								
703-8								n o ʔ								
1290-8								m ei̯								
1391-8								kʰ a ʔ								
269-8								g a t								
855-8								dʑ a n								
2078-8								s eː								
2213-8								m iː								
1858-8								s a								
1151-8								g o a n								
737-8								b r t								
340-8								o a								
1111-8								s iː								
485-8								ŋ p								
1356-8								m o h								
1093-8								t o ŋ								
1063-8								d ɔː m								
648-8								dʑ əː ŋ								
223-8								g ɔ n								
1248-8								dʑ ɔː								
1509-8								t o n								
504-8								dʑ ɔ h								
2130-8								s eː								
1-8								ʔ ɔː								
386-8								o o ʔ								
1411-8								ʔ o								
1027-8								kʰ a ʔ								
2077-8								m a h								
1459-8								g l p								
1323-8								ə								
1538-8								r o a h								
975-8								p a h								
940-8								ŋ a h								
1476-8								ʔ a h								
1923-8								n o								
105-8								ɔː a ŋ								
1431-8								ʔ o								
37-8								kʰ ɔː ŋ								
1152-8								b a a								
1183-8								n o n								
1890-8								s a								
1430-8								t o								
1564-8								b ɔ ʔ								
1028-8								ʔ a								
2111-8								l o								
1563-8								s a								
1597-8								s iː ŋ								
1859-9									ŋ iːu̯							
175-9									kʰ a							
241-9									ʔ u ʔ							
2163-9									kʰ u							
2181-9									n a m							
2060-9									ʔ oː m							
410-9									d oː							
1841-9									m u							
2017-9									h iː							
1004-9									l oː							
614-9									b o h							
686-9									b l iː							
88-9									kʰ a ʔ							
872-9									n u ŋ							
1891-9									d oː							
68-9									s o m							
631-9									b r r							
594-9									kʰ oː							
1759-9									h a n							
805-9									kʰ i n							
756-9									h u ʔ							
1201-9									m o ʔ							
2042-9									ʔ a							
1968-9									d a ʔ							
2000-9									l oː ŋ							
17-9									ʔ a ʔ							
4-9									l ɨː m							
788-9									d iːu̯							
1219-9									h o m							
141-9									ʔ oː ŋ							
541-9									b l o a ŋ							
1687-9									h u							
123-9									l oː m							
1652-9									dʑ i n							
576-9									ŋ ɔː							
1738-9									d a kʰ							
442-9									h o m							
368-9									d o a ŋ							
1778-9									p a ʔ							
957-9									n a p							
1704-9									ʔ o ʔ							
304-9									o a m							
1796-9									dʑ a ŋ							
720-9									d i h							
287-9									kʰ a p							
321-9									kʰ ɨː h							
206-9									d o ʔ							
1950-9									ʔ kʰ							
665-9									l oː a							
703-9									n o ʔ							
1290-9									m iː							
1391-9									kʰ a t							
269-9									kʰ a d							
855-9									dʑ a n							
2078-9									s i							
2213-9									m iːu̯							
1858-9									s a							
1151-9									kʰ o a							
737-9									p a d							
340-9									s a							
485-9									ŋ p							
1356-9									m u h							
1093-9									d o ŋ							
1063-9									d oː m							
648-9									dʑ ɨː ŋ							
223-9									kʰ ɔː n							
1248-9									dʑ oː							
504-9									dʑ o h							
2130-9									s i							
1-9									ʔ oː							
386-9									o o ʔ							
1027-9									kʰ a ʔ							
2077-9									m a							
1459-9									kʰ l ʔ							
1323-9									ɨː							
1538-9									l o a h							
975-9									r a h							
940-9									ŋ a h							
1476-9									ʔ a h							
105-9									ʔ ɔː ŋ							
1431-9									ʔ o							
37-9									l oː ŋ							
1152-9									b a a							
1814-9									m a n							
1430-9									d u							
1721-9									ʔ ɔː ʔ							
1617-9									b o ʔ							
1564-9									b ɔː ʔ							
1028-9									ʔ a							
1597-9									s ɔː ŋ							
1859-10										ŋ u						
175-10										g a						
241-10										ʔ u ʔ						
2163-10										s u r						
2181-10										ʔ ɨ m						
2060-10										ʔ ɔː m						
410-10										ɗ ɓ						
1841-10										m u						
2017-10										h e						
1004-10										l ɔː						
614-10										b s h						
686-10										b l e						
88-10										g a ʔ						
872-10										ʔ u ŋ						
1891-10										ɗ ɔː						
68-10										s e m						
631-10										b r r						
594-10										k ɔː						
1759-10										h i ʔ						
805-10										k i ʔ						
756-10										h u ʔ						
1201-10										m u ʔ						
2042-10										ʔ j						
1968-10										ɗ a ʔ						
2000-10										ɔː ɔː ŋ						
17-10										ɔː ɨ ʔ						
4-10										ɔ e m						
788-10										ɗ i						
1219-10										ɔ e m						
141-10										ʔ ɔː ŋ						
541-10										b r s a ŋ						
1687-10										h u r						
123-10										ɔ ɔː m						
1652-10										dʑ i ʔ						
576-10										ŋ a						
1738-10										ɗ ɨ g						
442-10										h ɔ m						
368-10										tɕ s a ŋ						
1778-10										ɓ i ʔ						
957-10										ʔ a ɓ						
1704-10										ʔ i ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										t ɔ h						
287-10										g a ɓ						
321-10										k s ʔ						
206-10										ɗ s ʔ						
1950-10										ʔ u						
665-10										ɔ ɔː ʔ						
703-10										ʔ s ʔ						
1290-10										m e						
1391-10										g a ʔ						
269-10										k a ʔ						
855-10										dʑ a ʔ						
2078-10										s e						
2213-10										m u						
1858-10										s a						
1151-10										k j a						
737-10										ɓ r ɗ						
340-10										s a						
1111-10										s e						
485-10										ŋ ɓ						
1356-10										m u h						
1093-10										t s ŋ						
1063-10										ɗ ɔː m						
648-10										dʑ e ŋ						
223-10										k ɔː ʔ						
1248-10										tɕ ɔː						
1509-10										t e ŋ						
504-10										dʑ ɔ h						
2130-10										s e						
1-10										ʔ ɔː						
386-10										ɔ s ʔ						
1411-10										ʔ u						
1027-10										g ɨ ʔ						
2077-10										m a						
1323-10										ɔː e						
1538-10										r j a h						
37-10										a ɔː ŋ						
1152-10										b l						
1814-10										m a ʔ						
1890-10										s a						
1028-10										ʔ i						
1563-10										s a						
1859-11											ŋ s					
175-11											k a					
241-11											ʔ u ʔ					
2163-11											s o n					
2181-11											n a m̥					
2060-11											ʔ ɨ m̥					
410-11											t ɔi̯					
1841-11											m̥ u					
2017-11											h ɔi̯					
1004-11											h v					
614-11											b o h					
686-11											b əː ɔi̯					
88-11											k a ʔ					
872-11											n ɨ ŋ					
1891-11											t v					
68-11											s o m̥					
631-11											b əː n					
594-11											k v					
1759-11											h a n					
805-11											k a n					
756-11											h ɨ k					
1201-11											m̥ u ʔ					
2042-11											ʔ v					
1968-11											t a ʔ					
2000-11											u v ŋ					
17-11											n a ʔ					
4-11											o eu̯ m̥					
788-11											t s					
1219-11											h o m̥					
141-11											ʔ v ŋ					
541-11											b j a ŋ					
1687-11											h u n					
123-11											o v m̥					
1652-11											s ə n					
576-11											ŋ a					
1738-11											t a k					
442-11											h o m̥					
368-11											t j a ŋ					
1778-11											b a ʔ					
957-11											n a b					
1704-11											ʔ o ʔ					
304-11											j a m̥					
1796-11											s a ŋ					
720-11											d v h					
287-11											k a b					
321-11											k o h					
206-11											t o ʔ					
1950-11											ʔ u					
665-11											o u n					
703-11											n o ʔ					
1290-11											m̥ ɔi̯					
1391-11											k a d					
269-11											k a d					
855-11											s a n					
2078-11											s ə					
2213-11											m̥ s					
1858-11											s a					
1151-11											k j a n					
737-11											b ə d					
340-11											s a					
1111-11											s ɔi̯					
485-11											ŋ b					
1356-11											m̥ u h					
1093-11											d o ŋ					
648-11											s əː ŋ					
223-11											k j n					
1248-11											s ɨ					
1509-11											d ɔi̯ n					
504-11											s o h					
2130-11											s ɔi̯					
1-11											ʔ u					
386-11											j o ʔ					
1411-11											ʔ u					
1027-11											k a ʔ					
2077-11											m̥ o					
1459-11											k əː tʰ					
1538-11											j a h					
975-11											p a h					
940-11											ŋ a h					
1476-11											ʔ v h					
1923-11											n o					
105-11											n a ŋ					
1431-11											ʔ ɔi̯					
37-11											o oː ŋ					
1152-11											p a a					
1183-11											n o n					
1890-11											s a					
1430-11											t u					
1721-11											ʔ u ʔ					
1617-11											b o ʔ					
1028-11											ʔ a					
2111-11											əː s					
1597-11											s a ŋ					
1859-12												ŋ ɛ				
175-12												g a				
241-12												ʔ o ʔ				
2163-12												kʰ o n				
2181-12												n a m				
2060-12												ʔ w m				
410-12												t w				
1841-12												m u				
2017-12												ɛ				
1004-12												l w				
614-12												b o				
686-12												b l w				
88-12												k a ʔ				
872-12												n ɨ ŋ				
1891-12												t w				
68-12												s ɛ m				
631-12												b ɲ n				
594-12												g w				
1759-12												a n				
805-12												g ɛ n				
756-12												ɨ k				
1201-12												m o ʔ				
2042-12												ʔ ə				
1968-12												t a ʔ				
2000-12												w w ŋ				
17-12												v a ʔ				
4-12												a ə m				
788-12												t ɛ				
1219-12												o ɛ m				
141-12												ʔ w ŋ				
541-12												b r j a ŋ				
1687-12												o n				
123-12												a w m				
1652-12												c ɛ n				
576-12												ŋ a				
1738-12												t a k				
442-12												o m				
368-12												t j a ŋ				
1778-12												p a ʔ				
957-12												n a p				
1704-12												ʔ ɛ ʔ				
304-12												j a m				
1796-12												c a ŋ				
720-12												t ɛ				
287-12												k a p				
321-12												g ə ʔ				
206-12												t o ʔ				
1950-12												ʔ kʰ				
665-12												a o n				
703-12												n o ʔ				
1290-12												m w				
1391-12												k a ʔ				
269-12												g a ʔ				
855-12												c a n				
2078-12												s ɛ				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p a t				
340-12												s a				
1111-12												s ɛ				
485-12												ŋ p				
1356-12												m o				
1093-12												t o ŋ				
1063-12												t w m				
648-12												c j ŋ				
223-12												g ɔ n				
1248-12												c ɨ				
1509-12												t s n				
504-12												c o				
2130-12												s o				
1-12												ʔ w				
386-12												j o ʔ				
1411-12												ʔ o				
1027-12												g a ʔ				
2077-12												m a				
1459-12												k l p				
1323-12												m ə				
1538-12												r j a				
975-12												ɲ a				
940-12												ŋ a				
1476-12												ʔ a				
1923-12												n o				
105-12												v ɔ ŋ				
1431-12												ʔ s				
1814-12												m a n				
1183-12												n ɔ n				
1890-12												s a				
1430-12												t o				
1721-12												ʔ ɔ ʔ				
1617-12												b o ʔ				
1564-12												b o ʔ				
1028-12												ʔ a				
2111-12												l s				
1563-12												s a				
1597-12												s ɔ ŋ				
1859-13													k ɛ			
175-13													g a			
241-13													ʔ u ʔ			
2163-13													kʰ o n			
2181-13													n a m			
2060-13													ʔ w m			
410-13													t w			
1841-13													m u			
2017-13													ɛ			
1004-13													l w			
614-13													b o			
686-13													b l o			
88-13													k a ʔ			
872-13													n ɨ k			
1891-13													t w			
68-13													s o m			
631-13													b ɲ n			
594-13													g w			
1759-13													a n			
805-13													g ɛ n			
756-13													ɨ k			
1201-13													m u ʔ			
2042-13													ʔ ə			
1968-13													t a ʔ			
2000-13													w w k			
17-13													v a ʔ			
4-13													kʰ ə m			
788-13													t ɛ			
1219-13													o o m			
141-13													ʔ w k			
541-13													b r j a			
1687-13													u n			
123-13													kʰ w m			
1652-13													c ɛ n			
576-13													k a			
1738-13													t a kʰ			
442-13													w m			
368-13													t j a			
1778-13													p a ʔ			
957-13													n a p			
1704-13													ʔ ɛ ʔ			
304-13													j a m			
1796-13													c a k			
720-13													t ɛ			
287-13													k a p			
321-13													g ə			
206-13													t o ʔ			
1950-13													ʔ u			
665-13													kʰ w n			
703-13													n o ʔ			
1290-13													m w			
1391-13													k a ʔ			
269-13													g a ʔ			
855-13													c a n			
2078-13													s ɛ			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p a t			
340-13													s a			
1111-13													s ɛ			
485-13													k p			
1356-13													m u			
1093-13													t o k			
1063-13													t w m			
223-13													g ɔ n			
1248-13													c ɨ			
1509-13													t o n			
504-13													c o			
2130-13													s o			
1-13													ʔ w			
386-13													j o ʔ			
1411-13													ʔ u			
1027-13													kʰ a ʔ			
2077-13													m a			
1459-13													g l p			
1323-13													m ə			
1538-13													r j a			
975-13													ɲ a			
940-13													k a			
1476-13													ʔ a			
1923-13													n o			
105-13													v ɔ k			
1431-13													ʔ o			
1814-13													m a n			
1183-13													n ɔ n			
1890-13													s a			
1721-13													ʔ ɔ ʔ			
1617-13													b o ʔ			
1564-13													b ɔ ʔ			
1028-13													ʔ a			
2111-13													l s			
1563-13													s a			
1597-13													s ɔ k			
1859-14														ŋ i		
175-14														k a		
241-14														ʔ ɔ ʔ		
2163-14														kʰ ɔ n		
