COGID	dutch	english	french	german
1016-4				v ai t ə ə n +
1069-4				ɪ x
509-4				f a l ə n
693-4				m ʏ l ə ɛ
2179-4				n ɛ s t
1753-4				f ɪ x ə
1131-4				v ɔ l f
1198-4				b ai r t ə
2032-4				h oː r n
2241-4				n aː s
2244-4				l ai p
610-4				k n x ə
945-4				h a r t
1534-4				l ɪ x ə n
384-4				z uː k ə n
1650-4				n ʊ t ə
1663-4				ʃ a l
2279-4				l ɪ n n n
471-4				ʃ eː ə n
1385-4				z ai t ə ə
792-4				ɛ a k
1111-4				m a s t
197-4				z uː t ə n
2020-4				l a ŋ ə
867-4				h ʊ n t ə r t
1970-4				f ɔ l ə
1230-4				t ɛ r t ə
2017-4				n iː v ɛ n
968-4				v ɛ r n l t
1674-4				l a n t
1671-4				h oː l ə l
829-4				k l ai f
1025-4				v a t ə r
1027-4				z iː
1832-4				r au f
-1816-4				aː s ə ə n n
-335-4				l ai ɡ ʊ n ə n
1043-4				ʃ t r ɔy m
423-4				ʃ t ai n
2049-4				m aː n
2062-4				ʃ t a m m
2065-4				r ai ɡ ə m + b oː ɡ ə
1368-4				ʃ ɛː t t ɔy
1365-4				t au ɔy ə
754-4				r ai ɡ ə n
768-4				v eː r ə
1211-4				f iː r r
106-4				m a n
-98-4				b eː b iː
719-4				f aː d ə r
1341-4				z ʊ n
-2027-4				ts ʊ n ə ə n
-2026-4				n eː f ə
409-4				ʃ ʊ n n + z iː l a
402-4				ʃ oː s n + d ɪ n ə ə r
1014-4				ʃ t iː f + d oː s t ə
1059-4				v iː
120-4				ʃ t a l
2183-4				ʃ t iː r n
2194-4				ɔ s
2199-4				k aː l f
2197-4				ʃ ɛː p ə
1523-4				z a ɡ ə
1521-4				b oː k ə
512-4				m ɛ r iː
2141-4				h ɛ n
2147-4				ɡ a n
814-4				k r aː ə n
810-4				t oː f ə
1755-4				h a n t
1758-4				m aː ʃ ə
1620-4				f ɪ n
1282-4				v a l f ɪ n
1136-4				f ɔ s
1309-4				l ai s ə
1307-4				n ɪ t ə
1305-4				f l au
711-4				v ɛ ʃ p
1442-4				f l iː ɡ ə
62-4				m ʏ k ə
-73-4				m ʏ ʃ k iː t ə
1810-4				h ai t ə
1805-4				f l ɛ s ə
1813-4				h ɔy r r
1811-4				b l ʊ t ə
690-4				r ɪ x
2177-4				h oː f t
246-4				v ɛ ɡ r + b r au
