COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
442	s e m e ts ɨ k ɨ r u r i	s i m e ts u k e r u	s i m e ts u k u	s i m e r u		ʃ i m i ɭ	s i m e r u	s i m e ts u k e r u	s i m i j u ɴ	s i m e ts u k e r u
204		i pː i a	pː e	i pː a i	i pː a i		e pː eː	i pː a i		i pː a i
107		h i dʑ a k a b u r a			h i z a			h i z a		h i z a
269	ʔ i x i	i k e		i k e			e k e	i k e		
350	s e b a s a r i	s e b a kʲ a	s e m e	s e b a i	s e b a i		s e m eː	s e m a i	ʃ i b a s a ɴ	s e m a i
278		h e b u m e	h e	h e b i	h e b i			h e b i		h e b i
370		k i t a n a kʲ a	k i sː a n e		k i t a n a i		k i t a n eː			k i t a n a i
382			ts u r u ɴ		ts u r u ts u r u		ts u r u ts u r u	ts u r a ts u r a		
414	h u r u r i	h o r u	h o	h o r u	h o r u	p u ɭ	h o r u	h o r u	h u j u ɴ	h o r u
346	k u r a s a r i	k u r a kʲ a	k ui r e	k u r a i	k u r a i	fː a	k u r eː	k u r a i	k u r a s a ɴ	k u r a i
286								m u k oː z u n e	h w i ɕ a	
297	ʔ w ɨː s ɨ b a		s u b a			s u b a			ʃ i b a	
75		k u a b e	k a w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː	k a w a
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
142	θ u b u r i		t o i	t o b u	t o b u		t o b u		t u b u ɴ	t o b u
244	x u m a					k o m a n			k u m a	
158					a ŋ e r u					a ŋ e r u
104		a s i	a ɕ	a s i	a s i		a s i	a s i		a s i
431		n o m u		n o m u						
124	x a m u r i								k a n u ɴ	
101	h w a		h a	h a	h aː	p aː	ɸ a	h a	h aː	h a
23	ʔ a r a ɴ					a r a ŋ				
118	s i ɴ d o	s i ɴ z oː	s i ɴ i z oː		s i ɴ z oː		s i ɴ z oː	s i ɴ z oː		s i ɴ z oː
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
-136				n e r u	n e r u		n e r u	n e b u r u		
164				o h i s a m a	o h i s a ɴ		o ɸ i s a ɴ			o h i s a m a
113	w a θ a					b a t a			w a t a	
38					oː k iː	u k u		oː k iː		oː k iː
451		h o k o r i		h o k o r i	h o k o r i	p u k i	h o k e	h o k o r i	h u k ui	h o k o r i
146	ʔ a kː u r i		a j u ɴ	a r u k u	a r u k u	a ɭ ɨ f u	a r u k u	a r u k u	ʔ a tsː u ɴ	a r u k u
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
457					n a w a			n a w a		
323			o t o tsː a ɴ	o t oː s a ɴ	o t o tɕː a ɴ					o t oː s a ɴ
3			o iː				o r a	o r e		
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
343		k oː r u	k oː	k oː r u	k oː r u		k oː r u	k oː r u		k oː r u
450			u r e i t a	u r e t a			o r e t a			
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
394	h i dʑ a r i	h i d a r i	h i d a i	h i d a r i	h i d a r i	p ɨ d a ɭ	ɸ u d a r i	h i d a r i	h w i z a i	h i d a r i
238				d oː	d oː		d o ŋ e	d o g a i n i		d oː
381		z u b e r u a		s u b e s u b e s i tʲ uː						s u b e kː o i
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
410	ʔ u θ u r i		u tː a k u						ʔ u ts u ɴ	
90		ts u b u r i							ɕ i b u r u	
207		a t a r a s i kʲ a					a t a r a s i	a t a r a s iː		a t a r a s iː
418	n o u r i		n uː	n uː	n uː	n u z ɨ	n oː	n oː		n uː
233	ʔ a ɴ tɕ u ɴ x j a		a iː d o ɴ	a n o h i t o t a t i	a n o h i t o j a r a		a e r a	a n o h i t o t a tɕ i	ʔ a tː aː	a n o h i t o t a tɕ i
318		k a k a	o k aː h a ɴ	o k aː s a ɴ	o k aː tɕ a ɴ		k a k a			o k aː s a ɴ
307		m i	m iː	m i	m iː		m i	m i		m i
426		k a m a r u		k a m u						
179		tɕ i tɕ i		t u t i	ts u tɕ i		tɕ i tɕ i	ts u tɕ i		ts u tɕ i
86			s iː b o							s i pː o
288			a ɕ	a s i	a s i		a s i			a s i
151	n ɨ h u θ u r i								n i ɴ t oː ɴ	
171		k u a	k a i w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː r a	k a w a
330				ɕ u dʑ i ɴ	ɕ u dʑ i ɴ					ɕ u dʑ i ɴ
361	ʔ u b u s a r i	o m o kʲ a	o i m i	o m o t a i	o m o t a i	i v u	o m eː	o m o i	ʔ ɴ b u s a ɴ	o m o i
78		a b u r a n i k u	a b u r a m i	a b u r a	a b u r a	a vː a	a b u r a	a b u r a n i k u		a b u r a m i
81	x o g a								k uː g a	
117				k i m o					tɕ i m u	
420	ʔ u θ ɨ r u r i	o t e r u	o ts u		o tɕ i r u	u t i ɭ	o tɕ i r u	o tɕ i r u	ʔ u t i j u ɴ	o kː o tɕ i r u
446	ɕ aː tɕ i	s i t a	s i t e	s i t a	s i t a e	s ɨ t aː r a	s i t a	s i t a	s i ts a ɴ k a i	s i t a e
155	i r u r i	i t e							i ts oː n	
183		h i	h i	h i	h iː		ɸ i	h i	h w iː	h i
65		k u a	k a w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː	k a w a
256			s u nː e		s u k e n a i			s u k u n a i		s u k u n a i
12				a s i r aː	w a t e r a					w a t a s i t a tɕ i
396	h u r u s a r i	h u r u s i kʲ a	ɸ u r i	h u r ui	h u r ui		ɸ u r iː	h u r u s iː	h u r u s a ɴ	h u r ui
440	ʔ u θ u r u ɕ a		o t o r o sː e s ui				o s o r e r u		ʔ u t u r u s a	
88	h i g i					pˢ ɨ g i				
188	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a		j a m a
53			o t o k o	o t o k o	o t o k o		o t o k o	o t o k o		o t o k o
91				a t a m a	a t a m a		a t a m a	a t a m a		a t a m a
196	j u r u	j o r u		j o r u	j o r u	j u ɭ	j o r u	j o r u	j u r u	j o r u
432			s u i u		s uː		s uː	s uː		s uː
167	θ e d a					t i d a			t iː d a	
433	s i b u r u r i								ʃ i p u j u ɴ	
235	x j a s i		i k e ɴ						ts aː	
119	k i m o	k i m o	k i m o	k i m o	k i m o	ts ɨ m u		k i m o	tɕ i m u	k i m o
22		n a kː j a	n a k a	n a i	n a i		n eː	n a i	n eː ɴ	n a i
58		s a k a n a			s a k a n a					s a k a n a
357	h i sː a r i					pˢ ɨ s ɨ			h w i sː a ɴ	
415	m u s u b u r i	m u s u b u		m u s u b u	m u s u b u		m o s u b u	m u s u b u	m u s u b u ɴ	m u s u b u
458	θ u s i	t o s i	t o ɕ	t o s i	t o s i	t u s ɨ	t o s i	t o s i	t u s i	t o s i
122				t a b e r u	t a b e r u					t a b e r u
114	k u b i	k u b i	k ui	k u b i	k u b i		k u b i	k u b i	k u b i	k u b i
340	m a ɕ u					m aː s o			m aː ɕ u	
383	n a b i r o s a r i					n a b ɭ ɨː				
250		h o k u a	h o k a ɴ	h o k a n o	h o k a n o	p u k a n u	h o k a n o	h o k a n o ɴ		h o k a n o
404	n a g ɨ r u r i		n a g u				n a ŋ e r u	n a g e r u	n a g i j u ɴ	n a ŋ e r u
134	s i tɕ u r i		s i j i tɕ o	s i tː j uː	s i tː e r u	s ɨː	s i tɕː o r u	s i tː o r u	s i tsː oː ɴ	s i tː e r u
34	ɕ o g o ɕ a ɴ					u k aː ʃ a				
345	w a r a b ɨ					j a r a b i			w a r a b i	
289		u d e		u d e		u d i	o d e	u d e		u d e
150		n e t e	n e i tɕ o	n e j uː	n e t e r u		n e tɕ oː r u	n e t o r u		n e t e r u
106						p ɨ s a			h w i ɕ a	
13			o i d o ɴ				o r a r a	o r a tɕ i		
161	ʔʲ u r i	j u	j u i u	j uː	j uː		e o	j uː	ʔʲ u ɴ	j uː
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
10	ʔʲ a					vː a			ʔʲ aː	
89		k iː	k e i	k e	k eː		k e	k e	k iː	k e
56	tɕ u	h i t o	h iː t o	h i t o	h i t o	p ɨ t u	ɸ u t o		tsː u	h i t o
84		o b a		o	oː		o	o		
427							k a ŋ u	k a g u		k a ŋ u
413	ts ɨ k i s a s u r i	ts u tɕː a s u	ts u iː s a	t u k i s a s u	ts u k i s a s u	ts ɨ f u	s a s u	ts u k i s a s u	ɕ i tɕ i k u dʑ i j u ɴ	ts u k i s a s u
109	ts ɨ b u s i					ts ɨ g u s ɨ			tɕ i ɴ s i	
20			n a iː	n a n i	n a n i		n a n i	n a n i		n a n i
-260	θ ɨ ɴ		t e i ɴ		t e ɴ	t i n	t e ɴ	t e ɴ dʑ i k u	t i ɴ	
251	b i tɕ i n a								b i ɕ i n u	
423	x a ɴ g e r u r i	k a ɴ g i a r u	k a ɴ g u	k a ɴ g a e r u	k a ɴ ŋ a e r u	k a ŋ g a i ɭ	k a ɴ ŋ a e r u	k a ɴ g a e r u	k a ɴ g eː j u ɴ	k a ɴ ŋ a e r u
270			m i z u i u ɴ		m i z uː m i					m i z uː m i
-107			h iː z a				ɸ u z a			
24		m i ɴ n a		m i ɴ n a	m i ɴ n a	mː n a	ɴː n a	m i ɴ n a	ɴ n a	m i ɴ n a
287	h a g i	h a g i				k a r a p a dz ɨ				
403		h oː r u		h oː r u	h o r u					
360	ʔ i kː j a s a r i								ʔ i ɴ ts a s a ɴ	
230	ʔ a ɴ tɕ u		a iː	a n o h i t o	a n o h i t o		a r e	a n o h i t o	ʔ a n u tsː u	a n o h i t o
