COGID	1	10	2	3	4	5	6	7	8	9
3572-4				s ɔ n e						
1755-4				n e						
1789-4				k á l g a ŋ g						
3686-4				i m b s						
4451-4				b e s i						
1216-4				g s b a						
4003-4				i b a						
419-4				l ɔ g a						
1122-4				b i n a						
2689-5					n a m					
893-5					n n					
1285-5					n w					
1303-5					g o m					
2197-5					ʃ l					
2828-5					i i n					
3572-5					ʃ o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m					
3686-5					f m m β					
4249-5					k u m i					
448-5					j u n i					
630-5					β e e l e					
814-5					g o m m e e					
1228-5					b w					
1418-5					ʃ i m a					
2026-5					t w e					
2775-5					β u m b					
3397-5					β o l					
3826-5					s o k					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					n u g u l					
116-5					f i k a					
587-5					o o g o o					
848-5					k á l					
1303-6						g ɔ m a				
1755-6						n e				
448-6						tʃ o n i				
1475-6						g ɓ a				
3397-6						ɓ ɔ l a				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							s a o a			
2828-7							z i n			
3572-7							s o n i			
1095-7							a i m a			
1755-7							n e			
1789-7							k á o a ŋ g ɣ			
3519-7							t u m a			
3686-7							f m b b			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o m b e e			
1216-7							ɣ a v a			
1475-7							g w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							z o k a			
4003-7							f v a			
4040-7							ɣ e n i			
84-7							u u u u			
116-7							f i k			
181-7							ɣ o ŋ g ɣ			
419-7							o o g a			
587-7							o ŋ g o o			
660-7							o e o a			
848-7							k á r a			
1122-7							v i n a			
2689-8								n a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʝ a r a		
2828-8								ʝ î n		
3572-8								ʃ ô n î		
1755-8								n n		
1789-8								k á r a ŋ g g		
3207-8								f u r a		
3519-8								t u m a		
3686-8								tʃ m m a		
4249-8								k u m î		
4451-8								β î ʃ î		
814-8								ŋ ô m m e		
1228-8								b w a		
2026-8								t w n		
2775-8								β u m b a		
3826-8								ʝ ô k a		
4040-8								g n n î		
181-8								g ô ŋ g o		
660-8								r i r a		
848-8								k á r a		
1083-8								r î r a		
2689-9									ɲ a m a	
893-9									a n n	
1285-9									n w a	
1303-9									g o m a	
2197-9									s a l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k á l a ŋ g g	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b e	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									t w e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									t i k a	
181-9									g o ŋ g g o	
1083-9									l i l a	
2689-10										n a m a
893-10										a n̩ a
1285-10										n w a
2197-10										ts a l a
2828-10										ts i n a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										t u n̩ i
630-10										b ɛ ɛ l ɛ
1216-10										k a b a
1418-10										ts i m a
2775-10										b ʊ m m a
3397-10										f ɔ l a
4373-10										l i m i
4384-10										i n ɔ
84-10										b ʊ l ʊ l
1083-10										l i l a
1122-10										b i n̩ a
