ID	DOCULECT	TOKENS	ALIGNMENT	COGID
141	MonpaKalaktang	tʰ i ŋ l o m	tʰ i ŋ l o m	965
142	MonpaTembang	tʰ i ŋ l o m	tʰ i ŋ l o m	965
143	MonpaBalemu	tʃʰ a b u l a	tʃʰ a b u l a	989
144	MonpaKalaktang	tʃʰ a b u	tʃʰ a b u - -	989
145	MonpaBalemu	d u ŋ d u ŋ m a	d u ŋ d u ŋ m a	1007
146	MonpaKalaktang	d u ŋ d u ŋ m a	d u ŋ d u ŋ m a	1007
147	MonpaDirang	a b i tʃ a ŋ	a b i - tʃ a ŋ	1008
148	MonpaSangti	a b i tʃ a ŋ	a b i - tʃ a ŋ	1008
149	MonpaTembang	a i p tʃ a ŋ	a - i p tʃ a ŋ	1008
150	MonpaDirangDum	g e s t̪ u j a	g e s t̪ u j a	1014
151	MonpaSangti	g e s t̪ u r	g e s t̪ u r -	1014
152	MonpaBalemu	pʰ u i b u	pʰ u i b u	1040
153	MonpaKalaktang	pʰ o i b u	pʰ o i b u	1040
154	MonpaDirangDum	j u ŋ p a	j u ŋ p a	1042
155	MonpaNamsu	j u ŋ p a	j u ŋ p a	1042
156	MonpaTembang	j u ŋ p a	j u ŋ p a	1042
157	MonpaTomko	j u ŋ p a	j u ŋ p a	1042
158	MonpaBalemu	kʰ o l o k p a	kʰ o l o k p a	1060
159	MonpaDirangDum	k o l o k p a	k o l o k p a	1060
160	MonpaSangti	k o l o k p a	k o l o k p a	1060
161	MonpaDirang	g u m z i ŋ	g u m z i ŋ	1061
162	MonpaNamsu	g u m z i ŋ	g u m z i ŋ	1061
163	MonpaTembang	g u m z i ŋ	g u m z i ŋ	1061
164	MonpaBalemu	j o n	j o n	1088
165	MonpaKalaktang	j o n	j o n	1088
166	MonpaTomko	j o n	j o n	1088
167	MonpaDirang	j o m l o k p a ts o k	j o m l o k p a ts o k	1089
168	MonpaNamsu	j o m l o k p a ts o k	j o m l o k p a ts o k	1089
169	MonpaTembang	j o m l o k p a ts o k	j o m l o k p a ts o k	1089
170	MonpaBalemu	t̪ a ŋ h e p k a	t̪ a ŋ h e - p k a -	1108
171	MonpaTomko	t̪ a ŋ h e m p a n	t̪ a ŋ h e m p - a n	1108
172	MonpaNamsu	t a ŋ l e m	t a ŋ l e m - - -	1112
173	MonpaTembang	t a ŋ l e m kʰ e n	t a ŋ l e m kʰ e n	1112
174	MonpaDirang	tʃʰ u i	tʃʰ u - i	1118
175	MonpaTomko	tʰ u l i	tʰ u l i	1118
176	MonpaBalemu	b ă ŋ tʃ a ŋ	b ă ŋ tʃ a ŋ	1132
177	MonpaDirangDum	b ă ŋ tʃ a ŋ	b ă ŋ tʃ a ŋ	1132
178	MonpaTomko	b ă ŋ tʃ a ŋ	b ă ŋ tʃ a ŋ	1132
179	MonpaBalemu	o t p a	o t p a	1169
180	MonpaKalaktang	o t p a	o t p a	1169
181	MonpaDirang	tʃʰ a tʃʰ a	tʃʰ a tʃʰ a	1170
182	MonpaDirangDum	tʃʰ a tʃʰ a	tʃʰ a tʃʰ a	1170
183	MonpaNamsu	tʃʰ a tʃʰ a	tʃʰ a tʃʰ a	1170
184	MonpaTembang	tʃ a tʃ i	tʃ a tʃ i	1170
185	MonpaDirang	ɾ j u	ɾ j u	1263
186	MonpaDirangDum	ɾ j u	ɾ j u	1263
187	MonpaSangti	ɾ j u	ɾ j u	1263
188	MonpaTembang	ɾ j u	ɾ j u	1263
189	MonpaKalaktang	z o ɾ	z o ɾ	1264
190	MonpaTomko	z o ɾ	z o ɾ	1264
191	MonpaBalemu	p a s a g o ŋ	p a s a g o ŋ	1486
192	MonpaKalaktang	p a s a g o m	p a s a g o m	1486
193	MonpaBalemu	j a s	j a s	1547
194	MonpaKalaktang	j a s	j a s	1547
195	MonpaTomko	j a s	j a s	1547
196	MonpaDirang	pʰ e l u tʃ o k	pʰ e l u tʃ o k	1548
197	MonpaNamsu	pʰ e l u tʃ o k	pʰ e l u tʃ o k	1548
198	MonpaSangti	pʰ e l u tʃ o k	pʰ e l u tʃ o k	1548
199	MonpaBalemu	m ĭ n k a	m ĭ n k a -	1566
200	MonpaDirang	m i n p a n	m i n p a n	1566
201	MonpaKalaktang	m ĭ n k a	m ĭ n k a -	1566
202	MonpaTembang	m i ŋ kʰ e n	m i ŋ kʰ e n	1566
203	MonpaBalemu	ɾ i j a m a	ɾ i j a m a	1575
204	MonpaKalaktang	ɾ i j a m a	ɾ i j a m a	1575
205	MonpaDirang	g o ŋ ɾ i	- - g o ŋ ɾ i	1576
206	MonpaNamsu	g o ŋ ɾ i	- - g o ŋ ɾ i	1576
207	MonpaSangti	ɾ i g o ŋ ɾ i	ɾ i g o ŋ ɾ i	1576
208	MonpaDirangDum	ɾ i	ɾ i	1577
209	MonpaTembang	ɾ i	ɾ i	1577
210	MonpaDirangDum	l a m	l a m	1585
211	MonpaKalaktang	l a m	l a m	1585
212	MonpaTembang	l a m	l a m	1585
213	MonpaBalemu	pʰ a i b ŭ ŋ n a ŋ	pʰ a i b ŭ ŋ n a ŋ	1593
214	MonpaKalaktang	pʰ a i b ŭ ŋ n a ŋ	pʰ a i b ŭ ŋ n a ŋ	1593
215	MonpaDirang	pʰ e i tʰ u ŋ	pʰ e i tʰ u ŋ	1594
216	MonpaNamsu	pʰ e i tʰ u ŋ	pʰ e i tʰ u ŋ	1594
217	MonpaSangti	pʰ e tʰ u ŋ	pʰ e - tʰ u ŋ	1594
218	MonpaTembang	pʰ e i tʰ u ŋ	pʰ e i tʰ u ŋ	1594
219	MonpaTomko	pʰ e tʰ u ŋ	pʰ e - tʰ u ŋ	1594
220	MonpaBalemu	tʃ a	tʃ a	1602
221	MonpaKalaktang	tʃ a	tʃ a	1602
222	MonpaTomko	tʃ a	tʃ a	1602
223	MonpaDirang	r a	r a	1603
224	MonpaDirangDum	r a	r a	1603
225	MonpaNamsu	ɾ u	ɾ u	1603
226	MonpaSangti	r a	r a	1603
227	MonpaTembang	ɾ u	ɾ u	1603
228	MonpaBalemu	ɕ i t k a l a	ɕ i t k a l a	1611
229	MonpaSangti	ʃ i k a n	ʃ i - k a n -	1611
230	MonpaTembang	z i t kʰ e n	z i t kʰ e n -	1611
231	MonpaDirang	dʒ i p a n	dʒ i - p a n	1612
232	MonpaNamsu	dʒ i d p æ n	dʒ i d p æ n	1612
233	MonpaTomko	dʒ i p a n	dʒ i - p a n	1612
234	MonpaBalemu	d̪ u l u l a	d̪ u l u l a	1627
235	MonpaKalaktang	d o l u	d o l u - -	1627
236	MonpaDirang	ɾ i tʃ i k p u	ɾ i tʃ i k p u	1628
237	MonpaDirangDum	ɾ i tʃ i k p u	ɾ i tʃ i k p u	1628
238	MonpaSangti	ɾ i tʃ i k p u	ɾ i tʃ i k p u	1628
239	MonpaNamsu	ŋ o n b u	ŋ o n b u	1629
240	MonpaTembang	ŋ o n b u	ŋ o n b u	1629
241	MonpaDirang	tʃ o	tʃ o	1646
242	MonpaDirangDum	tʃ o	tʃ o	1646
243	MonpaKalaktang	tʃ o	tʃ o	1646
244	MonpaTembang	tʃ o	tʃ o	1646
245	MonpaSangti	ɾ i t a ŋ p u	ɾ i t a ŋ p u	1648
246	MonpaTomko	ɾ i t a ŋ p u	ɾ i t a ŋ p u	1648
247	MonpaBalemu	l e m a	l e m a	1672
248	MonpaKalaktang	l e m a	l e m a	1672
249	MonpaBalemu	s a h̥	s a h̥	1760
250	MonpaDirang	s a h̥	s a h̥	1760
251	MonpaDirangDum	s a	s a -	1760
252	MonpaKalaktang	s a	s a -	1760
253	MonpaNamsu	s a ʔ	s a ʔ	1761
254	MonpaSangti	s a h̥	s a h̥	1761
255	MonpaDirang	tʃ j a ŋ	- tʃ j a ŋ	1770
256	MonpaNamsu	o tʃ a n	o tʃ - a n	1770
257	MonpaSangti	h a ŋ a n u	h a ŋ - a n u	1773
258	MonpaTomko	h a ŋ g i n u	h a ŋ g i n u	1773
259	MonpaBalemu	kʰ a b a ɾ a	kʰ a b a ɾ a	1796
260	MonpaDirang	kʰ a b a r	kʰ a b a r -	1796
261	MonpaKalaktang	kʰ a b a r	kʰ a b a r -	1796
262	MonpaTomko	pʰ a r	- - pʰ a r -	1796
263	MonpaNamsu	dʒ o ŋ	dʒ o ŋ	1798
264	MonpaTembang	dʒ o ŋ	dʒ o ŋ	1798
265	MonpaBalemu	h a s o k l a	h a s o k l a	1805
266	MonpaTomko	kʰ a s o	kʰ a s - - - o	1805
267	MonpaDirangDum	tʃʰ i n l a	tʃʰ i n l a	1807
268	MonpaSangti	tʃʰ i n l a	tʃʰ i n l a	1807
269	MonpaNamsu	tʃ i kʰ e n	tʃ i kʰ e n	1809
270	MonpaTembang	tʃ i kʰ e n	tʃ i kʰ e n	1809
271	MonpaDirang	b r o ŋ b u	- b - r o ŋ b u	1815
272	MonpaDirangDum	b u ŋ p u	- b - - u ŋ p u	1815
273	MonpaNamsu	a t ə r o ŋ b a	a t ə r o ŋ b a	1815
274	MonpaSangti	b ă ɾ o ŋ b a	- b ă ɾ o ŋ b a	1815
275	MonpaTembang	a t ə r o ŋ b a	a t ə r o ŋ b a	1815
276	MonpaBalemu	kʰ u m i n	kʰ u m i n	1851
277	MonpaKalaktang	kʰ ŏ m i n	kʰ ŏ m i n	1851
278	MonpaTomko	kʰ ŏ m i n	kʰ ŏ m i n	1851
279	MonpaDirang	kʰ o m tʰ e ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	1852
280	MonpaDirangDum	kʰ o m d̪ a ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ	1852
281	MonpaNamsu	kʰ o m d̪ a ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ	1852
282	MonpaSangti	kʰ o m tʰ e ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	1852
283	MonpaTembang	kʰ o m d i r a ŋ	kʰ o m d i r a ŋ	1852
284	MonpaBalemu	j u ŋ m u	j u ŋ m u	1878
285	MonpaDirang	j u ŋ b u	j u ŋ b u	1878
286	MonpaDirangDum	j u ŋ b u	j u ŋ b u	1878
287	MonpaSangti	j u ŋ b u	j u ŋ b u	1878
288	MonpaTomko	j u ŋ b u	j u ŋ b u	1878
289	MonpaBalemu	tʃʰ e r tʃʰ e r	tʃʰ e r tʃʰ e r	1879
290	MonpaKalaktang	tʃʰ e r tʃʰ e r	tʃʰ e r tʃʰ e r	1879
291	MonpaNamsu	j o ŋ j o ŋ	j o ŋ j o ŋ	1880
292	MonpaTembang	j o ŋ j o ŋ	j o ŋ j o ŋ	1880
293	MonpaBalemu	u ɲ u	u ɲ - - u	1906
294	MonpaDirang	u ɲ u m o	u ɲ u m o	1906
295	MonpaKalaktang	u ɲ u	u ɲ - - u	1906
296	MonpaSangti	u ɲ u	u ɲ - - u	1906
297	MonpaNamsu	o tʰ u g a ŋ p u	o tʰ u g a ŋ p u	1918
298	MonpaSangti	u t u g a m p u	u t u g a m p u	1918
299	MonpaTembang	u t g a m b u	u t - g a m b u	1918
300	MonpaDirang	k ɾ e m ʃ i pː a	k ɾ e m ʃ i pː a	1924
301	MonpaSangti	k ɾ e m ʃ i pː a	k ɾ e m ʃ i pː a	1924
302	MonpaBalemu	u t u	u t u	1941
303	MonpaDirang	u tʰ u	u tʰ u	1941
304	MonpaDirangDum	u tʰ u	u tʰ u	1941
305	MonpaKalaktang	u tʰ u	u tʰ u	1941
306	MonpaBalemu	u ɲ u	u ɲ u - - - - -	1959
307	MonpaDirang	u ɲ u b a g m o	u ɲ u b a g m o	1959
308	MonpaKalaktang	u ɲ u b a	u ɲ u b - - - a	1959
309	MonpaNamsu	o tʰ u g a ŋ p u	- o tʰ u g a ŋ p u	1961
310	MonpaSangti	ʔ o ɲ u g a m p u	ʔ o ɲ u g a m p u	1961
311	MonpaTembang	o i g a ŋ p u	- o - i g a ŋ p u	1961
312	MonpaBalemu	m u t̪ i r k a	m u - t̪ i r k a -	1996
313	MonpaDirang	m u ŋ t̪ a ŋ	m u ŋ t̪ a ŋ - - -	1996
314	MonpaNamsu	m u ŋ d i r	m u ŋ d i r - - -	1996
315	MonpaTembang	m u ŋ d i r kʰ e n	m u ŋ d i r kʰ e n	1996
316	MonpaTomko	m u ŋ d i r p a n	m u ŋ d i r p a n	1996
317	MonpaBalemu	s e m tʃ e n	s e m tʃ e n	2006
318	MonpaTomko	s e m tʃ e n	s e m tʃ e n	2006
319	MonpaDirang	b u	b u - - -	2007
320	MonpaDirangDum	b u ʃ u	b u - ʃ u	2007
321	MonpaNamsu	b u ʃ u	b u - ʃ u	2007
322	MonpaSangti	b u a t̪ a	b u a t̪ a	2007
323	MonpaTembang	b u a t̪ a	b u a t̪ a	2007
324	MonpaSangti	g o k u	g o k u -	2034
325	MonpaTembang	g o kʰ e n	g o kʰ e n	2034
326	MonpaDirangDum	l e j a ŋ b o	l e j a ŋ b o	2045
327	MonpaNamsu	l e ŋ b o	l e - - ŋ b o	2045
328	MonpaSangti	l e j a ŋ b o	l e j a ŋ b o	2045
329	MonpaDirang	u n tʃ u	u n tʃ u -	2053
330	MonpaKalaktang	ŭ n tʃʰ a m	ŭ n tʃʰ a m	2053
331	MonpaDirang	ŭ ɾ u	ŭ ɾ u	2054
332	MonpaDirangDum	ŭ ɾ u	ŭ ɾ u	2054
333	MonpaSangti	ŭ ɾ u	ŭ ɾ u	2054
334	MonpaNamsu	u kʰ e n	u kʰ e n	2055
335	MonpaTembang	u kʰ e n	u kʰ e n	2055
336	MonpaDirang	tʰ a kʰ u	tʰ a kʰ u	2063
337	MonpaSangti	tʰ a kʰ u	tʰ a kʰ u	2063
338	MonpaDirang	g e p ʃ u	g e p ʃ u -	2072
339	MonpaNamsu	g e p k a n	g e p k a n	2072
340	MonpaSangti	g e p k a n	g e p k a n	2072
341	MonpaTembang	g e p kʰ ə n	g e p kʰ ə n	2072
342	MonpaTomko	g e p a n	g e p - a n	2072
343	MonpaDirang	d̪ o ŋ b a	d̪ o ŋ b a -	2081
344	MonpaDirangDum	d̪ o ŋ b a	d̪ o ŋ b a -	2081
345	MonpaSangti	d̪ o ŋ k a n	d̪ o ŋ k a n	2081
346	MonpaTembang	d o ŋ kʰ e n	d o ŋ kʰ e n	2081
347	MonpaDirangDum	z a m b o	z a m b o	2083
348	MonpaNamsu	z a m b o	z a m b o	2083
349	MonpaDirang	l e m	- - - l e m - -	2092
350	MonpaDirangDum	tʃ a m l e m b o	tʃ a m l e m b o	2092
351	MonpaNamsu	l e m b o	- - - l e m b o	2092
352	MonpaSangti	l e m b o	- - - l e m b o	2092
353	MonpaBalemu	ʃ i k a	ʃ i k a -	2100
354	MonpaDirangDum	ʃ i l o	ʃ i l o -	2100
355	MonpaNamsu	ʃ i k a n	ʃ i k a n	2100
356	MonpaSangti	ʃ i k a n	ʃ i k a n	2100
357	MonpaTembang	ʃ i kʰ e n	ʃ i kʰ e n	2100
358	MonpaDirang	ʃ i n dʒ i	ʃ i n dʒ i -	2101
359	MonpaKalaktang	ʃ i n tʃʰ a m	ʃ i n tʃʰ a m	2101
360	MonpaBalemu	a l o	- a l o	2110
361	MonpaNamsu	a l o	- a l o	2110
362	MonpaSangti	ʔ a l o	ʔ a l o	2110
363	MonpaNamsu	dʒ a kʰ ə n	dʒ a kʰ ə n	2140
364	MonpaTembang	dʒ a kʰ ə n	dʒ a kʰ ə n	2140
365	MonpaNamsu	n u p kʰ ə n	n u p kʰ ə n	2149
366	MonpaTembang	n u p kʰ ə n	n u p kʰ ə n	2149
367	MonpaNamsu	p i r kʰ ə n	p i r kʰ ə n	2158
368	MonpaTembang	p i r kʰ ə n	p i r kʰ ə n	2158
369	MonpaBalemu	ŋ a t̪ k a	ŋ a t̪ - k a - - -	2163
370	MonpaDirangDum	ŋ a t a ɲ dʒ i	ŋ a t - - a ɲ dʒ i	2163
371	MonpaSangti	ŋ a t̪ a k a n	ŋ a t̪ a k a - n -	2163
372	MonpaTomko	ŋ a t p a n	ŋ a t - p a - n -	2163
373	MonpaNamsu	g r a n dʒ a m e kʰ e n	g r a n dʒ a m e kʰ e n	2166
374	MonpaTembang	g r a ŋ g i m e kʰ e n	g r a ŋ g i m e kʰ e n	2166
375	MonpaDirang	b i n tʃ u	b i n tʃ u -	2173
376	MonpaKalaktang	b i n tʃʰ a m	b i n tʃʰ a m	2173
377	MonpaDirang	m a g ɾ a k a n	m a g ɾ a k a n	2191
378	MonpaSangti	m a g ɾ a k a n	m a g ɾ a k a n	2191
379	MonpaTembang	m a g r a kʰ e n	m a g r a kʰ e n	2191
380	MonpaBalemu	n a d̪ o k l a	n a - - d̪ o k l a -	2200
381	MonpaKalaktang	n a d̪ o k tʃʰ a m	n a - - d̪ o k tʃʰ a m	2200
382	MonpaTomko	n a h a d o k p a n	n a h a d o k p a n	2200
383	MonpaDirang	n a ʃ u	n a ʃ u	2201
384	MonpaSangti	n a ʃ u	n a ʃ u	2201
385	MonpaNamsu	a kʰ ə n	- a kʰ ə n	2203
386	MonpaTembang	n a kʰ ə n	n a kʰ ə n	2203
387	MonpaDirang	ʃ e ʃ u	ʃ e ʃ u	2219
388	MonpaSangti	ʃ e ʃ u	ʃ e ʃ u	2219
389	MonpaNamsu	ʃ e kʰ e n	ʃ e kʰ e n	2222
390	MonpaTembang	ʃ e kʰ e n	ʃ e kʰ e n	2222
391	MonpaDirangDum	z o g j a k b o	z o g j a k b o -	2249
392	MonpaNamsu	z o k j a kʰ e n	z o k j a kʰ - e n	2249
393	MonpaSangti	z o g j a k b o	z o g j a k b o -	2249
394	MonpaTembang	z o k j a kʰ e n	z o k j a kʰ - e n	2249
395	MonpaTomko	z o g j a k b o	z o g j a k b o -	2249
396	MonpaDirang	g ɾ a n tʃ u	g ɾ a n tʃ u -	2266
397	MonpaNamsu	g ɾ a kʰ e n	g ɾ a - kʰ e n	2266
398	MonpaSangti	g r a k a n	g r a - k a n	2266
399	MonpaTembang	g ɾ a kʰ e n	g ɾ a - kʰ e n	2266
400	MonpaKalaktang	s e m pʰ e k a	s e m pʰ e k a -	2268
401	MonpaTomko	s e m pʰ e l a n	s e m pʰ e l a n	2268
402	MonpaDirang	ɲ e p ʃ u	ɲ e p - - ʃ u -	2276
403	MonpaKalaktang	ɲ e p ă n tʃʰ a m	ɲ e p ă n tʃʰ a m	2276
404	MonpaTembang	ɲ e p a kʰ e n	ɲ e p a - kʰ e n	2276
405	MonpaTomko	ɲ e p a n	ɲ e p - - - a n	2276
406	MonpaDirangDum	ŋ j e w o	ŋ j e w o	2277
407	MonpaSangti	ŋ j e w o	ŋ j e w o	2277
408	MonpaDirang	dʒ a ŋ k u	dʒ a ŋ k u -	2285
