COGID	dutch	english	french	german
768	w eː r	w ɛ ð ə r		v ɛ t ə r
2108	p l uː ɣ ə	p l aʊ		pf l yː ɡ ə n
1506	n øː s + f l øː ɣ ə l	n ɔ s t r ə l		n aː z ə n + l ɔ x
899	l ɑ d ə r	l æ d ə r		l ai t ə r
727	m ɑ n			m a n
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
474	d ɪ k	θ ɪ k		d ɪ k
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
100	v r ɑu w			f r au
655	b r oː t	b r ɛ d		b r oː t
1810	h œy t	h aɪ d		h au t
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
778	p ɑ t	p ɑː θ		pf aː t
2208	h ɑ k ə			ts ɛ r + h a k ə n
2199	k ɑ l f	k ɑː f		k a l p
106	m ɑ n	m æ n		m a n
2062	s t ɔ r m	s t ɔː m		ʃ t ʊ r m
2051	h eː m ə l			h ɪ m ə l
657	h aː m ə r	h æ m ə r		h a m ə r
877	w eː ɣ ə			v iː ɡ ə n
1872	w ɑ ŋ			v a ŋ ə
2242	m ɔ n t	m aʊ ð		m ʊ n t
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
-1161	l ɛɪ n	l aɪ n		
-2027	t ɑ n t ə	ɑː n t		t a n t ə
108	m ɛɪ s j ə			m ɛː t x ə n
1199	s l œy j ə r			ʃ l ai ə r
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
782	w ɛ x			v ɛ k
122	d iː r			t iː r
2147	x ɑ n s	ɡ uː s		ɡ a n s
633	n aː l t	n iː d l̩		n aː d ə l
159	h aː v ɪ k			h aː b ɪ x t
1553	h uː s t ə			h ʊ s t ə n
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
2141	h ɛ n	h ɛ n		h uː n
7	w oː n ə			v oː n ə n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
864		s aɪ d		z ai t ə
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
308	d uː n	d uː		t uː n
-12	p ɛɪ p	p aɪ p		pf ai f ə
2253	k ɛ r v ə	k ɑː v		
-445		f æ m ə l ɪ		f a m iː l iː ə
1193	b r eː t			b r ai t
601	h ɑ n t	h æ n d		h a n t
1066	j ɛɪ	j uː		
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
-73	m ʉ s k iː t	m ə s k iː t əʊ		m ɔ s k iː t oː
2228	h ɑ l s			h a l s
2277	w ɔ l	w ʊ l		v ɔ l ə
1952	d øː r	d ɔː r		t oː r
-1158	b ɑ l	b ɔː l		
305	p aː l			pf aː l
319	s t ɛ r v ə			ʃ t ɛ r b ə n
-1682	v ɑ l ɛɪ	v æ l ɪ		
1286	v ɛ r	f ɑː r		f ɛ r n
-1033	b aː j	b eɪ		
1439	z ɛ n d ə	s ɛ n d		
1365	d ɑu w	d j uː		t au
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
1562	v eː l			f iː l
436	h ɑu t			h ɔ l ts
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
116	j ɔ ŋ ə			j ʊ ŋ ə
847	h oː x	h aɪ		h oː x
1606	h øː p	h ɪ p		h ʏ f t ə
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
512	m ɛ r iː	m ɑː r eɪ		m ɛː r ə
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
287	t ɑu w			t au
901	k l ɑu w	k l ɔː		k l au ə
736	v r ɑu w			f r au
1177	d iː p	d iː p		t iː f
472	n iː z ə	s n iː z		n iː z ə n
940	m aː x			m aː ɡ ə n
2049	m aː n	m uː n		m oː n t
837	b l ɛɪ v ə			b l ai b ə n
2127	d r aː j ə			d r eː ə n
754	r eː ɣ ə	r eɪ n		r eː ɡ ə n
1038			v a ɡ	v oː ɡ ə
423	s t eː n	s t əʊ n		ʃ t ai n
1651	z ɑ l f			z a l b ə
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
1411	h ɛ b ə	h æ v		h aː b ə n
2159	k r ɔ p			k r ɔ pf
1548	aː d ə m ə			aː t m ə n
-2035		k ʌ z n̩		k uː z iː n ə
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1478	b oː d ə m			b oː d ə n
1912	s t ɛ r k			ʃ t a r k
2024	p ɑ n	p æ n		pf a n ə
2111	x r aː v ə			ɡ r aː b ə n
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
1648	s m eː d ə			ʃ m iː d ə n
575	ɔ k s ə l		ɛ s ɛ l	a k s ə l + h ɶː l ə
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
1305	v l oː	f l iː		f l oː
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
207	r ɛɪ p	r aɪ p		r ai f
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1669	b ɛ r x			b ɛ r k
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
690	r ɪ p	r ɪ b		r ɪ p ə
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
393	k ɑu w ə			k au ə n
1661	m ɛ l k	m ɪ l k		m ɪ l x
1265	p ɛ l ə	p iː l	p ə l e	
1805	v l eː s	f l ɛ ʃ		f l ai ʃ
1518	s p ɪ ts			ʃ p ɪ ts ə
1559	ɑ l ə	ɔː l		a l ə
-225	p r ɛɪ s	p r aɪ s		p r ai s
2001		l iː f		l au p
186	s x ʉ l t			ʃ ʊ l t
936	n aː v ə l	n eɪ v l̩		n aː b ə l
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1204	v iː r + k ɑ n t			f iː r + ɛ k
798		s n eɪ l		ʃ n ɛ k ə
1052	z ɛɪ			z iː
626	w eː v ə	w iː v		v eː b ə n
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
1333		n ɪ ə r		n aː ə
612	b eː n			b ai n
2144	k œy k ə	tʃ ɪ k ɪ n		
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
1571	m eː n ə x t ə			m ɛ ŋ ə
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
-1337	v ɔ r k	f ɔː k		
62	m ʉ x	m ɪ dʒ		m ʏ k ə
711	w ɛ s p	w ɔ s p		v ɛ s p ə
2091	b ə + w aː r ə			b ə + v aː r ə n
127	v eː			v iː
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
1719	h ɛ k			ɡ ə + h eː ɡ ə
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
608	v uː t	f ʊ t		f uː s
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
2168	k ɑ m	k əʊ m		k a m
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
874	m ɑ n	əʊ l d + m æ n		
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
303	w ɛ r k	w ɜː k		
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
721			p ɛ ʀ	eː ə
1630	t ɪ n	t ɪ n		ts ɪ n
1836	k ɑ l m	k ɑː m		
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
3	h ɔ f			h oː f
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
-1615	oː l iː	ɔ ɪ l		ɶː l
6011	j ʉ l iː		e t a b l	
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
995	v l ɛ x t ə			f l ɛ x t ə n
243	d yː r			t ɔy ə r
2293	l eː r	l ɛ ð ə r		l eː d ə r
120	s t ɑ l	s t ɔː l		ʃ t a l
347	t w eː d ə			ts v ai t ə
1885	x r ɑ f	ɡ r ɑː v		ɡ r aː p
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
1861	s x eː d ə l			ʃ ɛː d ə l
1307	n eː t	n ɪ t		n ɪ s ə
162	aː d ə l aː r			aː d l ə r
810	d œy f	d ʌ v		t au b ə
1254	h aː r t			h eː r t
850	t ɔ p	t ɔ p		
588	v l ɑ k		p l a	f l a x
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
931	k aː r s			k eː r ts ə
-78	p ɛɪ m + b oː m	p aɪ n		
517	p aː r t			pf eː r t
1179	h uː t	h æ t		h uː t
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
133	x aː n	ɡ əʊ		
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
2177	h oː f t	h ɛ d		h au p t
1237	ɛ ŋ k ə l	æ ŋ k l̩		
677	t ɛ l ə			ts ɛː l ə n
685		t aɪ m	t ɑ̃	
1689		l ɪ f t	l ə v e	
27	v l eː s			f l ai ʃ
1059	w ɛɪ	w iː		v iː r
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
1397	h ɑu d ə			b ə + h a l t ə n
716		b ɑː k		b ɔ r k ə
260	m uː			m yː d ə
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
1930	b r eː k ə	b r eɪ k		b r ɛ x ə n
514	h ɛ ŋ s t			h ɛ ŋ s t
1644	x iː t ə			ɡ iː s ə n
814	k r aː j	k r əʊ		k r ɛː ə
402	s x oː n + d ɔ x t ə r	d ɔː t ə r + ɪ n + l ɔː		ʃ v iː ɡ ə r + t ɔ x t ə r
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
383	eː t ə	iː t		ɛ s ə n
2009	oː v ə	ʌ v n̩		oː f ə n
648	b oː r ə	b ɔː r		b oː r ə n
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
586	k r aː x			k r aː ɡ ə n
300		f əʊ l d		f a l t ə n
590	s ɔ k	s ɔ k		
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
1274	h aː j			h ai
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
584	h aː k	h ʊ k		h aː k ə n
1181	m ʉ ts			m ʏ ts ə
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
164	x iː r			ɡ ai ə r
1002	k l ɛɪ	k l eɪ		
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
776	v ə r + d eː l ə			t ai l ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
2197	s x aː p	ʃ iː p		ʃ aː f
1194	w ɛɪ t	w aɪ d		
20	k l ɛɪ n			k l ai n
2202	r ɑ m	r æ m		
1789	b eː d ə l aː r			b ɛ t l ə r
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
320		d aɪ		t oː t
-346		r iː f		r ɪ f
1267	n iː r			n iː r ə
