COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
1557	tʃ o i d u ŋ	tʃ o i d u ŋ	tʃ o d u m	tʃʰ a i d̪ u m	tʃ o i d u ŋ	tʃ o i d u ŋ	tʃ o i d u ŋ	tʃ o d u m
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
1602	tʃ a			tʃ a				tʃ a
2350					tʃ o kʰ ə n			tʃʰ o l a n
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
2063		tʰ a kʰ u				tʰ a kʰ u		
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
2624	d̪ u n ts i				d u n tʃ i			
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
1698	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u m	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
1869	ɕ i p t̪ a ŋ	ʃ u p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
1502	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u	ŋ a m s u
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
1141	ɾ i ŋ m u	ɾ i ŋ b u	r i n b u	r i n b u	ɾ i ŋ b u	ɾ i ŋ b u	ɾ i ŋ b u	r i n b u
1627	d̪ u l u l a			d o l u				
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
2554		d̪ u ɾ i				d̪ u ɾ i		
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
1316	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a m	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ
1049	b u		b u	b u	b u	b u	b u	b u
998	pʰ a i	pʰ e i	pʰ e	pʰ a j i	pʰ e i	pʰ a i	pʰ e i	pʰ e i
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
517	t i ŋ p u			t i ŋ p u				
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
2149					n u p kʰ ə n		n u p kʰ ə n	
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1352	g u	g u	g u	g u	g u	g u	g u	
1088	j o n			j o n				j o n
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
2203					a kʰ ə n		n a kʰ ə n	
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1098	j a ŋ pʰ u	j a ŋ b u	j a ŋ p u z a	j a ŋ pʰ u	j a ŋ b u	j a ŋ b u	j a ŋ b u	j a ŋ b u
2784			z i	z i		z i		z i
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
865						z a s	z a s	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
962	s e m				s e m			s e m
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
1773						h a ŋ a n u		h a ŋ g i n u
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2		a ʃ i			a ʃ i		a ʃ i	
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
2638		p e t̪ a r				b e t̪ a r		
1040	pʰ u i b u			pʰ o i b u				
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1022	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r
2407					pʰ a kʰ e n		pʰ a kʰ e n	
67				n a n	n a n			
1424	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g ă z a ŋ p a tʃ a r m a	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2358			ʔ i w o			ʔ i w o		
582	p u r tʃ i			p u r tʃ i				
463	t o			t o				
1343	b i n a ŋ	b u i n a ŋ	b u i n a ŋ	b i n a ŋ	b u i n a ŋ	b u i n a ŋ	b i n a ŋ	p i n a ŋ
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
1629					ŋ o n b u		ŋ o n b u	
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
854	p a i pʰ u			p a i p u				p e p u
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
1189	m a n	m a n	m a n	m a n	m a n	m a n	m a n	m a n
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
388	g u w a			g o w a				
310	a l e j a k			a l a k				a l j a k
1031	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u k a	b i n a ŋ	b i n a ŋ kʰ u lː a	b i n a ŋ kʰ u kʰ e n	b i n a ŋ kʰ u lː a
899	s e r	s e r	s e r	s e r	s e r	s e r	s e r	s e r
1198	n u m a	n u	n u	n u	n u	n u	n u	n u m a
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
454			kʰ u r l a	k u r b a n		kʰ u r l a		
1118		tʃʰ u i						tʰ u l i
202					t o ŋ t e			t o ŋ t e
1208	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a m u
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
2173		b i n tʃ u		b i n tʃʰ a m				
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1950	z u	z u	z u	z u	z u	z u	z u	z u
944	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g ă z a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
2312		g o tʃ u				g o tʃ u		
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
1760	s a h̥	s a h̥	s a	s a				
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
1451	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m	b a d a m
989	tʃʰ a b u l a			tʃʰ a b u				
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
1654	l i	l i	l i	l i	l i	l i		l i
2277			ŋ j e w o			ŋ j e w o		
1289	m i ŋ	m i ŋ	m i n	m i n	m i ŋ	m i ŋ	m i ŋ	m i ŋ
1161	a m	a m	a m		a m	a m	a m	a m
1672	l e m a			l e m a				
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2296				tʰ o g tʃʰ a m				t o k p a n
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
1334	s i ŋ m a	s i ŋ b a	s i ŋ b a	s i ŋ m a	s i ŋ b a	s i ŋ b a	s i ŋ b a	s i ŋ b a
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
2268				s e m pʰ e k a				s e m pʰ e l a n
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
2445		t̪ a m tʃ u				t̪ a m tʃ u		
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
1370	n a kʰ u ŋ	n a w u ŋ	n a k	n a h u m	n a g u ŋ	n a w u	n a g u ŋ	n a k u
1547	j a s			j a s				j a s
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
1798					dʒ o ŋ		dʒ o ŋ	
1468	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
1987	ts a m	s a m	s u m	s a n	s a m	s a m	s a m	ts a m
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
1325	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
1133		j u		j u	j u	j u	j u	
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
1014			g e s t̪ u j a			g e s t̪ u r		
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1406	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ
311		d a			d a	d a	d a	
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
74				n a n	n a n			
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
1379	s i	s i	s i	s i	s i	s i		s i
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
5						dʒ a ŋ		dʒ a ŋ
2489		pʰ a k p o	pʰ a k p o					
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
1486	p a s a g o ŋ			p a s a g o m				
2158					p i r kʰ ə n		p i r kʰ ə n	
2728	k o tʃ y ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k u tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
908	l j a k p u			l e k p u				j a k p u
953	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ɕ a ɾ a m	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
872	pʰ u ŋ k a			pʰ u ŋ k a				
445	n a ɾ i k o l							n a ɾ i k o l
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
590	n a			n a				n a
890	r a w a	r a w a	r a b a	r a b a	r a w a	r a w a	r a w a	r a w a
2422	j a k p o		j a k p o					
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
2083			z a m b o		z a m b o			
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
483	w a	w a	w a		w a	w a	w a	w a
2404	pʰ a l o		pʰ a w o					pʰ a l o
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
373	k o b i	k o b i				k o b i		
1079	ʃ a w a	ʃ a w a	ʃ i ŋ ʃ a ʋ a	ʃ i ŋ ʃ a ʋ a	ʃ a w a	ʃ a w a	ʃ a w a	ʃ a w a
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
637			a u	a u	a u	a w u	a u	a u
2055					u kʰ e n		u kʰ e n	
635	a t a			a t a				
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
856			k j a k p a				k j a k p a	
1575	ɾ i j a m a			ɾ i j a m a				
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
210	g o i	g o i	g o i	g o i	g o i			g o i
980	w a ɾ u ŋ	ʋ a ɾ o ŋ	w a r o ŋ	w a r o ŋ	w a r o ŋ	w a ɾ u ŋ	w a ɾ u ŋ	w a ɾ u ŋ
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
1361	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ	j e n a ŋ
2201		n a ʃ u				n a ʃ u		
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
266	j i			j i				
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
1807			tʃʰ i n l a			tʃʰ i n l a		
153	l i ʃ i ŋ			l i ʃ i ŋ				
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
2608					j a m l o k		j a m l o k	
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
1778	z a	z a	z a	z a	z a	z a	z a	s a
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
238	kʰ a l u			kʰ a l u				kʰ a l u
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
1397	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r
2015	ŋ a m l a	ŋ a m ʃ u	ŋ a m k o w a	ŋ a m tʃʰ a m	dʒ a m kʰ ə n	ŋ a m ʃ u	ŋ a m kʰ e n	ŋ a m a n
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
926	tʃ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃ a m
1217	l a ɲ i	l a j i	l a n i tʰ u r	l a n i tʰ u r	l a ɲ i	l a ŋ i	l a ɲ i	l a n i
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
