COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
3935			f j a ¹	f j e ¹	f a ¹	f j a ¹		f j a ¹	f j a ¹		f j a ¹	f a ¹				
3181										s j e ¹	s j e ¹					
10172								q e ¹	q e ¹		q e ¹					
10330	f j ə t ¹													f ə t ¹	f i t ¹	
6812						ʔ aː m ¹				ʔ aː m ¹						ʔ aː m ¹
1018									ⁿb u ¹			ˀb i ¹				
3130								j o ¹	j o ¹							
8633					q eu ¹	q eu ¹		q eu ¹			q eu ¹	q eu ¹		q eu ¹		
204							ⁿd ai ¹							ˀd aːi ¹		ˀd aːi ¹
343	n̥ a ¹	n̥ a ¹							ȵ ui ¹				n̥ a ¹	n̥ a ¹		n̥ a ¹
5001		p aːu ¹											p j a ¹			
9323				l j u ¹			l j u ¹	l j u ¹	l j u ¹						l j u ¹	
6811					p e n ¹	p j ə ŋ ¹					p j ə ŋ ¹					
8261		ȶ i n ¹											ȶ i n ¹			
3663					q aːu ¹	q aːu ¹					q aːu ¹	q aːu ¹				
8417								k o ¹	k o ¹							
108													t u ŋ ¹	t u ŋ ¹		
6313														ts u t ¹	pʰ u t ¹	
2907	t a ¹	t a ¹								t a ¹				t a ¹	t a ¹	
7552				h i ¹			h i ¹									
4881		v a ŋ ¹	l aː n ¹	l aː n ¹			l aː n ¹						v a ŋ ¹			
3160		l j e ¹											l j e ¹			
9114	l i ¹		l i ¹	l i ¹			l i ¹									l i ¹
8784			h j au ¹	h j au ¹				h j au ¹	h j au ¹							
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
3769								ⁿb aː n ¹	ⁿb aː n ¹							
7465	h a k ¹					h a k ¹		h a k ¹			h a k ¹	h a k ¹				
6417	ʔ w o ŋ ¹		ʔ w aː ŋ ¹							ʔ w aː ŋ ¹					ʔ w a ŋ ¹	ʔ w aː ŋ ¹
7620			t j aː ŋ ¹	t j ə ŋ ¹			t j ə ŋ ¹	t j aː ŋ ¹	t j aː ŋ ¹							
9806	t i n ¹	t i n ¹		t i n ¹			t i n ¹	t i n ¹	t i n ¹		t i n ¹		t i n ¹		t i n ¹	t i n ¹
11132		m õ ¹											m o ¹			
10451						ɕ o ¹		h j o ¹	h j o ¹		h o ¹		ɕ o ¹	ɕ o ¹		
5101				ȵ a m ¹			ȵ a m ¹									
169				m j u ¹		ˀm j u ¹					ˀm j u ¹	ˀm j u ¹	m j u ¹			
7869				ts a n ¹			ȶ a n ¹	ts a n ¹	ts a n ¹	ts ə n ¹				ts a n ¹		ts a n ¹
9383					ts u t ¹	ts u t ¹					ts u t ¹					
4358			p aːi ¹				p ai ¹	p aːi ¹	p aːi ¹	p aːi ¹	p aːi ¹		p aːi ¹			
7420		p j a ¹					p j a ¹						p j a ¹			
3988											ˀd o n ¹		t o ŋ ¹			
1182				n a ¹			n a ¹									
9952		ɕ o ¹											ɕ o ¹			
5984			l o m ¹		l o m ¹	l o m ¹		l o m ¹	l o m ¹							
4237					q a ¹	q a ¹					q a ¹	q a ¹				
6209	t a n ¹	t a n ¹	t a n ¹	t i n ¹		t j i n ¹							t aː n ¹	t j aː n ¹	t j a n ¹	t a n ¹
7120				v a ¹	ˀb a ¹			v a ¹	v a ¹		ˀb a ¹					
8191	t o k ¹	s o p ¹		t o k ¹									s o k ¹			
1996	p o n ¹	p o n ¹								pʰ o n ¹			pʰ o n ¹	p o n ¹	pʰ w a n ¹	pʰ o n ¹
8314					ˀd a p ¹		ⁿd a p ¹									
1381	ˀd j u p ¹													ˀd j u p ¹		ˀd j u p ¹
10276				l o ¹			l o ¹					l ə ¹				
4273				v a ¹	v a ¹	v a ¹	v a ¹				v a ¹	v a ¹				
10800					ˀd aːi ¹	ˀd aːi ¹					ˀd aːi ¹	ˀd aːi ¹				
6071				kʰ i n ¹			kʰ i n ¹				kʰ i n ¹					
6037		p aːu ¹											p aːu ¹			
3912				ts u m ¹		s u m ¹		s u m ¹	s u m ¹			s ə m ¹				
5706		s e ŋ ¹											s e ŋ ¹			
23				d aːu ¹							t aːu ¹					
1851	h j e ¹		h j a ¹					h j a ¹	h j a ¹							
3790	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
633	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹	j i ŋ ¹	j i ŋ ¹	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹
4255		ȶʰ a ¹			ts j a ¹	ts j a ¹					ts a ¹		ȶʰ a ¹			
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
9836	ˀd j e ŋ ¹		ˀd j aː ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j aː ŋ ¹		ˀd j aː ŋ ¹						ˀd j aː ŋ ¹
2447		p ui ¹											p ui ¹			
10736		n̥ u ¹			n̥ au ¹	n̥ au ¹				n̥ u ¹	n̥ au ¹	n̥ au ¹		n̥ u ¹		n̥ u ¹
7503	ˀn e ¹	n e ¹		n e ¹			n e ¹						n e ¹	ˀn əi ¹	ˀn e ¹	ˀn e ¹
5189					k a m ¹	k a m ¹										k a m ¹
3954					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹		s i ¹	s i ¹				
2725				h̃ j u ¹			h̃ j u ¹									
3604			q u m ¹	q u m ¹		q u m ¹	h u m ¹		q u m ¹						h u m ¹	
8279			l a ¹				l a ¹			l a ¹						
7750	l o t ¹	l o t ¹											l o t ¹	l u t ¹		l w aː t ¹
2910					q ə ¹	k u ¹										
5567	h j e ¹		h j a ¹	h j e ¹			h j a ¹	h j a ¹	h j a ¹						ɕ j a ¹	
6617	m aː t ¹	m aː t ¹		m aː t ¹			m aː t ¹					m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹
7065				j a ¹												j a ¹
348							h j ã ¹	h j aː ŋ ¹	h a ¹							
9365	ˀm ui ¹	m oi ¹	ˀm ui ¹							ˀm ui ¹			m oi ¹	ˀm ui ¹		ˀm ui ¹
8007				pʰ j u ¹			pʰ j o ŋ ¹	pʰ j u ŋ ¹	pʰ j o ŋ ¹		l j o ŋ ¹					
8954					ɣ ai ¹	ɣ ai ¹					ɣ ai ¹	ɣ ai ¹				
9321	ʔ u n ¹		ʔ u n ¹							ʔ u n ¹	ɣ u n ¹					ʔ u n ¹
5982				t u n ¹			t w ə n ¹									
6452					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
7488						k w aː ŋ ¹					k w aː ŋ ¹					
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
7242	ȶ e ¹			ȶ e ¹												
2623										t o ŋ ¹	t o ŋ ¹	t o ŋ ¹			t o ŋ ¹	
7504			f e ¹		v e ¹	v e ¹		f e ¹	f e ¹	f e ¹	v e ¹	v e ¹				
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
344		kʰ a m ¹	h j a m ¹	h j a m ¹						ɕ a m ¹	qʰ a m ¹	qʰ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹
2016	m̥ a ¹		m̥ a ¹		m̥ a ¹	m̥ a ¹				m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m̥ a ¹	m̥ a ¹
4009		kʷ aːu ¹										q a ¹	kʷ aːu ¹			
1574				q oi ¹			q oi ¹									
801						ˀd a ¹						ˀd a ¹				
7031				ȵ o n ¹	ˀŋ o n ¹	ˀŋ o n ¹	ȵ w ə n ¹									
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
3916		t j au ¹											ȶʰ a ¹		ȶʰ a ¹	
4396		n̥ a ¹	n̥ a ¹							n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹
5826						h u ¹					h u ¹					
4587				t i ¹			t i ¹	t i ¹								
10274		v a t ¹														v a t ¹
9444					l a ¹							l a ¹				
6310	ⁿd j ə n ¹				ⁿd i ŋ ¹	ⁿd j ə ŋ ¹					ⁿd j ə ŋ ¹	ⁿd i ŋ ¹				ⁿd j ə n ¹
3987			ˀn o n ¹			ˀn o n ¹		n o n ¹	n o n ¹	ˀn o n ¹						ˀn o n ¹
2268		m j aː k ¹											m j aː k ¹			
2087	s ɿ ¹															s ɿ ¹
3498	k u ¹			k u ¹			k u ¹									
2993	ȶ j u ¹		ȶ j u ¹	ȶ j u ¹	ȶ j u ¹	ȶ j u ¹				ȶ j u ¹	t u ¹	ȶ u ¹			ȶ j u ¹	ȶ j u ¹
7988	f o n ¹													f o n ¹		f o n ¹
2569		n u n ¹	n u n ¹		n u n ¹			n u n ¹	n u n ¹	n u n ¹	n u n ¹			n u n ¹	n u n ¹	
4236		ȶ au ¹		t a ¹												
5284		h aːu ¹											h aːu ¹			
2322													p j aːi ¹	p j aːi ¹		
9234			h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹				
7012	ȵ̥ u ¹		ȵ̥ u ¹							ȵ̥ ũ ¹				ȵ̥ u ¹	ȵ̥ u ¹	ȵ̥ u ¹
2414					h aː n ¹	h aː n ¹					h aː n ¹					
3179					ɕ o n ¹	ɕ o n ¹		h ɥ a n ¹	h j o n ¹			ɕ o n ¹			ɕ w a n ¹	
6140			p ə n ¹	p ə n ¹			p ə n ¹	p ə n ¹	p ə n ¹							
6159		k a ¹			k a ¹							k a ¹				
8938	tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹				tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹		tʰ a ¹	tʰ a ¹
10507						s j aː ŋ ¹				s j aː ŋ ¹		s i ŋ ¹				
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
7014				h̃ j u ¹			h̃ j u ¹	h̃ j u ŋ ¹	h̃ j u ¹							
3294		t j a k ¹			t a k ¹			ⁿd j a k ¹					ⁿd j a k ¹			
7243	h ui ¹			h ui ¹												
6618			j o ¹		j o ¹	j o ¹		j o ¹	j o ¹	j o ¹	j o ¹					
10689					t au ¹							ts ə ¹	ȶ e ¹			
173								p aː ŋ ¹	p aː ŋ ¹							
10331	f j e ¹													f j e ¹	f j a ¹	
2996							t au ¹	ts au ¹	ts au ¹							
4271	ˀb ə ¹	m ə n ¹	p ə ¹					p ə ¹	p ə ¹					ˀm ə ¹	ˀb ə ¹	
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
9338	kʰ aː ŋ ¹					x aː ŋ ¹				kʰ aː ŋ ¹		x aː ŋ ¹		kʰ aː ŋ ¹		kʰ aː ŋ ¹
4880	ˀb o ŋ ¹				ˀb o ŋ ¹	ˀb o ŋ ¹		ⁿb o ŋ ¹	ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹	ˀb u ŋ ¹		ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹
4011					ts o ŋ ¹	ts o ŋ ¹					ts o ŋ ¹	ȶ o ŋ ¹				
5003							l o ŋ ¹						l u ŋ ¹			
8635										ɕ aː n ¹						ɕ aː n ¹
3176	n aːu ¹			n aːu ¹										n aːu ¹		n aːu ¹
9020				k aː ŋ ¹	ts j aː ŋ ¹	ts j aː ŋ ¹	k aː ŋ ¹					ts j e ŋ ¹				
8986				pʰ j ai ¹			pʰ j ai ¹	pʰ ai ¹	pʰ ai ¹							
7834				t a n ¹			t a n ¹									
5928		tʰ j aːu ¹											tʰ j aːu ¹			
9704		f aːi ¹		f aːi ¹									f aːi ¹			
4828	n u ¹	n u ¹	n u ¹	n u ¹						n u ¹			n u ¹	n u ¹	n u ¹	n u ¹
11071						k ai ¹	k ai ¹									
10447	n a ŋ ¹		n a ŋ ¹							n a ŋ ¹						n a ŋ ¹
1955			n aː n ¹	n aː n ¹				n aː n ¹	n aː n ¹							
4863		m u p ¹											m u p ¹			
3128			f j a ¹		f a ¹	f j a ¹					f j a ¹	f a ¹				
10952	m̥ aː n ¹		m̥ aː n ¹							m̥ aː n ¹				m̥ aː n ¹	m̥ aː n ¹	m̥ aː n ¹
258				tʰ əː t ¹					tʰ j e t ¹							
291				q au ¹				q o ¹	q ə ¹							
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
3499		k aːu ¹											k aːu ¹			
10448		l j eu ¹			ɬ o ¹										l j o ¹	
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
10829	l u m ¹		l u m ¹	l u m ¹			l u m ¹						l u m ¹	l u m ¹	l u m ¹	l u m ¹
9953					ˀd j o ¹						ˀd j o ¹	ˀd j o ¹				
8783		ɣ o ¹					ɣ o ¹						ɣ o ¹			
9202				p w ə t ¹	pʰ aː t ¹	pʰ aː t ¹	h aː t ¹				pʰ aː t ¹	h aː t ¹				
8884						h e ¹										h e ¹
2568	h i k ¹			h i ¹			h i ¹			h i k ¹			s i ¹			ɕ i k ¹
1934		m e ¹											m e ¹			
9355	l j u m ¹	l j u m ¹	l j u m ¹	l j u m ¹				l j u m ¹	l j u m ¹		l j u m ¹		l j u m ¹		l j u m ¹	
8208		l j o ¹											l j o ¹			
10738								pʰ u ¹	pʰ u ¹							
1382		q e n ¹			k i ŋ ¹	k i ŋ ¹					k i ŋ ¹		q e n ¹		k i n ¹	
1954	ʔ j a m ¹	j aː m ¹											j aː m ¹	ʔ j a m ¹		
2017		pʰ w a ¹		pʰ w a ¹			pʰ w a ¹	pʰ w a ¹	h w a ¹				pʰ w a ¹			
3825				ʔ aːu ¹	h aːu ¹	ʔ aːu ¹	ʔ aːu ¹					ʔ aːu ¹				
7192				qʰ a n ¹			qʰ a n ¹									
1932	n a m ¹	n a m ¹		n a m ¹			n a m ¹						n a m ¹			
8953			ⁿb j u m ¹					ⁿb j u m ¹	ⁿb j u m ¹	ⁿb j u m ¹						ⁿb j u m ¹
3766		ʔ ai ¹		ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹				ʔ ai ¹			ʔ ai ¹
9529		ȵ a p ¹		j a p ¹	kʰ a p ¹		ⁿd a p ¹					qʰ a p ¹	ȵ a p ¹			
227				ɕ i ¹			ɕ i ¹									
7971	ʔ w e n ¹		ʔ w e n ¹			ʔ w e n ¹				ʔ w e n ¹		ʔ w eː n ¹		ʔ w i n ¹	ʔ w e n ¹	ʔ w e n ¹
9075		t u n ¹		t w ə n ¹	f ə n ¹		t w ə n ¹						t u n ¹			
2724			ȵ u ¹							ȵ̥ u ¹				ȵ̥ u ¹	ȵ̥ u ¹	
6546	ʔ i ¹						ʔ i ¹								ʔ i ¹	
8634									f j e n ¹				p j aː n ¹		f j a n ¹	
1787						m j au ¹					m j au ¹					
1713			n̥ a ¹		n̥ a ¹	n̥ a ¹				n̥ a ¹	n̥ a ¹	n̥ a ¹		n̥ a ¹	n̥ a ¹	
9401				ȵ w ə t ¹		ȵ u t ¹	ȵ w ə t ¹	n j u t ¹	n j u t ¹	ȵ u t ¹	ȵ u t ¹	ⁿj u t ¹		ȵ u t ¹	ȵ u t ¹	
3533		t aːu ¹											t aːu ¹			
402				h̃ o ¹				h o ¹	h õ ¹							
6211					t i ¹			t i ¹	t i ¹		t i ¹	t i ¹				
1521							pʰ j aː n ¹	pʰ j aː n ¹	h j aː n ¹							
9546				h e ¹							h e ¹					
9705					ɣ i ¹	ɣ i ¹					ɣ i ¹	ɣ i ¹				
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
2267		t j aːi ¹											t j aːi ¹			
6419				v w ə ŋ ¹			ⁿb w ə ŋ ¹	v aː ŋ ¹	v aː ŋ ¹							
9783					p a n ¹			p a n ¹	p a n ¹		p a n ¹					
3448		q a ¹			q a ¹	q a ¹					q a ¹	q a ¹				
3876		l aːi ¹											l aːi ¹			
5911		p j a ¹		p j a ¹			p j a ¹						p j a ¹			
7122				n j a ¹			n j a ¹									
8207	s j e ŋ ¹		ɕ aː ŋ ¹	ɕ i ŋ ¹	s j aː ŋ ¹	s j aː ŋ ¹	ɕ j ə ŋ ¹	s j aː ŋ ¹		s j aː ŋ ¹					s j a ŋ ¹	s j aː ŋ ¹
1975								l j aː n ¹	l j aː n ¹							
3794					t a ŋ ¹						t a ŋ ¹	t a ŋ ¹				
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
3909	l a ŋ ¹	l a ŋ ¹								l a ŋ ¹				l a ŋ ¹		
9368							ɕ j a ¹				s j e ¹					
4538						f u ¹				f u ¹				f u ¹	f u ¹	
2822		ȵ u ŋ ¹											ȵ u ŋ ¹			
6468	ȶ o ŋ ¹		ȶ o ŋ ¹													ȶ o ŋ ¹
3824		q aːu ¹											q aːu ¹			
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
8331								m j aː ŋ ¹	m j aː ŋ ¹							
5808					ⁿd au ¹	ˀd au ¹					ˀd au ¹	ˀd au ¹				
7118	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹				h j a ŋ ¹			ɕ a ŋ ¹			h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
3625	k w aː k ¹		k w aː k ¹	k o k ¹			k w ə k ¹		k w aː k ¹	k w aː k ¹				k w aː k ¹	k w a k ¹	k w aː k ¹
4397				pʰ j a ¹			pʰ j a ¹	pʰ a ¹	pʰ a ¹							
1319				ɣ au ¹				ɣ au ¹	ɣ au ¹						ɣ au ¹	
7158	ˀd a ¹	t a ¹			ⁿd a ¹	ˀd a ¹		ⁿd ə ¹		ˀd a ¹	ˀd a ¹	ˀd a ¹		ˀd a ¹	ˀd a ¹	
8281					ˀd a ¹			ȶ a ¹	ȶ a ¹		t a ¹	ˀd a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
7903				s a ¹			s a ¹									
8209	l j e m ¹								l j aː m ¹		l j aː m ¹	l j aː m ¹		l j aː m ¹		
10796	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
9339		kʰ au ¹					kʰ au ¹									
10332		t j aːu ¹	t j aːu ¹		t j aːu ¹	t j aːu ¹		t j aːu ¹	t j aːu ¹	t j aːu ¹	t j aːu ¹		t j aːu ¹			t j aːu ¹
9703	l ui ¹		l ui ¹					l ui ¹	l ui ¹	l ui ¹				l ui ¹	l ui ¹	l ui ¹
8380	h o ¹		h o ¹					h o ¹	h o ¹	h o ¹				h o ¹	h o ¹	h o ¹
10510										ⁿd aː n ¹	t aː n ¹					ⁿd aː ŋ ¹
11181		ʔ j u ¹			ʔ j u ¹	ʔ j u ¹			ʔ j u ¹	j u ¹		j u ¹		ʔ j e ¹		
4708			ɕ i ¹	ɕ i ¹			ɕ i ¹						ȶʰ i ¹			
10143		t u ¹	t u ¹							t u ¹	t u ¹		t u ¹	t u ¹		t u ¹
8449		k ə ¹													q ə ¹	
5335					m o ¹	m o ¹					m o ¹	m o ¹				
172								k a ¹	k a ¹							
1090				t a ¹	t a ¹	t a ¹	t a ¹			ȶ i ¹	t a ¹	t a ¹		t ə ¹		
1749				m o m ¹							m u m ¹					
2320					t aː ŋ ¹	t aː ŋ ¹										
