COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2108-1	k aː n r j̃															
2636-1	ɛ															
2924-1	dʒ aː n u															
2941-1	b i n w̃															
3405-1	dʒ ɛ w ɛ j̃															
3751-1	dʒ e															
4066-1	dʒ oː n ɔ															
4535-1	s u w a															
4888-1	s a m u d a															
5583-1	r ɔː uː uː															
5751-1	t i j ɛ															
5981-1	a a															
114-1	dʒ ɔ n ɛ															
851-1	g uː n uː															
1941-1	k u n w̃															
2179-1	dʒ i															
2351-1	dʒ aː n a															
2496-1	dʒ u															
3482-1	dʒ a z ɛ u u uː a															
3497-1	g uː a															
3588-1	k oː m oː															
4202-1	g g n u d i															
4293-1	dʒ uː															
4921-1	s a m b d n															
408-1	dʒ e m b i															
545-1	ɛ t u															
978-1	t a m b															
1052-1	k aː m b u															
1070-1	z u w u															
1942-1	dʒ e															
2456-1	k ɔ d i															
2514-1	z u s u															
2666-1	s u j uː															
2817-1	a uː i															
3132-1	z u n uː															
3300-1	ɛ w̃ e															
3976-1	dʒ e z w̃															
4152-1	k a n d i															
4361-1	t aː n u															
4570-1	t u w a uː															
4648-1	j eː															
5318-1	dʒ uː															
5673-1	n g r d ɛː															
5887-1	j a m i															
446-1	r o n u oː r ɔː															
521-1	k a t i o															
1108-1	k u j ɔ															
1124-1	i r uː j ɛ															
1745-1	g a j a															
1823-1	dʒ o n															
2143-1	b a															
2265-1	u r a															
2392-1	d dʒ oː s uː															
2579-1	dʒ oː n															
2774-1	k a m i															
3339-1	k a r a															
3550-1	r i n i d ɛː															
4024-1	z ɛ a															
4219-1	k oː r b oː															
4240-1	w eː r i															
4259-1	dʒ uː ɛ															
4738-1	n b uː uː															
5197-1	ɛ r i															
5447-1	dʒ uː oː															
5531-1	g i r̃ u															
5733-1	ɔ aː															
5828-1	g a uː i															
562-1	s u m s u															
998-1	dʒ															
1022-1	g i n i															
1023-1	n															
1205-1	j e															
1275-1	t															
1578-1	dʒ u m															
2063-1	i r ɛ															
2334-1	e t w̃															
2798-1	k aː r̃ ɛ															
3252-1	n m b e uː															
3463-1	ɛ t a															
3683-1	g i n i															
3772-1	t u w a															
3790-1	dʒ t w̃															
4052-1	b uː															
4220-1	ɔ u															
4440-1	t a uː															
4479-1	k ɔː															
4711-1	j a r w̃															
4778-1	s a s u r i															
4821-1	ɔ u															
4941-1	ɔ j̃ ɔ															
5272-1	t aː n u															
5423-1	ɔ s ɔ															
5424-1	k ɔ r ɔ															
563-1	s u m w̃															
613-1	g a w̃															
684-1	ɲ a n i															
742-1	dʒ a r a															
1204-1	k e r i															
1373-1	k g u n u															
1787-1	j															
1988-1	n g n u d i															
2283-1	b ɛ r i															
2372-1	b e r															
2441-1	j ɔː															
2598-1	j a j o															
2773-1	b a r m uː uː ɛ															
3011-1	n a n u a j̃															
3176-1	l ɔ r ɔ															
3283-1	a uː															
3318-1	r ɔː r r i															
3658-1	dʒ uː ɛ															
3807-1	dʒ u n															
4037-1	s a r d a															
4498-1	e u n w̃															
4843-1	o r u w̃															
5078-1	n g uː uː															
5357-1	k o n d ɛː															
5390-1	l u w w̃															
5790-1	ɔ r u															
21-1	g a n															
42-1	g a n															
61-1	k ɛ n d ɛ															
239-1	t u m d i															
309-1	dʒ i n a w															
327-1	d a n															
482-1	g a s u															
594-1	u s u j̃ ɛː															
701-1	m															
909-1	j i															
928-1	o m b oː															
1184-1	b o r ɔ															
715-2		l u j i														
1089-2		m a w a														
1319-2		m ɔ j̃ i														
1398-2		s u u u j̃ i														
1557-2		g i r ɔ														
1626-2		w a w a														
1840-2		t i j̃ i														
2247-2		g eː o														
4677-2		k u r eː j j̃														
5162-2		m i g ɔ														
5406-2		t u dʒ i														
359-2		g a r u u														
1577-2		g i r ɔ														
2196-2		m a w a														
2230-2		s i j ɔ														
2533-2		m a r w i														
3605-2		k a l a														
3866-2		m eː s u														
4553-2		t a r̃ j̃ u														
4822-2		k u m eː														
5254-2		l u r ɔ														
503-2		k i g j														
1356-2		m a w u														
1881-2		m u u j̃ u														
2084-2		m u j̃ u														
2420-2		m u u i														
3218-2		m u r̃ s u														
3372-2		m a m a														
3718-2		n a r i														
4135-2		m a a j̃														
4694-2		g u s ŋ j̃ u														
807-2		k o m i														
2320-2		k a j̃ g														
2476-2		k u j̃ ɔ														
2842-2		dʒ i u j̃														
4081-2		l a m w i														
4313-2		m ɛ g i														
4460-2		s i j ɔ														
5514-2		m g dʒ u														
5810-2		m i l ɛ														
93-2		l ɔ														
260-2		m i r u														
385-2		dʒ ɛ m ɛ j̃														
890-2		n a m u r i														
1336-2		t ŋ j̃ ɔ														
1703-2		b eː o														
1769-2		t ɛ m i														
2162-2		m ɛ r ɛ														
2635-2		s eː														
2735-2		m a dʒ r̃ j̃ i														
3031-2		l ŋ dʒ u														
4591-2		k ɛ r i														
5301-2		dʒ u r u														
5605-2		t i m j̃														
296-2		dʒ a g a														
463-2		l u m u														
762-2		m a w a ŋ r̃ u j̃ j̃														
1432-2		t a r i														
1474-2		t o dʒ j̃														
1788-2		s i r i														
2044-2		l i m u														
2713-2		t a m ɛ l ɛ r ɛ														
3219-2		m a s a														
3425-2		j u														
4184-2		ɲ ɛ j̃ i														
4629-2		m u m o														
4759-2		m i j ɛ														
4904-2		m g u m o														
4960-2		g i i g r u														
4980-2		t ɔ t i														
5059-2		g u r eː														
5125-2		p ɔ dʒ i														
5339-2		m a w a														
5549-2		t a w w a														
5771-2		dʒ u u j̃														
5905-2		t i dʒ i														
5938-2		m a l u g j̃ a														
1-2		m ɛ														
483-2		g u s u														
629-2		l ɔ dʒ g														
667-2		ɛ w ɛ														
1254-2		l u g u r u														
1415-2		ɲ g ɛ														
1542-2		m g u j														
1683-2		s i j ɔ														
1898-2		b u eː j̃														
2551-2		a i														
2901-2		t u g i														
2957-2		m a dʒ i														
3048-2		m i j i														
3251-2		dʒ a r a														
3885-2		l ŋ u i														
4402-2		j i														
5081-2		m i dʒ r̃ j̃ i														
5622-2		dʒ ɛ r i j u j														
6006-2		n i u a														
43-2		m u dʒ g														
135-2		t u l u														
158-2		u ɔ s u														
194-2		dʒ ɛ j̃														
221-2		ɛ s u														
650-2		m u s i														
1152-2		t i w ɛ														
1374-2		k ɔ r g ɔ														
1452-2		g u r a														
1862-2		i s i														
2108-2		g i r̃ j														
2636-2		m														
2880-2		k i dʒ r̃ j̃ ɔ														
2924-2		m eː u i														
2941-2		m i u i														
3405-2		m ɛ ɛ j̃														
3959-2		dʒ u u i														
4066-2		g eː r̃ ɔ														
4535-2		s u w ɔ														
4888-2		s a i w a														
5180-2		m u g i														
5751-2		t i j ɛ														
5981-2		a w a w														
114-2		l ɔ j o														
702-2		a u u u g j̃ g														
851-2		g u r̃ o														
872-2		a a dʒ u														
952-2		m u u r̃ j̃ u														
2179-2		m dʒ i														
2351-2		m u w o														
2496-2		m u j														
4609-2		p u u u w a j̃														
4740-2		g u u j̃														
4921-2		s a m w a														
5982-2		m u dʒ u														
978-2		t a m														
999-2		j ɔ														
1052-2		g a m u														
1989-2		m u dʒ u														
2456-2		k ɔ r̃ i														
2666-2		s i j i														
2817-2		a l u														
3132-2		l u g u														
3300-2		ɛ w i														
3977-2		b ɔ dʒ i														
3978-2		b ɔ dʒ i														
4260-2		a ɛː r̃ i														
4278-2		k i dʒ i														
4334-2		m a u o														
4361-2		t u r̃ u														
4570-2		g o u j̃														
4648-2		j ɔ														
5673-2		l u m a														
5887-2		j a m														
446-2		b o dʒ eː r eː														
1108-2		k oi j ɔ														
1124-2		b r j̃ j̃														
1237-2		m a g j̃														
1745-2		d a j a														
1823-2		m eː dʒ eː														
2143-2		m a														
2265-2		u r ɔ														
2392-2		l eː s u														
2579-2		l eː o														
2902-2		j i														
3197-2		k a														
3339-2		k a r a														
3550-2		n i r̃ j̃ j̃														
3943-2		b a w a														
4240-2		w eː r u														
5197-2		ɛ r u														
5531-2		g i r̃ ɛ														
5733-2		n i														
409-2		g u u u														
562-2		s u m ɔ														
1022-2		g i r i														
1205-2		j ɔ														
1275-2		t u														
1524-2		k ɔ u u														
1578-2		m u m j̃														
2063-2		i r ɛ														
2798-2		g i u u j̃														
3088-2		g u r̃ i														
3683-2		b i r̃ g														
3772-2		t u m ɔ														
4711-2		j a r i														
4778-2		s a s i j i														
4821-2		g u														
4941-2		ɔ j ɔ														
5272-2		t u r̃ o														
5319-2		dʒ u r̃ i														
5375-2		m u r̃ w a														
5423-2		ɔ s ɔ														
5424-2		k ɔ r ɔ														
5465-2		g u u o														
5497-2		m u														
178-2		b a r̃ j̃ j̃														
563-2		s u m ɔ														
684-2		ɲ a r̃ i														
742-2		dʒ a r a														
787-2		l u r̃ o														
1126-2		n i														
1204-2		k a r i														
1373-2		u u u r̃ ɔ														
1787-2		g u														
1969-2		p u u u u														
2283-2		dʒ ɛ r u														
2441-2		g u														
2598-2		j u j o														
2773-2		b a r m i j̃ a														
2863-2		dʒ i j ɔ														
3011-2		g a l a j														
3176-2		dʒ ɔ r ɔ														
3319-2		k u w a j̃														
4025-2		dʒ ɔ̃ː w i														
4037-2		s a j̃ a														
4441-2		g ɔ̃ː r̃ i														
4843-2		o r u o														
5036-2		p ɔ̃ː r̃ o														
5357-2		k ɔ r̃ j̃														
5790-2		ɔ r u														
61-2		k ɛ l ɛ														
136-2		g ɔ̃ː r̃ o														
239-2		t u m i														
309-2		l i j̃ a w														
594-2		u s i r̃ i														
701-2		m														
786-2		g u														
909-2		j i														
928-2		ɔ m ɔ														
951-2		j a o														
1184-2		b o r ɔ														
715-3			t ɛ ɔ													
1089-3			d ɛ ɔ													
1319-3			d ɛ ɔ													
1398-3			s a ŋ a l ɔ													
1557-3			g iː r e													
1626-3			w a ɔ													
1840-3			t ɛ ŋ ɔ													
2247-3			g l ɔ													
4677-3			k a l a n i													
5162-3			m iː n l i													
5406-3			t ɛ n i													
359-3			k a l a ɔ													
1577-3			g iː r e													
2196-3			d a l e													
2533-3			b a l b e													
3866-3			d o i													
4553-3			d a ŋ g ɔ													
5254-3			t i l ɔ													
503-3			k i n a ŋ													
1881-3			d ɔː m dʒ ɔ													
2084-3			j ɛ l i													
2420-3			k a l i													
3218-3			p ɛ m dʒ ɔ													
3372-3			d a m a													
3718-3			ʔ a r a													
2320-3			k a n e													
2476-3			k ɔ ɔ													
3719-3			m iː													
4460-3			ŋ ɛ a ɛ													
5514-3			d ɛ m d ɛ													
890-3			g a m i l i													
1336-3			d e g e													
1703-3			b l eː													
2162-3			s u b i													
2635-3			s i													
2735-3			t a n b a m a													
762-3			b a l r ŋ dʒ a dʒ ŋ													
1788-3			s e ɔ													
2713-3			t a m m r lː dʒ a r i													
3219-3			g a j													
4629-3			s aː m b u													
4904-3			s u m l lː u													
5125-3			p ɛ n b ŋ													
5771-3			d ɛ g a ɔ													
5938-3			g a ɛ n a													
1898-3			p aː l ɔ													
2901-3			s aː m b u													
2957-3			m eː n d e													
3048-3			b iː d e													
5081-3			p i n b i													
6006-3			p o r i													
716-3			j i													
1152-3			s i a ɛ													
1789-3			d aː l ɛ													
2083-3			k a n i													
2108-3			s u m b a													
2618-3			k a l i													
2880-3			k a n dʒ a a													
2941-3			b i lː a													
3405-3			d e m a ɔ													
3811-3			gʷ e													
5583-3			p ɛ ŋ g e													
5751-3			d iː a i													
2442-3			d aː l ɛ													
2496-3			d eː													
4921-3			s a n b ɔ													
196-3			k a l i													
3639-3			d o w a													
3905-3			n l ɛ													
3977-3			m ɔː n d i													
3978-3			m eː n d e													
4361-3			n u b i													
5532-3			ŋ iː n i													
1237-3			p e n e													
1579-3			ŋ m r a l ɔ													
2143-3			s i													
2774-3			k a n a													
3198-3			s ɛ m i													
3534-3			d o n ɔ													
3550-3			ŋ i n i													
3684-3			k i m dʒ a													
3943-3			k ɛ a ɛ													
4259-3			g e l ɛ													
4611-3			k ɔː m ɔ													
4983-3			s o n i													
5656-3			m ɔː n i													
5830-3			j ɔ													
1026-3			d e b e													
1170-3			g eː n d e													
1187-3			ŋ ɛ r ɔ													
1275-3			n i													
1454-3			s e l a ɔ													
1668-3			b i n i													
1841-3			e													
1970-3			p aː l a													
2977-3			k ɔ n b ɛ													
3301-3			ʔ e b a													
3498-3			d i													
4442-3			ŋ i a ɛ													
4479-3			k e													
5038-3			g ɔ l a ɔ													
5391-3			t l m													
5888-3			j ɔ													
6007-3			p aː n a													
178-3			n a n b l e													
684-3			s u b i													
1257-3			k o r a ŋ ɔ													
1433-3			p o l e													
1501-3			d iː e													
1684-3			s u w i													
1864-3			k ɔː m l i													
1988-3			n ɛ n d e													
2046-3			g e n dʒ ɔ													
2127-3			d o l ɔ													
2599-3			ŋ iː e													
2756-3			w a l a													
2775-3			b a r i m i													
3254-3			d a l m a													
3427-3			ŋ e													
3465-3			n u b ɛ													
4008-3			g e l ɔ													
4053-3			p i n ŋ													
4985-3			d ɔ													
5569-3			p ɛ n dʒ e													
5606-3			d iː n m i ŋ ɔ													
5640-3			d e ŋ a													
5906-3			t ɛ ŋ g e													
2-3			k ɛ m n ɔ													
3-3			k a n ɔ													
42-3			k i dʒ ɛ													
241-3			d ɔː ɔ													
242-3			gʷ i													
361-3			k a r a													
651-3			d i n d e													
701-3			n i													
743-3			ŋ a a e													
873-3			s i i													
1001-3			e													
1053-3			k ɔː n ɔ													
1109-3			n u b i													
1206-3			t u m b a													
1207-3			g e													
1434-3			ŋ g ɛ													
715-4				dʒ i a												
1089-4				n a ŋ a												
1319-4				n ɛː n												
1398-4				s u r u r r u												
1557-4				dʒ i r e												
1626-4				w a a												
1840-4				dʒ i i												
2247-4				dʒ o												
4677-4				k u r a a												
5162-4				m i ɲ e												
5406-4				dʒ i n l u												
359-4				dʒ a r a												
1577-4				dʒ i r e												
2196-4				n a a												
2230-4				s i e												
2533-4				dʒ a r n a												
3605-4				k a l a a												
3866-4				dʒ o s u												
4553-4				dʒ a a r u												
4822-4				k u m a o												
5254-4				dʒ u r ɔ												
503-4				k i e												
1356-4				m a a												
1881-4				n u m a n a												
2084-4				dʒ a a a												
2420-4				k u r ɔ												
3218-4				dʒ uː n a s u												
3718-4				dʒ a r a												
4135-4				dʒ a r u												
4694-4				dʒ u s a r u												
807-4				k o m n ɔ												
2320-4				k a ŋ a												
2842-4				dʒ i r u												
4313-4				n ɛ m n n												
4460-4				s u n												
5514-4				n ɛ n ɲ ɛ												
5810-4				dʒ i r i												
93-4				dʒ i												
260-4				dʒ ɛ ɲ ɛ												
385-4				dʒ ɛ m a ɛ												
890-4				dʒ a m a i r u												
1769-4				dʒ ɛ m ɲ ɛ												
2162-4				dʒ ɛ r ɛ												
2635-4				s o												
2735-4				dʒ a a n n a												
3031-4				dʒ ɛ ɲ ɛ												
5301-4				dʒ ɛ r u												
5605-4				dʒ i ɲ ɛ												
63-4				k a r a												
296-4				dʒ a m a a												
463-4				dʒ u m r u												
762-4				dʒ a n a n r u r u												
1432-4				dʒ a r u												
1474-4				dʒ ɔ n ɛ												
2044-4				dʒ i m ɲ e												
3219-4				dʒ a s a												
4120-4				k o r o												
4184-4				ɲ ɛː ɛ												
4423-4				dʒ ɔ ɔ												
4629-4				n u ŋ n ɔ												
4759-4				n i n a e												
4904-4				n r u ŋ n ɔ												
4960-4				dʒ i n a n o												
4980-4				dʒ i n												
5059-4				dʒ u o												
5125-4				dʒ ɔ n n ɔ												
5549-4				dʒ ɔ w a ɔ												
5771-4				dʒ u r u n												
5922-4				dʒ i r ɛ												
1-4				dʒ ɛː												
629-4				dʒ ɛː r n												
667-4				ɛ w ɛ												
1254-4				dʒ a m r u r u												
1415-4				ɲ n ɛː												
1542-4				n n n n												
1683-4				s i n e												
1898-4				dʒ u o												
2551-4				dʒ a												
3251-4				dʒ a a												
3885-4				dʒ ɛ r ɛ												
5622-4				dʒ ɛ l n ɲ ɔ												
6006-4				dʒ a n a												
43-4				s a n n												
135-4				dʒ ɛ n a n												
158-4				m n ɔ s u												
221-4				ɛ s u												
650-4				dʒ a n a												
1374-4				k ɔ ŋ n ɔ												
1452-4				dʒ a a												
1789-4				n u w̃ ɔ												
1862-4				dʒ s u												
2108-4				n a n n												
2636-4				m n												
3113-4				dʒ e n e												
3136-4				dʒ a r a												
3751-4				dʒ a												
4888-4				s a m n n a												
5180-4				s ɛ m ɲ ɛ												
5583-4				dʒ a ŋ n a												
5981-4				a n a n												
25-4				dʒ a r u s ɛ ɲ ɛ												
114-4				dʒ ɔ n ɛ												
702-4				ɔ n ɔ ɲ u w̃ ɔ												
851-4				dʒ ɔ w̃ ɔ												
872-4				ɛ n ɲ ɛ												
952-4				k u r n n ɔ												
1941-4				k i r i												
2442-4				n u w̃ o												
3448-4				dʒ uː n r u												
3482-4				dʒ a a n n ɲ ɛ												
3497-4				dʒ n n a												
3588-4				k ɔ r ɔ												
4101-4				a a												
4293-4				dʒ ɔ w ɔ												
4520-4				dʒ ɛ s u												
4609-4				k ɔ r ɔ w ɔ												
4740-4				dʒ u l ɔ n												
4781-4				dʒ a n a a												
5982-4				dʒ u n s u												
196-4				dʒ n n a												
545-4				dʒ r u												
931-4				dʒ ɛ a												
978-4				dʒ o m n												
999-4				dʒ ɛ												
1052-4				n a m r u												
1070-4				l u o												
1298-4				dʒ a n a m n a												
1989-4				m ɛ l ɛ												
2145-4				dʒ o n												
2306-4				a m n a												
2456-4				dʒ ɔ l ɔ												
2514-4				dʒ u s u												
3132-4				dʒ u ŋ n n												
3300-4				ɛ w ɛ												
3774-4				dʒ u r u												
3976-4				dʒ n s a												
4039-4				dʒ ɔ r u												
4278-4				k u n r u												
4361-4				dʒ e e												
4570-4				dʒ ɔ ɛ												
5318-4				dʒ a n a												
5673-4				dʒ ɛ m ɲ ɛ												
5752-4				dʒ ɛː												
521-4				dʒ ɛ o												
685-4				s ɔ ɔ												
744-4				l ɔ w ɔ												
1646-4				ɔ n a												
1745-4				dʒ a n a												
2066-4				n a ŋ n a												
2216-4				dʒ a n												
2265-4				u l ɔ												
2579-4				dʒ a m												
2958-4				m o n												
3197-4				dʒ n												
3339-4				dʒ ɛ a												
3812-4				dʒ a n ɲ a												
4219-4				dʒ e m n e												
4337-4				s ɔ n n ɔ												
5197-4				e r u												
5531-4				dʒ i e												
5733-4				n ɛ												
409-4				dʒ o r u												
1002-4				r ɛ												
1022-4				dʒ i l i												
1238-4				i s u												
1612-4				n u m n ɔ												
2334-4				dʒ s u												
2396-4				n ɛ												
2553-4				dʒ a ŋ a												
2671-4				dʒ n n												
2798-4				dʒ a ɲ a												
2978-4				dʒ u r ɔ												
3407-4				ɛ m												
3551-4				dʒ o n n n												
3683-4				dʒ i ɛ												
4220-4				dʒ u												
4383-4				dʒ ɛː n ɛ												
4440-4				dʒ i												
4651-4				dʒ ɛ n n												
4711-4				dʒ a n n												
4821-4				dʒ u												
5272-4				dʒ e r u												
5375-4				m ɛ l n n a												
5465-4				m u ŋ o												
5481-4				dʒ o n o												
5497-4				dʒ w												
5641-4				l ɔ												
5692-4				a l a												
347-4				dʒ i u												
448-4				n ɛ m												
567-4				ɲ a n ɛ												
613-4				m ɛ												
787-4				n i w̃ e												
1126-4				n n												
1208-4				dʒ a m a												
1502-4				dʒ u ŋ a												
1669-4				dʒ e m e r e												
1971-4				dʒ n r u n ɔ												
2283-4				dʒ n n n												
2354-4				dʒ i ɲ ɛ												
2619-4				dʒ i a												
2714-4				dʒ n n a m												
3011-4				dʒ a l n a n												
3159-4				dʒ ɛ l a												
3199-4				dʒ ɔ n ɔ m												
3319-4				dʒ u s a m												
3358-4				dʒ n												
3535-4				dʒ ɛ												
3622-4				dʒ n n a												
3640-4				l ɛ n n a												
3813-4				dʒ e												
4441-4				dʒ n r n												
4498-4				e r u n												
4986-4				dʒ ɔ n ɔ n n												
5036-4				dʒ o r o												
5109-4				l a n a												
5390-4				dʒ o n n												
5425-4				dʒ ɔ n ɔ												
5847-4				dʒ n n o												
6008-4				dʒ ɔ r ɔ												
62-4				k a ɛ												
197-4				dʒ ɛ w												
331-4				dʒ n n n n												
412-4				dʒ ɛ n												
482-4				dʒ i u												
786-4				n i												
715-5					d u dʒ a											
1089-5					n aː a											
1319-5					n e o											
1398-5					s u o l j ɛː											
1557-5					g iː ɛ											
1626-5					w a e											
1840-5					t e ŋ a											
2247-5					g u n											
4677-5					k o l e n iː											
5162-5					m iː n l e											
5406-5					t aː n d iː											
359-5					k a ũː											
1577-5					g iː ɛ											
2196-5					n l e											
2230-5					s iː g ɛ											
3605-5					k a n d a											
3866-5					o dʒ u											
4553-5					t a ŋ g e e											
4822-5					k u m b e											
5254-5					d o l ɔ											
1356-5					dʒ a d o											
1881-5					n u m o ũː											
2084-5					j aː ŋ d iː											
2420-5					k o l e											
3218-5					p u u s a											
3372-5					n a m a											
3718-5					r a											
4135-5					p e n i i											
4694-5					g u e o j e											
2476-5					k e e											
2842-5					d i g iː i											
3719-5					m iː											
4081-5					t u m b e e											
5514-5					n e n d e											
260-5					p i n d i											
385-5					d e m b e ũː											
890-5					dʒ a m o i d i											
1703-5					d e n											
1769-5					t e m b e											
2735-5					d aː n o a m a											
4591-5					t aː r e											
5301-5					p e l a											
63-5					k a a											
296-5					dʒ ɔ n d u											
463-5					p e n d e											
762-5					p a n a ŋ o e u u											
1788-5					s e ɛ											
3219-5					k a s a											
4120-5					k o l o											
4759-5					n o e d i											
4960-5					g ɔ e o d u											
5059-5					g u j ɛː											
5549-5					tʃ a n j i											
5771-5					j u u i											
5905-5					p ɛ d a											
5938-5					r e n a a											
1415-5					ɲ sʷ e											
1542-5					n ɛ d ɛ											
1898-5					p o l u ũː											
2551-5					r e											
2957-5					m a ɲ d e											
3048-5					b iː j ɛː											
4402-5					o j											
5081-5					p i e o e i											
6006-5					p o r u											
135-5					t u n d u											
194-5					ɔ o j											
716-5					j ɛː											
2083-5					k a n n iː											
2618-5					k e l e											
2880-5					k u ɲ o u											
3113-5					tʃ ɛ d a											
3136-5					dʒ ɛ d o											
3405-5					e m e i											
3572-5					p e d i											
4535-5					s u g ɛ											
5751-5					t iː j ɛː											
851-5					g oː d e											
2179-5					n ɛ e											
2351-5					k ɛ j o											
2496-5					n iː l											
3448-5					d ɔ ŋ d a											
4781-5					s a ɲ a											
4921-5					s a e b j ɛː											
196-5					k o l e											
789-5					g e l a											
931-5					d m l o											
1298-5					g e e o b b a											
2145-5					ɔ e j											
3639-5					t o w a											
3977-5					m o n dʒ iː											
3978-5					m a ɲ e											
4260-5					k ɛ d a											
5200-5					ɔ o j											
5532-5					iː n iː											
5866-5					dʒ o e o b a											
432-5					dʒ a l ɛ											
446-5					g e ŋ g e j u											
521-5					k u ŋ o l											
1124-5					e l e l e											
1237-5					k i n j e											
1579-5					p o l a											
1748-5					ɛ j											
2774-5					k a n a											
3198-5					s e m e											
3339-5					k ɛ r ɛ											
3534-5					d o n a											
3550-5					u n o e											
3684-5					k iː dʒ a											
3944-5					t ɛ r a											
4611-5					k e m ɔ											
4738-5					g u n d a											
4983-5					s o n dʒ iː											
5447-5					g ɛ b ɛ											
5656-5					m o n dʒ iː											
5830-5					j n											
1074-5					n u g u i											
1170-5					g a n dʒ e											
1187-5					u r u											
1454-5					s e l e i											
1841-5					g e											
1970-5					p o l a											
2977-5					k e ŋ b e											
3252-5					t u n d u											
3301-5					e b a											
3463-5					o w eː											
3498-5					n iː											
4363-5					d a m ɛ											
5038-5					g ɛː l g ŋ											
5228-5					dʒ ɔ n b u											
5229-5					dʒ o ŋ b u											
5391-5					d o m											
5481-5					d m l a											
5793-5					e m b e ũː											
5888-5					j n											
6007-5					p u a											
178-5					k o e o j l u											
568-5					n e n d i l ɛ											
569-5					n e n d i l ũː											
1257-5					k o l o ŋ o											
1433-5					p o l e											
1501-5					n iː w ɛ											
1684-5					s a l o											
1787-5					n e											
1864-5					k ɔ o l e											
1923-5					g i n a											
1988-5					p u d e											
2046-5					g e n d o											
2067-5					i l d e											
2109-5					k e ŋ b ũː											
2127-5					n o l o											
2372-5					p e dʒ ɛ											
2599-5					iː w ɛ											
2756-5					w l a											
2775-5					b r i m iː											
3254-5					d l o m a											
3319-5					k u ŋ d u											
3358-5					n aː											
3427-5					d g e											
3622-5					d o g o											
3658-5					p i g a											
3807-5					t ɛ g ɛ											
4008-5					g e ŋ g ũː											
4053-5					k i n b e											
4280-5					dʒ a g a b a											
4630-5					n j											
4848-5					dʒ ɔ e n a n a											
4905-5					n j											
4985-5					s e											
5467-5					d u g ɔ											
5606-5					t iː n d i ŋ g e											
5640-5					ɲ e ŋ g a											
2-5					k aː n u											
3-5					k a n i											
21-5					d aː b a											
26-5					p e dʒ a											
64-5					k a a											
117-5					sʷ e											
224-5					j a g a											
