COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2420-2		k u r ɔ														
3218-2		p u i u														
3372-2		n ɛ a														
3718-2		a r i														
4135-2		b a n a j̃														
4694-2		g u s g u														
807-2		k b														
2320-2		k a r̃ e														
2476-2		k u i														
2842-2		dʒ i g ɛ														
4081-2		dʒ a b i														
4313-2		n ɛ														
4460-2		s i j ɔ														
5514-2		n i n ɛ														
5810-2		p i r u														
93-2		d ɔ														
260-2		b i r e														
385-2		dʒ ɛ b u														
890-2		a b iː r i														
1336-2		t e r̃ e														
1703-2		b o														
1769-2		t ɛ b i														
2162-2		b ɛ n u														
2635-2		s o														
2735-2		d a n ɛ														
3031-2		d ɛ														
4591-2		k ɛ r i														
5301-2		p ɛ n i														
5605-2		t iː e j̃														
296-2		dʒ a m b a														
463-2		dʒ e b u														
762-2		b a n a k uː														
1432-2		t a r iː														
1474-2		t ɔ														
1788-2		s i r iː														
2044-2		dʒ i b e														
2713-2		t j dʒ ɛ l ɛ r u														
3219-2		p a s a														
3425-2		j u														
4184-2		ɲ ɛ j̃ u														
4629-2		n e r̃ w̃ a														
4759-2		n i j̃ ɛ														
4904-2		n g e m i e														
4960-2		g i r̃ l r u														
4980-2		t ɔ t i														
5059-2		g ũ r o														
5125-2		ɔ u dʒ i														
5339-2		p a														
5549-2		t a w a														
5771-2		dʒ uː g ɛ														
5905-2		t i r̃														
5938-2		a r̃ u r̃ r̃ a														
1-2		p u														
483-2		g u s i														
629-2		d ɔ														
667-2		ɛ w u														
1254-2		d e g e r u														
1415-2		n u														
1542-2		n g u														
1683-2		s iː														
1898-2		p ũ r̃ o j̃														
2551-2		r i														
2901-2		t e ŋ g iː														
2957-2		w̃ a r̃ i i														
3048-2		b i j e														
3251-2		dʒ a r a														
3885-2		d e														
4402-2		j i														
5081-2		b i u g dʒ r i														
5622-2		p ɛ n i j̃ e j														
6006-2		d i r̃ a														
43-2		s aː														
135-2		t u n u														
158-2		o s u														
194-2		b u j̃														
221-2		ɛ s i														
650-2		b e s i														
1152-2		t i w ɛ														
1374-2		k ɔ r ɔ														
1452-2		g aː r a														
1862-2		i s i														
2108-2		n i j̃														
2636-2																
2880-2		k g n dʒ o														
2924-2		d														
2941-2		b i r̃ iː														
3405-2		ɛ w̃ ɛ j̃														
3959-2		t o r i														
4066-2		g o r̃ ɔ														
4535-2		s u w ɔ														
4888-2		s a r̃ i n ɛ														
5180-2		s ɛ m b ɛ														
5751-2		t i j ɛ														
5981-2		a r̃ a j̃														
114-2		d ɔ j														
702-2		u g ɔ dʒ u ɔ														
851-2		g u														
872-2		ɛ u dʒ ɛ														
952-2		b uː r uː dʒ ɔ														
2179-2		n i														
2351-2		d a														
2496-2		n u r̃														
4609-2		g o r o														
4740-2		g u n ɔ n														
4921-2		s a b r̃ a														
5982-2		b uː s ɛ														
978-2		t a														
999-2		j u														
1052-2		n ɛ u														
1989-2		m ɛ n ɛ														
2456-2		k ɔ l i														
2666-2		s i j i														
2817-2		a l iː														
3132-2		dʒ u ŋ u														
3300-2		ɛ w ɛ														
3977-2		g ɔ n dʒ i														
3978-2		g ɔ n dʒ i														
4260-2		ɔ m b i														
4278-2		k uː m dʒ i														
4334-2		s ɛ ɛ														
4361-2		t ɛ i														
4570-2		g ɔ														
4648-2		j e														
715-3			d u													
1089-3			n aː													
1319-3			n													
1398-3			s u u l ʔ													
1557-3			g i r e													
1626-3			w i g e													
1840-3			t eː													
2247-3			g													
4677-3			k u l b n i													
5162-3			m i l ɛ													
5406-3			t aː n d													
359-3			k a r													
1577-3			g i r e													
2196-3			n a l e													
2533-3			b a r g e													
3866-3			ʔ o dʒ i													
4553-3			t a g b e													
5254-3			d iː l ɔ													
503-3			k iː b a													
1881-3			n ɔː m b													
2084-3			j a b i													
2420-3			k u l ɛ													
3218-3			p u g u dʒ u													
3372-3			n a m i													
3718-3			ʔ a r													
2320-3			k a n i													
2476-3			k ɔ													
3719-3			m i													
4460-3			n aː													
5514-3			n ɛ m d ɛ													
890-3			ʔ aː m ʔ iː l i													
1336-3			d e g e													
1703-3			b													
2162-3			b aː													
2635-3			b a													
2735-3			d aː n a m i													
762-3			b a l b b b													
1788-3			s e													
2713-3			t ɛ m b b b d b r ɛ													
3219-3			b a u													
4629-3			b aː b a													
4904-3			b aː b b a													
5125-3			n aː n dʒ a													
5771-3			j u g u													
5938-3			ʔ i r b n ʔ i													
1898-3			p u l o													
2901-3			t aː b a													
2957-3			m eː n d e													
3048-3			b i j e													
5081-3			p i n dʒ ʔ i													
6006-3			p o r i													
716-3			j ɛ													
1152-3			d iː w ɛ													
1789-3			d u m													
2083-3			k a n i													
2108-3			n aː b a													
2618-3			k eː l ɛ													
2880-3			k u n dʒ u g a													
2941-3			b i l a													
3405-3			ʔ ɛ m b													
3811-3			l e													
5583-3			n aː ŋ g a													
5751-3			t i j ɛ													
2442-3			d u m													
2496-3			d a													
4921-3			s a b ʔ													
196-3			k u l ɛ													
3639-3			t o a													
3905-3			b e													
3977-3			m ɔː n dʒ i													
3978-3			m eː n dʒ e													
4361-3			n a e													
715-4				d i												
1089-4				n a n a												
1319-4				n i w̃												
1398-4				s g u r u u												
1557-4				g i r e												
1626-4				w a g a												
1840-4				t i r̃ i												
2247-4				k o w̃												
4677-4				k i r ɔ j iː												
5162-4				m i r e												
5406-4				t aː r u												
359-4				k ɛ r u n												
1577-4				g i r e												
2196-4				n a r a												
2230-4				s i g ɛ												
2533-4				b a r u a												
3605-4				k a n a												
3866-4				o dʒ u												
4553-4				t a g r u												
4822-4				k i m o												
5254-4				d u r ɔ												
503-4				k e n e n												
1356-4				m a dʒ												
1881-4				n u m n												
2084-4				j aː a ɛ												
2420-4				k u r ɔ												
3218-4				k uː dʒ u												
3718-4				a r u												
4135-4				b a r̃ n												
4694-4				k i s n u												
807-4				k i m n												
2320-4				k a ŋ a												
2842-4				d i g u n												
4313-4				n ɛ m n												
4460-4				s i dʒ												
5514-4				n ɛ n ɛ												
5810-4				k i r i												
93-4				d o												
260-4				k ɛ r ɛ												
385-4				g ɛ m ɛ												
890-4				a m i r u												
1769-4				t ɛ m ɛ												
2162-4				b ɛ r a												
2635-4				s o												
2735-4				d a ŋ n ɛ												
3031-4				d ɛ g a												
5301-4				dʒ ɛ r u												
5605-4				t i w̃ ɛ n												
63-4				k a r a												
296-4				dʒ u m a												
463-4				d u m dʒ u												
762-4				b a n a n k u r u												
1432-4				t a r u												
1474-4				t a w̃ n												
2044-4				d i m e												
3219-4				b aː dʒ a												
4120-4				k o r o												
4184-4				ɲ aː												
4423-4				d ɔ r a												
4629-4				n u ŋ ɔ												
4759-4				n i e												
4904-4				n r u ŋ ɔ												
4960-4				g i n aː dʒ u												
4980-4				t ɔ w̃												
5059-4				k i dʒ												
5125-4				a ɲ ɔ												
5549-4				t ɔ w ɔ												
5771-4				dʒ u ɣ u												
5922-4				b i r ɛ												
1-4				dʒ ɛː												
629-4				d ɛː												
667-4				ɛ w a												
1254-4				dʒ ɔ m n u r u												
1415-4				ɲ ɛː												
1542-4				n eː												
1683-4				s i j e												
1898-4				k u r e n												
2551-4				r̃ a												
3251-4				b a r a												
3885-4				d ɔ r ɔ												
5622-4				dʒ ɛ dʒ e n ɛ j												
6006-4				t ɔ dʒ ɔ												
43-4				s aː												
135-4				k ɛ n dʒ n												
158-4				m a ŋ u												
221-4				ɛ dʒ u												
650-4				b ɔ dʒ ɔ												
1374-4				k a ŋ a												
1452-4				k a r a												
1789-4				n u w̃ ɔ												
1862-4				t dʒ u												
2108-4				n a o												
2636-4				m												
3113-4				t ɛ g ɛ												
3136-4				j a r a												
3751-4				dʒ ɛ w												
4888-4				s a m n a												
5180-4				s ɛ m ɛ												
5583-4				t a ŋ a												
5981-4				a dʒ a n												
25-4				a ɛ ɣ a												
114-4				d ɔ w ɔ												
702-4				a ɣ a ŋ u ɔ												
851-4				g ɔ ɔ												
872-4				ɛ ɲ ɛ												
952-4				k u r u ɔ												
1941-4				k i r i												
2442-4				n u w̃ o												
3448-4				b uː d u												
3482-4				k i dʒ i w ɛ												
3497-4				n aː												
3588-4				k a r a												
4101-4				a r̃ a n												
4293-4				dʒ ɔ w ɔ												
4520-4				b ɔː s u												
4609-4				k a r ɔː n w ɔ j												
4740-4				k u n ɔ n												
4781-4				s a n ɲ n												
5982-4				k u s u												
196-4				t a eː a												
545-4				j r u												
931-4				b ɛ n												
978-4				t ɔː m												
999-4				j ɛ												
1052-4				n a m u												
1070-4				l u dʒ ɔ												
1298-4				k u a u n a												
1989-4				m a n a												
2145-4				dʒ o w̃												
2306-4				a m a												
2456-4				k a l ɔ												
2514-4				d u dʒ u												
3132-4				d u ŋ n												
3300-4				ɛ w a												
3774-4				t u r u												
3976-4				dʒ o												
4039-4				d a r												
4278-4				k u ɲ u												
4361-4				t e e												
4570-4				g ɔː w												
715-5					d u											
1089-5					n aː											
1319-5					nʷ ɛ											
1398-5					s u g u l j e											
1557-5					g i r e											
1626-5					w a g i											
1840-5					t ɛ											
2247-5					g u											
4677-5					k u l ɛ n											
5162-5					m i l ɛ											
5406-5					t aː n d e											
359-5					k a r i											
1577-5					g i r e											
2196-5					n ɔ l e											
2230-5					k ŋ g e											
3605-5					k a n d a											
3866-5					o dʒ i											
4553-5					t a g e											
4822-5					k u m b e											
5254-5					d i l ɔ											
1356-5					m a											
1881-5					n o e											
2084-5					j aː d i											
2420-5					k u l ɛ											
3218-5					b u g u s u											
3372-5					n ɔ m ɔ											
3718-5					a r i											
4135-5					b a n											
4694-5					g u dʒ u											
2476-5					k o											
2842-5					d ŋ g a											
3719-5					m i											
4081-5					t u m b u											
5514-5					n ɛ n d ɛ											
260-5					b u n e e											
385-5					d ɛ b ɛ											
890-5					k a m d i d e											
1703-5					d u											
1769-5					t e b e											
2735-5					d aː n a a											
4591-5					t aː r e											
5301-5					b ɛ l											
63-5					k a r a											
296-5					k a l u											
463-5					k u m e u											
762-5					k a n a d u l											
1788-5					s e											
3219-5					k u s e											
4120-5					k o l o											
4759-5					nʷ o e											
4960-5					g u n e e u											
5059-5					g u j e											
5549-5					k a a											
5771-5					j u g u											
5905-5					k u											
5938-5					a r n a											
1415-5					ŋ ɛ											
1542-5					n e											
1898-5					b u l o											
2551-5					r ɛ											
2957-5					m ɔ ɲ d e											
3048-5					b i j e											
4402-5					j̃ ɛ											
5081-5					b i n i											
6006-5					b o r i											
135-5					t u n d u											
194-5					e u											
716-5					j ɛ											
2083-5					k a n i											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ u g a											
3113-5					k u g u											
3136-5					k a l a											
3405-5					ɛ m ɛ											
3572-5					b u l o											
4535-5					k u g ɛ											
5751-5					t i j ɛ											
851-5					g o											
2179-5					n o e											
2351-5					b a a											
2496-5					n u n											
3448-5					k u r u											
4781-5					k a ɲ dʒ a											
4921-5					s a b j e											
196-5					k u l ɛ											
789-5					g a											
931-5					k ɛ o o											
1298-5					g a l o m o a											
2145-5					e ɛ											
3639-5					t o w a											
3977-5					k o n dʒ i											
3978-5					k ɔ ɲ dʒ e											
4260-5					k e e u											
715-6						d ɔ e										
1089-6						n ɔ e										
1319-6						n ɔ l e										
1398-6						s ɔ u n o										
1557-6						g i l ɛ										
1626-6						s a g a										
1840-6						d ɔ n e										
2247-6						g ɔ										
4677-6						k ɔ l i j e										
5162-6						m i n ɛ										
5406-6						d u n d o										
359-6						g a ŋ a										
1577-6						g i l ɛ										
2196-6						n a l										
2230-6						s i g o										
2533-6						k a ŋ ɛ										
3605-6						k a n d a										
4553-6						dʒ e ŋ g b o										
4822-6						k u m b ɛ										
5254-6						d i l ɛ										
503-6						k i n a e										
1356-6						m a j										
1881-6						n ɔ ŋ e										
2084-6						j u b u										
2420-6						g ɔ l ɛ										
3218-6						p ɔ d aː										
3372-6						n a m a										
3718-6						a l a										
4135-6						b u n i										
4694-6						g d aː g o										
807-6						g i l ɛ										
2320-6						k a n ɛ										
2842-6						d i g i										
3719-6						m ɔː										
4081-6						d a m b ɛ										
4313-6						n i ŋ o										
4460-6						s ɔ j e										
5514-6						n u n d ɛ										
5810-6						p u l ɛ										
93-6						d ɛ										
890-6						a m ŋ i l ɛ										
1336-6						d ɔ g o										
1703-6						b ɔ										
4591-6						d i g ɛ										
5605-6						d i ŋ b ɛ										
63-6						k a b a										
296-6						s aː b a										
463-6						d u m b ɛ										
762-6						b a n a k u e										
3425-6						j ɛ										
4120-6						k i l ɛ										
4423-6						d u l ɛ										
4759-6						n i e j ɛ										
4904-6						s ŋ n o										
4960-6						d i n d ɛ										
5125-6						u n d ɛ										
5339-6						p a g a										
5771-6						j ɔ g u										
5922-6						i r ɛ										
5938-6						a d u n a										
483-6						g ɔ d ɛ										
1542-6						n i										
1683-6						s i j ɛ										
2551-6						r ɛ										
2957-6						m a n d ɛ										
3048-6						b i ɛː										
4402-6						j ɛ										
5081-6						p e n dʒ b ɛ										
5622-6						k ɛ g ŋ ŋ b ɛ										
650-6						k i dʒ ɛ										
716-6						j ɛ										
1152-6						d i l ɛ										
1789-6						n ɔ m a										
1862-6						i d ɛ										
2618-6						k ɔ l ɛ										
2880-6						k e n d u g o										
2924-6						k ɔ l o										
3136-6						s e r										
3405-6						ɔ m i										
3811-6						l ɛ										
4535-6						s u g o										
4888-6						s a m u n a										
5751-6						dʒ i j ɛ										
2179-6						n d ɛ										
2442-6						n ɔ m a										
3482-6						m s aː ŋ o										
4202-6						k ŋ i n ɛ										
4781-6						s a n dʒ ɛ										
4921-6						ŋ b o										
5982-6						g e d u										
408-6						j u m b ɛ										
526-6						d a ŋ a g a										
789-6						g i n a										
1298-6						g u l u m b a										
1942-6						j ɛː										
2666-6						u e g ɛ										
3015-6						n u n d ɛ										
3905-6						b n										
3977-6						u n dʒ ɛ										
3978-6						u n dʒ ɛ										
4152-6						k e ŋ i ɛ										
4334-6						e ɔ i										
4648-6						j ɛ										
715-7							dʒ u									
1089-7							r̃ iː n									
1319-7							r̃ ɔ ɔ									
1398-7							t u n b n i									
1557-7							g i g e									
1626-7							aː									
1840-7							t i r̃									
2247-7							g ɔ									
4677-7							k u g									
5162-7							m i r b i									
5406-7							t ɛ r̃ i									
359-7							g aː g b									
1577-7							g i g e									
2196-7							r̃ aː a									
2230-7							t i e									
2533-7							b aː r i									
3605-7							k a n a									
3866-7							dʒ ɔ s i									
4553-7							t a r i									
4822-7							k u m b o									
5254-7							dʒ u r a									
503-7							k i r b									
1356-7							m a									
1881-7							r̃ u m u									
3372-7							r̃ aː m									
3718-7							dʒ aː r i									
4135-7							b a r a									
4694-7							g u s i									
807-7							k ɔ m b i									
2320-7							k aː r̃									
2476-7							k u r o									
2842-7							dʒ i j n									
3719-7							m i									
4081-7							dʒ a m b i i									
4313-7							n ɛ m aː									
4460-7							s i r o									
5514-7							ɛ n dʒ i									
5810-7							p i n n ɛ									
93-7							j ɔ									
260-7							p i r r e									
385-7							dʒ ɛː m b i									
890-7							dʒ aː m b i r i									
1336-7							t ɛː k e									
1703-7							b d									
1769-7							t ɛː m b i									
2162-7							b ɛː r ɛ									
2635-7							t ɔ									
2735-7							dʒ a n b e									
3031-7							dʒ ɛː ŋ e									
4591-7							k u r i									
5301-7							p ɛː r i									
5605-7							t i m n									
296-7							dʒ ɛ m b i									
463-7							dʒ u m b i									
1432-7							t a r i									
1474-7							t ɔ r									
1788-7							s i r									
2044-7							dʒ i m b e									
2713-7							t j m b r n d ɛ r̃ ɛ									
3425-7							j ɔ									
4184-7							n ɛː r									
4423-7							k ɔ ɔ									
4629-7							r̃ u n m a									
4759-7							n i r d i									
4904-7							r̃ a u m a									
4960-7							dʒ i n r i									
5059-7							g u g o									
5125-7							dʒ ɔ n dʒ i									
5339-7							p a									
5549-7							t a r a									
5771-7							dʒ aː r									
5905-7							t i n									
5922-7							b i r e									
1-7							j ɛː									
483-7							g u s i									
667-7							ɛː d ɛ									
1542-7							n iː u									
1683-7							s u g e									
1898-7							p u r b									
2551-7							r̃ aː									
2901-7							t u r̃ dʒ i									
2957-7							m aː r̃ i									
3048-7							b i r e									
3251-7							b a r a									
3885-7							t ɔ ŋ ɔ									
4402-7							j i									
5081-7							dʒ a n b r i									
5622-7							p ɔ r i r									
6006-7							p i r a									
43-7							a									
135-7							t u n d i									
158-7							b ɔ s i									
194-7							b ɛː									
221-7							ɛː t i									
650-7							b ɔ s i									
1152-7							t i ɛ									
1374-7							k ɔ r o									
1452-7							g u r a									
1862-7							i t i									
2083-7							k aː r n aː									
2108-7							r̃ i r̃									
2880-7							dʒ a n b j i									
2924-7							p ɔ ɔ									
2941-7							b i i									
3113-7							t ɛː e									
3136-7							a									
3405-7							dʒ aː r ɛ									
3572-7							d ɛː a									
3751-7							n̩ d									
3959-7							t ɔ ɔ									
4066-7							g ɔ o									
4535-7							t u a									
5180-7							ɛː m b i									
5583-7							t aː r̃ b i									
5981-7							a a a									
25-7							d r r ŋ n i e									
114-7							dʒ ɔ ŋ ɔ									
702-7							g r n ɔ									
872-7							n e									
1941-7							k i s i									
2179-7							n d i									
2351-7							p u									
2496-7							r̃ u									
3588-7							k u r o									
4202-7							g ɔ r b i									
4609-7							k r r b ɔ									
4921-7							s aː m b aː									
408-7							j ɔ m b aː									
526-7							d a r b i									
545-7							i r i									
978-7							t a m									
999-7							j ɔː									
1052-7							n a m b i									
1070-7							u o									
1942-7							j ɛː									
2456-7							k ɔ g i									
2514-7							d u s i									
2666-7							s i r i									
2817-7							a n i									
3300-7							ɛː d e									
3977-7							ɔ n dʒ i									
3978-7							ɔ n dʒ i									
4039-7							d a ɔ									
4152-7							k i r d									
4260-7							u r i									
4278-7							k aː n dʒ aː									
4648-7							j e									
715-8								d u								
1089-8								n a								
1319-8								n j ɛː								
1398-8								s u g u l o								
1557-8								g u r u								
1626-8								w a g a								
1840-8								t eː ŋ								
2247-8								k e								
4677-8								g u l u								
5162-8								m u d ɛ								
5406-8								t aː d i								
359-8								k a r a m								
1577-8								g u r u								
2196-8								n a l u								
2230-8								s i g u								
2533-8								b a n o								
3605-8								k aː d a								
3866-8								o dʒ u								
4553-8								t a m g j e								
4822-8								k u m b u								
5254-8								d a l ɔ								
1881-8								n a m o								
2084-8								j aː d u								
2420-8								g u l ɔ								
3218-8								p u g dʒ a								
3372-8								nʷ a m a								
3718-8								a r a								
4694-8								u dʒ g m a								
2320-8								k a d a								
2476-8								k oː								
2842-8								d i g i								
3719-8								m i								
4081-8								d u m b j a								
4313-8								n a ŋ g a								
5514-8								n ɛ n d u								
385-8								d ɛ m b ɛ m								
1336-8								t ɛ g ɛ								
1769-8								b ɛ m b ɛ								
2735-8								d aː n g a a								
3031-8								k u d i								
4591-8								k aː r u								
5301-8								p ɛː l								
63-8								k a r a								
1788-8								s i								
2713-8								t e m ɛ ŋ ɛ r ɛ								
4120-8								k oː l o								
4184-8								k u d i								
4759-8								n o j e								
5059-8								g m j ɔ								
5771-8								dʒ u g u								
5938-8								a r nʷ a								
629-8								m ɔ d								
1415-8								k ɛː								
1898-8								p u l ɔ m								
2551-8								r e								
2957-8								m a n d i								
3048-8								b a j e								
6006-8								p o r u								
135-8								b u n d a								
716-8								j ɛ								
1152-8								m a d ɛ								
2083-8								k a n i								
2618-8								k ɛ l ɔ								
2636-8								k e								
2880-8								g u n dʒ u g a								
2941-8								b u l u								
3405-8								ɛ m ɛ								
3811-8								l ɛ								
4535-8								s u g ɔ								
4888-8								b a n a n ŋ								
5751-8								t u j ɛ								
851-8								g oː g m								
4202-8								g a n d ŋ a								
4781-8								s aː n dʒ u								
4921-8								s a b m e								
196-8								g u l ɔ								
408-8								b a m d a								
789-8								g aː n u								
1942-8								k e								
2145-8								k e m								
2456-8								m u d i								
3639-8								t o w a								
3977-8								m ɔ n dʒ u								
3978-8								m a n dʒ e								
4278-8								b u n d ŋ								
715-9									d u ɔ b							
1089-9									n a ɔ b							
1319-9									n oː ɔ b							
1398-9									s u l ɔ ɔ							
1557-9									g i r e							
1626-9									w a g a							
1840-9									t i l ɔ							
2247-9									g oː ɔ							
4677-9									k u r o j ɔ							
5162-9									m i ɔ r̃ e							
5406-9									t aː l ɔ ɔ							
359-9									k a r u							
1577-9									g i r e							
2196-9									n a r̃ a							
2230-9									s u g o							
2533-9									b a r ɔ a							
3605-9									k a l ɔ a							
3866-9									o s u							
4553-9									t a g ɔ u							
4822-9									k u m ɔ o							
5254-9									d u r ɔ							
503-9									k i r̃ e ɔ							
1356-9									m w ɔ							
1881-9									n u w̃ b ɔ ɔ							
2084-9									j aː ɔ p ɛ							
2420-9									k u r ɔ							
3218-9									p u ɔ dʒ u							
3372-9									n a m a							
3718-9									a r a							
4135-9									b a l ɔ ɔ							
4694-9									g u s u							
807-9									k o m ɔ ɔ							
2320-9									k a l e							
2476-9									k u r e							
2842-9									d i g u ɔ							
4081-9									a m b i							
4313-9									n ɛ m b ɔ							
4460-9									s u j ɔ							
5810-9									p i ɔ r u							
93-9									d oː							
260-9									b ɛ ɔ r ɛ							
385-9									dʒ ɛ m b ɛ l							
890-9									a m iː r u							
1336-9									e g e							
1703-9									b a m							
1769-9									t ɛ m b ɛ							
2162-9									b ɛ r ɛ							
2635-9									s o							
2735-9									d a n ɔ b a							
3031-9									d ɛ g ɛ							
4591-9									oː r u							
5301-9									p ɛ r u							
5605-9									t i m ɛ							
63-9									k a r a							
296-9									dʒ a m a							
463-9									d u m ɔ ɔ							
762-9									b a n a k u ɔ ɔ							
1432-9									t a r							
1474-9									t ɔ l							
1788-9									s n m i							
2044-9									d i m e							
2713-9									ɛ m dʒ ɛ r ɛ							
3219-9									p aː dʒ a							
3425-9									j u							
4120-9									k o r o							
4184-9									n a ɔ b							
4423-9									d ɔ r̃ ɔ							
4629-9									n u l o							
4759-9									n ɔ ɔ							
4904-9									n u l							
4960-9									g i l aː dʒ o							
4980-9									t ɛː ɔ ɔ							
5059-9									g o r o							
5125-9									ɔ l dʒ ɔ							
5339-9									p a g a							
5549-9									t ɔ w ɔ ɔ							
5771-9									dʒ u g u ɔ							
5905-9									t n u							
5922-9									b i r ɛ							
1-9									p e							
483-9									g o s u							
629-9									d ɛː b							
667-9									ɛ w ɛ							
1254-9									dʒ a n d u r u							
1415-9									n dʒ ɛː							
1542-9									n ɔ u ɔ							
1683-9									s a ɔ b							
1898-9									p o r̃ o							
2551-9									r a							
2901-9									t u m e u							
3251-9									s o r o							
3885-9									t ɛ r ɛ							
4402-9									j a							
5081-9									b a n ɛ							
5622-9									p ɛ l b ɛ j							
43-9									s aː							
158-9									m ɔ l u							
194-9									b ɛ m							
221-9									ɛ s u							
716-9									ɔ							
1374-9									ɔ l ɔ ɔ							
1452-9									g aː r a							
1789-9									n u m o							
1862-9									iː s u							
2108-9									n a b m							
2618-9									k e r ɛ							
2636-9									m							
2941-9									b n m							
3113-9									t e g e							
3136-9									j a r a							
3572-9									b ɛ g i							
3811-9									ɛ							
3959-9									t oː r u							
4066-9									g a r ɛ							
4888-9									s a m ɔ l ɛ							
5180-9									s ɛ m b ɛ							
5583-9									t a l ɔ a							
5981-9									a r̃ a							
25-9									a s ɛ g ɛ							
114-9									d ɔ j ɛ							
702-9									ɔ g ɔ l u l o							
851-9									g ɔ l ɔ							
872-9									ɛ n b ɛ							
952-9									k u r u w ɔ							
1941-9									k i l i							
2442-9									n u m ɔ							
3448-9									b a d u							
3497-9									l aː							
3588-9									k ɔ r ɔ							
