index	index_p	rindex	rindex_p	cogid	id_BanPaw	segment_BanPaw	segment_BanPaw_L1	segment_BanPaw_L2	segment_BanPaw_L3	segment_BanPaw_R1	segment_BanPaw_R2	segment_BanPaw_R3	SC_BanPaw	SC_BanPaw_L1	SC_BanPaw_L2	SC_BanPaw_L3	SC_BanPaw_R1	SC_BanPaw_R2	SC_BanPaw_R3	PROSODY_BanPaw	PROSODY_BanPaw_L1	PROSODY_BanPaw_L2	PROSODY_BanPaw_L3	PROSODY_BanPaw_R1	PROSODY_BanPaw_R2	PROSODY_BanPaw_R3	id_ChaYeQing	segment_ChaYeQing	segment_ChaYeQing_L1	segment_ChaYeQing_L2	segment_ChaYeQing_L3	segment_ChaYeQing_R1	segment_ChaYeQing_R2	segment_ChaYeQing_R3	SC_ChaYeQing	SC_ChaYeQing_L1	SC_ChaYeQing_L2	SC_ChaYeQing_L3	SC_ChaYeQing_R1	SC_ChaYeQing_R2	SC_ChaYeQing_R3	PROSODY_ChaYeQing	PROSODY_ChaYeQing_L1	PROSODY_ChaYeQing_L2	PROSODY_ChaYeQing_L3	PROSODY_ChaYeQing_R1	PROSODY_ChaYeQing_R2	PROSODY_ChaYeQing_R3	id_ChuDongGua	segment_ChuDongGua	segment_ChuDongGua_L1	segment_ChuDongGua_L2	segment_ChuDongGua_L3	segment_ChuDongGua_R1	segment_ChuDongGua_R2	segment_ChuDongGua_R3	SC_ChuDongGua	SC_ChuDongGua_L1	SC_ChuDongGua_L2	SC_ChuDongGua_L3	SC_ChuDongGua_R1	SC_ChuDongGua_R2	SC_ChuDongGua_R3	PROSODY_ChuDongGua	PROSODY_ChuDongGua_L1	PROSODY_ChuDongGua_L2	PROSODY_ChuDongGua_L3	PROSODY_ChuDongGua_R1	PROSODY_ChuDongGua_R2	PROSODY_ChuDongGua_R3	id_GuangKa	segment_GuangKa	segment_GuangKa_L1	segment_GuangKa_L2	segment_GuangKa_L3	segment_GuangKa_R1	segment_GuangKa_R2	segment_GuangKa_R3	SC_GuangKa	SC_GuangKa_L1	SC_GuangKa_L2	SC_GuangKa_L3	SC_GuangKa_R1	SC_GuangKa_R2	SC_GuangKa_R3	PROSODY_GuangKa	PROSODY_GuangKa_L1	PROSODY_GuangKa_L2	PROSODY_GuangKa_L3	PROSODY_GuangKa_R1	PROSODY_GuangKa_R2	PROSODY_GuangKa_R3	id_HtanHsan	segment_HtanHsan	segment_HtanHsan_L1	segment_HtanHsan_L2	segment_HtanHsan_L3	segment_HtanHsan_R1	segment_HtanHsan_R2	segment_HtanHsan_R3	SC_HtanHsan	SC_HtanHsan_L1	SC_HtanHsan_L2	SC_HtanHsan_L3	SC_HtanHsan_R1	SC_HtanHsan_R2	SC_HtanHsan_R3	PROSODY_HtanHsan	PROSODY_HtanHsan_L1	PROSODY_HtanHsan_L2	PROSODY_HtanHsan_L3	PROSODY_HtanHsan_R1	PROSODY_HtanHsan_R2	PROSODY_HtanHsan_R3	id_KhunHawt	segment_KhunHawt	segment_KhunHawt_L1	segment_KhunHawt_L2	segment_KhunHawt_L3	segment_KhunHawt_R1	segment_KhunHawt_R2	segment_KhunHawt_R3	SC_KhunHawt	SC_KhunHawt_L1	SC_KhunHawt_L2	SC_KhunHawt_L3	SC_KhunHawt_R1	SC_KhunHawt_R2	SC_KhunHawt_R3	PROSODY_KhunHawt	PROSODY_KhunHawt_L1	PROSODY_KhunHawt_L2	PROSODY_KhunHawt_L3	PROSODY_KhunHawt_R1	PROSODY_KhunHawt_R2	PROSODY_KhunHawt_R3	id_ManLoi	segment_ManLoi	segment_ManLoi_L1	segment_ManLoi_L2	segment_ManLoi_L3	segment_ManLoi_R1	segment_ManLoi_R2	segment_ManLoi_R3	SC_ManLoi	SC_ManLoi_L1	SC_ManLoi_L2	SC_ManLoi_L3	SC_ManLoi_R1	SC_ManLoi_R2	SC_ManLoi_R3	PROSODY_ManLoi	PROSODY_ManLoi_L1	PROSODY_ManLoi_L2	PROSODY_ManLoi_L3	PROSODY_ManLoi_R1	PROSODY_ManLoi_R2	PROSODY_ManLoi_R3	id_MangBang	segment_MangBang	segment_MangBang_L1	segment_MangBang_L2	segment_MangBang_L3	segment_MangBang_R1	segment_MangBang_R2	segment_MangBang_R3	SC_MangBang	SC_MangBang_L1	SC_MangBang_L2	SC_MangBang_L3	SC_MangBang_R1	SC_MangBang_R2	SC_MangBang_R3	PROSODY_MangBang	PROSODY_MangBang_L1	PROSODY_MangBang_L2	PROSODY_MangBang_L3	PROSODY_MangBang_R1	PROSODY_MangBang_R2	PROSODY_MangBang_R3	id_MengDan	segment_MengDan	segment_MengDan_L1	segment_MengDan_L2	segment_MengDan_L3	segment_MengDan_R1	segment_MengDan_R2	segment_MengDan_R3	SC_MengDan	SC_MengDan_L1	SC_MengDan_L2	SC_MengDan_L3	SC_MengDan_R1	SC_MengDan_R2	SC_MengDan_R3	PROSODY_MengDan	PROSODY_MengDan_L1	PROSODY_MengDan_L2	PROSODY_MengDan_L3	PROSODY_MengDan_R1	PROSODY_MengDan_R2	PROSODY_MengDan_R3	id_NamHsan	segment_NamHsan	segment_NamHsan_L1	segment_NamHsan_L2	segment_NamHsan_L3	segment_NamHsan_R1	segment_NamHsan_R2	segment_NamHsan_R3	SC_NamHsan	SC_NamHsan_L1	SC_NamHsan_L2	SC_NamHsan_L3	SC_NamHsan_R1	SC_NamHsan_R2	SC_NamHsan_R3	PROSODY_NamHsan	PROSODY_NamHsan_L1	PROSODY_NamHsan_L2	PROSODY_NamHsan_L3	PROSODY_NamHsan_R1	PROSODY_NamHsan_R2	PROSODY_NamHsan_R3	id_NanSang	segment_NanSang	segment_NanSang_L1	segment_NanSang_L2	segment_NanSang_L3	segment_NanSang_R1	segment_NanSang_R2	segment_NanSang_R3	SC_NanSang	SC_NanSang_L1	SC_NanSang_L2	SC_NanSang_L3	SC_NanSang_R1	SC_NanSang_R2	SC_NanSang_R3	PROSODY_NanSang	PROSODY_NanSang_L1	PROSODY_NanSang_L2	PROSODY_NanSang_L3	PROSODY_NanSang_R1	PROSODY_NanSang_R2	PROSODY_NanSang_R3	id_NoeLae	segment_NoeLae	segment_NoeLae_L1	segment_NoeLae_L2	segment_NoeLae_L3	segment_NoeLae_R1	segment_NoeLae_R2	segment_NoeLae_R3	SC_NoeLae	SC_NoeLae_L1	SC_NoeLae_L2	SC_NoeLae_L3	SC_NoeLae_R1	SC_NoeLae_R2	SC_NoeLae_R3	PROSODY_NoeLae	PROSODY_NoeLae_L1	PROSODY_NoeLae_L2	PROSODY_NoeLae_L3	PROSODY_NoeLae_R1	PROSODY_NoeLae_R2	PROSODY_NoeLae_R3	id_NyaungGone	segment_NyaungGone	segment_NyaungGone_L1	segment_NyaungGone_L2	segment_NyaungGone_L3	segment_NyaungGone_R1	segment_NyaungGone_R2	segment_NyaungGone_R3	SC_NyaungGone	SC_NyaungGone_L1	SC_NyaungGone_L2	SC_NyaungGone_L3	SC_NyaungGone_R1	SC_NyaungGone_R2	SC_NyaungGone_R3	PROSODY_NyaungGone	PROSODY_NyaungGone_L1	PROSODY_NyaungGone_L2	PROSODY_NyaungGone_L3	PROSODY_NyaungGone_R1	PROSODY_NyaungGone_R2	PROSODY_NyaungGone_R3	id_PangKham	segment_PangKham	segment_PangKham_L1	segment_PangKham_L2	segment_PangKham_L3	segment_PangKham_R1	segment_PangKham_R2	segment_PangKham_R3	SC_PangKham	SC_PangKham_L1	SC_PangKham_L2	SC_PangKham_L3	SC_PangKham_R1	SC_PangKham_R2	SC_PangKham_R3	PROSODY_PangKham	PROSODY_PangKham_L1	PROSODY_PangKham_L2	PROSODY_PangKham_L3	PROSODY_PangKham_R1	PROSODY_PangKham_R2	PROSODY_PangKham_R3	id_PongNuea	segment_PongNuea	segment_PongNuea_L1	segment_PongNuea_L2	segment_PongNuea_L3	segment_PongNuea_R1	segment_PongNuea_R2	segment_PongNuea_R3	SC_PongNuea	SC_PongNuea_L1	SC_PongNuea_L2	SC_PongNuea_L3	SC_PongNuea_R1	SC_PongNuea_R2	SC_PongNuea_R3	PROSODY_PongNuea	PROSODY_PongNuea_L1	PROSODY_PongNuea_L2	PROSODY_PongNuea_L3	PROSODY_PongNuea_R1	PROSODY_PongNuea_R2	PROSODY_PongNuea_R3	id_XiangZhaiTang	segment_XiangZhaiTang	segment_XiangZhaiTang_L1	segment_XiangZhaiTang_L2	segment_XiangZhaiTang_L3	segment_XiangZhaiTang_R1	segment_XiangZhaiTang_R2	segment_XiangZhaiTang_R3	SC_XiangZhaiTang	SC_XiangZhaiTang_L1	SC_XiangZhaiTang_L2	SC_XiangZhaiTang_L3	SC_XiangZhaiTang_R1	SC_XiangZhaiTang_R2	SC_XiangZhaiTang_R3	PROSODY_XiangZhaiTang	PROSODY_XiangZhaiTang_L1	PROSODY_XiangZhaiTang_L2	PROSODY_XiangZhaiTang_L3	PROSODY_XiangZhaiTang_R1	PROSODY_XiangZhaiTang_R2	PROSODY_XiangZhaiTang_R3
1	0.3333	3	1.0000	321	220	g	∅	∅	∅	ə̆	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	221	kʰ	∅	∅	∅	u	t	∅	K	∅	∅	∅	Y	T	∅	1	∅	∅	∅	7	1	∅	222	l	∅	∅	∅	o	ʔ	∅	L	∅	∅	∅	U	H	∅	5	∅	∅	∅	7	1	∅	223	l	∅	∅	∅	o	k	∅	L	∅	∅	∅	U	K	∅	5	∅	∅	∅	7	1	∅	224	k	∅	∅	∅	əː	ŋ	∅	K	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅	225	k	∅	∅	∅	əː	ŋ	∅	K	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅	226	g	∅	∅	∅	ə	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	227	l	∅	∅	∅	o	k	∅	L	∅	∅	∅	U	K	∅	5	∅	∅	∅	7	1	∅	228	l	∅	∅	∅	o	ʔ	∅	L	∅	∅	∅	U	H	∅	5	∅	∅	∅	7	1	∅	229	k	∅	∅	∅	ə	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	230	k	∅	∅	∅	ə	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	231	g	∅	∅	∅	ə̆	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	232	g	∅	∅	∅	ə̆	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	233	g	∅	∅	∅	ə	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	234	g	∅	∅	∅	ə	h	∅	K	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	3	∅	235	g	∅	∅	∅	ə	x	∅	K	∅	∅	∅	E	G	∅	1	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	321	220	ə̆	g	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	221	u	kʰ	∅	∅	t	∅	∅	Y	K	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅	222	o	l	∅	∅	ʔ	∅	∅	U	L	∅	∅	H	∅	∅	7	5	∅	∅	1	∅	∅	223	o	l	∅	∅	k	∅	∅	U	L	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅	224	əː	k	∅	∅	ŋ	∅	∅	E	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	225	əː	k	∅	∅	ŋ	∅	∅	E	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	226	ə	g	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	227	o	l	∅	∅	k	∅	∅	U	L	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅	228	o	l	∅	∅	ʔ	∅	∅	U	L	∅	∅	H	∅	∅	7	5	∅	∅	1	∅	∅	229	ə	k	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	230	ə	k	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	231	ə̆	g	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	232	ə̆	g	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	233	ə	g	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	234	ə	g	∅	∅	h	∅	∅	E	K	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅	235	ə	g	∅	∅	x	∅	∅	E	K	∅	∅	G	∅	∅	7	1	∅	∅	3	∅	∅
3	1.0000	1	0.3333	321	220	h	ə̆	g	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	221	t	u	kʰ	∅	∅	∅	∅	T	Y	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	222	ʔ	o	l	∅	∅	∅	∅	H	U	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	223	k	o	l	∅	∅	∅	∅	K	U	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	224	ŋ	əː	k	∅	∅	∅	∅	N	E	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	225	ŋ	əː	k	∅	∅	∅	∅	N	E	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	226	h	ə	g	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	227	k	o	l	∅	∅	∅	∅	K	U	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	228	ʔ	o	l	∅	∅	∅	∅	H	U	L	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	229	h	ə	k	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	230	h	ə	k	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	231	h	ə̆	g	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	232	h	ə̆	g	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	233	h	ə	g	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	234	h	ə	g	∅	∅	∅	∅	H	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅	235	x	ə	g	∅	∅	∅	∅	G	E	K	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅
1	0.5000	2	1.0000	339																							236	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																																																																																																																																																																																																							237	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅	238	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																							239	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	339																							236	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																																																																																																																																																																																							237	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	238	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							239	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	340	240	s	∅	∅	∅	o	∅	∅	S	∅	∅	∅	U	∅	∅	3	∅	∅	∅	7	∅	∅																							241	ʔ	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	242	s	∅	∅	∅	au̯	∅	∅	S	∅	∅	∅	A	∅	∅	3	∅	∅	∅	7	∅	∅	243	ʔ	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	244	ʔ	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	245	ʔ	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	246	s	∅	∅	∅	au̯	∅	∅	S	∅	∅	∅	A	∅	∅	3	∅	∅	∅	7	∅	∅	247	ʔ	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	248	ʔ	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	249	s	∅	∅	∅	ou̯	∅	∅	S	∅	∅	∅	O	∅	∅	3	∅	∅	∅	7	∅	∅	250	s	∅	∅	∅	o	∅	∅	S	∅	∅	∅	U	∅	∅	3	∅	∅	∅	7	∅	∅	251	s	∅	∅	∅	o	∅	∅	S	∅	∅	∅	U	∅	∅	3	∅	∅	∅	7	∅	∅	252	ʔ	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅	253	s	∅	∅	∅	ou̯	∅	∅	S	∅	∅	∅	O	∅	∅	3	∅	∅	∅	7	∅	∅	254	s	∅	∅	∅	ou̯	∅	∅	S	∅	∅	∅	O	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	340	240	o	s	∅	∅	∅	∅	∅	U	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							241	a	ʔ	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	242	au̯	s	∅	∅	∅	∅	∅	A	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	243	a	ʔ	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	244	a	ʔ	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	245	a	ʔ	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	246	au̯	s	∅	∅	∅	∅	∅	A	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	247	a	ʔ	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	248	a	ʔ	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	249	ou̯	s	∅	∅	∅	∅	∅	O	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	250	o	s	∅	∅	∅	∅	∅	U	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	251	o	s	∅	∅	∅	∅	∅	U	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	252	a	ʔ	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	253	ou̯	s	∅	∅	∅	∅	∅	O	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	254	ou̯	s	∅	∅	∅	∅	∅	O	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	341																							255	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅	256	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																							257	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅	258	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅	259	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																							260	ʔ	∅	∅	∅	u	ʔ	∅	H	∅	∅	∅	Y	H	∅	1	∅	∅	∅	7	1	∅	261	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																																																																			262	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																																												
2	0.6667	2	0.6667	341																							255	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	256	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																							257	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	258	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	259	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																							260	u	ʔ	∅	∅	ʔ	∅	∅	Y	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	261	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																																																																			262	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																																												
3	1.0000	1	0.3333	341																							255	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	256	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							257	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	258	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	259	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							260	ʔ	u	ʔ	∅	∅	∅	∅	H	Y	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	261	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																																																			262	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	368	263	d	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	264	tɕ	∅	∅	∅	-	o	ŋ	C	∅	∅	∅	_	U	N	2	∅	∅	∅	0	7	4	265	d	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	266	tɕ	∅	∅	∅	-	o	ŋ	C	∅	∅	∅	_	U	N	2	∅	∅	∅	0	7	4	267	ɗ	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	268	t	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	269	ɗ	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	270	tɕ	∅	∅	∅	-	o	ŋ	C	∅	∅	∅	_	U	N	2	∅	∅	∅	0	7	4	271	d	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	272	ɗ	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	273	tɕ	∅	∅	∅	-	o	ŋ	C	∅	∅	∅	_	U	N	2	∅	∅	∅	0	7	4	274	d	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	275	d	∅	∅	∅	j	a	k	T	∅	∅	∅	J	A	K	1	∅	∅	∅	6	7	1	276	ɗ	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	277	d	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	278	d	∅	∅	∅	j	a	ŋ	T	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4
2	0.5000	3	0.7500	368	263	j	d	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	264	-	tɕ	∅	∅	o	ŋ	∅	_	C	∅	∅	U	N	∅	0	2	∅	∅	7	4	∅	265	j	d	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	266	-	tɕ	∅	∅	o	ŋ	∅	_	C	∅	∅	U	N	∅	0	2	∅	∅	7	4	∅	267	j	ɗ	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	268	j	t	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	269	j	ɗ	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	270	-	tɕ	∅	∅	o	ŋ	∅	_	C	∅	∅	U	N	∅	0	2	∅	∅	7	4	∅	271	j	d	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	272	j	ɗ	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	273	-	tɕ	∅	∅	o	ŋ	∅	_	C	∅	∅	U	N	∅	0	2	∅	∅	7	4	∅	274	j	d	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	275	j	d	∅	∅	a	k	∅	J	T	∅	∅	A	K	∅	6	1	∅	∅	7	1	∅	276	j	ɗ	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	277	j	d	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	278	j	d	∅	∅	a	ŋ	∅	J	T	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅
