index	index_p	rindex	rindex_p	cogid	id_BanPaw	segment_BanPaw	segment_BanPaw_L1	segment_BanPaw_L2	segment_BanPaw_L3	segment_BanPaw_R1	segment_BanPaw_R2	segment_BanPaw_R3	SC_BanPaw	SC_BanPaw_L1	SC_BanPaw_L2	SC_BanPaw_L3	SC_BanPaw_R1	SC_BanPaw_R2	SC_BanPaw_R3	PROSODY_BanPaw	PROSODY_BanPaw_L1	PROSODY_BanPaw_L2	PROSODY_BanPaw_L3	PROSODY_BanPaw_R1	PROSODY_BanPaw_R2	PROSODY_BanPaw_R3	id_ChaYeQing	segment_ChaYeQing	segment_ChaYeQing_L1	segment_ChaYeQing_L2	segment_ChaYeQing_L3	segment_ChaYeQing_R1	segment_ChaYeQing_R2	segment_ChaYeQing_R3	SC_ChaYeQing	SC_ChaYeQing_L1	SC_ChaYeQing_L2	SC_ChaYeQing_L3	SC_ChaYeQing_R1	SC_ChaYeQing_R2	SC_ChaYeQing_R3	PROSODY_ChaYeQing	PROSODY_ChaYeQing_L1	PROSODY_ChaYeQing_L2	PROSODY_ChaYeQing_L3	PROSODY_ChaYeQing_R1	PROSODY_ChaYeQing_R2	PROSODY_ChaYeQing_R3	id_ChuDongGua	segment_ChuDongGua	segment_ChuDongGua_L1	segment_ChuDongGua_L2	segment_ChuDongGua_L3	segment_ChuDongGua_R1	segment_ChuDongGua_R2	segment_ChuDongGua_R3	SC_ChuDongGua	SC_ChuDongGua_L1	SC_ChuDongGua_L2	SC_ChuDongGua_L3	SC_ChuDongGua_R1	SC_ChuDongGua_R2	SC_ChuDongGua_R3	PROSODY_ChuDongGua	PROSODY_ChuDongGua_L1	PROSODY_ChuDongGua_L2	PROSODY_ChuDongGua_L3	PROSODY_ChuDongGua_R1	PROSODY_ChuDongGua_R2	PROSODY_ChuDongGua_R3	id_GuangKa	segment_GuangKa	segment_GuangKa_L1	segment_GuangKa_L2	segment_GuangKa_L3	segment_GuangKa_R1	segment_GuangKa_R2	segment_GuangKa_R3	SC_GuangKa	SC_GuangKa_L1	SC_GuangKa_L2	SC_GuangKa_L3	SC_GuangKa_R1	SC_GuangKa_R2	SC_GuangKa_R3	PROSODY_GuangKa	PROSODY_GuangKa_L1	PROSODY_GuangKa_L2	PROSODY_GuangKa_L3	PROSODY_GuangKa_R1	PROSODY_GuangKa_R2	PROSODY_GuangKa_R3	id_HtanHsan	segment_HtanHsan	segment_HtanHsan_L1	segment_HtanHsan_L2	segment_HtanHsan_L3	segment_HtanHsan_R1	segment_HtanHsan_R2	segment_HtanHsan_R3	SC_HtanHsan	SC_HtanHsan_L1	SC_HtanHsan_L2	SC_HtanHsan_L3	SC_HtanHsan_R1	SC_HtanHsan_R2	SC_HtanHsan_R3	PROSODY_HtanHsan	PROSODY_HtanHsan_L1	PROSODY_HtanHsan_L2	PROSODY_HtanHsan_L3	PROSODY_HtanHsan_R1	PROSODY_HtanHsan_R2	PROSODY_HtanHsan_R3	id_KhunHawt	segment_KhunHawt	segment_KhunHawt_L1	segment_KhunHawt_L2	segment_KhunHawt_L3	segment_KhunHawt_R1	segment_KhunHawt_R2	segment_KhunHawt_R3	SC_KhunHawt	SC_KhunHawt_L1	SC_KhunHawt_L2	SC_KhunHawt_L3	SC_KhunHawt_R1	SC_KhunHawt_R2	SC_KhunHawt_R3	PROSODY_KhunHawt	PROSODY_KhunHawt_L1	PROSODY_KhunHawt_L2	PROSODY_KhunHawt_L3	PROSODY_KhunHawt_R1	PROSODY_KhunHawt_R2	PROSODY_KhunHawt_R3	id_ManLoi	segment_ManLoi	segment_ManLoi_L1	segment_ManLoi_L2	segment_ManLoi_L3	segment_ManLoi_R1	segment_ManLoi_R2	segment_ManLoi_R3	SC_ManLoi	SC_ManLoi_L1	SC_ManLoi_L2	SC_ManLoi_L3	SC_ManLoi_R1	SC_ManLoi_R2	SC_ManLoi_R3	PROSODY_ManLoi	PROSODY_ManLoi_L1	PROSODY_ManLoi_L2	PROSODY_ManLoi_L3	PROSODY_ManLoi_R1	PROSODY_ManLoi_R2	PROSODY_ManLoi_R3	id_MangBang	segment_MangBang	segment_MangBang_L1	segment_MangBang_L2	segment_MangBang_L3	segment_MangBang_R1	segment_MangBang_R2	segment_MangBang_R3	SC_MangBang	SC_MangBang_L1	SC_MangBang_L2	SC_MangBang_L3	SC_MangBang_R1	SC_MangBang_R2	SC_MangBang_R3	PROSODY_MangBang	PROSODY_MangBang_L1	PROSODY_MangBang_L2	PROSODY_MangBang_L3	PROSODY_MangBang_R1	PROSODY_MangBang_R2	PROSODY_MangBang_R3	id_MengDan	segment_MengDan	segment_MengDan_L1	segment_MengDan_L2	segment_MengDan_L3	segment_MengDan_R1	segment_MengDan_R2	segment_MengDan_R3	SC_MengDan	SC_MengDan_L1	SC_MengDan_L2	SC_MengDan_L3	SC_MengDan_R1	SC_MengDan_R2	SC_MengDan_R3	PROSODY_MengDan	PROSODY_MengDan_L1	PROSODY_MengDan_L2	PROSODY_MengDan_L3	PROSODY_MengDan_R1	PROSODY_MengDan_R2	PROSODY_MengDan_R3	id_NamHsan	segment_NamHsan	segment_NamHsan_L1	segment_NamHsan_L2	segment_NamHsan_L3	segment_NamHsan_R1	segment_NamHsan_R2	segment_NamHsan_R3	SC_NamHsan	SC_NamHsan_L1	SC_NamHsan_L2	SC_NamHsan_L3	SC_NamHsan_R1	SC_NamHsan_R2	SC_NamHsan_R3	PROSODY_NamHsan	PROSODY_NamHsan_L1	PROSODY_NamHsan_L2	PROSODY_NamHsan_L3	PROSODY_NamHsan_R1	PROSODY_NamHsan_R2	PROSODY_NamHsan_R3	id_NanSang	segment_NanSang	segment_NanSang_L1	segment_NanSang_L2	segment_NanSang_L3	segment_NanSang_R1	segment_NanSang_R2	segment_NanSang_R3	SC_NanSang	SC_NanSang_L1	SC_NanSang_L2	SC_NanSang_L3	SC_NanSang_R1	SC_NanSang_R2	SC_NanSang_R3	PROSODY_NanSang	PROSODY_NanSang_L1	PROSODY_NanSang_L2	PROSODY_NanSang_L3	PROSODY_NanSang_R1	PROSODY_NanSang_R2	PROSODY_NanSang_R3	id_NoeLae	segment_NoeLae	segment_NoeLae_L1	segment_NoeLae_L2	segment_NoeLae_L3	segment_NoeLae_R1	segment_NoeLae_R2	segment_NoeLae_R3	SC_NoeLae	SC_NoeLae_L1	SC_NoeLae_L2	SC_NoeLae_L3	SC_NoeLae_R1	SC_NoeLae_R2	SC_NoeLae_R3	PROSODY_NoeLae	PROSODY_NoeLae_L1	PROSODY_NoeLae_L2	PROSODY_NoeLae_L3	PROSODY_NoeLae_R1	PROSODY_NoeLae_R2	PROSODY_NoeLae_R3	id_NyaungGone	segment_NyaungGone	segment_NyaungGone_L1	segment_NyaungGone_L2	segment_NyaungGone_L3	segment_NyaungGone_R1	segment_NyaungGone_R2	segment_NyaungGone_R3	SC_NyaungGone	SC_NyaungGone_L1	SC_NyaungGone_L2	SC_NyaungGone_L3	SC_NyaungGone_R1	SC_NyaungGone_R2	SC_NyaungGone_R3	PROSODY_NyaungGone	PROSODY_NyaungGone_L1	PROSODY_NyaungGone_L2	PROSODY_NyaungGone_L3	PROSODY_NyaungGone_R1	PROSODY_NyaungGone_R2	PROSODY_NyaungGone_R3	id_PangKham	segment_PangKham	segment_PangKham_L1	segment_PangKham_L2	segment_PangKham_L3	segment_PangKham_R1	segment_PangKham_R2	segment_PangKham_R3	SC_PangKham	SC_PangKham_L1	SC_PangKham_L2	SC_PangKham_L3	SC_PangKham_R1	SC_PangKham_R2	SC_PangKham_R3	PROSODY_PangKham	PROSODY_PangKham_L1	PROSODY_PangKham_L2	PROSODY_PangKham_L3	PROSODY_PangKham_R1	PROSODY_PangKham_R2	PROSODY_PangKham_R3	id_PongNuea	segment_PongNuea	segment_PongNuea_L1	segment_PongNuea_L2	segment_PongNuea_L3	segment_PongNuea_R1	segment_PongNuea_R2	segment_PongNuea_R3	SC_PongNuea	SC_PongNuea_L1	SC_PongNuea_L2	SC_PongNuea_L3	SC_PongNuea_R1	SC_PongNuea_R2	SC_PongNuea_R3	PROSODY_PongNuea	PROSODY_PongNuea_L1	PROSODY_PongNuea_L2	PROSODY_PongNuea_L3	PROSODY_PongNuea_R1	PROSODY_PongNuea_R2	PROSODY_PongNuea_R3	id_XiangZhaiTang	segment_XiangZhaiTang	segment_XiangZhaiTang_L1	segment_XiangZhaiTang_L2	segment_XiangZhaiTang_L3	segment_XiangZhaiTang_R1	segment_XiangZhaiTang_R2	segment_XiangZhaiTang_R3	SC_XiangZhaiTang	SC_XiangZhaiTang_L1	SC_XiangZhaiTang_L2	SC_XiangZhaiTang_L3	SC_XiangZhaiTang_R1	SC_XiangZhaiTang_R2	SC_XiangZhaiTang_R3	PROSODY_XiangZhaiTang	PROSODY_XiangZhaiTang_L1	PROSODY_XiangZhaiTang_L2	PROSODY_XiangZhaiTang_L3	PROSODY_XiangZhaiTang_R1	PROSODY_XiangZhaiTang_R2	PROSODY_XiangZhaiTang_R3
1	0.3333	3	1.0000	173	24	h	∅	∅	∅	ə̆	k	∅	H	∅	∅	∅	E	K	∅	3	∅	∅	∅	7	1	∅																							25	h	∅	∅	∅	ə	h	∅	H	∅	∅	∅	E	H	∅	3	∅	∅	∅	7	3	∅																																																																			26	l	∅	∅	∅	e	h	∅	L	∅	∅	∅	E	H	∅	5	∅	∅	∅	7	3	∅																																																																																									27	h	∅	∅	∅	ə̆	k	∅	H	∅	∅	∅	E	K	∅	3	∅	∅	∅	7	1	∅																																													28	h	∅	∅	∅	ə	k	∅	H	∅	∅	∅	E	K	∅	3	∅	∅	∅	7	1	∅	29	h	∅	∅	∅	ə	k	∅	H	∅	∅	∅	E	K	∅	3	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	173	24	ə̆	h	∅	∅	k	∅	∅	E	H	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																							25	ə	h	∅	∅	h	∅	∅	E	H	∅	∅	H	∅	∅	7	3	∅	∅	3	∅	∅																																																																			26	e	l	∅	∅	h	∅	∅	E	L	∅	∅	H	∅	∅	7	5	∅	∅	3	∅	∅																																																																																									27	ə̆	h	∅	∅	k	∅	∅	E	H	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																																													28	ə	h	∅	∅	k	∅	∅	E	H	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅	29	ə	h	∅	∅	k	∅	∅	E	H	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅
3	1.0000	1	0.3333	173	24	k	ə̆	h	∅	∅	∅	∅	K	E	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							25	h	ə	h	∅	∅	∅	∅	H	E	H	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																																																																			26	h	e	l	∅	∅	∅	∅	H	E	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																																																																																									27	k	ə̆	h	∅	∅	∅	∅	K	E	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																																													28	k	ə	h	∅	∅	∅	∅	K	E	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅	29	k	ə	h	∅	∅	∅	∅	K	E	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅
1	0.5000	2	1.0000	240																							30	ə	∅	∅	∅	ŋ	∅	∅	E	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅																																																																																																															31	ə	∅	∅	∅	ŋ	∅	∅	E	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅																																													32	ə	∅	∅	∅	ŋ	∅	∅	E	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅	33	ə	∅	∅	∅	ŋ	∅	∅	E	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅	34	ə	∅	∅	∅	ŋ	∅	∅	E	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅																							35	ə	∅	∅	∅	ŋ	∅	∅	E	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅	36	ə	∅	∅	∅	ŋ	∅	∅	E	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅
2	1.0000	1	0.5000	240																							30	ŋ	ə	∅	∅	∅	∅	∅	N	E	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅																																																																																																															31	ŋ	ə	∅	∅	∅	∅	∅	N	E	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅																																													32	ŋ	ə	∅	∅	∅	∅	∅	N	E	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅	33	ŋ	ə	∅	∅	∅	∅	∅	N	E	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅	34	ŋ	ə	∅	∅	∅	∅	∅	N	E	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅																							35	ŋ	ə	∅	∅	∅	∅	∅	N	E	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅	36	ŋ	ə	∅	∅	∅	∅	∅	N	E	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅
1	0.5000	2	1.0000	339																							37	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																																																																																																																																																																																																							38	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅	39	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																							40	m	∅	∅	∅	a	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	339																							37	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																																																																																																																																																																																							38	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	39	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							40	a	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	341																							41	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅	42	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																							43	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅	44	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅	45	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																							46	ʔ	∅	∅	∅	u	ʔ	∅	H	∅	∅	∅	Y	H	∅	1	∅	∅	∅	7	1	∅	47	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																																																																			48	ʔ	∅	∅	∅	o	ʔ	∅	H	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	1	∅																																												
2	0.6667	2	0.6667	341																							41	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	42	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																							43	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	44	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	45	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																							46	u	ʔ	∅	∅	ʔ	∅	∅	Y	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	47	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																																																																			48	o	ʔ	∅	∅	ʔ	∅	∅	U	H	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅																																												
3	1.0000	1	0.3333	341																							41	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	42	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							43	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	44	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	45	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							46	ʔ	u	ʔ	∅	∅	∅	∅	H	Y	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	47	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																																																			48	ʔ	o	ʔ	∅	∅	∅	∅	H	U	H	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	387																																																																																									49	l	∅	∅	∅	a	-	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	50	r	∅	∅	∅	a	-	∅	R	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅	51	l	∅	∅	∅	ɛː	-	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅	52	l	∅	∅	∅	a	-	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							53	l	∅	∅	∅	a	j	∅	L	∅	∅	∅	A	J	∅	5	∅	∅	∅	7	6	∅																																																																																																																																				
2	0.6667	2	0.6667	387																																																																																									49	a	l	∅	∅	-	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	50	a	r	∅	∅	-	∅	∅	A	R	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	51	ɛː	l	∅	∅	-	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	52	a	l	∅	∅	-	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							53	a	l	∅	∅	j	∅	∅	A	L	∅	∅	J	∅	∅	7	5	∅	∅	6	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	387																																																																																									49	-	a	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	50	-	a	r	∅	∅	∅	∅	_	A	R	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	51	-	ɛː	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	52	-	a	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							53	j	a	l	∅	∅	∅	∅	J	A	L	∅	∅	∅	∅	6	7	5	∅	∅	∅	∅																																																																																																																																				
1	0.3333	3	1.0000	409																																																																																																															54	k	∅	∅	∅	ə	n	∅	K	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅																																																																			55	k	∅	∅	∅	ə	-	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																																																																																																																				
2	0.6667	2	0.6667	409																																																																																																															54	ə	k	∅	∅	n	∅	∅	E	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																																																			55	ə	k	∅	∅	-	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																																																				
3	1.0000	1	0.3333	409																																																																																																															54	n	ə	k	∅	∅	∅	∅	N	E	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																																																			55	-	ə	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																																																				
1	0.3333	3	1.0000	459	56	p	∅	∅	∅	ə	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅	57	b	∅	∅	∅	əː	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅																							58	b	∅	∅	∅	əː	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅																																																																			59	b	∅	∅	∅	əː	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅																							60	ɓ	∅	∅	∅	e	ʔ	∅	P	∅	∅	∅	E	H	∅	1	∅	∅	∅	7	1	∅	61	b	∅	∅	∅	əː	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅	62	p	∅	∅	∅	ə	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅	63	p	∅	∅	∅	ə	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅																							64	p	∅	∅	∅	əa	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅	65	p	∅	∅	∅	əː	n	∅	P	∅	∅	∅	E	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	459	56	ə	p	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	57	əː	b	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							58	əː	b	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																																																			59	əː	b	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							60	e	ɓ	∅	∅	ʔ	∅	∅	E	P	∅	∅	H	∅	∅	7	1	∅	∅	1	∅	∅	61	əː	b	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	62	ə	p	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	63	ə	p	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							64	əa	p	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	65	əː	p	∅	∅	n	∅	∅	E	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	459	56	n	ə	p	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	57	n	əː	b	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							58	n	əː	b	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																																																			59	n	əː	b	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							60	ʔ	e	ɓ	∅	∅	∅	∅	H	E	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	61	n	əː	b	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	62	n	ə	p	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	63	n	ə	p	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							64	n	əa	p	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	65	n	əː	p	∅	∅	∅	∅	N	E	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	460	66	ʔ	∅	∅	∅	j	a	n	H	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4																							67	ʔ	∅	∅	∅	j	a	r	H	∅	∅	∅	J	A	R	1	∅	∅	∅	6	7	5																																																																																																																																																																																	68	ʔ	∅	∅	∅	j	a	n	H	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4	69	ʔ	∅	∅	∅	j	a	n	H	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4																																																																		
2	0.5000	3	0.7500	460	66	j	ʔ	∅	∅	a	n	∅	J	H	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅																							67	j	ʔ	∅	∅	a	r	∅	J	H	∅	∅	A	R	∅	6	1	∅	∅	7	5	∅																																																																																																																																																																																	68	j	ʔ	∅	∅	a	n	∅	J	H	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅	69	j	ʔ	∅	∅	a	n	∅	J	H	∅	∅	A	N	∅	6	1	∅	∅	7	4	∅																																																																		
3	0.7500	2	0.5000	460	66	a	j	ʔ	∅	n	∅	∅	A	J	H	∅	N	∅	∅	7	6	1	∅	4	∅	∅																							67	a	j	ʔ	∅	r	∅	∅	A	J	H	∅	R	∅	∅	7	6	1	∅	5	∅	∅																																																																																																																																																																																	68	a	j	ʔ	∅	n	∅	∅	A	J	H	∅	N	∅	∅	7	6	1	∅	4	∅	∅	69	a	j	ʔ	∅	n	∅	∅	A	J	H	∅	N	∅	∅	7	6	1	∅	4	∅	∅																																																																		
4	1.0000	1	0.2500	460	66	n	a	j	ʔ	∅	∅	∅	N	A	J	H	∅	∅	∅	4	7	6	1	∅	∅	∅																							67	r	a	j	ʔ	∅	∅	∅	R	A	J	H	∅	∅	∅	5	7	6	1	∅	∅	∅																																																																																																																																																																																	68	n	a	j	ʔ	∅	∅	∅	N	A	J	H	∅	∅	∅	4	7	6	1	∅	∅	∅	69	n	a	j	ʔ	∅	∅	∅	N	A	J	H	∅	∅	∅	4	7	6	1	∅	∅	∅																																																																		
1	0.3333	3	1.0000	461																																													70	g	∅	∅	∅	r	aːu̯	∅	K	∅	∅	∅	R	A	∅	1	∅	∅	∅	5	7	∅																																																																			71	kʰ	∅	∅	∅	-	ai̯	∅	K	∅	∅	∅	_	A	∅	1	∅	∅	∅	0	7	∅																							72	g	∅	∅	∅	l	ɛːu̯	∅	K	∅	∅	∅	L	E	∅	1	∅	∅	∅	5	7	∅																																																																																									73	g	∅	∅	∅	l	au̯	∅	K	∅	∅	∅	L	A	∅	1	∅	∅	∅	5	7	∅																																												
2	0.6667	2	0.6667	461																																													70	r	g	∅	∅	aːu̯	∅	∅	R	K	∅	∅	A	∅	∅	5	1	∅	∅	7	∅	∅																																																																			71	-	kʰ	∅	∅	ai̯	∅	∅	_	K	∅	∅	A	∅	∅	0	1	∅	∅	7	∅	∅																							72	l	g	∅	∅	ɛːu̯	∅	∅	L	K	∅	∅	E	∅	∅	5	1	∅	∅	7	∅	∅																																																																																									73	l	g	∅	∅	au̯	∅	∅	L	K	∅	∅	A	∅	∅	5	1	∅	∅	7	∅	∅																																												
3	1.0000	1	0.3333	461																																													70	aːu̯	r	g	∅	∅	∅	∅	A	R	K	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅																																																																			71	ai̯	-	kʰ	∅	∅	∅	∅	A	_	K	∅	∅	∅	∅	7	0	1	∅	∅	∅	∅																							72	ɛːu̯	l	g	∅	∅	∅	∅	E	L	K	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅																																																																																									73	au̯	l	g	∅	∅	∅	∅	A	L	K	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	462																																																																																									74	ɗ	∅	∅	∅	a	m	∅	T	∅	∅	∅	A	M	∅	1	∅	∅	∅	7	4	∅	75	ɗ	∅	∅	∅	a	m	∅	T	∅	∅	∅	A	M	∅	1	∅	∅	∅	7	4	∅																																																																			76	d	∅	∅	∅	a	m	∅	T	∅	∅	∅	A	M	∅	1	∅	∅	∅	7	4	∅																																																																																																																																				
