ID	DOCULECT	TOKENS	ALIGNMENT	COGID
377	ManLoi	p r ai̯	p r ai̯ -	737
378	MangBang	b ə t	b - ə t	737
379	MengDan	p r ai̯	p r ai̯ -	737
380	NamHsan	b aː n	b - aː n	737
381	NanSang	b a t	b - a t	737
382	NoeLae	p ə̆ t	p - ə̆ t	737
383	NyaungGone	p ə̆ t	p - ə̆ t	737
384	PangKham	p r ai̯	p r ai̯ -	737
385	PongNuea	p ə t	p - ə t	737
386	XiangZhaiTang	p ə t	p - ə t	737
387	BanPaw	g ɨ ɲ	g ɨ ɲ	757
388	ManLoi	g i ŋ	g i ŋ	757
389	NoeLae	g i ɲ	g i ɲ	757
390	NyaungGone	g ɨ n	g ɨ n	757
391	PangKham	g i ɲ	g i ɲ	757
392	PongNuea	g i ɲ	g i ɲ	757
393	ChaYeQing	n ɔ h	n ɔ h	826
394	ChuDongGua	n ɔːi̯	n ɔːi̯ -	826
395	GuangKa	n ɔ h	n ɔ h	826
396	HtanHsan	nˀ ɔ h	nˀ ɔ h	826
397	KhunHawt	nʰ ɔ h	nʰ ɔ h	826
398	MangBang	n ɔ h	n ɔ h	826
399	MengDan	n ɔi̯ h	n ɔi̯ h	826
400	NanSang	n ɔ h	n ɔ h	826
401	XiangZhaiTang	n ɔ x	n ɔ x	826
402	ChaYeQing	b l ɔːi̯	b l ɔːi̯	827
403	HtanHsan	b l ei̯	b l ei̯	827
404	KhunHawt	b l ei̯	b l ei̯	827
405	ManLoi	b l eː	b l eː	827
406	MengDan	b l i	b l i	827
407	NamHsan	b l e	b l e	827
408	NoeLae	b a	b - a	827
409	PangKham	b l eː	b l eː	827
410	PongNuea	b e	b - e	827
411	XiangZhaiTang	b l ei̯	b l ei̯	827
412	BanPaw	c a n	c a n	855
413	ChaYeQing	dʑ ɔː n	dʑ ɔː n	855
414	ChuDongGua	dʑ ɔː n	dʑ ɔː n	855
415	GuangKa	dʑ ɔ n	dʑ ɔ n	855
416	HtanHsan	dʑ a n	dʑ a n	855
417	KhunHawt	dʑ a n	dʑ a n	855
418	ManLoi	tɕ ɔ n	tɕ ɔ n	855
419	MangBang	dʑ ɔː n	dʑ ɔː n	855
420	MengDan	tɕ a n	tɕ a n	855
421	NamHsan	dʑ a n	dʑ a n	855
422	NanSang	dʑ a n	dʑ a n	855
423	NoeLae	c ă n	c ă n	855
424	NyaungGone	c ă n	c ă n	855
425	PangKham	tɕ a n	tɕ a n	855
426	PongNuea	tɕ a n	tɕ a n	855
427	XiangZhaiTang	tɕ a n	tɕ a n	855
428	BanPaw	b a	b - a -	890
429	ChaYeQing	b j ai̯	b j ai̯ -	890
430	NamHsan	b j a m	b j a m	890
431	BanPaw	p r ɛ	p r ɛ	891
432	ChuDongGua	b r ai̯	b r ai̯	891
433	GuangKa	p ai̯	p - ai̯	891
434	HtanHsan	b r ei̯	b r ei̯	891
435	KhunHawt	p r iː	p r iː	891
436	ManLoi	p r ai̯	p r ai̯	891
437	NoeLae	p r ɛ	p r ɛ	891
438	NyaungGone	p r ɛ	p r ɛ	891
439	PangKham	p r ai̯	p r ai̯	891
440	XiangZhaiTang	p r ɛː	p r ɛː	891
441	ChaYeQing	l ə p	- l ə p	892
442	ChuDongGua	k l ɔː	k l ɔː -	892
443	MangBang	l ɛː	- l ɛː -	892
444	MengDan	l i p	- l i p	892
445	NoeLae	l ɛ	- l ɛ -	892
446	NyaungGone	l ɛ	- l ɛ -	892
447	XiangZhaiTang	l ɨ p	- l ɨ p	892
448	GuangKa	t oː	t oː	893
449	NanSang	t oː	t oː	893
450	HtanHsan	l w a ŋ	l w a ŋ	894
451	MengDan	r i ŋ	r - i ŋ	894
452	KhunHawt	k o h	k - o h	895
453	ManLoi	kʰ r ɔ h	kʰ r ɔ h	895
454	NyaungGone	kʰ ɛ	kʰ - ɛ -	895
455	PangKham	k u h	k - u h	895
456	PongNuea	ŋ au̯ h	- ŋ au̯ h	895
457	BanPaw	ɲ ɔ ŋ	ɲ ɔ ŋ	921
458	ChaYeQing	ɣ a n	ɣ a n	921
459	ChuDongGua	r ɔː n	r ɔː n	921
460	MengDan	r ɔː n	r ɔː n	921
461	NoeLae	ɲ ɔ ŋ	ɲ ɔ ŋ	921
462	NyaungGone	ɲ ɔ ŋ	ɲ ɔ ŋ	921
463	PongNuea	ɲ ɔ ŋ	ɲ ɔ ŋ	921
464	MangBang	n v a t	n v a t	922
465	NanSang	n v a t	n v a t	922
466	NoeLae	v a c	- v a c	922
467	NyaungGone	v a t	- v a t	922
468	PongNuea	v ai̯ c	- v ai̯ c	922
469	XiangZhaiTang	v a c	- v a c	922
470	MangBang	s ɔ	s ɔ	924
471	NanSang	s ɔ	s ɔ	924
472	BanPaw	ŋ au̯ h	ŋ au̯ h	940
473	ChaYeQing	ŋ ɔ h	ŋ ɔ h	940
474	ChuDongGua	ŋ a h	ŋ a h	940
475	GuangKa	ŋ ai̯ ʔ	ŋ ai̯ ʔ	940
476	ManLoi	ŋ a h	ŋ a h	940
477	MangBang	ŋ ai̯	ŋ ai̯ -	940
478	MengDan	ŋ a h	ŋ a h	940
479	NanSang	ŋ ai̯	ŋ ai̯ -	940
480	NoeLae	ŋ au̯ h	ŋ au̯ h	940
481	NyaungGone	ŋ au̯ h	ŋ au̯ h	940
482	PangKham	ŋ ɔ h	ŋ ɔ h	940
483	PongNuea	ŋ au̯ h	ŋ au̯ h	940
484	XiangZhaiTang	ŋ ɔ h	ŋ ɔ h	940
485	HtanHsan	ɓ j a m	ɓ j a m	941
486	KhunHawt	p j a m	p j a m	941
487	NamHsan	b j a m	b j a m	941
488	BanPaw	n ă p	n ă p	957
489	ChaYeQing	n ɔ ʔ	n ɔ ʔ	957
490	ChuDongGua	n a p	n a p	957
491	GuangKa	n ɔː ʔ	n ɔː ʔ	957
492	HtanHsan	n a p	n a p	957
493	KhunHawt	n a p	n a p	957
494	ManLoi	n a ʔ	n a ʔ	957
495	MangBang	n ɔː ʔ	n ɔː ʔ	957
496	MengDan	n a p	n a p	957
497	NamHsan	n a p	n a p	957
498	NanSang	n aː	n aː -	957
499	NoeLae	n ă p	n ă p	957
500	NyaungGone	n ă p	n ă p	957
501	PangKham	n a p	n a p	957
502	PongNuea	n a p	n a p	957
503	XiangZhaiTang	n a p	n a p	957
504	ChaYeQing	k ə	k ə -	974
505	PangKham	k a n	k a n	974
506	BanPaw	ɲ a h	ɲ - a h	975
507	ChaYeQing	ɲ a h	ɲ - a h	975
508	ChuDongGua	ɲ ai̯ h	ɲ - ai̯ h	975
509	GuangKa	ɲ a h	ɲ - a h	975
510	ManLoi	ɲ a h	ɲ - a h	975
511	MangBang	ɲ a h	ɲ - a h	975
512	MengDan	ŋ j a h	ŋ j a h	975
513	NanSang	ɲ a h	ɲ - a h	975
514	NoeLae	ɲ a h	ɲ - a h	975
515	NyaungGone	ɲ a h	ɲ - a h	975
516	PangKham	ɲ a h	ɲ - a h	975
517	PongNuea	ɲ a h	ɲ - a h	975
518	XiangZhaiTang	ɲ a h	ɲ - a h	975
519	HtanHsan	dʑ u m	dʑ u m	976
520	KhunHawt	dʑ u m	dʑ u m	976
521	NamHsan	j u m	j u m	976
522	ChuDongGua	h iː	h iː	1005
523	KhunHawt	h eːi̯	h eːi̯	1005
524	MangBang	h ɔːi̯	h ɔːi̯	1005
525	MengDan	h i	h i	1005
526	BanPaw	n a	n a -	1026
527	ChaYeQing	n a	n a -	1026
528	HtanHsan	n a p	n a p	1026
529	KhunHawt	n a p	n a p	1026
530	XiangZhaiTang	n a	n a -	1026
531	BanPaw	g ă ʔ	g ă ʔ	1027
532	ChaYeQing	k a ʔ	k a ʔ	1027
533	ChuDongGua	k a ʔ	k a ʔ	1027
534	GuangKa	k a ʔ	k a ʔ	1027
535	ManLoi	g a ʔ	g a ʔ	1027
536	MangBang	k a ʔ	k a ʔ	1027
537	MengDan	k ɛ ʔ	k ɛ ʔ	1027
538	NamHsan	kʰ ɔ n	kʰ ɔ n	1027
539	NanSang	k a ʔ	k a ʔ	1027
540	NoeLae	g ă ʔ	g ă ʔ	1027
541	NyaungGone	g ă ʔ	g ă ʔ	1027
542	PangKham	k a ʔ	k a ʔ	1027
543	PongNuea	g a ʔ	g a ʔ	1027
544	XiangZhaiTang	g a ʔ	g a ʔ	1027
545	ChuDongGua	ʔ a	ʔ a	1028
546	GuangKa	ʔ a	ʔ a	1028
547	ManLoi	ʔ a	ʔ a	1028
548	MangBang	ʔ a	ʔ a	1028
549	MengDan	ʔ a	ʔ a	1028
550	NamHsan	ʔ i	ʔ i	1028
551	NanSang	ʔ a	ʔ a	1028
552	NoeLae	ʔ a	ʔ a	1028
553	NyaungGone	ʔ a	ʔ a	1028
554	PangKham	ʔ a	ʔ a	1028
555	PongNuea	ʔ a	ʔ a	1028
556	HtanHsan	kʰ ɔ n	kʰ ɔ n	1029
557	KhunHawt	kʰ ɔ n	kʰ ɔ n	1029
558	BanPaw	d o m	d o m	1063
559	ChaYeQing	d oː m	d oː m	1063
560	ChuDongGua	ɗ ɔː m	ɗ ɔː m	1063
561	GuangKa	t ɔː m	t ɔː m	1063
562	HtanHsan	ɗ oː m	ɗ oː m	1063
