ID	DOCULECT	TOKENS	ALIGNMENT	COGID
143	NyaungGone	g ɨ n	g ɨ n	757
144	PangKham	g i ɲ	g i ɲ	757
145	PongNuea	g i ɲ	g i ɲ	757
146	ChaYeQing	n ɔ h	n ɔ h	826
147	ChuDongGua	n ɔːi̯	n ɔːi̯ -	826
148	GuangKa	n ɔ h	n ɔ h	826
149	HtanHsan	nˀ ɔ h	nˀ ɔ h	826
150	KhunHawt	nʰ ɔ h	nʰ ɔ h	826
151	MangBang	n ɔ h	n ɔ h	826
152	MengDan	n ɔi̯ h	n ɔi̯ h	826
153	NanSang	n ɔ h	n ɔ h	826
154	XiangZhaiTang	n ɔ x	n ɔ x	826
155	ChaYeQing	b l ɔːi̯	b l ɔːi̯	827
156	HtanHsan	b l ei̯	b l ei̯	827
157	KhunHawt	b l ei̯	b l ei̯	827
158	ManLoi	b l eː	b l eː	827
159	MengDan	b l i	b l i	827
160	NamHsan	b l e	b l e	827
161	NoeLae	b a	b - a	827
162	PangKham	b l eː	b l eː	827
163	PongNuea	b e	b - e	827
164	XiangZhaiTang	b l ei̯	b l ei̯	827
165	BanPaw	b a	b - a -	890
166	ChaYeQing	b j ai̯	b j ai̯ -	890
167	NamHsan	b j a m	b j a m	890
168	BanPaw	p r ɛ	p r ɛ	891
169	ChuDongGua	b r ai̯	b r ai̯	891
170	GuangKa	p ai̯	p - ai̯	891
171	HtanHsan	b r ei̯	b r ei̯	891
172	KhunHawt	p r iː	p r iː	891
173	ManLoi	p r ai̯	p r ai̯	891
174	NoeLae	p r ɛ	p r ɛ	891
175	NyaungGone	p r ɛ	p r ɛ	891
176	PangKham	p r ai̯	p r ai̯	891
177	XiangZhaiTang	p r ɛː	p r ɛː	891
178	ChaYeQing	l ə p	- l ə p	892
179	ChuDongGua	k l ɔː	k l ɔː -	892
180	MangBang	l ɛː	- l ɛː -	892
181	MengDan	l i p	- l i p	892
182	NoeLae	l ɛ	- l ɛ -	892
183	NyaungGone	l ɛ	- l ɛ -	892
184	XiangZhaiTang	l ɨ p	- l ɨ p	892
185	GuangKa	t oː	t oː	893
186	NanSang	t oː	t oː	893
187	HtanHsan	l w a ŋ	l w a ŋ	894
188	MengDan	r i ŋ	r - i ŋ	894
189	KhunHawt	k o h	k - o h	895
190	ManLoi	kʰ r ɔ h	kʰ r ɔ h	895
191	NyaungGone	kʰ ɛ	kʰ - ɛ -	895
192	PangKham	k u h	k - u h	895
193	PongNuea	ŋ au̯ h	- ŋ au̯ h	895
194	BanPaw	ɲ ɔ ŋ	ɲ ɔ ŋ	921
195	ChaYeQing	ɣ a n	ɣ a n	921
196	ChuDongGua	r ɔː n	r ɔː n	921
197	MengDan	r ɔː n	r ɔː n	921
198	NoeLae	ɲ ɔ ŋ	ɲ ɔ ŋ	921
199	NyaungGone	ɲ ɔ ŋ	ɲ ɔ ŋ	921
200	PongNuea	ɲ ɔ ŋ	ɲ ɔ ŋ	921
201	MangBang	n v a t	n v a t	922
202	NanSang	n v a t	n v a t	922
203	NoeLae	v a c	- v a c	922
204	NyaungGone	v a t	- v a t	922
205	PongNuea	v ai̯ c	- v ai̯ c	922
206	XiangZhaiTang	v a c	- v a c	922
207	MangBang	s ɔ	s ɔ	924
208	NanSang	s ɔ	s ɔ	924
209	BanPaw	ŋ au̯ h	ŋ au̯ h	940
210	ChaYeQing	ŋ ɔ h	ŋ ɔ h	940
211	ChuDongGua	ŋ a h	ŋ a h	940
212	GuangKa	ŋ ai̯ ʔ	ŋ ai̯ ʔ	940
213	ManLoi	ŋ a h	ŋ a h	940
214	MangBang	ŋ ai̯	ŋ ai̯ -	940
215	MengDan	ŋ a h	ŋ a h	940
216	NanSang	ŋ ai̯	ŋ ai̯ -	940
217	NoeLae	ŋ au̯ h	ŋ au̯ h	940
218	NyaungGone	ŋ au̯ h	ŋ au̯ h	940
219	PangKham	ŋ ɔ h	ŋ ɔ h	940
220	PongNuea	ŋ au̯ h	ŋ au̯ h	940
221	XiangZhaiTang	ŋ ɔ h	ŋ ɔ h	940
222	HtanHsan	ɓ j a m	ɓ j a m	941
223	KhunHawt	p j a m	p j a m	941
224	NamHsan	b j a m	b j a m	941
225	ChaYeQing	k ə	k ə -	974
226	PangKham	k a n	k a n	974
227	BanPaw	ɲ a h	ɲ - a h	975
228	ChaYeQing	ɲ a h	ɲ - a h	975
229	ChuDongGua	ɲ ai̯ h	ɲ - ai̯ h	975
230	GuangKa	ɲ a h	ɲ - a h	975
231	ManLoi	ɲ a h	ɲ - a h	975
232	MangBang	ɲ a h	ɲ - a h	975
233	MengDan	ŋ j a h	ŋ j a h	975
234	NanSang	ɲ a h	ɲ - a h	975
235	NoeLae	ɲ a h	ɲ - a h	975
236	NyaungGone	ɲ a h	ɲ - a h	975
237	PangKham	ɲ a h	ɲ - a h	975
238	PongNuea	ɲ a h	ɲ - a h	975
239	XiangZhaiTang	ɲ a h	ɲ - a h	975
240	HtanHsan	dʑ u m	dʑ u m	976
241	KhunHawt	dʑ u m	dʑ u m	976
242	NamHsan	j u m	j u m	976
243	ChuDongGua	h iː	h iː	1005
244	KhunHawt	h eːi̯	h eːi̯	1005
245	MangBang	h ɔːi̯	h ɔːi̯	1005
246	MengDan	h i	h i	1005
247	BanPaw	n a	n a -	1026
248	ChaYeQing	n a	n a -	1026
249	HtanHsan	n a p	n a p	1026
250	KhunHawt	n a p	n a p	1026
251	XiangZhaiTang	n a	n a -	1026
252	ChuDongGua	ʔ a	ʔ a	1028
253	GuangKa	ʔ a	ʔ a	1028
254	ManLoi	ʔ a	ʔ a	1028
255	MangBang	ʔ a	ʔ a	1028
256	MengDan	ʔ a	ʔ a	1028
257	NamHsan	ʔ i	ʔ i	1028
258	NanSang	ʔ a	ʔ a	1028
259	NoeLae	ʔ a	ʔ a	1028
260	NyaungGone	ʔ a	ʔ a	1028
261	PangKham	ʔ a	ʔ a	1028
262	PongNuea	ʔ a	ʔ a	1028
263	HtanHsan	kʰ ɔ n	kʰ ɔ n	1029
264	KhunHawt	kʰ ɔ n	kʰ ɔ n	1029
265	BanPaw	m a	m a	1110
266	ChaYeQing	m a	m a	1110
267	NoeLae	m a	m a	1110
268	NyaungGone	m a	m a	1110
269	PongNuea	m a	m a	1110
270	XiangZhaiTang	m a	m a	1110
271	BanPaw	k ɨ n	k ɨ n	1134
272	ChaYeQing	g ɨ n	g ɨ n	1134
273	GuangKa	g ɨ n	g ɨ n	1134
274	MangBang	g ɨ n	g ɨ n	1134
275	NanSang	k ɨ n	k ɨ n	1134
276	NoeLae	k ɨ n	k ɨ n	1134
277	NyaungGone	k ɨ n	k ɨ n	1134
278	ChuDongGua	b r a m	b r a m	1135
279	HtanHsan	p ə r	p - ə r	1135
280	MengDan	b r a m	b r a m	1135
281	NamHsan	b r a m	b r a m	1135
282	ManLoi	r j a n	r j a n	1138
283	PangKham	r j a n	r j a n	1138
284	NoeLae	m a	m a	1150
285	NyaungGone	m a	m a	1150
286	PongNuea	m a	m a	1150
287	XiangZhaiTang	m ə	m ə	1150
288	ChaYeQing	l ə n	- l ə n	1152
289	ChuDongGua	b l a n	b l a n	1152
290	GuangKa	p a	p - a -	1152
291	HtanHsan	b a n	b - a n	1152
292	KhunHawt	p a n	p - a n	1152
293	ManLoi	b l a n	b l a n	1152
294	MangBang	p a	p - a -	1152
295	MengDan	b l a n	b l a n	1152
296	NamHsan	b l a n	b l a n	1152
297	NanSang	p a	p - a -	1152
298	PangKham	b l a n	b l a n	1152
299	BanPaw	n ɔ n	n ɔ n	1183
300	ChaYeQing	n oː	n oː -	1183
301	GuangKa	k o ŋ	k o ŋ	1183
302	ManLoi	ŋ au̯ ʔ	ŋ au̯ ʔ	1183
303	MangBang	n ɔː	n ɔː -	1183
304	NanSang	k ɔ ŋ	k ɔ ŋ	1183
305	NoeLae	n ɔ n	n ɔ n	1183
306	NyaungGone	n ɔ n	n ɔ n	1183
307	PangKham	ŋ ɔː t	ŋ ɔː t	1183
308	PongNuea	n ɔː n	n ɔː n	1183
309	XiangZhaiTang	n ɔ n	n ɔ n	1183
310	HtanHsan	s u r̥	s u r̥	1185
311	KhunHawt	s o r	s o r	1185
312	MengDan	s u l	s u l	1185
313	NamHsan	s u r	s u r	1185
314	BanPaw	ə ŋ	ə ŋ	1218
315	NoeLae	ə ŋ	ə ŋ	1218
316	NyaungGone	ə ŋ	ə ŋ	1218
317	PongNuea	ə ŋ	ə ŋ	1218
318	XiangZhaiTang	ŋ	- ŋ	1218
319	ChuDongGua	ʔ a	ʔ a	1220
320	ManLoi	ʔ a	ʔ a	1220
321	MengDan	ʔ a	ʔ a	1220
322	PangKham	ʔ a	ʔ a	1220
323	HtanHsan	r ə n	r ə n	1221
324	KhunHawt	r ə	r ə -	1221
325	NamHsan	r ə	r ə -	1221
326	BanPaw	kʰ r j a ʔ	kʰ r j a ʔ	1264
327	NoeLae	kʰ r j a ʔ	kʰ r j a ʔ	1264
328	NyaungGone	kʰ r j a ʔ	kʰ r j a ʔ	1264
329	PongNuea	kʰ r j a ʔ	kʰ r j a ʔ	1264
330	ChaYeQing	ə n	ə n	1265
331	MengDan	ə n	ə n	1265
332	ChaYeQing	d ɔ ʔ	d ɔ ʔ	1266
333	ChuDongGua	d a t	d a t	1266
334	GuangKa	t ə	t ə -	1266
335	HtanHsan	d a t	d a t	1266
336	KhunHawt	d a t	d a t	1266
337	ManLoi	t a ʔ	t a ʔ	1266
338	MengDan	d a t	d a t	1266
339	NamHsan	t a	t a -	1266
340	PangKham	dʱ a t	dʱ a t	1266
341	XiangZhaiTang	t a t	t a t	1266
342	GuangKa	tɕ ɔ m	tɕ ɔ m	1267
343	MangBang	tɕ a m	tɕ a m	1267
344	NanSang	tɕ a m	tɕ a m	1267
345	HtanHsan	k ə n	k ə n	1289
346	KhunHawt	k a r	k a r	1289
347	NamHsan	k ə n	k ə n	1289
348	GuangKa	t a	t a	1292
349	MangBang	t a	t a	1292
350	NanSang	t a	t a	1292
351	BanPaw	kʰ ɛ	kʰ ɛ -	1322
352	ChaYeQing	kʰ a	kʰ a -	1322
353	ChuDongGua	kʰ a	kʰ a -	1322
354	ManLoi	kʰ iː	kʰ iː -	1322
355	MengDan	kʰ iːu̯	kʰ iːu̯ -	1322
356	NoeLae	kʰ ɛ	kʰ ɛ -	1322
357	PangKham	kʰ i m	kʰ i m	1322
358	PongNuea	kʰ ɛ	kʰ ɛ -	1322
359	GuangKa	s ɛ m	s ɛ m	1324
360	MangBang	s ə m	s ə m	1324
361	NanSang	s ə m	s ə m	1324
362	HtanHsan	r ə n	r ə n	1325
363	NamHsan	r a	r a -	1325
364	XiangZhaiTang	tɕ u ŋ	tɕ u ŋ	1325
365	BanPaw	g u ŋ	g u ŋ	1355
366	HtanHsan	k ɔ ŋ	k ɔ ŋ	1355
367	KhunHawt	k ɔ ŋ	k ɔ ŋ	1355
368	ManLoi	g ɔ ŋ	g ɔ ŋ	1355
369	NamHsan	k ɔ ŋ	k ɔ ŋ	1355
370	NoeLae	g o ŋ	g o ŋ	1355
371	NyaungGone	g u	g u -	1355
372	PangKham	g ɔ ŋ	g ɔ ŋ	1355
373	PongNuea	g u ŋ	g u ŋ	1355
374	XiangZhaiTang	g u ŋ	g u ŋ	1355
375	GuangKa	d u ŋ	d u ŋ	1357
376	MangBang	d ɔ ŋ	d ɔ ŋ	1357
377	NanSang	d u ŋ	d u ŋ	1357
378	HtanHsan	p ə	p ə	1392
379	KhunHawt	p a	p a	1392
380	MengDan	l u ʔ	l u - ʔ	1412
381	PongNuea	l əi̯ h	l əi̯ - h	1412
382	XiangZhaiTang	l̥ e i̯ h	l̥ e i̯ h	1412
383	BanPaw	d u	d u	1430
384	ChaYeQing	d u	d u	1430
385	ChuDongGua	d u	d u	1430
386	GuangKa	t a	t a	1430
387	ManLoi	ɗ u	ɗ u	1430
388	MangBang	t a	t a	1430
389	MengDan	d u	d u	1430
390	NanSang	t a	t a	1430
391	NoeLae	d u	d u	1430
392	PangKham	d u	d u	1430
393	PongNuea	d u	d u	1430
394	BanPaw	ʔ ɨi̯	ʔ ɨi̯	1431
395	ChaYeQing	ʔ ui̯	ʔ ui̯	1431
396	ChuDongGua	ʔ iː	ʔ iː	1431
397	GuangKa	ʔ iː	ʔ iː	1431
398	ManLoi	ʔ iː	ʔ iː	1431
399	MangBang	ʔ iː	ʔ iː	1431
400	MengDan	ʔ iː	ʔ iː	1431
401	NanSang	ʔ iː	ʔ iː	1431
402	NoeLae	ʔ i	ʔ i	1431
403	NyaungGone	ʔ i	ʔ i	1431
404	PangKham	ʔ iː	ʔ iː	1431
405	XiangZhaiTang	ʔ ui̯	ʔ ui̯	1431
406	HtanHsan	ɓ i	ɓ i	1432
407	KhunHawt	ɓ iː	ɓ iː	1432
408	NamHsan	b iː	b iː	1432
409	PongNuea	v ɨi̯	v ɨi̯	1432
410	HtanHsan	dʑ uː ŋ	dʑ uː ŋ	1460
411	KhunHawt	dʑ o ŋ	dʑ o ŋ	1460
412	NamHsan	tɕ u ŋ	tɕ u ŋ	1460
413	BanPaw	ʔ a h	ʔ a h	1476
414	ChaYeQing	ʔ e h	ʔ e h	1476
415	ChuDongGua	ʔ ɔi̯ h	ʔ ɔi̯ h	1476
416	GuangKa	ʔ ɛ h	ʔ ɛ h	1476
417	ManLoi	ʔ ɔ h	ʔ ɔ h	1476
418	MangBang	ʔ ə h	ʔ ə h	1476
419	MengDan	ʔ ɔi̯ h	ʔ ɔi̯ h	1476
420	NanSang	ʔ ə h	ʔ ə h	1476
421	NoeLae	ʔ a h	ʔ a h	1476
422	NyaungGone	ʔ a h	ʔ a h	1476
423	PangKham	ʔ ɔ h	ʔ ɔ h	1476
424	PongNuea	ʔ a h	ʔ a h	1476
425	XiangZhaiTang	ʔ a h	ʔ a h	1476
426	ChuDongGua	d w a	d w a -	1478
427	MengDan	d i ŋ	d - i ŋ	1478
428	NamHsan	d a m	d - a m	1478
429	GuangKa	ʔ a	ʔ a	1479
430	ManLoi	ʔ a	ʔ a	1479
431	MangBang	ʔ a	ʔ a	1479
432	MengDan	ʔ a	ʔ a	1479
433	NamHsan	ʔ i	ʔ i	1479
434	NanSang	ʔ a	ʔ a	1479
435	NoeLae	ʔ a	ʔ a	1479
436	NyaungGone	ʔ a	ʔ a	1479
437	PangKham	ʔ a	ʔ a	1479
438	PongNuea	ʔ a	ʔ a	1479
439	BanPaw	ə n	ə n	1508
440	GuangKa	ə n	ə n	1508
441	ManLoi	ə n	ə n	1508
442	MangBang	ə n	ə n	1508
443	NanSang	ə n	ə n	1508
444	NoeLae	ə n	ə n	1508
445	NyaungGone	ə n	ə n	1508
446	PangKham	ə n	ə n	1508
447	PongNuea	ə n	ə n	1508
448	XiangZhaiTang	ə n	ə n	1508
449	KhunHawt	r a	r a	1511
450	NamHsan	r a	r a	1511
451	BanPaw	r j a h	r j a h	1538
452	ChuDongGua	r j a h	r j a h	1538
453	HtanHsan	r j a h	r j a h	1538
454	KhunHawt	r j a h	r j a h	1538
455	ManLoi	r j a h	r j a h	1538
456	MengDan	r j a h	r j a h	1538
457	NamHsan	r j a h	r j a h	1538
458	NanSang	r ə h	r - ə h	1538
459	NoeLae	r j a h	r j a h	1538
460	NyaungGone	r j a h	r j a h	1538
461	PangKham	r j a h	r j a h	1538
462	PongNuea	r j a h	r j a h	1538
463	XiangZhaiTang	r j a h	r j a h	1538
464	ChaYeQing	ɣ ə h	ɣ ə h	1539
465	GuangKa	ʐ ə h	ʐ ə h	1539
466	MangBang	ɣ ə h	ɣ ə h	1539
467	ChaYeQing	h ɔi̯	h ɔi̯	1540
468	ChuDongGua	h i	h i	1540
469	HtanHsan	h ei̯	h ei̯	1540
470	ManLoi	h ei̯	h ei̯	1540
471	MengDan	h iː	h iː	1540
472	NanSang	h ɔi̯	h ɔi̯	1540
473	XiangZhaiTang	h ei̯	h ei̯	1540
474	BanPaw	s a	s a	1563
475	ChaYeQing	s ə	s ə	1563
476	ChuDongGua	s ə	s ə	1563
477	ManLoi	s a	s a	1563
478	NamHsan	s a	s a	1563
479	NoeLae	s a	s a	1563
480	NyaungGone	s a	s a	1563
481	PangKham	s a	s a	1563
482	PongNuea	s a	s a	1563
483	XiangZhaiTang	s a	s a	1563
484	BanPaw	b ɔ ʔ	b ɔ ʔ	1564
485	ChaYeQing	b o ʔ	b o ʔ	1564
486	ChuDongGua	ɓ ɔː t	ɓ ɔː t	1564
487	HtanHsan	tʰ ei̯ ʔ	tʰ ei̯ ʔ	1564
488	ManLoi	ɓ ɔ ʔ	ɓ ɔ ʔ	1564
489	MengDan	tʰ u ʔ	tʰ u ʔ	1564
490	NoeLae	b ɔ	b ɔ -	1564
491	NyaungGone	b ɔ ʔ	b ɔ ʔ	1564
492	PangKham	b ɔ t	b ɔ t	1564
493	PongNuea	b ɔː ʔ	b ɔː ʔ	1564
494	XiangZhaiTang	b o ʔ	b o ʔ	1564
495	GuangKa	tʰ u	tʰ u	1565
496	HtanHsan	tʰ u	tʰ u	1565
497	KhunHawt	d u	d u	1565
498	MangBang	tʰ u	tʰ u	1565
499	NanSang	tʰ u	tʰ u	1565
500	GuangKa	tʰ i k	tʰ i k	1566
501	KhunHawt	d i t	d i t	1566
502	MangBang	tʰ iː	tʰ iː -	1566
503	MengDan	ɗ ai̯	ɗ ai̯ -	1566
504	NanSang	tʰ iː	tʰ iː -	1566
505	BanPaw	s ɔ ŋ	s ɔ ŋ	1597
506	HtanHsan	s a ŋ	s a ŋ	1597
507	KhunHawt	s a ŋ	s a ŋ	1597
508	ManLoi	s a ŋ	s a ŋ	1597
509	MengDan	s a ŋ	s a ŋ	1597
510	NanSang	s ɔ ŋ	s ɔ ŋ	1597
511	NoeLae	s ɔ ŋ	s ɔ ŋ	1597
512	NyaungGone	s ɔ k	s ɔ k	1597
513	PongNuea	s ɔ ŋ	s ɔ ŋ	1597
514	XiangZhaiTang	s ɔ ŋ	s ɔ ŋ	1597
515	ChaYeQing	tɕ eː m	tɕ eː m	1598
516	ChuDongGua	tɕ eː m	tɕ eː m	1598
517	GuangKa	tɕ ɛː m	tɕ ɛː m	1598
518	MangBang	tɕ eː m	tɕ eː m	1598
519	NamHsan	tɕ ɛː m	tɕ ɛː m	1598
520	PangKham	j ɛː m	j ɛː m	1598
521	HtanHsan	s ɔ ʔ	s ɔ ʔ	1599
522	ManLoi	s ɛ ʔ	s ɛ ʔ	1599
523	XiangZhaiTang	s ɛ ʔ	s ɛ ʔ	1599
524	BanPaw	b ou̯ ʔ	b ou̯ ʔ	1617
525	ChaYeQing	ɓ o k	ɓ o k	1617
526	ChuDongGua	b o ʔ	b o ʔ	1617
527	GuangKa	p o k	p o k	1617
528	MangBang	p o k	p o k	1617
529	MengDan	b o ʔ	b o ʔ	1617
530	NanSang	b aː n	b aː n	1617
531	NoeLae	b ou̯ ʔ	b ou̯ ʔ	1617
532	NyaungGone	b ou̯ ʔ	b ou̯ ʔ	1617
533	PongNuea	b ou̯ ʔ	b ou̯ ʔ	1617
534	XiangZhaiTang	b ou̯ ʔ	b ou̯ ʔ	1617
535	HtanHsan	k r aːi̯ ʔ	k r - aːi̯ ʔ	1618
536	KhunHawt	k r aːi̯ ʔ	k r - aːi̯ ʔ	1618
537	ManLoi	k r j a ʔ	k r j a ʔ	1618
538	NamHsan	g r aː ʔ	g r - aː ʔ	1618
539	PangKham	k r j a h	k r j a h	1618
540	BanPaw	j ə	j ə	1635
541	ChuDongGua	j ɨː	j ɨː	1635
542	GuangKa	j eu̯	j eu̯	1635
543	HtanHsan	j əː	j əː	1635
544	MangBang	j eu̯	j eu̯	1635
545	NanSang	j eu̯	j eu̯	1635
546	NoeLae	j ə	j ə	1635
547	NyaungGone	j ə	j ə	1635
548	PongNuea	j əɯ̯	j əɯ̯	1635
549	XiangZhaiTang	j əɯ̯	j əɯ̯	1635
550	ChaYeQing	dʑ eː w	dʑ eː w	1636
551	KhunHawt	dʑ əː	dʑ əː -	1636
552	ManLoi	dʑ əː	dʑ əː -	1636
553	MengDan	dʑ ɨː	dʑ ɨː -	1636
554	PangKham	dʑ ə ɯ	dʑ ə ɯ	1636
555	BanPaw	t u t	t u t	1670
556	NoeLae	t u c	t u c	1670
557	NyaungGone	t u c	t u c	1670
558	PongNuea	t ui̯ c	t ui̯ c	1670
559	ChaYeQing	ʔ a k	ʔ a k	1671
560	GuangKa	ʔ ɔ k	ʔ ɔ k	1671
561	MangBang	ʔ ɔ k	ʔ ɔ k	1671
562	NanSang	ʔ a k	ʔ a k	1671
563	ChuDongGua	ŋ oːi̯	ŋ oːi̯	1672
564	MengDan	ŋ oːi̯	ŋ oːi̯	1672
565	HtanHsan	m ɔ ʔ	m ɔ ʔ	1673
566	KhunHawt	m o ʔ	m o ʔ	1673
567	ManLoi	m ɔ ŋ	m ɔ ŋ	1673
568	NamHsan	m ɔ ʔ	m ɔ ʔ	1673
569	PangKham	m ɔ ŋ	m ɔ ŋ	1673
570	BanPaw	ɲ̊ ɔ ʔ	ɲ̊ ɔ ʔ	1721
