COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
390						j ɨ ʔ ə z e										ʔ a z e	ħ ɨ z i		
289	l ɨ bː	l ɨ b i				l ɨ bː				kʼ ə l b i		l ɨ bː		l ɨ bː		l ɨ bː	l ɨ bː i		
594	g i zː e					g i z e					g ɨ z ɨ j ə	g ɨ z j e	g ɨ z j e	g e				g ɨ n	g i
455		x ɨ j ɨ m a	ʔ e m a		ʔ e m a		ʔ e m a	ʔ e m a					ʔ e m a						
612				ʔ a r ɨ w	ʔ a r b	ħ ə r b			ʔ a r ɨ b	ħ aː r b i			ʔ a r ɨ b		ʔ a r b	h ɨ r a b ə t		ʔ a r b	
249	n ə tʃʼ ʃ ɨ n k u r t	z a h ʃ u n k u r t																	
393										l ə f l ə f								l ə f l ə f	l e f l ə f
298			h u t		h u t	w ɨ ʔ ɨ t u	x u t	h u t	x u t a		h u d a		h u t i			h ɨ t u			ʔ u t
613						g e s ə m				g i ʃ					g eː s			g eː s	g eː s
503				ʔ a j e d					ʔ ɨ w a j ə		ʔ ɨ w ə j ə								
229												tʃʼ ə rː ə s ə				w ə dː ə ʔ ə	w ə dː ə ʔ ə		ʔ a tʃʼ i r aː kʼ
608			g a z				g a z	g a z			g a z			g a z					
662							w ə s tʼ ɨ n j ə	w ə s tʼ i n i j ə	w ə s tʼ										w ɨ s t
647	t a tʃː		t ə t n ə j ə		t ə tː ɨ n j a					t a ħ ai̯		t ə t a t əi̯	t ə t ə tː e	t ə tː i j ə		t ə ħ a t	k ə t a tʃ	t u t	
58																		dʒ ə b ə	dʒ ə b a
126						w a l d				w iː dʒ						w ə l a d			
423				d ɨ j ə							d ɨ j ə								
220			tʃ ə w a tʃ		tʃ ə w a tʃ		tʃ ə w a tʃ	tʃ ə w a tʃ	tʃ o w a tʃ		tʃ ə w a dʒ			tʃ ə w a tʃ					
62	f ə lː a									f ə l a ħ a		f ə lː a m			f ə l a			f ə l a	f ə l ə
26						ʕ ə bː i										ʕ a b a j i			
73			tʃ ə k ə r ə m	tʃ a k a rː a	tʃ ə kː w ə r ə		tʃ ə kː ə r ə m	tʃ ə k ə r ə m	tʃ ə k ə r ə		tʃ ə k w ə r ə		tʃ ə kː w ə r ə	tʃ ə kː w ə r ə m					
329	s ɨ r a																s ɨ r a ħ		
30										ħ a tʃʼ i					tʃʼ ɨ n			tʃ ɨ n	
477															d u r e sː ə			d u r e sː ə	
336		g a r				t ə g b a r													
328	s ə dː ə b ə	s ə dː ə b ə								s ə d ə b a		s ə dː ə b ə m	s ə dː ə b ə	s ə dː ə b ə m	s ə d ə b ə			s ə d ə b ə	s ə d ə b ə
327	dʒ ɨ b	dʒ ɨ b				z ɨ ʔ b											z ɨ b ʔ i		
167			g ɨ j ə	g ɨ j ə	g ɨ jː ə		g ɨ j ə	g ɨ j ə	g ɨ j ə		g ɨ j ə		g ɨ j ə	g ɨ j ə					
513										ʔ uː n					ʔ uː n			ʔ u n	
487	z ə f ə n	z ə f ə n																	
326	m ə t o	m ə t o				m ɨ ʔ ɨ t	m ə t o					m ə t o	m ə t o			m ɨ ʔ ɨ t	m i ʔ t i		
566										r o g i					r a n dʒ i			r a n dʒ i	
458			d ə n g ə ɲː ə	d ə n g ə ɲː ə	d ə n g ə ɲː ə		d ə n g ə n ə	d ə n g ə ɲː ə	d ə n g ə ɲ ə		d ə n g ə ɲ ə	d ə n g ə ɲː ə	d ə n g ə ɲː ə	d ə n g ə ɲː ə					
550			dʒ ə n dʒ ɨ r	g u ʃ ɨ r	dʒ ə n dʒ ɨ r		dʒ ə n dʒ ɨ r	dʒ ə n dʒ ɨ r	d ɨ n dʒ ɨ r		dʒ ə n dʒ ɨ r		dʒ ə n dʒ ɨ n	dʒ ə n dʒ ɨ n					
660						m ɨ s l ə										m ɨ s	m ɨ s		
389						t ə s ʕ ə tː u										s ɨ ʕ	t ɨ ʃ ə ʕ a t ə		
18			n ɨ kʼ i j ə	n u ʔ	ʔ ɨ m i j ə		n ɨ kʼ j ə	n ɨ kʼ j ə	n ɨ k i j ə		n u ʔ i j ə		n ɨ kʼ	l ɨ ʔ ɨ j ə					
224						ħ ə r m ə z										h a r m ə z	ħ a r m a z		
77				ʔ ə ʃː ə ʔ ə m							ʔ ə s ə m								
116		g ə n g a d				ʔ ɨ n g ɨ d ʔ a													
5	g ə b s					g ə b s				g uː s		g ə b s							g ə b ɨ s
258						kʼ w ɨ n s ɨ l										ħ a ʃ i l			
156	ʔ a h ɨ jː a	ʔ a h ɨ j a																	
264										ʔ aː z j ə g ə d u					z ə g ə d o				
641	s ə fː i	s ə f i															g ə fː i ħ		s ə fː i
10	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r				tʼ ɨ k w ɨ r	tʼ ɨ kʼ u r	l ɨ kʼ u r			tʼ ɨ kʼ u r	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r					
81						ʔ ɨ g w ə l t										ʔ ɨ g a l			
551			s ɨ s ə		s ɨ sː ə		s ɨ s a	s ɨ s ə						s ə sː ə					
346				ʔ e t ə h ə							ʔ ə t ə k a								
68	g o mː ə nː	g o m ə n																	
337		kʼ ɨ l tʼ ɨ m								kʼ u l tʼ u m									
301			k u t ə r a		k u tː ə r a		k u tː a r a	k u t a r a	k u t a r a		k u t a r a		k u tː ə n a	k u tː ə n a					
243	ʔ a g ə ɲː ə									ʔ a g ə ɲ ə		ʔ a g ə ɲː o		ʔ a g ə ɲː ə m					g aː ɲ i
553				f a n g a j ə					f ə n g ə j a		f ə n g ə j a								
416	kʼ ei̯	kʼ ə j ɨ h								kʼ eː h						kʼ ai̯ ħ ɨ t	q ə j ɨ ħ		kʼ aːi̯
456		s ə m b ə d								s ə b t i					a n s ə n b ə t	s ə n b ə t + n ɨ ʔ ɨ ʃ		ʔ a n s ə n b ə t	ʔ a n ə s ə n b ə t
649		b ə							b ə	b e								b ə	b ə
344			kʼ ə s ə m	kʼ ə s ə m	kʼ ə s ə m		kʼ ə s ə m	kʼ ə s ɨ m	kʼ ə s ə m		kʼ ə s ə m		kʼ ə s ə m	kʼ ə s ə m					
342			m e n a	m e n a	m e n a		m e n a	m e n a	m ai̯ n a		m e n a		m e nː a	m e rː a					
483																r ə ʔ a	r ə ʔ a j ə		
365															w ə r b a			w ə r a b e	
391							m ɨ s	m ɨ s				m ɨ s	m ɨ s	m ɨ s					
153	w ə sː ə n ə		w ə w ə sː ɨ n				w ə s n o t				w ə sː ɨ n	w o w o sː ɨ n	w ə w ə sː ɨ n	w ə w ə sː ɨ n			w ə sː ə n ə		
578															ʔ u x u n			ʔ u h u n	
35										tʼ əi̯					tʼ e m			t ɨ m	
245	kʼ ə b ə r o		kʼ ə w ə r ə		kʼ ə w ə r ə		kʼ ə w ə r ə	kʼ ə w ə r ə	kʼ w ə b ə r ə					kʼ ə w ə r ə					
247	ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ u r a r i t													ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ ɨ r ʕ o b	ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ u r a r i t
312												ʔ ə r ə dː a m		ʔ ə r ə dː a m		r ə d ɨ ʔ a			
604		h u m a				j o m										j o m			
253		ʔ ɨ n dʒ e d e l o																	dʒ eː d aː l ə
109	g u n tʃʼ	g u n tʃ e								tʃʼ aː tʃʼ u	g u n tʃʼ ə	g u n tʃʼ ə		g u n tʃʼ ə	g u n tʃʼ o		n u n tʃʼ i		
118			tʃ ə n ə		tʃ ə n ə		tʃ ə n ə	tʃ ə n ə	tʃ ə ɲ ə				tʃ ə ɲː ə						
309										ʔ a t ə w aː kʼ					ʔ ɨ n tʃ a kʼ o			ʔ ɨ n tʃʼ a kʼ o	ʔ ɨ n tʼ aː kʼ
42															b ə r eː d ə			b ə r e d ə	
305												k w a		x w a	ʔ u h a			ʔ u h ə	
287	ʔ ɨ sː u	k ɨ s u															n ɨ sː u		
111	l ɨ dʒ	l ɨ dʒ																w e dʒ	
71		ʔ ə h				ʔ ɨ ħ ɨ w				ʔ ɨ ħ									ʔ ɨː n
383		b a r m a s i l a																	m aː ʃ u lː e
217		ʔ a w								ʔ aː w									
445	h a b t a m	d ə m a m															h a b t a m		
211	m ɨ ʃː ɨ t	m u ʃ e d				m ɨ s e t				m ə ʃ eː t		m ɨ ʃ ə r			g ə bː a t	m ɨ s e	m ɨ ʃ ə t		m ɨ ʃ i t
333	m ɨ sː ɨ r	m ɨ sː ɨ r				m ɨ sː ɨ r				m i sː i r		m ɨ ʃ ɨ r ə			m ɨ ʃ ɨ r	m ə s ɨ r		m ɨ s r	m ɨ ʃ ɨ r
76			m w ə s a	m o s a	m w ə sː a		m w ə s a	m w ə s a	m w ə s a		m w ə s a		m w a s a					ʔ ɨ m b o sː ə	
488	d ɨ n g ai̯	d ɨ n g ai̯																	
343			kʼ ə ʃ ə		k ə ʃ ə		k j ə ʃ ə	kʼ ə ʃ ə		kʼ o s a									
100																b a n i	b a n i		
420			ʔ o z a t		ʔ o z a t		ʔ o z a t	ʔ o w z a t	ʔ a w z a t					ʔ o z a t					
87													f u r n o		f u r n o				
554				w a							w ə d a								
291	d o r o	d o r o				d o r h o										d ə r h o	d ə r h o		
610			m ɨ r kʼ a r	m ɨ r a f ə r			m ɨ r kʼ a r	m ɨ r kʼ a r	m ə m ɨ r		m ɨ r ʔ a r		m ɨ r kʼ a r						
486	n ə tʼː ə kʼ ə	n ə tʼː ə kʼ ə		n ə tʼ ə kʼ ə	n ə tʼ ə kʼ ə	n ə tʼ ə kʼ ə	n ə tʼ ə kʼ ə m		n ə tʼ ə kʼ ə		n ə tʼː ə kʼ ə m			n ə tʼː ə kʼ ə m					n ə tʼ ə kʼ ə
347						ʔ ɨ fː o										ʔ a f o			
297			g u n ə r		g u nː ə r		g u n ə r	g u n ə r	g u n ʔ ə r		g u n ʔ ə r	g u nː ə n	g u nː ə n	g u nː ə n					
502				d a s								d ə r s	d ə r s	d ə rː ɨ s			d ə r f i		
509										ʔ i r		j i m ɨ r		ʔ a r e t	ʔ a j ɨ r			ʔ ai̯ r	ʔ a r i t
246	ʔ a r b					ʕ a r b											ʕ a r b i		
49																m ə kʼ tʼ ə n			m ɨ s k ə t
259						kʼ w ə r n ə n ə ʕ a t				ʔ a n kʼ u r aː r a ħ									
447	tʃʼ ə w	tʃ ə w				s e w										s e w e	tʃʼ ə w		
549			t ə h a n kʼ e	t ə h a ʔ e g ə d	t ə h a n kʼ j e		t ə x a n kʼ e	t ə h ʔ a n g j e				t ə k w a		t ə h ɨ m a n g e					
170				d ə r ə w ə				j ə b a r ʔ a w i	ʔ a b a r a w		ʔ a b a r ʔ a w i								
354										w a r aː b a					w ə r a b ə			w ə r a b ə	ʔ u r aː b a
299			g u n ə r		g u nː ə r		g u n ə r	g u n ə r	g u n ʔ ə r		g u n ʔ ə r	g u nː ə n	g u nː ə n	g u nː ə n					
122			kʼ a w a	kʼ ə w a			kʼ a w a	kʼ a w a			kʼ a w a		kʼ a w a	kʼ a w a					
435													ʔ ɨ n kʼ a tʃː e		ʔ ɨ n kʼ a tʃː ə			ʔ ɨ n kʼ a tʃː e	
213	ʔ a r aː ʃ	ʔ a r aː ʃ								ħ a r aː ʃ i		ʔ a r a ʃ	ʔ a r a ʃ		ʔ a r aː ʃ i	ħ ə r ə s t ai̯	ħ a r ə s t ai̯	ʔ a r a ʃ	ʔ a r aː ʃ i
609			ʔ ɨ x a	ʔ ɨ x ə	ʔ ɨ x a		ʔ ɨ x a	ʔ ɨ x a	ʔ i x a		ʔ ɨ x a	j i g a	ʔ ə g a	ʔ ɨ g a					
580															ʔ ɨ nː ə				ʔ ɨ n a tʃː u
631																g ə j a ʃ ai̯	g ə j a ʃ ai̯		
288	r a s					r ɨ ʔ ɨ s				ʔ u r uː s						r ə ʔ a s	r ɨ ʔ s i		ʔ a h ə r
667												d ə x ə					n ɨ s ɨ x a		
152	ʔ a zː o	ʔ a z o			ʔ a zː o		ʔ a zː o					ʔ a zː o	ʔ a zː o	ʔ a zː o				ʔ a zː o	ʔ a zː o
267											ʔ ɨ n g w ə r ə g ɨi̯							w ə l ə n g aː j a	
101																ħ u	ħ a w		
606			ʔ ə g a		ʔ ə g a			ʔ ə g a	ʔ ə g a										
364															b ɨ l			b ɨ l	
563										b ə ħ ə r	t ə h ɨ m		b ə h i						
493	ʔ ɨ h u d					ʔ ɨ ħ u d				ʔ a l ħ a d									
536	j a				z a							z a	z a	z a					
363															ʔ ai̯ n ə k o				ʔ ai̯ k u
119			ʔ a n g a tʃ a	ʔ a n g a tʃː ə	ʔ a n g a tʃː a		ʔ a n g a tʃː a	ʔ a n g a tʃ a	ʔ a n g a tʃ a		ʔ a n g a tʃ a	ʔ a n g a tʃ a	ʔ a n g a tʃ a	ʔ a n g a tʃ a					
352									s i j a		s i j a								
422				d a ʔ ə		g a ʕ t					d a ʔ a					g a ʕ t			
627															ʔ a w dʒ e			ʔ a w dʒ e	ʔ a w dʒ i
407																ʕ ɨ fː u n	ʕ u f a n		
537	k ə zː i j a	w o d g ɨ z e							x ə g ɨ z ɨ j ə										j a n e g i
319															d u m			d u m i	
579															m ə g ə rː i			m ə g ə rː i	
184									d a s ə	d aː m ə s a		d a s ə m			d a s ə m			d a s aː	
207	dʒ o r o	dʒ o r o																	
114	d ə bː ə kʼ ə					d ə b ə kʼ ə													
261						tʼ a l i											tʼʲ ə l		
132										w a z ə n a					w ə z ə n ə				
469									z ɨ ɲ ʔ ə	s ə ɲ i									
155	w ɨ ʃː a	w ɨ ʃ a										w ɨ sː a							
561								h a t a							h a tː ai̯				
599	tʼ o r ɨ n ə t	tʼ o r ɨ n ə t																	
523															ʃ ɨ b ə t			ʃ ɨ b ə t	ʃ i b ai̯
466						b ɨ ʕ u l				b a ʔ a w									
177						k ə l b										k ə l ɨ b	k ə l b i		
15			ʔ ɨ nː ɨ m	h ɨ n ʔ e d i	ʔ ɨ nː ɨ m		ʔ ɨ nː ɨ m	ʔ ɨ nː ɨ m	ʔ ɨ nː ɨ ʔ		ʔ ɨ nː ə		ʔ ɨ nː ɨ m	ʔ ɨ nː ɨ m					
334	ʔ a m b ə sː a	x a m b ə s a		ʔ a m b ə sː a	ʔ a m b ə sː a	ʕ a n b ə s a						ʔ a n b ə sː a	ʔ a n b ə sː a	ʔ a n b ə sː a			ʔ a n b ə sː a		
462				m e j a					m ə j a		m e ʔ a	m o tʃʼ ə							
446	m ə n g ə d					m ə n g ə d											m ə n g ə d i		
600	w ɨ h a	ʔ a h o w a																	
542	j ɨ h									j i									
485	tʃʼ ɨ s	tʃ i s																	
499			l a l e		l a l e			l a l e			l a l e								
121			t ɨ k ə	t ɨ k ə	t ɨ k ə		t ɨ k ə	t ɨ k ə	t ɨ k ə		t ɨ k ə		t ɨ x ə	t ɨ k ə					
16			ʔ a g a t	ʔ a g a d					ʔ a g a l										
84										b a ʔ a r a				b o r a					
410	kʼ a r ɨ j a		kʼ a r e	kʼ a r e ʔ	kʼ a l e		kʼ a r ɨ j a	kʼ a r i				kʼ a r ɨ j a	kʼ a r i j a	kʼ a r e					
345			ʒ ə p				ʒ ə pː	ʒ ə p ə	ʒ ə p		ʒ ə p								
108	d ɨ mː ə t	d ɨ m ə t				d ɨ mː ə t										d ɨ mː u	d ɨ mː u		
376	s ə ɲː o					s ə n ui̯										s ə n o	s ə n ui̯		
453	b ə g					b ə gː ɨ ʕ										b ə gː u ʕ	b ə g ɨ ʕ		
428								dʒ ɨ mː ə			g i m ʔ ə	g i mː ə			g i mː a				g i mː a
548			x ɨ x	x a d ə			x ɨ x		x ə		x a d a								
418		b ə r b ə r e				b ə r b ə rː e				b ə r b ə r i						b ə r b ə r e	b ə r b ə r ə	b ə r b ə r e	b ə r b aː r i
304						z i ʔ a h u				z i j u									
295		d ɨ m a													d u m			d u m i	
151	ʔ a l ə kʼː ə s ə	l ə kʼː ə s ə																	
166			b a n ə r ə m	b a nː ə r ə	b a nː ə s ə m			b a n ə r ə m			b a n ə r ə								
654			t ə h u t	t ɨ h u d ə											t uː h a				
413	g ə n f o	g ɨ n f o										g ə n f o					g ə n f o		
98															ʔ ɨ z ə kʼ				ʔ ɨ z ə kʼ
257					ʔ a dː a r ə							ʔ a dː a r ə	ʔ a dː a r ə	ʔ a dː a r ə					
335		k ə m e															k ə m əi̯		
