COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
64-2		a b o																	
251-2		f ɨ kʼ e l																	
294-2		m u kʼ kʼ																	
597-2		x ɨ j g ə d e																	
7-2		x a l g a																	
158-2		kʼ ə m i s																	
296-2		x ə w u h e																	
375-2		s ə b																	
541-2		kʼ ə tʃʼ ɨ n																	
113-2		b u n a																	
252-2		n ə kʼ ə b ə																	
330-2		kʼ ə l d																	
449-2		x a tʃ ə																	
491-2		ɨ n g ə t																	
545-2		w ɨ n o m																	
596-2		n ə g ə																	
4-2		g ɨ n b ə																	
106-2		m ə ʃ a																	
254-2		ʔ ɨ m ɨ h																	
290-2		ʔ a g ə tʃ ə																	
602-2		m ɨ n																	
2-2		h u u m																	
3-2		w ɨ n ə																	
61-3			d ə m																
63-3			ʔ a tʼ ɨ m																
107-3			g a m e r a																
112-3			d a b ə r a																
331-3			n ɨ g u s																
377-3			b ɨ kʼ u r ə																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə b a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ k ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s o s t																
593-3			ʔ a m u s																
640-3			m a a n																
1-3			d ə p ə r ə m																
65-3			tʼ u w																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r b ə t																
248-3			m u r a																
293-3			ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b o r a																
414-3			d ɨ b a kʼ u a																
601-3			ʔ ə r o																
642-3			n ɨ a s																
60-3			n ə ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ r a b																
450-3			z ə r																
490-3			tʼ ə p w ə m																
638-3			s ɨ n e																
645-3			kʼ a r																
75-3			ʔ a m b ɨ r																
160-3			ə r ə kʼ																
208-3			ʔ ɨ n kʼ w ɨ																
214-3			ʔ a b																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə tʼ ə																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			x w e t																
646-3			ʔ a x ə																
164-3			b ə k ə m																
210-3			ʒ ə x w ə r ə																
215-3			ʔ a tʼ e b ə t																
256-3			t u ʒ a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x u a																
412-3			s a h ɨ n																
496-3			w u r s ə n b ə t																
64-3			d a p o																
67-3			w ɨ r																
169-3			n ə z ə z ə m																
251-3			e kʼ																
461-3			tʼ ə																
547-3			w ɨ z a t																
597-3			ʔ e m ə n ə																
655-3			m ɨ ʃ t																
7-3			ʔ a r g a																
158-3			kʼ ə m kʼ s																
168-3			ʔ ɨ m a r																
296-3			j ə h u t																
372-3			k ə n ə r																
374-3			b ə kʼ w o																
375-3			s ə b																
385-3			w ɨ tʼ ə t																
411-3			t ɨ r a s																
500-3			ʔ ɨ m ɨ r																
6-3			m ə r k a m a																
17-3			ʔ ə x ɨ r																
123-3			ʃ e m ə m																
252-3			n ə k ə b ə																
421-3			b ɨ z ə																
448-3			kʼ ə a n s ə n b ə t																
449-3			ʔ a ʒ ə																
545-3			x ɨ n o																
596-3			n ə g ə																
653-3			b ə t ɨ t																
4-3			g ɨ n k ə																
254-3			dʒ ɨ m a t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ɨ r																
460-3			x j t t																
489-3			b ə r tʃʼ u m a																
552-3			z ɨ																
652-3			ʔ e t ə t a																
61-4				d ə m															
63-4				ʔ a tʼ ɨ m															
107-4				g a m e n a															
112-4				d a b ə n a															
331-4				n ɨ g o s															
377-4				b u kʼ o ə															
381-4				ʔ a t															
417-4				r u kʼ															
451-4				s ə b a t															
454-4				ʔ a n ɨ r															
484-4				s ɨ d ɨ s t															
535-4				ʔ a sː ɨ r															
543-4				s o s t															
593-4				ʔ a m u s															
640-4				m a a															
1-4				d ə b ə r ə															
65-4				tʼ u b															
163-4				s ə j ə															
408-4				b ə r a															
414-4				d a b a kʼ u a															
601-4				ʔ ə r o															
642-4				n ɨ a s															
60-4				n ə ə s ə															
115-4				ʔ a m a m															
450-4				kʼ ə r															
490-4				tʼ ə b o															
638-4				s ɨ n e ʔ															
645-4				kʼ a n															
75-4				ʔ a m b ɨ r															
160-4				ə r ə kʼ															
378-4				ʔ a n g ə t															
379-4				ɲː ə tʼ ə															
409-4				g e t ə r ə															
497-4				t ə n															
598-4				x o e t															
646-4				ʔ a x ə															
164-4				b ə k ə															
332-4				ʔ ə g ɨ r															
380-4				ʔ a x o a															
412-4				s a a n															
64-4				d a b o															
67-4				o ɨ r															
169-4				n ə r ə kʼ ə m															
461-4				tʼ e															
547-4				o ɨ kʼ a t															
597-4				ʔ e m ə n ə															
655-4				m ɨ sː t															
158-4				kʼ ə m ɨ sː															
168-4				ʔ ɨ m a r															
372-4				k ə n ə r															
374-4				b ə kʼ o o															
375-4				s ə b															
385-4				o ɨ tʼ ə t															
411-4				t ɨ r a a															
500-4				ʔ ɨ m ɨ r															
541-4				kʼ ə tʃː ɨ n															
6-4				m ə r k a m a															
17-4				ʔ ə x ɨ r															
330-4				kʼ ə sː d															
421-4				b ɨ sː ə															
449-4				ʔ a tʃ ə															
545-4				x ɨ n o															
596-4				n ə g ə															
653-4				b ə t ɨ t															
4-4				g ɨ n b ə															
8-4				kʼ ə b ə t o															
106-4				m ə tʼ a															
339-4				b ə kʼ ɨ n															
489-4				b o r rː u m a															
652-4				ʔ e t ə d															
61-5					d ə m														
63-5					ʔ a tʼ ɨ m														
107-5					g a m e ʔ a														
112-5					d a b ə r a														
331-5					n ɨ g w sː														
377-5					b ɨ kʼ u r ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					sː ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					sː ɨ dː ɨ sː t														
535-5					ʔ a sː ɨ r														
543-5					sː o sː t														
593-5					ʔ a m u sː														
640-5					m a a														
1-5					d ə bː ə r ə m														
65-5					tʼ u b														
163-5					sː ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u ʔ a														
293-5					ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b o r a														
414-5					d ə b a kʼ u a														
601-5					ʔ ə r o														
642-5					n ɨ nː a sː														
60-5					n ə ə s ə														
115-5					ʔ ə r a m														
209-5					sː ɨ zː u t														
242-5					ʔ a m ɨ sː t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tʼ ə bː w														
638-5					s ɨ n e														
645-5					kʼ a ʔ														
75-5					ʔ a m b ɨ r														
160-5					ə r ə kʼ														
208-5					ʔ ɨ n kʼ w ɨ r														
214-5					ʔ a b														
218-5					ʔ ɨ n z ɨ r														
378-5					ʔ a n g ə t														
379-5					ɲː ə tʼ ə														
409-5					g e t ə r ə														
497-5					t ə n														
598-5					x w e tː														
164-5					b ə kː ə														
210-5					dː ə x w ə r ə														
215-5					ʔ a t e b ə t														
256-5					t u zː a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w a														
496-5					w u r sː ə n b ə t														
64-5					d a b o														
67-5					w ɨ r														
169-5					b ə z ə z ə m														
251-5					e kʼ														
294-5					m w kʼ kʼ														
461-5					tʼ e														
547-5					w ɨ z a t														
597-5					ʔ e m ə ə ə														
655-5					m ɨ ʃ t														
7-5					ʔ a ʔ g a														
168-5					ʔ ɨ m a r														
296-5					jː ə h u t														
372-5					k ə n ə r														
374-5					b ə kʼ o o														
375-5					sː ə b														
385-5					w ɨ tʼ ə t														
411-5					t ɨ r a s														
500-5					ʔ ɨ m ɨ r														
6-5					m ə r k a m a														
17-5					ʔ ə h ɨ r														
113-5					b u n														
123-5					ʃ e m ə														
252-5					n ə kː ə b ə														
421-5					b ɨ ʃ ə														
448-5					kʼ ə a n s ə n b ə t														
449-5					ʔ a tʃ ə														
545-5					x ɨ nː o														
596-5					n ə g ə														
653-5					b ə tː ɨ t														
4-5					g i r ʃ ə														
8-5					kʼ ə b ə tː o														
290-5					ʔ a g ə z ə														
339-5					b ə kʼ ɨ s														
460-5					x jː t t														
489-5					b w r tʃʼ u m a														
552-5					z ɨ														
602-5					m e n														
652-5					ʔ e t ə a														
3-5					h ɨ nː ə														
61-6						d ə m													
63-6						ʕ a tʼ ɨ m													
107-6						g ɨ m ɨ l a													
112-6						d a b ə n a													
331-6						n ɨ g s													
377-6						b ɨ kʼ ɨ ɨ ə													
381-6						ħ a ʔ													
417-6						r ɨ z													
451-6						s ə b ɨ ʔ t													
454-6						ħ a s ɨ r													
484-6						s ɨ tʼ ɨ s ʔ													
535-6						ʕ a s ɨ r													
543-6						s ɨ s ʔ													
593-6						ħ a m ɨ s													
640-6						m a n													
1-6						ə b ə r ə													
163-6						s ə z ə													
212-6						ʕ ɨ n													
244-6						ʕ a r b t t													
248-6						m ɨ l a													
293-6						ə r ə z													
373-6						kʼ ɨ m a l													
408-6						b ɨ r a													
601-6						ʕ ə r o b													
642-6						n ɨ a s													
60-6						n ə ə s ə													
115-6						ʕ ə m a m													
242-6						ħ a mː ɨ s ʔ													
415-6						z ɨ n a b													
450-6						z ə r													
490-6						tʼ ə bː ɨ													
638-6						s ɨ n ɨ													
645-6						kʼ a l													
75-6						ʕ a m b i r													
208-6						ʕ ɨ n kʼ o l ɨ													
214-6						ʕ a b ɨ t													
218-6						ʕ ɨ n z i													
409-6						g ɨ ʔ ə r													
497-6						ʔ ə n													
598-6						k ɨ ɨ ʔ													
646-6						ʕ a w ə													
215-6						ʕ a tʼ ɨ b ə ʔ t													
256-6						ʔ ɨ mː a													
294-6						m ɨ kʼ kʼ													
655-6						m ɨ s ʔ t													
158-6						kʼ ə m i s													
372-6						k ə n ə r													
375-6						s ə b													
411-6						ʔ ɨ r a s													
500-6						ʕ ɨ m ɨ r													
541-6						kʼ ə tʼ ɨ n													
113-6						b ɨ n													
252-6						r ə s ə b ə													
330-6						kʼ ə l d													
448-6						kʼ ə tʼ a n s ə n b ə ʔ													
106-6						m ə ʕ a													
290-6						ħ a g ə z ə													
460-6						w e ʔ ʔ													
552-6						z ɨ													
602-6						m ɨ n													
2-6						k ɨ ɨ m													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e r a												
112-7							d a m ə r a												
331-7							n ɨ g w s												
377-7							pː u kʼ w o r												
381-7							ʔ a tː												
417-7							r u z												
451-7							s ə pː a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ dʒ ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a a n												
1-7							d ə pː ə r ə m												
65-7							tʼ u t												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r a ə t												
248-7							m u r a												
293-7							ə r ə z												
373-7							kʼ ɨ m a r												
408-7							pː o r a												
414-7							d ɨ pː a kʼ u m a												
601-7							ʔ ə r o												
642-7							n ɨ n a s												
60-7							n ə ə s ə m												
115-7							ʔ a r a m												
209-7							s ɨ m u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a m												
450-7							z ə r												
490-7							tʼ ə pː w ə m												
638-7							s ɨ n e												
645-7							kʼ a r												
75-7							ʔ a m pː ɨ r												
160-7							tʼ ə r ə kʼ												
208-7							ʔ ɨ n kʼ w ɨ												
214-7							ʔ a pː												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a n g ə t												
379-7							ʒ ə tʼ ə												
409-7							g e t ə r ə												
497-7							t ə n												
598-7							x w e tː												
646-7							ʔ a x ə												
164-7							pː ə k ə m												
210-7							ʒ ə x w ə r ə												
215-7							ʔ a tʼ e ə ə t												
256-7							t u ʒ a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x w a												
412-7							s a x ɨ n												
496-7							w u r s ə n m ə t												
64-7							d a pː o												
67-7							w ɨ r												
169-7							n ə z ə z ə m												
251-7							ɨ kʼ												
294-7							m w kʼ kʼ												
461-7							tʼ ai̯												
547-7							w ɨ z a t												
597-7							ʔ e m g n ə												
655-7							m ɨ s t												
7-7							ʔ a r g a												
158-7							kʼ ə m ɨ s												
168-7							ʔ ɨ m a r												
296-7							j ə x u t												
372-7							k ə n ə r												
374-7							pː ə k o x o												
385-7							w ɨ tʼ ə t												
411-7							t ɨ r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə r k a m a												
17-7							ʔ ə x ɨ r												
123-7							s e m ə m												
252-7							n ə kː ə pː ə m												
421-7							pː ɨ z a												
448-7							kʼ ə tʼ a n s ə n pː ə t												
449-7							ʔ a ʒ ə												
491-7							d ɨ n g ə t												
545-7							x ɨ n w												
596-7							n ə g ə												
653-7							pː ə tː ɨ t												
8-7							kʼ ə pː ə tː o												
254-7							dʒ ɨ m a t												
290-7							ʔ a g ə z ə m												
460-7							x j t t												
489-7							pː w r r w m a a												
552-7							z ɨ												
652-7							ʔ e tː ə x w												
3-7							x ɨ n ə												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r a											
112-8								d a b ə r a											
331-8								n ɨ g u s											
377-8								b u kʼ u ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ dʒ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m a a											
1-8								d ə p ə r ə m											
65-8								tʼ u w											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m u r a											
293-8								ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b o r a											
414-8								d ɨ b a kʼ u a											
601-8								ʔ ə r o											
642-8								n ɨ a s											
60-8								n ə ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ mː u t											
242-8								ʔ a mː ɨ s t											
415-8								z ɨ r a b											
450-8								z ə r											
490-8								tʼ ə p w m											
638-8								s ɨ n ə											
645-8								kʼ a r											
75-8								ʔ a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w ɨ											
214-8								ʔ a b											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								ʒ ə tʼ ə											
409-8								g e t ə r ə											
497-8								t ə n											
598-8								x w e t											
646-8								ʔ a x ə											
164-8								b ə k ə m											
210-8								ʒ ə x w n r ə											
215-8								ʔ a tʼ e b ə t											
256-8								t u mː a											
285-8								m ɨ d a d											
332-8								ʔ ɨ g ɨ r											
380-8								ʔ ə x u a											
412-8								s a h ɨ n											
496-8								w u r s ə n b ə t											
64-8								d a p o											
67-8								w ɨ r											
169-8								n ɨ r ə z ə m											
251-8								ɨ kʼ											
294-8								m u kʼ kʼ											
461-8								tʼ ə											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə											
655-8								m ɨ ʃ t											
7-8								ʔ a l g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								j ə h u t											
374-8								b ə kʼ o o											
385-8								w ɨ tʼ ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə r k a m a											
17-8								ʔ ə x ɨ r											
123-8								ʃ e m ə m											
252-8								n ə k ə b ə m											
421-8								b ɨ ʃ ə											
448-8								kʼ ɨ a n s ə n b ə t											
449-8								ʔ a ʒ ə											
545-8								x ɨ n o											
596-8								n ə g ə											
653-8								b ə t ɨ t											
4-8								g ɨ n t ə											
8-8								kʼ ə b ə t o											
254-8								dʒ ɨ m ʔ t											
290-8								ʔ a g ə z ə m											
339-8								b ə kʼ ɨ r											
460-8								x j t a											
489-8								b w r r u m a											
552-8								z ɨ											
652-8								ʔ ə t ə e ə											
3-8								h ɨ n ə											
61-9									d ə m										
63-9									ʔ a l ɨ m										
107-9									g a m ai̯ r a										
112-9									d a b ə n a										
331-9									n ɨ g u s										
377-9									b ɨ kʼ u r ə										
381-9									ʔ a t										
417-9									r u kʼ										
451-9									s ə b a t										
454-9									ʔ a n ɨ r										
484-9									s ɨ d ɨ s t										
535-9									ʔ a s ɨ r										
543-9									s a s t										
593-9									ʔ a m u s										
640-9									m a a										
1-9									d ə p ə r ə										
65-9									l u b										
163-9									s ə tʃ ə										
212-9									ʔ ai̯ n										
244-9									ʔ a r b ə t										
248-9									m u l a										
293-9									ə r ə z										
373-9									kʼ ɨ m a r										
408-9									b a r a										
414-9									d ɨ b a kʼ u a										
601-9									ʔ ə r a b										
642-9									n ɨ n a s										
60-9									n ə f ə s ə										
209-9									s ɨ m u t										
242-9									ʔ a m ɨ s t										
415-9									kʼ ɨ n a b										
490-9									l ə p w ə										
638-9									s ɨ n ai̯										
645-9									kʼ a r										
75-9									ʔ a m b ɨ r										
160-9									d ə r ə kʼ										
208-9									ʔ ɨ n kʼ w ɨ r a										
214-9									ʔ a b										
218-9									ʔ ɨ n w ɨ r										
378-9									ʔ a n g ə t										
379-9									ʒ ə l ə										
409-9									g ai̯ t ə r ə										
497-9									t ə n										
598-9									x w ai̯ t										
646-9									ʔ a x ə										
164-9									b ə k ə										
210-9									ʒ ə x w ə r ə										
215-9									ʔ a l ai̯ b ə t										
256-9									t u ʒ a										
285-9									m ɨ d a d										
332-9									ʔ ə g ɨ r										
380-9									ʔ a x u a										
412-9									s a x ɨ n										
496-9									w u r s ə n b ə t										
64-9									d a p a										
67-9									w ɨ r										
169-9									n ɨ kʼ ə w ə m										
251-9									ɨ kʼ										
294-9									m u kʼ kʼ										
461-9									tʼ ai̯										
547-9									w ɨ w a t										
597-9									ʔ ai̯ m ə n ə										
655-9									m ɨ s t										
7-9									ʔ a k g a										
168-9									ʔ ɨ m a r										
296-9									j ə x u t										
372-9									k ə n ə r										
374-9									b ə kʼ w a										
375-9									s ə b										
385-9									w ɨ tʼ ə t										
411-9									t ɨ r a s										
500-9									ʔ ɨ m ɨ r										
541-9									kʼ ə n ɨ n										
6-9									m ə r k a m a										
17-9									ʔ ə x ɨ r										
113-9									b u n a										
123-9									s ai̯ m ə										
252-9									n ə k ə b ə										
421-9									b ɨ s a										
448-9									kʼ ə a n s ə n b ə t										
491-9									d ɨ n g ə t										
545-9									x ɨ n a										
596-9									n ə g ə										
653-9									b ə t ɨ t										
4-9									g ɨ n ɲ ʔ										
8-9									kʼ ə b ə t a										
254-9									dʒ ɨ m a t										
339-9									b ə k ɨ r										
489-9									b ə r tʃ u m a										
552-9									w ɨ										
652-9									ʔ ai̯ t ə ai̯ a										
61-10										d ə m									
63-10										ʔ aː tʼ ə m									
107-10										g aː m i kʼ aː									
112-10										d aː b ə tʃʼ aː									
331-10										tʃʼ ə g aː s									
377-10										b ə kʼ l kʼ									
381-10										ħ aː ħ									
417-10										r aː z									
451-10										s a b a t									
454-10										ħ a u ə r									
484-10										s ə d ə s t									
535-10										ʔ aː s ə r									
543-10										s ə ʃ t									
593-10										ħ aː m aː s									
640-10										m a aː									
1-10										d ə b ə r ə									
65-10										tʼ aː b									
163-10										s ə u ə									
212-10										ʔ i tʃʼ									
244-10										ʔ aː r b a ħ									
248-10										m aː kʼ aː									
293-10										f ə r ə s									
373-10										kʼ ə m aː kʼ									
408-10										b ə r aː									
414-10										ə b aː kʼ aː a									
601-10										ʔ ə r ħ b									
115-10										ħ a m aː									
209-10										s ə m aː t									
242-10										ħ aː m i s t									
415-10										z ə tʃʼ aː b									
490-10										tʼ ə b a									
160-10										ə r ə kʼ									
208-10										ʔ ə tʃʼ kʼ aː kʼ a									
218-10										ʔ ə tʃʼ i b									
378-10										ʔ aː tʃʼ g ə t									
379-10										ɲ ə tʼ ə									
497-10										t ə tʃʼ									
598-10										l i kʼ ħ									
646-10										ʔ aː t t									
164-10										b ə kʼ a									
210-10										d ə l a tʃʼ r									
256-10										t aː aː									
285-10										m ə tʼ aː d									
380-10										ʔ a l aː aː									
412-10										s aː ħ ə tʃʼ									
64-10										d aː b a									
169-10										b ə r a z a									
461-10										tʼ uː									
547-10										w ə z aː t									
411-10										t ə r aː s									
541-10										kʼ ə dʒ i tʃʼ									
113-10										b aː tʃʼ a									
123-10										ʃ i m ə									
491-10										d i tʃʼ g ə t									
254-10										i ə m aː t									
339-10										b a kʼ ə l									
602-10										m i tʃʼ									
2-10										t aː l aː m									
61-11											d ə m								
63-11											ʔ a tʼː ɨ m								
107-11											g a m e n a								
112-11											d a b ə r a								
331-11											n ɨ g u s								
377-11											b ɨ kʼ u r ə								
381-11											ʔ a t								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a tʃʼ ɨ r								
484-11											s ɨ dʒ ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s o s t								
593-11											ʔ a m u s								
640-11											m a a								
1-11											d ə p ə r ə m								
65-11											tʼː u w								
163-11											s ə tʃʼ ə								
212-11											ʔ e n								
244-11											ʔ a r b ə t								
248-11											m u n a m								
293-11											ə r ə z								
373-11											kʼ u m a r								
408-11											b o r a								
414-11											d u b a kʼ u a								
601-11											ʔ ə r o								
642-11											n ɨ n a s								
60-11											n ə ə s ə m								
115-11											ʔ a r a m								
209-11											s u m u t								
242-11											ʔ a m ɨ s t								
450-11											z ə r								
490-11											tʼː ə p w ə								
638-11											s ɨ n e								
645-11											kʼ a n								
75-11											ʔ a m b ɨ r								
160-11											ə r ə kʼ								
208-11											ʔ a n kʼ w ə r a								
214-11											ʔ a b								
218-11											ʔ ɨ n z ɨ r								
378-11											ʔ a n g ə t								
379-11											ʒ ə tʼː ə								
409-11											g e t ə r ə								
497-11											t ə n								
598-11											x w e t								
646-11											ʔ a x a								
164-11											b ə k ə m								
210-11											ʒ ə x o n r ə								
215-11											ʔ a t e b ə t								
256-11											t u ʒ a								
285-11											m ɨ d a d								
332-11											ʔ ə g ɨ r								
412-11											s a h ɨ n								
496-11											w u r s ə n b ə t								
64-11											d a p o								
67-11											w ɨ r								
169-11											n ə z ə z ə m								
251-11											e kʼ								
294-11											m u kʼ kʼ								
461-11											tʼː e								
547-11											w ɨ z a t								
597-11											ʔ e m g n ə								
655-11											m ɨ s t								
7-11											ʔ a n g a								
168-11											ʔ ɨ m a r								
296-11											j ə h u t								
372-11											k ə n ə r								
374-11											b ə kʼ o o								
375-11											s ə b								
385-11											w ɨ tʼː ə t								
500-11											ʔ ɨ m ɨ r								
541-11											kʼ ə tʃʼ ɨ n								
6-11											m ə r k a m a								
17-11											ʔ ə x ɨ r								
252-11											r ə k ə b ə m								
421-11											b u z a								
448-11											kʼ ə a n s ə n b ə t								
449-11											ʔ a ʒ ə m								
491-11											d ɨ n g ə t								
545-11											x ɨ n o								
596-11											n ə g ə								
653-11											b ə t ɨ t								
4-11											g j n t ə								
106-11											m ə tʼː a m								
254-11											dʒ i m a t								
339-11											b ə kʼ ɨ r								
460-11											x j ɨ t								
489-11											b w r tʃʼ u m a a								
652-11											ʔ e t ə e a								
3-11											h ɨ n ə								
61-12												d ə m							
63-12												ʔ a tʼ ɨ m							
107-12												g a m ə l a							
112-12												d a b ə n a							
331-12												n ɨ g w s							
377-12												b o kʼ u o ə							
381-12												ʔ a t							
417-12												r u z							
451-12												s ə b a t							
454-12												ʔ a tʃʼ ɨ r							
484-12												s ɨ dː ɨ s t							
535-12												ʔ a s ɨ r							
543-12												s o s t							
593-12												ʔ a m u s							
640-12												m a n							
1-12												d ə b ə r ə m							
65-12												tʼ u b							
163-12												s ə tʃ ə							
212-12												ʔ ɨ n							
244-12												ʔ a r b ə t							
248-12												m u l a							
293-12												f ə r ə z							
373-12												kʼ ɨ m a l							
408-12												b o r a							
414-12												d ɨ b a kʼ u a							
601-12												ʔ ə r o							
642-12												n ɨ f a s							
60-12												n ə f ə s ə m							
