COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1626-2		w a w														
1840-2		t u n e														
2247-2		t u g														
4677-2		tʃ ũ r eː j̃														
5162-2		i g dʒ i														
5406-2		t aː n e i														
359-2		k a r i g														
1577-2		k i r i														
2196-2		n a r̃ a														
2230-2		s i j̃ e														
2533-2		b a r														
3605-2		k a n a														
3866-2		k s u														
4553-2		t a g e														
4822-2		k u b o														
5254-2		d ũ r ɔ														
503-2		tʃ i r̃ i j̃														
1356-2		a w i														
1881-2		n u u j̃ i														
2084-2		j aː ŋ g u														
2420-2		k u r ɔ														
3218-2		b u j̃ u														
3372-2		n a a														
3718-2		a r i														
4135-2		b a n a j̃														
4694-2		k u s u														
807-2		k u b iː														
2320-2		tʃ a r̃ e														
2476-2		k u g														
2842-2		tʃ i ŋ u														
4081-2		d a b i														
4313-2		n ɛ g i														
4460-2		s i j														
5514-2		n i n g ɛ														
5810-2		b i ɛ														
93-2		t														
260-2		b i g r i														
385-2		dʒ ɛ b ɛ g														
890-2		a b eː r i														
1336-2		t e r̃ e														
1703-2		b u g														
1769-2		t ɛ b i														
2162-2		b ɛ r ɛ														
2635-2		s														
2735-2		d a n i iː														
3031-2		d u g e														
4591-2		tʃ ɛ r i														
5301-2		b u r i														
5605-2		t i e j̃														
296-2		dʒ a m b i														
463-2		d u b u														
762-2		b a n a i r i														
1432-2		t a r iː														
1474-2		t u g e														
1788-2		s u r iː														
2044-2		tʃ i b e														
2713-2		t ɛ g ɛ l ɛ r ɛ														
3219-2		b a s a														
3425-2		j̃ u														
4184-2		ɲ ɛ j̃ i														
4629-2		n u g m o														
4759-2		n i j̃ j̃ ɛ														
4904-2		n u m o														
4960-2		k i r̃ aː r u														
4980-2		t ɔ t i														
5059-2		k ũ r o														
5125-2		t ɔ m dʒ iː														
5339-2		b a g														
5549-2		t a w a														
5771-2		dʒ u ŋ u														
5905-2		t u r̃ e														
5938-2		a l u r̃ e ɛ														
1-2		b ɛ														
483-2		g u s i														
629-2		d ɔ g e														
667-2		ɛ w ɛ														
1254-2		t u g r u														
1415-2		ɲ ɛ														
1542-2		n u														
1683-2		s i														
1898-2		b ũ r̃ g														
2551-2		j iː														
2901-2		t u r̃ iː														
2957-2		m a r̃ i i														
3048-2		b i j e														
3251-2		dʒ a r a														
3885-2		d e														
4402-2		j̃ i														
5081-2		b i g r iː														
5622-2		b ɛ r i j̃ e j̃														
6006-2		b i r̃ a														
43-2		b aː j̃ o														
135-2		t u n u														
158-2		o ɔ s u														
194-2		b ɛ j̃														
221-2		ɛ s u														
650-2		b e s i														
1152-2		t i w ɛ														
1374-2		k ɔ r														
1452-2		g aː r a														
1862-2		u s i														
2108-2		n i e j̃														
2636-2																
2880-2		k a g dʒ i														
2924-2		b u g														
2941-2		b u n iː														
3405-2		ɛ m ɛ j̃														
3959-2		t u r iː														
4066-2		g u r̃														
4535-2		s u w ɔ														
4888-2		s a n i n a														
5180-2		b ɛ m b iː														
5751-2		t i j ɛ														
5981-2		a ŋ a														
114-2		t ɔ j														
702-2		j u u m ɔ i ɔ														
851-2		k ũ j̃														
872-2		j u dʒ ɛ														
952-2		k u r ɔ														
2179-2		n i														
2351-2		b aː g														
2496-2		n u														
4609-2		t u r ɔ i i														
4740-2		g u n ɔ n														
4921-2		s a b a														
5982-2		b u l g u														
978-2		t a e														
999-2		j eː														
1052-2		n a i u														
1989-2		m i n ɛ														
2456-2		tʃ ɔ n i														
2666-2		s u j̃ i														
2817-2		a l u														
3132-2		d u r̃ u														
3300-2		ɛ w aː														
3977-2		ɔ ŋ dʒ iː														
3978-2		ɔ ŋ dʒ iː														
4260-2		j u b iː														
4278-2		k u l dʒ iː														
4334-2		b u r o														
4361-2		t u g e														
4570-2		g u g e														
4648-2		j e														
5673-2		d u a														
5887-2		j a m														
446-2		k o r̃ r o														
1108-2		j̃														
1124-2		b r e														
1237-2		b a ŋ g i														
1745-2		d a j̃ a														
1823-2		b u o														
2143-2		b a														
2265-2		ũ r ɔ														
2392-2		l s u														
2579-2		d u														
2902-2		j iː														
3197-2		k aː														
3339-2		tʃ a r a														
3550-2		i r̃ i ɛː														
3943-2		b a s a														
4240-2		w eː r u														
5197-2		ɛ r u														
5531-2		tʃ i r̃ ɛ														
5733-2		n iː														
409-2		g i r o														
562-2		s u														
1022-2		b i r i														
1205-2		j e														
1275-2		t u														
1524-2		k u m o														
1578-2		n u i														
2063-2		i r ɛ														
2798-2		dʒ i r̃ i j̃														
3088-2		tʃ ɛ r iː														
715-3			d u j													
1089-3			n aː j													
1319-3			n aː b e													
1398-3			s u u l b e													
1557-3			g i r e													
1626-3			s a g e													
1840-3			t aː j													
2247-3			g u													
4677-3			k u l n i													
5162-3			m i n l ɛ													
5406-3			t aː n l i													
359-3			k a r													
1577-3			g i r e													
2196-3			n a l e													
2533-3			b a r g e													
3866-3			ʔ o dʒ i													
4553-3			t a ŋ g b e													
5254-3			d u l ɔ													
503-3			k u n ɛ e													
1881-3			n ɔː m a ɛ													
2084-3			j aː m b iː													
2420-3			k u l ɛ													
3218-3			p u g u dʒ i													
3372-3			n a a													
3718-3			ʔ a r													
2320-3			k a n i													
2476-3			k e													
3719-3			i													
4460-3			dʒ aː a													
5514-3			d aː d ɛ													
890-3			g a m a a l i													
1336-3			d eː g e													
1703-3			b aː													
2162-3			dʒ aː b													
2635-3			dʒ eː													
2735-3			d a n a m a													
762-3			b a l m ŋ a a ɛ													
1788-3			s eː j													
2713-3			t a m m m a d a r ɛ													
3219-3			g aː b													
4629-3			t aː m b i													
4904-3			dʒ a m a b i													
5125-3			dʒ aː n dʒ e													
5771-3			j e g u													
5938-3			g a r m n a b a													
1898-3			p u l ɛ													
2901-3			t aː m b i													
2957-3			m eː n d e													
3048-3			b iː b e													
5081-3			p i n dʒ a ɛ i													
6006-3			p o r i													
716-3			j ɛ													
1152-3			d ɔ w ɛ													
1789-3			d aː b a													
2083-3			k a m n i													
2108-3			g aː m ɛ a													
2618-3			k u l ɛ													
2880-3			k u d dʒ e g a													
2941-3			b i l a													
3405-3			ʔ aː ɛ													
3811-3			l eː													
5583-3			d aː ŋ g e													
5751-3			t i b ɛ													
2442-3			d aː b a													
2496-3			d aː e													
4921-3			s a m b b e													
196-3			k u l ɛ													
3639-3			t o j a													
3905-3			dʒ aː eː													
3977-3			m ɔː n dʒ i													
3978-3			m eː n dʒ e													
4361-3			ɲ ɛ													
5532-3			ʔ i n i													
1237-3			dʒ i n dʒ e													
1579-3			ʔ m b u l ŋ													
2143-3			dʒ eː													
2774-3			k a n a													
3198-3			s a m i													
3534-3			d o n u													
3550-3			ŋ u n a ɛ i													
3684-3			k i dʒ a													
3943-3			p aː l ɛ													
4259-3			g u a													
4611-3			k ɔː ɔ													
4983-3			s o n dʒ i													
5656-3			m ɔː n dʒ i													
5830-3			j e													
1026-3			l e j e													
1170-3			g eː n dʒ e													
1187-3			ʔ u r e													
1275-3			ɲ eː													
1454-3			s ɛ l													
1668-3			b aː i													
1841-3			g eː													
1970-3			p u l a													
2977-3			k ɔ l b ɛ													
3301-3			ʔ e b a													
3498-3			d i													
715-4				d i iː												
1089-4				n a n a												
1319-4				n i iː												
1398-4				s u n u r u i												
1557-4				g i r e												
1626-4				w a ɣ a												
1840-4				t i n i												
2247-4				g o r												
4677-4				k u r u j iː												
5162-4				m i r̃ e												
5406-4				t aː l i												
359-4				k e r u												
1577-4				g i r e												
2196-4				n a r a												
2230-4				s i g e												
2533-4				b a r u a												
3605-4				k a n a												
3866-4				o s i												
4553-4				t a s u i												
4822-4				k u m o												
5254-4				d u r ɔ												
503-4				k i r e												
1356-4				m a n iː												
1881-4				n u m iː iː												
2084-4				j aː m a												
2420-4				k u r ɔ												
3218-4				b uː iː s i												
3718-4				a r i												
4135-4				b a n												
4694-4				g u s i												
807-4				k o m iː ɔ												
2320-4				k a n a												
2842-4				tʃ i g u r												
4313-4				n ɛ m iː												
4460-4				s u n iː												
5514-4				n ɛ n ɛ												
5810-4				b i r i												
93-4				d o												
260-4				dʒ ɛ r a												
385-4				g ɛ m ɛ												
890-4				a m i r i												
1769-4				t ɛ m ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				tʃ a ŋ iː ɛ												
3031-4				d ɛ g ɛ												
5301-4				b ɛ r i												
5605-4				t i w̃ ɛ												
63-4				k a r a												
296-4				dʒ u m a												
463-4				d u m i												
762-4				b a n a k u r i												
1432-4				t a r i												
1474-4				t ɔ iː iː												
2044-4				d i m e												
3219-4				b aː s a												
4120-4				k o r o												
4184-4				n u												
4423-4				d ɔ r ɔ												
4629-4				n u ɲ ɔ												
4759-4				n i iː s e												
4904-4				n u ɲ ɔ												
4960-4				tʃ i n aː m a												
4980-4				t iː												
5059-4				g u d o												
5125-4				ɔ ɲ ɔ												
5549-4				t a w a												
5771-4				dʒ u g u r												
5922-4				b i r ɛ												
1-4				b ɛː												
629-4				tʃ eː												
667-4				ɛ w ɛ												
1254-4				dʒ a m m u r i												
1415-4				n ɛː												
1542-4				n u												
1683-4				dʒ i j e												
1898-4				dʒ u r u												
2551-4				r̃ a												
3251-4				b a r a												
3885-4				tʃ ɛ r ɛ												
5622-4				b ɛ a ɛ j												
6006-4				p ɛ m u												
43-4				s aː												
135-4				dʒ u n n u												
158-4				m ɔ s i												
221-4				r̃ s i												
650-4				b u s u												
1374-4				k a ɲ ɔ												
1452-4				g a r a												
1789-4				n u w̃ ɔ												
1862-4				r̃ s i												
2108-4				n a oː												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				b u n												
4888-4				s a m n a												
5180-4				s ɛ m ɛ												
5583-4				t a ɲ a												
5981-4				a a a												
25-4				a iː s ɛ g ɛ												
114-4				d ɔ m ɛ												
702-4				ɔ g ɔ n u ɔ												
851-4				g ɔ w̃ ɔ												
872-4				r̃ ɲ a												
952-4				k u r u ɔ												
1941-4				k i r i												
2442-4				n u w̃ o												
3448-4				b uː d i												
3482-4				dʒ i m aː d ɛ												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a m a												
4293-4				dʒ ɔ w ɔ												
4520-4				b aː s i												
4609-4				k ɔ r u iː w a j												
4740-4				g u n ɔ n												
4781-4				s a n m s												
5982-4				r̃ u s i												
196-4				a a n a												
545-4				r̃ r u												
931-4				b ɛ n												
978-4				t u m												
999-4				j ɛ												
1052-4				n a m i												
1070-4				l u d o												
1298-4				r̃ a m a s s a												
1989-4				m a n a												
2145-4				dʒ o												
2306-4				a m a												
2456-4				dʒ ɔ n u												
2514-4				tʃ u s u												
3132-4				tʃ u ŋ iː												
3300-4				ɛ w ɛ												
3774-4				t u r i												
3976-4				s oː												
4039-4				d o r												
4278-4				k u ɲ i												
4361-4				t e g e												
4570-4				d ɔ r iː n												
5318-4				tʃ a s a												
5673-4				d ɛ m s a												
5752-4				t iː												
521-4				dʒ m g u												
685-4				s ɔ ɣ u												
744-4				l a w a												
1646-4				ɔ g u												
1745-4				dʒ u j a												
2066-4				n a ɲ a												
2216-4				j aː iː												
2265-4				n u												
2579-4				dʒ u												
2958-4				m o												
3197-4				k oː												
3339-4				dʒ ɛ r u												
3812-4				b i n i												
4219-4				t e m e												
4337-4				s u m ɔ												
5197-4				e r u												
5531-4				i m e												
5733-4				n iː												
409-4				g a r i												
1002-4				r ɛ												
1022-4				dʒ i n i												
1238-4				i m i												
1612-4				n u m ɔ												
2334-4				r̃ s i												
2396-4				n												
2553-4				b a ŋ a												
2671-4				t u												
2798-4				a r̃ a												
2978-4				k u r ɔ												
3407-4				r̃ m												
715-5					d u e											
1089-5					n e a											
1319-5					nʷ ɛː a											
1398-5					sʷ u k o l j e											
1557-5					k i r e											
1626-5					w aː k i											
1840-5					t e l e											
2247-5					k u											
4677-5					k o l e n											
5162-5					m i l e											
5406-5					t e n d e											
359-5					k a r u ũː											
1577-5					k i r e											
2196-5					n ɔ l e											
2230-5					ŋ k											
3605-5					k a n d u											
3866-5					i											
4553-5					t a ŋ g ũː e											
4822-5					k u m b e											
5254-5					d i l ɛ											
1356-5					m a b i											
1881-5					n ɔː a j											
2084-5					j aː g i											
2420-5					k o l e											
3218-5					p u u s e											
3372-5					n ɔ m u											
3718-5					a r u											
4135-5					b ɛ n dʒ i											
4694-5					k u dʒ e											
2476-5					k ɛː j											
2842-5					d ŋ k e											
3719-5					m i											
4081-5					t u m b g e											
5514-5					n e n d e											
260-5					b ɛ n dʒ e											
385-5					d ɛ b ɛ											
890-5					a m g i g u											
1703-5					b ɛ i											
1769-5					t e b e											
2735-5					d aː n a a											
4591-5					t e r e											
5301-5					p ɛː l g											
63-5					k a r a											
296-5					u n d u											
463-5					e m e ɛ											
762-5					d a n a n g e i e											
1788-5					s eː											
3219-5					u s e											
4120-5					k l											
4759-5					nʷ o e a e											
4960-5					u n d d u											
5059-5					k u j e											
5549-5					a n d ɔ											
5771-5					j u k u											
5905-5					u m e											
5938-5					a r i n u											
1415-5					n ɛː											
1542-5					n uː b i											
1898-5					p o l j											
2551-5					r ɛ											
2957-5					m a ɲ d e											
3048-5					b i j e											
4402-5					uː i											
5081-5					b i n o e g i											
6006-5					p r i											
135-5					t u n d u											
194-5					s u l											
716-5					j ɛː											
2083-5					k a n i											
2618-5					k e l e											
2880-5					k u n dʒ u g a											
3113-5					u g u											
3136-5					uː b o											
3405-5					e m ɛː											
3572-5					b ɛ m e											
4535-5					s u k ɛ											
5751-5					t iː j ɛː											
851-5					g ɔː											
2179-5					n o e											
2351-5					b uː m o											
2496-5					n u l											
3448-5					u n d u											
4781-5					a ɲ a											
4921-5					sʷ a b j e											
196-5					k o l e											
789-5					g e a											
931-5					uː m o											
1298-5					g e l e m d a											
2145-5					dʒ ɛ											
3639-5					t o w a											
3977-5					p ɛː n i											
3978-5					p a ɲ e											
4260-5					ɔ e j u											
5200-5					uː o b											
5532-5					g i n i											
5866-5					a a d r o											
432-5					a l i											
446-5					p e ŋ g e d e											
521-5					k oː dʒ l											
1124-5					e e l e											
1237-5					p i n g e											
1579-5					m p o l g											
1748-5					i ɛ											
2774-5					k a n u											
3198-5					s e m ɛ											
3339-5					j u g e											
3534-5					d o n u											
3550-5					i n i											
3684-5					k i n dʒ a											
3944-5					a j e											
4611-5					k oː m ɛ											
4738-5					k u n d u											
4983-5					sʷ o n e											
5447-5					d i b ɛ											
5656-5					p ɛː n i											
5830-5					j ɔː											
1074-5					n u g u											
1170-5					k a j dʒ e											
1187-5					u r o											
1454-5					s e l											
1841-5					g e											
1970-5					p o l a											
2977-5					k ɔ m b e											
3252-5					d o n u o											
3301-5					i b a											
3463-5					w ɛː											
3498-5					n i											
715-6						d u d i										
1089-6						n e b i										
1319-6						n e b e										
1398-6						t u e u n d u										
1557-6						dʒ e d i										
1626-6						ɛ a g aː										
1840-6						d e d i										
2247-6						g e										
4677-6						k u r i j e										
5162-6						m eː n b i										
5406-6						d i n d i										
359-6						g ɔ a iː e										
1577-6						dʒ e d i										
2196-6						n a l ɛ										
2230-6						g ŋ g o										
2533-6						o a d d ɛ										
3605-6						o a n d aː										
4553-6						d e ŋ g b ɛ										
4822-6						o u m b u										
5254-6						d e r ɛ										
503-6						k o n a e										
1356-6						m a j										
1881-6						n u e b e										
2084-6						j i p ɛ										
2420-6						g u r ɛ										
3218-6						b u e a d e										
3372-6						n a m aː										
3718-6						k a dʒ aː										
4135-6						b u n oː										
4694-6						g ɔ dʒ i										
807-6						g a a d i										
2320-6						k a b ɛ										
2842-6						d ŋ g oː										
3719-6						m ɛ										
4081-6						d a m b d ɛ										
4313-6						n e a d i										
4460-6						t i j i										
5514-6						n eː n d iː										
5810-6						p u a l ɛ										
93-6						d i										
890-6						a m ŋ oː d i										
1336-6						d ŋ g o										
1703-6						b a e										
4591-6						d e g										
5605-6						d i a l o										
63-6						k a d aː										
296-6						u a s b i										
463-6						d u m b u										
762-6						b a n a ŋ ŋ u b e										
3425-6						j ɛ										
4120-6						k e r ɛ										
4423-6						d u r ɛ										
4759-6						n e j ɛ										
4904-6						u e e n i										
4960-6						g i a aː d i										
5125-6						u n dʒ i										
5339-6						p a g a										
5771-6						j ŋ g u										
5922-6						k ŋ d i										
5938-6						k a d u n b aː										
483-6						g ɔ d i										
1542-6						n ŋ oː										
1683-6						t i j ɛ										
2551-6						d i										
2957-6						m a n d i										
3048-6						b e b ɛ										
4402-6						j ɛ										
5081-6						b a n dʒ a d ɛ										
5622-6						o ɛ g ŋ ŋ a m										
650-6						n a dʒ ɛ										
716-6						j ɛ										
1152-6						d e b ɛ										
1789-6						n u m a										
1862-6						dʒ d i										
2618-6						k e r ɛ										
2880-6						k u n dʒ ŋ g o										
2924-6						n o d ɛ										
3136-6						k a i										
3405-6						p e m oː e										
3811-6						l ɛ										
4535-6						t ŋ g o										
4888-6						t a m u n										
5751-6						d i j ɛ										
2179-6						n d iː										
2442-6						n u m a										
3482-6						m u o m d ŋ ŋ m										
4202-6						o m g i										
4781-6						s a n dʒ ɛ										
4921-6						k e b sʷ i										
5982-6						g ɔ a ɛ										
408-6						j e m d u										
526-6						d a m a g a										
789-6						g e n aː										
1298-6						g u r u m b a										
1942-6						j i										
2666-6						ɛ ŋ g i										
3015-6						n u n d iː										
3905-6						e i e										
3977-6						d eː n dʒ uː										
3978-6						d i n dʒ i										
4152-6						o o a l o										
4334-6						k o l ŋ										
4648-6						j ɛ										
5200-6						ɛ l e										
5318-6						d o eː										
5532-6						g e n ɛ										
5673-6						k i a g ɛ										
5866-6						k a n a d ɛ										
66-6						aː										
432-6						p a n										
446-6						dʒ o ŋ g b ɛ										
1579-6						o m b u r										
1748-6						j ɛ										
1823-6						g ɔ l ɛ										
2902-6						j ɛ										
3684-6						g e n d e										
3812-6						o o s g ɛ										
3943-6						p a r i										
4259-6						g ɔ m ɔː										
4611-6						k e m ɔː										
4738-6						g ɔ n d ɛ										
4983-6						s e n d iː										
5447-6						g ɔ ɛ										
5656-6						d eː n dʒ uː										
5830-6						j ɛ										
5868-6						k a k o										
348-6						n ŋ d e										
998-6						aː										
1023-6						j ɛ										
1074-6						n ŋ g oː										
1172-6						g a r ɛ										
1205-6						j ɛ										
1668-6						p ɔ n ɛ										
1841-6						g o										
2063-6						dʒ ɛ										
2671-6						n d u										
2977-6						k eː m b aː										
3256-6						i n e										
3287-6						n a n a										
3301-6						g e b e										
3498-6						n i										
715-7							d u w									
1089-7							r̃ u n									
1319-7							r̃ ɔ									
1398-7							s u n b n									
1557-7							dʒ i r e									
1626-7							m aː a									
1840-7							t i r̃									
2247-7							g ɔ									
4677-7							k u r ɔ									
5162-7							m i m r e									
5406-7							t ɛ r̃ n									
359-7							k aː r r									
1577-7							dʒ i r e									
2196-7							r̃ aː a									
2230-7							s u e									
2533-7							b aː r n a									
3605-7							k a n a									
3866-7							d ɔ s a									
4553-7							t ɛ n b a									
4822-7							k ɛ m b ɔ									
5254-7							d u r a									
503-7							k i n r									
1356-7							m i									
1881-7							r̃ u m i									
3372-7							r̃ aː m a									
3718-7							d aː r i									
4135-7							b a n a									
4694-7							k n s b a									
807-7							k o m b									
2320-7							k aː r̃ e									
2476-7							k u w									
2842-7							d i j n									
3719-7							m iː									
4081-7							t a m b a a									
4313-7							n ɛ n									
4460-7							s i w ɔ									
5514-7							m ɛ n n a									
5810-7							p i n n ɛ									
93-7							b ɔ									
260-7							p ɛː m r e									
385-7							dʒ ɛː m b e									
890-7							d aː m b i r i									
1336-7							t ɛː k e									
1703-7							b ɔ									
1769-7							t ɛː m b e									
2162-7							b ɛː r e									
2635-7							s ɔ									
2735-7							d u n b b e									
3031-7							t ɛː ŋ e									
4591-7							k u r i									
5301-7							p ɛː r i									
5605-7							t i m r									
296-7							dʒ ɛ m n a									
463-7							t ɛ m b									
1432-7							t a r a									
1474-7							t u n n									
1788-7							s u r									
2044-7							d i m b e									
2713-7							t m m b o r̃ dʒ e r e									
3425-7							j u									
4184-7							n ɛː									
4423-7							d u a									
4629-7							r̃ u n m									
4759-7							n u m r e									
4904-7							r̃ aː i m a									
4960-7							dʒ i i r ɔ									
5059-7							k u r ɔ									
5125-7							d ɔ n dʒ o									
5339-7							p u g a									
5549-7							t a m n a									
5771-7							dʒ u r n									
5905-7							t i n									
5922-7							b i r e									
1-7							b ɛː									
483-7							k n s ɔ									
667-7							ɛː ŋ e									
1542-7							n u i									
1683-7							s u w e									
1898-7							p u r r									
2551-7							r̃ u									
2901-7							t u r̃ b a									
2957-7							m aː r̃ b a									
3048-7							b i r ɛ									
3251-7							b a r a									
3885-7							t ɔ ŋ ɔ									
4402-7							j ɛː									
5081-7							b ɛ n dʒ b r a									
5622-7							p ɛː r i r e									
6006-7							p ɛ a									
43-7							m u									
135-7							t u n n									
158-7							m b ɔ s i									
194-7							b ɛː									
221-7							n s a									
650-7							b e s a									
1152-7							t ɛ ɛ									
1374-7							k ɔ r n ɔ									
1452-7							k u r a									
1862-7							n s a									
2083-7							k aː n r̃ i									
2108-7							r̃ u n r									
2880-7							t ɛ n dʒ b a a									
2924-7							p ɔ g ɔ									
2941-7							b u a									
3113-7							t ɛː e									
3136-7							m u a									
3405-7							l aː m r									
3572-7							b ɛː w a									
3751-7							b a									
3959-7							t o a									
4066-7							k ɔ g ɔ									
4535-7							s u w a									
5180-7							m ɛː m n e									
5583-7							d aː r̃ n i									
5981-7							a u a									
25-7							d m r m ŋ n e									
114-7							t ɔ ŋ a									
702-7							ɔ g m n b a ɔ									
872-7							m n dʒ e									
1941-7							k i s a									
2179-7							n a									
2351-7							p ɛ a									
2496-7							r̃ u									
3588-7							k u r o									
4202-7							k u r i i									
4609-7							k ɔ r r b n ɔ									
4921-7							s aː m b i									
408-7							g ɛ m b a									
526-7							l aː ɛ b ŋ									
545-7							i r i									
978-7							t a m									
999-7							j a									
1052-7							n a m n									
1070-7							d u g o									
1942-7							j ɛː									
2456-7							k ɔ g i									
2514-7							d n s a									
2666-7							s i r e									
2817-7							a n g a									
3300-7							ɛː ŋ e									
3977-7							t o n dʒ i									
3978-7							t o n dʒ o									
4039-7							d u									
4152-7							k i n r									
4260-7							ɔ u g a									
4278-7							k u n dʒ a									
4648-7							j e									
5752-7							b ɛː									
5866-7							l aː n b a a									
5887-7							j a m i									
446-7							t o b ɔ r ɔ									
1108-7							k i j ɔ									
1646-7							b g i									
1748-7							j ɔː									
1823-7							g ɔ g o									
2143-7							b aː									
2392-7							ɔ s a									
2579-7							b ɔ									
2902-7							j u									
3197-7							b ɔ									
3339-7							k a r a									
3944-7							d a g a									
4240-7							g a r i									
4337-7							d u r n									
4738-7							t ɛ d a									
4983-7							t ɛ n b i									
5197-7							ɛː r i									
5447-7							g n s ɛ									
5656-7							t ɛ n b i									
5733-7							n u									
5828-7							m a g i									
5868-7							l u a									
245-7							d u i									
562-7							s u m d o									
1170-7							t u n b i									
1205-7							j e									
1524-7							d o o									
2063-7							iː r ɛ									
2334-7							ɛː s i									
2671-7							b i									
3088-7							d ɛː i									
3252-7							m m b r									
3463-7							a i									
715-8								d a								
1089-8								n a								
1319-8								n j ɛː								
1398-8								s u g u l u								
1557-8								g i r e								
1626-8								w a g								
