COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2029-1	k ã ³⁵									
2051-1	ʈʂ o ²¹									
2074-1	k o ⁴⁴									
2085-1	m ə˞ ³³									
2130-1	p ə˞ ⁴⁴									
2245-1	ʈʂʰ ou ⁴²									
2269-1	m i ³³									
2280-1	s u ³¹									
2291-1	s e n ⁴²									
2316-1	tɕ i ⁴⁴									
2364-1	ʈʂ i ³³									
2395-1	ʈʂʰ ə˞ ə̃˞ ⁵⁵									
2406-1	tɕʰ j ə̃˞ ³⁵									
2417-1	k o ⁴²									
2428-1	k ã ³⁵									
2450-1	ʈʂ o ŋ ²¹									
2484-1	ɕ i ⁴⁴									
2495-1	k o ²¹									
2565-1	tɕ i ³⁵									
2611-1	j ou ⁴⁴									
2632-1	w a ŋ ³³									
2644-1	w a ŋ									
2674-1	m õ ³³									
2698-1	ʂ o ³³									
2709-1	n e ²¹									
2720-1	ʈʂ o ⁴²									
2772-1	k ə˞ ⁴⁴									
2791-1	tɕ j ə̃˞ ³⁵									
2837-1	ʈʂ i ³⁵									
2859-1	ɕ e e n									
2889-1	tɕ i ³³									
2900-1	k o ³³									
2928-1	tsʰ o ŋ									
2941-1	k ɯ ³⁵									
2998-1	ts i ³³									
3031-1	tʰ u ³³									
3052-1	t i ⁴²									
3064-1	t a ²¹									
3084-1	tʰ ə˞ ⁴⁴									
3117-1	ʈʂ i ⁴²									
3128-1	k ə˞ ⁴²									
3150-1	t i ⁴²									
3161-1	ʈʂ i ³³									
3172-1	ʈʂ i ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ⁴²									
3308-1	kʰ e ³⁵									
3340-1	ts ou ³³									
3362-1	ʈʂ i ³⁵									
3409-1	m i ³³									
3454-1	k o ³⁵									
3493-1	sʰ ou ⁴⁴									
3536-1	ʂ ou ⁵⁵									
3548-1	f ʯ ⁴²									
3645-1	ʂ u ⁵⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	x u ²¹									
3779-1	k o ⁴²									
3813-1	x e ³⁵ ⁵⁵									
3835-1	ɕ e e ³⁵									
3855-1	p ə ²¹									
3885-1	sʰ w e ⁴⁴									
3907-1	pʰ ə˞ ⁵⁵									
3942-1	ts i ³³									
3953-1	ʈʂʰ ə˞ ə̃˞ ³⁵									
4023-1	ɕ j ə̃˞ ³⁵									
4034-1	ʈʂ i ³⁵									
4143-1	ʈʂʰ ou ⁴²									
4185-1	m õ ⁴⁴									
4227-1	ʈʂʰ e ⁵⁵									
4238-1	ʈʂ o ²¹									
4249-1	k ã ³⁵									
4271-1	ʈʂ i ⁴²									
4304-1	ʈʂ o ⁴²									
4315-1	t o ŋ ³³									
4336-1	t i ⁴²									
4400-1	s a ŋ									
4411-1	x e ³⁵ ⁵⁵									
4441-1	x u ²¹									
4557-1	k w ³⁵									
4591-1	j o ŋ ³³									
4602-1	k ɯ ³¹									
4687-1	x e ³⁵ ⁵⁵									
4720-1	k ə˞ ³⁵									
4731-1	t i ⁴²									
4763-1	t i ⁴²									
4918-1	tsʰ i ³¹									
4976-1	t i ⁴⁴									
4998-1	ɕ ɥ i ³³									
5037-1	t i ⁴²									
5048-1	ʈʂ i ³³									
5100-1	m u ²¹									
5111-1	p ə ⁴²									
5122-1	k w a ⁴⁴									
5163-1	tɕ i ³⁵									
5192-1	ʈʂ o ²¹									
5225-1	n õ ³¹									
5236-1	tʰ i ³³									
247-1	p u ²¹									
289-1	s i ⁴⁴									
338-1	k w i ⁴⁴									
378-1	ʈʂ i ⁴²									
621-1	k w a ⁴⁴									
632-1	n õ ³³									
645-1	p a ⁴²									
742-1	k ə˞ ⁴⁴									
752-1	ŋ ɯ ²¹									
763-1	ʈʂʰ ou ŋ									
809-1	pʰ u ³¹									
853-1	kʰ o ŋ									
916-1	ʈʂ o ŋ									
960-1	m i ³⁵									
1001-1	k ɯ ³⁵									
1074-1	x u ³⁵									
1130-1	pʰ ə˞ ⁴⁴									
1184-1	s e ⁵⁵									
1230-1	kʰ w ã ŋ ³³									
1263-1	m ə̃ ⁴⁴									
1423-1	k o ŋ									
1433-1	m ɯ ²¹									
1462-1	w e n ³³									
1629-1	f ʯ ⁵⁵									
1682-1	ɕ o ŋ ³⁵									
1706-1	tɕ j a ⁴²									
1925-1	tɕ i ³³									
1991-1	ʈʂ o ³³									
2040-1	p u ³³									
2107-1	x u ⁴²									
2118-1	p u ³³									
32-2		m a ⁴⁴								
53-2		ts ɛ ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts o ²²								
267-2		tɕ i ⁵⁵ ⁴²								
316-2		p ɯ ²²								
327-2		q ɯ ²²								
348-2		tɕ u ⁴⁴								
400-2		z o ²¹								
452-2		q a ⁴⁴								
463-2		qʰ o ⁴⁴								
512-2		t o ⁴²								
534-2		tɕ o ⁴⁴								
556-2		qʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		k ɯ ²¹								
678-2		k o ²¹								
689-2		m a ⁴²								
700-2		m ɛ ⁴²								
775-2		p ɛ i ⁴²								
786-2		q ɯ ⁵⁵								
820-2		tɕ i ⁴²								
839-2		t i ²¹								
863-2		qʰ o ²²								
896-2		q a ⁵⁵								
929-2		tɕʰ i ⁴²								
1015-2		s i ⁵⁵								
1035-2		tɕ u ²²								
1107-2		s a ⁴⁴								
1173-2		s i ²²								
1195-2		s i ²²								
1241-2		m ɛ ²¹								
1252-2		l o ²¹								
1294-2		q a ⁵⁵								
1326-2		tɕ u i ²²								
1348-2		tɕ i ⁴²								
1401-2		s ɛ ⁴²								
1451-2		s ɛ ²²								
1473-2		t ɥ i ²²								
1507-2		tsʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		s ɛ ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		ɕ o ⁵⁵ ⁵⁵								
1762-2		s w a ⁴²								
1773-2		t i ⁴⁴								
1794-2		k o ⁵⁵								
1805-2		z ɛ ⁴²								
1816-2		s o ²²								
1862-2		ts i ⁵⁵								
1885-2		qʰ a ⁴⁴								
1914-2		s i ²²								
1936-2		p ɯ ²²								
1969-2		s ɛ ⁵⁵								
2018-2		tɕ u ²¹								
2029-2		q a ⁵⁵								
2051-2		tɕ u ²¹								
2074-2		q o ⁴⁴								
2085-2		m ɯ ²²								
2130-2		p a ⁴⁴								
2245-2		tɕ u ⁴²								
2269-2		m ɛ ²²								
2280-2		s o ⁴²								
2291-2		s ɛ ⁴²								
2316-2		ts i ⁵⁵								
2364-2		ts ɛ ²²								
2395-2		tɕʰ a ⁵⁵								
2406-2		tɕʰ j a ⁵⁵								
2417-2		k o ⁴²								
2428-2		q a ⁵⁵								
2450-2		tɕ u ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		k o ²¹								
2565-2		tɕʰ i ⁵⁵								
2611-2		j o ⁴⁴								
2632-2		ŋ w a ⁴⁴								
2644-2		ŋ w ⁵⁵								
2674-2		m ɯ ²²								
2698-2		s i ²²								
2709-2		n ɛ ²¹								
2720-2		tɕ i u								
2772-2		q a ⁴⁴								
2791-2		tɕ j ⁵⁵								
2837-2		ts ɛ ⁵⁵								
2859-2		s ɛ ⁵⁵								
2889-2		tɕ i ²² ²²								
2900-2		k ɯ ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		qʰ ɯ ⁵⁵								
2998-2		ts ɛ ²²								
3031-2		tʰ u ²²								
3052-2		t i ⁴²								
3064-2		t o ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts ɛ ⁴²								
3128-2		q a ⁴²								
3150-2		t i ⁴²								
3161-2		tɕ i ²²								
3172-2		ts ɛ ²²								
3263-2		j o ⁴⁴								
3274-2		q a ⁴²								
3308-2		qʰ ɛ ⁵⁵								
3340-2		tɕ u ⁴⁴								
3362-2		ts ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q o ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		ɕ j o ⁵⁵								
3548-2		f u ⁴²								
3645-2		s u ⁵⁵								
3678-2		tsʰ i ⁵⁵								
3757-2		l o ²¹								
3779-2		k o ⁴²								
3813-2		x o ⁵⁵								
3835-2		s ɛ ⁵⁵								
3855-2		p a ²¹								
3885-2		s w ɛ ⁴⁴								
3907-2		pʰ a ⁵⁵								
3942-2		ts i ²²								
3953-2		tɕʰ a ⁵⁵								
4023-2		s j ⁴⁴ ⁵⁵								
4034-2		tɕ i ⁵⁵								
4143-2		tɕ u ⁴²								
4185-2		m o ⁵⁵								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		tɕ u ²¹								
4249-2		q a ⁵⁵								
4271-2		ts ɛ ⁴²								
4304-2		tɕ i u ²¹								
4315-2		t o ²²								
4336-2		t i ⁴²								
4400-2		s a ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		l o ²¹								
4557-2		qʰ o ⁵⁵								
4591-2		j u ²² ²²								
4602-2		q ɯ ²¹								
4687-2		x ɛ ⁵⁵								
4720-2		q a ⁵⁵								
4731-2		t i ⁴²								
4763-2		tɕʰ i ⁴²								
4918-2		tsʰ i ⁴²								
4976-2		t i ⁴⁴								
4998-2		ɕ j i ²²								
5037-2		t i ⁴²								
5048-2		tɕʰ ɛ ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		qʰ w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		tɕ i u ²¹								
5225-2		n o ⁴²								
5236-2		tʰ i ²²								
64-2		pʰ a ⁴²								
104-2		x w a ⁴⁴								
247-2		p ɯ ²¹								
289-2		s ɛ ⁵⁵								
338-2		q w ɛ ⁴²								
378-2		tɕʰ i ²¹								
412-2		t ɛ ⁵⁵								
621-2		q w a ⁴⁴								
632-2		n õ ²²								
645-2		p a ⁴²								
742-2		q a ⁴⁴								
752-2		ŋ i ²¹								
799-2		tɕ u ⁴²								
809-2		pʰ a ⁴²								
853-2		kʰ u ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		x o ⁵⁵								
1086-2		qʰ o ⁴⁴								
1097-2		kʰ u ⁴⁴								
1184-2		s ɛ ⁵⁵								
1230-2		qʰ w a ²²								
1263-2		m ɯ ⁴²								
1423-2		kʰ o ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		ŋ w ²² ²²								
1545-2		ts ɛ ²²								
1706-2		tɕ j a ⁴²								
1925-2		tɕ i ²²								
1991-2		tɕ u ²²								
2040-2		b u ²²								
2107-2		x o ⁴²								
2118-2		p ɯ ²²								
32-3			m æ ⁵⁵							
53-3			ts ɿ ²¹							
93-3			k ɯ ²¹							
216-3			s w a ⁵⁵							
236-3			ts o ²²							
267-3			ts i ɛ ⁴³							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			tɕ o ⁵⁵							
400-3			z o ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			d o ⁴³							
534-3			ts u ⁵⁵							
556-3			qʰ u ²²							
568-3			χ ɯ ⁵⁵							
588-3			s w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			k ɯ ²¹							
678-3			k o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			p j ɛ ⁴³							
786-3			q ɯ ²⁴							
820-3			tɕ j o ⁴³							
839-3			t j ɯ ²¹							
863-3			qʰ o ²²							
896-3			q æ ²⁴							
929-3			t j ɯ							
1015-3			ɕ o ²⁴							
1035-3			tɕ o ²²							
1107-3			s j ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			l o ²¹							
1294-3			q a ²⁴							
1326-3			ts i ²²							
1348-3			dʑ i ⁴³							
1401-3			s ɛ ⁴³							
1451-3			s i ²²							
1473-3			t ɥ ɛ ²²							
1507-3			tsʰ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			ɕ ɯ ²²							
1575-3			ɕ i ɛ ²⁴							
1618-3			p ɯ ²¹							
1640-3			k u ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ o o ²⁴							
1762-3			s w a ²¹							
1773-3			t ɯ ⁵⁵							
1794-3			k u ²⁴							
1805-3			z i ⁴³							
1816-3			s o ²²							
1862-3			ts i ²⁴							
1885-3			qʰ æ ⁵⁵							
1914-3			ɕ ɯ ²²							
1936-3			p ɯ ²²							
1969-3			ɕ i ɛ ²⁴							
2018-3			tɕ o ²¹							
2029-3			q a ²⁴							
2051-3			tɕ j ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			t j o ²¹							
2269-3			m ɛ ²²							
2280-3			s o ⁴³							
2291-3			s i ⁴³							
2316-3			ts i ⁵⁵							
2364-3			ts ɿ ²²							
2395-3			tʰ æ ²⁴							
2406-3			tɕʰ j æ ²⁴							
2417-3			k o ⁴³							
2428-3			q a ²⁴							
2450-3			t j o ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			k o ²¹							
2565-3			tɕ i ɯ							
2611-3			j o ⁵⁵							
2632-3			w a ⁵⁵ ⁵⁵							
2644-3			w a ⁵⁵							
2674-3			m o ²²							
2698-3			ɕ o ²²							
2709-3			n ɛ ²¹							
2720-3			tɕ j o ²¹							
2772-3			q æ ⁵⁵							
2791-3			tɕ j ɯ ²⁴							
2837-3			ts ɿ ²⁴ ²⁴							
2859-3			ɕ i ɛ ²⁴							
2889-3			tɕ j ɯ							
2900-3			k ɯ ²²							
2928-3			tsʰ o ²⁴							
2941-3			qʰ ɯ ²⁴							
2998-3			ts ɿ ²²							
3031-3			tʰ i ²²							
3052-3			t ɯ ⁴³							
3064-3			t a ²¹							
3084-3			tʰ j æ							
3117-3			ts ɿ ²¹							
3128-3			q æ ²¹							
3150-3			t ɛ ²¹							
3161-3			t j ɯ							
3172-3			ts ɿ ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			qʰ ɛ ²⁴							
3340-3			ts u ⁵⁵							
3362-3			ts ɿ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			s o ⁵⁵							
3536-3			ɕ j o ²⁴							
3548-3			f o ⁴³							
3645-3			ɕ i ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			k o ⁴³							
3813-3			x w ²⁴							
3835-3			ɕ i ɛ ²⁴							
3855-3			p æ ²¹							
3885-3			s w ɛ ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ j æ ²⁴							
4023-3			ɕ j æ ²⁴							
4034-3			t j ²⁴							
4143-3			t j o ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			t j o ²¹							
4249-3			q a ²⁴							
4271-3			ts ɿ ²¹							
4304-3			tɕ j o ²¹							
4315-3			d o ²²							
4336-3			t j ⁴³							
4400-3			s a ²⁴							
4411-3			x w ²⁴ ²⁴							
4441-3			l o ²¹							
4557-3			qʰ o ²⁴							
4591-3			j o ²² ²²							
4602-3			ɣ ɯ ²¹							
4687-3			x w ²⁴ ²⁴							
4720-3			q æ ²⁴							
4731-3			t j ²¹							
4763-3			t j ɯ							
4918-3			tsʰ i ⁴³							
4976-3			t ɯ ⁵⁵							
4998-3			ɕ j i ²²							
5037-3			t j ɯ							
5048-3			tɕ ɿ ²⁴							
5100-3			m o ²¹							
5111-3			p æ ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			tɕ j o ²¹							
5225-3			n o ⁴³							
5236-3			tʰ i ²²							
64-3			pʰ a ⁴³							
104-3			x w a ⁵⁵							
247-3			p ɯ ²¹							
289-3			s i ⁵⁵							
338-3			q w ɛ ⁴³							
378-3			t j ɯ							
412-3			t æ ²⁴							
621-3			q w a ⁵⁵							
632-3			n o ²²							
645-3			p a ²¹							
742-3			q æ ⁵⁵							
752-3			ŋ ɯ ²¹							
763-3			tʰ o ²⁴ ²⁴							
799-3			ts u ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴							
916-3			t j o							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			χ o ²⁴							
1086-3			qʰ o ⁵⁵							
1097-3			kʰ o ⁵⁵							
1130-3			pʰ æ ⁵⁵							
1184-3			s ɿ ²⁴							
1230-3			qʰ w a ²²							
1263-3			m ɯ ⁴³							
1423-3			qʰ o ²⁴							
1433-3			m ɯ ²¹							
1462-3			ŋ u ²² ²²							
1545-3			ts ɿ ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ o o ²⁴							
1706-3			tɕ j a ²¹							
1925-3			ts i ²²							
1991-3			tɕ j ²²							
2040-3			p o ²²							
2107-3			χ o ⁴³							
2118-3			p ɯ ²²							
32-4				m æ ²⁴						
53-4				ɖʐ i ²¹						
93-4				g ɯ ¹²						
216-4				s w a ²⁴						
236-4				ts o ŋ ²²						
267-4				tɕ i e n ⁴²						
316-4				p u ²²						
327-4				ɣ e ²²						
348-4				ts ao ²⁴						
400-4				z ao ¹²						
452-4				q æ ²⁴						
463-4				qʰ a ⁵⁵						
512-4				d u ²¹						
534-4				ts u ²⁴						
556-4				qʰ u ²²						
568-4				χ e ²⁴						
588-4				s w a ²⁴						
599-4				pʰ ɯ ⁵⁵						
656-4				g ɯ ¹²						
678-4				g ɯ ¹²						
689-4				m æ ⁴²						
700-4				m i ²¹						
775-4				p i a n ⁴²						
786-4				q e ⁵⁵						
820-4				dz ao ⁴²						
839-4				d i ²¹						
863-4				qʰ u ²²						
896-4				q a ⁵⁵						
929-4				dz i ²¹						
1015-4				s ao ⁵⁵						
1035-4				ts u ²²						
1107-4				s æ ²⁴						
1173-4				s i ²²						
1195-4				s i ²²						
1241-4				m e ¹²						
1252-4				l ao ¹²						
1294-4				q a ŋ ⁵⁵						
1326-4				tɕ u ²² ²²						
1348-4				dʑ i ⁴²						
1401-4				s ɛ n ⁴²						
1451-4				s i ²²						
1473-4				t ɥ e n ²²						
1507-4				tɕʰ i ⁵⁵						
1532-4				q e ⁵⁵						
1543-4				s i ²² ²²						
1575-4				ɕ j e n ⁵⁵						
1618-4				b ɯ ¹²						
1640-4				k u ²⁴						
1671-4				s i ²⁴						
1731-4				s o ŋ ⁵⁵						
1762-4				s w a ŋ ⁴²						
1773-4				d i ²⁴						
1794-4				k o ŋ ⁵⁵						
1805-4				z i ⁴²						
1816-4				s u ²² ²²						
1862-4				tɕ i ⁵⁵						
1885-4				qʰ æ ²⁴						
1914-4				s i ²² ²²						
1936-4				p u ²²						
1969-4				ɕ j e n ⁵⁵						
2018-4				ts o ŋ ¹²						
2029-4				q a ŋ ⁵⁵						
2051-4				dz ao ¹²						
2074-4				q ao ²⁴						
2085-4				m æ n						
2130-4				p æ ²⁴						
2245-4				dz u ²¹						
2269-4				m u ²²						
2280-4				s u ⁴²						
2291-4				s i n ⁴²						
2316-4				tɕ i ²⁴						
2364-4				ɖʐ i ²²						
2395-4				tʰ æ n ⁵⁵						
2406-4				tsʰ a n ⁵⁵						
2417-4				k o ⁴²						
2428-4				q a ŋ ⁵⁵						
2450-4				dz o ¹²						
2484-4				ɕ i ²⁴						
2495-4				g ao ¹²						
2565-4				tɕ i ²²						
2611-4				j u ²⁴						
2632-4				w a ŋ ²⁴						
2644-4				w a ŋ ²⁴						
2674-4				m u ³³						
2698-4				s o ²²						
2709-4				n ɛ ²¹						
2720-4				dz ao ²¹						
2772-4				q a ²⁴						
2791-4				ts a n ⁵⁵						
2837-4				ts i n ⁵⁵						
2859-4				ɕ j e n ⁵⁵						
2889-4				tɕ i ²²						
2900-4				k ɯ ²²						
2928-4				tsʰ o ŋ ⁵⁵						
2941-4				qʰ ɯ ⁵⁵						
2998-4				ts i ²²						
3031-4				tʰ y ²² ²²						
3052-4				d u ²¹						
3064-4				d ao ¹²						
3084-4				tʰ æ ²⁴						
3117-4				ɖʐ i ²¹						
3128-4				q æ ²¹						
3150-4				d i ²¹						
3161-4				dz i ²² ²²						
3172-4				ts i ²²						
3263-4				j a ²⁴						
3274-4				q æ ⁴²						
3308-4				qʰ e ⁵⁵ ⁵⁵						
3340-4				ts u ²⁴						
3362-4				ts i ²²						
3409-4				m i ²²						
3454-4				q o ŋ ⁵⁵						
3493-4				s u ²⁴						
3536-4				s o ŋ ⁵⁵						
3548-4				pf u ⁴² ⁴²						
3645-4				s ao ⁵⁵						
3678-4				tɕʰ i ²⁴						
3757-4				l ao ¹²						
3779-4				k o ⁴²						
3813-4				x e n ⁵⁵						
3835-4				ɕ j e n ⁵⁵						
3855-4				b a ¹²						
3885-4				s w ɛ ²⁴						
3907-4				pʰ æ ⁵⁵						
3942-4				ts i ²²						
3953-4				tʰ æ n ⁵⁵						
4023-4				ɕ j n ⁵⁵						
4034-4				dz i ²² ⁵⁵						
4143-4				dz u ²¹						
4185-4				m u ²⁴						
4227-4				ʈʂʰ i ⁵⁵						
4238-4				dz ao ¹²						
4249-4				q a ŋ ⁵⁵						
4271-4				ɖʐ i ²¹						
4304-4				dz ao ²¹						
4315-4				d o ŋ ²²						
4336-4				d i ²¹						
4400-4				s a ŋ ⁵⁵						
4411-4				x e n ⁵⁵						
4441-4				l ao ¹²						
4557-4				qʰ u ⁵⁵						
4591-4				j o ŋ ²²						
4602-4				ɣ e ²¹						
4687-4				x e n ⁵⁵						
4720-4				q e ⁵⁵						
4731-4				dz i ²¹						
4763-4				dz i ²¹						
4918-4				tsʰ i ⁴²						
4976-4				d i ²⁴						
4998-4				ɕ ɥ i ²²						
5037-4				d e ²¹						
5048-4				tɕ i ²²						
5100-4				m u ¹²						
5111-4				b æ ⁴²						
5122-4				qʰ w a ²⁴						
5163-4				tɕ i ⁵⁵						
5192-4				dz ao ¹²						
5225-4				n a ⁴²						
5236-4				tʰ i ²²						
64-4				pʰ a n ⁴²						
104-4				x w a ²⁴						
247-4				b i ¹²						
338-4				q w ɛ ⁴²						
378-4				dz i ²¹						
412-4				t a ⁵⁵						
621-4				q w a ²⁴						
632-4				n õ ²²						
645-4				b ao ²¹						
742-4				k æ ⁵⁵						
752-4				ŋ e ¹²						
763-4				tsʰ o ŋ ⁵⁵						
799-4				dz u ²¹						
809-4				pʰ u ⁴²						
853-4				kʰ o ŋ ⁵⁵						
916-4				dz o ŋ ⁵⁵						
960-4				m i ⁵⁵						
1074-4				l ao ⁵⁵						
1086-4				qʰ u ²⁴						
1097-4				kʰ o ²⁴						
1130-4				pʰ æ ²⁴						
1184-4				ʂ i ⁵⁵						
1230-4				qʰ w a ŋ ²²						
1423-4				qʰ o ŋ ⁵⁵						
1433-4				m u ¹²						
1462-4				w e n ²²						
1545-4				ts i ²²						
1629-4				pf i ⁵⁵						
1682-4				ɕ o ŋ ⁵⁵						
1706-4				dz i a ²¹						
1925-4				ts i ²²						
1991-4				dz o ŋ ²²						
2040-4				b a ²² ²²						
2107-4				x a ⁴²						
2118-4				p u ²²						
32-5					m a ⁵⁵					
53-5					ʈʂ ə˞ ⁴²					
93-5					k ɯ ²²					
216-5					s w a ⁵⁵					
236-5					ts õ ²²					
267-5					tɕ ĩ ⁴²					
316-5					p u ²²					
327-5					q ɯ ²²					
348-5					tɕ i ⁵⁵					
400-5					l o ²¹					
452-5					q a ⁵⁵					
463-5					qʰ a ⁴⁴					
512-5					t o ⁴²					
534-5					ts o ⁵⁵					
556-5					qʰ u ²²					
568-5					x ɯ ⁵⁵					
588-5					s w a ⁵⁵					
599-5					pʰ ɯ ⁵⁵					
656-5					k ɯ ²¹					
678-5					k o ²¹					
689-5					m a ⁴²					
700-5					m e ⁴²					
775-5					p j e ⁴²					
786-5					q ɯ ⁵⁵					
820-5					tɕ i ⁴²					
839-5					ʈ e ²¹					
863-5					qʰ o ²²					
896-5					q ã ⁵⁵					
929-5					ʈ i ⁴²					
1015-5					ɕ i ⁵⁵					
1035-5					tɕ i ²²					
1107-5					ɕ a ⁵⁵					
1173-5					ʂ i ²²					
1195-5					ʂ i ²²					
1241-5					m e ²¹					
1252-5					l o ²¹					
1294-5					q ã ⁵⁵					
1326-5					tɕ ɥ i					
1348-5					tɕ ĩ ⁴²					
1401-5					s e ⁴²					
1451-5					ʂ i ²²					
1473-5					t ɥ i ²²					
1507-5					tɕʰ i ⁵⁵					
1532-5					q ɯ ⁵⁵					
1543-5					ɕ i ²²					
1575-5					ʂ ə̃˞ ⁵⁵					
1618-5					p ɯ ²¹					
1640-5					k o ⁴⁴					
1671-5					ɕ i ⁵⁵					
1731-5					ɕ õ ⁵⁵ ⁵⁵					
1762-5					s w a ⁴²					
1773-5					ʈ ɯ ⁵⁵					
1794-5					k o ⁵⁵					
1805-5					tsʰ i ⁴²					
1816-5					s o ²²					
1862-5					ʈʂ i ⁵⁵					
1885-5					qʰ a ⁵⁵					
1914-5					ɕ i ²²					
1936-5					p u ²²					
1969-5					ʂ ə̃˞ ⁵⁵					
2018-5					ts õ ²¹					
2029-5					q ã ⁵⁵					
2051-5					tɕ õ ²¹					
2074-5					k o ⁵⁵					
2085-5					m a ²²					
2130-5					p a ⁵⁵					
2245-5					tɕ o ⁴²					
2269-5					m e ²²					
2280-5					s o ⁴²					
2291-5					s e ⁴²					
2316-5					tɕ i ⁵⁵					
2364-5					ts i ²					
2395-5					ʈʰ a ⁵⁵					
2406-5					tɕʰ a ⁵⁵ ⁵⁵					
2417-5					k o ⁴²					
2428-5					q ã ⁵⁵					
2450-5					ʈ õ ²¹					
2484-5					ɕ i ⁵⁵					
2495-5					k o ²¹					
2565-5					tɕ i ⁵⁵					
