COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1787-2		n t														
1969-2		j u g ɔ r ɔ														
2283-2		b ɛ r u														
2441-2		n eː														
2598-2		j j j														
2773-2		b a r m i														
2863-2		dʒ i j ɛ														
3011-2		t a l a														
3176-2		dʒ ɔ r ɔ														
3319-2		t u tʃ a m														
715-3			d u													
1089-3			n a													
1319-3			n j													
1398-3			s u g u l u													
1557-3			g i t e													
1626-3			p a g a													
1840-3			t eː ŋ													
2247-3			g p													
4677-3			k u l e j													
5162-3			m i n ɛ													
5406-3			t aː n d i													
359-3			g a l u													
1577-3			g i t e													
2196-3			n a l e													
2533-3			b a t a													
3866-3			e dʒ u													
4553-3			t a g u													
5254-3			d u l ɔ													
503-3			k i n ɛ													
1881-3			n u m													
2084-3			j aː b i													
2420-3			k u l ɛ													
3218-3			p u dʒ u													
3372-3			n a m a													
3718-3			a r a													
2320-3			k a p ɛ													
2476-3			k p													
3719-3			m i													
4460-3			p u j													
5514-3			n ɛ n d ɛ													
890-3			a m b u l													
1336-3			p e g e													
1703-3			b aː													
2162-3			b ɛ l ɛ													
2635-3			dʒ k													
2735-3			d a n a													
762-3			b a n a k k													
1788-3			s e													
2713-3			t ɛ m b ɛ t ɛ													
3219-3			p a dʒ u													
4629-3			n u b ɔ													
4904-3			n u m a													
5125-3			e n dʒ e													
5771-3			b u g u													
5938-3			a d u n a													
1898-3			p u l u													
2901-3			t u b p													
2957-3			m a n d e													
3048-3			b i j													
5081-3			b i n d u													
6006-3			p e r e													
716-3			j ɛ													
1152-3			t i b ɛ													
1789-3			n u m a													
2083-3			k a n i													
2108-3			n g j													
2618-3			k ɛ l ɛ													
2880-3			k u n dʒ u g													
2941-3			b i l u													
3405-3			ɛ m ɛ													
3811-3			l ɛ													
5583-3			t a b g e													
5751-3			t i j ɛ													
2442-3			n u m aː													
2496-3			n u													
4921-3			s a m b e													
196-3			k u l ɛ													
3639-3			t u w a													
3905-3			n eː													
3977-3			m m n dʒ i													
3978-3			m a n dʒ e													
4361-3			p ɔː g u													
5532-3			i n i													
1237-3			i n dʒ ɛ													
1579-3			m b u l l													
2143-3			b aː													
2774-3			k a n a													
3198-3			s ɛ m ɛ													
3534-3			p ɛ n i													
3550-3			i n i													
3684-3			k i n dʒ a													
3943-3			p a r ɛ													
4259-3			g ɛ m ɔː													
4611-3			k ɔː m ɔ													
4983-3			s oː n dʒ i													
5656-3			m n n dʒ i													
5830-3			j ɔː													
1026-3			l eː													
1170-3			g a n dʒ e													
1187-3			u r u													
1275-3			p p													
1454-3			s eː l e													
1668-3			b i n i													
1841-3			g e													
1970-3			p u l a													
2977-3			k e b b a													
3301-3			e b a													
3498-3			n e													
4442-3			t u j ɛ													
4479-3			k eː													
5038-3			k ɔ l ɛ													
5391-3			dʒ p													
5888-3			j ɔː													
6007-3			p u n a													
178-3			k u m b e l													
684-3			p a j i													
1257-3			k ɔ l j ŋ													
1433-3			p e l e													
1501-3			n i g e													
1684-3			s i w ɛ													
1864-3			k ɔ g u l ɛ													
1988-3			p u n d e													
2046-3			g e n d oː													
2127-3			n oː l oː													
2599-3			i g e													
2756-3			w a l a													
2775-3			b a r i m i													
3254-3			d u l m a													
715-4				d i												
1089-4				n aː												
1319-4				n j												
1398-4				s u ɣ u r u												
1557-4				ɣ i r e												
1626-4				w a ɣ a												
1840-4				t i n												
2247-4				ɣ o												
4677-4				k u r e j												
5162-4				m i ɲ e												
5406-4				t aː n d												
359-4				ɣ a r a												
1577-4				ɣ i r e												
2196-4				n a r a												
2230-4				s i ɣ e												
2533-4				b a r a												
3605-4				k a n d a												
3866-4				o dʒ u												
4553-4				t a ɣ u												
4822-4				k u m b												
5254-4				d u r ɔ												
503-4				k i n a												
1356-4				m a j												
1881-4				n u m u												
2084-4				j aː b ɛ												
2420-4				k u r ɔ												
3218-4				b i dʒ u												
3718-4				a r a												
4135-4				b a n u												
4694-4				ɣ u dʒ u												
807-4				k ɔ m ɔ												
2320-4				k a ŋ ɛ												
2842-4				d i ɣ u												
4313-4				n e m												
4460-4				s u j												
5514-4				n ɛ ŋ d aː												
5810-4				k i r i												
93-4				d ɔː												
260-4				b ɛ r e												
385-4				dʒ ɛ m b												
890-4				a m k r̃ r												
1769-4				t ɛ m b i												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d a ɲ aː												
3031-4				d ɛ ɣ ɛ												
5301-4				tʃ ɛ r u												
5605-4				t i m ɛ												
63-4				k a r a												
296-4				dʒ a m b												
463-4				d u m b u												
762-4				b a ɲ a k k r												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i m b												
3219-4				tʃ aː dʒ u												
4120-4				k o r o												
4184-4				ɲ e												
4423-4				d ɔ r̃ ɔ												
4629-4				n u ŋ ɔ												
4759-4				n i j e												
4904-4				n u ŋ a												
4960-4				ɣ i n aː dʒ u												
4980-4				t j												
5059-4				ɣ u j o												
5125-4				ɔ ɲ dʒ ɔ												
5549-4				t a w a												
5771-4				dʒ u ɣ u												
5922-4				b i r e												
1-4				ɲ e												
629-4				d ɲ												
667-4				ɛ w ɛ												
1254-4				dʒ a m d u r u												
1415-4				ɲ e												
1542-4				n j												
1683-4				s i												
1898-4				tʃ u r u												
2551-4				r i												
3251-4				s a r a												
3885-4				d ɛ r ɛ												
5622-4				ɲ e l i j j												
6006-4				ɲ i j a												
43-4				s aː												
135-4				b u n d u												
158-4				m ɔ s u												
221-4				ɛ dʒ u												
650-4				b e dʒ i												
1374-4				k ɔ ŋ ɣ												
1452-4				ɣ aː r a												
1789-4				n u m ɔ												
1862-4				i dʒ i												
2108-4				n a j												
2636-4				m												
3113-4				t e ɣ e												
3136-4				j a r a												
3751-4				tʃ aː j												
4888-4				s a m n a												
5180-4				s ɛ m b i												
5583-4				t a ŋ ɣ												
5981-4				a r̃ a												
25-4				a r u ɣ ɛ ɣ												
114-4				d ɔ j ɔ												
702-4				ɔ ɣ ɔ ɲ ɔ j ɔ												
851-4				ɣ tʃ												
872-4				ɛ n dʒ ɛ												
952-4				k u r ɔ												
1941-4				k i r i												
2442-4				n u m a												
3448-4				b uː d u												
3482-4				m i s i d ɛ												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ w ɔ												
4520-4				k e dʒ u												
4609-4				k ɔ r ɔ												
4740-4				ɣ u n ɔ												
4781-4				s a dʒ aː												
5982-4				ɣ u dʒ u												
196-4				k u r a												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n aː m b u												
1070-4				l u ɣ o												
1298-4				ɣ u r u m b a												
1989-4				m ɛ n ɛ												
2145-4				dʒ oː												
2306-4				a m aː												
2456-4				k ɔ l i												
2514-4				d u s u												
3132-4				d u ŋ												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s w̃												
4039-4				d ɔ n u												
4278-4				k u n dʒ u												
4361-4				t e ɣ e												
4570-4				ɣ ɔ w												
5318-4				d ɔ r ɔ												
5673-4				d ɛ m b												
5752-4				t ɛː												
521-4				k aː dʒ u												
685-4				s ɔ n ɔ												
744-4				l a w a												
1646-4				ɔ ɣ u												
1745-4				dʒ a j a												
2066-4				n a ŋ a												
2216-4				j aː												
2265-4				u r ɔ												
2579-4				d o												
2958-4				m ɔː												
3197-4				k w̃												
3339-4				k a r a												
3812-4				ɲ i n ɣ												
4219-4				d e m b e												
4337-4				s ɔ m												
5197-4				e r u												
5531-4				i r̃ u												
5733-4				n i												
409-4				ɣ o r u												
1002-4				r ɛ												
1022-4				b i r i												
1238-4				i s u												
1612-4				n u m b ɔ												
2334-4				ɛ dʒ u												
2396-4				n ɛ												
2553-4				b a ŋ u												
2671-4				ɲ d												
2798-4				ɛ r̃ ɛ												
2978-4				k u r ɔ												
3407-4				ɛ m												
3551-4				b o j												
3683-4				tʃ i n ɛ												
4220-4				k u												
4383-4				k ɛː												
4440-4				t i												
4651-4				d ɛ ŋ												
4711-4				j a r i												
4821-4				k u												
5272-4				t e ɣ u												
5375-4				m aː n a												
5465-4				m u j o												
5481-4				j o ɣ o												
5497-4				ɛ w												
5641-4				l e j												
5692-4				a l a												
347-4				tʃ dʒ r u												
448-4				n ɛ ŋ												
567-4				ɲ i n ɛ												
613-4				m aː												
787-4				n i w̃ e												
1126-4				n i												
1208-4				ɣ a m a												
1502-4				d u ŋ u												
1669-4				d e m b r r e												
1971-4				t u t ɔ												
2283-4				b e r i												
2354-4				t i r ɛ												
2619-4				ɲ i r a												
2714-4				k u ŋ												
3011-4				b a n a												
3159-4				j ɛ l ɛ												
3199-4				k ɔ r ɔ m												
3319-4				b u s a m												
3358-4				b w̃												
715-5					d u											
1089-5					n a											
1319-5					n ɛː											
1398-5					s u g u l											
1557-5					g i r e											
1626-5					t a g a											
1840-5					t i ŋ											
2247-5					g e											
4677-5					k u l e j											
5162-5					m i n ɛ											
5406-5					t aː n d i											
359-5					g a l i											
1577-5					g i r e											
2196-5					n a l e											
2230-5					s i g e											
3605-5					k a n d a											
3866-5					e dʒ u											
4553-5					t a g e											
4822-5					k u m b											
5254-5					d u l ɔ											
1356-5					m a											
1881-5					n u m											
2084-5					j ɛː b i											
2420-5					k u l ɛ											
3218-5					b u b u											
3372-5					n a m a											
3718-5					a r a											
4135-5					b o n i											
4694-5					g u dʒ u											
2476-5					k b											
2842-5					d i g i											
3719-5					m i											
4081-5					d a m b i											
5514-5					n ɛ n d ɛ											
260-5					b i l e											
385-5					b ɛ m b											
890-5					a m b u r i											
1703-5					b a											
1769-5					t ɛ m b i											
2735-5					d a n a											
4591-5					t aː r e											
5301-5					b ɛ t u											
63-5					k a r a											
296-5					b a m b											
463-5					d u m b u											
762-5					b a n a k k											
1788-5					s e											
3219-5					b ɛ b u											
4120-5					k e l e											
4759-5					n e j e											
4960-5					g i n oː b u											
5059-5					g u j o											
5549-5					t a t ɔ											
5771-5					j u g u											
5905-5					t i n											
5938-5					a d u n a											
1415-5					t ɛː											
1542-5					n sʷ											
1898-5					b u l o											
2551-5					t i											
2957-5					m a n d e											
3048-5					b i j											
4402-5					j e											
5081-5					b i n d i											
6006-5					b o r o											
135-5					t u n d u											
194-5					b ɔ											
716-5					j ɛ											
2083-5					k a n i											
2618-5					k ɛ l ɛ											
2880-5					k u n t u g											
3113-5					t e g e											
3136-5					j a t a											
3405-5					ɛ m ɛ											
3572-5					b ɛ r i											
4535-5					s u g ɛ											
5751-5					t i j ɛ											
851-5					g ɛː											
2179-5					n d o											
2351-5					b m t											
2496-5					n u											
3448-5					b ɛː d u											
4781-5					s a b o											
4921-5					s a m b e											
196-5					k u l ɛ											
789-5					g a ŋ a											
931-5					b ɛ											
1298-5					g u l u m b a											
2145-5					b s											
3639-5					t oː w a											
3977-5					m n n dʒ i											
3978-5					m n n dʒ e											
4260-5					ɔ m b											
5200-5					ɛ l i											
5532-5					i n i											
5866-5					k a r a											
432-5					k a n											
446-5					g o n g o											
521-5					k ɛː dʒ o											
1124-5					e l e											
1237-5					i n t ɛ											
1579-5					m b u l											
1748-5					j o											
2774-5					k a n i											
3198-5					s ɛ m ɛ											
3339-5					k a t a											
3534-5					t o n i											
3550-5					i n u i											
3684-5					k i n dʒ a											
3944-5					k ɔ j ɔ											
4611-5					k ɔː m ɔ											
4738-5					g u n d a											
4983-5					s oː n dʒ i											
5447-5					g i p e											
5656-5					m n n dʒ i											
5830-5					j ɛː											
1074-5					n u g e											
1170-5					g a dʒ ɛ											
1187-5					u r u											
1454-5					s eː l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k ɔ b b a											
3252-5					ɛ m b ɛ											
3301-5					e b a											
3463-5					w ɛː											
3498-5					n iː											
4363-5					d a m											
5038-5					g ɔ l ɛ											
5228-5					b a n d											
5229-5					b a n e											
5391-5					dʒ u											
5481-5					j e g e											
5793-5					s o m b ɛ											
5888-5					j ɔ											
6007-5					p u n a											
178-5					k o b a l i											
568-5					n i n d i g e											
569-5					n i n d i l											
1257-5					k ɛ l ɛ ŋ ɛ											
1433-5					p o l e											
1501-5					n i g e											
1684-5					s i w e											
1787-5					n ɛː											
1864-5					k ɔ g u l ɛ											
1923-5					g iː n a											
1988-5					p u n d e											
2046-5					g e n d e											
2067-5					i d d											
2109-5					k ɛ dʒ ɛ											
2127-5					n o l o											
2372-5					b e l i											
2599-5					iː g e											
2756-5					b a l a											
2775-5					b a r m i											
3254-5					d i l m a											
3319-5					t u dʒ a m											
3358-5					sʷ aː											
715-6						d u										
1089-6						n a										
1319-6						n p										
1398-6						s u g u l u										
1557-6						g i l e										
1626-6						r a g a										
1840-6						t i ŋ										
2247-6						g p										
4677-6						k u l o j										
5162-6						m i n ɛ										
5406-6						t aː n d i										
359-6						g a l a										
1577-6						g i l o										
2196-6						n a l a										
2230-6						s i g o										
2533-6						b a l a										
3605-6						k a n d a										
4553-6						t a g i										
4822-6						k u m b										
5254-6						d u l o										
503-6						k i j a										
1356-6						m a j										
1881-6						n u m										
2084-6						j aː p i										
2420-6						k u l ɛ										
3218-6						p u dʒ u										
3372-6						n a m a										
3718-6						a l a										
4135-6						b a n u										
4694-6						g u dʒ u										
807-6						k o m										
2320-6						k a p a										
2842-6						d i g u										
3719-6						m i										
4081-6						d a m b i										
4313-6						n e m										
4460-6						p ɔː j										
5514-6						n ɛ n d ɛ										
5810-6						p i l ɛ										
93-6						d j										
890-6						a m b l l										
1336-6						t o g e										
1703-6						b a										
4591-6						t a l i										
5605-6						t i m a										
63-6						k a l a										
296-6						dʒ a m b										
463-6						d u m b u										
762-6						b a n a k k l										
3425-6						j p										
4120-6						k o l o										
4423-6						d o l o										
4759-6						n i j e										
4904-6						n u ŋ a										
4960-6						dʒ i n aː dʒ u										
5125-6						o n dʒ o										
5339-6						p a g a										
5771-6						dʒ u g u										
5922-6						b i l a										
5938-6						a d u n a										
483-6						g o dʒ u										
1542-6						n ɔː										
1683-6						s i j										
2551-6						l ɛ										
2957-6						m a n d i										
3048-6						b i j										
4402-6						j i										
5081-6						p i n dʒ i										
5622-6						p e l i j j										
650-6						b o dʒ i										
716-6						j ɛ										
1152-6						t i b ɛ										
1789-6						n u m a										
1862-6						i dʒ i										
2618-6						k ɛ l ɛ										
2880-6						k u n dʒ u g										
2924-6						p o l										
3136-6						j a l a										
3405-6						ɛ m ɛ										
3811-6						l e										
4535-6						s u g o										
4888-6						p a m n a										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n u m a										
3482-6						m i p i d e										
4202-6						g a l a										
4781-6						s a dʒ a										
4921-6						s a m b o										
5982-6						g u dʒ u										
408-6						j a m b u										
526-6						d a t a g a										
789-6						g a n a										
1298-6						g u l u m b a										
1942-6						j e										
2666-6						p i g i										
3015-6						n a n d a										
3905-6						n u										
3977-6						m m dʒ dʒ i										
3978-6						m n dʒ dʒ i										
4152-6						k i o a										
4334-6						s l l										
4648-6						j o										
5200-6						ɛ l										
5318-6						d o l o										
5532-6						i n i										
5673-6						d e m b										
5866-6						k a p a										
66-6						k a										
432-6						k a n										
446-6						g e ŋ g o l										
1579-6						m b u l l										
1748-6						j i										
1823-6						g e l										
2902-6						j ɛ										
3684-6						k i n dʒ										
3812-6						p i ŋ g										
3943-6						p a r i										
4259-6						g ɔ m ɛ										
4611-6						k ɔː m ɔ										
4738-6						g u n d a										
4983-6						s o n d i										
5447-6						g i dʒ o										
5656-6						m p n dʒ i										
5830-6						j eː										
5868-6						k a										
348-6						k e d e										
998-6						r o										
1023-6						j e										
1074-6						n u g i										
1172-6						g u l o										
1205-6						j o										
1668-6						b i n i										
1841-6						g o										
2063-6						i l ɛ										
2671-6						n d										
2977-6						k ɛ b ɛ										
3256-6						e m ɛ										
3287-6						a n n										
3301-6						i b a										
3498-6						n i										
4363-6						d a m										
4442-6						t i j ɛ										
4941-6						o j o										
5228-6						b e n d										
5229-6						i n d i										
5391-6						dʒ u										
5793-6						ɛ m b b										
5888-6						j ɛ										
1373-6						k u										
1727-6						j i										
1899-6						p u n										
1923-6						g e n ɛ										
1971-6						p u b a										
2046-6						g i n d o										
2109-6						k ɛ d o										
2127-6						n l l l										
2268-6						i l o										
2714-6						p a b										
2863-6						dʒ ɛ j ɛ										
2999-6						d o g ɔː										
3318-6						n ɔ n d i										
715-7							d i									
1089-7							n a									
1319-7							n ɔ									
1398-7							s i n u									
1557-7							g i r e									
1626-7							w a g i									
1840-7							t i n									
2247-7							g o									
4677-7							k i r ɛː j									
5162-7							m i n ɛ									
5406-7							t aː n d									
359-7							g a r i									
1577-7							g i r e									
2196-7							n a r a									
2230-7							s i g ɛː									
2533-7							b a r i									
3605-7							k a n d									
3866-7							o d i									
4553-7							t a g i									
4822-7							k u m b									
5254-7							d i r ɔ									
503-7							k i n ɛː									
1356-7							m a ɔː									
1881-7							n u m									
3372-7							n a m a									
3718-7							a r i									
4135-7							b a n i									
4694-7							g u d u									
807-7							k ɔ m									
2320-7							k a ŋ ɛː									
2476-7							k p									
2842-7							d i g i									
3719-7							m									
4081-7							d a m b i									
4313-7							n ɛ m									
4460-7							s i j									
5514-7							n ɛː n d ɛ									
5810-7							p i r i									
93-7							d ɔ									
260-7							b i r ɛː									
385-7							dʒ ɛː m b ɛ									
890-7							a m b i r									
1336-7							t e g e									
1703-7							b ɛ									
1769-7							t ɛ m b i									
