COGID	dutch	english	french	german
296	b œy ɣ ə			b ɔy ɡ ə n
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
2219	v ə r + z aː m ə l ə			z a m ə l n
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
2055	b l ɪ k s ə m			b l ɪ ts
-1161	l ɛɪ n	l aɪ n		
184	b ə + t aː l ə			b ə + ts aː l ə n
2094		ʃ ʌ v l̩		ʃ au f ə l
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
-1337	v ɔ r k	f ɔː k		
1851		f l əʊ		f l iː s ə n
2097		h əʊ		h a k ə
1799	k n oː p			k n ɔ pf
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
2159	k r ɔ p			k r ɔ pf
1431	d r aː ɣ ə			t r aː ɡ ə n
2202	r ɑ m	r æ m		
762	w ɔ l k			v ɔ l k ə
1300	x ɛ r s t			ɡ ɛ r s t ə
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
2192	k uː	k aʊ		
305	p aː l			pf aː l
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
2253	k ɛ r v ə	k ɑː v		
268	d ɛɪ	θ aɪ		
684	t ɛɪ t			ts ai t
1188	n ɑu w	n æ r əʊ		
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
111	k ɪ n t			k ɪ n t
2038	n ɪ x t			n ɪ x t ə
122	d iː r			t iː r
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
319	s t ɛ r v ə			ʃ t ɛ r b ə n
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
635	v ɛ r v ə			f ɛ r b ə n
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
164	x iː r			ɡ ai ə r
280	b oː x			b oː ɡ ə n
-2270	r ɛ s t ə			r ɛ s t
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
1343	k ɪ n t			k ɪ n t
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
