COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
202-3			k au ³¹						
935-3			au ³¹						
93-3			n a ³¹						
7-3			p a ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k j a ʔ ⁵⁵						
547-3			j a k ⁵⁵						
555-3			j a m ⁵⁵						
464-3			m au ³¹						
119-3			j a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t ɔ ³¹						
693-3			ŋ au ⁵⁵						
477-3			n a ʔ ³¹						
891-3			t a ŋ ³⁵						
528-3			a a ⁵⁵						
797-3			kʰ j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j a ʔ ³¹						
896-3			t a ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			j a ʔ ⁵⁵						
833-3			n a ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ i ⁵⁵						
86-3			t au ŋ ³¹						
384-3			m ɛ̃ ³⁵						
61-3			t ɛ̃ ³¹						
536-3			j a ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k ɣ i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³⁵						
665-4				ŋ ɔː ³¹					
495-4				n ei k ⁵⁵					
838-4				j əː ³¹					
438-4				l ɔː ʔ ³¹					
334-4				l ɔː ʔ ³¹					
360-4				l ei ³¹					
394-4				m j ei ³³					
221-4				j ei p ³¹					
202-4				k ei ³³					
935-4				ɔ ³³					
93-4				s ei ŋ ³³					
7-4				p aː n ³³					
664-4				w aː ŋ ³¹					
246-4				k aː ʔ ⁵⁵					
547-4				ʃ əː k ⁵⁵					
555-4				j ei m ³¹					
464-4				m ei ⁵⁵					
119-4				j əː ŋ ³¹					
835-4				n a p ⁵⁵					
79-4				t uː ³³					
693-4				ŋ ei ³³					
477-4				ŋ j a ⁵⁵					
891-4				t əː ŋ ⁵⁵					
528-4				s ɔ ³¹					
797-4				kʰ j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				w uː t ⁵⁵					
452-4				j uː ʔ ³¹					
580-4				s ɔ k ⁵⁵					
833-4				n a̱ ³³					
390-4				m a ŋ ³³					
696-4				ŋ ei ŋ ³¹					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				t aː m ³³					
536-4				ʃ a m ⁵⁵					
731-4				s ui ³³					
779-4				ɔː ³¹					
589-4				tʃʰ uː ŋ ³¹					
680-4				ŋ uː ʔ ⁵⁵					
658-4				w uː m ³¹					
456-4				m j a ŋ ³³					
183-4				k j aːu ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				pʰ uː t ³³					
331-4				l ɔː ⁵⁵					
665-5					n ɔ ³¹				
495-5					n a ⁵⁵				
838-5					j a k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a ³⁵				
394-5					m i ³¹				
221-5					j a k ⁵⁵				
202-5					k a k ³⁵				
935-5					ai ³⁵				
93-5					n ɔ ⁵⁵				
7-5					p a ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ⁵⁵				
547-5					ʃ a k ⁵⁵				
555-5					j a ŋ ³¹				
464-5					m a k ³¹				
119-5					a ŋ ³¹				
835-5					n ɛ ʔ ⁵⁵				
79-5					t ɔ ³⁵				
693-5					n a k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					j ɔ ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ⁵⁵				
896-5					k a t ⁵⁵				
452-5					m j au k ³¹				
580-5					j au ʔ ³¹				
833-5					n ɔ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					n a ³¹				
86-5					t au ŋ ³¹				
384-5					m ɔ̃ ŋ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					ʃ a ʔ ³¹				
731-5					s a k ³⁵				
779-5					ɔ ³¹				
589-5					tʰ ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v a ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ai ³⁵				
714-5					a ³¹				
331-5					l ai ³⁵				
665-6						ŋ a			
495-6						n ui̯			
838-6						j a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						n i ⁵			
221-6						j i p			
202-6						k u ⁵			
935-6						u ⁵			
93-6						c a ⁵			
7-6						p a m			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s u k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						j a ɲ			
835-6						j a k			
79-6						t a ⁵			
693-6						ŋ ui̯			
477-6						n a p			
891-6						c a ɲ ʔ			
528-6						r ai			
797-6						kʰ r ɔ k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						j u t			
833-6						n a m			
390-6						m a ŋ ⁵			
696-6						n u			
86-6						c u ɲ			
731-6						s i j ⁵			
680-6						n a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						u			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							j a m ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m r i ²		
221-7							j i t ⁴		
202-7							g u ²		
935-7							ʔ o ²		
93-7							ˀt a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							g a k ⁴		
547-7							s i k ⁴		
555-7							j i m ¹		
464-7							m u ²		
119-7							j i ŋ ¹		
835-7							j a p ⁴		
79-7							ˀt o ²		
693-7							n u ¹		
477-7							n a ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r u k ⁴		
493-7							n i ⁴		
217-7							j a p ⁴		
896-7							ˀts u t ⁴		
452-7							m r u k ⁴		
580-7							j a k ⁴		
833-7							n a ¹		
390-7							m a ŋ ²		
696-7							ŋ ui ¹		
86-7							ˀt u ŋ ¹		
384-7							m a n ³		
61-7							d a m ¹		
536-7							j a k ⁴		
731-7							ʃ i ²		
779-7							a ¹		
589-7							d a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g r e ²		
785-7							k a ²		
714-7							u ¹		
331-7							l a ²		
665-8								ŋ ɑ ²²	
495-8								n o ⁵³	
838-8								j ɛ ²²	
438-8								m j ɑ ʔ ⁴	
334-8								l ɛ ʔ ⁴	
360-8								l ɛ ²²	
394-8								m e ⁵⁵	
221-8								j e ʔ ⁴	
202-8								k o ²²	
935-8								w o ²²	
93-8								l e ⁵⁵	
7-8								p ɑ ²²	
664-8								w ɛ ²²	
246-8								ɛ ʔ ⁴	
547-8								t θ ɛ ʔ ⁴	
555-8								j e ²²	
464-8								m o ⁵⁵	
119-8								tɕʰ e ²²	
835-8								m n ɛ ʔ ⁴	
79-8								t w ɑ ⁵⁵	
693-8								n o ʔ ²²	
477-8								n ɑ ⁴	
891-8								tʰ e ⁵³	
528-8								t w ɛ ²²	
797-8								tɕ ɑu ʔ ⁴	
493-8								n e ʔ ⁴	
217-8								m j ɛ ʔ ⁴	
896-8								t o ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								t θ ɛ ʔ ⁴	
833-8								n ɑ ⁵⁵	
390-8								m ĩ ²²	
696-8								n w e ²²	
86-8								j ɑ̃u ²²	
384-8								m ɪ̃ ⁵⁵	
61-8								tɕʰ ĩ ⁵⁵	
536-8								t θ ɛ ʔ ⁴	
731-8								n e ⁵⁵	
779-8								ɑ ⁵⁵	
589-8								tʰ e ²²	
680-8								j ɛ ʔ ⁴	
658-8								w ɛ ²²	
456-8								m ɑ ⁵⁵	
183-8								w o ²²	
785-8								kʰ ɑ ⁵⁵	
714-8								kʰ e ²²	
331-8								l ɑ ⁵⁵	
665-9									ɔ ⁵⁵
495-9									n u ⁵⁵
838-9									j i ⁵⁵
438-9									ʐ ɔ ʔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l i ³¹
394-9									n i ³¹
221-9									j i p ⁵⁵
202-9									k au ⁵⁵
935-9									ɔ ³¹
93-9									s ui ³¹
7-9									p a n ³¹
664-9									ui ŋ ⁵⁵
246-9									k ɔ ⁵⁵
547-9									ʂ i ³¹
555-9									j i m ⁵⁵
464-9									m ɔ ³¹
119-9									i n ⁵⁵
835-9									a p ⁵⁵
79-9									tʰ ɔ ³¹
693-9									j ɔ ⁵⁵
477-9									n i ³¹
891-9									tʰ i ŋ ³⁵
528-9									o ⁵⁵
797-9									ʐ u ʔ ⁵⁵
493-9									n i k ⁵⁵
217-9									ʒ a p ⁵⁵
896-9									ʈʂʰ u t ⁵⁵
452-9									j u ʔ ⁵⁵
580-9									ʂ o ʔ ⁵⁵
833-9									j ɔ ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									n ui ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a n ³⁵
61-9									ʈʂʰ a m ⁵⁵
536-9									ʂ a ʔ ⁵⁵
731-9									s ui ³¹
779-9									ç ɔ ³¹
589-9									tʰ ɔ ŋ ⁵⁵
680-9									ɲ u ʔ ⁵⁵
658-9									l ui m ⁵⁵
456-9									m ʐ a ŋ ³¹
183-9									k ʐ ɔ ³¹
785-9									ʈʂʰ ɔ ³¹
714-9									ui ⁵⁵
331-9									l ɔ ³¹
