COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
3414	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹		h̃ j aː n ¹	h̃ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹		m̥ j aː n ¹	m̥ j aː n ¹	m̥ j aː n ¹
402				h̃ o ¹				h o ¹	h õ ¹							
10091	s ə k ¹	ts u k ¹	s u k ¹	s o k ¹	s j i k ¹	s j ə k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s j ə k ¹	s i k ¹	s ə k ¹	s ə k ¹	s ə k ¹	s u k ¹
10509								kʰ aːi ¹	kʰ aːi ¹		kʰ aːi ¹	kʰ aːi ¹				
1383			h j ai ¹	h j ai ¹				h j ai ¹	h j ai ¹							
7520	ˀɣ aːu ¹	ɣ aːu ¹	ɣ aːu ¹		ˀɣ aːu ¹	ˀɣ aːu ¹	ɣ aːu ¹	ɣ aːu ¹	ɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹	ɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹	ˀɣ aːu ¹
3109	ˀd j a m ¹	l j a m ¹	ⁿd j a m ¹	ⁿd j a m ¹	ˀd j a m ¹		ⁿd j a m ¹	l j a m ¹	ⁿd j a m ¹	t a m ¹	ˀd j a m ¹	ŋ a m ¹	ɕ a m ¹	ˀn j a m ¹	ˀd j a m ¹	t a m ¹
6243		l i n ¹											l i n ¹			
5980	q u ¹	q u ¹	q u ¹		q u n ¹	q o ¹		q o ¹	q o ¹	q u ¹	q o ¹	q o n ¹	q u ¹	q u ¹	q o ¹	q o ¹
401	n̥ o ¹	n̥ o ¹	n̥ o ¹		n̥ o ¹	n̥ o ¹				n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹
3128			f j a ¹		f a ¹	f j a ¹					f j a ¹	f a ¹				
8261		ȶ i n ¹											ȶ i n ¹			
10430	tsʰ ə ¹	tsʰ ə ¹	s e ¹	tsʰ ə ¹	tsʰ ə ¹	tsʰ ə ¹		tsʰ e ¹	s e ¹	tsʰ i ¹	tsʰ e ¹	tsʰ ə ¹	tsʰ ə ¹	tsʰ ə ¹	tsʰ ə ¹	tsʰ ə ¹
5083		h̃ w ai ¹		h̃ j ai ¹			h̃ w ai ¹	h̃ w ai ¹	h̃ w ai ¹				h̃ w ai ¹			
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
2319	j ə n ¹	j ə n ¹	j ə n ¹	j a n ¹		j ə n ¹	j a n ¹	j ə n ¹		j ə n ¹	j ə n ¹		j ə n ¹		j a n ¹	
10955					ŋ̊ aː n ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹					
3264					qʰ aː n ¹	qʰ aː n ¹					qʰ aː n ¹	qʰ aː n ¹				
731	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹
23				d aːu ¹							t aːu ¹					
10503	f aː ŋ ¹	p a ŋ ¹	f aː ŋ ¹	f a ŋ ¹	f aː ŋ ¹	v a ŋ ¹	h w aː n ¹			ɣ aː n ¹	f aː ŋ ¹		p a ŋ ¹	f aː ŋ ¹	f aː ŋ ¹	f aː ŋ ¹
4845	j a ¹		j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹	j a ¹
5258	t i ¹			t a ¹			t ai ¹	t i ¹	t i ¹				t i ¹		t i ¹	
1627	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹		ɣ o ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹		kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
9836	ˀd j e ŋ ¹		ˀd j aː ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j aː ŋ ¹		ˀd j aː ŋ ¹						ˀd j aː ŋ ¹
5807	ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹
4107	ˀȵ a m ¹	ȵ a m ¹	ˀȵ a m ¹	ȵ a m ¹	ˀȵ a m ¹	ˀȵ a m ¹	ȵ a m ¹	ȵ a m ¹	ȵ a m ¹	ˀȵ a m ¹	ˀȵ a m ¹	ˀȵ a m ¹	ȵ a m ¹	ˀȵ a m ¹	ˀȵ a m ¹	ˀȵ a m ¹
9131	h aː k ¹	h aː k ¹	h aː k ¹		f u k ¹	h u k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h u k ¹	h u k ¹	h aː k ¹	h aː k ¹	h aː k ¹	h aː k ¹
10796	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
10685	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹					ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹				ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
5001		p aːu ¹											p j a ¹			
2447		p ui ¹											p ui ¹			
10274		v a t ¹														v a t ¹
9477	p e ¹	p e ¹	p e ¹	p e ¹			p e ¹	p e ¹	p e ¹	p e ¹			p e ¹	p əi ¹	p e ¹	p e ¹
9340			ɕ aː ŋ ¹		s au ¹			s au ¹	s au ¹		s au ¹					
8191	t o k ¹	s o p ¹		t o k ¹									s o k ¹			
1971	ts i m ¹	ts i m ¹	ȶ i m ¹	ts ə m ¹		ts j u m ¹	ȶ i m ¹						ts i m ¹	ts i m ¹	ts i m ¹	
2910					q ə ¹	k u ¹										
3858	n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹
367	v u k ¹	pʰ u k ¹	v u k ¹	v w ə k ¹	ɣ u k ¹	v u k ¹	v u k ¹	v u k ¹	v u k ¹	v u k ¹	v u k ¹	ɣ u k ¹		v u k ¹	v u k ¹	v u k ¹
10143		t u ¹	t u ¹							t u ¹	t u ¹		t u ¹	t u ¹		t u ¹
4998	h aːi ¹		h aːi ¹		h aːi ¹	h aːi ¹		h aːi ¹	h aːi ¹	h aːi ¹	h aːi ¹	h aːi ¹		h aːi ¹	h aːi ¹	h aːi ¹
2322													p j aːi ¹	p j aːi ¹		
6855				t au ¹			t au ¹									
70							q u m ¹				q a m ¹					
4587				t i ¹			t i ¹	t i ¹								
8381		kʰ u ¹			qʰ o ¹	qʰ o ¹					qʰ o ¹	qʰ o ¹				
10885		t aːu ¹		t aːu ¹			t aːu ¹						t aːu ¹			
10764	n i ¹		n i ¹	n j e ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹
9181	t i ŋ ¹				t i ŋ ¹	t i ŋ ¹	t i ŋ ¹	t i ŋ ¹	t i ŋ ¹	t i ŋ ¹	t i ŋ ¹			t i ŋ ¹	t i ŋ ¹	t i ŋ ¹
2552		ȵ aː ŋ ¹											ȵ aː ŋ ¹			
4537					x o ¹						x o ¹	h o ¹				
5224	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹	q aːu ¹
662	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹	l ə n ¹
10330	f j ə t ¹													f ə t ¹	f i t ¹	
10688				ts ə m ¹							ts j ə m ¹					
1787						m j au ¹					m j au ¹					
4999	ˀd w ə ¹		d w a ¹	t j o ¹	ˀd a ¹	ˀd a ¹		d w a ¹	d w a ¹	ˀd w a ¹	ˀd a ¹	ˀd a ¹		ˀd o ¹	ˀd w a ¹	ˀd w a ¹
966	ˀd aː ŋ ¹		ⁿd aː ŋ ¹	ⁿd aː ŋ ¹			ⁿd aː ŋ ¹	ⁿd aː ŋ ¹	ⁿd aː ŋ ¹	ˀd aː ŋ ¹			l aː ŋ ¹	ˀd aː ŋ ¹	ˀd aː ŋ ¹	ˀd aː ŋ ¹
11164		m õ ¹											m o ¹			
10482	j aːu ¹		j aːu ¹		j aːu ¹	j aːu ¹		j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹	j aːu ¹		j aːu ¹
2571												t i ¹	t i ¹	t i ¹		
8663	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ˀŋ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹	ʔ u m ¹
3263	h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹			h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹			h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹
1399	t o ¹	t u ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t u ¹	t o ¹	t o ¹	t o ¹
4378	ˀɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹	ˀɣ aːi ¹
1574				q oi ¹			q oi ¹									
3628					ts ai ¹	ts ai ¹		ts ai ¹		ts ai ¹	ts ai ¹	ts ai ¹				
1800	ⁿd j ə ŋ ¹	t ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j ə ŋ ¹	ⁿd i ŋ ¹	ⁿd j ə ŋ ¹
5486		pʰ u ¹		pʰ u ¹				pʰ u ¹	pʰ u ¹				pʰ u ¹			
3318		f u ¹											f u ¹			
9650						s ə n ¹					pʰ ə n ¹				s j a n ¹	
2112	s j u ¹	kʰ j u ¹	ɕ j u ¹	kʰ j u ¹	s j u ¹	s j u ¹	kʰ j u ¹	ɕ j u ¹	ɕ j u ¹	s j u ¹	s j u ¹	s j u ¹	kʰ j u ¹	s j u ¹	kʰ j u ¹	s j u ¹
108													t u ŋ ¹	t u ŋ ¹		
5961	l aː k ¹	l e ¹	l aː k ¹	l a ¹	l aː k ¹	l aː k ¹		l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l aː k ¹	l e ¹	l aː k ¹	l aː k ¹	l aː k ¹
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
5283	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
2995							n au ¹	n aːu ¹	n aːu ¹							
7888	p ai ¹	p ai ¹	p ai ¹	p ai ¹		p aːi ¹			p ai ¹	p ai ¹	p aːi ¹			p əi ¹	p ai ¹	p ai ¹
7488						k w aː ŋ ¹					k w aː ŋ ¹					
2993	ȶ j u ¹		ȶ j u ¹	ȶ j u ¹	ȶ j u ¹	ȶ j u ¹				ȶ j u ¹	t u ¹	ȶ u ¹			ȶ j u ¹	ȶ j u ¹
7419	ˀȵ a ¹		ˀȵ a ¹	n i ¹	ˀȵ a ¹	ˀȵ a ¹		ȵ a ¹	ȵ a ¹	ˀȵ a ¹	ˀȵ a ¹	ˀȵ a ¹		ˀȵ a ¹	ˀȵ a ¹	ˀȵ a ¹
7046	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	h j a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
7121						ʔ w a ¹						ʔ w a ¹				
4535	kʰ u ¹		kʰ u ¹	kʰ u ¹				kʰ u ¹	kʰ u ¹							kʰ u ¹
1180	t e ¹	t e ¹	t e ¹		t e ¹	t e ¹		t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹	t e ¹
6599	ˀn ui ¹	n ui ¹	ˀn ui ¹	n ui ¹	ˀn i ¹	ˀn i ¹	n ui ¹	n ui ¹	n ui ¹	ˀn ui ¹	ˀn i ¹		n ui ¹	ˀn ui ¹	ˀn ui ¹	ˀn ui ¹
1382		q e n ¹			k i ŋ ¹	k i ŋ ¹					k i ŋ ¹		q e n ¹		k i n ¹	
10371		t i ¹		t a ¹		t i ¹	t ai ¹	t i ¹	t i ¹		t i ¹		t i ¹		t i ¹	
7242	ȶ e ¹			ȶ e ¹												
7765	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹	t aːu ¹
565	t o ¹	t o ¹	t o ¹		t o ¹	t o ¹		t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹	t o ¹
2341		q e ¹	q e ¹		q e ¹	q e ¹	k e ¹	q e ¹	q e ¹	q e ¹	q e ¹	q e ¹	q e ¹			q e ¹
3912				ts u m ¹		s u m ¹		s u m ¹	s u m ¹			s ə m ¹				
1157		p a ŋ ¹											p aː n ¹			
8646	ts a m ¹		ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ȶ a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	ts a m ¹	t j a m ¹	ts a m ¹	ts a m ¹	ts a m ¹
3447	ˀd a ¹		ⁿd a ¹	ⁿd a ¹			ⁿd a ¹	ⁿd a ¹	ⁿd a ¹	ˀd a ¹				ˀd a ¹	ˀd a ¹	ˀd a ¹
4124	f e ¹	f e ¹	f e ¹	f e ¹		f e ¹		f e ¹	f e ¹	f e ¹	f e ¹	f e ¹	f e ¹		v e ¹	f e ¹
255	tʰ j e p ¹	tʰ i p ¹			tʰ j e p ¹	tʰ j e p ¹	tʰ j e p ¹			tʰ j e p ¹			tʰ i p ¹	tʰ i p ¹	tʰ j a p ¹	tʰ j e p ¹
2654	v i ¹		v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹	v i ¹
5082	m̥ ai ¹		m̥ ai ¹		m̥ ai ¹	m̥ ai ¹				m̥ ai ¹	m̥ ai ¹	m̥ ai ¹		m̥ əi ¹	m̥ ai ¹	m̥ ai ¹
1955			n aː n ¹	n aː n ¹				n aː n ¹	n aː n ¹							
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
7418	q u m ¹		q a m ¹		q a m ¹	q u m ¹		q u m ¹	q u m ¹	q u m ¹	q u m ¹	k ə m ¹		q u m ¹	q u m ¹	q a m ¹
7903				s a ¹			s a ¹									
4881		v a ŋ ¹	l aː n ¹	l aː n ¹			l aː n ¹						v a ŋ ¹			
9114	l i ¹		l i ¹	l i ¹			l i ¹									l i ¹
9809						q a ¹						k a ¹				
10510										ⁿd aː n ¹	t aː n ¹					ⁿd aː ŋ ¹
5858	ˀn j e ¹	n j a ¹	ˀn j a ¹		ˀn j a ¹	ˀn j a ¹	n j a ¹	n a ¹	n j a ¹	ˀn j a ¹	ˀn j a ¹	ˀn j a ¹	n j a ¹	ˀn j e ¹	ˀn j a ¹	ˀn j a ¹
3603		n u ¹			n o ¹		n u ¹	n u ¹					n u ¹	n u ¹	n u ¹	
7029	ʔ u n ¹		ʔ u n ¹					ʔ u n ¹	ʔ u n ¹	ʔ u n ¹				ʔ u n ¹	ʔ u n ¹	ʔ u n ¹
6398	l j e m ¹		l j e m ¹	l j i m ¹	l j e m ¹	l j e m ¹	l j ə m ¹	l j e m ¹	l j e m ¹	l j e m ¹	l j e m ¹	l j e m ¹		l j i m ¹	l j a m ¹	l j e m ¹
9916	k u n ¹	k u n ¹	k u n ¹			k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹
8279			l a ¹				l a ¹			l a ¹						
5468	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹		z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹	z ə n ¹
344		kʰ a m ¹	h j a m ¹	h j a m ¹						ɕ a m ¹	qʰ a m ¹	qʰ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹
2909			ˀn a ¹	n a ¹			n a ¹	n a ¹	n a ¹							ˀn a ¹
3790	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
7032											t a ŋ ¹	t a ŋ ¹				
6546	ʔ i ¹						ʔ i ¹								ʔ i ¹	
3859					t a ¹	t a ¹					t a ¹	t a ¹				
6452					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
9324					v ə n ¹							v ə n ¹				
8110								h o ŋ ¹	h o ŋ ¹							
6634	ˀm a ¹	m a ¹	ˀm a ¹	m a ¹	ˀm a ¹	ˀm a ¹	m a ¹	m a ¹	m a ¹	ˀm a ¹	ˀm a ¹	ˀm a ¹	m a ¹	ˀm a ¹	ˀm a ¹	ˀm a ¹
3792		h aːu ¹											h aːu ¹			
4254	z a ¹		z a ¹	z a ¹				z a ¹	z a ¹	z a ¹		z a ¹		z a ¹	z a ¹	z a ¹
434	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹		pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹	pʰ a ¹				pʰ a ¹
1572		q a m ¹											q a m ¹			
9365	ˀm ui ¹	m oi ¹	ˀm ui ¹							ˀm ui ¹			m oi ¹	ˀm ui ¹		ˀm ui ¹
11112	ȵ e ¹	ȵ a ¹	ȵ a ¹	ȵ j e ¹	ȵ a ¹	ȵ a ¹	ȵ j a ¹	ȵ a ¹	ȵ a ¹	ȵ a ¹		ȵ a ¹		ȵ i ¹	ȵ j a ¹	ȵ a ¹
7868		t a t ¹	t a t ¹			t a t ¹				t a t ¹	t a t ¹				t a t ¹	
3934	ˀm aː n ¹	m aː n ¹								ˀm aː n ¹			m aː n ¹	ˀm aː n ¹	ˀm aː n ¹	ˀm aː n ¹
5637	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	kʰ a ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹	qʰ aː t ¹
1695	kʰ i m ¹	kʰ i m ¹	kʰ i m ¹	kʰ i m ¹	x i m ¹	x i m ¹	h i m ¹	kʰ i m ¹	kʰ i m ¹	kʰ i m ¹	x i m ¹	x i m ¹	h i m ¹	kʰ i m ¹	h i m ¹	kʰ i m ¹
10295	ȵ j e ŋ ¹		ȵ aː ŋ ¹		ȵ aː ŋ ¹	ȵ aː ŋ ¹		pʰ j aː ŋ ¹	pʰ j aː ŋ ¹	ȵ aː ŋ ¹	ȵ aː ŋ ¹	ȵ aː ŋ ¹	ȵ̊ aː ŋ ¹	ȵ j ə ŋ ¹	ȵ j a ŋ ¹	ȵ aː ŋ ¹
1					ⁿd j eu ¹	d əu ¹	d j əu ¹	ⁿd j u ¹	ⁿd j u ¹	d j u ¹	d j u ¹	ⁿd j u ¹	ⁿd j u ¹	d j u ¹	d j au ¹	d j eu ¹
4321	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹	t a p ¹		t a p ¹	t a p ¹	t a p ¹
2569		n u n ¹	n u n ¹		n u n ¹			n u n ¹	n u n ¹	n u n ¹	n u n ¹			n u n ¹	n u n ¹	
5334	p o ¹	p o ¹	p o ¹	p o ¹			p o ¹	p o ¹	p o ¹	p o ¹			p o ¹	p o ¹	p o ¹	p o ¹
7014				h̃ j u ¹			h̃ j u ¹	h̃ j u ŋ ¹	h̃ j u ¹							
2889	l j aːu ¹	l j eu ¹	l j aːu ¹		l j au ¹	l j eu ¹			l j eu ¹	l j aːu ¹	l j eu ¹	l j aːu ¹	l j eu ¹	l j eu ¹	l j eu ¹	l j aːu ¹
5944	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
5706		s e ŋ ¹											s e ŋ ¹			
4947	ˀd aː n ¹		ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ⁿd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹	l aː n ¹	ˀd aː n ¹	ˀd aː n ¹	ˀd aː n ¹
2089			s aː n ¹			s aː n ¹	s a n ¹	s aː n ¹	s aː n ¹		s aː n ¹					
8227	s a ¹	s a ¹	s a ¹	z a ¹		s a ¹		s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	z a ¹	s a ¹
11133			q a ¹	q o ¹		k o ¹	k o ¹	q a ¹	q a ¹			ɣ o ¹	q ə ¹			
7870					ts e k ¹							ts e k ¹				
3532	t u ¹		t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹	t u ¹
6420					ˀb j aː ŋ ¹	ˀb j aː ŋ ¹					ˀb j aː ŋ ¹	ˀm j e ŋ ¹	m aː ŋ ¹			
1975								l j aː n ¹	l j aː n ¹							
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
2821	l j e n ¹		l j aː n ¹		l j aː n ¹	l j aː n ¹	l j e n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹		l j aː n ¹	l j a n ¹	l j aː n ¹
3952	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	l u ŋ ¹						f u ŋ ¹			f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹
1182				n a ¹			n a ¹									
2446	p i ¹		p i ¹	f i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹	p i ¹	p i ¹		p i ¹	p i ¹	p i ¹
2						ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
7620			t j aː ŋ ¹	t j ə ŋ ¹			t j ə ŋ ¹	t j aː ŋ ¹	t j aː ŋ ¹							
1976										ts aː n ¹						ts aː n ¹
3317	ɕ u ¹		h j u ¹	ɕ u ¹	ɕ u ¹	ɕ u ¹	ɕ u ¹	h j u ¹	h j u ¹	ɕ u ¹	ɕ u ¹	ɕ u ¹		ɕ u ¹	ɕ u ¹	ɕ u ¹
9339		kʰ au ¹					kʰ au ¹									
