COGID	1	10	2	3	4	5	6	7	8	9
2128-1	g ɛ m ɛ ɛ									
2186-1	g a a a									
2483-1	i ʊ ʊ ʊ									
2592-1	l ɔ l a									
2615-1	n a									
2700-1	g a ŋ g a									
2784-1	k ʊ l									
2797-1	ɔ ɔ ɔ ʊ									
2884-1	p j j a									
2904-1	k ɛ ɛ n d a									
2972-1	s ɛ ɛ									
3030-1	l i p a									
3148-1	i t a									
3160-1	l ɛ β a									
3261-1	t ɛ t ɛ									
3364-1	z ɔ t a									
2689-2		n a m a								
893-2		a a a								
1303-2		k g m a								
2197-2		s a l a								
2828-2		s i n a								
3572-2		s o n i								
1095-2		l i m a								
1789-2		k a l a a ŋ g								
3207-2		w u l a								
3519-2		t u m a								
3686-2		i m m a a								
4249-2		k u m i								
4451-2		v i s i								
448-2		n n n i								
630-2		w e e e e								
814-2		k oː m m e								
1216-2		g a v a								
1228-2		b j a								
1418-2		s i m a								
1475-2		k g a								
2026-2		t e e								
3826-2		s o a a								
4003-2		i v a a								
4373-2		l i m i								
4384-2		i n o								
84-2		u u u u								
116-2		v i k g								
419-2		l o g a								
587-2		o e ŋ o o								
660-2		l e l a								
848-2		k a l a								
1122-2		v i n a								
1159-2		p a								
1350-2		l j a								
1374-2		n a a n e								
1906-2		i m ŋ i l a								
2419-2		s e ŋ a								
2750-2		e s i i								
3441-2		s e e ŋ g								
3464-2		w o n a								
3639-2		d e e e m a								
3981-2		i m a a								
4192-2		w i m m a								
4350-2		l e e l o o								
278-2		v a								
3971-2		k g m a								
55-2		ɲ a m a								
43-2		i i m u u								
93-2		k o n oː								
459-2		l u m a								
1137-2		s i k u								
1585-2		a l l a								
1872-2		p a								
2166-2		u u m m								
2872-2		k o s i								
2997-2		g a n n a a								
3075-2		w u u u v e								
3675-2		l s e l e e								
4137-2		m i l a								
4238-2		i e s i i								
4316-2		t s t u u								
4574-2		v j n l g a								
3067-2		n d u u								
3531-2		a n i ŋ g								
1033-2		k g o o l								
3185-2		v i i a								
794-2		v i k g								
143-2		w u u								
240-2		o g a								
388-2		n u m a								
599-2		t a i m i								
969-2		i g a								
994-2		s e e e a g								
1606-2		o t t o								
1629-2		k e i								
1895-2		n a								
2592-2		l o l a								
2884-2		p j a								
3148-2		i t a								
3261-2		t e t e								
2689-3			ŋ d m a							
893-3			a a n a							
1285-3			ŋ n a a							
1303-3			k o m a							
2197-3			s a l a							
2828-3			s i n a							
3572-3			s o n i							
1095-3			l i m a							
1755-3			ŋ n							
1789-3			x a l a a a k a							
3207-3			f u l a							
3519-3			r u m a							
3686-3			i m b a							
4249-3			x u m i							
4451-3			β i s i							
448-3			u o n i							
630-3			β e e l e							
1216-3			k a β a							
1228-3			b j a a							
1418-3			s i m a							
1475-3			k j a							
3397-3			β o l l							
4003-3			i β a							
4040-3			k e n i							
4373-3			l i m i							
4384-3			i tʰ o							
181-3			k o o k o							
419-3			l o k a							
587-3			o o k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a a							
1374-3			n n a n e							
1396-3			s o f u							
1666-3			r a n o							
1767-3			x o x o							
1906-3			i ŋ g i l a							
2177-3			ŋ k a a i							
2286-3			l a							
2317-3			f u β a							
2750-3			i s i							
3275-3			x a a n a							
3464-3			l o n n							
3639-3			tʰ e r e m a							
3981-3			i m a							
4192-3			f i i m b a							
4260-3			s m a a							
4350-3			l e e l o							
278-3			β a							
745-3			r a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			a a l o a a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i k u							
1585-3			a a a a							
1712-3			f u l o							
2088-3			β i r a							
2334-3			p i k o							
2393-3			m a n a							
2665-3			i ŋ k i							
2738-3			β e e l e							
3675-3			l j e i l e							
4137-3			s i l a							
4440-3			β i l i							
4574-3			β g a a l a							
4688-3			i n e g e							
2798-3			ŋ n a							
3067-3			tʰ u u							
3531-3			a n n i a a							
3767-3			l o							
4632-3			x á s i							
401-3			tʰ a							
649-3			l e e r a							
755-3			k u l a							
1032-3			x o l o l a							
1043-3			β á l a							
1273-3			l o o r a							
1362-3			k i i							
1895-3			k a							
2615-3			tʰ a a							
2784-3			k u l o							
2904-3			x e e n d a a							
2689-4				ts á m a						
893-4				ts n a						
1285-4				l ɔ a						
3572-4				s ɔ ɲ i						
1755-4				b o i						
1789-4				k á a a g a						
3686-4				e m m a a						
4451-4				b i s i						
1216-4				b a b a						
4003-4				i m a						
419-4				l ɔ a						
1122-4				b e m á a						
1430-4				i s ɔ						
1666-4				t á n d						
1767-4				k o k ɔ						
55-4				ts a m a						
94-4				b o k ɔ						
2717-4				b a ŋ g a						
1339-4				t p i						
4632-4				k á s i						
2784-4				b o l o						
3160-4				l o r a						
2689-5					n a m a					
893-5					a n d					
1285-5					β w					
1303-5					ŋ o m					
2197-5					ʃ a l					
2828-5					i n d					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m a					
3686-5					i m m a					
4249-5					k u m i					
448-5					s o n i					
630-5					β e l l e					
814-5					g o m m e e					
1228-5					b j a					
1418-5					ʃ i m a					
2026-5					t e e					
2775-5					β u m m a					
3397-5					β o l					
3826-5					s o k					
4040-5					u e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					s u u u l u					
116-5					ʃ i k a					
587-5					o ŋ g o					
848-5					k á l					
1159-5					n a					
1350-5					l j a					
1396-5					ʃ o f u					
1430-5					i s o					
1767-5					k o k o					
2286-5					l a					
2317-5					f u p a					
2419-5					s e k a					
2750-5					e ʃ i i					
3018-5					ʃ i l					
3275-5					k a n d					
3441-5					s e ŋ g a					
3885-5					s u m o					
4192-5					β i i m a					
4260-5					s w					
4350-5					l e e l o					
278-5					β a					
745-5					t k o					
3971-5					k a m a					
55-5					n a m a					
94-5					β o k o					
2717-5					k a ŋ g a					
4139-5					m i n a					
200-5					β i					
374-5					l a l w					
508-5					β o f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t e i					
1872-5					p a					
2537-5					l o m o					
2738-5					β e l e					
2872-5					k o ʃ i					
2893-5					ʃ i k u					
3675-5					l j i l l e					
4028-5					m e e					
4238-5					i ʃ o ʃ i					
4429-5					β á s					
4485-5					s u					
2798-5					d w					
3531-5					a n n i a					
3767-5					l o					
4632-5					k á ʃ i					
1033-5					k o s o l					
3185-5					β i k a					
649-5					l e e t a					
1110-5					t e m					
1263-5					t a					
1273-5					l o o t a					
1329-5					i k l l					
1617-5					i ʃ k					
1917-5					f u m					
1969-5					t m n ŋ					
2483-5					u u l					
2615-5					a					
2700-5					k n g a					
2884-5					p j j a					
2972-5					ʃ e					
3030-5					l i p a					
3261-5					t e t e					
1303-6						k o p a				
1755-6						ɲ ɔ				
448-6						k n d i				
1475-6						ɓ p ɔ				
3397-6						ɓ o l				
2286-6						l a				
278-6						ɓ				
2717-6						k a n g ɔ				
4137-6						s i l a				
3767-6						l ɔ				
1033-6						k ɔ s ɔ l				
2689-7							n m m a			
893-7							a n a			
1285-7							n a a			
1303-7							g o m a			
2197-7							d á a a			
2828-7							i n a			
3572-7							s o n i			
1095-7							t i m a			
1755-7							n e			
1789-7							k a a a a ŋ a a			
3519-7							t u m a			
3686-7							i m m a			
4249-7							k u b i			
4451-7							v i z i			
814-7							g o b e e			
1216-7							ɣ a v a			
1475-7							g k a			
2026-7							t e e			
2775-7							v u b a			
3826-7							z o k a			
4003-7							i v a			
4040-7							g e ɲ i			
84-7							u r u			
116-7							z i k a			
181-7							g o ŋ ŋ g o			
419-7							o o ɣ a			
587-7							o ŋ g o			
660-7							o e a			
848-7							k o a a			
1122-7							v i n a			
1159-7							n a			
1374-7							n a n a			
1396-7							s o v u			
1430-7							i s o			
1906-7							i ŋ g i a			
2177-7							ŋ g a			
2419-7							s e k a			
3018-7							z i r a			
3275-7							k a n a			
3441-7							s e ŋ g ɣ			
3464-7							v o n a			
3639-7							t e t e m a			
3885-7							e i m o			
4192-7							v i m m a			
745-7							t a k o			
3971-7							k m m a			
55-7							n m m a			
2717-7							h a ŋ g a			
4139-7							e i n			
93-7							k o n o			
459-7							u u m a			
575-7							t á			
1712-7							v u o o			
2088-7							v i s a			
2166-7							u u m m a			
2334-7							z i ɣ o			
2393-7							m n ɲ			
2537-7							r o b o			
2665-7							i ŋ g i			
2997-7							ɣ a a d a			
4028-7							e e			
4316-7							dʒ á t u			
4429-7							v a s a			
4688-7							i e w e			
3067-7							e t u			
3185-7							v i i k a			
794-7							v i r t k a			
143-7							v u u			
388-7							p u m m m a			
599-7							t a m m z i			
836-7							s u m a i			
969-7							i ʃ a			
1110-7							t e m a			
1263-7							t á a			
1329-7							i k a a			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							h o i			
1744-7							i v a			
1917-7							v u m a			
1989-7							s a a			
2037-7							ɣ a t a			
2128-7							ɣ e e ɲ p			
2186-7							ɣ n a			
2700-7							ɣ a a ɣ			
2797-7							r o m o			
2904-7							g e e d á a			
2972-7							s e			
3148-7							i t a			
3364-7							o t a			
2689-8								n a m a		
1285-8								n w a		
1303-8								ɣ ô m a		
2197-8								ʝ a r a		
2828-8								ʃ î n a		
3572-8								ʃ o n i		
1755-8								n a		
1789-8								k a r a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								tʃ m m a a		
4249-8								k u m i		
4451-8								v i t i		
814-8								k ô m b e		
1228-8								ʝ w a		
2026-8								t w e		
2775-8								v u m b a		
3826-8								ɣ ô k a		
4040-8								ɣ ɛ n i		
181-8								ɣ o ŋ g o ô		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
1159-8								n a		
1350-8								r a a		
1396-8								ʃ ô v u		
1666-8								t a n n ô		
2177-8								ŋ g a		
2317-8								f u p a		
4260-8								ʃ w a		
745-8								t k ô		
3971-8								k a m a		
94-8								v ô k ô		
2717-8								ŋ g ŋ g a a		
4139-8								m i n a		
43-8								t i i m		
575-8								t t a		
871-8								t î m a		
1339-8								t w i		
1585-8								a a r		
1872-8								p a		
2893-8								t tʃ k u		
4028-8								m w e		
4316-8								t t ô u		
4440-8								v i r i		
4485-8								ʃ u		
4688-8								tʃ e w		
2798-8								n w a		
794-8								v u e w k a		
994-8								t e u k a a		
1006-8								n ŋ g u u		
1043-8								β a r a		
1617-8								t î k ô		
1969-8								m a m b a		
3364-8								k ô ô t		
2689-9									n n m a	
893-9									a n n	
1285-9									n n a	
1303-9									g o m a	
2197-9									s i l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k l l a a g o	
3207-9									b ʊ l a	
4249-9									k ʊ m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									k o m b e e	
1228-9									b g a	
1418-9									s i m a a	
1475-9									g o w	
2026-9									z b e	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b a	
4040-9									g e i i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k	
181-9									g o ŋ g o o	
1083-9									l i l a	
1374-9									n a n n e	
1430-9									i s o	
1666-9									s a n n o	
1767-9									k o k o	
1906-9									i ŋ z i l	
2177-9									ŋ g a i	
2419-9									s e k	
2750-9									e s i i	
3018-9									s i l a	
3441-9									s e ŋ g o a	
3885-9									s ʊ ʊ o	
3981-9									i m a a	
4260-9									s b a	
4350-9									l e e l o	
278-9									b a	
745-9									k g m o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a m a	
2088-9									b i s	
2166-9									d ʊ ʊ b a	
2334-9									z e g o	
2393-9									b m a	
2537-9									l o m o	
2665-9									i o i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a á n n a	
3075-9									g ʊ ʊ u b e	
4238-9									s o s i i i	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									b g á l l a	
2798-9									n e a	
3067-9									n ɲ ʊ	
3767-9									l o	
4632-9									k á s i	
1033-9									k o o o l u	
3185-9									b i i k a	
240-9									o o	
401-9									p a	
755-9									g ʊ l	
836-9									s ʊ ʊ b i	
1006-9									k ʊ ŋ g u	
1744-9									i b a a	
1989-9									s a	
2037-9									ŋ g a a	
2128-9									g e ʊ b b e	
2186-9									g a a	
2483-9									g ʊ l ʊ̀	
2592-9									l o l a	
3030-9									l i w	
3160-9									l ʊ r a	
2689-10										n̩ a á a
893-10										a n a
1285-10										n̩ w a
2197-10										t a l a
2828-10										s s a a
1095-10										l i á a
1755-10										n̩ a
3207-10										f ʊ̀ l a
3519-10										tʰ ʊ̀ m a
448-10										qʰ n n̩ i
630-10										b ʊ̀ i l ɔ
1216-10										t á b a
1418-10										s i m a
2775-10										b ʊ m p a
3397-10										b ɔ l a
4373-10										l i á i
4384-10										i n̩ ɔ
84-10										ɔ ʊ ʊ ʊ l
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										f ʊ b a
3018-10										s i l a
3275-10										qʰ a n a
3464-10										b ɔ n̩ a
3639-10										tʰ i r ʊ̀ m a
3885-10										qʰ ʊ m ɔ
3981-10										i m a
94-10										b ɔ χ ɔ
4139-10										kʰ i a a
43-10										s i m ʊ
374-10										a l l a a
459-10										l m á a
508-10										o ɔ f ʊ̀
871-10										tʰ a á a
1712-10										f u ɔ ɔ
2893-10										s i qʰ ʊ
3075-10										ɔ ʊ̀ l ʊ b i
3531-10										a n i i a a
794-10										b i k a
1032-10										k ɔ l ɔ l a
2797-10										ɔ m ɔ
