COGID	dutch	english	french	german
352	eː r s t ə			eː r s t ə
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
2202	r ɑ m	r æ m		
2105		r eɪ k		r ɛ x ə n
1651	z ɑ l f			z a l b ə
586	k r aː x			k r aː ɡ ə n
716		b ɑː k		b ɔ r k ə
1066	j ɛɪ	j uː		
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
1921	s l aː n			ʃ l aː ɡ ə n
1952	d øː r	d ɔː r		t oː r
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
162	aː d ə l aː r			aː d l ə r
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
754	r eː ɣ ə	r eɪ n		r eː ɡ ə n
1546	s p yː ɣ ə	s p ɪ t		ʃ p ʊ k ə n
1630	t ɪ n	t ɪ n		ts ɪ n
916	t r ɔ x	t r ɔ f		t r oː k
-2270	r ɛ s t ə			r ɛ s t
-1161	l ɛɪ n	l aɪ n		
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
2177	h oː f t	h ɛ d		h au p t
2216	v l øː ɣ ə l			f l yː ɡ ə l
1811	b l uː t	b l ʌ d		b l uː t
1900	z iː k	s ɪ k		
-1682	v ɑ l ɛɪ	v æ l ɪ		
1240	h iː l	h iː l		
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
-73	m ʉ s k iː t	m ə s k iː t əʊ		m ɔ s k iː t oː
947	l eː v ə r	l ɪ v ə r		l eː b ə r
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
207	r ɛɪ p	r aɪ p		r ai f
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
1212	r oː k			r au x
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
2159	k r ɔ p			k r ɔ pf
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
727	m ɑ n			m a n
2141	h ɛ n	h ɛ n		h uː n
700	t w aː l f	t w ɛ l v		ts v œ l f
1848	r ʉ n t			r ɪ n t + f iː
810	d œy f	d ʌ v		t au b ə
1559	ɑ l ə	ɔː l		a l ə
2293	l eː r	l ɛ ð ə r		l eː d ə r
936	n aː v ə l	n eɪ v l̩		n aː b ə l
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
1562	v eː l			f iː l
901	k l ɑu w	k l ɔː		k l au ə
1397	h ɑu d ə			b ə + h a l t ə n
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
2271	v ɪ l t	f ɛ l t		f ɪ l ts
1282	w ɑ l v ɪ s	w eɪ l		v aː l
762	w ɔ l k			v ɔ l k ə
-1785	x r aː n	ɡ r eɪ n		
874	m ɑ n	əʊ l d + m æ n		
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
1758	m œy s	m aʊ z		m au s
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
1333		n ɪ ə r		n aː ə
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
1075	b l aː z ə	b l əʊ		b l aː z ə n
1789	b eː d ə l aː r			b ɛ t l ə r
1321	k ɔ p	k ʌ p	k u p	
1439	z ɛ n d ə	s ɛ n d		
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
27	v l eː s			f l ai ʃ
635	v ɛ r v ə			f ɛ r b ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
736	v r ɑu w			f r au
877	w eː ɣ ə			v iː ɡ ə n
940	m aː x			m aː ɡ ə n
626	w eː v ə	w iː v		v eː b ə n
2000	b l ɑ t			b l a t
1442	v l iː x	f l aɪ		f l iː ɡ ə
308	d uː n	d uː		t uː n
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
393	k ɑu w ə			k au ə n
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1813	h aː r	h ɛ ə r		h aː r
1961	d r oː m ə	d r iː m		t r ɔy m ə n
323	l eː v ə	ə + l aɪ v		l eː b ə n
1720	b uː r			b au ə r
1865	x ə + z ɪ x t			g e + z ɪ x t
1606	h øː p	h ɪ p		h ʏ f t ə
1309	l œy s	l aʊ s		l au s
1681	d ɑ l			t aː l
1179	h uː t	h æ t		h uː t
838		s t eɪ	ʀ ɛ s t e	
608	v uː t	f ʊ t		f uː s
528	j øː k			j ʊ k ə n
122	d iː r			t iː r
2228	h ɑ l s			h a l s
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
274	d oː f	d ɛ f		t au p
657	h aː m ə r	h æ m ə r		h a m ə r
305	p aː l			pf aː l
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
-2284	p l aː ts	p l eɪ s		p l a ts
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
116	j ɔ ŋ ə			j ʊ ŋ ə
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
2199	k ɑ l f	k ɑː f		k a l p
258	d r ɔ ŋ k ə	d r ʌ ŋ k		b ə + t r ʊ ŋ k ə n
2253	k ɛ r v ə	k ɑː v		
1644	x iː t ə			ɡ iː s ə n
575	ɔ k s ə l		ɛ s ɛ l	a k s ə l + h ɶː l ə
1620	v ɪ n	f ɪ n		f ɪ n ə
694	s n ʉ r k ə	s n ɔː r		ʃ n a r x ə n
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
931	k aː r s			k eː r ts ə
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
52	b ɑ k + s t eː n			b a k + ʃ t ai n
2147	x ɑ n s	ɡ uː s		ɡ a n s
2001		l iː f		l au p
1571	m eː n ə x t ə			m ɛ ŋ ə
1521	b ɔ k		b u k	b ɔ k
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
1052	z ɛɪ			z iː
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
-1158	b ɑ l	b ɔː l		
1002	k l ɛɪ	k l eɪ		
1274	h aː j			h ai
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
2016		f r aɪ	f ʀ i ʀ	
1689		l ɪ f t	l ə v e	
2111	x r aː v ə			ɡ r aː b ə n
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
166	v oː ɣ ə l			f oː ɡ ə l
612	b eː n			b ai n
1417	l ɛɪ d ə	l iː d		l ai t ə n
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
837	b l ɛɪ v ə			b l ai b ə n
1047	b r ɔ n			b r ʊ n ə n
2107	h ɑ r k			h a r k ə
34	b oː n	b iː n		b oː n ə
70	b øː k	b iː tʃ		b uː x ə
-1791	r ɛɪ k	r ɪ tʃ		r ai x
423	s t eː n	s t əʊ n		ʃ t ai n
51		b r ɪ k	b ʀ i k	
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
1265	p ɛ l ə	p iː l	p ə l e	
1343	k ɪ n t			k ɪ n t
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
6011	j ʉ l iː		e t a b l	
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
-445		f æ m ə l ɪ		f a m iː l iː ə
2144	k œy k ə	tʃ ɪ k ɪ n		
276	l ɑ m	l ɑː m eɪ		l aː m
-2290	s t ɔ f			ʃ t ɔ f
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
-1615	oː l iː	ɔ ɪ l		ɶː l
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
1307	n eː t	n ɪ t		n ɪ s ə
1805	v l eː s	f l ɛ ʃ		f l ai ʃ
1959	s l aː p ə	s l iː p		ʃ l aː f ə n
1144	k aː l			k aː l
630	v ɑ ŋ ə			f a ŋ ə n
120	s t ɑ l	s t ɔː l		ʃ t a l
1568	w ɛɪ n ə x			v eː n ɪ x
7	w oː n ə			v oː n ə n
2166	b ɔ r s t ə l			b ʏ r s t ə
584	h aː k	h ʊ k		h aː k ə n
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
-2	t ɛ n t	t ɛ n t		
847	h oː x	h aɪ		h oː x
311	l ɛɪ k			l ai x + n aː m
314	d oː d ə			t ɶː t ə n
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
164	x iː r			ɡ ai ə r
-78	p ɛɪ m + b oː m	p aɪ n		
287	t ɑu w			t au
816	l oː n			l oː n
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
-306	p ɔ s t	p əʊ s t		
1411	h ɛ b ə	h æ v		h aː b ə n
2219	v ə r + z aː m ə l ə			z a m ə l n
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
-1033	b aː j	b eɪ		
-1259	d iː n eː	d ɪ n ə r		
1885	x r ɑ f	ɡ r ɑː v		ɡ r aː p
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
1261	z eː v ə	s ɪ v		z iː b ə n
684	t ɛɪ t			ts ai t
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
1286	v ɛ r	f ɑː r		f ɛ r n
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
383	eː t ə	iː t		ɛ s ə n
-346		r iː f		r ɪ f
922	b ɛ t	b ɛ d		b ɛ t
186	s x ʉ l t			ʃ ʊ l t
2108	p l uː ɣ ə	p l aʊ		pf l yː ɡ ə n
1666	v l ɑ k t ə			f l ɛ x ə
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
590	s ɔ k	s ɔ k		
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
1431	d r aː ɣ ə			t r aː ɡ ə n
1181	m ʉ ts			m ʏ ts ə
1542	b r aː k ə			ɛ r + b r ɛ x ə n
2208	h ɑ k ə			ts ɛ r + h a k ə n
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
798		s n eɪ l		ʃ n ɛ k ə
1267	n iː r			n iː r ə
1638	k oː p ə r	k ɔ p ə r		
-1153	r ɔ n t	r aʊ n d		r ʊ n t
1989	h oː j	h eɪ		h ɔy
62	m ʉ x	m ɪ dʒ		m ʏ k ə
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
-2121	r ɔ l ə	r əʊ l		r ɔ l ə n
-1041	r iː v iː r	r ɪ v ə r		
1906	z w ɑ k			ʃ v a x
995	v l ɛ x t ə			f l ɛ x t ə n
127	v eː			v iː
1972	d eː l			t ai l
758	l ʉ x t			l ʊ f t
1696	w ɛ r p ə			v ɛ r f ə n
303	w ɛ r k	w ɜː k		
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
2038	n ɪ x t			n ɪ x t ə
2183	s t iː r		t ɔ ʀ o	ʃ t iː r
1861	s x eː d ə l			ʃ ɛː d ə l
2062	s t ɔ r m	s t ɔː m		ʃ t ʊ r m
2127	d r aː j ə			d r eː ə n
711	w ɛ s p	w ɔ s p		v ɛ s p ə
213	r ɛ x ts	r aɪ t		r ɛ x t
1530	k oː n ɛɪ n			k a n iː n + x ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
1565	m eː r	m ɔː r		m eː r
280	b oː x			b oː ɡ ə n
1341	z oː n	s ʌ n		z oː n
1254	h aː r t			h eː r t
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1912	s t ɛ r k			ʃ t a r k
2009	oː v ə	ʌ v n̩		oː f ə n
347	t w eː d ə			ts v ai t ə
232	k oː p ə			k au f ə n
268	d ɛɪ	θ aɪ		
1199	s l œy j ə r			ʃ l ai ə r
427	w ɑu t			v a l t
576	z uː k ə	s iː k		z uː x ə n
-98	b eː b iː	b eɪ b ɪ		b eː b iː
1828	s x œy m			ʃ au m
858	œy t + r ɛ k ə	s t r ɛ tʃ		ʃ t r ɛ k ə n
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
1211	v yː r	f aɪ ə r		f ɔy ə r
1548	aː d ə m ə			aː t m ə n
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
-2027	t ɑ n t ə	ɑː n t		t a n t ə
659	b oː d ə m	b ɔ t ə m		b oː d ə n
106	m ɑ n	m æ n		m a n
1038			v a ɡ	v oː ɡ ə
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
2065	r eː ɣ ə m + b oː x	r eɪ n + b əʊ		r eː ɡ ə n + b oː ɡ ə n
271		l eɪ z ɪ		l ɛ s ɪ x
1851		f l əʊ		f l iː s ə n
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
2242	m ɔ n t	m aʊ ð		m ʊ n t
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
512	m ɛ r iː	m ɑː r eɪ		m ɛː r ə
-425	r ɔ ts	r ɔ k		
588	v l ɑ k		p l a	f l a x
850	t ɔ p	t ɔ p		
2277	w ɔ l	w ʊ l		v ɔ l ə
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
1136	v ɔ s	f ɔ k s		f ʊ k s
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
1661	m ɛ l k	m ɪ l k		m ɪ l x
