COGID	1	10	2	3	4	5	6	7	8	9
93-7							k o n o			
459-7							k u m a			
575-7							t a			
1712-7							f u k o			
2088-7							v i k a			
2166-7							u u m b a			
2334-7							z i ɣ o			
2393-7							m a a a			
2537-7							k o m o			
2665-7							i ŋ g i			
2997-7							k a a a a			
4028-7							v e			
4316-7							t a t u			
4429-7							v a a a			
4688-7							a			
3067-7							d n u			
3185-7							v i i k a			
794-7							f i k a k a			
143-7							v u			
388-7							n a a a			
2689-8								n a m a		
1285-8								n w a		
1303-8								k o m a		
2197-8								d a a a		
2828-8								ʝ î a a		
3572-8								ʝ o n i		
1755-8								n a		
1789-8								k a r a a g a		
3207-8								v u r a		
3519-8								t u m a		
3686-8								i m a a		
4249-8								k u m i		
4451-8								v i r i		
814-8								k o m m e		
1228-8								a w a		
2026-8								t u e		
2775-8								v u m a a		
3826-8								ʝ ô k a		
4040-8								t a n i		
181-8								k ô ŋ g o		
660-8								r e r a		
848-8								k a a a		
1083-8								r i r a		
1159-8								n a		
1350-8								ʝ a a		
1396-8								ʝ o m u		
1666-8								t a n n		
2177-8								ŋ g a		
2317-8								v u β a		
4260-8								ʝ w a		
745-8								t k ô		
3971-8								k a a a		
94-8								k ô k ô		
2717-8								k a a g a		
4139-8								m i n a		
43-8								ʝ i m u		
575-8								t a		
871-8								t a a a		
1339-8								t a i		
1585-8								a a a		
1872-8								p a		
2893-8								ʝ k u		
4028-8								v w e		
4316-8								t a t u		
4440-8								v i r a		
4485-8								ʝ u		
4688-8								w e		
2798-8								n a a		
794-8								t e r e k a		
2689-9									a a a a	
893-9									a a a	
1285-9									n b a	
1303-9									g o b a	
2197-9									s a l a	
2828-9									s i a a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a l a a a	
3207-9									k u l a	
4249-9									k u b i	
4451-9									b i s i	
630-9									b e e l e	
814-9									g o m b e	
1228-9									m b a	
1418-9									s i b a	
1475-9									k b a	
2026-9									k á e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o a a	
4003-9									i b a	
4040-9									g ʊ n i	
4373-9									s i b i	
4384-9									i n o	
116-9									s i k a	
181-9									g o ŋ g o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									i s a	
1666-9									s a n n	
1767-9									g o g o	
1906-9									i g i i a	
2177-9									g g a	
2419-9									s e g a	
2750-9									i	
3018-9									s i l a	
3441-9									s a g a	
3885-9									s u b a	
3981-9									i b a	
4260-9									s á a	
4350-9									l e e l o	
278-9									b a	
745-9									s a k o	
55-9									a a a a	
94-9									l o g o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a b a	
2088-9									b i s a	
2166-9									ʊ u m b a	
2334-9									s i g o	
2393-9									b a n a	
2537-9									l o o	
2665-9									i g g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a a s a	
3075-9									k u l u b a	
4238-9									s i s i i	
4429-9									s á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									s b a l a a	
2798-9									n a a	
3067-9									n d u	
3767-9									l o	
4632-9									k á i	
1033-9									k o b a a	
3185-9									b i a	
240-9									o g a	
401-9									n a	
2689-10										a a a a
893-10										a a a
1285-10										n̩ a a
2197-10										t a a a
2828-10										l i a a
1095-10										l i a a
1755-10										n̩ a
3207-10										f ʊ l a
3519-10										tʰ ʊ a a
448-10										n a n
630-10										l e e d e
1216-10										k a a a
1418-10										l i l a
2775-10										f ʊ a a
3397-10										l ɔ l a
4373-10										l i l i
4384-10										i l a
84-10										f ʊ k a
1083-10										l i l a
1122-10										f a n a
2286-10										l a
2317-10										f u f a
3018-10										l i l a
3275-10										χ a a a
3464-10										l ɔ n a
3639-10										r e d a d a
3885-10										f ʊ k a
3981-10										i l a
94-10										l ɔ χ ɔ
4139-10										a i n a
43-10										t i d u
374-10										a a a a
459-10										ʊ m a
508-10										f ɔ f u
871-10										a a a a
1712-10										f u l
2893-10										i k ʊ
3075-10										k ʊ l u ʊ
3531-10										a a a a
794-10										f i a
