COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
189-4				m j ɔ ʔ ³			
192-4				n o ³			
195-4				n o ³			
200-4				o ⁵⁴			
216-4				s a n ³			
218-4				l o ʔ ³			
225-4				s a ⁵⁴			
235-4				kʰ j i ⁵⁴			
244-4				s i ³¹			
253-4				m i ³			
270-4				m i ʔ ⁵⁴			
278-4				m j a̰ ³			
279-4				o ³			
285-4				j a m ³			
308-4				b i ³¹			
322-4				m i ³			
325-4				kʰ o ʔ ⁵⁴			
337-4				m j a ³			
341-4				d ɔ ⁴			
347-4				ʃ au ʔ ⁵⁴			
362-4				i ³			
391-4				j a ʔ ³			
394-4				m o ʔ ³²			
397-4				tʃʰ i t ⁵⁴			
443-4				m j a ʔ ³			
460-4				s a ʔ ⁵⁴			
463-4				o ⁵⁴			
464-4				ʔ au ŋ ²			
473-4				s a m ³			
476-4				kʰ j æu ʔ ⁵⁴			
481-4				tsʰ o ³			
494-4				g o ⁵			
496-4				a ³			
516-4				v o ³			
1-5					m u ³¹		
4-5					l a ³¹		
18-5					m i ³¹		
19-5					n i ³¹		
44-5					l a ʔ ³¹		
50-5					ai ⁵⁵		
62-5					ʃ o ʔ ³¹		
70-5					p o ³¹		
75-5					m u ʔ ³¹		
97-5					o ³¹		
112-5					ʃ a ³¹		
122-5					m u ʔ ³¹		
127-5					kʰ i ³¹		
132-5					u ʔ ³¹		
133-5					n u ³¹		
135-5					n u ³¹		
142-5					ʃ i ³¹		
143-5					ŋ u ʔ ³¹		
149-5					ʔ ai ʔ ³¹		
152-5					n u ʔ ³¹		
157-5					p a ³¹		
183-5					ʔ a ³¹		
184-5					n o ³¹		
185-5					ʃ ɛ ⁵⁵		
189-5					m u ʔ ³¹		
192-5					n u ʔ ⁵⁵		
195-5					n a ³¹		
200-5					a ³¹		
216-5					ʃ o ³¹		
218-5					l ʊ ʔ ³¹		
225-5					ʃ o ³¹		
235-5					kʰ i ⁵⁵		
244-5					ʃ i ³¹		
253-5					m i ³¹		
270-5					m i ³¹		
278-5					m ai ³¹		
279-5					a ³¹		
285-5					ɛ ³¹		
308-5					i ³¹		
322-5					m i ³¹		
325-5					kʰ o ³¹		
337-5					m j o ⁵⁵		
341-5					sʰ a ³¹		
347-5					ʃ a ʔ ³¹		
362-5					j u ³¹		
391-5					j a ʔ ³¹		
394-5					m u ʔ ³¹		
397-5					ʃ i ³¹		
443-5					m j a ʔ ³¹		
460-5					ʃ e ʔ ³¹		
463-5					u ⁵⁵		
464-5					ʔ ɔ ³¹		
473-5					ʃ a ʔ ³¹		
476-5					kʰ o ʔ ³¹		
481-5					ʃ a ³¹		
494-5					kʰ i ³¹		
496-5					o ³¹		
516-5					w a ³¹		
1-6						m w iː	
4-6						l aː	
18-6						m r a	
19-6						n r a	
44-6						h l a k	
50-6						s r w a ŋ	
62-6						s a	
70-6						p a	
75-6						m r a k	
97-6						h j a ŋ	
112-6						tsʰ aː	
122-6						m r a k	
127-6						kʰ w aː	
132-6						h w a k	
133-6						n r a	
135-6						n w iː	
142-6						t w w	
143-6						h n a k	
149-6						ʔ a	
152-6						n a	
157-6						p aː	
183-6						ʔ aː	
184-6						h n a	
185-6						tsʰ a m	
189-6						m r a k	
192-6						h n a	
195-6						n aː	
200-6						h w a	
216-6						s r a ŋ	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ r a	
244-6						s w aː	
253-6						m	
270-6						m r a	
278-6						m r a ŋ	
279-6						h w aː	
285-6						h r a	
308-6						h p r	
322-6						m r aː	
325-6						kʰ w iː	
337-6						m r a ŋ	
341-6						t w aː	
347-6						s a k	
362-6						h r a	
391-6						r a p	
394-6						m a k	
397-6						t a	
443-6						n r a p	
460-6						s a k	
463-6						h w a	
464-6						ʔ a ŋ	
473-6						s a m	
476-6						kʰ r a k	
481-6						tsʰ a	
494-6						k w aː	
496-6						s r a ŋ	
516-6						w aː	
1-7							m au ³²
4-7							l ɔ ³
18-7							m i ŋ ⁵³
19-7							n i ³
44-7							l u ʔ ⁵³
50-7							ʃ i ŋ ³¹
62-7							s ɪ ʔ ⁵⁴
70-7							b u n ⁵³
75-7							m j ɔ ʔ ³²
97-7							a ŋ ⁵³
112-7							tsʰ ɔ ³¹
122-7							m j u ʔ ³²
127-7							kʰ i ³¹
132-7							ɔ ʔ ³²
133-7							n u ⁵³
135-7							n au ³²
142-7							d z i ³¹
143-7							ŋ ɔ ʔ ³
149-7							ʔ u ⁵
152-7							ŋ ɔ ³
157-7							b ɔ ³
183-7							ʔ u ³
184-7							n u ⁵
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							n ɔ ³¹
195-7							n ɔ ³²
200-7							i ⁵³
216-7							s u ŋ ³¹
218-7							l ɔ ʔ ³
225-7							s a ŋ ⁵⁴
235-7							kʰ i ⁵³
244-7							s ɔ ³¹
253-7							m i ³¹
270-7							m i ⁵³
278-7							m u ŋ ³¹
279-7							ɔ ³¹
285-7							j u m ⁵³
308-7							b i ³¹
322-7							m i ³¹
325-7							kʰ au ³²
337-7							m j a ŋ ⁵³
341-7							d z ɔ ³¹
347-7							ʃ u ʔ ³²
362-7							i ⁵³
391-7							j u p ³
394-7							m ɔ ʔ ³
397-7							tʃʰ i ⁵³
443-7							n j u p ⁵⁴
460-7							s a ʔ ⁵
463-7							i ³¹
464-7							ʔ u ŋ ⁵³
473-7							s u m ³¹
476-7							kʰ j u ʔ ⁵
481-7							tsʰ a ⁵³
494-7							g i ³¹
496-7							ʃ u ŋ ⁵³
516-7							w ɔ ³¹
