COGID	1	10	2	3	4	5	6	7	8	9
1374-3			n a a n a							
1396-3			s o f u							
1666-3			r a n o							
1767-3			x o x o							
1906-3			i tʰ k i l a							
2177-3			f k a							
2286-3			l a							
2317-3			f u p a							
2750-3			e s i							
3275-3			x a a n							
3464-3			f o n a							
3639-3			dʒ i r i m a l							
3981-3			i m a							
4192-3			f i i m b							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ á x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			a l l w a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a l a							
1712-3			f u l o							
2088-3			f i s a							
2334-3			f i k o							
2393-3			m a ɲ a							
2665-3			i ŋ k i							
2738-3			β e e l e							
3675-3			l w e i l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			s a a l a							
4688-3			w n ŋ							
2798-3			n w a							
3067-3			n a u							
3531-3			a a i x a							
3767-3			l o							
4632-3			x á s i							
401-3			d a							
649-3			l e e r a							
755-3			k u l a							
1032-3			x o l o l a							
1043-3			f a l a							
1273-3			l o o r a							
1362-3			k ìì i							
1895-3			ìì a							
2615-3			d a a							
2784-3			x u l i							
2904-3			x e a n d							
2689-4				n a m a						
893-4				a n a						
1285-4				ɲ m a						
3572-4				s ɔ ɲ i						
1755-4				n ɲ						
1789-4				k a s a a g a						
3686-4				i m m a						
4451-4				b i s i						
1216-4				a a b a						
4003-4				i b a						
419-4				ɔ ɔ a						
1122-4				b e n a						
1430-4				i s ɔ						
1666-4				t á á o						
1767-4				k ɔ k ɔ						
55-4				n a m a						
94-4				b ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				t a i						
4632-4				k á s i						
2784-4				g o l o i						
3160-4				s o r a						
2689-5					e a m a					
893-5					a n d					
1285-5					n w a					
1303-5					g o m a					
2197-5					ʃ a l a					
2828-5					i i n					
3572-5					s o n i					
1095-5					l i m a					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i m m a					
4249-5					k u m i					
448-5					j u d i					
630-5					β e e l e					
814-5					g o m m e e					
1228-5					b w a					
1418-5					ʃ i m a					
2026-5					t w e					
2775-5					β u m m					
3397-5					β o l					
3826-5					s o k					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					ʃ u l u					
116-5					j i k a					
587-5					o n k o o					
848-5					k a l					
1159-5					tʃ a					
1350-5					l j a					
1396-5					s o f u					
1430-5					i s o					
1767-5					k o k o					
2286-5					l a					
2317-5					β u p a					
2419-5					s e k a					
2750-5					e e i					
3018-5					s i l					
3275-5					k a n d					
3441-5					s a ŋ g					
3885-5					s u m o					
4192-5					β i i m a					
4260-5					s w a					
4350-5					l e e l o					
278-5					β a					
745-5					t a k o					
3971-5					k a m a					
55-5					tʃ a m a					
94-5					β o k o					
2717-5					g a ŋ g a					
4139-5					m i n a					
200-5					β i					
374-5					l a l w					
508-5					β o f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t w i i					
1872-5					p a					
2537-5					l o m o					
2738-5					β e e l e					
2872-5					k o s i					
2893-5					t i k u					
3675-5					l w e e l e					
4028-5					w w					
4238-5					i ʃ o ʃ i					
4429-5					a s a					
4485-5					s u					
2798-5					n w a					
3531-5					a a d i k a					
3767-5					l o					
4632-5					k á ʃ i					
1033-5					k o s o l					
3185-5					β i k a					
649-5					l e e t a					
1110-5					t e u a					
1263-5					t a p a					
1273-5					l o o t a					
1329-5					i k a l					
1617-5					i k k					
1917-5					f u u a					
1969-5					a m a					
2483-5					g u l u					
2615-5					a a					
2700-5					tʃ a n g					
2884-5					m j j a					
2972-5					s e					
3030-5					l i p a					
3261-5					t e t e					
1303-6						ŋ ɔ m a				
1755-6						n n				
448-6						u u d				
1475-6						m				
3397-6						ɔ l				
2286-6						l a				
278-6										
2717-6						á a n g a				
4137-6						b i l				
3767-6						l ɔ				
1033-6						k ɔ s l				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							ŋ w a			
1303-7							g o m a			
2197-7							z a a a			
2828-7							i i n			
3572-7							s o n i			
1095-7							l i m a			
1755-7							n e			
1789-7							k a l a a k ɣ			
3519-7							t u m a			
3686-7							i e m a			
4249-7							k u e i			
4451-7							v i s i			
814-7							g o e m e			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u e m			
3826-7							z o k a			
4003-7							i v a			
4040-7							ɣ e e i			
84-7							u u u			
116-7							s i k			
181-7							ɣ o ŋ g ɣ			
419-7							a o ɣ a			
587-7							o o ɣ o			
660-7							l e l a			
848-7							k á a a			
1122-7							v i n a			
1159-7							dʒ a			
1374-7							e á a e e			
1396-7							z o v u			
1430-7							i s o			
1906-7							i s ɣ i a a			
2177-7							ŋ ɣ a			
2419-7							s e k a			
3018-7							z i u a			
3275-7							k á n n			
3441-7							s e m k a			
3464-7							v o n a			
3639-7							t e t e b a u			
3885-7							z u m o			
4192-7							v i i m a			
745-7							t á k o			
3971-7							k a e a			
55-7							ɲ a e a			
2717-7							ŋ a ŋ g a			
4139-7							e i e a			
93-7							k o n o			
459-7							a u m a			
575-7							t a			
1712-7							f u l o			
2088-7							v i s a			
2166-7							u u u m o			
2334-7							i ɣ o			
2393-7							m ɲ a			
2537-7							a o e o			
2665-7							i m ɣ i			
2997-7							ɣ á a z a			
4028-7							w e			
4316-7							t á t u			
4429-7							h á s a			
4688-7							w ɲ w e			
3067-7							e t u			
3185-7							v i i k			
794-7							v e u m k a			
143-7							v u			
388-7							h u m b			
599-7							t a á m o i			
836-7							s r r m i			
969-7							i z a			
1110-7							t e m			
1263-7							t á h			
1329-7							i k a a			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							a v i			
1744-7							i v a			
1917-7							v u m			
1989-7							s a			
2037-7							ɣ a t a			
2128-7							ɣ e v m			
2186-7							ɣ a e a			
2700-7							ɣ ɣ a á ɣ			
2797-7							a o m o			
2904-7							g ɲ ɲ d á a			
2972-7							z e			
3148-7							i t a			
3364-7							o o a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʝ a r a		
2828-8								ʝ n n		
3572-8								ʃ ô n i		
1755-8								n e		
1789-8								k a r a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								î m a		
4249-8								k u m i		
4451-8								β i t i		
814-8								ŋ ô m b ɛ		
1228-8								w a		
2026-8								t w ɛ		
2775-8								β u m b a		
3826-8								ʝ ô k a		
4040-8								g ɛ n î		
181-8								g ô ŋ g o		
660-8								r e r a		
848-8								k á r		
1083-8								r i r a		
1159-8								ɲ a		
1350-8								r w a		
1396-8								ʝ ô v u		
1666-8								t a n n		
2177-8								ŋ g a		
2317-8								f u β a		
4260-8								ʃ w a		
745-8								t á k ô		
3971-8								k a m a		
94-8								β ô k ô		
2717-8								ŋ a ŋ g a		
4139-8								m i n a		
43-8								ʝ i b u		
575-8								t a		
871-8								t á m a		
1339-8								t w i i		
1585-8								a a r		
1872-8								p		
2893-8								ʝ i k u a		
4028-8								β w e		
4316-8								t á t u		
4440-8								β i r i		
4485-8								ʃ u		
4688-8								w e		
2798-8								n w a		
794-8								β e r w k		
994-8								t e r k k		
1006-8								n ŋ ɣ u u		
1043-8								β a r a		
1617-8								i i k ô		
1969-8								m a m b		
3364-8								t o ô ʝ		
2689-9									ɲ a ŋ a	
893-9									a n n	
1285-9									n k a	
1303-9									g o m a	
2197-9									s a l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i ŋ a	
1789-9									k a l a a g	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									g o m b e	
1228-9									b k a	
1418-9									z i b a	
1475-9									g k a	
2026-9									s k e	
2775-9									b u m ŋ a	
3397-9									b o l	
3826-9									s o k a	
4003-9									i b a a	
4040-9									g e n i	
4373-9									l i b i	
4384-9									i n o	
116-9									b i k a	
181-9									g o ŋ g o	
1083-9									l i l a	
1374-9									n a m n e	
1430-9									i s o	
1666-9									s a n ʊ	
1767-9									k o k o	
1906-9									i n g i a	
2177-9									ŋ g a	
2419-9									s e k a	
2750-9									e s z	
3018-9									z i l a	
3441-9									s e ŋ g g	
3885-9									s ʊ ʊ o	
3981-9									i b w a	
4260-9									s g a	
4350-9									l e e l o	
278-9									b a	
745-9									s a k o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a ŋ a	
2088-9									b i s a	
2166-9									d ʊ u ŋ a	
2334-9									b i g o	
2393-9									ʊ a ɲ a	
2537-9									l o ŋ o	
2665-9									i z g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a w s z	
3075-9									g u l u b ɲ	
4238-9									i o s o	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									z m a a l a	
2798-9									n k a	
3067-9									n d ʊ	
3767-9									l o	
4632-9									k á z i	
1033-9									k o o l b	
3185-9									b i i a	
240-9									o g g	
401-9									ʊ a	
755-9									g u l a	
836-9									s ʊ ʊ ŋ i	
1006-9									i u ŋ g u	
1744-9									i b a	
1989-9									s a g	
2037-9									ŋ g s w	
2128-9									g m ʊ ŋ n e	
2186-9									g a i a	
2483-9									u l u	
2592-9									l o l w	
3030-9									l i a	
3160-9									l u r a	
2689-10										ɲ a m a
893-10										a n̩ a
1285-10										n̩ w a
2197-10										á a l a
2828-10										d i n̩ a
1095-10										l i á
1755-10										n̩ e
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										ʊ u n̩ i
630-10										b e e l e
1216-10										χ a b a
1418-10										á i m a
2775-10										b ʊ m m a
3397-10										b ɔ l
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										ʊ l χ u
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										b ʊ b a
3018-10										á i l a
3275-10										χ a n n̩
3464-10										b ɔ n̩ a
3639-10										r i r i m a
3885-10										á i m ɔ
3981-10										i m á
94-10										b ɔ qʰ ɔ
4139-10										m i a a
43-10										d i m ʊ
374-10										a l l a
459-10										l m m
508-10										f ɔ f u
871-10										r a m a
1712-10										f u l o
2893-10										d i qʰ ʊ
3075-10										χ u l u b e
3531-10										a a n̩ i χ
794-10										b i χ a
1032-10										tsʰ ɔ l ɔ l a
2797-10										l m ɔ
