COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2672-1	b a ɾ a							
2681-1	b a l o ŋ b r							
55-1	d̪ a i							
80-1	tʃʰ u ŋ							
116-1	tʃʰ u l i							
10-2		dʒ a ŋ						
37-2		n a n						
46-2		n a n						
98-2		kʰ a ŋ tʃ i l a						
125-2		b i ŋ a a						
162-2		l e i i						
171-2		o m ʃ a						
219-2		t a ŋ p u						
247-2		tʃʰ a ŋ l u ŋ  o						
282-2		l u s p u						
292-2		kʰ a ŋ						
301-2		l i						
354-2		m u m b a						
363-2		n a m b u						
397-2		g a m tʰ i						
406-2		kʰ a u						
426-2		m o k p a						
473-2		pʰ i n a a						
499-2		z a m i n						
526-2		g a ʃ a						
544-2		kʰ u						
553-2		k o t a ŋ						
599-2		g o i a u m						
608-2		b a n tʃ u						
617-2		j e n						
645-2		a n a						
663-2		s o ŋ b u						
672-2		t o ŋ p a						
681-2		ɲ i ɾ i						
690-2		m i ŋ						
708-2		tʰ a ɾ i a						
717-2		dʒ o k p u						
726-2		s i						
744-2		a r a						
782-2		m i						
791-2		ŋ a						
800-2		ŋ a						
809-2		m o m n a ŋ						
836-2		p ʃ i						
881-2		l a m						
890-2		r a b a						
899-2		s e r						
926-2		tʃʰ a m						
944-2		g a ɾ a ŋ						
953-2		ʃ a a ɾ a						
980-2		s a ɾ u ŋ						
998-2		pʰ e i						
1022-2		dʒ a a						
1031-2		b i n a ŋ						
1069-2		tʃ o ŋ a u						
1079-2		ʃ a ŋ a						
1098-2		j a ŋ b u						
1117-2		tʃʰ u n						
1141-2		ɾ i ŋ b u						
1189-2		m a n						
1198-2		n u						
1208-2		z a l a						
1217-2		l a n i						
1253-2		a m a						
1271-2		n o a a ŋ						
1289-2		m i ŋ						
1316-2		ŋ a ŋ						
1325-2		kʰ a m						
1334-2		s i ŋ b a						
1343-2		b i n a ŋ						
1361-2		j e n a ŋ						
1370-2		n a g u						
1388-2		m a n b a						
1397-2		tʰ u r						
1406-2		tʃ o ŋ						
1424-2		g a ɾ a ŋ p a ŋ						
1433-2		ʃ u g u						
1442-2		l a m						
1451-2		b a ŋ a m						
1468-2		pʰ a k p a						
1477-2		ŋ a s a						
1502-2		ŋ a m						
1511-2		m u						
1529-2		tʃʰ a l u						
1538-2		s u l u						
1557-2		tʃ o i						
1618-2		i ŋ tʃ a						
1663-2		z u m						
1689-2		ŋ o i						
1698-2		kʰ u ŋ						
1707-2		m o ŋ n a ŋ						
1716-2		ŋ a m						
1742-2		m u g i						
1751-2		b u tʃ i l a						
1778-2		z a						
1787-2		tʃʰ u r tʃ u						
1823-2		l e m						
1832-2		k a ɾ m a						
1842-2		l u ŋ						
1860-2		ŋ a m						
1869-2		ʃ u p ʃ a ŋ						
1888-2		ʃ a m p i						
1897-2		s e dʒ  a						
1932-2		ɾ i n a ŋ						
1950-2		z u						
1968-2		t o ŋ t a						
1978-2		k u t p a						
1987-2		s a m						
2015-2		ŋ a m a u						
2118-2		m o ŋ ʃ u						
2238-2		ŋ a ŋ b u						
2507-2		tʰ e n u ŋ						
2526-2		l e dʒ						
2535-2		ʃ a						
2544-2		ʃ i ŋ						
2560-2		s o ŋ n						
2569-2		kʰ e i u						
2578-2		n i tʃ i ŋ						
2596-2		d u ŋ						
2615-2		ɾ i						
2663-2		g i t i						
2690-2		s i						
2719-2		ɾ i						
2728-2		k o tʃ u ŋ						
2747-2		ɲ i ŋ						
2756-2		s e r b u						
2774-2		b o ŋ i ŋ						
19-2		n a ʃ i						
28-2		n a ʃ i						
89-2		g a ŋ p u						
107-2		d i m i						
145-2		d u k p u						
190-2		p u tʃ i						
229-2		kʰ a						
257-2		tʰ a ŋ a						
338-2		b r u ŋ						
436-2		z u l u						
483-2		l a						
571-2		g e l e n						
699-2		d o ŋ p a						
845-2		ɾ o k						
971-2		tʃ i t ʃ						
1161-2		a m						
1180-2		ʃ a						
1235-2		n a m						
1280-2		dʒ i ŋ tʃ a ŋ						
1307-2		t e p ʃ a						
1352-2		g u						
1379-2		s i						
1415-2		ɾ a						
1636-2		b e tʃ a						
1654-2		l i						
1680-2		kʰ a n						
1725-2		tʃ a p ʃ e						
2127-2		dʒ a m						
2181-2		d̪ i l  a						
2366-2		j a k a a						
2672-2		b a g a						
2681-2		b a l a ŋ b u						
55-2		d̪ a ʃ i						
80-2		tʰ u ŋ g a						
116-2		tʰ u l i						
154-2		ʃ i						
10-3			dʒ a ŋ					
37-3			n a n					
46-3			n a n					
98-3			kʰ a ŋ tʃ i l a					
125-3			b i ŋ a ŋ					
162-3			l a i l a					
171-3			o m ʃ a					
219-3			t a ŋ p u					
247-3			tʃʰ a ŋ l u					
282-3			l u t p u					
292-3			kʰ a ŋ					
301-3			l i					
354-3			m u m b a					
363-3			n a m b u					
397-3			g a m d̪ i					
406-3			kʰ a u					
426-3			m a k p a					
473-3			pʰ i n a a					
499-3			z a m d̪ z					
526-3			g a ʃ a a					
544-3			kʰ u					
553-3			k o t a ŋ					
599-3			g o i a a					
608-3			b a n a o					
617-3			j a n					
645-3			a n a					
663-3			s o ŋ p u					
672-3			t o ŋ p a					
681-3			ŋ i ŋ i					
690-3			m i ŋ					
708-3			tʰ a ŋ i ŋ b a					
717-3			dʒ o k p u					
726-3			s i					
744-3			a i a					
782-3			b i					
791-3			ŋ a					
800-3			ŋ a					
809-3			m o m b a ŋ   m					
836-3			b i i					
881-3			l a m					
890-3			r a w a					
899-3			s e r l					
926-3			tʃʰ a m b  a a					
944-3			g a ɾ a ŋ					
953-3			ʃ a ɾ a a					
980-3			j a ɾ u ŋ					
998-3			pʰ e i  o a a					
1022-3			dʒ a ɾ u					
1031-3			b i n a ŋ					
1069-3			tʃ o ŋ o ŋ					
1079-3			ʃ a l a					
1098-3			j a ŋ b u					
1117-3			tʃ u n					
1141-3			ɾ i ŋ b u					
1189-3			m a n					
1198-3			n u					
1208-3			z a l a					
1217-3			l a ŋ i					
1253-3			a m a					
1271-3			n o a ŋ					
1289-3			m i ŋ					
1316-3			ŋ a ŋ					
1325-3			kʰ a m					
1334-3			s i ŋ b a					
1343-3			b i n n ŋ					
1361-3			j a n a ŋ					
1370-3			n a g u  a a u m a					
1388-3			m a n a a					
1397-3			tʰ u r u					
1406-3			tʃ o ŋ					
1424-3			g a ɾ a ŋ p a ŋ m					
1433-3			ʃ u g u					
1442-3			l a m					
1451-3			b a ɾ a m b  a					
1468-3			pʰ a k p a					
1477-3			ŋ a z					
1502-3			ŋ a m a u					
1511-3			m u ɾ j ŋ b a ŋ  a					
1529-3			tʃʰ a l u					
1538-3			s u l u					
1557-3			tʃ o i o					
1618-3			i ŋ i a					
1663-3			z u m b					
1689-3			ŋ o i					
1698-3			kʰ u ŋ					
1707-3			m o ŋ b a ŋ					
1716-3			ŋ a m					
1742-3			m u g l					
1751-3			b u ʃ i l a					
1778-3			z a					
1787-3			tʃʰ u r p u					
1823-3			l a m l					
1832-3			k a ɾ m a					
1842-3			l u ŋ					
1860-3			ŋ a m					
1869-3			ʃ u ɾ u a ŋ					
1888-3			ʃ a m b a					
1897-3			s e					
1932-3			ɾ i n a ŋ					
1950-3			z u					
1968-3			t o ŋ p a					
1978-3			k u t o a  p o					
1987-3			s a m					
2015-3			ŋ a m tʃʰ a					
2118-3			m o ŋ p o					
2238-3			ŋ a r l a					
2507-3			tʰ i n u ŋ					
2526-3			l e					
2535-3			ʃ a					
2544-3			ʃ i ŋ					
2560-3			s o ŋ b i ŋ i ŋ					
2569-3			kʰ a i u					
2578-3			n i tʃ i ŋ					
2596-3			d u ŋ					
2615-3			ɾ i					
2663-3			g i t i					
2690-3			s i					
2719-3			ɾ i d i					
2728-3			k o tʃ u ŋ					
2747-3			ŋ i ŋ					
2756-3			s e r u u					
2774-3			b o ŋ i ŋ   ŋ i					
89-3			g a ŋ p u					
107-3			d i m i n					
145-3			d u k p					
190-3			b u tʃ i					
229-3			kʰ a					
257-3			tʰ a ŋ a					
436-3			z u l u					
483-3			tʃʰ a					
535-3			s o s o					
699-3			d o ŋ p a					
845-3			ɾ o k o  o					
971-3			tʃ i t o					
1049-3			b u					
1161-3			a m					
1180-3			ʃ a					
1226-3			l a ŋ i					
1235-3			n a m b a					
1280-3			dʒ i ŋ tʃ a ŋ					
1307-3			t e w o a					
1352-3			g u					
1379-3			s i					
1415-3			ɾ a					
1636-3			b e tʃ a					
1654-3			l i					
1725-3			tʃ a ɾ o e					
2127-3			dʒ a m tʃʰ u					
2181-3			d̪ i l  a					
2366-3			j a k a n					
2672-3			b a g a					
2681-3			b a l a ŋ b a					
116-3			tʰ u l u					
154-3			ʃ i					
10-4				pʰ a ŋ				
37-4				n a n				
46-4				n a n				
98-4				kʰ a ŋ tʃ i ŋ a m  a				
125-4				b i ŋ a a ŋ  a a a				
162-4				l e i tʰ				
171-4				o m i a				
219-4				t a ŋ p u				
247-4				tʃʰ a ŋ l u				
282-4				l u ʃ p u				
292-4				kʰ a ŋ				
301-4				l i				
354-4				m u m b a				
363-4				n a m u u				
397-4				g ă m tʃ i				
406-4				kʰ a u				
426-4				m ĭ k tʃʰ a m  a m a				
473-4				pʰ i n a ŋ				
499-4				z a m				
526-4				g ă m a				
544-4				kʰ u				
553-4				g o t a ŋ				
599-4				g o i a m				
608-4				b a n a u				
617-4				j e n				
645-4				a n a				
663-4				s o ŋ p u r				
672-4				t o ŋ p a m  a m a				
681-4				ɲ i ɾ i				
690-4				m i ŋ				
708-4				tʰ a ŋ i ŋ b r				
717-4				k o k tʃʰ u				
726-4				s i				
744-4				a p a				
782-4				m i				
791-4				n a				
800-4				n a				
809-4				m o m n a ŋ				
836-4				p ă i				
881-4				l a m				
890-4				b a				
899-4				s e r				
926-4				tʃʰ a m				
944-4				g ă z a ŋ				
953-4				ʃ a ŋ a ŋ				
980-4				a a ɾ u ŋ				
998-4				pʰ ă i				
1022-4				g a i u r				
1031-4				b i n a ŋ				
1069-4				tʃ o ŋ o o ŋ				
1079-4				ʃ a				
1098-4				j a ŋ b u				
1117-4				tʃʰ u n				
1141-4				ɾ i ŋ tʃʰ u				
1189-4				m a n				
1198-4				n u				
1208-4				z a l a				
1217-4				l a m i				
1253-4				a m a				
1271-4				n o w ŋ n				
1289-4				m i ŋ				
1316-4				n a ŋ				
1325-4				kʰ a m				
1334-4				s i ŋ b a				
1343-4				b u n a ŋ				
1361-4				j e n a ŋ				
1370-4				n a m u				
1388-4				m a n a a				
1397-4				tʰ u r				
1406-4				tʃ o ŋ				
1424-4				g ă z a ŋ pʰ tʃʰ ŋ a m				
1433-4				l u g tʃʰ				
1442-4				l a m				
1451-4				b a ŋ a m				
1468-4				pʰ a k p a				
1477-4				n a s				
1502-4				n a m a u				
1511-4				m u i o a				
1529-4				tʃʰ a l u				
1538-4				s u l u				
1557-4				tʃ o i tʰ u				
1618-4				i ɲ tʃʰ a				
1663-4				z u m				
1689-4				n o i				
1698-4				kʰ u ŋ				
1707-4				m o ŋ n a ŋ				
1716-4				n a m				
1742-4				m u g i				
1751-4				b u ʃ i l a				
1778-4				z a				
1787-4				tʃʰ a r p u				
1823-4				l e m				
1832-4				g a b o a				
1842-4				l u ŋ				
1860-4				n a m				
1869-4				n u p tʃʰ a ŋ				
1888-4				ʃ a m p i				
1897-4				s e				
1932-4				ɾ i n a ŋ				
1950-4				z u				
1968-4				t o ŋ p a				
1978-4				g u t tʃʰ a				
1987-4				s a m				
2015-4				n a m a a ŋ				
2118-4				m o ŋ o o				
2238-4				n a b b a ŋ				
2507-4				tʰ r n tʃʰ ŋ				
2526-4				l e				
2535-4				a a				
2544-4				ʃ i ŋ				
2560-4				s o ŋ n a ŋ i ŋ				
2569-4				kʰ a i tʰ u				
2578-4				n i tʃʰ i ŋ				
2596-4				d u ŋ				
2615-4				ɾ i				
2663-4				g i t i				
2690-4				s i				
2719-4				ɾ i d i				
2728-4				g o tʃʰ u ŋ				
2747-4				ɲ i ŋ				
2756-4				s e r u u				
2774-4				b o ŋ i ŋ				
19-4				n a i tʰ a m  a m a				
28-4				n a i tʰ a m  a m a				
89-4				g ă ŋ p u				
145-4				d u m p u				
229-4				kʰ a				
257-4				tʰ a ŋ a				
338-4				b r u ŋ				
436-4				z u l u				
535-4				s o s o				
571-4				g ă l e k tʃʰ i tʃʰ  a				
699-4				d o ŋ p a m				
971-4				tʃʰ i t tʃʰ u				
1049-4				b u				
1180-4				t a				
1226-4				l a l i				
1307-4				t e p tʃʰ a				
1352-4				g u				
1379-4				s i				
1636-4				b e tʃ a				
1654-4				l i				
1680-4				kʰ a n tʃʰ a				
1725-4				tʃʰ a p tʃʰ a r				
2672-4				a a g ă				
55-4				g a				
80-4				tʰ u ŋ				
116-4				tʰ u l i				
10-5					dʒ a ŋ			
37-5					n a n			
46-5					n a n			
98-5					kʰ a ŋ tʃ i l a			
125-5					b i j b a			
162-5					l e i l i			
171-5					o m ʃ a			
219-5					t a ŋ p u			
247-5					tʃʰ a ŋ l u			
282-5					l u s p u			
292-5					kʰ a ŋ			
301-5					l i			
354-5					m u m b a t i			
363-5					n a m b u			
397-5					g a m d̪ i			
406-5					kʰ a u			
426-5					m e k p a			
473-5					pʰ i n a ŋ			
499-5					z a m b n			
526-5					g a ʃ a			
544-5					kʰ u			
553-5					k o t a ŋ			
599-5					g o i tʰ u			
608-5					b a n			
617-5					j e n			
645-5					a n a			
663-5					s o ŋ tʰ u			
672-5					t o ŋ p a			
681-5					n i r i			
690-5					m i ŋ			
708-5					tʰ u r i ŋ b a			
717-5					dʒ o k p o			
726-5					s i			
744-5					a p a			
782-5					m i			
791-5					ŋ a			
800-5					ŋ a			
809-5					m o m n a ŋ			
836-5					p o i			
881-5					l a m			
890-5					ɾ a m a			
899-5					s e r			
926-5					tʃʰ a m			
944-5					g a ɾ a ŋ			
953-5					ʃ a ɾ a ŋ			
980-5					u a ɾ o ŋ			
998-5					pʰ e i			
1022-5					dʒ a tʰ u r			
1031-5					b i n a ŋ			
1069-5					tʃ o ŋ a ŋ			
1079-5					ʃ a ŋ a			
1098-5					j a ŋ b u			
1117-5					tʃ u n			
1141-5					ɾ i ŋ b u			
1189-5					m a n			
1198-5					n u			
1208-5					z a l a			
1217-5					l a n i			
1253-5					a m a			
1271-5					n o ŋ a ŋ			
1289-5					m i ŋ			
1316-5					ŋ a ŋ			
1325-5					kʰ a m			
1334-5					s i ŋ b a			
1343-5					b i n n a			
1361-5					j e n a ŋ			
1370-5					n a kʰ u ŋ			
1388-5					m a n b a			
1397-5					tʰ u r			
1406-5					tʃ o ŋ			
1424-5					g a ɾ a ŋ p æ			
1433-5					ʃ u g u			
1442-5					l a m			
1451-5					b a d a m			
1468-5					pʰ a k p a			
1477-5					ŋ a s			
1502-5					ŋ a m s u			
1511-5					m u ŋ a a ŋ b a			
1529-5					tʃʰ a l u			
1538-5					s u l u			
1557-5					tʃ o i d u ŋ			
1618-5					i ŋ tʃ a			
1663-5					z u m			
1689-5					ŋ o ŋ			
1698-5					kʰ u ŋ			
1707-5					m o ŋ n a ŋ			
1716-5					ŋ a m			
1742-5					m u g i			
1751-5					b u ʃ i l a			
1778-5					z a			
1787-5					tʃʰ u r p u			
1823-5					l e m			
1832-5					k a r a a			
1842-5					l u ŋ			
1860-5					ŋ a m			
1869-5					ʃ u p u a ŋ			
1888-5					ʃ a m p i			
1897-5					s e			
1932-5					ɾ i n a ŋ			
1950-5					z u			
1968-5					t o ŋ t a			
1978-5					k u t p a			
1987-5					s a m			
2015-5					ŋ a m kʰ ə n			
2118-5					m o ŋ a o			
2238-5					ŋ a r kʰ n			
2507-5					tʰ u n u ŋ			
2526-5					l e			
2535-5					ʃ a			
2544-5					ʃ i ŋ			
2560-5					s o ŋ n i ŋ i ŋ			
2569-5					kʰ e i u			
2578-5					n i tʃ i ŋ			
2596-5					d u ŋ			
2615-5					ɾ i			
2663-5					g i t i			
2690-5					s i			
2719-5					ɾ i d i			
2728-5					k o tʃ u ŋ			
2747-5					n i ŋ			
2756-5					s e r b			
2774-5					b o ŋ i ŋ			
19-5					n a ʃ i a			
28-5					n a ʃ i r			
89-5					g a ŋ p u			
107-5					d i m i n			
145-5					d u k p u			
190-5					p u tʃ i			
229-5					kʰ a			
257-5					tʰ u ŋ a			
338-5					b e o ŋ			
436-5					z u l u			
483-5					u a			
535-5					s o s a			
571-5					g e l e n			
699-5					d o ŋ p a			
845-5					ɾ o k			
971-5					tʃ i t p o			
1049-5					b u			
1161-5					a m			
1180-5					ʃ a			
1226-5					l a n i			
1235-5					n a m n i ŋ			
1280-5					dʒ i ŋ			
1307-5					t e p k a			
1352-5					g u			
1379-5					s i			
1415-5					ɾ a			
1654-5					l i			
1680-5					kʰ a n			
2127-5					dʒ a m kʰ ə n			
2181-5					d i l o			
2366-5					j a k e n			
2672-5					b a g a			
2681-5					b a l a ŋ b a			
80-5					tʰ u ŋ g a			
154-5					ʃ i			
10-6						dʒ a ŋ		
37-6						n a n		
46-6						n a n		
98-6						kʰ a ŋ tʃ a		
125-6						b e ŋ a ŋ		
162-6						l e i i		
171-6						ʔ o tʃ a		
219-6						t a ŋ k u		
247-6						tʃʰ a ŋ l u		
282-6						l u s a u		
292-6						kʰ a ŋ		
301-6						l i		
354-6						m u m b a m a		
363-6						n a m b u		
397-6						g a m tʰ a		
406-6						kʰ a m		
426-6						m o k p a		
473-6						pʰ i n a ŋ		
499-6						z a m i n		
526-6						g a m a		
544-6						kʰ u		
553-6						k o t a ŋ		
599-6						g o i k a		
608-6						b a n		
617-6						j e n		
645-6						a n a		
663-6						s o ŋ tʰ u r		
672-6						t o ŋ k a		
681-6						ŋ i ɾ i		
690-6						m i ŋ		
708-6						tʰ a ɾ i u b z u		
717-6						dʒ o k p u		
726-6						s i		
744-6						a w a		
782-6						m i		
791-6						ŋ a		
800-6						ŋ a		
809-6						m o m n a ŋ		
836-6						p u i		
881-6						l a m		
890-6						r a w a		
899-6						s e r		
926-6						tʃʰ a m		
944-6						g a ɾ a ŋ		
953-6						ʃ a ɾ a ŋ		
980-6						s a ɾ o ŋ		
998-6						pʰ e i		
1022-6						dʒ a a u u		
1031-6						b i n a ŋ		
1069-6						tʃ o ŋ a ŋ		
1079-6						ʃ a ŋ a		
1098-6						j a ŋ b u		
1117-6						tʃʰ u n		
1141-6						ɾ i ŋ b u		
1189-6						m a n		
1198-6						n u		
1208-6						z a l a		
1217-6						l a n i		
1253-6						a m a		
1271-6						n o ŋ a ŋ		
1289-6						m i ŋ		
1316-6						ŋ a ŋ		
1325-6						kʰ a m		
1334-6						s i ŋ b a		
1343-6						b i i n a		
1361-6						j e n a ŋ		
1370-6						n a k u ŋ		
1388-6						m a n b a		
1397-6						tʰ u r		
1406-6						tʃ o ŋ		
1424-6						g a ɾ a ŋ		
1433-6						ʃ u g u		
1442-6						l a m		
1451-6						b a d a m b		
1468-6						pʰ a k p a		
1477-6						ŋ a s		
1502-6						ŋ a m s u		
1511-6						m u r j a		
1529-6						tʃʰ a l u		
1538-6						s u l u		
1557-6						tʃ o i k u		
1618-6						i ŋ tʃ a		
1663-6						z u m		
1689-6						ŋ o i		
1698-6						kʰ u ŋ		
1707-6						m o ŋ n a ŋ		
1716-6						ŋ a m		
1742-6						m u g u		
1751-6						b u tʃ i l a		
1778-6						z a		
1787-6						tʃʰ u r tʃ u		
1823-6						l e m		
1832-6						k a ɾ tʃ a		
1842-6						l u ŋ		
1860-6						ŋ a m		
1869-6						ʃ u p u a ŋ		
1888-6						ʃ a m b u		
1897-6						s a		
1932-6						ɾ i n a ŋ		
1950-6						z u		
1968-6						t o ŋ k a		
1978-6						k u t k a		
1987-6						s a m		
2015-6						ŋ a m k u		
2118-6						m o ŋ tʃ u		
2238-6						ŋ a ɾ b a		
2507-6						tʰ a n u ŋ		
2526-6						l e		
2535-6						ʃ a		
2544-6						ʃ i ŋ		
2560-6						s o ŋ n		
2569-6						kʰ e tʰ u ŋ a		
2578-6						n i tʃ i ŋ		
2596-6						d u ŋ		
2615-6						ɾ i		
2663-6						g i t i		
2690-6						s i		
2719-6						ɾ i d i		
2728-6						k o tʃ u ŋ		
2747-6						ŋ i ŋ		
2756-6						s a r b u		
2774-6						b o ŋ i ŋ		
19-6						n a m i		
28-6						n a m i		
89-6						g a ŋ		
107-6						d i m i n		
145-6						d u k p u		
190-6						p u tʃ i		
229-6						kʰ a		
257-6						tʰ a ŋ a		
338-6						b r u ŋ		
483-6						b a		
535-6						s o s o		
571-6						g e l e n		
699-6						d o ŋ		
845-6						ɾ o k		
971-6						tʃ i t u u		
1049-6						b u		
1161-6						a m		
1226-6						l a ŋ i		
1235-6						n a m n		
1280-6						dʒ i ŋ tʃ a ŋ		
1307-6						t e p k a		
1352-6						g u		
1379-6						s i		
1415-6						ɾ a		
1636-6						b e tʃ a		
1654-6						l i		
1680-6						kʰ a n		
1725-6						tʃ a m tʃ e		
2127-6						dʒ a m k u		
2181-6						d̪ i		
2366-6						j a k l n		
2672-6						b a g a		
2681-6						b a l a ŋ b a		
55-6						d̪ a		
80-6						tʰ u ŋ		
116-6						tʰ u l o		
154-6						ʃ i		
10-7							dʒ a ŋ	
37-7							n a n	
46-7							n a n	
98-7							kʰ a ŋ tʃ i l a	
125-7							b i i a a	
162-7							l e i kʰ i	
171-7							o m a a	
219-7							t a ŋ p u	
247-7							tʃ a ŋ l u ŋ	
282-7							l u s p u	
292-7							kʰ a ŋ	
301-7							l i	
354-7							m u m b a kʰ b	
363-7							n a m b u	
397-7							g a m d i	
406-7							kʰ a m	
426-7							m u k p a	
473-7							pʰ i n a ŋ	
499-7							z a m i n	
526-7							g a ʃ a	
544-7							kʰ u	
553-7							k o t kʰ ŋ	
599-7							g o i tʰ u	
608-7							b a n	
617-7							j e n	
645-7							a n a	
663-7							s o ŋ a u ŋ	
672-7							t o ŋ p a	
681-7							ɲ i r i	
690-7							m i ŋ	
708-7							tʰ a ɾ i ŋ b a	
717-7							tʃ o k p u	
726-7							s i	
744-7							a p a	
782-7							m i	
791-7							ŋ a	
800-7							ŋ a	
809-7							m o m kʰ a ŋ	
836-7							p a i	
881-7							l a m	
890-7							ɾ a	
899-7							s e r	
926-7							tʃ a m	
944-7							g a ɾ a ŋ	
953-7							ʃ a ɾ a ŋ	
980-7							u a ɾ u ŋ	
998-7							pʰ e i	
1022-7							dʒ a tʰ u r	
1031-7							b i n a ŋ	
1069-7							tʃ o ŋ a ŋ	
1079-7							ʃ a	
1098-7							j a ŋ b u	
1117-7							tʃ u n	
1141-7							ɾ i ŋ b u	
1189-7							m a n	
1198-7							n u	
1208-7							z a kʰ a	
1217-7							l a n i	
1253-7							a m a	
1271-7							n o a a ŋ	
1289-7							m i ŋ	
1316-7							ŋ a ŋ	
1325-7							kʰ a m	
1334-7							s i ŋ b a	
1343-7							b u i a ŋ	
1361-7							j e n a ŋ	
1370-7							n a kʰ a	
1388-7							m a n b a	
1397-7							tʰ u r	
1406-7							tʃ o ŋ	
1424-7							g a ɾ a ŋ p a ŋ	
1433-7							ʃ u g a	
1442-7							l a m	
1451-7							b a d a m	
1468-7							pʰ a kʰ p a	
1477-7							ŋ a s	
1502-7							ŋ a m b u	
1511-7							m u ŋ i a ŋ	
1529-7							tʃ a kʰ u	
1538-7							s u a u	
1557-7							tʃ o i kʰ u ŋ	
1618-7							i ŋ	
1663-7							z u m	
1689-7							ŋ o i	
1698-7							kʰ u ŋ	
1707-7							m o ŋ n a ŋ	
1716-7							ŋ a m	
1742-7							m u g a	
1751-7							b u a i l a	
1778-7							z a	
