COGID	1	10	2	3	4	5	6	7	8	9
2177-3			k k a i							
2286-3			l a							
2317-3			f u β a							
2750-3			i s i i							
3275-3			x a a a							
3464-3			β o u a							
3639-3			k e k e m a							
3981-3			i m a							
4192-3			f i u m b							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ a x o							
3971-3			x a m a							
93-3			x o u o							
200-3			β i							
374-3			a a l a a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i k u							
1585-3			a l a							
1712-3			f u l o							
2088-3			β i m a							
2334-3			s i k o							
2393-3			m a u a							
2665-3			i k k i							
2738-3			β e e l e							
3675-3			l β e l l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			f w a a l							
4688-3			s e ŋ e							
2798-3			p w a							
3067-3			tʰ k u							
3531-3			a u u x x a							
3767-3			l o							
4632-3			x o s i							
401-3			tʰ a							
2689-4				b a a a						
893-4				a n a						
1285-4				n d a						
3572-4				s ɔ ɲ i						
1755-4				b e e						
1789-4				k a a a a g a						
3686-4				b m m a						
4451-4				b e s i						
1216-4				k a a a						
4003-4				b m a						
419-4				l ɔ k						
1122-4				b e a						
1430-4				i s ɔ						
1666-4				t a ɲ a						
1767-4				k ɔ k ɔ						
55-4				b a a a						
94-4				b ɔ k ɔ						
2717-4				k a ŋ g a						
1339-4				t e e						
4632-4				k o s i						
2689-5					n a m a					
893-5					a n d					
1285-5					n w a					
1303-5					k o m a					
2197-5					s a l					
2828-5					i i d					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i m m a					
4249-5					k u m i					
448-5					f u n i					
630-5					β e e l e					
814-5					k o m m b					
1228-5					b w a					
1418-5					ʃ i m a					
2026-5					t w i					
2775-5					f u u m					
3397-5					β o l					
3826-5					s k k					
4040-5					p e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					s u l u l					
116-5					f i k					
587-5					o n g o o					
848-5					k á l					
1159-5					i					
1350-5					β j a					
1396-5					s o f u					
1430-5					i ʃ o					
1767-5					k o k o					
2286-5					l					
2317-5					f u p a					
2419-5					s e k					
2750-5					s ʃ i i					
3018-5					s i l					
3275-5					k a n					
3441-5					s á ŋ g a					
3885-5					t u m o					
4192-5					β i u m a					
4260-5					s j a					
4350-5					l e e l o					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					n a a a					
94-5					β k o					
2717-5					a ŋ g					
4139-5					β i n a					
200-5					β i					
374-5					β a l w a					
508-5					p m f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t tʃ i					
1872-5					p a					
2537-5					l o m					
2738-5					β e e l e					
2872-5					k o ʃ i					
2893-5					ʃ i k u					
3675-5					l tʃ i l l e					
4028-5					f w					
4238-5					i s o ʃ i					
4429-5					a a a					
4485-5					s u					
2798-5					d w					
3531-5					a n ʃ k a					
3767-5					l o					
4632-5					k i i					
1033-5					k o s o l					
3185-5					f i k a					
1303-6						k ɔ k a				
1755-6						ɓ d				
448-6						ɓ o i				
1475-6						g a				
3397-6						tʃ ɔ l				
2286-6						l				
278-6						g a				
2717-6						k u a u a a				
4137-6						s i				
3767-6						l ɔ				
1033-6						k ɔ k l l				
2689-7							n m m a			
893-7							a n a			
1285-7							v w a			
1303-7							k o m a			
2197-7							z a a a			
2828-7							z n a			
3572-7							s o d i			
1095-7							r i m a			
1755-7							z e			
1789-7							k u a a ŋ k a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u b i			
4451-7							v i z i			
814-7							k o m b e			
1216-7							ɣ á v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m a			
3826-7							z o k a			
4003-7							i v a a			
4040-7							ɣ e i i			
84-7							u u u			
116-7							i i k			
181-7							ɣ o o ɣ o			
419-7							o o ɣ			
587-7							o ŋ g o			
660-7							r e a			
848-7							k u a			
1122-7							v i n a			
1159-7							i			
1374-7							d á n a e			
1396-7							z o v u			
1430-7							i tʃ o			
1906-7							i ŋ w i a a			
2177-7							ŋ g a			
2419-7							z k k a			
3018-7							z i r a			
3275-7							k á n a			
3441-7							s e ŋ g a			
3464-7							v o d a			
3639-7							d e t e m a a			
3885-7							tʃ u m o			
4192-7							v i m b a			
745-7							t u k o			
3971-7							k u m a			
55-7							n m m a			
2717-7							ŋ g ŋ g a			
4139-7							m i m a			
93-7							k o d o			
459-7							u u m a			
575-7							t á			
1712-7							f u l o			
2088-7							v i k a			
2166-7							u u m b a			
2334-7							i i ɣ o			
2393-7							m a a a			
2537-7							r o m o			
2665-7							i ŋ ɣ i			
2997-7							ŋ a a a a			
4028-7							w e			
4316-7							t á d u			
4429-7							v á s a			
4688-7							t e w e			
3067-7							d tʃ u			
3185-7							v i i k a			
794-7							v ɲ r u k a			
143-7							f u u			
388-7							h b m m m a			
2689-8								p a a a		
1285-8								ŋ w a		
1303-8								ɣ o m a		
2197-8								ʝ d a a		
2828-8								d n a		
3572-8								ʝ o n i		
1755-8								p e		
1789-8								k ô r a ŋ g a		
3207-8								f u r a		
3519-8								t u a a		
3686-8								d i m b a		
4249-8								k u n î		
4451-8								v i t d		
814-8								ɣ o m b e		
1228-8								p w a		
2026-8								t w e		
2775-8								v u m m a		
3826-8								ʝ d k a		
4040-8								ʝ e i		
181-8								k ô ŋ g o		
660-8								r e r a		
848-8								k á r a		
1083-8								r î r a		
1159-8								d		
1350-8								r ŋ a		
1396-8								ʝ u v u		
1666-8								t á n ɛ		
2177-8								ŋ g a a		
2317-8								v u v a		
4260-8								ʝ w a		
745-8								t á k o		
3971-8								k a a a		
94-8								β k o		
2717-8								ŋ g ŋ g g a		
4139-8								m n a		
43-8								t i i u		
575-8								t a		
871-8								t á b a		
1339-8								t g i		
1585-8								ʝ a r a		
1872-8								p a		
2893-8								d î k u		
4028-8								m w e		
4316-8								t á t u		
4440-8								v î r i		
4485-8								ʝ u		
4688-8								t e		
2798-8								n w a		
794-8								v e r e k a		
2689-9									n a m a	
893-9									a n a	
1285-9									n e a	
1303-9									g o b a	
2197-9									s a l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a l a g g a	
3207-9									b ʊ l a	
4249-9									k u b i	
4451-9									b i s i	
630-9									b e l l a	
814-9									g o m b	
1228-9									b a a	
1418-9									z i b a	
1475-9									g g a	
2026-9									s l i	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s g k a	
4003-9									z o b a	
4040-9									e m i i	
4373-9									l i b i	
4384-9									i ʊ o	
116-9									z i g a	
181-9									g o ŋ g o	
1083-9									l i l a	
1374-9									n a n b	
1430-9									i s o	
1666-9									s a n i	
1767-9									k ŋ k o	
1906-9									i ʊ i l l	
2177-9									k o a	
2419-9									s e g a	
2750-9									e s i	
3018-9									z i l a	
3441-9									s e ŋ g a a	
3885-9									s m b o	
3981-9									e b a	
4260-9									s a a	
4350-9									l e e l o	
278-9									b a	
745-9									s a a o	
55-9									n a m a	
94-9									b k o	
4139-9									b i n a	
200-9									b i	
528-9									b i l i	
871-9									s a b a	
2088-9									b i s a	
2166-9									ʊ ŋ m b a	
2334-9									b i g o	
2393-9									b a a	
2537-9									l o b o	
2665-9									i g g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a a i a	
3075-9									g u l u b e	
4238-9									z z s i	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									z a a l l a	
2798-9									z a a	
3067-9									n s u	
3767-9									l o	
4632-9									k á i i	
1033-9									k o o o l	
3185-9									b i i k a	
240-9									o g a	
401-9									k a	
2689-10										t a m a
893-10										a a a
1285-10										n̩ k a
2197-10										r a l a
2828-10										s i t a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										kʰ ʊ n̩ i
630-10										b ɛ e l ɛ
1216-10										χ a b a
1418-10										s i m a
2775-10										b ʊ m m a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i t ɔ
84-10										kʰ ʊ l ʊ
1083-10										l i l a
1122-10										b i a
2286-10										l a
2317-10										f ʊ b a
3018-10										s i l a
3275-10										χ a a a
3464-10										b i u a
3639-10										r i r ɛ m a
3885-10										kʰ ʊ m m
3981-10										i m a
94-10										b χ ɔ
4139-10										b i a a
43-10										s i p ʊ
374-10										l l a a
459-10										l o m a
508-10										p á f u
871-10										r ʊ m a
1712-10										f u tɬʰ ʊ̀
2893-10										pʰ i qʰ ʊ
3075-10										f ʊ l ʊ b i
3531-10										a n̩ s i χ a
794-10										b i χ a
