COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4921-3			s e l b l a													
196-3			t a l u													
3639-3			ʔ a j a													
3905-3			l u ŋ													
3977-3			s eː n d ɛ													
3978-3			m eː n d e													
4361-3			ŋ n b n													
5532-3			g e n i													
1237-3			p i n dʒ i													
1579-3			w a b a l e													
2143-3			s a													
2774-3			g e n i													
3198-3			s e l ɛ													
3534-3			g e n u													
3550-3			g eː m g a a													
3684-3			g eː n d e													
3943-3			k aː ŋ aː													
4259-3			k u g ɛ													
4611-3			k a n i													
4983-3			s eː n d i													
5656-3			s eː n d i													
5830-3			j a													
1026-3			ɲ a b i													
1170-3			g eː n d e													
1187-3			ʔ o l a													
1275-3			g n													
1454-3			s e l e a													
1668-3			p u l i													
1841-3			g e													
1970-3			p ɔː l ɔ													
2977-3			k ɔ m d ɛ													
3301-3			k u b a													
3498-3			d a													
4442-3			k a n i													
4479-3			g e													
5038-3			k ɔː l ɔ i													
5391-3			k a m													
5888-3			j a													
6007-3			p e n a													
178-3			g aː n b e l u													
684-3			s aː m a													
1257-3			k a m a l a													
1433-3			p ɔː l ɔ													
1501-3			s i g ɛ													
1684-3			s ɛ l i													
1864-3			k a b a n a													
1988-3			k g eː n d e													
2046-3			g eː n d e													
2127-3			d ɔː l ɔ													
2599-3			ʔ o g a													
2756-3			j a l a													
2775-3			b a m e n i													
3254-3			d a m i n a													
3427-3			s d e													
3465-3			k u l ɛ													
4008-3			k e m i ɛ													
4053-3			p i m b i													
4985-3			s a													
5569-3			b iː ŋ g e													
5606-3			g eː n n e n g e													
5640-3			d iː n dʒ e													
5906-3			b iː ŋ g e													
2-3			k ɛ m n ɔ													
3-3			g e n													
42-3			k i b i													
241-3			d u b ɛ													
242-3			ŋ e													
361-3			k a j a													
651-3			g eː n d e													
701-3			g b													
743-3			iː o e e													
873-3			s e i													
1001-3			d e													
1053-3			g eː n d e													
1109-3			k m n n													
1206-3			t u b b u													
1207-3			g a													
1434-3			d b e													
715-4				d a u u												
1089-4				n a w̃ o												
1319-4				n u r̃ a												
1398-4				s i s e n n a												
1557-4				t a r u												
1626-4				l a m a												
1840-4				t i r u												
2247-4				k o j												
4677-4				k m a e n												
5162-4				m i ŋ r e												
5406-4				k aː n w̃ u												
359-4				d a r a a												
1577-4				k a m a												
2196-4				n a r̃ a												
2230-4				s a ɛ a												
2533-4				p a m ɲ a												
3605-4				k a m ɲ a												
3866-4				d a r u												
4553-4				tʃ i g u n a												
4822-4				k a m ɲ a												
5254-4				p a r̃ a												
503-4				t i r u m												
1356-4				l aː w a												
1881-4				n w̃ e m a												
2084-4				j a n a												
2420-4				p i ŋ o												
3218-4				p a g ɛ r̃ a												
3718-4				p a r u												
4135-4				k a r u m												
4694-4				g a s ɛː r a												
807-4				k a m ɲ a												
2320-4				k a n a												
2842-4				d ɔ m u r												
4313-4				n a ɲ n ɔː												
4460-4				s a r m												
5514-4				ɲ aː n a												
5810-4				tʃ i m r̃ u												
93-4				d eː												
260-4				tʃ i m ɲ u												
385-4				g a m ɲ u n												
890-4				g a m g u n a												
1769-4				g a m ɲ a												
2162-4				p a r u												
2635-4				s i												
2735-4				tʃ i m g n u												
3031-4				d a ɣ a												
5301-4				p a r u												
5605-4				t i w u												
63-4				k a m a												
296-4				g a m ɲ a												
463-4				g a m ɲ a												
762-4				dʒ a n a u u r̃ u												
1432-4				t i r u												
1474-4				dʒ ɛ ɲ r a												
2044-4				tʃ a m ɲ u												
3219-4				d a w a												
4120-4				k a m a												
4184-4				n ɛː e u												
4423-4				t i r u												
4629-4				n ɛ ŋ j u												
4759-4				l ɛː w u												
4904-4				n ɔː ɛ m u												
4960-4				k i n a ɲ a												
4980-4				d ɔː ɣ ɔ												
5059-4				g u w̃ a												
5125-4				g a m ɲ u												
5549-4				d a m o a												
5771-4				m a ɣ a r												
5922-4				t a r u												
1-4				b ɛː												
629-4				t i r i												
667-4				ɛː r u												
1254-4				tʃ a m g a r u												
1415-4				n aː ɛː												
1542-4				l ɔː w r												
1683-4				s aː u u												
1898-4				g u w̃ e												
2551-4				n i												
3251-4				s a r u												
3885-4				dʒ e r a												
5622-4				p a ŋ ɛː e ɛ												
6006-4				p a r̃ a												
43-4				ɲ aː aː												
135-4				dʒ ɛ n a												
158-4				ɲ k aː n a												
221-4				ɛː r u												
650-4				dʒ ɛ g ɛ												
1374-4				dʒ a m ɲ u												
1452-4				s a r u												
1789-4				n ɔ ŋ ɔ												
1862-4				ɛː r u												
2108-4				n u m r u												
2636-4				m ɛː												
3113-4				d a ɣ a												
3136-4				j a r a												
3751-4				k o r												
4888-4				g a m ɔː n a												
5180-4				g a m ɲ u												
5583-4				k a n a												
5981-4				ɛː r u m												
25-4				t a r u ŋ a a												
114-4				g ɔ ŋ ɔ												
702-4				i g ɔ n e u a												
851-4				g a j ɔ												
872-4				a m u												
952-4				k a ŋ u r ɛ												
1941-4				k a m u												
2442-4				n a w̃ n												
3448-4				p a ɛ o a												
3482-4				n ɛ ŋ a ɛː ɔː r a												
3497-4				k aː n a												
3588-4				g ɔ ŋ a												
4101-4				a r̃ a n												
4293-4				dʒ a ŋ a												
4520-4				p a w̃ a												
4609-4				g ɔ ŋ ɔː u r̃ e o												
4740-4				k ɔ m a r̃												
4781-4				m a n ɣ a												
5982-4				g a k r̃ u												
196-4				d a n a												
545-4				i r u												
931-4				p a w ɛː												
978-4				g a m ɲ												
999-4				ɲ u												
1052-4				n a m ɲ u												
1070-4				n u ɣ u												
1298-4				dʒ a ɲ ɛ m m ɛ												
1989-4				l ɛ w a												
2145-4				dʒ oː j												
2306-4				a n ɣ a												
2456-4				g ɛː r u												
2514-4				d u r o												
3132-4				d a m ɲ m												
3300-4				ɛː r u												
3774-4				t a r u												
3976-4				a n m a												
4039-4				t ɛː r u												
4278-4				g a m ɲ u												
4361-4				d a ɣ u												
4570-4				g a m u o												
5318-4				dʒ ɛ ɲ ɛ												
5673-4				dʒ a m ɲ u												
5752-4				b ɛː												
521-4				d n a n												
685-4				s a r u												
744-4				l a ŋ a												
1646-4				a g a												
1745-4				d a w a												
2066-4				n ɛ n a												
2216-4				w ɔː												
2265-4				a l ɛː												
2579-4				dʒ ɛ												
2958-4				n ɔː o												
3197-4				b ɛː												
3339-4				tʃ i r̃ e												
3812-4				k a n ɣ a												
4219-4				t a n o												
4337-4				k a m n ɔ												
5197-4				ɛː r u												
5531-4				t i r u												
5733-4				m u												
409-4				s a r u												
1002-4				r a												
1022-4				tʃ aː w̃ a												
1238-4				a n a												
1612-4				s ɛ ɲ ɛ												
2334-4				ɛː r u												
2396-4				l ɛ												
2553-4				k a r̃ a												
2671-4				k k n												
2798-4				k a r̃ e												
2978-4				g ɔ ŋ ɔ												
3407-4				a n												
3551-4				p a tʃ ɛ ɛː												
3683-4				tʃ i r̃ e												
4220-4				b ɛː												
4383-4				g ɔ m												
4440-4				d ɔː												
4651-4				d a r												
4711-4				l ɛː r m												
4821-4				b i												
5272-4				d aː ɣ a												
5375-4				l a l ɔ r a												
5465-4				l aː w ɔ												
5481-4				a a ɣ a												
5497-4				l i												
5641-4				l ɛː ɛː												
5692-4				a l a												
347-4				tʃ ɛː ɛː ɛː												
448-4				n i w̃												
567-4				k aː n a												
613-4				n ɔː												
787-4				n u w̃ o												
1126-4				r u												
1208-4				k a m a												
1502-4				k a n a												
1669-4				dʒ i n g ɛː n u												
1971-4				j aː s a r n												
2283-4				k m m m												
2354-4				dʒ ɛ ɲ ɛ												
2619-4				d a n a												
2714-4				k k r u r												
3011-4				g a m ɲ u m												
3159-4				l ɛ l ɛː												
3199-4				d ɛː n u n												
3319-4				d aː m a r̃												
3358-4				m a												
3535-4				b ɛː												
3622-4				dʒ a ɣ ɔ												
3640-4				n w w̃ u r o												
3813-4				n ɛː												
4441-4				b ɲ r ɔ												
4498-4				ɛː r u r												
4986-4				a a j a r r												
5036-4				g ɔ ŋ ɔ												
5109-4				l a ɣ a												
5390-4				d ɛː r u												
5425-4				l i ɣ i												
5847-4				j n a												
6008-4				a a r a												
62-4				k a w w												
197-4				d r ɔ												
331-4				s aː aː a												
412-4				n i dʒ a												
482-4				k k w												
786-4				n a												
715-5					d u l ɛ											
1089-5					s iː g a											
1319-5					s iː l l											
1398-5					s u n n a a											
1557-5					g i l e											
1626-5					w a j a											
1840-5					p e n e											
2247-5					d e a											
4677-5					d a m l											
5162-5					s e ŋ i											
5406-5					p a n d e											
359-5					k a r a j											
1577-5					g i l i											
2196-5					s a l a											
2230-5					d i l e											
3605-5					t e n g e											
3866-5					d uː g u											
4553-5					d a l g g e											
4822-5					k u n g i											
5254-5					d ɔ l u											
1356-5					n i l j											
1881-5					s a m u j j											
2084-5					j i e n i											
2420-5					d uː l e											
3218-5					d i g u g a											
3372-5					s a n a											
3718-5					p a l a											
4135-5					d i n e e											
4694-5					d i n ŋ g a											
2476-5					k iː g e											
2842-5					d i j e u											
3719-5					n a											
4081-5					p u ŋ g g u											
5514-5					s a g e											
260-5					t u n j e											
385-5					d u ŋ g a ũː											
890-5					p i n g i l u											
1703-5					d e l											
1769-5					t u ŋ g a											
2735-5					p u n g a n a											
4591-5					d u n u											
5301-5					tʃ i n e											
63-5					d u n a											
296-5					tʃ u n g u											
463-5					t e ŋ g e											
762-5					p i n e ŋ g e dʒ i											
1788-5					s iː ɛ											
3219-5					d uː g u											
4120-5					k u n u											
4759-5					s u a n u											
4960-5					t u n u g u											
5059-5					g i n a											
5549-5					t n n g e											
5771-5					w u g a u											
5905-5					t i r e											
5938-5					p a m e n a a a											
1415-5					m g a											
1542-5					n i e ɛ											
1898-5					p ɔ l ɔ e											
2551-5					r a											
2957-5					s o n d e											
3048-5					p iː j a											
4402-5					n e											
5081-5					p i j ŋ e d i											
6006-5					p ɔ l ɔ											
135-5					p u ŋ e o											
194-5					t u j											
716-5					j a											
2083-5					k aː ɛ n i											
2618-5					n ɛ l ɛ											
2880-5					p o n g e g a											
3113-5					t ɔ g a											
3136-5					u u n u											
3405-5					a j ɛ e											
3572-5					t i n e											
4535-5					n u j u											
5751-5					g iː l ɛ											
851-5					k a m o											
2179-5					ŋ g e											
2351-5					k e ɛ e											
2496-5					n e l											
3448-5					d e e g a											
4781-5					s o ŋ g a											
4921-5					s a l g u a											
196-5					d uː l e											
789-5					g u l a											
931-5					d i r e											
1298-5					p ŋ n o l g a											
2145-5					t a g											
3639-5					t a w a											
3977-5					s o n d e											
3978-5					p o n d e											
4260-5					u n g u											
5200-5					e l a											
5532-5					g e n i											
5866-5					dʒ o s o a a											
432-5					p e ŋ j											
446-5					p ŋ ŋ g ɛ j e											
521-5					k a dʒ a u											
1124-5					u e a l e											
1237-5					p i ŋ g e											
1579-5					o a b l e											
1748-5					n n											
2774-5					a n a											
3198-5					s iː l a											
3339-5					k u j ɛ											
3534-5					g e n a											
3550-5					a m u j a											
3684-5					k a d e											
3944-5					t e ɛ ɛ											
4611-5					p ɔ l ɔ											
4738-5					k i n g i											
4983-5					s o n d o											
5447-5					g i g a											
5656-5					s o n d e											
5830-5					j a											
1074-5					d u g u u											
1170-5					t u n d e											
1187-5					d u l u											
1454-5					s iː l e e											
1841-5					g e											
1970-5					d ɔ l ɔ											
2977-5					k o l dʒ e											
3252-5					t n g u g											
3301-5					k i b i											
3463-5					p w ɛː											
3498-5					j a											
4363-5					d u g g											
5038-5					k a l ɔ l											
5228-5					t u n g u											
5229-5					dʒ o l g u											
5391-5					d a l											
5481-5					ɔ e g a											
5793-5					n u ŋ g o ɛ											
5888-5					j a											
6007-5					p u n a											
178-5					k uː j i a l u											
568-5					k u n d ɛ l ɛ											
569-5					k u n d ɛ l l											
1257-5					k a l ɛ l a											
1433-5					p ɔ l ɔ											
1501-5					s iː ɛ											
1684-5					s a l e											
1787-5					r ɛː											
1864-5					k a b n a											
1923-5					g i b i											
1988-5					k p o n d e											
2046-5					a n d e											
2067-5					u n g ɛ											
2109-5					g i b i u											
2127-5					s iː l a											
2372-5					p n l ɛ											
2599-5					d iː e											
2756-5					n a j a											
2775-5					p a m a n i											
3254-5					p a n a n a											
3319-5					k u j e o											
3358-5					sʷ a											
3427-5					ŋ g e											
3622-5					d a g a											
3658-5					k l l e											
3807-5					k ɛ l g											
4008-5					k a ŋ g u											
4053-5					p i l g e											
4280-5					ŋ ŋ t e l a											
4630-5					m iː											
4848-5					u e e ŋ i lː a											
4905-5					m u											
4985-5					s a											
5467-5					d i g e											
5606-5					k a ŋ l a ŋ g e											
5640-5					s a ŋ g e											
2-5					k aː n u											
3-5					k a n e											
21-5					d aː g a											
26-5					t e l g											
64-5					k u n u											
117-5					d u											
224-5					u u g u											
241-5					d iː g e											
312-5					p u a											
327-5					dʒ i i g											
361-5					k a j o											
651-5					t a g e											
873-5					s iː e											
1001-5					d e											
1053-5					a n d e											
1207-5					g a											
715-6						d a l i										
1089-6						ŋ i n o										
1319-6						ŋ a a										
1398-6						m e n e n i aː										
1557-6						g i l o										
1626-6						e a j aː										
1840-6						t i n o										
2247-6						g aː o										
4677-6						n a l i j i										
5162-6						m ɛ ŋ o										
5406-6						dʒ ɛ n u ɛ										
