COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r b ə t																
248-3			m u r a																
293-3			a ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b o r a																
414-3			tʼ ɨ b a kʼ u ə a																
601-3			ʔ ə r w b																
642-3			n ɨ k a s																
60-3			n ə k ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ r a b																
450-3			z ə r																
490-3			tʼ ə p ə ə																
638-3			s ɨ n e																
645-3			kʼ a r																
75-3			ʔ a m b ɨ r																
160-3			tʼ ə r ə kʼ																
208-3			ʔ ɨ n kʼ w ə																
214-3			ʔ a b																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə tʼ ə																
409-3			g ə t ə r ə																
497-3			t ə n																
598-3			x w e t																
646-3			ʔ a x ə																
164-3			b ə k ə																
210-3			ʒ ə x w ə r ə																
215-3			ʔ a tʼ e b ə t																
256-3			t u m a																
285-3			m ɨ tʼ a x																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w a																
412-3			s a x ɨ n																
496-3			s u r s ə n b ə t																
64-3			x a p o																
67-3			w ɨ r																
169-3			b ə z ə z ə m																
251-3			a e kʼ ə																
461-3			tʼ ə																
547-3			w ɨ z a t																
597-3			ʔ e m ə n ə ə																
655-3			m ɨ ʃ t																
7-3			ʔ a r g a																
158-3			kʼ ə m i s																
168-3			ʔ ɨ m a r																
61-4				d ə m															
63-4				ʔ a tʼ ɨ m															
107-4				g a m ə l a															
112-4				d a b ə n a															
331-4				n ɨ g o s															
377-4				b ə kʼ u r															
381-4				ʔ a t															
417-4				r u															
451-4				s ə b a t															
454-4				ʔ a tʃʼ ɨ r															
484-4				s ɨ tʃʼ ɨ s t															
535-4				ʔ a s ɨ r															
543-4				s o s t															
593-4				ʔ a m u s															
640-4				m a n															
1-4				d ə mː ə r ə															
65-4				tʼ u w															
163-4				s ə tʃʼ ə															
408-4				b o r a															
414-4				d u b a kʼ u l a															
601-4				ʔ ə r o b															
642-4				n ɨ f a s															
60-4				n ə f ə s ə															
115-4				ʔ ə m															
450-4				ə r															
490-4				tʼ ə mː ə															
638-4				s ɨ n ə															
645-4				kʼ a l															
75-4				ʔ a m b ɨ															
160-4				tʼ ə r ə kʼ															
378-4				ʔ a n g ə t															
379-4				ʃ ə tʼ ə n															
409-4				g ə t ə r															
497-4				t ə n															
598-4				h o ə t															
646-4				ʔ a h ə															
164-4				b ə k ə															
332-4				ʔ ə g ɨ r															
380-4				ʔ a h u ə															
412-4				s a h ə n															
64-4				d a mː o															
67-4				w ɨ r															
169-4				b ə ə ə															
461-4				tʼ ə															
547-4				w ɨ a t															
597-4				ʔ ə m ə n ə ə															
655-4				m ɨ ʃ t															
158-4				kʼ ə m ɨ s															
168-4				ʔ u m a r															
61-5					tʼ ə m														
63-5					ʔ a tʼ ɨ m														
107-5					g ə m e r a														
112-5					tʼ a b ə r a														
331-5					n ɨ g w s														
377-5					b ə kʼ u r ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a r ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m a ə														
1-5					tʼ ə bː ə r ə m														
65-5					tʼ u b														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u r a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b o r a														
414-5					tʼ ɨ b a kʼ u r a														
601-5					ʔ ə r o														
642-5					ʔ ɨ f a s														
60-5					n ə f ə s ə														
115-5					ʔ ə m a m														
209-5					s ɨ mː u n														
242-5					ʔ a mː ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tʼ ə bː w														
638-5					s ɨ nː e														
645-5					kʼ a r														
75-5					ʔ a m b ɨ r														
160-5					tʼ ə r ə kʼ														
208-5					ʔ ɨ n kʼ w ɨ ə														
214-5					ʔ a b														
218-5					ʔ ɨ n z ɨ r														
378-5					ʔ a n g ə t														
379-5					ʒ ə tʼ ə														
409-5					g ə t ə r ə														
497-5					t ə n														
598-5					x w e t														
164-5					b ə kː ə														
210-5					zː ə x w ə r														
215-5					ʔ a tʼ e b ə t														
256-5					t u mː a														
285-5					m ɨ tʼ a tʼ														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w a														
496-5					w u r s ə n b ə t														
64-5					tʼ a b o														
67-5					w ɨ r														
169-5					b ə z ə z ə														
251-5					f e kʼ														
294-5					m w kʼ kʼ														
461-5					tʼ ə														
547-5					w ɨ z a t														
597-5					ʔ e m ə ə ə ə														
655-5					m ɨ ʃ t														
7-5					ʔ a r g a														
168-5					ʔ ɨ m a r														
61-6						d ə m													
63-6						ʕ a tʼ ɨ m													
107-6						g ə m ə l a													
112-6						d a b ə n a													
331-6						n ɨ g w s													
377-6						b ə kʼ ə ə													
381-6						ħ a t													
417-6						r w z													
451-6						s ə b a ʔ													
454-6						ħ a tʼː ɨ r													
484-6						s ɨ d ɨ s t													
535-6						ʕ a s ɨ r													
543-6						s ə s t													
593-6						ħ a m w s													
640-6						m ə ə													
1-6						d ə bː ə r ə													
163-6						s ə tʼː ə													
212-6						ʕ ɨ n													
244-6						ʕ a r b ə t													
248-6						m w l a													
293-6						f ə r ə z													
373-6						kʼ ɨ m a l													
408-6						b ə r ə													
601-6						ʔ ə r o													
642-6						n ɨ f a s													
60-6						n ə f ə s ə													
115-6						l ə m a													
242-6						ħ a m ɨ s t													
415-6						z ɨ n a b													
450-6						z ə r													
490-6						tʼ ə bː ə													
638-6						s ɨ r ə													
645-6						kʼ a l													
75-6						ħ a m b ɨ													
208-6						ʕ ɨ n kʼ w ə													
214-6						ʕ a b													
218-6						ʕ ɨ z z ɨ													
409-6						ʔ ɨ t ə r													
497-6						ʔ ə n													
598-6						j w ə ʔ													
646-6						ʕ a j ə													
215-6						ħ a tʼ ə b ə t													
256-6						ʔ w m a													
294-6						m w kʼ kʼ													
655-6						m ɨ sː ʔ													
158-6						kʼ ə m ɨ s													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e r a												
112-7							d a b ə r a												
331-7							n ɨ g w s												
377-7							b ə kʼ u r ə												
381-7							ʔ a t												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ d ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a n												
1-7							d ə pː ə r ə m												
65-7							tʼ u												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r b ə t												
248-7							m u r a												
293-7							kː ə r ə z												
373-7							kʼ ɨ m a r												
408-7							b o r a												
414-7							d ɨ b a kʼ u r a												
601-7							ʔ ə r w												
642-7							n ɨ kː a s												
60-7							n ə kː ə s ə m												
115-7							ʔ a m a m												
209-7							s ɨ mː u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a b												
450-7							z ə r												
490-7							tʼ ə pː ə												
638-7							s ɨ n e												
645-7							kʼ a r												
75-7							ʔ a m b ɨ r												
160-7							tʼ ə r ə kʼ												
208-7							ʔ ɨ n kʼ w ɨ												
214-7							ʔ a b												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a n g ə t												
379-7							ʒ ə tʼ ə												
409-7							g a t ə r ə												
497-7							t ə n												
598-7							x w e t												
646-7							ʔ a x ə												
164-7							b ə kː ə m												
210-7							ʒ ə x w ə r												
215-7							ʔ a tʼ e b ə t												
256-7							t u mː a												
285-7							m ɨ t a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x w a												
412-7							s a x ɨ n												
496-7							s u r s ə n b ə t												
64-7							d a pː o												
67-7							w ɨ r												
169-7							b ə z ə z ə z												
251-7							kː e kʼ												
294-7							m w kʼ kʼ												
461-7							tʼ e												
547-7							w ɨ z a t												
597-7							ʔ e m g n ə ə												
655-7							m ɨ ʃ t												
7-7							ʔ a r g a												
158-7							kʼ ə m ɨ s												
168-7							ʔ ɨ m a r												
61-8								tʼ ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r a											
112-8								tʼ a m ə r a											
331-8								n ɨ g u s											
377-8								b u kʼ u r ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ dʒ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m a n											
1-8								tʼ ə p ə r ə m											
65-8								tʼ u w											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m u r a											
293-8								k ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b ə r a											
414-8								tʼ ɨ b a kʼ u l a											
601-8								ʔ ə r o											
642-8								n ɨ k a s											
60-8								n ə k ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ m u t											
242-8								ʔ a m ɨ s t											
415-8								z ɨ r a b											
450-8								z ə r											
490-8								tʼ ə p ə ə											
638-8								s ɨ n ə											
645-8								kʼ a r											
75-8								ʔ a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w ɨ											
214-8								ʔ a b											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								ʒ ə tʼ ə											
409-8								g ə t ə r ə											
497-8								t ə n											
598-8								h u e t											
646-8								ʔ a x ə											
164-8								b ə k ə											
210-8								ʒ ə x w n r ə											
215-8								ʔ a tʼ e b ə t											
256-8								t u mː a											
285-8								m ɨ tʼ a tʼ											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə h u a											
412-8								s a h ɨ n											
496-8								w u r s ə n b ə t											
64-8								tʼ a p o											
67-8								w ɨ r											
169-8								n ə z ə z ə z											
251-8								k e kʼ ə											
294-8								m u kʼ kʼ											
461-8								tʼ e											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə ə											
655-8								m ɨ ʃ t											
7-8								ʔ a r g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
61-9									d ə m										
63-9									ʔ a tʼ ɨ m										
107-9									g a m ə r a										
112-9									d a b ə r a										
331-9									n ɨ g w s										
377-9									b ə kʼ ə ə ə										
381-9									ʔ a t										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a tʃʼ ɨ r										
484-9									s ɨ d ɨ s t										
535-9									ʔ a s ɨ r										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m a n										
1-9									d ə p ə r ə										
65-9									tʼ u b										
163-9									s ə tʃʼ ə										
212-9									ʔ ai̯ n										
244-9									ʔ a r b ə t										
248-9									m u r a										
293-9									f ə r ə z										
373-9									kʼ ɨ m a r										
408-9									b ə r a										
414-9									d ə b a kʼ u r a										
601-9									ʔ ə r w ə										
642-9									n ɨ f a s										
60-9									n ə f ə s ə										
209-9									s ɨ m u t										
242-9									ʔ a m ɨ s t										
415-9									z ɨ r a b										
490-9									tʼ ə p w										
638-9									s ɨ n ə										
645-9									kʼ a r										
75-9									ʔ a m b ɨ r										
160-9									tʼ ə r ə kʼ										
208-9									ʔ ɨ n kʼ w ɨ										
214-9									ʔ a b										
218-9									ʔ ɨ n z ɨ r										
378-9									ʔ a n g ə t										
379-9									ʒ ə tʼ ə										
409-9									g ə t ə r ə										
497-9									t ə n										
598-9									x w ai̯ t										
646-9									ʔ a x ə										
164-9									b ə k ə										
210-9									ʒ ə x w ə r										
215-9									ʔ a tʼ ə b ə t										
256-9									t u m a										
285-9									m ɨ tʼ a d										
332-9									ʔ ə g ɨ r										
380-9									ʔ a x w a										
412-9									s a x ɨ n										
496-9									w ə r s ə n b ə t										
64-9									d a b w										
67-9									w ɨ r										
169-9									b ə r ə z ə										
251-9									f ə kʼ										
294-9									m w kʼ kʼ										
461-9									tʼ ə										
547-9									w ɨ z a t										
597-9									ʔ ə m g n ə										
655-9									m ɨ ʃ t										
7-9									ʔ a r g a										
168-9									ʔ ɨ m a r										
61-10										d ə m									
63-10										ʔ a tʼ ə m									
107-10										g a m ə ə a									
112-10										d a b ə n a									
331-10										n ə g ə s									
377-10										b ə kʼ ə ə ə									
381-10										ʔ a d									
417-10										r u z									
451-10										s ə b a									
454-10										ʔ a tʃʼ ə r									
484-10										s ə d ə s									
535-10										ʔ a ʃ ə r									
543-10										s ə s									
593-10										ʔ a m u s									
640-10										m a ə									
1-10										d ə l ə ə ə									
65-10										tʼ u b									
163-10										s ə tʃʼ ə									
212-10										ʔ eː n									
244-10										ʔ a r b ə									
248-10										m u ə a									
293-10										f ə r ə z									
373-10										kʼ ə m a ə									
408-10										b ə r ə									
414-10										d ə b a kʼ u ə									
601-10										ʔ ə r ə b									
115-10										ʔ a m									
209-10										s ə m u									
242-10										ʔ a m ə s									
415-10										z ə n a b									
490-10										tʼ ə l ə									
160-10										d ə r ə kʼ									
208-10										ʔ a n kʼ ə ə ə									
218-10										ʔ ə z ʔ ə ə									
378-10										ʔ a n g ə									
379-10										ə tʼ ə									
497-10										ə n									
598-10										k ə ə									
646-10										ʔ a ə ə									
164-10										b ə ħ ə									
210-10										ə ə k ə ə ə									
256-10										u m a									
285-10										m ə tʼ a d									
380-10										ʔ a k ə									
412-10										s a k ə n									
64-10										d a l									
169-10										b ə r ə z ə ʔ									
461-10										tʼ ə									
547-10										w ə z a									
61-11											d ə m								
63-11											ʔ a tʼ ɨ m								
107-11											g a m ə r a								
112-11											d a b ə r a								
331-11											n ɨ g u s								
377-11											b ə kʼ ə r ə								
381-11											ʔ a t								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a tʃʼ ɨ r								
484-11											s ɨ dʒ ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s o s t								
593-11											ʔ a m u s								
640-11											m a n								
1-11											d ə p ə r ə								
65-11											tʼ u b								
163-11											s ə tʃʼ ə								
212-11											ʔ i n								
244-11											ʔ a r b ə t								
248-11											m u r a								
293-11											f ə r ə z								
373-11											kʼ ɨ m a r								
408-11											b o r a								
414-11											d ɨ b a kʼ u l a								
601-11											ʔ ə r o								
642-11											n ɨ f a s								
60-11											n ə f ə s ə								
115-11											ʔ ə m a m								
209-11											s ɨ m u t								
242-11											ʔ a m ɨ s t								
450-11											z ə r								
490-11											tʼ ə p ə								
638-11											s ɨ n ə								
645-11											kʼ a r								
75-11											ʔ a m b ɨ r								
160-11											tʼ ə r ə kʼ								
208-11											ʔ ɨ n kʼ w ə								
214-11											ʔ a b								
218-11											ʔ ɨ n z ɨ r								
378-11											ʔ a n g ə t								
379-11											ʒ ə tʼ ə								
409-11											g ə t ə r ə								
497-11											t ə n								
598-11											x w e t								
646-11											ʔ a x ə								
164-11											b ə k ə								
210-11											ʒ ə x o n r								
215-11											ʔ a tʼ e b ə t								
256-11											t u m a								
285-11											m ɨ tʼ a d								
332-11											ʔ ə g ɨ r								
412-11											s a x ɨ n								
496-11											w ɨ r s ə n b ə t								
64-11											d a b o								
67-11											w ɨ r								
169-11											b ə z ə z ə z								
251-11											f ə kʼ								
294-11											m ə kʼ ʔ								
461-11											tʼ ə								
547-11											w ɨ z a t								
597-11											ʔ ə m ə n ə ə								
655-11											m ɨ ʃ t								
7-11											ʔ a r g a								
168-11											ʔ ɨ m a r								
61-12												d ə m							
63-12												ʔ a tʼ ɨ m							
107-12												g ə m ə l a							
112-12												d a b ə n a							
331-12												n ɨ g u s							
377-12												b ə kʼ w ə ə							
381-12												ʔ a t							
417-12												r u z							
451-12												s ə b a t							
454-12												ʔ a tʃʼ ɨ r							
484-12												s ɨ dː ɨ s t							
535-12												ʔ a s ɨ r							
543-12												s o s t							
593-12												ʔ a m u s							
640-12												m ə n							
1-12												d ə bː ə r ə m							
65-12												tʼ u b							
163-12												s ə tʃʼ ə							
212-12												ʔ ɨ n							
244-12												ʔ a r b ə t							
248-12												m u l a							
293-12												f ə r ə z							
373-12												kʼ ɨ m a l							
408-12												b ə r ə							
414-12												d ɨ b a kʼ u lː a							
601-12												ʔ ə r o							
642-12												n ɨ f a s							
60-12												n ə f ə s ə							
115-12												ʔ ə n a							
209-12												s ɨ m u t							
242-12												ʔ a m ɨ s t							
415-12												z ɨ n a b							
450-12												z ə r							
490-12												tʼ ə bː ə ə							
638-12												s ɨ rː ə							
645-12												kʼ a l							
75-12												ʔ a m b ɨ							
160-12												d ə r ə kʼ							
208-12												ʔ ɨ n kʼ w ɨ							
214-12												ʔ a b							
218-12												ʔ ɨ n z ɨ n							
378-12												ʔ a n g ə t							
379-12												ʒ ə tʼ ə							
497-12												t ə n							
598-12												k w ə t							
164-12												b ə k ə							
210-12												zː ə k o n ə ə							
215-12												ʔ a tʼ ə b ə t							
256-12												t u mː a							
285-12												m ɨ d a d							
332-12												ʔ ə g ɨ r							
380-12												ʔ ə k u a							
412-12												s a k ɨ n							
496-12												w ə n s ə n b ə t							
64-12												d a bː o							
67-12												w ɨ r							
169-12												n ə z ə z ə m							
251-12												f ə kʼ							
294-12												m u kʼ k							
461-12												tʼ ə							
547-12												w ɨ z a t							
597-12												ʔ ə n ə ə ə ə							
655-12												m ɨ s t							
7-12												ʔ a l g a							
168-12												ʔ ɨ m a r							
61-13													d ə m						
63-13													ʔ a tʼ ɨ m						
107-13													g a m e l a						
112-13													d a b ə n a						
331-13													n ɨ g u s						
377-13													b ə kʼ u r						
381-13													ʔ a tː						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a tʃʼ ɨ r						
484-13													s ɨ dː ɨ s t						
535-13													ʔ a sː ɨ r						
543-13													s o s t						
593-13													ʔ a m u s						
640-13													m a n						
1-13													d ə bː ə r ə						
65-13													tʼ u						
163-13													s ə tʃʼ ə						
212-13													ʔ e n						
244-13													ʔ a r b ə t						
248-13													m u l a						
293-13													f ə r ə z						
373-13													kʼ ɨ m a l						
408-13													b o r a						
414-13													d ɨ b a kʼ u l a						
601-13													ʔ ə r o						
642-13													n ɨ f a s						
60-13													n ə f ə s ə						
115-13													ʔ ə n a m						
209-13													s ɨ m u t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													tʼ ə bː w						
638-13													s ɨ nː e						
645-13													kʼ a l						
75-13													ʔ a m b ɨ r						
160-13													d ə r ə kʼ						
208-13													ʔ ɨ n kʼ w ə ə						
214-13													ʔ a b						
218-13													ʔ ɨ n z ɨ n						
378-13													ʔ a n g ə t						
379-13													ʒ ə tʼ ə						
409-13													g e t ə r						
497-13													t ə n						
598-13													h w e t						
646-13													ʔ a x ə						
164-13													b ə kː ə						
210-13													zː ə x w n r						
215-13													ʔ a tʼ e b ə t						
256-13													t u m a						
285-13													m ɨ d a d						
332-13													ʔ ə g ɨ r						
380-13													ʔ a x u a						
496-13													w u r s ə n b ə t						
67-13													w ɨ r						
169-13													n ə z ə z ə						
251-13													f e kʼ						
294-13													m w kʼ kʼ						
461-13													tʼ e						
547-13													w ɨ z a t						
597-13													ʔ e n ə ə ə						
655-13													m ɨ ʃ t						
7-13													ʔ a l g a						
158-13													kʼ ə m i s						
168-13													ʔ ɨ m a r						
61-14														d ə m					
63-14														ʔ a tʼ ɨ m					
107-14														g a m ə l a					
112-14														d a b ə n a					
331-14														n ɨ g u s					
377-14														b ə kʼ ə ə ə					
381-14														ʔ a tː					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a tʃʼ ɨ r					
484-14														s ɨ dː ɨ s t					
535-14														ʔ a sː ɨ r					
543-14														s ə s t					
593-14														ʔ a m u s					
640-14														m w n					
1-14														d ə bː ə r ə m					
65-14														tʼ u b					
163-14														s ə tʃʼ ə					
212-14														ʔ ɨ n					
244-14														ʔ a r b ə					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a l					
408-14														b ə r a					
414-14														d ə b a kʼ u l a					
601-14														ʔ ə r o					
642-14														n ɨ f a s					
60-14														n ə f ə s ə m					
115-14														l ə m a m					
209-14														s ɨ m u t					
242-14														ʔ a m ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														tʼ ə bː ə ə					
638-14														s ɨ rː ə					
645-14														kʼ a l					
75-14														ʔ a m b ɨ r					
160-14														d ə r ə kʼ					
208-14														ʔ ɨ n kʼ w ɨ ə					
214-14														ʔ a b					
218-14														ʔ ɨ n z ɨ n					
378-14														ʔ a n g ə t					
379-14														ʒ ə tʼ ə					
409-14														g ə t ə r ə					
497-14														t ə n					
598-14														x w l t					
646-14														ʔ a x ə					
164-14														b ə kː ə m					
210-14														dː ə x w ə ə ə					
215-14														ʔ a d e b ə					
256-14														t u m a					
285-14														m ɨ d a d					
332-14														ʔ ə g ɨ r					
380-14														ʔ ə x w a					
412-14														s a x ɨ n					
496-14														w ə r s ə n b ə t					
64-14														d a bː o					
169-14														b ə z ə z ə m					
251-14														f ə ʔ					
294-14														m ə kʼ k					
461-14														tʼ ə					
547-14														w ɨ z a t					
597-14														ʔ ə n ə ə ə ə					
655-14														m ɨ ʃ t					
7-14														ʔ a l g a					
158-14														kʼ ə m ɨ s					
168-14														ʔ ɨ m a r					
61-15															d ə m				
63-15															ʔ a tʼ ɨ m				
107-15															g a m ə l a				
112-15															d a b ə n a				
331-15															n ɨ g u s				
377-15															b ə kʼ ə l				
381-15															ʔ a tː				
417-15															r u z				
451-15															s ə b a t				
454-15															ʔ a tʃʼ i r				
484-15															s ɨ d ɨ s t				
535-15															ʔ a ʃ ɨ r				
543-15															s o s t				
593-15															ʔ a m u s				
640-15															m a n				
1-15															d ə mː ə l ə				
65-15															tʼ u b				
163-15															s ə tʃʼ ə				
212-15															ʔ eː n				
244-15															ʔ a r b ə				
248-15															m u l a				
293-15															f ə r ə z				
373-15															kʼ ɨ m a l				
414-15															d u b a kʼ u l				
601-15															ʔ ə r u				
642-15															n ɨ f a s				
60-15															n ə f ə s ə				
115-15															ʔ a m a				
209-15															s ɨ m u t				
242-15															ʔ a m ɨ s t				
415-15															z ɨ n a b				
450-15															z ə r				
490-15															tʼ ə r ə				
638-15															s ɨ r ə				
645-15															kʼ a l				
75-15															ʔ a m b ɨ l				
160-15															d ə r ə kʼ				
214-15															ʔ a b				
218-15															ʔ ɨ n z ɨ n				
378-15															ʔ a n g ə t				
379-15															f ə tʼ ə				
409-15															g ə t ə r				
497-15															t ə n				
646-15															ʔ a x ə				
164-15															b ə f ə				
210-15															ʃ ə x w n ə				
215-15															ʔ a tʼ b ə				
256-15															t u mː a				
285-15															m ɨ d a d				
332-15															ʔ ɨ g ɨ r				
380-15															ʔ a x u a				
412-15															s a x ɨ n				
496-15															w u n s ə n b				
67-15															w ɨ r				
169-15															b ɨ z ə z ə				
251-15															f ɨ kʼ				
294-15															m u kʼ kʼ				
461-15															tʼ ai̯				
547-15															w ɨ z a t				
655-15															m ɨ ʃ t				
158-15															kʼ ə m i s				
168-15															ʔ ɨ m a r				
61-16																d ə m			
63-16																ʔ a s ɨ m			
107-16																gː ə m ə r a			
112-16																d ə b ə n a			
331-16																n ɨ gː ə s			
377-16																b ə kʼ ə ə			
381-16																ʔ a t			
417-16																r ɨ z			
451-16																s ə b a t			
454-16																ħ a tʼ ɨ r			
484-16																s ɨ dː ɨ s t			
535-16																ʔ a s ɨ r			
543-16																s ə s t			
593-16																ħ a m ɨ s			
640-16																m ə ə			
65-16																s ɨ			
163-16																s ə tʼ ə			
212-16																ʔ ə n			
244-16																ʔ a r b t			
248-16																m ɨ l a			
293-16																f ə r ə z			
