COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
210-2		k ə k t n																	
215-2		f a h ə b ə kː																	
285-2		m ɨ tʼ a w																	
380-2		ʔ a k u																	
412-2		s a k a n																	
496-2		t ə r b ə h b ə h																	
64-2		w a kʼ o																	
251-2		f ə kʼ e																	
294-2		m u kʼ kʼ e																	
597-2		k ə m g ə ə e																	
7-2		f a g a																	
158-2		kʼ ə m i s																	
296-2		j ə k a h																	
375-2		s ə b																	
541-2		kʼ ə tʃ ɨ n																	
113-2		b u n a																	
252-2		r ə k ə b ə																	
330-2		kʼ ə kʼː d																	
449-2		f a j ə																	
491-2		w ɨ n g ə h																	
545-2		k ɨ e o																	
596-2		n ə g ə																	
4-2		g e n dʒ ə																	
106-2		m ə tʃ a																	
254-2		kʼ i m a t																	
290-2		k a g ə tʃ ə																	
602-2		m ɨ n																	
2-2		k u f u																	
3-2		k i r ə																	
213-2		k a r a sː																	
486-2		n ə tʼ ə kʼ ə																	
10-2		tʼ ɨ kʼ u r																	
152-2		ʔ a n o																	
211-2		m ɨ tʃ ə t																	
328-2		s ə ʃ ə b ə																	
333-2		m ɨ s ɨ r																	
334-2		f a n b ə s a																	
540-2		kʼː ə b a e																	
109-2		g u n tʃ ə																	
61-3			d ə m																
63-3			ʔ a tʃʼ ɨ m																
107-3			g a m e a																
112-3			d a m ə r a																
331-3			n ɨ g w s																
377-3			b ə kʼ u r ə																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə p a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ h ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s o s t																
593-3			ʔ a m u s																
640-3			m a sː n																
1-3			d ə p ə r ə m																
65-3			tʃʼ u m																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r p ə t																
248-3			m u a																
293-3			kʼ ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b ə r a																
414-3			d ə p a kʼ u a																
601-3			ʔ ə r o p																
642-3			n ɨ kʼ a w																
60-3			n ə kʼ ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ r a p																
450-3			z ə r																
490-3			tʃʼ ə p w ə																
638-3			s ɨ n e																
645-3			kʼ a																
75-3			ʔ a m b ɨ r																
160-3			t ə r ə kʼ																
208-3			ʔ a n kʼ w kʼ r																
214-3			ʔ a p																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə t ə																
409-3			g ə t ə r ə																
497-3			t ə n																
598-3			h w e t																
646-3			ʔ a sː ə																
164-3			b ə k ə m																
210-3			ʒ ə x w ə r ə																
215-3			ʔ a t e p ə t																
256-3			t u t a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w a																
412-3			s a h ə n																
496-3			w u r s ə n p ə t																
64-3			d a p o																
67-3			w ɨ r																
169-3			n ə z ə z ə m																
251-3			kʼ ɨ kʼ																
461-3			t ə																
547-3			w ɨ z a t																
597-3			ʔ e m ə n ə																
655-3			m ɨ k t																
7-3			ʔ a g a																
158-3			kʼ ə m ɨ s																
168-3			ʔ ɨ m a r																
296-3			tʃʼ ə h u t																
372-3			k ə n kʼ ə r																
374-3			b ə ʒ ə ʒ o																
375-3			s ə b																
385-3			w ɨ t ə t																
411-3			t ə r a s																
500-3			ʔ ɨ m ɨ r																
6-3			m ə r k a m a																
17-3			ʔ ə h ɨ r																
123-3			k e m ə m																
252-3			n ə k ə p ə																
421-3			b ɨ ʒ ə																
448-3			kʼ ə t a n s ə n b ə t																
449-3			ʔ a ʒ ə																
545-3			h ɨ n ə m																
596-3			n ə g ə																
653-3			p ə t ɨ t																
4-3			g ɨ n ʒ ə																
254-3			dʒ ɨ m a t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ɨ r																
460-3			x ɨ t t																
489-3			p ə r tʃʼ u m a																
552-3			z ɨ																
652-3			ʔ e t ə t a																
119-3			ʔ a n g a tʃ a																
298-3			x u t																
340-3			g w ə tʃ ə																
458-3			d ə n g ə n ə																
459-3			ʔ a s ə																
607-3			ʔ ə k w a																
609-3			ʔ ɨ x a																
647-3			t ə t a t																
10-3			t ɨ kʼ u r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ ɨ z ə																
73-3			tʃ ə k w r r ə																
76-3			m w ə s a																
110-3			d a t a																
121-3			t ɨ k ə																
167-3			g ɨ k ə																
255-3			kʼ w ə kʼ tʃ ə																
297-3			g u n ə r																
299-3			g u n ə r																
338-3			p ə m ɨ r																
342-3			m e n a																
344-3			kʼ ə s ə m																
410-3			kʼ a r ɨ a																
540-3			n e p a																
550-3			dʒ ə n dʒ ɨ r																
61-4				d ə m															
63-4				ʔ ə h ɨ m															
107-4				g a m e ə															
112-4				d a b ə n ə															
331-4				n ɨ g d ʃː															
377-4				b ɨ f u w ə															
381-4				ʔ ə t															
417-4				s u b															
451-4				ʃː ə b a t															
454-4				ə h ɨ s															
484-4				ʃː ɨ h ɨ ʃː t															
535-4				ə ʃː ɨ s															
543-4				ʃː e h t															
593-4				f ə m u ʃː															
640-4				m a a															
1-4				d ə b ə s ə															
65-4				h u															
163-4				ʃː ə h ə															
408-4				b ə s a															
414-4				d ɨ b ə f ə															
601-4				ə s e															
642-4				n ɨ f ə ʃː															
60-4				n a f ə ʃː ə															
115-4				ə r a m															
450-4				b ə s															
490-4				h ə b a ə															
638-4				ʃː ɨ n e															
645-4				f ə															
75-4				ə m b ɨ w															
160-4				h ə s ə f															
378-4				ə n g ə t															
379-4				h ə h ə															
409-4				g ə t ə s ə															
497-4				t ə n															
598-4				h a d t															
646-4				ʔ ə h ə															
164-4				b ə h ə															
332-4				a g ɨ w															
380-4				ə h a a															
412-4				ʃː ə h ə n															
64-4				d ə b e															
67-4				w ɨ s															
169-4				nː ə s ə b ə b ə															
461-4				h e															
547-4				d ɨ j a t															
597-4				ʔ ɨ w ə nː ə ə															
655-4				m ɨ h t															
158-4				f ə m b															
168-4				ɨ m a s															
372-4				h a n f a s															
374-4				b ə h e h e															
375-4				ʃː ə b															
385-4				w ɨ h ə t															
411-4				t ɨ s a r															
500-4				ʔ ɨ m ɨ w															
541-4				f a h ɨ n															
6-4				m ə h a m a															
17-4				ə h ɨ r															
330-4				f a d d															
421-4				b ɨ h ə															
449-4				ʔ ə h ə															
545-4				h ɨ n e															
596-4				n ə g ə															
653-4				b ə t ɨ t															
4-4				g ɨ n f ə															
8-4				f ə b ə d e															
106-4				m a j ə															
339-4				b ə f ɨ n															
489-4				b a r h f m ə ə															
652-4				ɨ t e d															
119-4				a n g a h a															
340-4				g a e n ə															
458-4				d ə n g ə h ə															
486-4				n ə h ə f ə															
607-4				ə h w a															
609-4				ɨ g a															
15-4				ɨ nː ɨ															
18-4				n ɨ f i j ə															
73-4				f ə h a r ə															
76-4				m w ə ʃː a															
110-4				d a t a															
121-4				t ɨ h ə															
167-4				g ɨ j ə															
334-4				ʔ a n b a h a															
342-4				m e n a															
344-4				f ə ʃː ə m															
410-4				e a s ɨ h															
550-4				f ə n f ɨ w															
612-4				f a s b mː															
61-5					d ə m														
63-5					ʔ a tː ɨ m														
107-5					g a m e a														
112-5					d a b ə r a														
331-5					nː ɨ g w s														
377-5					b ɨ kʼ u tʃ														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a s ɨ r														
543-5					s o sː t														
593-5					ʔ a m u s														
640-5					m a n														
1-5					d ə bː ə r ə														
65-5					tʃʼ u														
163-5					s ə tʃʼ ə														
212-5					ʔ e nː														
244-5					ʔ a r bː ə t														
248-5					m u a														
293-5					tʃ ə r ə z														
373-5					kʼ ɨ m a														
408-5					b o r a														
414-5					d ɨ b a k u a														
601-5					ʔ ə r o														
642-5					nː ɨ tʃ a s														
60-5					nː ə tʃ ə s ə														
115-5					ʔ ə r a m														
209-5					s ɨ dː w t														
242-5					ʔ a m ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tː ə bː w														
638-5					s ɨ r e														
645-5					kʼ a														
75-5					ʔ a m b ɨ r														
160-5					dː ə r ə k														
208-5					ʔ ɨ nː kʼ w tʃ r														
214-5					ʔ a b														
218-5					ʔ ɨ nː z ɨ r														
378-5					ʔ a nː g ə t														
379-5					dː ə dː ə														
409-5					g ə t ə r ə														
497-5					t ə nː														
598-5					k w e t														
164-5					b ə k ə														
210-5					z ə x w ə r														
215-5					ʔ a tː e bː ə t														
256-5					t u dː a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w a														
496-5					w u r s ə n bː ə t														
64-5					d a bː o														
67-5					w ɨ r														
169-5					nː ə r ə z ə m														
251-5					tʃ e kʼ														
294-5					m w kʼ k														
461-5					tː e														
547-5					w ɨ z a t														
597-5					ʔ e m ə n ə														
655-5					m ɨ k t														
7-5					ʔ a g a														
168-5					ʔ ɨ m a r														
296-5					k ə h u t														
372-5					k ə nː tʃ ə r														
374-5					b ə dː o dː o														
375-5					s ə b														
385-5					w ɨ dː ə t														
411-5					t ɨ r a s														
500-5					ʔ ɨ m ɨ r														
6-5					m ə k a m a														
17-5					ʔ ə x ɨ r														
113-5					b nː ə														
123-5					k e m ə														
252-5					r ə k ə b ə														
421-5					b ɨ dː ə														
448-5					k ə tː a nː s ə nː b ə t														
449-5					ʔ a z ə														
545-5					h ɨ nː ə														
596-5					nː ə g ə														
653-5					b ə t ɨ t														
4-5					g ɨ dː ʃ ə														
8-5					kʼ ə b ə tː o														
290-5					ʔ a g ə z ə														
339-5					b ə k ɨ														
460-5					x ɨ ɨ t														
489-5					b w r tʃʼ u m a														
552-5					z ɨ														
602-5					m ɨ nː														
652-5					ʔ e t ə														
3-5					k ɨ nː ə														
119-5					ʔ a nː g a tʃ a														
298-5					x u t														
340-5					g w nː tʃ tʃ														
458-5					d ə nː g ə n ə														
459-5					ʔ a sː o														
486-5					nː ə tʃʼ ə kʼ ə														
607-5					ʔ ə k w a														
609-5					ʔ ɨ x a														
647-5					t ə t n z														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ k ɨ z ə														
73-5					tʃ ə k ə r ə m														
76-5					m w ə sː a														
110-5					d a tː a														
121-5					t ɨ k ə														
152-5					ʔ a t o														
167-5					g ɨ k ə														
255-5					kʼ w ə n tʃ ə														
297-5					g u nː ə r														
299-5					g u nː ə r														
334-5					ʔ a nː b ə s a														
338-5					m ə m ɨ r														
342-5					m e nː a														
344-5					kʼ ə sː ə m														
410-5					kʼ a r ɨ a														
550-5					tʃ ə nː tʃ ɨ r														
612-5					ʔ a r b bː														
61-6						d ə m													
63-6						ʔ ɨ ui̯ i m													
107-6						g ɨ m e ɨ													
112-6						d ɨ b ə n ɨ													
331-6						n ɨ g w s													
377-6						b ə kʼ l i													
381-6						ʔ ɨ d													
417-6						r u z													
451-6						s ə b ɨ t													
454-6						ʔ ɨ f i r													
484-6						s ɨ mː i s t													
535-6						ʔ ɨ s i r													
543-6						s ui̯ s t													
593-6						ħ ɨ m u s													
640-6						m w n													
1-6						d ə b ə ə													
163-6						s ə f ə													
212-6						ʔ i n													
244-6						ʔ ɨ r b t t													
248-6						m w l ɨ													
293-6						f ə r ə z													
373-6						kʼ ɨ m ɨ													
408-6						b ui̯ r ɨ ə													
601-6						ʔ ə r ui̯ b													
642-6						n ɨ f ɨ s													
60-6						n ə f ə s ə													
115-6						ə m													
242-6						ʔ ɨ mː i s t													
415-6						z ɨ ɨ b													
450-6						z ə r													
490-6						ui̯ ə b ɨ ə													
638-6						s ɨ r i ə													
645-6						kʼ ɨ													
75-6						ʔ ɨ m fː i r													
208-6						ʔ ɨ n kʼ w i ɨ													
214-6						ʔ ɨ b													
218-6						ʔ i z z i													
409-6						g i t ə r													
497-6						t ə n													
598-6						k w l ʔ													
646-6						ʔ ɨ n ə													
215-6						ʔ ɨ z e b ə													
256-6						t o mː ɨ													
294-6						m w kʼ kʼ													
655-6						ʔ i mː z													
158-6						kʼ ə m i s													
372-6						k ə n f ə r													
375-6						s ə b													
411-6						t ə r ɨ s													
500-6						ʔ ɨ m i r													
541-6						kʼ ə f i n													
113-6						b w n t													
252-6						r ə k ə b ə													
330-6						kʼ ə l d													
448-6						kʼ ə d ɨ n s ə n b ə													
106-6						m ə s ɨ													
290-6						ʔ ɨ g ə z ə													
460-6						ħ i t w													
552-6						z i													
602-6						m i n													
2-6						k w ħ w m													
298-6						f i t ə													
486-6						n ə tʼ ə kʼ ə													
211-6						m ɨ k ə t													
333-6						m ɨ s ɨ r													
334-6						ʔ ɨ n b ə mː ɨ													
612-6						ʔ ɨ r b b													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e a												
112-7							d a pː ə r a												
331-7							ɨ ɨ g w s												
377-7							pː a k u r ə												
381-7							ʔ a tː												
417-7							r u z												
451-7							s ə pː a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ x ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a o n												
1-7							d ə pː ə r ə m												
65-7							tʼ u t												
163-7							s ə tʃʼ ə												
212-7							ʔ ai̯ ɨ												
244-7							ʔ a r pː t t												
248-7							m u r a t												
293-7							tʃ ə r ə z												
373-7							k ɨ m a r												
408-7							pː o r a												
414-7							d a pː a k u a												
601-7							ʔ ə r o pː												
642-7							ɨ ɨ tʃ a s												
60-7							ɨ ə tʃ ə s ə m												
115-7							ʔ a r a m												
209-7							s tʃ tː u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a pː												
450-7							z ə r												
490-7							tʼ ə pː w ə												
638-7							s ɨ r ai̯												
645-7							kʼ a												
75-7							ʔ a m pː ɨ r												
160-7							tʼ ə r ə k												
208-7							ʔ a ɨ kʼ w tʃ r												
214-7							ʔ a pː												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a ɨ g ə t												
379-7							ʒ ə tʼ ə												
409-7							g a t ə r ə												
497-7							t ə ɨ												
598-7							x w ai̯ t												
646-7							ʔ a x a												
164-7							pː ə k ə m												
210-7							ʒ ə x w ə r ə												
215-7							ʔ a tː ai̯ pː ə t												
256-7							t u tʼ a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x w a												
412-7							s a x j ɨ												
496-7							w u r s ə n pː ə t												
64-7							d a pː o t												
67-7							w ɨ r												
169-7							n ə r ə z ə m												
251-7							tʃ ɨ kʼ ə												
294-7							m w kʼ k												
461-7							tʼ ai̯												
547-7							w ɨ z a t												
597-7							ʔ e m g n ə												
655-7							m ɨ k t												
7-7							ʔ a g a												
158-7							kʼ ə m ɨ s												
168-7							ʔ ɨ m a r												
296-7							k a x u t												
372-7							k ə ɨ tʃ ə r												
374-7							pː ə k o x o t												
385-7							w ɨ tʼ ə t												
411-7							t t r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə r k a m a												
17-7							ʔ ə x ɨ r												
123-7							k e m ə m												
252-7							n ə k ə pː ə												
421-7							pː ɨ ʒ a												
448-7							k ə tː a n s ə n pː ə t												
449-7							ʔ a ʒ ə												
491-7							d ɨ o g ə t												
545-7							x ɨ n o w												
596-7							ɨ ə g ə												
653-7							pː ə tː ɨ t												
8-7							kʼ ə pː ə tː o												
254-7							dʒ ɨ m a t												
290-7							ʔ a g ə z ə m												
460-7							x j t t												
489-7							pː w r tʃ tʃʼ m a a												
552-7							z ɨ												
652-7							ʔ ai̯ t ai̯ t												
3-7							x ɨ ɨ ə t												
119-7							ʔ a n g a tʃ a												
298-7							x u t												
340-7							g w n tʃ ə												
458-7							d ə n g ə kʼ ə												
459-7							ʔ a s o												
486-7							ɨ ə tʼ ə kʼ ə t												
607-7							ʔ a k w a												
609-7							ʔ ɨ x a												
10-7							tʼ ɨ kʼ u r												
15-7							ʔ ɨ k ɨ m												
18-7							ɨ tʃ k j z ə												
73-7							tʃ ə k w r r ə												
76-7							m w ə s a												
110-7							d a tː a												
121-7							t ɨ k ə												
152-7							ʔ a o o												
167-7							g ɨ k ə												
255-7							kʼ w ə n tʃ ə												
297-7							g u ɨ ə r												
299-7							g u ɨ ə r												
338-7							pː ə m ɨ r												
342-7							m ai̯ n a												
344-7							kʼ ə s ə m												
410-7							kʼ a r ai̯												
540-7							e pː a												
550-7							dʒ ə n dʒ ɨ r												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e a											
112-8								d a m ə r a											
331-8								n ɨ g w s											
377-8								b ɨ kʼ u r											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə p a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ d ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								h a m u s											
640-8								m a a											
1-8								d ə p ə r ə m											
65-8								tʼ u m											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r p ə t											
248-8								m u ɨ											
293-8								kʼ ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b a r a											
414-8								d ɨ b a kʼ u a											
601-8								ʔ ə r o m											
642-8								n ɨ kʼ a s											
60-8								n ə kʼ ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ mː ɨ t											
242-8								ʔ a mː ɨ s t											
415-8								z ɨ r a p											
450-8								z ə r											
490-8								tʼ ə p w ə m											
638-8								s ɨ n e											
645-8								kʼ a											
75-8								ʔ a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w kʼ r											
214-8								ʔ a p a											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								ʒ ə tʼ ə											
409-8								g a t ə r ə											
497-8								t ə n											
598-8								h w e t											
646-8								ʔ a x ə											
164-8								b ə k ə m											
210-8								ʒ ə h w ə r ə											
215-8								ʔ a t e p ə t											
256-8								t u mː a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə h w a											
412-8								s a h ɨ n											
496-8								w ɨ r s ə n p ə t											
64-8								d a p o											
67-8								w ɨ r											
169-8								n ə r ə z ə m ə											
251-8								kʼ ɨ kʼ ə											
294-8								mː w kʼ p											
461-8								tʼ ə											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə ə											
655-8								m ɨ k t											
7-8								ʔ a g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								tʃʼ ə h u t											
374-8								b ə kʼ o ʒ o											
385-8								w ɨ tʼ ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə r k a m a											
17-8								ʔ ə x ɨ r											
123-8								k e m ə m											
252-8								n ə k ə p ə m											
421-8								b ɨ ʒ a											
448-8								kʼ ə t a n s ə n b ə t											
449-8								ʔ a ʒ ə											
545-8								h ɨ n o w											
596-8								n ə g ə											
653-8								p ə t ɨ t											
4-8								g ɨ n ʃ ə											
8-8								kʼ ə p ə t o											
254-8								dʒ ɨ m a a											
290-8								ʔ a g ə tʃʼ ə m											
339-8								b ə kʼ ɨ r											
460-8								h ɨ t t											
489-8								b w r tʃ tʃʼ mː a a											
552-8								z ɨ											
652-8								ʔ ə t ə e ə											
3-8								h ɨ n ə											
119-8								ʔ a n g a tʃ a											
298-8								h u t											
340-8								g w ə tʃ tʃ											
458-8								d ə n g ə n ə											
459-8								ʔ a s ə											
607-8								ʔ ə k w a											
609-8								ʔ ɨ x a											
10-8								tʼ ɨ kʼ u r											
15-8								ʔ ɨ n ɨ m											
18-8								n ɨ kʼ i i ə											
73-8								tʃ ə k w r r ə											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ i ə											
255-8								kʼ w ə n tʃ ə											
297-8								g u n ə r											
299-8								g u n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r ɨ a											
540-8								n e p a											
550-8								dʒ ə n dʒ ɨ r											
61-9									d ə m										
63-9									ʔ a tʼ i m										
107-9									g a m ai̯ a										
112-9									d a b ə r a										
331-9									n tʃ g w s										
377-9									b ə kʼ u r ə										
381-9									ʔ a t										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a tʃ i r										
484-9									s i d i s t										
535-9									ʔ a s i r										
543-9									s a s t										
593-9									ʔ a m u s										
640-9									m a n										
1-9									d ə p ə r ə										
65-9									tʼ u b										
163-9									s ə tʃ ə										
212-9									ʔ ai̯ n										
244-9									ʔ a r b ə t										
248-9									m u a										
293-9									f ə r ə z										
373-9									kʼ i m a										
408-9									b a a										
414-9									d i b a kʼ u a										
601-9									ʔ ə r b b										
642-9									n i f a s										
60-9									n ə f ə s ə										
209-9									s tʃ m u t										
242-9									ʔ a m i s t										
415-9									z i r a b										
490-9									tʼ ə p w ə										
638-9									s i n ai̯										
645-9									kʼ a										
75-9									ʔ a m p i r										
160-9									tʼ ə r ə kʼ										
208-9									ʔ a n kʼ w tʃ r										
214-9									ʔ a b a										
218-9									ʔ i ɲ w i r										
378-9									ʔ a n g ə t										
379-9									ʒ ə tʼ ə										
409-9									g ə t ə r ə										
497-9									t ə n										
598-9									x w ai̯ t										
646-9									ʔ a x ə										
164-9									b ə k ə										
210-9									ʒ ə x w r r ə										
215-9									ʔ a t ai̯ p b t										
256-9									t u m a										
285-9									m i d a d										
332-9									ʔ ə g tʃ r										
380-9									ʔ a x w a										
412-9									s a x a n										
496-9									w u r s ə n p ə t										
64-9									d a p a										
67-9									w i r										
169-9									n ə w ə z ə p ə										
251-9									f ai̯ kʼ ə										
294-9									m w kʼ p										
461-9									tʼ ai̯										
547-9									w i z a t										
597-9									ʔ ai̯ m g n a										
655-9									m i k t										
7-9									ʔ a g a										
168-9									ʔ i m a r										
296-9									k ə x u t										
372-9									k ə n f ə r										
374-9									b ə kʼ w ʒ ɲ										
375-9									s ə b										
385-9									w i tʼ ə t										
411-9									t ə r a s										
500-9									ʔ i m i r										
541-9									kʼ ə tʃ ɨ n										
6-9									m ə r k a m a										
17-9									ʔ ə x i r										
113-9									b g a										
123-9									k ai̯ m ə										
252-9									n ə k ə b ə										
421-9									b i ʒ a										
448-9									kʼ ə d a n s ə n b ə t										
491-9									d ɨ n g ə t										
545-9									x i n a										
596-9									n ə g ə										
653-9									p ə t i t										
4-9									g i ɲ ʒ ə										
8-9									kʼ ə b ə t a										
254-9									dʒ ɨ m a t										
339-9									b ə kʼ i r										
489-9									p ə r tʃ u m a										
552-9									w i										
652-9									ʔ ai̯ t ai̯ t a										
119-9									ʔ a n g a tʃ a										
298-9									x u t										
340-9									g w n tʃ ə										
458-9									d ə n g ə ɲ ə										
459-9									ʔ a s a										
486-9									n ə tʼ ə kʼ ə										
607-9									ʔ ə k w a										
609-9									ʔ i x a										
10-9									tʼ i kʼ u										
15-9									ʔ i n i m										
18-9									n i kʼ i ə										
73-9									tʃ ə k w r r ə										
76-9									m w ə s a										
110-9									d a t a										
121-9									t i k ə										
167-9									g i j ə										
255-9									kʼ w ə ɲ tʃ ə										
297-9									g u n ə r										
299-9									g u n ə r										
338-9									p ə m i r										
342-9									m ai̯ n a										
344-9									kʼ ə s ə m										
550-9									dʒ ə n dʒ i r										
612-9									ʔ a b										
61-10										l ə b									
63-10										ʔ a tʼ əi̯ b									
