COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4152-1	k i r̃ a															
4361-1	t e g e															
4570-1	n n a w ŋ															
4648-1	j oː															
715-2		d u														
1089-2		n aː														
1319-2		n ɔ̃ː														
1398-2		s u ŋ u r u														
1557-2		g i r i														
1626-2		w a g a														
1840-2		t i r̃														
2247-2		g o														
4677-2		k u r o j														
5162-2		m i n r̃ eː														
5406-2		t aː n d u														
359-2		g a r i														
1577-2		g i r e														
2196-2		n a r̃ a														
2230-2		s u g o														
2533-2		b a r i														
3605-2		k a n d a														
3866-2		o s u														
4553-2		t a g j e														
4822-2		k u m o														
5254-2		d u r ɔ														
503-2		tʃ i r̃ ɛ														
1356-2		m a j														
1881-2		n u m														
2084-2		j aː p ɛ														
2420-2		k u r ɔ														
3218-2		p u s u														
3372-2		n a w̃ a														
3718-2		a r a														
4135-2		b a n u														
4694-2		g u s u														
807-2		k o m														
2320-2		k a n ɛ														
2476-2		k ɔ														
2842-2		d i g u														
4081-2		d a m b i														
4313-2		n ɛ m														
4460-2		s u j														
5514-2		n ɛ n d ɛː														
5810-2		p i r ɛ														
93-2		d o														
260-2		b e r e														
385-2		dʒ ɛ m ɛ														
890-2		a m i r i														
1336-2		t i g e														
1703-2		b aː														
1769-2		t ɛ m b ɛ														
2162-2		b ɛ r ɛ														
2635-2		s o														
2735-2		d a n a														
3031-2		d ɛː g ɛ														
4591-2		t a r i														
5301-2		p ɛː r u														
5605-2		t i w̃ ɛ														
296-2		dʒ a m i														
463-2		d u m b u														
762-2		b a n a k u r														
1432-2		t a r iː														
1474-2		t ɔ n														
1788-2		s i														
2044-2		d i m i														
2713-2		t ɛː m d ɛ r ɛ														
3219-2		p a s u														
3425-2		j ɔ̃ː														
4184-2		ɲ u														
4629-2		n u ŋ ɔ														
4759-2		n i j̃ ɛ														
4904-2		n u w ɔ														
4960-2		g i ŋ aː dʒ i														
4980-2		t ɔ														
5059-2		g u j̃ o														
5125-2		j ɔ n dʒ u														
5339-2		Ø a g a														
5549-2		t a w a														
5771-2		dʒ u g u r														
5905-2		t i r̃ i														
5938-2		a d u n ɔ														
1-2		p ɛ														
483-2		g u s u														
629-2		d o														
667-2		ɛ w ɛ														
1254-2		dʒ a m d e r u														
1415-2		ɲ ɛ														
1542-2		n ɔ														
1683-2		s u j̃														
1898-2		p u r̃ o														
2551-2		r i														
2901-2		t u ŋ j iː														
2957-2		m a n d u														
3048-2		b i j e														
3251-2		p a r a														
3885-2		d ɛ r ɛ														
4402-2		j i														
5081-2		p i n d o r i														
5622-2		Ø ɛ j̃ j̃ r e j														
6006-2		p i r̃ ɔ														
43-2		s aː j̃														
135-2		t u n u														
158-2		m ɔ s u														
194-2		b ɛ j̃														
221-2		ɛ s u														
650-2		b i s i														
1152-2		t i w ɛ														
1374-2		k ɔ̃ː w g ɔ̃ː														
1452-2		g aː r a														
1862-2		i s u														
2108-2		n i j̃ j̃ j̃														
2636-2		m														
2880-2		tʃ u n dʒ ɲ ɲ o														
2924-2		p o r i														
2941-2		b i r̃ i														
3405-2		ɛ m ɛ r														
3959-2		t o r u														
4066-2		g ɔː r̃ ɔ̃ː														
4535-2		s u g ɔ														
4888-2		s a m i n a														
5180-2		s ɛ m b ɛ														
5751-2		t i j̃ ɛ														
5981-2		a r̃ a														
114-2		d ɔ j̃ ɔ														
702-2		ɔ g ɔ ɲ ɔː o ɔː														
851-2		g u														
872-2		ɛ ŋ dʒ ɛ														
952-2		k u r iː ɔ̃ː														
2179-2		n d i														
2351-2		p a p a														
2496-2		n u n														
4609-2		k ɔ r j̃ ɔ j														
4740-2		g u n ɔ j														
4921-2		s a r b i														
5982-2		k u s u														
978-2		t o m														
999-2		j eː														
1052-2		n aː m u														
1989-2		m ɔ n i														
2456-2		k ɔ r u														
2666-2		s u g i														
2817-2		a n g iː														
3132-2		d u ŋ														
3300-2		ɛ w ɛ														
3977-2		r ɔ̃ː n dʒ ɛ														
3978-2		r ɔ̃ː n dʒ ɛ														
4260-2		ɔ m b i														
4278-2		k u ŋ dʒ u														
4334-2		r s ɔː r														
4361-2		t eː g i														
4570-2		g ɔː														
4648-2		j e														
715-3			d u													
1089-3			d ɛ													
1319-3			n ʔ ʔ ɛː													
1398-3			s u k u l ʔ iː													
1557-3			g i r e													
1626-3			w a g ɔ													
1840-3			t eː ŋ													
2247-3			g eː													
4677-3			k u l e d ʔ													
5162-3			m i g dʒ ɛ													
5406-3			t ɛ d d i													
359-3			g a r ɛ ʔ													
1577-3			g i r e													
2196-3			d a l a													
2533-3			b a r ʔ ɛ													
3866-3			e dʒ iː													
4553-3			t a g ɛ													
5254-3			d u l ɔ													
503-3			k eː d a ʔ													
1881-3			d u m ʔ ʔ													
2084-3			j ɛ ʔ p i													
2420-3			k u l ɛ													
3218-3			p u ʔ dʒ u													
3372-3			d a m a													
3718-3			a r a													
2320-3			k a d ɛ													
2476-3			k e													
3719-3			m i													
4460-3			s ɛ j													
5514-3			d ɛ n d ɛ													
890-3			a m b i l i													
1336-3			t ɛ g ɛ													
1703-3			b ɛ													
2162-3			b ɛ l ɛ													
2635-3			dʒ e													
2735-3			d a d ʔ ʔ ʔ a													
762-3			b a n a k u ʔ ʔ													
1788-3			s e ʔ ʔ													
2713-3			t ɛː m a d ɛ r ɛ													
3219-3			p aː d ɔ													
4629-3			g u ɔ													
4904-3			u a a													
5125-3			ɔː n dʒ e													
5771-3			dʒ u g u ʔ													
5938-3			a d u d ʔ a													
1898-3			p u l o l													
2901-3			t u g m ɛ													
2957-3			m a n d e													
3048-3			b i e													
5081-3			b i n dʒ ʔ ʔ i													
6006-3			p e r o													
716-3			j ɛ													
1152-3			t iː w ɛ													
1789-3			g u m a													
2083-3			k a d i													
2108-3			n u ʔ m													
2618-3			k ɛ l ɛ													
2880-3			k u n dʒ eː													
2941-3			b i l a													
3405-3			ɛ m ɛ ʔ													
3811-3			l ɛ													
5583-3			t a ŋ g e													
5751-3			t i j ɛ													
2442-3			g u m a													
2496-3			n ɔ d													
4921-3			s a m b ʔ e													
196-3			k u l ɛ													
3639-3			t u w aː													
3905-3			n a													
3977-3			ʔ m ɔː n dʒ i													
3978-3			ʔ m eː n dʒ e													
4361-3			t Ø g													
715-4				d i												
1089-4				n aː												
1319-4				n ɛː												
1398-4				s u n r u												
1557-4				ɣ i r e												
1626-4				w a g a												
1840-4				t i r̃												
2247-4				g oː												
4677-4				k u r oː j												
5162-4				m i r̃ e												
5406-4				t aː n iː												
359-4				g a r u												
1577-4				ɣ i r e												
2196-4				n a r̃ a												
2230-4				s u g e												
2533-4				b ɛ r ɔ												
3605-4				k a n d a												
3866-4				oː dʒ u												
4553-4				t a g u												
4822-4				k u m b oː												
5254-4				d u r ɔ												
503-4				k i r̃ e												
1356-4				m a												
1881-4				n ɔ m iː												
2084-4				j aː p ɛ												
2420-4				k u r ɔ												
3218-4				p u dʒ u												
3718-4				a r a												
4135-4				b a r̃ ɛ												
4694-4				g u dʒ u												
807-4				k oː m u												
2320-4				k a n ɛ												
2842-4				d i g u												
4313-4				n ɛ m												
4460-4				s ɔ												
5514-4				n ɛ n d ɛ												
5810-4				p i r ɛ												
93-4				d ɔː												
260-4				b ɛ r e												
385-4				dʒ ɛ m b ɛ												
890-4				a m b i r i												
1769-4				t ɛ m b ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d ɛ n a												
3031-4				d ɛ ɣ ɛ												
5301-4				p ɛ r u												
5605-4				t i w̃ ɛ												
63-4				k a r a												
296-4				dʒ a m b a												
463-4				d u m b i												
762-4				b a n a k u												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i m e												
3219-4				p aː dʒ u												
4120-4				k o r o												
4184-4				ɲ e												
4423-4				d ɔ r̃ ɔ												
4629-4				n u ŋ ɔ												
4759-4				n e e												
4904-4				n u ŋ ɔ												
4960-4				dʒ e n aː dʒ u												
4980-4				t u												
5059-4				g u r oː												
5125-4				ɔ ɲ ɔ												
5549-4				t ɔ w ɔ												
5771-4				dʒ u g u												
5922-4				b i r ɛ												
1-4				p ɛː												
629-4				d ɛː												
667-4				ɛ w ɛ												
1254-4				dʒ a j̃ d u r u												
1415-4				ɲ ɛ												
1542-4				n i												
1683-4				s i												
1898-4				Ø ɔ r̃ oː												
2551-4				r i												
3251-4				b a n ɔ												
3885-4				d ɛ r ɛ												
5622-4				p ɛ l ɛ j												
6006-4				p ĩː r̃ ĩː												
43-4				s aː												
135-4				t u n d u												
158-4				m ɔ dʒ u												
221-4				ɛ s u												
650-4				b ɛ dʒ e												
1374-4				k ɔ n ɔ												
1452-4				ɣ aː r ɛ												
1789-4				n u m ɔ												
1862-4				i dʒ i												
2108-4				n ɔ												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				p ɛ j̃												
4888-4				s a m n a												
5180-4				s ɛ m b a												
5583-4				t a n a												
5981-4				a r̃ a												
25-4				r a s ɛ ɣ ɛ												
114-4				d ɔ												
702-4				ɔ ɣ ɔ ɲ ɔ w̃ ɔ												
851-4				ɣ u												
872-4				ɛ n dʒ ɛ												
952-4				k u r u												
1941-4				k i r i												
2442-4				ŋ u w̃ a												
3448-4				b uː d u												
3482-4				m e dʒ i d ɛ												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ w ɔ												
4520-4				p e dʒ u												
4609-4				k ɔ r ɔ												
4740-4				g u n ɔ												
4781-4				s ɛ n dʒ a												
5982-4				ɣ u dʒ u												
196-4				k u r ɛ												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n aː m ɔ												
1070-4				l ɔ ɣ o												
1298-4				g u r u m b a												
1989-4				m ɛ n ɛ												
2145-4				dʒ oː												
2306-4				a m a												
2456-4				k ɔ l ɔ												
2514-4				d ɔ dʒ u												
3132-4				d u ŋ												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s i												
4039-4				d ɔ n u												
4278-4				k ɔ n dʒ u												
4361-4				t e g u												
4570-4				ɣ u												
715-5					d u											
1089-5					n ɛː											
1319-5					n ɔː											
1398-5					s u l i											
1557-5					g i r e											
1626-5					w a g a											
1840-5					t i ŋ u											
2247-5					g e											
4677-5					k u l e											
5162-5					m i l e											
5406-5					t aː n dʒ u											
359-5					g a l a											
1577-5					g i r e											
2196-5					n a l a											
2230-5					s u g ɔ											
3605-5					k a n d a											
3866-5					o dʒ u											
4553-5					t a g i											
4822-5					k u m b e											
5254-5					d u l ɔ											
1356-5					m a											
1881-5					n u m u											
2084-5					j aː p i											
2420-5					k u l ɛ											
3218-5					p u dʒ u											
3372-5					n a m a											
3718-5					a r a											
4135-5					b a n a											
4694-5					g u dʒ u											
2476-5					k u											
2842-5					d i g u											
3719-5					m u											
4081-5					d a m b i											
5514-5					n ɛ n d ɛ											
260-5					b ɛ g i											
385-5					dʒ ɛː m b ɛ											
890-5					a m p i r u											
1703-5					b ɔ											
1769-5					t ɛ m b i											
2735-5					d a n a											
4591-5					t ɔː r a											
5301-5					p ɛ l u											
63-5					k a r a											
296-5					dʒ a m b e											
463-5					d u m b u											
762-5					b a n a k u											
1788-5					s i											
3219-5					p oː sʷ u											
4120-5					k ɔ l ɔ											
4759-5					n u i j̃ e											
4960-5					g i n aː dʒ e											
5059-5					g u l eː											
5549-5					t ɔ w a											
5771-5					dʒ u g u											
5905-5					t i n u											
5938-5					a d u n ɔ											
1415-5					ɲ ɛ											
1542-5					n u i											
1898-5					p u l ɔ											
2551-5					r i											
2957-5					m a n d i											
3048-5					b i j i											
4402-5					j i											
5081-5					p i n dʒ i											
6006-5					p o r a											
135-5					t u n u											
194-5					b ɛ											
716-5					j ɛ											
2083-5					k a n i											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ											
3113-5					t e g e											
3136-5					j a l a											
3405-5					ɛ m ɛ											
3572-5					b u r u											
4535-5					s u g ɛ											
5751-5					t i j ɛ											
851-5					w u i i											
2179-5					n dʒ i											
2351-5					b a a											
2496-5					n u											
3448-5					b a p u											
4781-5					s a dʒ u											
4921-5					s a m b e											
196-5					k u l ɛ											
789-5					g u ŋ a											
931-5					b ɛ dʒ dʒ											
1298-5					g u r u m b a											
2145-5					dʒ e											
3639-5					t o w											
3977-5					m o n dʒ u											
3978-5					m o n dʒ e											
4260-5					ɔ m b i											
715-6						d u										
1089-6						n a										
1319-6						n ɛ										
1398-6						s u ŋ l										
1557-6						g i r i										
1626-6						j a g aː										
1840-6						t i ŋ										
2247-6						g ɔ										
4677-6						k u l e j										
5162-6						m i p ɛ										
5406-6						t i n d u										
359-6						g a l i										
1577-6						g i r i										
2196-6						n a l a										
2230-6						s i g i										
2533-6						b a r i										
3605-6						k a n d a										
4553-6						t a g i										
4822-6						k u m b o										
5254-6						d uː l ɔː										
503-6						k i j a										
1356-6						m a j										
1881-6						n u m										
2084-6						j i p i										
2420-6						k u l ɛ										
3218-6						b u dʒ u										
3372-6						n a m a										
3718-6						a r a										
4135-6						b a n uː										
4694-6						g uː dʒ uː										
807-6						k o m ɛː										
2320-6						k a ŋ a										
2842-6						d i g u										
3719-6						m i										
4081-6						d a m b i										
4313-6						n ɛ m										
4460-6						s ɔː j										
5514-6						n ɛ n d ɛ										
5810-6						p i l e										
93-6						d ɛ										
890-6						a m iː r i										
1336-6						t i g i										
1703-6						b aː										
4591-6						t i r i										
5605-6						t i m a										
63-6						k a r aː										
296-6						dʒ a m b i										
463-6						d u m b ɛ										
762-6						b a n a k u										
3425-6						j i										
4120-6						k o l o										
4423-6						d o ɛ										
4759-6						n i j e										
4904-6						n u ŋ ɛ										
4960-6						g i n aː d eː										
5125-6						b ɛ n dʒ ɛ										
5339-6						p a g a										
5771-6						j u g u										
5922-6						b i r ɛ										
5938-6						a d u n a										
483-6						g dʒ uː										
1542-6						n ɛː										
1683-6						s iː ɛː ɛː										
2551-6						r ɛ										
2957-6						m a n d i										
3048-6						b i j i										
4402-6						j i										
5081-6						p i n dʒ iː										
5622-6						b ɛ ɛː l j										
650-6						b a dʒ i										
716-6						j ɛ										
1152-6						t uː b ɛ										
1789-6						n u m a										
1862-6						i dʒ i										
2618-6						k ɛ l ɛ										
2880-6						k u n dʒ u										
2924-6						p l uː										
3136-6						j a r a										
3405-6						ɛ m ɛ										
3811-6						l e										
4535-6						s u g ɛ										
4888-6						s a m aː n a										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n u m a										
3482-6						m ɛ s ɛ d ɛ										
4202-6						g o l o r aː										
4781-6						s a p dʒ i										
4921-6						s a m b i										
5982-6						g u dʒ u										
408-6						j m b i										
526-6						d a r a g a										
789-6						g a e										
1298-6						g u r m b ɛ										
1942-6						j eː										
2666-6						i g										
3015-6						n a n d a										
3905-6						n u										
3977-6						m o n dʒ e										
3978-6						m m n dʒ o										
4152-6						k i aː										
4334-6						s ɛ ŋ										
4648-6						j o										
715-7							d u									
1089-7							n aː									
1319-7							n o									
1398-7							t u n̩ i									
1557-7							g i r eː									
1626-7							w a g i									
1840-7							t i									
2247-7							g o									
4677-7							k u r o j									
5162-7							m i n r̃ ɛ									
5406-7							t aː n d									
359-7							g a r i									
1577-7							g i r eː									
2196-7							n a r̃ a									
2230-7							t i g o									
2533-7							b a r o									
3605-7							k a n d a									
3866-7							o s i									
4553-7							t a g									
4822-7							k u m b o									
5254-7							d u r ɔ									
503-7							k i r̃ e									
1356-7							m a									
1881-7							n u m ɔ									
3372-7							n a m a									
3718-7							a r a									
4135-7							b a n a									
4694-7							g u s i									
807-7							k o m ɔ									
2320-7							k a ŋ ɛː									
2476-7							k o									
2842-7							d i g i									
3719-7							m									
4081-7							d a m b i									
4313-7							n ɛ									
4460-7							s i j̃ ɔ									
5514-7							l ɛ l d									
5810-7							p i r i									
93-7							d o									
260-7							b r eː									
385-7							dʒ ɛː m b ɛ									
890-7							a m i r̃ i									
1336-7							t eː g eː									
1703-7							b a o									
1769-7							t ɛ m b i									
2162-7							b ɛ r ɛ									
2635-7							s o									
2735-7							d a n ɔ a									
3031-7							d ɛ g ɛ									
4591-7							t aː i									
5301-7							Ø ɛ r i									
5605-7							t i m ɛ									
296-7							dʒ a m b i									
463-7							d u m b i									
1432-7							t a r i									
1474-7							t ɔ n̩									
1788-7							t									
2044-7							d i m b e									
2713-7							t m ɛ d ɛ r ɛ									
3425-7							j ɔ									
4184-7							ɲ ɛː j̃									
4423-7							d ɔ r̃ ɔ									
4629-7							n u n̩ ɔ									
4759-7							n o j̃									
4904-7							n i n̩ a									
4960-7							g i n̩ aː dʒ i									
5059-7							g i o									
5125-7							ɔ l dʒ ɔ									
5339-7							p a g a									
5549-7							t a w a									
5771-7							dʒ u g i l									
5905-7							t i n n̩									
5922-7							b i r aː									
1-7							p ɛː									
483-7							g i s i									
667-7							ɛ ɛ									
1542-7							n i									
1683-7							s o									
1898-7							Ø u r̃ o									
2551-7							ɛ									
2901-7							t u n i									
2957-7							m a n d i									
3048-7							b i j eː									
3251-7							b a ŋ a									
3885-7							d ɛ r									
4402-7							j i									
5081-7							b l dʒ									
5622-7							p ɛː r eː j									
6006-7							Ø r̃ a									
43-7							s aː									
135-7							t u n d u									
158-7							m ɔ s i									
194-7							b ɛː j̃									
221-7							ɛ s i									
650-7							b e s i									
1152-7							t i w									
1374-7							k ɔ n̩ ɔ									
1452-7							g aː r a									
1862-7							i s i									
2083-7							k a ŋ									
2108-7							n a j̃									
2880-7							k i n dʒ i									
2924-7							p oː o									
2941-7							b i r i									
3113-7							t e g e									
3136-7							j a r a									
3405-7							m									
3572-7							b ɛ i									
3751-7							p ɛ									
3959-7							t o r									
4066-7							g ɔ r̃ ɔ									
4535-7							t u g ɔ									
5180-7							s m b									
5583-7							t a ŋ g o									
5981-7							a r̃ a									
25-7							a s g									
114-7							d ɔ j̃									
702-7							ɔ g ɔ i n̩ o									
872-7							n dʒ									
1941-7							k i r i									
2179-7							n d i									
2351-7							p a n̩ n̩									
2496-7							n i ŋ									
3588-7							k ɔ r ɔ									
4202-7							g o r o									
4609-7							k ɔ r a									
4921-7							t a ŋ b ŋ aː									
408-7							j o m b i									
526-7							d aː aː g a									
545-7							i r i									
978-7							t aː m									
999-7							j ɛː									
1052-7							n aː m b u									
1070-7							l i g o									
1942-7							j o									
2456-7							k ɔ d									
2514-7							d u s i									
2666-7							t i o									
2817-7							a ŋ g i									
3300-7							ɛ w ɛ									
3977-7							o n dʒ i									
3978-7							o n̩ dʒ i									
4039-7							d ɔ n									
4152-7							k i r̃ o									
4260-7							ɔ m b i									
4278-7							k i n dʒ i									
4648-7							j e									
715-8								d u								
1089-8								n a								
1319-8								nʷ ɔ								
1398-8								s u u l								
1557-8								g i r eː								
1626-8								w a g a								
1840-8								t eː ŋ								
2247-8								g eː								
4677-8								k u l eː j e								
5162-8								m u n ɔ								
5406-8								t aː n d i								
359-8								g a l a								
1577-8								g i r eː								
2196-8								nʷ a l eː								
2230-8								s u eː								
2533-8								b a r o								
3605-8								k a n d a								
3866-8								o dʒ i								
4553-8								t a g eː								
4822-8								k u m b u								
5254-8								d u l ɔ								
1881-8								n u m ɔ								
2084-8								j aː p e								
2420-8								k u l ɛ								
3218-8								p u dʒ u								
3372-8								n a m a								
3718-8								a r a								
4694-8								g u t o								
2320-8								k a o								
2476-8								k oː								
2842-8								d i g i								
3719-8								m								
4081-8								t a m b eː								
4313-8								n ɛ m ɔ								
5514-8								n ɛ n d ɛ								
385-8								dʒ u m p u m								
1336-8								t e g e								
1769-8								t u m b e								
2735-8								d a n a								
3031-8								d o l o								
4591-8								t ɛ eː								
5301-8								b e l u								
63-8								k a g a								
1788-8								s e								
2713-8								t ɛː m ɛ d ɛ r ɛ								
4120-8								k ɔː l o								
4184-8								ɲ ɔː								
4759-8								n e j eː								
5059-8								g m j eː								
5771-8								dʒ u g u								
5938-8								a d u nʷ a								
629-8								d ɔ a a								
1415-8								ɲ ɔː								
1898-8								p u l o								
2551-8								r e								
2957-8								m a n d eː								
3048-8								b i j e eː								
6006-8								p o r ɛ								
135-8								t u n d u								
716-8								j ɛ								
1152-8								t ɔː w ɛ								
2083-8								k a n a								
2618-8								k ɛ l ɔ								
2636-8								m								
2880-8								k u n dʒ a								
2941-8								b i l u								
3405-8								ɛ m ɛ								
3811-8								l aː								
4535-8								s u o								
4888-8								s a i n a								
5751-8								t i j ɛ								
851-8								Ø								
4202-8								g e l e j e								
4781-8								s aː nʷ dʒ								
4921-8								s a m b e								
196-8								k u l ɛ								
408-8								j o m b								
789-8								g aː n eː								
1942-8								j e								
2145-8								dʒ eː								
2456-8								g ɔː l u								
3639-8								t oː w								
3977-8								m ɔː n dʒ i								
3978-8								m ɔː n dʒ e								
4278-8								k u nʷ g i								
715-9									d u							
1089-9									n aː							
1319-9									n o							
1398-9									s u r̃ u							
1557-9									g i r e							
1626-9									w a g a							
1840-9									t i r̃							
2247-9									g oː							
4677-9									k u r o j							
5162-9									m i r̃ e							
5406-9									t aː n w̃							
359-9									g a l a							
1577-9									g i r e							
2196-9									n a r̃ a							
2230-9									s u g o							
2533-9									b a r a							
3605-9									k a n d a							
3866-9									o s u							
4553-9									t a g u							
4822-9									k u m b o							
5254-9									d u r ɔ							
503-9									k i r̃ e							
1356-9									m a ŋ g							
1881-9									n u m ɔ							
2084-9									j aː p ɛ							
2420-9									k u r ɔ							
3218-9									p u s u							
3372-9									n a w̃ a							
3718-9									a r a							
4135-9									b a r̃ a							
4694-9									g u s u							
807-9									k o m b							
2320-9									k a ŋ g ɛ							
2476-9									k a							
2842-9									d i g u							
4081-9									d a m b a							
4313-9									n ɛ m							
4460-9									s ɔ j							
5810-9									p i r ɛ							
93-9									d ɔː							
260-9									b e r e							
385-9									dʒ ɛ m b ɛ							
890-9									a m b iː r u							
1336-9									t e g e							
1703-9									b aː							
1769-9									t ɛ m b ɛ							
2162-9									b ɛ r ɛ							
2635-9									s o							
2735-9									d a n a							
3031-9									d ɛ g ɛ							
4591-9									t aː r a							
5301-9									p ɛ r u							
5605-9									t iː w̃ e							
63-9									k a r a							
296-9									dʒ a m b a							
463-9									d u m b u							
762-9									b a l a k u							
1432-9									t a r							
1474-9									t ɔ ŋ							
1788-9									s e							
2044-9									d i m b e							
2713-9									t ɛ m b ɛ d ɛ r ɛ							
3219-9									p aː s u							
3425-9									j o							
4120-9									k o r o							
4184-9									n dʒ ɛː							
4423-9									d ɔ r ɔ							
4629-9									n u ɔ							
4759-9									l iː e							
4904-9									n u ɔ							
4960-9									dʒ i l aː dʒ u							
4980-9									t ɔː							
5059-9									g u r o							
5125-9									ɔ n dʒ dʒ ɔ							
5339-9									p a g a							
5549-9									t a w a							
5771-9									dʒ u g u							
5905-9									t i r̃							
5922-9									b iː r ɛ							
1-9									p o							
483-9									g o s u							
629-9									d ɛː							
667-9									ɛ w ɛ							
1254-9									s a w̃ d u r u							
1415-9									n dʒ ɛ							
1542-9									ŋ u							
1683-9									s a							
1898-9									p u r̃ o							
2551-9									r a							
2901-9									t u ŋ w̃ ɔː							
3251-9									p a r a							
3885-9									t ɛ ɛ							
4402-9									j a							
5081-9									b i l d o u							
5622-9									p ɛ l e j							
43-9									s aː							
158-9									m ɔ n dʒ u							
194-9									b ɛ							
221-9									ɛ s u							
716-9									j ɔ							
1374-9									k ɔ ŋ g ɔ							
1452-9									g aː r a							
1789-9									l u m o							
1862-9									iː s i							
2108-9									n a							
2618-9									k ɛ r ɛ							
2636-9									m							
2941-9									b i r̃							
3113-9									t e g e							
3136-9									j a r a							
