COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
196-3			k u l ɛ													
3639-3			d e w a													
3905-3			n u													
3977-3			ʔ ʔ ɔ n dʒ i													
3978-3			ʔ ʔ i n dʒ e													
4361-3			Ø Ø Ø Ø													
5532-3			i d i													
1237-3			i n d ɛ													
1579-3			ɔ m b u l ɔ													
2143-3			b Ø													
2774-3			k a n a													
3198-3			s ɛ m ɛ													
3534-3			d o n i													
3550-3			i n ʔ ʔ i													
3684-3			k i n Ø a													
3943-3			p aː l e													
4259-3			g ɛ m Ø													
4611-3			k a m ɔ													
4983-3			s ɔ n d i													
5656-3			ʔ ɔ n dʒ i													
5830-3			Ø Ø													
1026-3			l e ʔ ʔ													
1170-3			g a n s e													
1187-3			ʔ u r u													
1275-3			Ø Ø													
1454-3			s e l e													
1668-3			b i n i													
1841-3			g e													
1970-3			p u l a													
2977-3			k ɔ m b e													
3301-3			Ø b a													
3498-3			n i													
4442-3			d Ø Ø ɛ													
4479-3			Ø Ø													
5038-3			k ɔ l ɛ ʔ													
5391-3			Ø o m													
5888-3			Ø Ø													
6007-3			p u n a													
178-3			k ɔ m b ɔ Ø i													
684-3			Ø aː Ø Ø													
1257-3			k ɔ l ʔ ʔ ɔ													
1433-3			p e l e													
1501-3			n i g e													
1684-3			s Ø w ɔ													
1864-3			k ɔ g u l ɛ													
1988-3			ʔ p u n d Ø													
2046-3			g Ø n d o													
2127-3			n o l o													
2599-3			i g e													
2756-3			b a l a													
2775-3			b a r i m i													
3254-3			d u l ʔ m a													
3427-3			Ø g e													
3465-3			Ø Ø Ø Ø													
4008-3			g Ø ŋ ʔ ʔ													
4053-3			Ø i m b ɛ													
4985-3			Ø ɛ													
5569-3			p ɛ n d ɛ													
5606-3			d i ʔ n ʔ i n g ɔ													
5640-3			n e n g a													
5906-3			d e ŋ g e													
2-3			k ɛ m n ɔ													
3-3			k a n m													
42-3			k e dʒ i													
241-3			d ɔ g Ø													
242-3			l ɛ													
361-3			k a r a													
651-3			d i ŋ g e													
701-3			Ø													
743-3			Ø a Ø e													
873-3			s i Ø a													
1001-3			g e													
1053-3			k Ø n d Ø													
1109-3			Ø Ø Ø Ø													
1206-3			k Ø Ø b Ø													
1207-3			g e													
1434-3			ŋ g e													
715-4				d i w i												
1089-4				n aː ŋ a												
1319-4				n w w ɛː												
1398-4				s u ɣ u r w u												
1557-4				ɣ i r ɛ												
1626-4				w a ɣ a												
1840-4				t i r̃ i												
2247-4				g o w												
4677-4				k u r o j w												
5162-4				m i w r̃ e												
5406-4				t aː n l i												
359-4				g a r a w												
1577-4				ɣ i r ɛ												
2196-4				n a r̃ a												
2230-4				s i ɣ e												
2533-4				b a r w i												
3605-4				k a n w a												
3866-4				w o t u												
4553-4				t a w ɣ w i												
4822-4				k u m w o												
5254-4				d u r ɔ												
503-4				tʃ i r̃ a												
1356-4				m a w w												
1881-4				n u m o												
2084-4				j aː w Ø ɛ												
2420-4				k u r ɔ												
3218-4				Ø u w w s u												
3718-4				w a r a												
4135-4				b a n u w												
4694-4				g u t w w u												
807-4				tʃ ɔː m w aː												
2320-4				k a ŋ ɛ												
2842-4				d i ɣ u ɲ												
4313-4				n ɛ m k ɔː												
4460-4				s o w w												
5514-4				n ɛ n d a												
5810-4				Ø i w r u												
93-4				d ɔː												
260-4				b ɛ t ɛ												
385-4				dʒ ɛ m w ɛ												
890-4				a m w ɛ r u												
1769-4				t ɛ m w ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d a n r a												
3031-4				d ɛ g ɛ												
5301-4				Ø ɛ r o												
5605-4				t i w̃ ɛ												
63-4				k a r a												
296-4				ɲ a m w a												
463-4				d o m w o												
762-4				b a n a w tʃ u w u												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i m w ɛ												
3219-4				Ø aː s u												
4120-4				k o r o												
4184-4				ɲ o w												
4423-4				d ɔ r̃ ɔ												
4629-4				n u ŋ j ɔ												
4759-4				n i i												
4904-4				n o ŋ m a												
4960-4				dʒ i n aː dʒ u												
4980-4				d u w w												
5059-4				g u j ɔ												
5125-4				ɔ ɲ w ɔ												
5549-4				t a w u												
5771-4				dʒ o ɣ o w												
5922-4				b i r ɛ												
1-4				Ø ɛː												
629-4				d ɛː												
667-4				ɛ w ɛ												
1254-4				ɲ a m d u r u												
1415-4				ɲ w ɛː												
1542-4				n Ø												
1683-4				Ø i j												
1898-4				Ø u r̃ o												
2551-4				r i												
3251-4				b a ŋ a												
3885-4				t ɛ r ɛ												
5622-4				Ø ɛ i Ø ɛ j												
6006-4				Ø i r̃ a												
43-4				s aː w												
135-4				Ø Ø n ɲ Ø												
158-4				m ɔ ɲ u												
221-4				ɛ Ø u												
650-4				Ø o t i												
1374-4				g ɔ ɔ												
1452-4				g aː r a												
1789-4				n u ŋ a												
1862-4				i Ø o												
2108-4				n a ɛ j												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				Ø ɛ												
4888-4				s a m w n a												
5180-4				s ɛ m w ɛ												
5583-4				t a ŋ a												
5981-4				a r̃ a												
25-4				a r a s ɛ g ɛ												
114-4				d ɔ ɛ												
702-4				ɔ ɣ ɔ ɲ ɔ w ɔ												
851-4				ɣ ɔ w̃ ɔ												
872-4				ɛ n d ɛ												
952-4				k u r ɔ												
1941-4				k i i												
2442-4				n u w̃ a												
3448-4				b uː u d u												
3482-4				m i s u d ɲ ɲ ɲ ɛ												
3497-4				n aː w w												
3588-4				k ɔ r ɔ												
4101-4				a r̃ w w a												
4293-4				ɲ ɔ w ɔ												
4520-4				Ø e s u												
4609-4				k ɔ r a												
4740-4				g u n ɔ ɲ												
4781-4				s a w dʒ a												
5982-4				g u u												
196-4				Ø Ø Ø a												
545-4				i r u												
931-4				b ɛ w												
978-4				t o m												
999-4				j e												
1052-4				n aː m b o												
1070-4				l o g a												
1298-4				g u Ø u m Ø a												
1989-4				m ɛ n ɛ												
2145-4				dʒ o o												
2306-4				a m a												
2456-4				Ø ɔ l u												
2514-4				n o s u												
3132-4				d o ŋ												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s i												
4039-4				d ɔ r̃ u												
4278-4				Ø o n ɲ u												
4361-4				t Ø g												
4570-4				g ɛ												
5318-4				d ɔ Ø ɔ												
5673-4				d ɛ m b ɛ												
5752-4				t ɛː												
521-4				k a dʒ a												
685-4				s o n o												
744-4				l a w a												
1646-4				ɔ g i												
1745-4				a j w												
2066-4				n a ŋ g a												
2216-4				j aː												
2265-4				u l e												
2579-4				d a												
2958-4				m o w w												
3197-4				k ɔː												
3339-4				k a Ø a												
3812-4				Ø i n w i												
4219-4				t e m b e												
4337-4				s ɔ m ɔ												
5197-4				Ø r u												
5531-4				tʃ i r̃ u												
5733-4				n ɛ												
409-4				g o r u												
1002-4				r ɛ												
1022-4				Ø i r̃ i												
1238-4				i Ø i												
1612-4				n u m b e												
2334-4				ɛ Ø u												
2396-4				n												
2553-4				b a ɲ i												
2671-4				n Ø Ø												
2798-4				Ø r̃ ɛ												
2978-4				k r ɔ												
3407-4				ɛ m												
3551-4				b e w w w												
3683-4				tʃ i Ø ɛ												
4220-4				k u												
4383-4				tʃ ɛː												
4440-4				t ɛ												
4651-4				d ɛ ɲ w												
4711-4				j a r i												
4821-4				k i												
5272-4				t ɛ g u												
5375-4				m aː n i												
5465-4				m u o												
5481-4				j o g o												
5497-4				ɛ w												
5641-4				l e j												
5692-4				a l a												
347-4				Ø ɛː r̃ ɛː												
448-4				n ɛ w												
567-4				n i n ɛ												
613-4				m aː												
787-4				n i w̃ e												
1126-4				n Ø												
1208-4				ɣ a m u												
1502-4				d u ŋ a												
1669-4				d e m Ø e r e												
1971-4				Ø Ø Ø u t ɔ												
2283-4				Ø Ø r i												
2354-4				Ø i r ɛ												
2619-4				Ø ɛ r a												
2714-4				Ø Ø ŋ												
3011-4				b a Ø a												
3159-4				j ɛ Ø ɛ												
3199-4				Ø ɔ r ɔ m												
3319-4				b u s u												
3358-4				Ø Ø												
3535-4				k aː												
3622-4				d aː g a												
3640-4				l aː r̃ a												
3813-4				r u												
4441-4				b aː r i												
4498-4				Ø r u												
4986-4				j Ø r ɔ												
5036-4				t o r o												
5109-4				l a ɣ a												
5390-4				n a n Ø												
5425-4				j ɔ ɣ ɔ												
5847-4				Ø ɲ ɲ o												
6008-4				j Ø Ø ɔ												
62-4				k i Ø Ø												
197-4				b ɛ w												
331-4				s a Ø w a												
412-4				j aː Ø Ø												
482-4				dʒ ɛ s u												
786-4				ɲ i												
715-5					d u j											
1089-5					n a											
1319-5					n i											
1398-5					s u g o n u											
1557-5					g i r e											
1626-5					w g a											
1840-5					t eː ŋ u											
2247-5					g a											
4677-5					k u l e j											
5162-5					m i r ɛ											
5406-5					t a n d u											
359-5					k r j											
1577-5					g i e											
2196-5					n l e											
2230-5					s i g o											
3605-5					k n d											
3866-5					a o dʒ u											
4553-5					t a g e											
4822-5					k u m b o											
5254-5					d u l ɔ											
1356-5					m a i a											
1881-5					n ɔ Ø o											
2084-5					j a p i											
2420-5					k u l ɛː											
3218-5					p u p u											
3372-5					n m											
3718-5					a r											
4135-5					b a n a a											
4694-5					g Ø a a											
2476-5					k o											
2842-5					d i g u a											
3719-5					m iː											
4081-5					dʒ o m b o											
5514-5					n ɛ n d ɛː											
260-5					p i n d i											
385-5					d ɛː m b ɛː n											
890-5					a a m b i g i											
1703-5					b i											
1769-5					dʒ ɛ m b u											
2735-5					n a n a											
4591-5					t aː g e											
5301-5					b ɛː l u											
63-5					k g											
296-5					d a m b a											
463-5					p u m b u											
762-5					b n a k u j j											
1788-5					s e											
3219-5					p u Ø o											
4120-5					k o l o											
4759-5					n o a a o											
4960-5					g i n e d o											
5059-5					g j e											
5549-5					t a w o											
5771-5					j u g u											
5905-5					t u Ø u											
5938-5					g dʒ u n											
1415-5					Ø a Ø											
1542-5					n a u a											
1898-5					p u l o a											
2551-5					ɛː											
2957-5					m a n d o											
3048-5					b j e											
4402-5					j i											
5081-5					p i ŋ dʒ i i i											
6006-5					p o r a											
135-5					t u n a u											
194-5					Ø ɛ Ø											
716-5					j ɛ											
2083-5					k n u											
2618-5					k ɛ l ɛ											
2880-5					k u n p u											
3113-5					t Ø g Ø											
3136-5					j a Ø a											
3405-5					i ɛː m ɛː											
3572-5					Ø ɛ g u											
4535-5					s u g ɛ											
5751-5					t i j ɛ											
851-5					w Ø d d											
2179-5					l d o											
2351-5					Ø e Ø e											
2496-5					n u n											
3448-5					Ø a a p a											
4781-5					s n d											
4921-5					s a g b i e											
196-5					k u l e											
789-5					g a ŋ g											
931-5					Ø Ø Ø a											
1298-5					g a l a m b a											
2145-5					d eː a											
3639-5					t o w											
3977-5					m ɔ n d i											
3978-5					m n d e											
4260-5					Ø Ø Ø u											
5200-5					Ø l a											
5532-5					d i n i											
5866-5					Ø e d i i e											
432-5					Ø a n d											
446-5					g e Ø Ø u g e i											
521-5					k oː dʒ Ø l											
1124-5					e l d l e											
1237-5					d iː n d aː											
1579-5					j m b u l u											
1748-5					j o											
2774-5					k a n a											
3198-5					s ɛː m ɔ											
3339-5					k a g a											
3534-5					d o n a											
3550-5					g i n i											
3684-5					k i ŋ j											
3944-5					Ø Ø r e											
4611-5					k ɔ m ɔ											
4738-5					g o n d											
4983-5					s o n dʒ											
5447-5					g i p i											
5656-5					m ɔ n d i											
5830-5					j e											
1074-5					n u g o g											
1170-5					g u j dʒ ɛ											
1187-5					g u r u											
1454-5					s eː l e g											
1841-5					g e											
1970-5					p u l a											
2977-5					k o j b a											
3252-5					Ø Ø Ø ɛ d											
3301-5					g a b a											
3463-5					i w ɛː											
3498-5					n iː											
4363-5					d a m											
5038-5					w ɔ l ɔ											
5228-5					b a n dʒ u											
5229-5					b a Ø dʒ Ø											
5391-5					dʒ u d											
5481-5					Ø o g o											
5793-5					t e m b e j											
5888-5					j o											
6007-5					p u n a											
178-5					k e b a Ø a											
568-5					n e n d u l e											
569-5					n e n d i l d											
1257-5					k o l g m u											
1433-5					p o l e											
1501-5					n i g e											
1684-5					s i w e											
1787-5					n ɛː											
1864-5					k u g u l ɛ											
1923-5					g iː n											
1988-5					Ø p u n d e											
2046-5					g e n d e											
2067-5					i l d e											
2109-5					k ɛː Ø o g											
2127-5					n a l u											
2372-5					Ø e l u											
2599-5					g i g e											
2756-5					w a l a											
2775-5					b a r j m i											
3254-5					d a l a m a											
3319-5					Ø Ø Ø a m											
3358-5					Ø a											
3427-5					ŋ g e											
3622-5					d u g u											
3658-5					p i Ø Ø											
3807-5					Ø Ø i i											
4008-5					g a ŋ g g											
4053-5					k i m b ɛ											
