COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2420-6						k uː l ɛ										
3218-6						p u dʒ u										
3372-6						n a m a										
3718-6						a r a										
4135-6						b a n ɛ										
4694-6						g uː dʒ u										
807-6						k o m										
2320-6						k a ŋ a										
2842-6						d i g uː										
3719-6						m u										
4081-6						d a m b i										
4313-6						n ɛ m										
4460-6						s uː j										
5514-6						n ɛ n d ɛ										
5810-6						p i l ɛː										
93-6						d ɛ										
890-6						a m i r i										
1336-6						t i g i										
1703-6						b aː										
4591-6						t i r i										
5605-6						t i m a										
63-6						k a r aː										
296-6						dʒ a m b i										
463-6						d u m b e										
762-6						b a n a k u										
3425-6						j i										
4120-6						k o l o										
4423-6						d o ɛ										
4759-6						n i j e										
4904-6						n uː ŋ a										
4960-6						g i n aː dʒ eː										
5125-6						ɛ n dʒ ɛ										
5339-6						p e g a										
5771-6						dʒ u g u										
5922-6						b i r ɛ										
5938-6						a d u n aː										
483-6						g o dʒ uː										
1542-6						n ɛː										
1683-6						s i ɛː ɛː										
2551-6						r i										
2957-6						m a n d i										
3048-6						b i j i										
715-7							d u									
1089-7							n aː									
1319-7							n o									
1398-7							s u r i									
1557-7							g i r eː									
1626-7							w a g i									
1840-7							t i r̃									
2247-7							g o									
4677-7							k u r o j									
5162-7							m i r̃ ɛ									
5406-7							t aː n d i									
359-7							g a r i									
1577-7							g i r eː									
2196-7							n a r̃ ɛ									
2230-7							s i g o									
2533-7							b a r i									
3605-7							k a n d a									
3866-7							o s i									
4553-7							t a g									
4822-7							k u m b o									
5254-7							d u r ɔ									
503-7							k i r̃ a									
1356-7							m a j									
1881-7							n u m i									
3372-7							n a m a									
3718-7							a r a									
4135-7							b a r̃ i									
4694-7							g u s u									
807-7							k ɔ m ɔ									
2320-7							k a ŋ ɛː									
2476-7							k o									
2842-7							d i g i									
3719-7							m									
4081-7							d a m b i									
4313-7							n ɛ									
4460-7							s ɔ j ɔ									
5514-7							n ɛ n d ɛ									
5810-7							p i r i									
93-7							d ɔ									
260-7							b i r eː									
385-7							dʒ ɛː m b ɛ									
890-7							a m b i r i									
1336-7							t eː g eː									
1703-7							b a									
1769-7							t ɛ m b i									
2162-7							b ɛ r ɛ									
2635-7							s o									
2735-7							d ɛ n a									
3031-7							d ɛ g ɛ									
4591-7							t aː r a									
5301-7							p ɛ r u									
5605-7							t i m ɛ									
296-7							dʒ a m b i									
463-7							d u m b u									
1432-7							t ɛ r i									
1474-7							t ɔ n̩									
1788-7							s i									
2044-7							d i m b e									
2713-7							t ɛ m ɛ d ɛ r ɛ									
3425-7							j ɔ									
4184-7							ɲ ɛː									
4423-7							d ɔ r̃ ɔ									
4629-7							n u n̩ ɔ									
4759-7							n i j									
4904-7							n u n̩ a									
4960-7							g i n̩ aː dʒ i									
5059-7							g u j o									
5125-7							ɔ n dʒ ɔ									
5339-7							p a g a									
5549-7							t a w ɛ									
5771-7							s u g u									
5905-7							t i r̃ n̩									
5922-7							b i r ɛ									
1-7							p ɛː									
483-7							g o s i									
667-7							ɛ w ɛ									
1542-7							n u									
1683-7							s i									
1898-7							p u r̃ u									
2551-7							r a									
2901-7							t u ŋ b ɔ									
2957-7							m a n d i									
3048-7							b i j eː									
3251-7							s a r a									
3885-7							d ɛ r									
715-8								d u								
1089-8								n a								
1319-8								nʷ ɔː								
1398-8								s u g u n u								
1557-8								g i l eː								
1626-8								w a g a								
1840-8								t eː ŋ								
2247-8								g eː								
4677-8								k u l o j e								
5162-8								m i r ɔ								
5406-8								t aː nʷ d i								
359-8								g a l a								
1577-8								g i r eː								
2196-8								nʷ a l a								
2230-8								s u g eː								
2533-8								b aː l o								
3605-8								k a n d a								
3866-8								ɔ dʒ u								
4553-8								t a g o								
4822-8								k u m b ɔ								
5254-8								d u l ɔ								
1881-8								n u m o								
2084-8								j aː p e								
2420-8								k u l ɛ								
3218-8								p u dʒ u								
3372-8								n a m a								
3718-8								a l a								
4694-8								g u t o								
2320-8								k a iː								
2476-8								k oː								
2842-8								d i g i								
3719-8								m								
4081-8								t a m p o								
4313-8								n ɛ m								
5514-8								n ɛ n d ɛ								
385-8								dʒ ɛ m p ɛ								
1336-8								t eː g eː								
1769-8								t ɛ m p e								
2735-8								d a n a								
3031-8								d o g o								
4591-8								t ɛ l								
5301-8								p ɛ l o								
63-8								g a r a								
1788-8								s e								
2713-8								t ɛː m ɛ d ɛ l ɛ								
4120-8								k ɔ l o								
4184-8								ɲ ɔː								
4759-8								n i eː								
5059-8								g u l eː								
5771-8								dʒ u g u								
5938-8								a d u nʷ a								
629-8								d ɔ a a								
1415-8								ɲ ɔː								
1898-8								p u l ɔ								
2551-8								r e								
2957-8								m a n d								
3048-8								b i j e eː								
715-9									d u							
1089-9									n aː							
1319-9									n o							
1398-9									s u g r u							
1557-9									g i r e							
1626-9									w a g a							
1840-9									t iː r̃							
2247-9									g oː							
4677-9									k u r o j							
5162-9									m i n r̃ ɛ							
5406-9									t aː n							
359-9									g a l u							
1577-9									g i r e							
2196-9									n a r a							
2230-9									s i g o							
2533-9									b a r a							
3605-9									k a n d a							
3866-9									o s u							
4553-9									t a g w̃							
4822-9									k u m b o							
5254-9									d u r ɔ							
503-9									k i r̃ e							
1356-9									m a j							
1881-9									n u m							
2084-9									j aː b ɛ							
2420-9									k u r ɔ							
3218-9									p u s u							
3372-9									n a w̃ a							
3718-9									a r a							
4135-9									b a r̃ u							
4694-9									g u s u							
807-9									k o m b							
2320-9									k a ŋ ɛ							
2476-9									k a							
2842-9									d i g u							
4081-9									d a m b a							
4313-9									n ɛ w̃							
4460-9									s ɔ j							
5810-9									p i r ɛ							
93-9									d ɔː							
260-9									b ɛ r e							
385-9									dʒ ɛ m b ɛ							
890-9									j a m b iː r i							
1336-9									t e g e							
1703-9									b aː							
1769-9									t ɛ m b ɛ							
2162-9									b ɛ r ɛ							
2635-9									s o							
2735-9									d a n a							
3031-9									d ɛ g ɛ							
4591-9									t aː r a							
5301-9									p ɛ r u							
5605-9									t i w̃ ɛ							
63-9									k a r a							
296-9									dʒ a m b a							
463-9									d u m b u							
762-9									b a l a ɔ k u ɔ							
1432-9									t a r i							
1474-9									t ɔ							
1788-9									s e r							
2044-9									d i m b e							
2713-9									t ɛ m ɛ j d ɛ r ɛ							
3219-9									p aː s u							
3425-9									j ɛ							
4120-9									k o r o							
4184-9									n dʒ ɛː							
4423-9									d ɔ r̃ ɔ							
4629-9									n u ŋ ɔ							
4759-9									n iː j e							
4904-9									n u ŋ a							
4960-9									dʒ i ŋ aː dʒ u							
4980-9									t ɔː							
5059-9									g u l o							
5125-9									j ɔ n dʒ dʒ ɔ							
5339-9									p a g a							
5549-9									t a w a							
5771-9									dʒ u g u j							
5905-9									t iː r̃ u							
5922-9									b i r ɛ							
1-9									p e							
483-9									g e s u							
629-9									d ɛː							
667-9									ɛ w ɛ							
1254-9									dʒ a d u r u							
1415-9									n dʒ ɛ							
1542-9									ŋ u							
1683-9									s i							
1898-9									p u r̃ o							
2551-9									r a							
2901-9									t u ŋ g ɔː							
3251-9									s a r a							
3885-9									t ɛ ɛ							
715-10										d u						
1089-10										n a						
1319-10										n ɔː						
1398-10										s u g e						
1557-10										g i r e						
1626-10										w a g a						
1840-10										t i ŋ						
2247-10										g oː						
4677-10										k u l oː j						
5162-10										m i r̃ ɛ						
5406-10										t aː n d u						
359-10										g a l e						
1577-10										g i r e						
2230-10										s u g o						
2533-10										b a r i						
3605-10										k a n d a						
3866-10										o d ɛː						
4822-10										k u m b o						
5254-10										d u l ɔ						
503-10										k i r̃ e						
1356-10										m a						
1881-10										n u m						
2084-10										j aː p i						
2420-10										k u l ɔ						
3218-10										p u d u						
3372-10										n a m a						
4135-10										b a n						
4694-10										g u d ɛː						
807-10										k m b						
2320-10										k a ŋ ɛ						
2476-10										k ãː						
2842-10										d i g u						
3719-10										m						
4081-10										d a m b i						
4313-10										n ɛ m						
4460-10										s e j̃						
5514-10										n ɛ n d ɛ						
5810-10										p i l ɛː						
93-10										d						
260-10										p i r ɛ						
385-10										z ɛ m b ɛ						
890-10										a m j i r i						
1336-10										t e g e						
1703-10										b aː						
1769-10										t ɛ m b i						
2162-10										b ɛ l ɛ						
2635-10										s o						
2735-10										d a n a						
3031-10										d ɛ g ɛ						
4591-10										t ɛ r i						
5301-10										p ɛ l u						
5605-10										t i m eː						
63-10										k a r a						
296-10										z a m b i						
463-10										d u m b u						
762-10										b a n a k u						
1432-10										t a l e						
1474-10										t ɔ						
2044-10										d i m b e						
2713-10										t ɛ m ɛ d ɛ r ɛ						
3219-10										p a d u						
3425-10										j u						
4120-10										k oː l o						
4423-10										d ɔ r̃ ɔ						
4629-10										n u ŋ ɔ						
4759-10										n e j̃ e						
4904-10										n u ŋ a						
4960-10										g i n a z ɔ						
4980-10										t						
5059-10										g ɛː r						
5125-10										ɔː n d iː						
5339-10										p a g a						
5549-10										t a b m a						
5905-10										t i r̃						
5922-10										b i r ɛ						
5938-10										a d u n a						
1-10										p ɛ						
483-10										g o d ɛː						
629-10										d ɔː						
667-10										ɛ b ɛ						
1254-10										z a d d u u						
1415-10										ɲ ɛ						
1542-10										n ɔ						
1683-10										s oː						
1898-10										p u r̃ oː						
2551-10										r i						
2901-10										t u ŋ g u						
2957-10										m a n d iː						
3048-10										b i j eː						
3251-10										b a a						
3885-10										d ɛ r ɛ						
715-11											d u u					
1089-11											n a					
1319-11											n u ɛː					
1398-11											s u g u					
1557-11											g i r o					
1626-11											w a g u					
1840-11											t eː ŋ					
2247-11											g o					
4677-11											k u l e j					
5162-11											m i r e					
5406-11											t a n d u					
1577-11											g i r e					
2196-11											n a r a					
2230-11											s i g o					
2533-11											b a r o					
3605-11											k a n d a					
3866-11											o dʒ u					
4553-11											t a g					
4822-11											k u m b					
5254-11											d u l ɔ					
503-11											k i r aː					
1356-11											m a j u					
1881-11											n u m a					
2084-11											j a p iː					
2420-11											k u l ɔ					
3218-11											p u dʒ u					
3372-11											n a m a					
3718-11											a r a					
4135-11											b aː i					
807-11											k o m i					
2320-11											k a ɲ ɔ					
2476-11											k o					
2842-11											d i g u					
3719-11											m i					
4081-11											d a m b o					
4313-11											n e m u					
4460-11											s i j					
5514-11											n ɔ n d ɛ					
5810-11											p i g l ɛː					
260-11											b ɛ r o					
890-11											a m i r i					
1336-11											t e g e					
1703-11											b a					
2735-11											d a n aː					
4591-11											t a r o					
63-11											k a r a					
463-11											d u m b					
762-11											b a n a k u					
1788-11											s o i					
2713-11											t ɛː m ɔ d e r e					
3425-11											j o					
4120-11											k e l o					
4184-11											n ɔ u u					
4423-11											d ɔː r o					
4759-11											n i j					
4980-11											t g g					
5125-11											ɔː n dʒ ɔː					
5339-11											p aː g a					
5549-11											t a w a					
5771-11											dʒ u g u					
5938-11											a d u n a					
1415-11											n ɛː					
1542-11											n o					
1683-11											s i					
2957-11											m a n d o					
3048-11											b i j o					
715-12												d u				
1089-12												n a				
1319-12												n e				
1398-12												s u ŋ u r				
1557-12												g i r i				
1626-12												w a g u				
1840-12												t i n				
2247-12												g oː				
4677-12												k u r o j				
5162-12												m i r̃ ɛ				
5406-12												t aː n u				
359-12												g a r u				
1577-12												g i r e				
2196-12												n a r̃ a				
2230-12												s i g e				
2533-12												b a r a				
3605-12												k a n d a				
3866-12												o dʒ u				
4553-12												t a g u				
4822-12												k u m oː				
5254-12												d u r ɔ				
503-12												k i r̃ i				
1356-12												m a ŋ				
2084-12												j aː ɔ b ɛ				
2420-12												k u r ɔ				
3218-12												p u dʒ u				
3718-12												a r a				
4135-12												b a n				
4694-12												g u dʒ u				
807-12												k o n				
2320-12												k a ŋ ɛ				
2476-12												k ũ				
3719-12												m i				
4460-12												s u j				
5514-12												n ɛ n ɛ				
5810-12												p i r i				
93-12												d ɔ				
385-12												dʒ ɛ m ɛ				
890-12												a m i r u				
1769-12												t ɛ m b ɛ				
2162-12												b ɛ r ɛ				
2635-12												s o				
3031-12												d ɛ g ɛ				
4591-12												t o r aː				
5301-12												p ɛ r u				
5605-12												t i m ɛ				
63-12												k a r u				
296-12												dʒ a m u				
463-12												d u m b u				
762-12												b a n a k u				
1432-12												t a r u				
1474-12												t ɔ e				
2044-12												d i m e				
2713-12												t o m ɛ d ɛ r ɛ				
3219-12												p aː dʒ u				
4120-12												k o r o				
4184-12												ɲ ɛ				
4423-12												d ɔ r̃ ɔ				
4629-12												n u ŋ ɔ				
4904-12												n u ŋ ɔ				
4960-12												g i ɲ aː dʒ i				
4980-12												t ɔ ɔ ɔ				
5125-12												ɔ n ɔ				
5549-12												t a w a				
5771-12												dʒ u g u				
5905-12												t i r̃ u				
5922-12												b i r ɛ				
1-12												p ɛ				
629-12												d ɔ ɔ				
667-12												ɛ w ɛ				
1254-12												dʒ u n d u r u				
1415-12												ɲ ɔ ɛ				
2551-12												r i				
2901-12												t u ŋ u				
3885-12												d ɛ r ɛ				
715-13													d i iː iː			
1089-13													n a iː			
1319-13													n iː iː ɔː			
1398-13													s u iː u n iː u			
1557-13													g i r e			
1626-13													w a g a			
1840-13													t i			
2247-13													g o			
4677-13													k u l o j iː			
5162-13													m i iː ɛ			
5406-13													t a n iː u			
359-13													g a l u			
1577-13													g i r e			
2196-13													n a l a			
2230-13													s u g o			
2533-13													b a r iː a			
3605-13													k a n d a			
3866-13													iː o d u			
4553-13													t a iː g iː iː			
4822-13													k u m b o			
5254-13													d u l ɔ			
503-13													g i n			
1356-13													m a			
2084-13													j a b ɛ			
2420-13													k u l iː			
3218-13													b u iː iː s u			
3372-13													n a m a			
3718-13													iː a r a			
4135-13													b a n a			
4694-13													g u d iː iː u			
807-13													g o m b u			
2320-13													k a ŋ e			
2476-13													k u iː iː			
2842-13													d i g u iː			
3719-13													m i			
4081-13													d a m b iː o			
4313-13													n ɛ mː iː iː			
4460-13													s o j			
5514-13													n ɛ n d ɛ			
5810-13													p i l u			
93-13													d ɔ			
260-13													b ɛ iː r e			
385-13													dʒ ɛ m b ɛ iː			
1336-13													t e g e			
1703-13													b aː iː			
1769-13													t ɛ m b ɛ			
2162-13													b ɛ l ɛ			
2635-13													s o			
3031-13													d ɛ g ɛ			
4591-13													t ɛ r ɛ			
5301-13													p ɛ l u			
5605-13													t i m ɛ			
63-13													k a r a			
762-13													b a n a iː k u iː iː			
1432-13													t a l u			
1474-13													t ɔ iː iː iː			
1788-13													s i			
2044-13													d i m b e			
2713-13													t ɛ m ɛ d ɛ r ɛ			
3219-13													p a d u			
3425-13													j e			
4120-13													k o l o			
4184-13													n dʒ ɛː			
4423-13													d u ɔ			
4629-13													n u iː ɔ			
4980-13													t ɔː			
5059-13													g e j̃ o			
5125-13													ɔ n dʒ u			
5339-13													p a g a			
5905-13													t i			
5922-13													b i r ɛ			
5938-13													a d u nː iː iː a			
1-13													p ɛ			
483-13													g o d u			
667-13													ɛ b ɛ			
1254-13													dʒ a mː d u l u			
1415-13													n dʒ ɛ			
1683-13													s i iː iː			
2901-13													t u u			
3251-13													b a n a			
3885-13													d ɛ r ɛ			
715-14														d u		
1089-14														n a		
1319-14														n o		
1398-14														s u g u i u		
1557-14														g i r e		
1626-14														w a g u		
1840-14														t i r		
2247-14														g o i		
4677-14														k u r e j̃ i		
5162-14														m i i r̃ e		
5406-14														t a n d u		
359-14														k a r u i		
2196-14														n a r̃ a		
2230-14														s u g e		
2533-14														b a r t		
3605-14														k a n d a		
3866-14														i o s u		
4553-14														t a i g u		
4822-14														k u m o		
503-14														k i r e		
1356-14														m a i i		
1881-14														n u m u i i		
2084-14														j a p ɛ		
2420-14														k u r u		
3372-14														n a w̃ a		
3718-14														i a r a		
4135-14														b a r u		
4694-14														g u s i i u		
807-14														k o m u		
2476-14														k u i i		
2842-14														d i g u i		
3719-14														m u		
4081-14														d a m b i i		
4313-14														n ɛ m i u		
4460-14														s u j		
5810-14														p i r o		
93-14														d ɔ		
260-14														b a t r a		
385-14														z ɛ m ɛ i		
1703-14														b a i		
2162-14														b a r a		
2635-14														s o		
2735-14														d a n a		
3031-14														d ɛ g ɛ		
5301-14														p ɛ r u		
5605-14														t i w̃ a		
296-14														z a m		
1432-14														t a r u		
1474-14														t ɔ t u		
1788-14														s		
2044-14														d i m o		
3425-14														j o		
4184-14														a		
4423-14														d ɔ r̃ ɔ		
4629-14														n u j̃ ɔ		
4904-14														n i u i ɔ		
4980-14														t ɔ i i		
5059-14														g u t o		
5339-14														p a g a		
5905-14														t i r u		
5922-14														b i r a		
5938-14														i a l i n i j̃ a		
483-14														g e s u		
629-14														d u		
1254-14														z u d u r u		
1898-14														p u r̃ o		
3251-14														s a r a		
715-15															d u	
1089-15															n a ʔ	
1319-15															n ʔ ɛ	
1398-15															s u g l ʔ u	
1557-15															g i d e	
1626-15															w a g a	
1840-15															t i n	
2247-15															g o	
4677-15															k u l e j ʔ	
5162-15															m i ʔ ɛ	
5406-15															t aː n d	
359-15															g a l u ʔ	
1577-15															g i d e	
2196-15															n a l a	
2230-15															s g o	
2533-15															b a d ʔ ɛ	
3605-15															k a n d a	
3866-15															ʔ o z u	
4553-15															t a g ʔ e	
4822-15															k u m b o	
5254-15															d u l ɔ	
503-15															tʃ i r̃ a ʔ	
1356-15															m a ʔ	
1881-15															n u m ŋ ʔ ʔ	
2084-15															j aː b ɛ	
2420-15															k u l ɔ	
3218-15															p u ʔ z u	
3372-15															n a m a	
