COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
888				ɕ ɛ r̪ i		ɕ ɛ r̪ i	
887	ɕ ɛ d i	ɕ ɛ d i	ɕ ɜ d i		ɕ ɛ d i	ɕ ɛ d i	ɕ ɑ d i
1135	ɾ z̪ ɜ	ɣ z̪ ɜ	ɣ z̪ ɜ				
1617	s̪ u	s̪ u	s̪ u	s̪ u	s̪ u	s̪ u	s̪ u
853		ɪ ɕ ɪ n̪	ɪ ɕ ɪ n̪	ɜ ɕ i n̪	i ɕ ɪ n̪	i ɕ ɪ n̪	
1167	s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	x s̪ ʊ r̪ u p	s̪ u r̪ ʊ p	x s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	
1456	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	
1520	g ʊ r̪ o ŋ	g r̪ o ŋ	g ʊ r̪ o ŋ			g ʊ r̪ o ŋ	
1255	t̪ r̪ u k	tɕ u k	t̪ r̪ u kʰ	t̪ r̪ u k	t̪ r̪ u k	t̪ r̪ u k	ʈ u k
1105	l̪ ʈ ɜ n̪ ʊ s̪ i	l̪ t̪ ɜ n̪ u s̪		l̪ t̪ ɜ n̪ u s̪ e	l̪ t̪ ɜ n̪ u s̪ i	l̪ t̪ ɜ n̪ u s̪	l̪ t̪ ɜ n̪ u s̪
566			ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	
128	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪
1406		tθʰ o q	tθʰ o q	tθʰ o q	tθʰ o q	tθʰ o q	
1405	ɾ i ŋ ɑ	ɾ i ŋ ɑ				ɾ i ŋ ɑ	
197	k ɪ m b o q	k i ŋ b o q					
939		ɑ ŋ o	ɜ m o	ɑ ŋ o	ɑ ŋ o	ɑ ŋ o	
1701		s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	
214			t̪ʰ ɜ l b ɜ				t̪ʰ ɜ l b ɜ
897					l z̪ ɑ	l z̪ ɑ	
422	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o
189	g ɑ ŋ m ɑ	g ɑ ŋ m ɑ	g ɑ̃ m ɑ	g ɑ̃ ŋ m ɜ	g ɑ ŋ m ɜ	g ɑ ŋ m ɜ	g ɑ ŋ m ɑ
780	ɣ r̪ i		ɣ r̪ i				g r̪ i
342	g o b i	g o b i	ɸ u l g o b i				pʰ u l g o b i
213	t̪ʰ ɜ l tθ ɪ ɾ	t̪ʰ ɜ l tθ i ɾ		t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	
1363	h tɕ u						h s̪ tɕ u
896	l dð ɑ	l dð ɑ	l dð ɑ	l dð ɑ			l dð ɑ
199				ʈʂ ɪ m o q	ʈʂ ɪ m o q	ʈʂ ɪ m o q	
144	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪
57	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪	t̪ʰ ũ s̪	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪
1684	kʰ i t̪ ɜ ŋ	kʰ i d ɜ ŋ	kʰ ɪ t̪ ɜ ŋ	kʰ i d ɜ ŋ	kʰ i t̪ ɜ ŋ	kʰ i t̪ ɜ ŋ	
73	ɾ d ɜ p s̪	ɾ d ɜ p s̪	ɾ d ɜ p s̪		ɾ d ɜ p s̪	ɾ d ɜ p s̪	ɾ d ɜ p s̪
797		x ɛ n̪	xʲ ʊ n̪	xʲ u n̪	x ɛ n̪	xʲ ʊ n̪	
375			k ɜ p ɽ ɑ	k ɜ p ɽ ɜ			
1700	n̪ o ŋ o					n̪ o ŋ o	n̪ õ ŋ o
1415	d̪ o n̪	d̪ ɛ n̪	d̪ e	d̪ o ŋ	d̪ o ŋ	d̪ o ŋ	d̪ e
1545	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɑ d ɑ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ
174				j ɑ ɾ	j ɑ ɾ	j ɜ ɾ	
1231	ɾ d u n̪	b d u n̪		β d u n̪	β d u n̪	b d u n̪	ʊ ɾ d u n̪
1239	m o	m o	m o	m o	m o	m o	
1627	tɕ ʊ ŋ m ɜ	tɕ ʊ ŋ m ɜ					
572	dz̪ o g u		z̪ o g u				z̪ ɪ g u
1625	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ u s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	
855	l̪ t̪ i m	l̪ ʈ i m					
473	b i ɜ p ʑ ʊ n̪	b i ɜ m ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	b i ɜ p dʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	
912	gʲ o x p ɑ	gʲ o x p ɑ	gʲ o x p ɜ	gʲ o x p ɜ	gʲ ʊ x p ɜ	gʲ ʊ k s̪ p ɜ	
488	ɾ gʲ ɛ t̪	b gʲ ɜ t̪	β gʲ ɜ t̪	gʲ ɜ t̪	β gʲ ɛ t̪	gʲ ɛ t̪	ɾ gʲ ɛ t̪
1364		ɸ tɕ u	ɸ tɕ u	ɸ tɕ u	ɸ tɕ u	p ɕ tɕ u	
946	kʰ ɑ	kʰ ɑ	kʰ ɑ				kʰ ɑ
136	s̪ o ŋ s̪	s̪ õ s̪	s̪ o ŋ	s̪ o ŋ	s̪ õ s̪	s̪ o ŋ s̪	s̪ o ŋ
1488	tɕ o ŋ ɛ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪
153				kʰ ɜ k t̪ ɜ t̪ s̪	kʰ ɑ k t̪ ɜ t̪ s̪	kʰ ɜ k t̪ ɜ t̪ s̪	
584		z̪ ɛ r̪ m õ ŋ		z̪ ɛ r̪ m o ŋ	z̪ ɛ r̪ m õ ŋ	z̪ ɛ r̪ m õ ŋ	s̪ ɛ r̪ m õ
343				k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	
49	ɕ ɪ s̪	ɕ i s̪	ɕ i s̪	ɕ i s̪	ɕ ɪ s̪	ɕ i s̪	ɕ i s̪
34		s̪ t̪ r̪ ɜ k s̪		s̪ t̪ r̪ ɜ k s̪		s̪ t̪ r̪ ɜ k s̪	
726	l̪ tɕʰ o	l̪ tɕʰ o	l̪ tɕʰ o	l̪ tɕʰ o	l̪ tɕʰ o	l̪ tɕʰ o	
642	m e β̞ ɑ	m e β̞ ɑ	m e β̞ ɑ	m e β̞ ɑ		m e β̞ ɑ	
1	m i n̪ s̪	m i n̪ s̪	m ɪ n̪ s̪	m i n̪ s̪	m ɪ n̪ s̪	m ɪ n̪ s̪	
564	ɾ ɑ						ɾ ɑ
455	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m		t̪ʰ ɜ l d u m
496	kʰ r̪ i õ ŋ	t̪ʰ r̪ i m o ŋ		ʈʂ ɪ m o k	t̪ʰ r̪ ɪ m o ŋ	t̪ʰ r̪ ɪ m o ŋ	
1585	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m
701	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o
1537	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	
482				p ɑ ɣ ɜ n̪		p ɑ ɣ ɜ n̪	
481		b ɛ ŋ g ɜ n̪	b ɛ ŋ g ɜ n̪		b ɛ ŋ g ɜ n̪		
1602			g ɜo	g ɜo			
400			b ɜ l ɜ ŋ			b ɜ l ɜ ŋ	
358	pʰ r̪ u	pʰ r̪ u	pʰ r̪ u		p l̥ u	p l̥ u	pʰ r̪ u
989		s̪ ɜ r̪ p ɜ		s̪ ɜ r̪ ɸ ɑ	s̪ ɜ r̪ ɸ ɜ	s̪ ɜ r̪ f ɜ	
1496	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ŋ i ɕ u
1553	ʑ ɜ k ʊ r̪ d u n̪						ʊ ɾ d u n̪
1004	ɾ g u	ʊ ɾ g o	ɾ g u	ʊ ɾ g u	ʊ ɾ g o	ɾ g u	ɾ g u
1676	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	kʰʲ ɜ ŋ	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	
1379	d̪ʲ u n̪	d̪ʲ u n̪		d̪ʲ u ŋ	d̪ʲ u	d̪ʲ u ŋ	d̪ʲ u
1159	t̪ r̪ ɜ ŋ		t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	ʈ ɑ ŋ
330	g o b i	g o b i	g o b i				g o b i
