COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
362-3			b j e ³				
391-3			j a ⁵³				
394-3			n ɔ̃ ʔ ³				
397-3			d e ³²				
443-3			m j u ⁵³				
460-3			n e ʔ ⁵³				
463-3			j e ³¹				
464-3			tʰ o ŋ ⁴				
473-3			l ɛ ŋ ²				
476-3			kʰ j u k ³²				
481-3			tsʰ u ³²				
494-3			g ɔ ³				
496-3			m j e ŋ ³²				
516-3			m ɔ ³				
1-4				m o k ⁴³			
4-4				n o ³			
18-4				m j a̰ ⁵⁴			
19-4				n i ʔ ⁵⁴			
44-4				l o ʔ ³			
50-4				m o m ⁵			
62-4				n o ʔ ⁵⁴			
70-4				b j o ³²			
75-4				m l i ʔ ³			
97-4				o ³²			
112-4				ʃ o ³²			
122-4				m j a̰ ʔ ³			
127-4				g ɪ o ³¹			
132-4				j o ʔ ³			
133-4				n o k ⁴³			
135-4				n o k ⁴³			
142-4				d z i i			
143-4				n o ʔ ³			
149-4				ʔ au ²			
152-4				n o ʔ ²³			
157-4				b o ³			
183-4				ʔ o ³			
184-4				n o ʔ ³² ⁵⁴			
185-4				j e ³			
189-4				m j o ʔ ³²			
192-4				n o ʔ ³			
195-4				n o ³²			
200-4				g o ⁴³			
216-4				m u n ⁵⁴			
218-4				l o ʔ ³			
225-4				s au ŋ ²			
235-4				g j i ʔ ³			
244-4				m e o ²			
253-4				m u ⁴³			
270-4				m a̰ k ⁴³			
278-4				m j a̰ ŋ ⁵⁴			
279-4				j o ³²			
285-4				j a̰ m ³			
308-4				p i ³¹			
322-4				m i ³			
325-4				g o k ⁴³			
337-4				m j a̰ ³²			
341-4				d ʃ o ³²			
347-4				k o ʔ ⁵⁴			
362-4				j i ³			
391-4				j o ʔ ³			
394-4				n o ʔ ³			
397-4				d e t ⁵⁴			
443-4				m j a̰ p ³			
460-4				n o ʔ ⁵⁴			
463-4				g j o k ³			
464-4				tʰ au ŋ ²			
473-4				n e ³			
476-4				g j a̰u ʔ ³			
481-4				j e ³¹			
494-4				g o ⁵			
496-4				m u ŋ ²³			
516-4				ʃ o ³			
1-5					m u ⁵⁵		
4-5					ɹ a ³¹		
18-5					m l u ⁵⁵		
19-5					m u ⁵⁵		
44-5					l u ʔ ³¹		
50-5					ʃ j u ⁵⁵		
62-5					n u ʔ ³¹		
70-5					p j o ⁵⁵		
75-5					m u ³¹		
97-5					o ³¹		
112-5					ʃ a ³¹		
122-5					m j u ʔ ³¹		
127-5					kʰ ə a ³¹		
132-5					l u ʔ ³¹		
133-5					n j u ⁵⁵		
135-5					n u ⁵⁵		
142-5					sʰ o i ³¹		
143-5					n u ʔ ³¹		
149-5					t u ʔ ³¹		
152-5					n i ʔ ⁵⁵		
157-5					p a ³¹		
183-5					ʔ a ³¹		
184-5					n u ʔ ⁵⁵		
185-5					tʰ ɛ ⁵⁵		
189-5					m j u ʔ ³¹		
192-5					n u ʔ ⁵⁵		
195-5					n a ³¹		
200-5					u ʔ ³¹		
216-5					ʃ ʃ u ³¹		
218-5					n ʊ ʔ ³¹		
225-5					ʃ a ŋ ³¹		
235-5					kʰ j u ⁵⁵		
244-5					ʃ o a ³¹		
253-5					m a ⁵⁵		
270-5					m u ⁵⁵		
278-5					m u ³¹		
279-5					a a ³¹		
285-5					j u ⁵⁵		
308-5					ʃ a ³¹		
322-5					m i ³¹		
325-5					kʰ u ⁵⁵		
337-5					m j u ⁵⁵		
341-5					sʰ a ³¹		
347-5					ʃ u ʔ ³¹		
362-5					j u ʔ ⁵⁵		
391-5					j u ʔ ³¹		
394-5					n ʊ ʔ ³¹		
397-5					ʃ u ³¹		
443-5					m j u ʔ ³¹		
460-5					n ʊ ʔ ³¹		
463-5					ɹ u ⁵⁵		
464-5					tʰ ɔ ŋ ³¹		
473-5					ʃ a ŋ ³¹		
476-5					x j u ʔ ³¹		
481-5					ʃ u ʔ ³¹		
494-5					kʰ a ³¹		
496-5					m ʃ u ³¹		
516-5					n a ³¹		
1-6						m w i	
4-6						l aː	
18-6						m j a ŋ	
19-6						m r a	
44-6						h l a k	
50-6						m j w i ŋ	
62-6						s a ts	
70-6						p w a ŋ	
75-6						m l a	
97-6						kʰ j a ŋ	
112-6						s aː	
122-6						m j a k	
127-6						kʰ a aː	
132-6						kʰ r a k	
133-6						m a	
135-6						ŋ w iː	
142-6						m a aː	
143-6						h n a k	
149-6						t u	
152-6						n a	
157-6						p aː	
183-6						ʔ aː	
184-6						h n a	
185-6						tsʰ a m	
189-6						m j a k	
192-6						h n a	
195-6						n aː	
200-6						k w a m	
216-6						s j a ŋ	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ r iː	
244-6						m a aː	
253-6						m a w aː	
270-6						m j e	
278-6						m r a ŋ	
279-6						k a aː	
285-6						kʰ j a ŋ	
308-6						h p a aː	
322-6						m r aː	
325-6						k w iː	
337-6						m j a ŋ	
341-6						t s aː	
347-6						s a k	
362-6						k r u	
391-6						j a p	
394-6						n a k	
397-6						t u	
443-6						m j a ts	
460-6						s a k	
463-6						pʰ r u	
464-6						t a ŋ	
473-6						s a ŋ	
476-6						kʰ r a k	
481-6						tsʰ a	
494-6						k w aː	
496-6						m r a ŋ	
516-6						w aː	
1-7							m au ³²
4-7							l ɔ ³
18-7							m i ŋ ³¹
19-7							n i ⁵³
44-7							l a̰ ʔ ⁵³
50-7							m i ŋ ³²
62-7							n ɔ ʔ ⁵⁴
70-7							b i ŋ ³¹
75-7							m l i ³²
97-7							ɔ ŋ ³¹
112-7							ʃ ɔ ³¹
122-7							m j i ʔ ³²
127-7							kʰ i ³¹
132-7							β j ɔ ʔ ³
133-7							n ɔ ³²
135-7							n au ³²
142-7							d z w i ³¹
143-7							n ɔ ʔ ³
149-7							ʔ u ⁵³
152-7							n i ³² ³
157-7							b ɔ ³
183-7							ʔ u ³
184-7							n ɔ t ⁵
185-7							d a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							n ɔ ³
195-7							n ɔ ³
200-7							b ɔ ³²
216-7							s u ŋ ³¹
218-7							l ɔ ʔ ³
225-7							s i ŋ ³¹
235-7							kʰ i ³
244-7							s i ³¹
253-7							m i ³²
270-7							m i ³
278-7							m i ŋ ³¹
279-7							a ɔ ³¹
285-7							g j a̰ m ⁵³
308-7							b i ɔ ⁵³
322-7							m i ³¹
325-7							kʰ au ³²
337-7							m j a̰ ŋ ⁵³
341-7							d z ɔ ³¹
347-7							s u ⁵
362-7							β j ɔ ³²
391-7							j ɔ ³²
394-7							n ɔ ʔ ³
397-7							dʒ i ⁵³
443-7							m j u p ³²
460-7							n ɔ ⁵
463-7							j e ³
464-7							tʰ u ŋ ⁵³
473-7							l i ŋ ³¹
476-7							k j ɔ ʔ ³²
481-7							tsʰ u ³²
494-7							g ɔ ³²
496-7							m u ŋ ³¹
516-7							l ɔ ³
