COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
46-1	dʒ ɛ ³						
52-1	d j a̰ t ³						
55-1	d j ɔ ŋ ³						
69-1	h a ⁵⁴						
79-1	j ɛ m ³						
83-1	tʃʰ a ⁵ ³						
86-1	j a m ⁵						
89-1	l a ŋ ³						
90-1	j ɔ̰ ³						
91-1	dʒ a ³						
92-1	b ei ⁵						
106-1	kʰ u ³						
120-1	tʃʰ a a ⁵⁴						
125-1	d ɛ ŋ ⁵						
148-1	a ŋ ³						
173-1	t a ³						
179-1	j a ³¹						
186-1	l a ³						
187-1	l a ŋ ³						
197-1	l a n ʔ ⁵						
209-1	kʰ a ŋ ⁵						
210-1	h l a m ⁵						
211-1	t a ⁵						
213-1	l ai k k ⁵³						
215-1	d m ɔ ³						
220-1	tʃʰ a m ³						
237-1	m i ³						
239-1	l a m ³						
242-1	tsʰ a ⁵						
248-1	d ei ³						
255-1	b a ɛ ³¹						
271-1	tʃʰ ɛ ³						
275-1	m a ŋ ³						
277-1	tʃʰ j ɛ m ³						
295-1	g ṵ ʔ ⁵⁴						
302-1	pʰ j a m ⁵						
309-1	l a k ³						
312-1	d ə ⁵						
313-1	m j a t ⁴³						
314-1	tʃʰ a m ³						
315-1	kʰ a ŋ ³						
330-1	l a ³¹						
333-1	a a m ³						
338-1	n l ɛ k ³¹						
346-1	s a t ³						
348-1	j a ³¹						
353-1	d s a ³						
356-1	h a m ³						
357-1	b a ³						
358-1	m a ³						
361-1	l ɛ ⁵³						
378-1	n j a̰ ⁵						
379-1	kʰ j ɛ n ³						
388-1	l ɛ k ³¹						
390-1	j i ⁵						
398-1	a a ³						
399-1	kʰ j ɛ n ³						
400-1	l a n ³¹						
403-1	d j j i ³¹						
405-1	n ei ³						
406-1	t ṵ ʔ ⁵³						
407-1	m i ³						
410-1	a g a ŋ ⁵						
414-1	l a m ³						
418-1	d a ɛ ³¹						
423-1	d a ḛ m ⁵						
431-1	g ɛ ŋ ³						
435-1	kʰ j ɛ ⁵						
438-1	tʃʰ ɛ ³						
448-1	d dʒ a ŋ ³						
449-1	d tsʰ ə ³ ³						
453-1	h ai ³¹						
465-1	dʒ a ³¹						
471-1	l a k ³¹						
472-1	dʒ a ³						
474-1	h j i ⁵						
482-1	j a k ³						
502-1	b a ³						
503-1	b a ³						
505-1	l a m ³						
512-1	l ai ⁵						
515-1	tʃʰ a m ³						
529-1	b a ³						
530-1	s a ³						
535-1	b a ŋ ³¹						
536-1	t a ⁵						
542-1	b j ɛ ³						
561-1	n a ŋ ³						
563-1	dʒ a ³						
569-1	b a ³¹						
5-1	l a ⁵						
16-1	j a k ⁵³						
27-1	d s a n ³						
40-1	a ŋ ⁵						
41-1	t a ³¹						
1-2		m j a ʔ					
4-2		l i					
18-2		m au a ²³					
19-2		l a a ʔ					
44-2		j a k ³					
50-2		m a j a ²³					
62-2		m a					
70-2		p t a ²³					
75-2		m j au ʔ ²³					
97-2		j o ŋ ²³					
112-2		ts i					
122-2		m j au k ⁵²					
127-2		p a au ³					
132-2		j a ʔ					
133-2		k a a ʔ					
135-2		l j a ʔ ²³					
142-2		t i au ⁵²					
143-2		k m au k ⁵²					
149-2		n a					
152-2		l o ŋ ²³					
157-2		p i ²³					
183-2		m i					
184-2		k j au k ʔ					
185-2		kʰ i m ³					
189-2		m j au ʔ ²³					
192-2		k l a ŋ ²³					
195-2		m a̰ ²³					
200-2		j i ³					
216-2		j a ²³					
218-2		l a ³					
225-2		k o ŋ ²³					
235-2		k m au					
244-2		p au au ²³					
253-2		m j j au ³					
270-2		l j a ʔ ²³					
278-2		m au a ²³					
279-2		j a au ⁵²					
285-2		l a ²³					
308-2		p l au ⁵²					
322-2		l a̰ ²³					
325-2		k j a ʔ ²³					
337-2		m l i ŋ ³					
341-2		t a ³					
347-2		p n au ʔ ²³					
362-2		m au ŋ ²³					
391-2		l a ²³					
394-2		m au ŋ ²³					
397-2		t i ²³					
443-2		m l au ²³					
460-2		l au ŋ ³					
463-2		j a ŋ ²³					
464-2		l a m					
473-2		l a m ³					
476-2		k l au ³					
481-2		kʰ a ŋ					
494-2		kʰ j au ³					
496-2		a a ²³					
516-2		a a̰					
522-2		m au k ⁵²					
523-2		p l au ʔ ³					
524-2		m a̰					
540-2		p i ²³					
3-2		p k au ʔ ²³					
6-2		kʰ j au ³					
7-2		kʰ i ²³					
20-2		l au k ²³					
39-2		l l au					
51-2		m a a ʔ ²³					
72-2		p a ³					
94-2		m a a ²³					
100-2		m j o m					
116-2		k l a					
136-2		l u au ²³					
137-2		k w j au ʔ					
139-2		l j au ⁵²					
150-2		l a ʔ ²³					
154-2		m a ŋ au ⁵²					
166-2		p i a ⁵²					
169-2		l a ²³					
170-2		p o a ⁵²					
171-2		j o ŋ ²³					
174-2		l a m ²³					
181-2		m l a ʔ ²³					
205-2		l au m ʔ					
206-2		m au ŋ ²³					
214-2		l a m ³					
217-2		m au ³					
224-2		m au j au					
228-2		p au ²³					
246-2		p a a					
256-2		sʰ a					
257-2		p a					
273-2		kʰ i ³ ²³					
286-2		ts a m ²³					
307-2		l au k					
335-2		kʰ i au ³					
342-2		m au j au					
376-2		m w a ʔ					
389-2		m j a ʔ ²³					
404-2		j a ²³					
408-2		t a ²³					
413-2		p a a ²³					
421-2		m au a ²³					
430-2		ts a ²³					
458-2		m i					
470-2		t a					
475-2		m a ²³					
477-2		l au au ²³					
478-2		j a ʔ					
480-2		k j au ŋ ²³					
485-2		m au au ²³					
495-2		m p a					
499-2		m l a ²³					
500-2		m au ts a ²³					
506-2		k j a ²³					
509-2		l a m ³					
525-2		m w j au ʔ					
22-2		k i ŋ ³					
28-2		p au ³					
29-2		k o ²³					
30-2		l o ŋ ²³					
35-2		l a m ²³					
38-2		ts a ³					
46-2		p a ²³					
52-2		p j a ʔ					
55-2		p j a ³					
69-2		m au k					
125-2		a j a ²³					
163-2		k i ²³					
173-2		k i ³ ³					
179-2		n o ŋ ²³					
210-2		k l a m ³					
211-2		t au ²³					
213-2		k m au k ²³					
215-2		k ts a ³					
237-2		m a̰ ²³					
252-2		k j au ³					
255-2		l a ⁵²					
275-2		l a i ²³					
281-2		k i au ³					
300-2		k i ³					
333-2		m kʰ a m ³					
390-2		au a̰ ²³					
400-2		l au m ²³					
403-2		p w ²³ ³					
407-2		m a̰ ²³					
414-2		l a m ²³					
418-2		k m a ʔ					
448-2		t k o ²³					
472-2		ts a					
474-2		k i a̰ ²³					
505-2		l a m ³					
517-2		k i ³ ³					
5-2		j au ³					
21-2		k au ²³					
23-2		l ɛ ʔ ²³					
24-2		k i ʔ ³					
34-2		k i ⁵² ³					
1-3			m e ³				
4-3			l e ⁵¹				
18-3			m a e ŋ ³²				
19-3			m e ⁵³				
44-3			l a ʔ ³⁴				
50-3			g j e ŋ ⁴				
62-3			s ə ²				
70-3			b w e ŋ ³²				
75-3			m j e ⁵³				
97-3			w a ŋ ⁵				
112-3			b e ⁵¹				
122-3			m j o ⁵³				
127-3			g a i ³¹				
132-3			b l ø ⁴				
133-3			ŋ j e ³²				
135-3			m e ³				
142-3			d z e ɨ ³				
143-3			n ɔ ʔ ³				
149-3			ʔ u ʔ ⁵³				
152-3			ŋ a ʔ ³				
157-3			b e ⁵¹				
183-3			ʔ e ⁵				
184-3			l ɔ̃ t ⁴⁵ ²				
185-3			tsʰ æ m ³¹				
189-3			m j e ⁵⁴				
192-3			m ɔ ³				
195-3			m ɔ ³				
200-3			e m ³²				
216-3			tʃʰ e ŋ ³				
218-3			l a ʔ ³²				
225-3			s u ŋ ³				
235-3			b o e ⁵³				
244-3			s ɨ i ³				
253-3			m j i ³				
270-3			m j e m ³²				
278-3			m j o ŋ ³				
279-3			l i ³				
285-3			b j e m ³				
308-3			g ə u ⁵				
322-3			m j i ³				
325-3			b e ⁵³				
337-3			m j o ŋ ⁵³				
341-3			d z ɔ ⁴⁵				
347-3			s w e ʔ ³²				
362-3			j e ²¹				
391-3			l o ʔ ⁵³				
394-3			m ai ʔ ³²				
397-3			tʃʰ e ⁵				
443-3			m j o ⁵³				
460-3			s ai ³				
463-3			j e ²¹				
464-3			m a ŋ ³				
473-3			s ɛ m ²³				
476-3			kʰ j o k ⁵³				
481-3			tʃʰ a ³				
494-3			d e ³¹				
496-3			tʃʰ j e ŋ ⁴				
516-3			j e ⁵¹				
522-3			l ɔ ʔ ³				
523-3			pʰ j e ⁵³				
524-3			m ə ³				
540-3			g e ⁵				
3-3			b a e ŋ ²¹				
6-3			d i ³¹				
7-3			d o ŋ ⁵³				
20-3			l ai t ³²				
39-3			m w ə ⁵²				
51-3			m j e ⁵³				
64-3			g e ŋ ⁴				
65-3			b w o ⁵³				
66-3			d z ɨ ⁵⁴				
71-3			h e ⁵				
72-3			b a ³				
76-3			o e ⁵¹				
77-3			m j e k ⁵³				
78-3			m e ³²				
82-3			b w e ŋ ³				
87-3			l ɔ ʔ ³²				
93-3			l a m ³				
94-3			m j e ⁵³				
100-3			d w a ŋ ³¹				
116-3			o e ³				
119-3			j æ m ²³				
124-3			pʰ j u ⁵³				
136-3			l a̰ i ³				
137-3			kʰ j a e ²¹				
139-3			l e ³¹				
144-3			s j e ʔ ³²				
145-3			tʰ ãɪ ŋ ⁵²				
146-3			m w e ⁵³				
150-3			g j a̰ ʔ ³²				
154-3			m j a i ³				
165-3			tʃʰ j e n ⁵³				
166-3			b æ e ³¹				
169-3			pʰ j e ŋ ⁵³				
170-3			b æ e ³¹				
171-3			m a m ⁵				
174-3			l ə ŋ ⁴				
181-3			m j o p ⁵⁴				
193-3			b e ⁵¹				
205-3			m oi ʔ ⁴⁵				
206-3			m j e ²¹				
212-3			dʒ m ɔ ʔ ⁵³				
214-3			l o m ⁴				
217-3			m ø ³				
224-3			ŋ j au e ⁵³				
228-3			b ãɪ ³¹				
238-3			j m e ³²				
241-3			h e ⁵¹				
246-3			g a ɔ ⁵¹				
256-3			s a ³				
257-3			b ãɪ t ⁵¹				
272-3			h e ⁵¹				
273-3			s æ ³				
274-3			m a ŋ ³⁴				
286-3			kʰ e m ²³				
289-3			g o ŋ ⁵¹				
294-3			b u ⁵³				
301-3			j ɔ ³²				
306-3			pʰ j e p ⁵³				
307-3			l æ̰ t ³²				
321-3			tʰ a ŋ ⁴				
331-3			m o i ³				
332-3			l a m ³²				
335-3			g a au ³				
336-3			ŋ j e m ³				
340-3			m e ⁴				
342-3			m j m e ŋ ⁴				
360-3			tʃʰ w e m ³²				
376-3			n o ʔ ⁵³				
389-3			m e ʔ ²				
395-3			ŋ ɔ ³				
401-3			s ai ⁵				
404-3			d z e ŋ ⁴				
408-3			d ɔ ³¹				
409-3			l a ³²				
413-3			tʃʰ j e ŋ ³				
421-3			m j e k ⁵³				
425-3			b j e ³²				
430-3			g e ʔ ⁵				
442-3			d e ³				
447-3			tʰ u ŋ ⁴				
456-3			g e ⁵				
458-3			h ə ⁵				
469-3			g e ⁵³				
470-3			b ə k ²				
475-3			m e ³				
477-3			ŋ e ɛ m ⁴⁵				
478-3			j e ʔ ³²				
480-3			g e ʔ ⁵³				
485-3			m ɨ au ³				
495-3			m o̰ e ⁵¹				
499-3			m j o ŋ ³				
500-3			m j w e k ³				
501-3			tʰ u ⁵³				
506-3			d o ³¹				
507-3			l ɔ t ³²				
509-3			l ø̃ ⁴				
510-3			p j e ŋ ⁴				
511-3			l a ʔ ³²				
521-3			h e ³²				
525-3			ŋ j m e ⁵³				
538-3			g j w e ²¹				
539-3			tʃʰ j e ³				
544-3			pʰ j o k ⁵³				
550-3			d w ɛ m ³²				
562-3			m j o k ³				
568-3			g o ²				
2-3			g æ k ⁵²				
11-3			m o ŋ m ⁴				
12-3			j o ⁵³				
22-3			g a ŋ ³²				
28-3			b ʃ i ³¹				
29-3			d ɔ ʔ ⁵³				
30-3			l a ŋ ³				
35-3			l a ŋ ⁵¹				
38-3			d ts o ʔ ⁵³				
42-3			b j e ⁵³				
46-3			b a ⁴				
52-3			tʃʰ e p ³²				
55-3			b e m ⁴				
69-3			ŋ ɔ ⁵⁴				
79-3			tʃʰ j e ³²				
83-3			d e ³²				
86-3			j ḛ ⁵				
89-3			s a ŋ ³				
90-3			b ɔ ⁵³				
92-3			g e ⁵³				
106-3			g o ʔ ³⁴				
120-3			tʃʰ o z ʔ ⁵³				
125-3			kʰ j ə k ⁵³				
148-3			d dʒ æ m ³¹				
163-3			g a ŋ ³¹				
173-3			g e ³				
179-3			ʔ æ ʔ ³				
186-3			ŋ ai t ³				
187-3			l a ŋ ³²				
197-3			ŋ ɔ̃ e ʔ ⁵³				
209-3			g e ⁵				
210-3			d l æ̰ m ³				
211-3			d e ³¹				
213-3			m a ŋ p ⁵³				
215-3			o̰ ɔ ⁴³				
220-3			tʰ ãɪ ⁵²				
237-3			m ə ⁵				
239-3			l æ m ³				
242-3			tsʰ a ³				
248-3			g j e ʔ ⁵³				
252-3			g e ³¹				
255-3			b j ɔ ³				
271-3			tʃʰ m e ⁵³				
275-3			n ə ŋ ⁵³				
277-3			tʃʰ w e m ⁴				
281-3			pʰ a u ³¹				
283-3			l a ɔ ³²				
295-3			b o k ⁵³				
300-3			g a ŋ ³¹				
302-3			tsʰ w e ⁵³				
309-3			l a ʔ ³²				
312-3			e ⁵³				
313-3			m o̰ o ʔ ⁵³				
314-3			tsʰ æ m ⁴				
315-3			tʰ o ŋ ⁵				
330-3			p l e ³				
333-3			m j e ŋ ³				
338-3			m j o k ⁴				
346-3			s ai ³				
348-3			j ḛ ʔ ⁵³				
352-3			d j o ŋ ³				
353-3			d z e ³				
356-3			ʔ æ m ³				
357-3			s ai ³²				
358-3			s ə ³				
361-3			j j o p ⁵⁴				
378-3			m j e ³²				
379-3			kʰ j e n ³²				
388-3			g j e ʔ ⁵³				
390-3			j ɔ ⁵				
398-3			j o ⁵¹				
399-3			g j e n ³²				
400-3			l ai ŋ ³				
403-3			b j i ⁵³				
406-3			b o ʔ ⁵³				
407-3			h ə ⁵				
410-3			a o̰ a ŋ ²				
414-3			l ø̃ m ⁵¹				
418-3			g ãɪ ɔ ³				
423-3			p n e ʔ ⁵³				
431-3			g j e ŋ ³				
435-3			kʰ e ⁵³				
438-3			b e ⁵³				
448-3			d z e ⁴				
449-3			d tsʰ e ⁴ ⁵³				
453-3			l ɔ̃ ³				
465-3			b ə ʔ ²				
471-3			l o ʔ ³				
472-3			n ɨ ʔ ³				
474-3			m j ɨ ³				
482-3			g j e ⁴³				
502-3			b e ⁵				
503-3			b ø ⁵¹				
505-3			l a ŋ ³				
512-3			l ɔ ³				
515-3			tʰ ãɪ ²				
517-3			b a m ³¹ ⁵¹				
529-3			b ø ⁵				
530-3			s ə ⁵³				
535-3			b ãɪ ʔ ⁵¹				
536-3			tʃʰ æ ⁵³				
542-3			b e ʔ ⁵³				
561-3			ŋ e k ⁴				
563-3			g ḛ ⁵				
569-3			g e ⁵³				
5-3			l a ⁵³				
8-3			l o ŋ ³¹				
16-3			j o ʔ ³				
21-3			g j a p ³¹				
23-3			j o p ⁵³				
24-3			g a ʔ ³¹				
27-3			d z e n ⁵²				
34-3			g a m ³¹				
36-3			b æ ŋ ³¹				
37-3			l e ³²				
40-3			j e ŋ ⁵³				
41-3			b ɔ ʔ ⁵³				
47-3			m j u ²¹				
1-4				m æu ŋ ⁵			
4-4				l ə ³			
18-4				m l a ⁵			
19-4				m ʔ i ʔ ⁵			
44-4				l a ʔ ⁵⁴			
50-4				m a ⁵			
62-4				s e ʔ ⁵⁴			
70-4				b g a ⁵			
75-4				m j a ʔ ³²			
97-4				a ³²			
112-4				b a ²			
122-4				m j æu ʔ ³²			
127-4				b a i ²			
132-4				b j æu ⁵			
133-4				m a ʔ ⁵			
135-4				m i ʔ ⁵			
142-4				d z a̰ i ⁵			
143-4				p l a ⁵			
149-4				au t ⁵			
152-4				l a ⁵⁴			
157-4				b au ²			
183-4				ə ²			
184-4				l a̰ ḭ ʔ ⁵			
185-4				tsʰ a ³²			
189-4				m j æu ʔ ³²			
192-4				l a ŋ ⁵			
195-4				n a ³			
200-4				dʒ a ⁵			
216-4				s a ⁵			
218-4				l a k ⁵⁴			
225-4				s a ²			
235-4				j ḭ t ⁵			
244-4				s ø i ³			
253-4				m i ³			
270-4				m ḭ ʔ ⁵			
278-4				m l a ⁵			
279-4				dʒ ə i ³			
285-4				l a ⁵			
308-4				d i ⁵			
322-4				m i ³⁵			
325-4				kʰ ø ʔ ⁵			
337-4				m j a ⁴			
341-4				d z i ⁴¹			
347-4				m æu ʔ ⁵			
362-4				j i t ⁵			
391-4				l a ʔ ³²			
394-4				m a ⁵⁴			
397-4				tʰ i t ⁵			
443-4				m j a ʔ ⁵⁴			
460-4				s e ⁵⁴			
463-4				i t ⁵⁴			
464-4				m a ³²			
473-4				s a ²			
476-4				j æu ʔ ³²			
481-4				tsʰ ə ʔ ⁵⁴			
494-4				g au ⁴¹			
496-4				a ⁵			
516-4				a ə ²			
522-4				l a ³²			
523-4				j u ʔ ⁵			
524-4				n ə ²			
540-4				g au ²			
3-4				b a ⁵			
6-4				g i ⁴¹			
7-4				g a ⁵			
20-4				l e ʔ ³²			
39-4				m j a t ⁵⁴			
51-4				l l ḭ ⁵			
64-4				kʰ æu ŋ ⁵			
65-4				kʰ æu ʔ ³²			
66-4				d z i ³			
71-4				s i ³			
72-4				g a ²			
76-4				l i ³			
77-4				m a a ʔ ³²			
78-4				kʰ m ø ŋ ⁵			
82-4				a ⁵			
87-4				l a ⁵			
93-4				l a ³			
94-4				m a ḭ ʔ ⁵			
119-4				l a ⁵			
124-4				j u ʔ ⁵			
136-4				l a̰ i ³⁵			
137-4				kʰ j i ⁵			
139-4				m e ⁵⁴			
144-4				s a ⁵			
145-4				d a ²			
146-4				m i ʔ ⁵			
150-4				j æu ʔ ⁵			
154-4				m a i ⁵			
165-4				a a̰ ⁵			
166-4				a i ³¹			
169-4				j a ⁴			
170-4				a i ³¹			
174-4				l a ³			
181-4				m j a ʔ ³²			
193-4				b a ³			
205-4				m ə t t ⁵			
206-4				m ʃ i ŋ ⁵			
212-4				p ø ʔ ⁵			
217-4				m au ²			
224-4				m j ḭ ŋ ⁵			
228-4				b a ³¹			
238-4				j i i ⁵			
241-4				s i ³			
246-4				kʰ j ɪ ²			
256-4				g e ʔ ²			
257-4				b a ʔ ³²			
272-4				m a ³			
273-4				b e ʔ ³²			
274-4				m a ²			
286-4				a ⁵			
289-4				tʰ a ²			
294-4				i ⁵			
301-4				l a ⁵			
306-4				p j a ʔ ⁵⁴			
307-4				m a ʔ ⁵			
321-4				tʰ a ²			
331-4				dʒ m a i ŋ			
332-4				l a ³			
335-4				g a i ³			
336-4				m j a ⁵			
340-4				m i ŋ ⁵			
342-4				m j ḭ ŋ ⁵			
360-4				dʒ ø ʔ ⁵⁴			
389-4				m a ŋ t ⁵			
395-4				l a ⁵			
401-4				s i t ⁵			
404-4				d z a ⁵³			
408-4				d i ⁵			
409-4				l ə ʔ ³			
413-4				dʒ a a ⁵			
421-4				m j a ʔ ³²			
425-4				ḭ ʔ ⁵			
430-4				g ɪ ʔ ⁵			
442-4				tʰ au t ⁵			
447-4				tʰ a ²			
456-4				g au ³			
458-4				m au ²			
469-4				kʰ ø ʔ ⁵			
470-4				b a ʔ ³²			
475-4				m ɔ ²			
477-4				kʰ m a ḭ ŋ ⁵ ⁵			
478-4				l a t ⁵			
480-4				g a̰ ʔ ⁵⁴			
485-4				m ə i ŋ			
495-4				m g ɪ ³²			
499-4				m j æu ⁴			
500-4				m j a ⁵			
501-4				tʰ au ʔ ⁵			
507-4				l a ³			
510-4				pʰ a a ⁵			
511-4				l a ʔ ⁵⁴			
521-4				s a ʔ ⁵			
525-4				m j i ⁵			
538-4				kʰ a a t ⁵			
539-4				dʒ a ⁵			
544-4				j a ʔ ³²			
550-4				d b ø ⁵⁴			
562-4				m j a ⁴			
568-4				g i ŋ ³			
2-4				g a ³			
11-4				m a ŋ ⁵			
12-4				j i ⁵			
22-4				g a ³²			
28-4				b au ³			
29-4				d a ³			
30-4				l a ³²			
42-4				o a t ⁵			
46-4				m ɪ ²			
52-4				d a ʔ ⁵			
55-4				b a ³			
69-4				s au ³²			
79-4				a ⁵			
83-4				d o i ŋ ⁵			
86-4				ɣ ḭ ⁵			
89-4				l a ⁵³			
90-4				dʒ b a ʔ ³			
91-4				dʒ i ³²			
92-4				g i ʔ ⁵			
106-4				g au ʔ ³			
125-4				kʰ a ⁵			
148-4				p j a ³²			
163-4				g e ³²			
173-4				g e ʔ ³			
179-4				j e t ⁵			
186-4				l a ³			
187-4				l a ³			
197-4				n a̰ e t ⁵			
211-4				d a ʔ ⁵			
220-4				b a ³			
237-4				m ə ²			
239-4				l a ³²			
242-4				b a ʔ ⁵⁴			
248-4				ḭ ʔ ⁵			
252-4				g e ⁴¹			
255-4				b a a ³²			
271-4				dʒ i t ⁵			
275-4				m a ʔ ⁵			
277-4				d z a ⁵			
281-4				g e u ⁵¹			
283-4				kʰ l a ⁵⁴			
295-4				b a ŋ ³²			
300-4				g e ⁴²			
302-4				dʒ j a ʔ ⁵			
309-4				l a ʔ ³			
312-4				dʒ a ʔ ⁵			
314-4				tsʰ a ³			
315-4				tʰ a ²			
330-4				i i ⁵			
333-4				m ʔ a ³			
338-4				m l æu ʔ ⁵			
346-4				s e t ⁵			
348-4				a a ʔ ⁵			
352-4				d j a ŋ ⁵⁴			
353-4				d z i ʔ ²			
356-4				s a ³²			
357-4				s e ʔ ⁵			
358-4				s ɪ t ⁵			
361-4				j æu ʔ ³²			
378-4				m ɣ æu ʔ ⁵			
379-4				a a̰ t ⁵			
388-4				j æu ʔ ³²			
390-4				ɣ au ³⁵			
399-4				ḭ ⁵			
400-4				l a ³²			
403-4				b j b i ³²			
405-4				m i t ⁵⁴			
406-4				b au ʔ ³²			
407-4				b i ³			
410-4				a b a ŋ ⁵			
418-4				g a ɔ ³			
423-4				a i ʔ ⁵			
431-4				g a̰ ⁵			
435-4				æu ŋ ⁵			
438-4				d i ʔ ⁵			
448-4				d z a ³²			
449-4				d b a ʔ ⁵			
453-4				dʒ n i ⁵			
465-4				b a ʔ ⁵			
471-4				l au ʔ ³²			
502-4				b a ²			
503-4				b i ³			
505-4				l a ³			
512-4				l a ³			
515-4				dʒ a ⁵			
517-4				g a ³² ⁵⁴			
529-4				b a t			
530-4				s e ʔ ⁵⁴			
535-4				b a ³¹			
536-4				d i ⁵			
542-4				p ɣ a̰ ʔ ³			
561-4				m a ⁵			
563-4				tʰ ɪ t ³			
569-4				g i ʔ ³			
8-4				j a ⁴²			
21-4				g e k ³²			
23-4				j ḭ ʔ ⁵⁴			
24-4				g e k ³²			
27-4				d z a ⁵			
34-4				g e ² ⁴¹			
36-4				p e ⁴²			
