COGID	1	10	2	3	4	5	6	7	8	9
3756-1	s h n j a									
3837-1	h ɔ i ɔ m a									
3865-1	s á s i									
4406-1	t i									
4530-1	l ʊ k									
4552-1	i z s i									
4621-1	a n i									
2689-2		s a m a								
893-2		a n a								
1303-2		ŋ oː m a								
2197-2		j a l a								
2828-2		s n j a								
3572-2		s oː j i								
1095-2		l i m a								
1789-2		k á l a a k								
3207-2		j u l a								
3519-2		t u m a								
3686-2		j j j b								
4249-2		k u m i								
4451-2		j i s i								
448-2		w o n i								
630-2		v e v l e								
814-2		ŋ o m j e n								
1216-2		g a v a								
1228-2		j ɲ a								
1418-2		s i m o a a								
1475-2		g ɲ a								
2026-2		t ɲ e n								
3826-2		s o k a								
4003-2		j v j a								
4373-2		l i m i								
4384-2		i j oː								
84-2		m u u u								
116-2		j i k a								
419-2		o o g a								
587-2		o ŋ g oː o								
660-2		t j t a								
848-2		k a l a								
1122-2		j i w a								
1159-2		ɲ a								
1350-2		l j a								
1374-2		w a a j j								
1906-2		i ŋ g i l a								
2419-2		s e ŋ a								
2750-2		e j s i								
3441-2		s m m g a								
3464-2		v o w a								
3639-2		t e t e m l								
3981-2		i j a a								
4192-2		v i m j a								
4350-2		l e e l o								
278-2		j a								
3971-2		k á m a								
55-2		s a m a								
43-2		w i m u								
93-2		k o w o								
459-2		l u m a								
1137-2		s i g u								
1585-2		a a l a								
1872-2		p a								
2166-2		u m v m a								
2872-2		ŋ oː s i								
2997-2		g a s s a								
3075-2		g u l u j v								
3675-2		l ɲ s l l v								
4137-2		m i l a								
4238-2		s t s t n								
4316-2		t á t u								
4574-2		j ɲ a a l a								
3067-2		w t u								
3531-2		a w i k k								
1033-2		ŋ o t o l								
3185-2		v i ŋ k								
794-2		v e k l o								
143-2		v u u								
240-2		oː g a								
388-2		l u m a								
599-2		t a m m t i								
969-2		s a a								
994-2		t e v u a								
1606-2		o oː o o								
1629-2		k ɲ i i								
1895-2		tʃ a								
2592-2		l oː l a								
2884-2		p j a a								
3148-2		i t a								
3261-2		t e t e								
3583-2		n o g l								
3837-2		e o t o m a								
4621-2		l a s n								
1929-2		t u s i								
3940-2		v á l a								
860-2		v i ŋ g a								
2057-2		t i m a								
552-2		u p a								
959-2		p e p o								
1495-2		v u t a								
2689-3			s a m a							
893-3			a n n							
1285-3			n w a							
1303-3			k o m a							
2197-3			s a l a							
2828-3			j tʰ n							
3572-3			s o n i							
1095-3			l i m a							
1755-3			n j							
1789-3			x a l a n k							
3207-3			j u l a							
3519-3			r u m a							
3686-3			j j j a							
4249-3			x u m i							
4451-3			j i s i							
448-3			j u d i							
630-3			β j l l j							
1216-3			k a j a							
1228-3			j w a							
1418-3			j i m a							
1475-3			k w a							
3397-3			j o l a							
4003-3			j j a							
4040-3			k j n i							
4373-3			l i m i							
4384-3			i n o							
181-3			k o x g o							
419-3			l o k a							
587-3			o k k o							
660-3			l j l a							
1083-3			l tʰ l a							
1350-3			l j a							
1374-3			n s n n l							
1396-3			s o β u							
1666-3			r a n x							
1767-3			k o x o							
1906-3			i n k i l a							
2177-3			ŋ k a p							
2286-3			l a							
2317-3			β u β a							
2750-3			j j i							
3275-3			x a n n							
3464-3			j o n a							
3639-3			r e r e j e							
3981-3			i m a							
4192-3			j i m j b							
4260-3			s w a							
4350-3			l j j l o							
278-3			j a							
745-3			r s x o							
3971-3			x s m a							
93-3			k o n o							
200-3			β i							
374-3			a a l w a							
508-3			f o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a a a							
1712-3			f u o o							
2088-3			j i s a							
2334-3			f i k o							
2393-3			m a s a							
2665-3			i ŋ k i							
2738-3			β j l l j							
3675-3			l w i l l e							
4137-3			m i l a							
4440-3			β tʰ l tʰ							
4574-3			j ŋ a l a							
4688-3			d i n							
2798-3			n w a							
3067-3			n r u							
3531-3			a n i x a							
3767-3			l o							
4632-3			x s s i							
401-3			i a							
649-3			l e e r a							
755-3			k u l a							
1032-3			k o l o l a							
1043-3			β a l a							
1273-3			l o o r a							
1362-3			g i							
1895-3			dʒ a							
2615-3			d a a							
2784-3			k u l u							
2904-3			k e x d n							
3385-3			s i							
3430-3			l u u							
3664-3			β e g a							
3756-3			s i i n a							
24-3			r u x a							
542-3			β i l a u							
564-3			p k a							
928-3			x o l o							
1181-3			f w a							
1241-3			p u n d a							
1607-3			l i l o							
1929-3			b u s i							
2852-3			x u β u							
3198-3			o m a n a							
3502-3			e f e i							
3598-3			β i k							
3698-3			i x a l a							
3735-3			u l l u							
3940-3			β s l a							
2689-4				n a m a						
893-4				a n n						
1285-4				n ɲ a						
3572-4				dʒ ɔ n i						
1755-4				n b						
1789-4				k á l a a g						
3686-4				i m b á						
4451-4				dʒ i dʒ i						
1216-4				g a dʒ a						
4003-4				i dʒ b						
419-4				l ɔ g a						
1122-4				dʒ u n a						
1430-4				i b ɔ						
1666-4				t a n n ɔ						
1767-4				k ɔ k ɔ						
55-4				n a m a						
94-4				dʒ ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				t ɲ i						
4632-4				k a b i						
2784-4				g o l o						
3160-4				l u r a						
675-4				dʒ u g g a						
860-4				b i u g a						
1151-4				b i						
1631-4				k u n i						
2057-4				t i m a						
2689-5					ʃ a m a					
893-5					a n n					
1285-5					j w a					
1303-5					g o m n					
2197-5					j a l					
2828-5					j d n					
3572-5					s o n i					
1095-5					l i m a					
3207-5					j u l a					
3519-5					t u m a					
3686-5					j j j s					
4249-5					k u m i					
448-5					j u n i					
630-5					β j l l j					
814-5					g o m j j d					
1228-5					j w a					
1418-5					s i m s s					
2026-5					t w j					
2775-5					β u m j					
3397-5					j o l o					
3826-5					j o k á					
4040-5					g j n i					
4373-5					l i m i					
4384-5					i n o					
84-5					ʃ u k u					
116-5					j i k a					
587-5					o k g o					
848-5					k á l á					
1159-5					j a					
1350-5					l j a					
1396-5					j o β u					
1430-5					i s o					
1767-5					g o k o					
2286-5					l a					
2317-5					β u β a					
2419-5					s j k a					
2750-5					j j s i					
3018-5					s i l					
3275-5					k á n n					
3441-5					s n k g a					
3885-5					tʃ u m o					
4192-5					j i f j s					
4260-5					s w a					
4350-5					l j j l o					
278-5					j a					
745-5					t á k o					
3971-5					k á m a					
55-5					ʃ a m á					
94-5					j o k o					
2717-5					g a k g a					
4139-5					m i j a					
200-5					β i					
374-5					n a l w					
508-5					f o f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t w i i					
1872-5					p a					
2537-5					l o m o					
2738-5					β j l l j					
2872-5					k o s i					
2893-5					s i k u					
3675-5					l w ʃ l l j					
4028-5					w f					
4238-5					i s s s i					
4429-5					j s s					
4485-5					s u					
2798-5					n w a					
3531-5					a n n i k a					
3767-5					l o					
4632-5					k s s i					
1033-5					k o s o l					
3185-5					j i k a					
649-5					l j j t a					
1110-5					t f m a					
1263-5					t a f a					
1273-5					l o o t a					
1329-5					i k a l					
1617-5					i k o					
1917-5					f u m a					
1969-5					m a á m					
2483-5					g u l u					
2615-5					d a					
2700-5					g a a g a					
2884-5					ìì j j a					
2972-5					s f n					
3030-5					l i p a					
3261-5					f j t j					
3419-5					t f n					
3664-5					β j g a					
3706-5					t a n n s a u					
3865-5					s a s i					
4406-5					t i i					
4530-5					l u k a					
4552-5					i s i n					
24-5					t u k a					
542-5					β i l a					
1181-5					f w a					
1241-5					p u k n n					
1607-5					l i l o					
1929-5					j u s i					
3598-5					β i g a					
3698-5					i k k l l					
3735-5					g u l u					
3940-5					f á l a					
1631-5					k u n i					
2057-5					t i m a					
552-5					f u p a					
959-5					s f f o					
1318-5					k u ŋ g u					
1411-5					j i					
1495-5					f u t a					
1578-5					l w a					
1303-6						k ɔ m a				
1755-6						n ɛ				
448-6						ɓ o ɲ i				
1475-6						ɔ ɲ a				
3397-6						p ɔ l				
2286-6						l a				
278-6						p a				
2717-6						k a k g a				
4137-6						m i l a				
3767-6						l o				
1033-6						k o s n				
2689-7							s a m a			
893-7							a n n			
1285-7							s w a			
1303-7							ɣ o m a			
2197-7							z a n a			
2828-7							z i n			
3572-7							z o n i			
1095-7							n i m a			
1755-7							n e			
1789-7							k á n a a ɣ			
3519-7							t u m a			
3686-7							dʒ e m o			
4249-7							k u m i			
4451-7							v i z i			
814-7							ɣ o m b v n			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b o			
3826-7							z o k a			
4003-7							dʒ v v			
4040-7							ɣ e n i			
84-7							e u u u			
116-7							dʒ i k			
181-7							ɣ o o ɣ ɣ o			
419-7							n o ɣ a			
587-7							o k ɣ o o			
660-7							o e o a			
848-7							k á a a			
1122-7							v i n a			
1159-7							ɲ a			
1374-7							n z á n v			
1396-7							z o v u			
1430-7							i z z			
1906-7							i m ɣ i n a			
2177-7							m ɣ a			
2419-7							z e k a			
3018-7							z i n a			
3275-7							k a n n			
3441-7							z e e ɣ a			
3464-7							v o n a			
3639-7							t v t v ʃ e			
3885-7							ʃ u m k			
4192-7							v i ɲ b o			
745-7							t á k o			
3971-7							k á m a			
55-7							s a m a			
2717-7							m a m ɣ a			
4139-7							m i n o			
93-7							k o n o			
459-7							n u m a			
575-7							t a			
1712-7							dʒ u n o			
2088-7							v r z a			
2166-7							ɲ u u m o			
2334-7							dʒ i ɣ o			
2393-7							m a ɲ a			
2537-7							n o m o			
2665-7							i ŋ ɣ i			
2997-7							ɣ a z z á			
4028-7							dʒ e			
4316-7							t á t u			
4429-7							v z z a			
4688-7							s i w			
3067-7							n t u			
3185-7							v i i k			
794-7							v v k e k			
143-7							v u u			
388-7							w u m a			
599-7							t a á m o i			
836-7							z u u m t			
969-7							i z a			
1110-7							t e m			
1263-7							t a h			
1329-7							i k a a			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							k w i i			
1744-7							i v a			
1917-7							f u m			
1989-7							z a			
2037-7							ɣ a t a			
2128-7							ɣ e v e o			
2186-7							ɣ a n a			
2700-7							a a a a ɣ			
2797-7							a o m o			
2904-7							ɣ e e n dʒ a			
2972-7							z e v			
3148-7							i t a			
3364-7							o dʒ a			
3419-7							t e v			
3430-7							u ɲ			
3583-7							n o o a			
3706-7							t a a s a			
3756-7							z f n dʒ a			
3837-7							k o a o m a			
4406-7							t i i			
4621-7							n n s			
564-7							a g o			
928-7							k o o o			
1181-7							f w			
1241-7							p u u n a			
2852-7							k o v u			
3198-7							o o w n a			
3502-7							a e n e			
675-7							t u m ɣ a			
1151-7							z a			
959-7							á e p o			
1411-7							v i			
1495-7							dʒ u t a			
2689-8								n ʝ m ʝ		
1285-8								n w ʝ		
1303-8								k ô m ʝ		
2197-8								ʝ ʝ n		
2828-8								ʝ î ʝ		
3572-8								ʝ ô n i		
1755-8								n ʃ		
1789-8								k ʝ r a ʝ k a		
3207-8								β u n a		
3519-8								t u m a		
3686-8								β m ʝ ʝ		
4249-8								k u m i		
4451-8								β i ʝ i		
814-8								ŋ ô ʝ ʃ v n		
1228-8								b w a		
2026-8								t w ɛ		
2775-8								β u m ʝ r		
3826-8								ʝ ô k a		
4040-8								ɣ v n i		
181-8								ɣ ô ô k ô r		
660-8								n e n a		
848-8								k ʝ r		
1083-8								n i n a		
1159-8								ɲ a		
1350-8								n v a		
1396-8								ʝ ô β u		
1666-8								t ʝ n n ô		
2177-8								ŋ ɣ a p		
2317-8								β u β a		
4260-8								ʝ w a		
745-8								t ʝ k ô		
3971-8								k ʝ m a		
94-8								β ô k ô		
2717-8								k a ŋ g a		
4139-8								m i n a		
43-8								ʝ i m u		
575-8								t a		
871-8								t ʝ m a		
1339-8								t á i i		
1585-8								a a n		
1872-8								b		
2893-8								ʝ i k u		
4028-8								β m e		
4316-8								t ʝ t u		
4440-8								β i n i		
4485-8								ʝ u		
4688-8								w e		
2798-8								n á a		
794-8								v e k e k		
994-8								β v v k a		
1006-8								n u u ŋ		
1043-8								β a n a		
1617-8								b k k		
1969-8								m a ʝ m		
3364-8								v b t		
4530-8								r u k		
928-8								k ô o ô		
2852-8								k ô β u		
675-8								β u ŋ k a		
860-8								v i n k a		
1631-8								k u n i		
552-8								β u t a		
1318-8								k u ŋ g u		
1578-8								o w a		
2689-9									s á b a	
893-9									a n n	
1285-9									n s á	
1303-9									k o b m	
2197-9									s á l	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k á l a m g	
3207-9									b u l á	
4249-9									k ʊ b i	
4451-9									b i s i	
630-9									b b b l b	
814-9									k o b b b n	
1228-9									b b a	
1418-9									s i b a	
1475-9									g b a	
2026-9									r b b	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									s o k á	
4003-9									b b b	
4040-9									g b n i	
4373-9									l i b i	
4384-9									i n o	
116-9									b i k a	
181-9									g o o g g o	
1083-9									l i l a	
1374-9									n s á n n	
1430-9									i s s	
1666-9									r á n n o	
1767-9									g o k o	
1906-9									i k g i l	
2177-9									k g a p	
2419-9									s b k a	
2750-9									b b s l	
3018-9									s i l a	
3441-9									s b ŋ g a	
3885-9									r u m o	
3981-9									i b m	
4260-9									s ɲ a	
4350-9									l b b l o a	
278-9									b a	
745-9									r á k o	
55-9									s m b a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									r á ŋ a	
2088-9									b i s a	
2166-9									n ʊ ʊ b s	
2334-9									b i g o	
2393-9									b a ɲ a	
2537-9									l o b o	
2665-9									i u g i	
2738-9									b b b l b	
2872-9									k o s i	
2997-9									g a a s á	
3075-9									g ʊ l ʊ b b	
4238-9									s s s s n	
4429-9									b s s a	
4440-9									b i l i	
4485-9									s ʊ	
4574-9									b ŋ a a l	
2798-9									n ŋ a	
3067-9									n o u	
3767-9									l o	
4632-9									k s s i	
1033-9									k o b a a	
3185-9									b i u k	
240-9									o g a	
401-9									b a	
755-9									g ʊ l a	
836-9									s ʊ ʊ b i	
1006-9									ɲ u ʊ g g	
1744-9									i b a	
1989-9									b a g	
2037-9									g s r	
2128-9									g b b b b b	
2186-9									g a n a	
2483-9									g l l ʊ	
2592-9									l o l	
3030-9									l i p	
3160-9									l u r a	
3385-9									s i	
3865-9									s á s e	
4552-9									i n s b	
564-9									p a k a	
3502-9									ŋ ɲ b n	
3598-9									b b g	
3698-9									i k a l l	
3735-9									g l l u	
1151-9									s i	
1318-9									k u k g u	
1411-9									b i	
2689-10										ɲ a ʃ a
893-10										a n̩ n̩
1285-10										n̩ á a
2197-10										ʃ a l
2828-10										tɬ i n̩ a
1095-10										l i tsʰ
1755-10										n̩ e
3207-10										tɬ ʊ̀ l a
3519-10										r ʊ̀ tsʰ a
448-10										tɬ ʊ̀ n̩ i
630-10										tɬ e e l e
1216-10										χ a tɬ a
1418-10										ʃ i ʃ
2775-10										tɬ ʊ tsʰ tɬ a
3397-10										tɬ o l a
4373-10										l i ʃ i
4384-10										i n̩ o
84-10										ʃ ʊ χ ʊ
1083-10										l i l a
1122-10										tɬ i n̩ a
2286-10										l a
2317-10										tɬ ʊ̀ tɬ a
3018-10										ʃ i l
3275-10										χ á n̩ n̩
3464-10										tɬ o n̩ a
3639-10										r e r e tsʰ a
3885-10										ʃ ʊ tsʰ o
3981-10										i tɬ á
94-10										tɬ o χ o
4139-10										tsʰ i n̩ a
43-10										ʃ i e e
374-10										a á n̩ á
459-10										l u tsʰ
508-10										tɬ o tɬ u
871-10										r a tsʰ a
1712-10										tɬ u l o
2893-10										ʃ i χ ʊ
3075-10										χ u l u tɬ e
3531-10										a a n ʊ χ
794-10										b e k a
1032-10										χ o l o l a
2797-10										a χ tsʰ a
24-10										r ʊ̀ kʰ a
542-10										ʊ i l a u
1607-10										l i l o
3198-10										a kʰ tsʰ a n̩
1578-10										l w a
