COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
160-2		tʼ ə r ə kʼ																	
208-2		x ɨ n kʼ t ə ə																	
378-2		x a n g ə t																	
379-2		tʃ ə tʃ ə																	
409-2		dʒː ə t ə r ə																	
598-2		tʃ t ə																	
646-2		x a n a																	
210-2		tʃ ə tʃʼ t ə ə a																	
215-2		x ɨ tʃ ə a ə																	
285-2		m ɨ tʼ a d																	
380-2		x a tʃʼ u																	
412-2		s a h a n																	
496-2		t ɨ r s ə t ə h																	
64-2		d a b o																	
251-2		f ə kʼ																	
294-2		ə kʼ ə																	
597-2		x ə m ɨ ə ə																	
7-2		x a l g a																	
158-2		kʼ ə m i s																	
296-2		ə h u t																	
375-2		s ə b																	
541-2		kʼ ə tʃ ɨ n																	
113-2		b u n a																	
252-2		r ə f ə ə ə																	
330-2		kʼ ə l d																	
449-2		x a tʃ ə																	
491-2		d ɨ n g ə t																	
545-2		tʃ ɨ t o																	
596-2		n ə g ə																	
4-2		dʒː ɨ n ə																	
106-2		m ə a																	
254-2		dʒ ɨ m a t																	
290-2		x a dʒː ə e ə																	
602-2		m ɨ n																	
2-2		n u l ɨ																	
3-2		f ɨ r ə																	
213-2		ʔ a r a r																	
486-2		n ə tʼ ə kʼ ə																	
10-2		tʼ ɨ kʼ u r																	
152-2		x a o																	
211-2		m ɨ ʃ e t																	
328-2		s ə s ə b ə																	
333-2		m ɨ sː ɨ r																	
334-2		x a n b ə s a																	
540-2		l ə b a																	
109-2		dʒː u n tʃ ə																	
61-3			x ə m																
63-3			ʔ a tʃʼ ɨ m																
107-3			g ə m e n a																
112-3			x a m ə r a																
331-3			n ɨ g w kʼ																
377-3			b a kʼ u ə																
381-3			ʔ a t																
417-3			r u z																
451-3			kʼ ə b a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			kʼ ɨ kʼ ɨ kʼ t																
535-3			ʔ a kʼ ɨ r																
543-3			kʼ ə t t																
593-3			ʔ a m u kʼ																
640-3			m a a																
1-3			x ə p ə r ə m																
65-3			tʃʼ u w																
163-3			kʼ ə tʃʼ ə																
212-3			ʔ e r																
244-3			ʔ a r ə ə t																
248-3			m u n a																
293-3			k ə r ə z																
373-3			kʼ ɨ m a n																
408-3			b ə r ə																
414-3			x ə b a kʼ u l a																
601-3			ʔ ə r ə																
642-3			n ɨ k a kʼ																
60-3			n ə tʃʼ ə kʼ ə m																
115-3			ʔ ə m a m																
209-3			kʼ a m u t																
242-3			ʔ a m ɨ kʼ t																
415-3			z ɨ r a m																
450-3			z ə r																
490-3			tʃʼ ə p ə																
638-3			kʼ ɨ r e																
645-3			kʼ a n																
75-3			ʔ a m b ɨ r																
160-3			tʃʼ ə r ə kʼ																
208-3			ʔ a n kʼ w ə																
214-3			ʔ a b																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə tʃʼ ə																
409-3			g a t ə r ə																
497-3			t ə n																
598-3			x w ə t																
646-3			ʔ a x ə																
164-3			b ə k ə m																
210-3			ʒ ə x w ə r ə																
215-3			ʔ a tʃʼ e b ə t																
256-3			t u kʼ a																
285-3			m ɨ tʃʼ a x																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w																
412-3			kʼ a h ə n																
496-3			w a r kʼ ə n b ə t																
64-3			x a p o																
67-3			w ɨ r																
169-3			n ə z ə z ə																
251-3			k e kʼ																
461-3			tʃʼ x																
547-3			w ɨ z a t																
597-3			ʔ ə m ə ə ə																
655-3			m ɨ r t																
7-3			ʔ a l g a																
158-3			kʼ ə m ɨ kʼ																
168-3			ʔ ɨ m a r																
296-3			ɨ ə x u t																
372-3			k ə n k ə r																
374-3			b ə kʼ ə o o																
375-3			kʼ ə b																
385-3			w ɨ tʃʼ ə t																
411-3			t ə r a t																
500-3			ʔ ɨ m ɨ r																
6-3			m ə r k a m a																
17-3			ʔ ə x ɨ r																
123-3			ʃ e m ə m																
252-3			r ə h ə b ə																
421-3			b ɨ p ə																
448-3			kʼ ə tʃʼ a n kʼ ə n b ə t																
449-3			ʔ a ʒ ə m																
545-3			x ɨ n ə																
596-3			n ə g ə																
653-3			b ə t ɨ t																
4-3			g ɨ r ʒ ə																
254-3			g ɨ m a t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ɨ r																
460-3			x ɨ t																
489-3			b ə r tʃʼ u m a																
552-3			z ɨ																
652-3			ʔ e t ə x																
119-3			ʔ a n g a tʃ a																
298-3			x u t																
340-3			g w r tʃ ə																
458-3			x ə n g ə tʃ ə																
459-3			ʔ a kʼ ə																
607-3			ʔ ə k w a																
609-3			ʔ ɨ x a																
647-3			t ə t																
10-3			tʃʼ ɨ kʼ u r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ ɨ																
73-3			tʃ ə k w ə r ə																
76-3			m w ə kʼ a																
110-3			x a b a																
121-3			t ɨ k ə																
167-3			g ɨ ɨ ə																
255-3			kʼ w ə tʃ tʃ ə																
297-3			g u n ə r																
299-3			g u n ə r																
338-3			m ə m ɨ r																
342-3			m e n a																
344-3			kʼ ə kʼ ə m																
410-3			kʼ a r ɨ a																
540-3			n e b a																
550-3			z ə n z ɨ r																
61-4				d ə m															
63-4				ʔ a d a m															
107-4				g a m a n a															
112-4				d a b ə n a															
331-4				n a g ə															
377-4				b a kʼ n n															
381-4				ʔ a t															
417-4				s ə a															
451-4				ə b ə t															
454-4				ʔ a j a s															
484-4				a kʼ a t															
535-4				ʔ a s a s															
543-4				a t t															
593-4				ʔ a m ə															
640-4				m a ə															
1-4				d ə f ə n ə															
65-4				d ə															
163-4				a d ə															
408-4				b a s a															
414-4				d ə b a kʼ t ə															
601-4				ʔ ə s e															
642-4				n a f a															
60-4				n ə f ə ə															
115-4				n ə n a															
450-4				a ə s															
490-4				d ə b w															
638-4				a s ə															
645-4				kʼ a n															
75-4				ʔ a m b a w															
160-4				d ə s ə kʼ															
378-4				ʔ a n g ə t															
379-4				kʼ ə d ə															
409-4				g ə t ə s															
497-4				t ə n															
598-4				x a ə t															
646-4				ʔ ə x ə															
164-4				b ə h ə															
332-4				ʔ ə g a s															
380-4				ʔ ə h w a															
412-4				a h a n															
64-4				d a b e															
67-4				w a s															
169-4				ʔ a j ə a ə ə															
461-4				d															
547-4				w a a a t															
597-4				ʔ a m a n ə															
655-4				m a w t															
158-4				kʼ a m															
168-4				ʔ a m a s															
372-4				h ə n f ə s															
374-4				b ə kʼ e t e															
375-4				r a b															
385-4				w a d ə t															
411-4				t a s a															
500-4				ʔ a m a w															
541-4				kʼ a f a n															
6-4				m ə w h a m a															
17-4				ʔ ə x a n															
330-4				kʼ a n d															
421-4				b a f ə															
449-4				ʔ a kʼ ə															
545-4				x a n e															
596-4				n ə g ə															
653-4				b ə t a t															
4-4				g a n ə															
8-4				kʼ ə b ə t e															
106-4				m a d a															
339-4				b ə kʼ a n															
489-4				b a s d j m															
652-4				ʔ ə t ə d															
119-4				ʔ a n g a n a															
340-4				g a kʼ n j															
458-4				d ə n g ə ə															
486-4				n ə s ə kʼ ə															
607-4				ʔ ə h w a															
609-4				ʔ a x a															
15-4				ʔ a n a															
18-4				n a kʼ ə															
73-4				j ə h w w w															
76-4				m w ə s ə															
110-4				d a t a															
121-4				t a h ə															
167-4				g a ə															
334-4				ʔ a kʼ b a s a															
342-4				m ə n a															
344-4				kʼ ə ə m															
410-4				kʼ a s a															
550-4				j ə n j a w															
612-4				ʔ a s a															
61-5					ə ə m														
63-5					ʔ a tʃʼ ɨ m														
107-5					g ə m e nː a														
112-5					ə a m ə r a														
331-5					nː ɨ g w s														
377-5					b a k u s														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a s ɨ r														
543-5					s ə s t														
593-5					ʔ a m u s														
640-5					m a a														
1-5					tʃʼ ə bː ə r ə														
65-5					tʃʼ u w														
163-5					s ə tʃʼ ə														
212-5					ʔ e r														
244-5					ʔ a r b ə t														
248-5					m u nː a														
293-5					tʃ ə r ə z														
373-5					k a m a nː														
408-5					b ə r a														
414-5					tʃʼ ə b a kʼ l a														
601-5					ʔ ə r ə														
642-5					ʔ ɨ tʃ a ə														
60-5					nː ə tʃ ə s ə														
115-5					ʔ ə s a m														
209-5					s a m u t														
242-5					ʔ a m ɨ s t														
415-5					z ɨ r a m														
450-5					z ə r														
490-5					tʃʼ ə bː ə														
638-5					s ɨ r e														
645-5					kʼ a nː														
75-5					ʔ a m b ɨ s														
160-5					tʃʼ ə r ə k														
208-5					ʔ a nː kʼ w ɨ s														
214-5					ʔ a b														
218-5					ʔ ɨ nː z ɨ r														
378-5					ʔ a nː g ə t														
379-5					tʃʼ ə tʃʼ ə														
409-5					g e t ə r														
497-5					t ə nː														
598-5					x w s t														
164-5					b ə k ə														
210-5					tʃʼ ə x w ə r ə														
215-5					ʔ a tː e b ə t														
256-5					t u k a														
285-5					m ɨ tʃʼ a ə														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w														
496-5					w u r dː ə nː b ə t														
64-5					e a bː o														
67-5					w ɨ r														
169-5					n ə z ə z ə														
251-5					tʃ e k														
294-5					m w ə kʼ														
461-5					tʃʼ e														
547-5					w a z a t														
597-5					ʔ e m a ə ə														
655-5					m ɨ s t														
7-5					ʔ a nː g a														
168-5					ʔ a m a r														
296-5					j ə h u t														
372-5					k ə nː tʃ ə r														
374-5					b ə k ə o o														
375-5					s ə b														
385-5					w ɨ tʃʼ ə t														
411-5					t ə r a ə														
500-5					ʔ ɨ m ɨ r														
6-5					m ə nː k a m a														
17-5					ʔ ə h ɨ r														
113-5					w a r ə														
123-5					s e m ə														
252-5					r ə k ə b ə														
421-5					b ɨ ʃ ə														
448-5					k ə tʃʼ a nː ə ə nː b ə t														
449-5					ʔ a tʃʼ ə														
545-5					x ɨ nː ə														
596-5					nː ə g ə														
653-5					b ə tː ɨ t														
4-5					g ɨ s ʃ ə														
8-5					kʼ ə b ə tː ə														
290-5					ʔ a g ə z ə														
339-5					b ə k ɨ nː														
460-5					x ɨ t t														
489-5					b ə r tʃʼ u m a														
552-5					z ɨ														
602-5					m e r														
652-5					ʔ e t ə														
3-5					h ɨ r ə														
119-5					ʔ a nː g a tʃ a														
298-5					h u t														
340-5					g w r tʃ tʃ														
458-5					e ə nː g ə tʃ ə														
459-5					ʔ a s ə														
486-5					nː ə tʃʼ ə kʼ ə														
607-5					ʔ ə k w a														
609-5					ʔ ɨ x a														
647-5					t ə t														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ kʼ ə														
73-5					tʃ ə k w r ə m														
76-5					m w ə dː a														
110-5					e a tː a														
121-5					t ɨ k ə														
152-5					ʔ a ə														
167-5					g ɨ ə														
255-5					kʼ w ə nː tʃ ə														
297-5					g u nː ə r														
299-5					g u nː ə r														
334-5					ʔ a m b ə s a														
338-5					m ə m ɨ r														
342-5					m e nː a														
344-5					kʼ ə s ə m														
410-5					kʼ a r e														
550-5					z ə nː z ɨ r														
612-5					ʔ a r ə														
61-6						d ə m													
63-6						ʔ a f ɨ m													
107-6						g ə m ə l ə													
112-6						d ə b ə n a													
331-6						n ɨ g ə s													
377-6						b ɨ kʼ l s													
381-6						ʔ a s													
417-6						r o z													
451-6						s ə b a ʔ													
454-6						ʔ a f i r													
484-6						s ɨ ʔ ɨ s rː													
535-6						ʔ a s ɨ r													
543-6						s ɨ s rː													
593-6						ʔ a m g s													
640-6						m a n													
1-6						d ə bː ə r ə													
163-6						s ə f ɨ													
212-6						ʔ n													
244-6						ʔ a r a s t													
248-6						m ɨ l ə ʔ													
293-6						f ə r ə z													
373-6						kʼ ɨ m a l													
408-6						b ɨ r a													
601-6						ʔ ɨ r ə b													
642-6						n ɨ f ə ə													
60-6						n ə f ə s ə													
115-6						ħ ɨ ħ ə													
242-6						ʔ a m ɨ s rː													
415-6						z ɨ n a b													
450-6						z ə r													
490-6						rː ɨ bː a													
638-6						s ɨ r ɨ													
645-6						kʼ a l													
75-6						ʔ a m ħ ɨ r													
208-6						ʔ ɨ n kʼ ʔ ə s													
214-6						ʔ a b ə													
218-6						ʔ ɨ z z ɨ r													
409-6						g ɨ rː ɨ r													
497-6						rː ə n													
598-6						k ʔ s b													
646-6						ʔ a n ə													
215-6						r ɨ rː ɨ b ə													
256-6						rː o kʼ a													
294-6						m a kʼ ə													
655-6						m ɨ s rː													
158-6						kʼ ə m i s													
372-6						k ə n f ə r													
375-6						s ə b													
411-6						t ɨ r a ə													
500-6						ʔ ɨ m ɨ r													
541-6						kʼ ə f ɨ n													
113-6						b o n ɨ													
252-6						r ə gː ɨ b ɨ													
330-6						kʼ ə l d													
448-6						kʼ ɨ d a n ə n b													
106-6						m ə bː ə													
290-6						ʔ a g ə z ə													
460-6						k ə													
552-6						z ɨ													
602-6						m ɨ n													
2-6						k ɨ l ɨ m													
298-6						k g rː ə													
486-6						n ə f ə kʼ ə													
211-6						m ɨ rː ə t													
333-6						m ɨ s ɨ r													
334-6						ʔ a n b ə s a													
612-6						ʔ ə r ə													
61-7							x ə m												
63-7							ʔ a tʃʼ ɨ m												
107-7							g a m e k a												
112-7							x a m ə r a												
331-7							ɨ ɨ g w s												
377-7							t a k u ə ə												
381-7							ʔ a tː												
417-7							r u z												
451-7							s a tː a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ k ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a a												
1-7							x a pː ə r ə												
65-7							tʼ u t												
163-7							s ə tʃʼ ə												
212-7							ʔ e ɨ												
244-7							ʔ a r t ə t												
248-7							m u n a												
293-7							tʃ ə r ə z												
373-7							k ɨ m a n												
408-7							t o r a												
414-7							e a ʔ a kʼ u g a												
601-7							ʔ ə r o												
642-7							ɨ ɨ tʃ a s												
60-7							ɨ a tʃ ə s ə												
115-7							ʔ a m a												
209-7							s a m u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a m												
450-7							z ə r												
490-7							tʼ ə pː w ə												
638-7							s ɨ r e												
645-7							kʼ a n												
75-7							ʔ a m b ɨ ə												
160-7							e ə r ə k												
208-7							ʔ a ɨ kʼ w ə ə												
214-7							ʔ a pː												
218-7							ʔ ɨ n z ɨ ə												
378-7							ʔ a ɨ g ə t												
379-7							ʒ ə tʃʼ ə												
409-7							g a t ə r ə												
497-7							t ə r												
598-7							x w b t												
646-7							ʔ a x a												
164-7							tː ə k ə												
210-7							ʒ ə x w ə r ə												
215-7							ʔ a tː e ə t												
256-7							t u m a												
285-7							m ɨ tʃʼ a e												
332-7							ʔ ə g ɨ r												
380-7							ʔ a x w												
412-7							s a x a ɨ												
496-7							t u r s ə ɨ t ə t												
64-7							e a pː o												
67-7							w ɨ r												
169-7							n ɨ z a z a a												
251-7							tʃ e k ə												
294-7							m w m kʼ												
461-7							tʼ a												
547-7							w ɨ z a t												
597-7							ʔ o m a ə ə												
655-7							m ɨ r t												
7-7							ʔ a n g a												
158-7							k ə m ɨ s												
168-7							ʔ j m a r												
296-7							g a x u t												
372-7							k ə ɨ tʃ ə r												
374-7							tː ə k o g o												
385-7							w ɨ tʼ ə t												
411-7							t ɨ r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə r k a m a												
17-7							ʔ ə x ɨ r												
123-7							r e m ə n												
252-7							r ə k ə b ə												
421-7							b j r a												
448-7							k ɨ tʼ a w s ə ɨ b ə t												
449-7							ʔ a ʒ ə												
491-7							x ɨ ɨ g ə t												
545-7							x j ɨ ə												
596-7							ɨ ə g ə												
653-7							b ə tː j t												
8-7							kʼ ə tː ə tː o												
254-7							x j m a t												
290-7							ʔ a g ə z ə												
460-7							x j t t												
489-7							tː a r tʃʼ g m a												
552-7							z j n												
652-7							ʔ a tː e x												
3-7							x ɨ r ə												
119-7							ʔ a ɨ g a tʃ a												
298-7							x u t a												
340-7							g w r tʃ												
458-7							x ə ɨ g ə tʃ ə												
459-7							ʔ a s o												
486-7							ɨ ə tʼ ə kʼ ə												
607-7							ʔ a k w a												
609-7							ʔ j x a												
10-7							tʃʼ ɨ kʼ u r												
15-7							ʔ ɨ r ɨ m												
18-7							ɨ j kʼ ə												
73-7							tʃ ə k w r r												
76-7							m w a s a												
110-7							x a b a												
121-7							t ɨ k ə												
152-7							ʔ a n o												
167-7							g ɨ w ə												
255-7							kʼ w ɨ tʃ tʃ ə												
297-7							g u ɨ ə r												
299-7							g u ɨ ə r												
338-7							m ə m j r												
342-7							m e n a												
344-7							kʼ ə s ə m												
410-7							kʼ a r ɨ n												
540-7							n e tː a												
550-7							tʃʼ ə ɨ z j r												
61-8								d ə m											
63-8								ʔ a tʃʼ ɨ m											
107-8								g a m e r a											
112-8								d a m ə r a											
331-8								r ɨ g a s											
377-8								b a kʼ u ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ kʼ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s ə s t											
593-8								ʔ a m u s											
640-8								m a ʔ											
1-8								tʃʼ ə p ə r ə m											
65-8								tʃʼ u w											
163-8								s ə tʃʼ ə											
212-8								ʔ e r											
244-8								ʔ a r ə ə t											
248-8								m a n a											
293-8								tʃ ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b ə r a											
414-8								tʃʼ ə b a kʼ u l a											
601-8								ʔ ə r ə ə											
642-8								ʔ ɨ tʃ a s											
60-8								r ə tʃ ə s ə m											
115-8								ʔ ə r a m											
209-8								s a mː a t											
242-8								ʔ a mː ɨ s t											
415-8								z ɨ r a m											
450-8								z ə r											
490-8								tʃʼ ə p a											
638-8								s ɨ r ə											
645-8								kʼ a r											
75-8								ʔ a m b ɨ r											
160-8								tʃʼ ə r ə kʼ											
208-8								ʔ a r kʼ w ə ə											
214-8								ʔ a b ə											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a r g ə t											
379-8								ʒ ə tʃʼ ə											
409-8								g ə t ə r ə											
497-8								t ə r											
598-8								x a ə t											
646-8								ʔ a x ə											
164-8								b ə kʼ ə											
210-8								tʃʼ ə x a ə r ə											
215-8								ʔ a t e a ə t											
256-8								t u mː a											
285-8								m ɨ tʃʼ a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə x a											
412-8								s a h ə r											
496-8								w a r s ə t b ə t											
64-8								e a p ə											
67-8								w ɨ r											
169-8								b ə ə z ə m											
251-8								tʃ ə kʼ ə											
294-8								m a kʼ ə											
461-8								tʼ a											
547-8								w ɨ z a t											
597-8								ʔ ə m a ə ə											
655-8								m ɨ r t											
7-8								ʔ a l g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								g ə h u t											
374-8								b ə kʼ ə o o											
385-8								w ɨ tʃʼ ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə r k a m a											
17-8								ʔ ə x ɨ r											
123-8								r e m ə											
252-8								r ə k ə b ə m											
421-8								b ɨ r ə											
448-8								kʼ ə tʃʼ a kʼ s ə n b ə t											
449-8								ʔ a ʒ ə m											
545-8								x ɨ n ə											
596-8								r ə g ə											
653-8								b ə t ɨ t											
4-8								g ɨ r ʒ ə											
8-8								kʼ ə b ə t ə											
254-8								dʒ ɨ m a a											
290-8								ʔ a dʒ ə z ə m											
339-8								b ə kʼ ɨ r											
460-8								x ɨ a a											
489-8								b a r tʃʼ ɨ m m a											
552-8								z ɨ											
652-8								ʔ ə t d e ə											
3-8								h ɨ r ə											
119-8								ʔ a n g a tʃ a											
298-8								h u t ə											
340-8								g w r tʃ											
458-8								j ə n g ə tʃ ə											
459-8								ʔ a s ə											
607-8								ʔ a k w a											
609-8								ʔ ɨ x a											
10-8								tʃʼ ɨ kʼ u r											
15-8								ʔ ɨ n ɨ m											
18-8								n ɨ kʼ ɨ ə											
73-8								tʃ ə k w r r m											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ ə											
255-8								kʼ w ə tʃ tʃ ə											
297-8								g u n ə r											
299-8								g u n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r ɨ a											
540-8								n e b a											
550-8								tʃʼ ə n tʃ ɨ r											
61-9									d ə m										
63-9									ʔ a tʼ ə m										
107-9									g a m ə r a										
112-9									d a m ə r a										
331-9									n ə g w s										
377-9									b ə kʼ u r ə										
381-9									ʔ a t										
417-9									ə u z										
451-9									s ə b a t										
454-9									ʔ a tʃ i ə										
484-9									s ə x ə s t										
535-9									ʔ a s ə ə										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m a ə										
1-9									d ə p ə r ə										
65-9									tʼ u ə										
163-9									s ə j ə										
212-9									ʔ ə r										
244-9									ʔ a ə a ə t										
248-9									m w r a										
293-9									tʃ ə ə ə w										
373-9									kʼ ə m a r										
408-9									b a ə a										
414-9									d a p a kʼ u a										
601-9									ʔ ə ə a										
642-9									g ə f a s										
60-9									n ə tʃ ə s ə										
209-9									s ə m u t										
242-9									ʔ a m ə s t										
415-9									z ə r a m										
490-9									tʼ ə p ə										
638-9									s ə n ai̯										
645-9									kʼ a r										
75-9									ʔ a m b i ə										
160-9									d ə ə ə kʼ										
208-9									ʔ a n kʼ w ə ə										
214-9									ʔ a p										
218-9									ʔ ə n w ə ə										
378-9									ʔ a n g ə t										
379-9									ʒ ə ə										
409-9									g a t ə ə ə										
497-9									t ə n										
598-9									x w ə t										
646-9									ʔ a x a										
164-9									b ə k ə										
210-9									ʒ ə x w ə ə ə										
215-9									ʔ a t ə t										
256-9									t u m a										
285-9									m ə j a d										
332-9									ʔ ə g ə ə										
380-9									ʔ a x w										
412-9									s a x ə n										
496-9									w ə ə s ə n b ə t										
64-9									d a p a										
67-9									w ə ə										
169-9									n ə w ə z ə ə										
251-9									tʃ ə kʼ ə										
294-9									m w kʼ ə										
461-9									tʼ										
547-9									w ə z a t										
597-9									ʔ ə m a ə ə										
655-9									m ə s t										
7-9									ʔ a n g a										
168-9									ʔ ə m a r										
296-9									ə a x u t										
372-9									k ə n tʃ ə ə										
374-9									b ə kʼ ə u a										
375-9									s ə a										
385-9									w ə tʼ ə t										
411-9									t ə ə a s										
500-9									ʔ ə m i ə										
541-9									kʼ ə tʃ ə g										
6-9									m ə r k a m a										
17-9									ʔ ə x i r										
113-9									a a g ə										
123-9									t ə m ə										
252-9									n ə k ə b ə										
421-9									b i tʼ a										
448-9									kʼ ə tʼ a n s ə n b ə t										
491-9									d ə g g ə t										
545-9									x i n ə										
596-9									n ə g ə										
653-9									b ə t ə t										
4-9									g ə ə ʒ ə										
8-9									kʼ ə b ə t ə										
254-9									g i m a t										
339-9									b ə kʼ ə r										
489-9									b ə ə j ɨ m a										
552-9									w i										
652-9									ʔ ə t ə										
119-9									ʔ a n g a tʃ a										
298-9									x u t ə										
340-9									g w r tʃ ə										
458-9									d ə n g ə ə										
459-9									ʔ a s a										
486-9									r ə tʼ ə kʼ ə										
607-9									ʔ a k w a										
609-9									ʔ i x a										
10-9									tʼ i kʼ u ə										
15-9									ʔ i n i										
18-9									n i kʼ ə										
73-9									tʃ ə k w ə ə ə										
76-9									m w ə s a										
110-9									d a p a										
121-9									t i k ə										
167-9									g i ə										
255-9									kʼ w ə tʃ tʃ ə										
297-9									g u n ə r										
299-9									g u n ə r										
338-9									m ə m i r										
342-9									m ə n a										
344-9									kʼ ə s ə m										
550-9									g ə n w i r										
612-9									ʔ a ə a										
61-10										d ə b									
63-10										ʔ a tʼ a b									
107-10										g a b ə kʼ a									
112-10										d ə b ə t a									
