COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		u ⁵⁵							
331-2		l o ²¹							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			k j a ʔ ⁵⁵						
438-3			m j a ³¹						
334-3			l a ʔ ³¹						
360-3			l i ³¹						
394-3			m j i ³¹						
221-3			j a ⁵⁵						
202-3			k au ³¹						
935-3			au ³¹						
93-3			n a ³¹						
7-3			p ɛ̃ ³¹						
664-3			v ɔ̃ ³¹						
246-3			k a̱ ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j ɛ̃ ⁵⁵						
464-3			m au ³¹						
119-3			m j a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t ɔ ³¹						
693-3			ŋ au ⁵⁵						
477-3			n ɛ ʔ ⁵⁵						
891-3			t a ŋ ³⁵						
528-3			ɣ a ⁵⁵						
797-3			kʰ j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			k j ɛ ʔ ³¹						
896-3			t a̱ ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			s au ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ i ⁵⁵						
86-3			t au ŋ ³¹						
384-3			m ɛ̃ ³⁵						
61-3			t ɛ̃ ³¹						
536-3			ʃ a ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³⁵						
665-4				ŋ ³¹					
495-4				n ou ⁵⁵					
838-4				j əː ³¹					
438-4				l ɔː ʔ ³¹					
334-4				l ɔː ʔ ³¹					
360-4				l ei ³¹					
394-4				m j i ³³					
221-4				j ei p ⁵⁵					
202-4				k aːu ³³					
935-4				ɔː ⁵⁵					
93-4				tʃ ɔ ⁵⁵					
7-4				p a n ³¹					
664-4				w aː ŋ ³¹					
246-4				k aː ʔ ³¹					
547-4				ʃ əː k ⁵⁵					
555-4				j a̱ ³¹					
464-4				m ou ⁵⁵					
119-4				m j əː ŋ ⁵⁵					
835-4				n a̱ː p ³¹					
79-4				t uː ³³					
693-4				ŋ ou ³³					
477-4				ŋ a ⁵⁵					
891-4				t əː ŋ ⁵⁵					
528-4				j uː ³¹					
797-4				k j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				tsʰ a̱ t ⁵⁵					
452-4				j uː k ³¹					
580-4				s ɔ ʔ ⁵⁵					
833-4				n a̱ ³³					
390-4				m a ŋ ³³					
696-4				ŋ a̱ ³¹					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				t a p ³¹					
536-4				ʃ ɔ m ⁵⁵					
731-4				ʃ ui ⁵⁵					
779-4				t ɔː ³¹					
589-4				t uː ŋ ³¹					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				w uː m ³¹					
456-4				m j a ŋ ³³					
183-4				k j ³³					
785-4				kʰ ɔː ⁵⁵					
714-4				uː ³³					
331-4				l ɔː ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n ɔ ⁵⁵				
838-5					j ɔ k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a ³¹				
394-5					m a ³¹				
221-5					j a k ⁵⁵				
202-5					k u k ³⁵				
935-5					ai ³⁵				
93-5					ts ɔ ⁵⁵				
7-5					p ə ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a ³¹				
464-5					m u k ³¹				
119-5					m j a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t u ³⁵				
693-5					ŋ u k ³¹				
477-5					n ɛ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					j ɔ ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ⁵⁵				
896-5					tsʰ a̱ ʔ ⁵⁵				
452-5					m j au k ³¹				
580-5					s a̱ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ a ³¹				
86-5					t au ŋ ³¹				
384-5					m ɔ̃ ⁵⁵				
61-5					t ɔ̃ ³¹				
536-5					ʃ ɔ ʔ ⁵⁵				
731-5					ʃ a ³⁵				
779-5					ɔ̱ ³¹				
589-5					tʰ ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ɛ̃ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					au ³¹				
331-5					l ɔ ³⁵				
665-6						ŋ a			
495-6						n ui̯			
838-6						n a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						m i j ⁵			
221-6						j i p			
202-6						k ui̯ ⁵			
935-6						a ⁵			
93-6						tʃʰ a j ⁵			
7-6						p a n			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s u k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						m j a ɲ			
835-6						n a p			
79-6						t a ⁵			
693-6						ŋ ui̯			
477-6						n a p			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ			
797-6						k j ɔ k			
493-6						n a k			
217-6						kʰ j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						s u t			
833-6						n a m			
390-6						m a ŋ ⁵			
696-6						ŋ u j			
86-6						c a ɲ			
731-6						s i j ⁵			
680-6						n a k			
658-6						w a m			
183-6						k j i ⁵			
714-6						u			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							m j a k ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m j i ²		
221-7							ˀj u p ⁴		
202-7							g u ²		
935-7							ʔ ʊ ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							ʃ i k ⁴		
555-7							j i m ¹		
464-7							m u ²		
119-7							m dz i ŋ ¹		
835-7							m ˀn a p ⁴		
79-7							d o ²		
693-7							ŋ u ¹		
477-7							n a p ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r u k ⁴		
493-7							n i k ⁴		
217-7							ˀk j a p ⁴		
896-7							ˀts a t ⁴		
452-7							m j u k ⁴		
580-7							ʃ a k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ŋ ui ¹		
86-7							ˀt u ŋ ¹		
384-7							m a n ³		
61-7							d a m ¹		
536-7							ʃ a k ⁴		
731-7							ʃ e ²		
779-7							ʔ a ¹		
589-7							d a ŋ ¹		
680-7							ˀŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g r e ²		
785-7							k a ²		
714-7							ˀj u ⁴		
331-7							l a ²		
665-8								ŋ ɑ ²²	
495-8								n o ⁵³	
838-8								n ɛ ²²	
438-8								m j ɛ ⁴	
334-8								l ɛ ʔ ⁴	
360-8								l ɛ ²²	
394-8								m e ⁵⁵	
221-8								j o ʔ ⁴	
202-8								k o ²²	
935-8								j o ⁵⁵	
93-8								l ɑ ⁵⁵	
7-8								p ɑ̃ ⁵⁵	
664-8								w ĩ ⁴	
246-8								kʰ ɛ ʔ ⁴	
547-8								t θ ɛ ⁵⁵	
555-8								j ɑ̃ ²²	
464-8								m o ⁵⁵	
119-8								tɕʰ i ²²	
835-8								m ɛ ʔ ⁴	
79-8								t w u ⁵⁵	
693-8								ŋ o ²²	
477-8								n ɑ ⁵⁵	
891-8								j e ⁵³	
528-8								w ɛ ²²	
797-8								tɕ ɑu ʔ ⁴	
493-8								n ɛ ⁴	
217-8								m j ɛ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								t θ ɛ ʔ ⁴	
833-8								n ɑ ⁵⁵	
390-8								m ĩ ⁵⁵	
696-8								n e ⁵⁵	
86-8								j ɑ̃u ⁴	
384-8								m ɑ̃u ⁵⁵	
61-8								tɕʰ ĩ ⁵⁵	
536-8								t θ ɛ ʔ ⁴	
731-8								θ e ⁵⁵	
779-8								j ɑ ⁵⁵	
589-8								tʰ u ²²	
680-8								ŋ ɛ ʔ ⁴	
658-8								w ɑ ²²	
456-8								m ĩ ⁵⁵	
183-8								b tɕ i ⁵⁵	
785-8								kʰ ɑ ⁵⁵	
714-8								j e ²²	
331-8								l ɑ ⁵⁵	
665-9									ŋ ɔ ³¹
495-9									n ɔ ⁵⁵
838-9									ʐ ɔ ŋ ⁵⁵
438-9									k ʐ ɔ ³⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l ai ³¹
394-9									n i ³¹
221-9									a p ⁵⁵
202-9									k au ³¹
935-9									u ³¹
93-9									s ɔ ³¹
7-9									p a n ³¹
664-9									o ŋ ⁵⁵
246-9									k ɔ ŋ ⁵⁵
547-9									ʂ ɯ ʔ ³¹
555-9									i m ⁵⁵
464-9									m ɔ ³¹
119-9									m i ŋ ⁵⁵
835-9									n̥ a p ⁵⁵
79-9									t o ³¹
693-9									ʈʂʰ ɔ ⁵⁵
477-9									n ai ⁵⁵
891-9									tʰ ɤ ŋ ³⁵
528-9									ʐ o ⁵⁵
797-9									k ʐ u ʔ ⁵⁵
493-9									n ɔ k ⁵⁵
217-9									j a p ⁵⁵
896-9									s u t ⁵⁵
452-9									m j u ʔ ⁵⁵
580-9									s u ʔ ⁵⁵
833-9									n̥ ɔ ŋ ⁵⁵
390-9									m a ŋ ³¹
696-9									ŋ ai ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a n ⁵⁵
61-9									t a m ⁵⁵
536-9									ʂ o ʔ ⁵⁵
731-9									s ui ³¹
779-9									ɔ ³¹
589-9									ʈʂʰ ɔ ŋ ⁵⁵
680-9									ɲ u ʔ ⁵⁵
658-9									o m ⁵⁵
456-9									m a ŋ ³¹
183-9									k ʐ ɔ ³¹
785-9									k ɔ ³¹
714-9									au ⁵⁵
331-9									l ɔ ³¹
