COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
989		s̪ ɜ r̪ p ɜ		s̪ ɜ r̪ ɸ ɑ	s̪ ɜ r̪ ɸ ɜ	s̪ ɜ r̪ f ɜ	
780	ɣ r̪ i		ɣ r̪ i				g r̪ i
49	ɕ ɪ s̪	ɕ i s̪	ɕ i s̪	ɕ i s̪	ɕ ɪ s̪	ɕ i s̪	ɕ i s̪
1371	d̪ o	d̪ o	d̪ o	d̪ o	d̪ o	d̪ o	
1135	ɾ z̪ ɜ	ɣ z̪ ɜ	ɣ z̪ ɜ				
1602			g ɜo	g ɜo			
768	d̪ ɑ x p o	d̪ ɑ x p o		d̪ ɜ x p o	d̪ ɑ x ɸ o	d̪ ɜ x p o	d̪ ɑ k p o
456					t̪ʰ ɜ l p ʊ ʈ	t̪ʰ ɜ l p ʊ ʈ	
980	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	
573		s̪ ɛ n̪ m ɜ	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	
1545	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɑ d ɑ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ	ŋ ɜ t̪ ɜ ŋ
229	tɕ ɜ ŋ m ɛ n̪	tɕ ɜ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	tɕʲ ɑ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	
564	ɾ ɑ						ɾ ɑ
912	gʲ o x p ɑ	gʲ o x p ɑ	gʲ o x p ɜ	gʲ o x p ɜ	gʲ ʊ x p ɜ	gʲ ʊ k s̪ p ɜ	
781		ɖʐ i		ʐ i	ɖʐ i	ɖʐ i	
887	ɕ ɛ d i	ɕ ɛ d i	ɕ ɜ d i		ɕ ɛ d i	ɕ ɛ d i	ɕ ɑ d i
1456	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	
896	l dð ɑ	l dð ɑ	l dð ɑ	l dð ɑ			l dð ɑ
41	õ s̪	õ s̪	õ s̪	õ s̪	õ s̪	o ŋ s̪	õ s̪
767	ɜ ɕ i p ɑ	ɜ ɕ i p ɑ	ɜ ɕ i p ɑ	ɜ ɕ i p ɜ	ɜ ɕ i p ɑ	ɜ ɕ i p ɜ	
956			tɕʰ ɪ n̪			tɕʰ ɪ n̪	
572	dz̪ o g u		z̪ o g u				z̪ ɪ g u
742	tθʰ o	tθʰ o	tθʰ o	tθʰ o	tθʰ o	tθʰ o	
584		z̪ ɛ r̪ m õ ŋ		z̪ ɛ r̪ m o ŋ	z̪ ɛ r̪ m õ ŋ	z̪ ɛ r̪ m õ ŋ	s̪ ɛ r̪ m õ
82				ɾ ɪ l s̪		ɾ ɪ l s̪	
1601	g oˑ	g o			g oˑ	g oˑ	g o
1136				p ɜ r̪ ɜ k z̪ ɜ	p ɜ ɽ ɑ ɣ z̪ ɑ	pʰ ɜ ɽ ɜ k z̪ ɜ	p ɑ r̪ ɑ z̪ β̞ ɑ
279		ʊ ɾ g o	ʊ ɾ g o	ɾ g o	ʊ ɾ g o	ɾ g o	ʊ ɾ g o
311	tɕʰ ɜ x s̪				tɕʰ ɜ x s̪		
1700	n̪ o ŋ o					n̪ o ŋ o	n̪ õ ŋ o
1668	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ
743	t̪ʰ r̪ ʊ n̪ m o						ʈʰ o n̪ m o
214			t̪ʰ ɜ l b ɜ				t̪ʰ ɜ l b ɜ
855	l̪ t̪ i m	l̪ ʈ i m					
1389	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ
128	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪	d̪ r̪ u l s̪
104	t̪ʰ o ŋ s̪	t̪ʰ õ s̪	t̪ʰ o ŋ s̪	t̪ʰ o ŋ	t̪ʰ o ŋ	t̪ʰ o ŋ s̪	
642	m e β̞ ɑ	m e β̞ ɑ	m e β̞ ɑ	m e β̞ ɑ		m e β̞ ɑ	
154		s̪ ʊ t̪ ʊ p s̪				s̪ o t̪ ɜ p s̪	t̪ʰ ɜ m p s̪
1578		ʈʂ o		ʈʂ o	ʈʂ o	ʈʂ o	
213	t̪ʰ ɜ l tθ ɪ ɾ	t̪ʰ ɜ l tθ i ɾ		t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	t̪ʰ ɜ l tɕ ɪ t̪	
1626		n̪ ɜ m ɑ					n̪ ɑ m ɑ
153				kʰ ɜ k t̪ ɜ t̪ s̪	kʰ ɑ k t̪ ɜ t̪ s̪	kʰ ɜ k t̪ ɜ t̪ s̪	
938	ɜ ŋ ɑ						ɜ m ɑ
1625	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ u s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	
1231	ɾ d u n̪	b d u n̪		β d u n̪	β d u n̪	b d u n̪	ʊ ɾ d u n̪
400			b ɜ l ɜ ŋ			b ɜ l ɜ ŋ	
1554		h ɜ f t̪ ɑ	h ɜ f t̪ ɑ	h ɜ f t̪ ɜ		h ɜ f t̪ ɜ	
33	p o t̪ ʊ k s̪		t̪ ʊ k s̪		t̪ ʊ k s̪		
174				j ɑ ɾ	j ɑ ɾ	j ɜ ɾ	
120	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪
888				ɕ ɛ r̪ i		ɕ ɛ r̪ i	
1207	p ɑ j u	p ɑ j u	p ɑ j u	p ɑ j u	p ɑ j u	p ɑ j u	
1167	s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	x s̪ ʊ r̪ u p	s̪ u r̪ ʊ p	x s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	
1520	g ʊ r̪ o ŋ	g r̪ o ŋ	g ʊ r̪ o ŋ			g ʊ r̪ o ŋ	
482				p ɑ ɣ ɜ n̪		p ɑ ɣ ɜ n̪	
1701		s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	s̪ t̪ r̪ i ŋ m o	
1057	ɜ ɕ e	ɑ ɕ e	ɜ ɕ e	ɑ ɕ e	ɜ ɕ ɛ	ɜ ɕ e	
701	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o
1553	ʑ ɜ k ʊ r̪ d u n̪						ʊ ɾ d u n̪
80	p r̪ ɛ t̪ l ɑ	p r̪ ɛ l ɑ			p r̪ ɛ l ɑ		
1105	l̪ ʈ ɜ n̪ ʊ s̪ i	l̪ t̪ ɜ n̪ u s̪		l̪ t̪ ɜ n̪ u s̪ e	l̪ t̪ ɜ n̪ u s̪ i	l̪ t̪ ɜ n̪ u s̪	l̪ t̪ ɜ n̪ u s̪
197	k ɪ m b o q	k i ŋ b o q					
328	k ɜ ɽ ɜ m		k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	
