COGID	1	10	2	3	4	5	6	7	8	9
660-3			l e l a							
1083-3			l i l a							
2689-4				ɲ a m a						
893-4				a n n						
1285-4				n w a						
3572-4				s ɔ n e						
1755-4				n e						
1789-4				ts g l a a ŋ g						
3686-4				e m m a						
4451-4				b e s e						
1216-4				g a b a						
4003-4				e b a						
419-4				l ɔ g a						
1122-4				b i o a						
2689-5					d m					
893-5					a n n					
1285-5					n w a					
1303-5					g o m					
2197-5					ʃ a l a					
2828-5					i i n					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m a					
3686-5					i m m ŋ					
4249-5					k u m i					
448-5					d u n i					
630-5					β e e e e					
814-5					g o m m e					
1228-5					b w a					
1418-5					ʃ i m					
2026-5					t w e					
2775-5					β u m m					
3397-5					β o l					
3826-5					ʃ o k					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					s u a u l					
116-5					j i k					
587-5					o o g o o					
848-5					k á l					
1303-6						g ɔ m a				
1755-6						o ɛ				
448-6						ɲ ɔ o i				
1475-6						g l a				
3397-6						ɓ ɔ l				
2689-7							ɲ a m a			
893-7							a n n			
1285-7							n w a			
1303-7							g o m a			
2197-7							z a u a			
2828-7							i i n			
3572-7							s o n i			
1095-7							o i m a			
1755-7							n e			
1789-7							k a r a ŋ g ɣ			
3519-7							t u m a			
3686-7							i m m a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o m b e			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b			
3826-7							z o k a			
4003-7							i v v			
4040-7							ɣ e n i			
84-7							u u u			
116-7							tʃ i k			
181-7							ɣ o ŋ g ɣ o			
419-7							o o ɣ a			
587-7							o o g o			
660-7							r e r a			
848-7							k á u a			
1122-7							v i n a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								ʃ a r a		
2828-8								i i n a		
3572-8								ʃ ô n i		
1755-8								n e		
1789-8								k a r a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								i m m a		
4249-8								k u m i		
4451-8								β i ʃ i		
814-8								ŋ ô m m e		
1228-8								m w a		
2026-8								t w e		
2775-8								β u m m a		
3826-8								ʝ ô k a		
4040-8								g n n i		
181-8								g ô ŋ g ô		
660-8								r e r a		
848-8								k á r a		
1083-8								r i r a		
2689-9									ɲ a m a	
893-9									a n n	
1285-9									n w a	
1303-9									g o m a	
2197-9									s á l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k á l á a g a	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b e	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									t w e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									z o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k a	
181-9									g o ŋ g g o	
1083-9									l i l a	
2689-10										n a m a
893-10										a a a
1285-10										n̩ w a
2197-10										ts a l a
2828-10										ts i n a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										ts ʊ n̩ i
630-10										b ɛ ɛ l ɛ
1216-10										χ a b a
1418-10										s i m a
2775-10										b ʊ m m a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										t ʊ t ʊ l
1083-10										l i l a
1122-10										b i n̩ a
