COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
387				eː	eː		eː			iː
153			s u w a iː tɕ o	s u w a r u	s u w a tː e r u		s u w a r u	s u w a r u		s u w a tː e r u
410	ʔ u θ u r i		u tː a k u						ʔ u ts u ɴ	
113	w a θ a					b a t a			w a t a	
245		k o k o	k o k o	k o k o	k o k o		k o k o	k o k o		k o k o
215		j o kː j a	j o k a							
160	k u r ɨ r u r i		k ui r u			f iː ɭ			k w iː j u ɴ	
1	w a ɴ	w a r e				b a n			w a ɴ	
444	m u θ u r i				m o ts u	m u ts ɨ	m o ts u	m o ts u	m u ts u ɴ	m o ts u
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
449					dʑ u k u s i t a					dʑ u k u s i t a
341		k oː r i	k oː i	k oː r i	k oː r i		k oː r i	k oː r i		k oː r i
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
323			o t o tsː a ɴ	o t oː s a ɴ	o t o tɕː a ɴ					o t oː s a ɴ
286								m u k oː z u n e	h w i ɕ a	
-107			h iː z a				ɸ u z a			
179		tɕ i tɕ i		t u t i	ts u tɕ i		tɕ i tɕ i	ts u tɕ i		ts u tɕ i
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
280	n a g a m u ɴ								n a g a m u ɴ	
2				a s i	w a t e					w a t a s i
-136				n e r u	n e r u		n e r u	n e b u r u		
357	h i sː a r i					pˢ ɨ s ɨ			h w i sː a ɴ	
58		s a k a n a			s a k a n a					s a k a n a
330				ɕ u dʑ i ɴ	ɕ u dʑ i ɴ					ɕ u dʑ i ɴ
39			h u t e	h u t o i			ɸ u t eː			
84		o b a		o	oː		o	o		
191	ʔ oː s a r i								ʔ oː s a ɴ	
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
283			s e n a k a	s e n a k a	s e n a k a		s e n a	s e n a k a		s e n a k a
457					n a w a			n a w a		
296		k u tɕ i b i r u		k u t i b i r o	k u tɕ i b i r u		k u tɕ i b e r o	k u tɕ i b e r a		k u tɕ i b i r u
399	s ɨ r u r i								ʃ i j u ɴ	
43			tɕ i ɴ k e		tɕ iː s a i			tɕ iː s a i		tɕ i tɕː a i
359		m i dʑ i k a kʲ a	m i ɕ k e	m i z o i	m i dʑ i k a i		m e tɕ i k eː	m i dʑ i k a i		m i dʑ i k a i
45							k o m eː		g u m a s a ɴ	
167	θ e d a					t i d a			t iː d a	
126	k ui ts ɨ k ɨ r u r i	k ui ts u k u		k ui t u k u					k uː j u ɴ	
81	x o g a								k uː g a	
340	m a ɕ u					m aː s o			m aː ɕ u	
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
289		u d e		u d e		u d i	o d e	u d e		u d e
355					g o ts ui	u d a				
426		k a m a r u		k a m u						
381		z u b e r u a		s u b e s u b e s i tʲ uː						s u b e kː o i
91				a t a m a	a t a m a		a t a m a	a t a m a		a t a m a
155	i r u r i	i t e							i ts oː n	
88	h i g i					pˢ ɨ g i				
433	s i b u r u r i								ʃ i p u j u ɴ	
109	ts ɨ b u s i					ts ɨ g u s ɨ			tɕ i ɴ s i	
54						b ɨ k i d u m			w i k i g a	
178	m i tɕ a					m t a			ɴ ts a	
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
448	ʔ u d u ɴ	u m u				mː		u ɴ d a	ʔ ɴ d oː r u	
38					oː k iː	u k u		oː k iː		oː k iː
406		n a g u r u						n a g u r u		n a ŋ u r u
278		h e b u m e	h e	h e b i	h e b i			h e b i		h e b i
122				t a b e r u	t a b e r u					t a b e r u
270			m i z u i u ɴ		m i z uː m i					m i z uː m i
382			ts u r u ɴ		ts u r u ts u r u		ts u r u ts u r u	ts u r a ts u r a		
