ID	DOCULECT	TOKENS	ALIGNMENT	COGID
172	Gongxing	ʈʂʰ i ⁴²	ʈʂʰ i ⁴²	546
173	Jinman	tɕʰ ə˞ ⁴²	tɕʰ ə˞ ⁴²	546
174	Mazhelong	tɕʰ u ²¹	tɕʰ u ²¹	546
175	Tuoluo	ʈʂʰ ə˞ ²¹	ʈʂʰ ə˞ ²¹	546
176	Ega	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
177	Enqi	pʰ ɯ ²⁴	pʰ ɯ ²⁴	579
178	Gongxing	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
179	Jinman	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
180	Mazhelong	pʰ əɯ ⁵⁵	pʰ əɯ ⁵⁵	579
181	ProtoBai	pʰ ɯ ¹	pʰ ɯ ¹	579
182	Tuoluo	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
183	Dashi	j e n ²¹	j e n ²¹	610
184	Gongxing	j e n ¹²	j e n ¹²	610
185	Jinxing	j e n ²¹	j e n ²¹	610
186	Mazhelong	j e n ²¹	j e n ²¹	610
187	ProtoBai	j e n ¹	j e n ¹	610
188	Tuoluo	j e n ³⁵	j e n ³⁵	610
189	Zhoucheng	j e ²¹	j e - ²¹	610
190	Ega	ɲ a ²¹	ɲ - a ²¹	611
191	Enqi	ɲ j a ²¹	ɲ j a ²¹	611
192	Jinman	ɲ ə˞ ²¹	ɲ - ə˞ ²¹	611
193	Enqi	tʰ i ²²	tʰ i ²²	668
194	Gongxing	tʰ i ²²	tʰ i ²²	668
195	Jinxing	tʰ i ³³	tʰ i ³³	668
196	Mazhelong	tʰ ɛ ³³	tʰ ɛ ³³	668
197	Tuoluo	tʰ i ³³	tʰ i ³³	668
198	Gongxing	j o ŋ ⁵⁵	j o ŋ ⁵⁵	669
199	Jinxing	j õ ⁵⁵	j õ - ⁵⁵	669
200	Mazhelong	j o ŋ ⁵⁵	j o ŋ ⁵⁵	669
201	Tuoluo	j ʯ ŋ ⁵⁵	j ʯ ŋ ⁵⁵	669
202	Dashi	j ə˞ ³¹	- j ə˞ ³¹	711
203	Mazhelong	p j ɛ̃ ⁴²	p j ɛ̃ ⁴²	711
204	ProtoBai	b j o ²	b j o ²	711
205	Zhoucheng	j ɛ ²¹	- j ɛ ²¹	711
206	Ega	v ɛ ²²	v ɛ ²²	712
207	Jinman	v e ²²	v e ²²	712
208	Tuoluo	v ə˞ ³³	v ə˞ ³³	712
209	Dashi	a ŋ ⁵⁵	a ŋ ⁵⁵	721
210	Jinxing	ɑ̃ ⁰	ɑ̃ - ⁰	721
211	Mazhelong	a ⁵⁵	a - ⁵⁵	721
212	Zhoucheng	a ⁵⁵	a - ⁵⁵	721
213	Dashi	n i ⁵⁵	n i ⁵⁵	722
214	Jinxing	n i ⁵⁵	n i ⁵⁵	722
215	Mazhelong	n i ⁵⁵	n i ⁵⁵	722
216	Ega	x w a ⁵⁵	x w a ⁵⁵	723
217	Enqi	x w æ ⁵⁵	x w æ ⁵⁵	723
218	Gongxing	x w a ⁵⁵	x w a ⁵⁵	723
219	Jinman	x w a ⁵⁵	x w a ⁵⁵	723
220	ProtoBai	x w a ¹	x w a ¹	723
221	Ega	l o ²¹	l o ²¹	724
222	Enqi	l o ²¹	l o ²¹	724
223	Gongxing	l ao ²¹	l ao ²¹	724
224	Jinman	l o ²¹	l o ²¹	724
225	Tuoluo	l ɔ ³⁵	l ɔ ³⁵	724
226	Dashi	j ə˞ ⁴²	j ə˞ - ⁴²	831
227	Enqi	j æ ⁴³	j æ - ⁴³	831
228	Gongxing	j æ n ⁴²	j æ n ⁴²	831
229	Mazhelong	b i ³³	b i ³³	833
230	Tuoluo	v ə˞ ³³	v ə˞ ³³	833
231	Ega	ts u ⁴⁴	ts u ⁴⁴	840
232	Jinman	ts o ⁴⁴	ts o ⁴⁴	840
233	Dashi	tsʰ w a ³³	tsʰ w a ³³	874
234	Jinxing	tsʰ u ɑ ⁴⁴	tsʰ u ɑ ⁴⁴	874
235	ProtoBai	tsʰ w a ⁴	tsʰ w a ⁴	874
236	Tuoluo	tsʰ w o ⁴²	tsʰ w o ⁴²	874
237	Ega	q ɛ ⁵⁵	q ɛ ⁵⁵	875
238	Enqi	q ɛ ²⁴	q ɛ ²⁴	875
239	Jinman	q ẽ ⁵⁵	q ẽ ⁵⁵	875
240	Mazhelong	k eɯ ⁴⁴	k eɯ ⁴⁴	875
241	Dashi	pʰ a ²¹	pʰ a ²¹	885
242	Jinxing	pʰ a ³¹	pʰ a ³¹	885
243	Zhoucheng	pʰ e ²¹	pʰ e ²¹	885
244	Ega	z ɛ ²¹	z - ɛ - ²¹	886
245	Enqi	z ɿ ²¹	z - ɿ - ²¹	886
246	Gongxing	z j e n ¹²	z j e n ¹²	886
247	Jinman	z ẽ ²¹	z - ẽ - ²¹	886
248	ProtoBai	z e n ¹	z - e n ¹	886
249	Tuoluo	z i ³⁵	z - i - ³⁵	886
250	Ega	n õ ⁴²	n õ - ⁴²	940
251	Enqi	n o ⁴²	n o - ⁴²	940
252	Gongxing	ɲ o ⁴³	ɲ o - ⁴³	940
253	Jinman	n õ ⁴²	n õ - ⁴²	940
254	Mazhelong	n o ŋ ²¹	n o ŋ ²¹	940
255	ProtoBai	n o ŋ ³	n o ŋ ³	940
256	Zhoucheng	ɲ o ²¹	ɲ o - ²¹	940
257	Dashi	pʰ j ə˞ ⁵⁵	pʰ j ə˞ ⁵⁵	949
258	Enqi	pʰ j æ ²⁴	pʰ j æ ²⁴	949
259	Jinxing	pʰ j ɛ ⁵⁵	pʰ j ɛ ⁵⁵	949
260	ProtoBai	pʰ r æ ¹	pʰ r æ ¹	949
261	Zhoucheng	pʰ j ɛ ⁵⁵	pʰ j ɛ ⁵⁵	949
262	Ega	tɕ y a ⁵⁵	tɕ y - a - ⁵⁵	950
263	Gongxing	ʈʂ w e n ⁵⁵	ʈʂ - w e n ⁵⁵	950
264	Jinman	tɕ y a ⁵⁵	tɕ y - a - ⁵⁵	950
265	Tuoluo	ʈʂ w a ⁵⁵	ʈʂ - w a - ⁵⁵	950
266	Dashi	m e ³⁵	m e ³⁵	971
267	Enqi	m i ²⁴	m i ²⁴	971
268	Gongxing	m i ⁵⁵	m i ⁵⁵	971
269	Jinxing	m e ⁵⁵	m e ⁵⁵	971
270	Mazhelong	m i ⁵⁵	m i ⁵⁵	971
271	ProtoBai	m e ¹	m e ¹	971
272	Tuoluo	m i ⁵⁵	m i ⁵⁵	971
273	Mazhelong	pʰ j o ²¹	pʰ j o ²¹	980
274	Zhoucheng	pʰ j o ³¹	pʰ j o ³¹	980
275	Gongxing	ŋ ɛ ¹²	ŋ ɛ ¹²	993
276	ProtoBai	ŋ ɔ ¹	ŋ ɔ ¹	993
277	Tuoluo	ŋ ɔ ³⁵	ŋ ɔ ³⁵	993
278	Jinxing	ʯ̃ ²¹	ʯ̃ ²¹	995
279	Zhoucheng	ʯ ²¹	ʯ ²¹	995
280	Dashi	k a ²¹	k a ²¹	1002
281	Gongxing	g a ¹²	g a ¹²	1002
282	Jinxing	k ɑ ²¹	k ɑ ²¹	1002
283	Dashi	p ə˞ ²¹	p ə˞ ²¹	1026
284	Enqi	p æ ²¹	p æ ²¹	1026
285	Gongxing	b æ ¹²	b æ ¹²	1026
286	Jinxing	p a ²¹	p a ²¹	1026
287	ProtoBai	b æ ¹	b æ ¹	1026
288	Tuoluo	b a ³⁵	b a ³⁵	1026
289	Zhoucheng	pʰ ə ⁴²	pʰ ə ⁴²	1026
290	Dashi	t õ ²¹	t õ ²¹	1055
291	Jinxing	t ʯ̃ ²¹	t ʯ̃ ²¹	1055
292	Ega	tsʰ o ⁵⁵	tsʰ o - ⁵⁵	1066
293	Enqi	tsʰ o ²⁴	tsʰ o - ²⁴	1066
294	Gongxing	tsʰ o ŋ ⁵⁵	tsʰ o ŋ ⁵⁵	1066
295	Jinman	ts õ ⁵⁵	ts õ - ⁵⁵	1066
296	Mazhelong	tsʰ o ŋ ⁵⁵	tsʰ o ŋ ⁵⁵	1066
297	ProtoBai	tsʰ o ŋ ¹	tsʰ o ŋ ¹	1066
298	Tuoluo	tsʰ o ŋ ⁵⁵	tsʰ o ŋ ⁵⁵	1066
299	Dashi	tsʰ w ã ³³	tsʰ w ã - ³³	1119
300	Gongxing	tsʰ w a ŋ ²²	tsʰ w a ŋ ²²	1119
301	Jinxing	tsʰ w ɑ̃ ³³	tsʰ w ɑ̃ - ³³	1119
302	Mazhelong	tsʰ w e n ³³	tsʰ w e n ³³	1119
303	ProtoBai	tsʰ w a ŋ ²	tsʰ w a ŋ ²	1119
304	Tuoluo	tsʰ o ŋ ³³	tsʰ - o ŋ ³³	1119
305	Zhoucheng	tsʰ w a ³³	tsʰ w a - ³³	1119
306	Ega	ɕ a ⁴⁴	ɕ a ⁴⁴	1120
307	Jinman	ɕ u ⁴⁴	ɕ u ⁴⁴	1120
308	Dashi	x ɯ ⁴⁴	x ɯ ⁴⁴	1143
309	Ega	x ɯ ⁴⁴	x ɯ ⁴⁴	1143
310	Gongxing	χ e ²⁴	χ e ²⁴	1143
311	Mazhelong	x ɯ ⁴⁴	x ɯ ⁴⁴	1143
312	ProtoBai	χ ɯ ⁴	χ ɯ ⁴	1143
313	Tuoluo	x ə˞ ⁴²	x ə˞ ⁴²	1143
314	Jinxing	m j a n ⁴²	m j a n ⁴²	1146
315	Zhoucheng	m j ɛ ⁴²	m j ɛ - ⁴²	1146
316	Dashi	j ũ ³³	j ũ - ³³	1154
317	Jinxing	j ʯ̃ ³³	j ʯ̃ - ³³	1154
318	Tuoluo	j ʯ ŋ ³³	j ʯ ŋ ³³	1154
319	Ega	ɲ i u ²²	ɲ i u ²²	1155
320	Enqi	ɲ i u ²²	ɲ i u ²²	1155
321	Gongxing	ɲ i õ ²²	ɲ i õ ²²	1155
322	Jinman	ɲ i u ²²	ɲ i u ²²	1155
323	Mazhelong	ɲ õ ³³	ɲ - õ ³³	1155
324	ProtoBai	n j o ²	n j o ²	1155
325	Enqi	ɲ i ²²	ɲ - i ²²	1166
326	Gongxing	ɲ i ²²	ɲ - i ²²	1166
327	Jinman	ɲ i ⁵⁵	ɲ - i ⁵⁵	1166
328	Mazhelong	n i ⁴⁴	n - i ⁴⁴	1166
329	ProtoBai	n j i ⁴	n j i ⁴	1166
330	Zhoucheng	ɲ j e ⁴⁴	ɲ j e ⁴⁴	1166
331	Dashi	f ʯ ³³	f - ʯ ³³	1206
332	Enqi	f ɛ ²²	f - ɛ ²²	1206
333	Jinman	f e ²²	f - e ²²	1206
334	Jinxing	f ʯ ³³	f - ʯ ³³	1206
335	ProtoBai	p j ɛ ²	p j ɛ ²	1206
336	Tuoluo	f ə˞ ³³	f - ə˞ ³³	1206
337	Ega	pʰ u ⁵⁵	pʰ u ⁵⁵	1207
338	Gongxing	pʰ u ⁵⁵	pʰ u ⁵⁵	1207
339	Gongxing	ɣ o ¹²	ɣ o ¹²	1208
340	Mazhelong	x õ ³³	x õ ³³	1208
341	Dashi	f ʯ̃ ³⁵	f ʯ̃ ³⁵	1218
342	Enqi	f ɛ ²⁴	f ɛ ²⁴	1218
343	Gongxing	pf ũ ⁵⁵	pf ũ ⁵⁵	1218
344	Jinman	f i ⁵⁵	f i ⁵⁵	1218
345	Jinxing	f ʯ̃ ⁵⁵	f ʯ̃ ⁵⁵	1218
346	Tuoluo	f ə˞ ⁵⁵	f ə˞ ⁵⁵	1218
347	Zhoucheng	f ʯ ³⁵	f ʯ ³⁵	1218
348	Mazhelong	p j e n ⁵⁵	p j e n ⁵⁵	1221
349	ProtoBai	p j e n ¹	p j e n ¹	1221
350	Gongxing	o ŋ ²²	o ŋ ²²	1275
351	Mazhelong	o ŋ ³³	o ŋ ³³	1275
352	Dashi	k u ³³	k u - ³³	1286
353	Gongxing	q o ŋ ²²	q o ŋ ²²	1286
354	Jinxing	k u ³³	k u - ³³	1286
355	Zhoucheng	k u ³³	k u - ³³	1286
356	Enqi	ɣ u ²²	ɣ u - ²²	1287
357	ProtoBai	ɣ u ŋ ²	ɣ u ŋ ²	1287
358	Ega	k w i ⁵⁵	k w i ⁵⁵	1305
359	Enqi	k w a ⁵⁵	k w a ⁵⁵	1305
360	Gongxing	k w a ¹²	k w a ¹²	1305
361	Jinman	k w a ⁵⁵	k w a ⁵⁵	1305
362	Mazhelong	k w a ⁴⁴	k w a ⁴⁴	1305
363	ProtoBai	k w a ⁴	k w a ⁴	1305
364	Zhoucheng	k w a ⁵⁵	k w a ⁵⁵	1305
365	Dashi	tɕ i ²¹	tɕ i ²¹	1359
366	Ega	tɕ i ²¹	tɕ i ²¹	1359
367	Enqi	dʑ i ⁴³	dʑ i ⁴³	1359
368	Gongxing	dʑ i ²¹	dʑ i ²¹	1359
369	Jinman	tɕ i ²¹	tɕ i ²¹	1359
370	Jinxing	tɕ i ³¹	tɕ i ³¹	1359
371	Tuoluo	ʑ i ²¹	ʑ i ²¹	1359
372	Dashi	j u ³¹	j u ³¹	1360
373	Ega	j u ⁴²	j u ⁴²	1360
374	Enqi	j u ⁴³	j u ⁴³	1360
375	Gongxing	j u ²⁴	j u ²⁴	1360
376	Jinman	u ⁴²	- u ⁴²	1360
377	Jinxing	j u ³¹	j u ³¹	1360
378	Mazhelong	j u ³¹	j u ³¹	1360
379	Ega	d o ⁴²	d o ⁴²	1361
380	Enqi	d a ⁴³	d a ⁴³	1361
381	Jinman	d a ⁴²	d a ⁴²	1361
382	Mazhelong	t i ³¹	t i ³¹	1361
383	Dashi	ɣ ou ⁴²	ɣ ou ⁴²	1379
384	Jinxing	ɣ ou ⁴²	ɣ ou ⁴²	1379
385	ProtoBai	ɣ o ⁴	ɣ o ⁴	1379
386	Ega	u ⁴²	u ⁴²	1380
387	Enqi	u ²¹	u ²¹	1380
388	Gongxing	u ²¹	u ²¹	1380
389	Jinman	u ⁴²	u ⁴²	1380
390	Zhoucheng	ou ⁴²	ou ⁴²	1380
391	Gongxing	j u ⁴²	j u ⁴²	1391
392	Tuoluo	j u ⁴²	j u ⁴²	1391
393	Dashi	p j a ⁴⁴	p j a ⁴⁴	1412
394	Enqi	p j a ⁵⁵	p j a ⁵⁵	1412
395	Jinxing	p j o ⁴⁴	p j o ⁴⁴	1412
396	Mazhelong	p j a ⁴⁴	p j a ⁴⁴	1412
397	ProtoBai	p r a ⁴	p r a ⁴	1412
398	Zhoucheng	p j a ⁴⁴	p j a ⁴⁴	1412
399	Ega	tɕ y a ⁴⁴	tɕ - y a ⁴⁴	1413
400	Gongxing	tɕ w a ²⁴	tɕ w - a ²⁴	1413
401	Jinman	tɕ w a ⁵⁵	tɕ w - a ⁵⁵	1413
402	Dashi	m ɯ ³³	m ɯ ³³	1445
403	Enqi	m ɯ ²²	m ɯ ²²	1445
404	Gongxing	m u ²²	m u ²²	1445
405	ProtoBai	m ɯ ²	m ɯ ²	1445
406	Tuoluo	m ɯ ⁴⁴	m ɯ ⁴⁴	1445
407	Dashi	f ʯ ³¹	f - ʯ ³¹	1484
408	Ega	f ɛ ²²	f - ɛ ²²	1484
409	Enqi	f ɛ ⁴³	f - ɛ ⁴³	1484
410	Jinman	f e ⁴²	f - e ⁴²	1484
411	Jinxing	f ʯ ³¹	f - ʯ ³¹	1484
412	ProtoBai	pʰ j ɛ ³	pʰ j ɛ ³	1484
413	Tuoluo	f ə˞ ²¹	f - ə˞ ²¹	1484
414	ProtoBai	b o ²	b o ²	1494
415	Tuoluo	b o ³³	b o ³³	1494
416	Dashi	p i ⁴⁴	p - i ⁴⁴	1497
417	Enqi	p i ⁵⁵	p - i ⁵⁵	1497
418	Jinxing	p i ⁴⁴	p - i ⁴⁴	1497
419	Mazhelong	pʰ i ⁵⁵	pʰ - i ⁵⁵	1497
420	ProtoBai	p r i ⁴	p r i ⁴	1497
421	Ega	tɕ ɥ i ⁴⁴	tɕ ɥ i ⁴⁴	1498
422	Jinman	tɕ ɥ i ⁵⁵	tɕ ɥ i ⁵⁵	1498
423	Tuoluo	tɕ ɥ i ⁴²	tɕ ɥ i ⁴²	1498
424	Dashi	t ə̃˞ ⁴⁴	t ə̃˞ - ⁴⁴	1518
425	Gongxing	t a ŋ ²⁴	t a ŋ ²⁴	1518
426	Jinxing	t a n ⁴⁴	t a n ⁴⁴	1518
427	Mazhelong	t ə̃˞ ⁴⁴	t ə̃˞ - ⁴⁴	1518
428	ProtoBai	t æ ŋ ⁴	t æ ŋ ⁴	1518
429	Zhoucheng	t ɛ ⁴⁴	t ɛ - ⁴⁴	1518
430	Ega	s o ⁵⁵	s o ⁵⁵	1519
431	Enqi	s a ²⁴	s a ²⁴	1519
