ID	DOCULECT	TOKENS	ALIGNMENT	COGID
171	Jinman	tɕ w a ⁵⁵	tɕ w a ⁵⁵	280
172	Tuoluo	ʈʂ w a ⁴²	ʈʂ w a ⁴²	280
173	Dashi	ʂ i ⁴⁴	ʂ - i ⁴⁴	289
174	Ega	tsʰ i ⁴²	tsʰ - i ⁴²	289
175	Enqi	s ɿ ⁵⁵	s - ɿ ⁵⁵	289
176	Jinman	ʂ ə˞ ⁵⁵	ʂ - ə˞ ⁵⁵	289
177	Jinxing	s a ⁴⁴	s - a ⁴⁴	289
178	Mazhelong	s i ⁴⁴	s - i ⁴⁴	289
179	ProtoBai	s r i ⁴	s r i ⁴	289
180	Tuoluo	ʂ i ⁴	ʂ - i ⁴	289
181	Zhoucheng	s i ⁵⁵	s - i ⁵⁵	289
182	Dashi	p e ³³	p e ³³	300
183	Jinxing	p ẽ ⁵⁵	p ẽ ⁵⁵	300
184	Mazhelong	pʰ o ⁵⁵	pʰ o ⁵⁵	300
185	ProtoBai	p ɛ ²	p ɛ ²	300
186	Tuoluo	p ɛ ³³	p ɛ ³³	300
187	Zhoucheng	p e ³³	p e ³³	300
188	Enqi	ɕ j a ²⁴	ɕ j a ²⁴	303
189	Jinman	ɕ j a ⁵⁵	ɕ j a ⁵⁵	303
190	Mazhelong	ɕ ə˞ ⁵⁵	ɕ - ə˞ ⁵⁵	303
191	Enqi	x ɯ ²²	x ɯ ²²	304
192	Gongxing	x ɯ ⁴²	x ɯ ⁴²	304
193	Jinman	x ɯ̃ ⁴²	x ɯ̃ ⁴²	304
194	Dashi	k w e ⁴²	k w e ⁴²	338
195	Ega	q w ɛ ⁴²	q w ɛ ⁴²	338
196	Enqi	q u ɛ ⁴³	q u ɛ ⁴³	338
197	Gongxing	q w ɛ ⁴²	q w ɛ ⁴²	338
198	Jinman	q w e ⁴²	q w e ⁴²	338
199	Jinxing	k w a ⁴⁴	k w a ⁴⁴	338
200	Mazhelong	k w ɛ ⁴⁴	k w ɛ ⁴⁴	338
201	ProtoBai	q w ɛ ³	q w ɛ ³	338
202	Tuoluo	q w ɛ ²¹	q w ɛ ²¹	338
203	Dashi	w e n ²¹	- w e n ²¹	359
204	Ega	ŋ w ɛ ²¹	ŋ w ɛ - ²¹	359
205	Enqi	ŋ w i ²¹	ŋ w i - ²¹	359
206	Gongxing	w e n ¹²	- w e n ¹²	359
207	Jinxing	w ẽ ²¹	- w ẽ - ²¹	359
208	ProtoBai	ŋ w e n ¹	ŋ w e n ¹	359
209	Tuoluo	w e n ³⁵	- w e n ³⁵	359
210	Zhoucheng	w ɛ ²¹	- w ɛ - ²¹	359
211	Enqi	m i ²¹	m i ²¹	369
212	Gongxing	m i ¹²	m i ¹²	369
213	ProtoBai	m i ¹	m i ¹	369
214	Zhoucheng	m i ²¹	m i ²¹	369
215	Jinman	tɕ i u ⁴⁴	tɕ i u ⁴⁴	370
216	Mazhelong	ts u ⁴⁴	ts - u ⁴⁴	370
217	Dashi	ʈʂ ɯ ²¹	- ʈʂ ɯ ²¹	378
218	Ega	dʑ i ⁴²	- dʑ i ⁴²	378
219	Enqi	d j ɯ ⁴³	d j ɯ ⁴³	378
220	Gongxing	ɖʐ i ¹²	- ɖʐ i ¹²	378
221	Jinman	ɖ ɯ ⁴²	ɖ - ɯ ⁴²	378
222	Jinxing	ts ɯ ³¹	- ts ɯ ³¹	378
223	ProtoBai	d r ɯ ³	d r ɯ ³	378
224	Tuoluo	d j ɯ ²¹	d j ɯ ²¹	378
225	Zhoucheng	ts ɯ ⁰	- ts ɯ ⁰	378
226	Dashi	p e ²¹	p e ²¹	379
227	Enqi	p i ²¹	p i ²¹	379
228	Gongxing	b i ²¹	b i ²¹	379
229	Jinxing	p e ²¹	p e ²¹	379
230	Mazhelong	p e ²¹	p e ²¹	379
231	ProtoBai	b e ¹	b e ¹	379
232	Tuoluo	b i ³⁵	b i ³⁵	379
233	Zhoucheng	p e ²¹	p e ²¹	379
234	Ega	t a ⁵⁵	t a - ⁵⁵	412
235	Enqi	t æ ²⁴	t æ - ²⁴	412
236	Gongxing	t e n ⁵⁵	t e n ⁵⁵	412
237	Jinman	t ã ⁵⁵	t ã - ⁵⁵	412
238	Jinxing	t a n ⁵⁵	t a n ⁵⁵	412
239	Mazhelong	t ə˞ ⁵⁵	t ə˞ - ⁵⁵	412
240	ProtoBai	t æ ¹	t æ - ¹	412
241	Tuoluo	t a ⁵⁵	t a - ⁵⁵	412
242	Zhoucheng	t ɛ ³⁵	t ɛ - ³⁵	412
243	Dashi	tɕ i ³⁵	tɕ - i ³⁵	422
244	Ega	tɕʰ i ⁵⁵	tɕʰ - i ⁵⁵	422
245	Enqi	tɕ j ɯ ²⁴	tɕ j ɯ ²⁴	422
246	Gongxing	tɕ i ²²	tɕ - i ²²	422
247	Jinman	tɕ i ⁵⁵	tɕ - i ⁵⁵	422
248	Mazhelong	tɕ i ⁵⁵	tɕ - i ⁵⁵	422
249	ProtoBai	tɕ ɯ ¹	tɕ - ɯ ¹	422
250	Tuoluo	tɕ j ɯ ⁵⁵	tɕ j ɯ ⁵⁵	422
251	Dashi	kʰ a ⁴⁴	kʰ a ⁴⁴	423
252	Ega	qʰ o ⁴⁴	qʰ o ⁴⁴	423
253	Enqi	qʰ a ⁵⁵	qʰ a ⁵⁵	423
254	Gongxing	qʰ a ⁵⁵	qʰ a ⁵⁵	423
255	Jinman	qʰ a ⁴⁴	qʰ a ⁴⁴	423
256	Mazhelong	kʰ a ⁴⁴	kʰ a ⁴⁴	423
257	Tuoluo	qʰ ɔ ⁴²	qʰ ɔ ⁴²	423
258	Dashi	p i ²¹	p - i - ²¹	441
259	Jinxing	p i ə ²¹	p - i ə ²¹	441
260	Mazhelong	p i ²¹	p - i - ²¹	441
261	ProtoBai	b r i ²	b r i - ²	441
262	Zhoucheng	p i ²¹	p - i - ²¹	441
263	Ega	tɕ ɥ i ²¹	tɕ ɥ i ²¹	442
264	Jinman	tɕ ɥ ẽ ²¹	tɕ ɥ ẽ ²¹	442
265	Ega	tɕʰ u ⁴²	tɕʰ u ⁴²	477
266	Jinman	tɕʰ u ⁴²	tɕʰ u ⁴²	477
267	Jinxing	ts õ ²¹	ts õ ²¹	477
268	Zhoucheng	ts o ²¹	ts o ²¹	477
269	Enqi	t j o ²¹	t j o - ²¹	479
270	Gongxing	dz o ŋ ¹²	- dz o ŋ ¹²	479
271	ProtoBai	d r o ŋ ¹	d r o ŋ ¹	479
272	Tuoluo	d j o ŋ ³⁵	d j o ŋ ³⁵	479
273	Dashi	f ʯ̃ ⁵⁵	f ʯ̃ - ⁵⁵	490
274	Enqi	f o ²⁴	f o - ²⁴	490
275	Gongxing	pf u ŋ ⁵⁵	pf u ŋ ⁵⁵	490
276	Jinxing	f ʯ̃ ⁵⁵	f ʯ̃ - ⁵⁵	490
277	Tuoluo	f ə̃˞ ⁵⁵	f ə̃˞ - ⁵⁵	490
278	Zhoucheng	f ʯ ⁵⁵	f ʯ - ⁵⁵	490
279	Ega	x õ ⁵⁵	x õ ⁵⁵	491
280	Jinman	x õ ⁵⁵	x õ ⁵⁵	491
281	Mazhelong	pʰ e n ⁵⁵	pʰ - e n ⁵⁵	492
282	ProtoBai	pʰ j u ŋ ¹	pʰ j u ŋ ¹	492
283	Dashi	f o ⁴⁴	f - o ⁴⁴	501
284	Ega	x u ⁴⁴	- x u ⁴⁴	501
285	Enqi	f o ²⁴	f - o ²⁴	501
286	Jinxing	f ʯ ⁴⁴	f - ʯ ⁴⁴	501
287	ProtoBai	p j u ⁴	p j u ⁴	501
288	Tuoluo	f ə˞ ⁴²	f - ə˞ ⁴²	501
289	Zhoucheng	f ʯ ⁴⁴	f - ʯ ⁴⁴	501
290	Gongxing	ʐ i ²¹	ʐ i ²¹	502
291	Jinman	ʐ ə˞ ⁴²	ʐ ə˞ ⁴²	502
292	Dashi	f ʯ ⁴²	f - ʯ ⁴²	523
293	Enqi	f o ²¹	f - o ²¹	523
294	Gongxing	b v u ²¹	b v u ²¹	523
295	Jinxing	f ʯ ⁴²	f - ʯ ⁴²	523
296	Mazhelong	pʰ əɯ ⁴²	pʰ - əɯ ⁴²	523
297	ProtoBai	b j o ⁴	b j o ⁴	523
298	Tuoluo	v ə˞ ⁴²	v - ə˞ ⁴²	523
299	Ega	u ⁴²	u ⁴²	524
300	Jinman	u ²¹	u ²¹	524
301	Zhoucheng	ʯ ⁴²	ʯ ⁴²	524
302	Dashi	kʰ o ³³	kʰ - o ³³	545
303	Jinxing	kʰ ʯ ³¹	kʰ - ʯ ³¹	545
304	ProtoBai	kʰ r o ³	kʰ r o ³	545
305	Zhoucheng	kʰ ʯ ³³	kʰ - ʯ ³³	545
306	Ega	tsʰ ɛ ⁴⁴	tsʰ ɛ ⁴⁴	546
307	Gongxing	ʈʂʰ i ⁴²	ʈʂʰ i ⁴²	546
308	Jinman	tɕʰ ə˞ ⁴²	tɕʰ ə˞ ⁴²	546
309	Mazhelong	tɕʰ u ²¹	tɕʰ u ²¹	546
310	Tuoluo	ʈʂʰ ə˞ ²¹	ʈʂʰ ə˞ ²¹	546
311	Ega	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
312	Enqi	pʰ ɯ ²⁴	pʰ ɯ ²⁴	579
313	Gongxing	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
314	Jinman	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
315	Mazhelong	pʰ əɯ ⁵⁵	pʰ əɯ ⁵⁵	579
316	ProtoBai	pʰ ɯ ¹	pʰ ɯ ¹	579
317	Tuoluo	pʰ ɯ ⁵⁵	pʰ ɯ ⁵⁵	579
318	Dashi	j e n ²¹	j e n ²¹	610
319	Gongxing	j e n ¹²	j e n ¹²	610
320	Jinxing	j e n ²¹	j e n ²¹	610
321	Mazhelong	j e n ²¹	j e n ²¹	610
322	ProtoBai	j e n ¹	j e n ¹	610
323	Tuoluo	j e n ³⁵	j e n ³⁵	610
324	Zhoucheng	j e ²¹	j e - ²¹	610
325	Ega	ɲ a ²¹	ɲ - a ²¹	611
326	Enqi	ɲ j a ²¹	ɲ j a ²¹	611
327	Jinman	ɲ ə˞ ²¹	ɲ - ə˞ ²¹	611
328	Dashi	k w a ⁴⁴	k w a ⁴⁴	621
329	Ega	q w a ⁴⁴	q w a ⁴⁴	621
330	Enqi	q w a ⁵⁵	q w a ⁵⁵	621
331	Gongxing	q w a ²⁴	q w a ²⁴	621
332	Jinman	q w a ⁵⁵	q w a ⁵⁵	621
333	Jinxing	k u ɑ ⁴⁴	k u ɑ ⁴⁴	621
334	Mazhelong	k w a ⁴⁴	k w a ⁴⁴	621
335	ProtoBai	q w a ⁴	q w a ⁴	621
336	Zhoucheng	k w a ⁴⁴	k w a ⁴⁴	621
337	Dashi	n õ ³³	n õ - ³³	632
338	Ega	n õ ²²	n õ - ²²	632
339	Enqi	n o ²²	n o - ²²	632
340	Gongxing	n o ŋ ²²	n o ŋ ²²	632
341	Jinman	n õ ²²	n õ - ²²	632
342	Jinxing	n õ ³³	n õ - ³³	632
343	Mazhelong	n ə̃˞ ²²	n ə̃˞ - ²²	632
344	ProtoBai	n o ²	n o - ²	632
345	Tuoluo	n ʯ ³³	n ʯ - ³³	632
346	Dashi	p a ⁴²	p a ⁴²	645
347	Ega	p a ⁴²	p a ⁴²	645
348	Enqi	p a ²¹	p a ²¹	645
349	Gongxing	b a ²¹	b a ²¹	645
350	Jinman	p a ⁴²	p a ⁴²	645
351	Jinxing	p ɑ ⁴²	p ɑ ⁴²	645
352	ProtoBai	b a ⁴	b a ⁴	645
353	Tuoluo	b o ⁴²	b o ⁴²	645
354	Zhoucheng	p a ⁴²	p a ⁴²	645
355	Enqi	tʰ i ²²	tʰ i ²²	668
356	Gongxing	tʰ i ²²	tʰ i ²²	668
357	Jinxing	tʰ i ³³	tʰ i ³³	668
358	Mazhelong	tʰ ɛ ³³	tʰ ɛ ³³	668
359	Tuoluo	tʰ i ³³	tʰ i ³³	668
360	Gongxing	j o ŋ ⁵⁵	j o ŋ ⁵⁵	669
361	Jinxing	j õ ⁵⁵	j õ - ⁵⁵	669
362	Mazhelong	j o ŋ ⁵⁵	j o ŋ ⁵⁵	669
363	Tuoluo	j ʯ ŋ ⁵⁵	j ʯ ŋ ⁵⁵	669
364	Dashi	j ə˞ ³¹	- j ə˞ ³¹	711
365	Mazhelong	p j ɛ̃ ⁴²	p j ɛ̃ ⁴²	711
366	ProtoBai	b j o ²	b j o ²	711
367	Zhoucheng	j ɛ ²¹	- j ɛ ²¹	711
368	Ega	v ɛ ²²	v ɛ ²²	712
369	Jinman	v e ²²	v e ²²	712
370	Tuoluo	v ə˞ ³³	v ə˞ ³³	712
371	Dashi	a ŋ ⁵⁵	a ŋ ⁵⁵	721
372	Jinxing	ɑ̃ ⁰	ɑ̃ - ⁰	721
373	Mazhelong	a ⁵⁵	a - ⁵⁵	721
374	Zhoucheng	a ⁵⁵	a - ⁵⁵	721
375	Dashi	n i ⁵⁵	n i ⁵⁵	722
376	Jinxing	n i ⁵⁵	n i ⁵⁵	722
377	Mazhelong	n i ⁵⁵	n i ⁵⁵	722
378	Ega	x w a ⁵⁵	x w a ⁵⁵	723
379	Enqi	x w æ ⁵⁵	x w æ ⁵⁵	723
380	Gongxing	x w a ⁵⁵	x w a ⁵⁵	723
381	Jinman	x w a ⁵⁵	x w a ⁵⁵	723
382	ProtoBai	x w a ¹	x w a ¹	723
383	Ega	l o ²¹	l o ²¹	724
384	Enqi	l o ²¹	l o ²¹	724
385	Gongxing	l ao ²¹	l ao ²¹	724
386	Jinman	l o ²¹	l o ²¹	724
387	Tuoluo	l ɔ ³⁵	l ɔ ³⁵	724
388	Dashi	k ə˞ ⁴⁴	k ə˞ ⁴⁴	742
389	Ega	k a ⁴⁴	k a ⁴⁴	742
390	Enqi	k æ ⁵⁵	k æ ⁵⁵	742
391	Gongxing	k æ ²⁴	k æ ²⁴	742
392	Jinman	k a ⁵⁵	k a ⁵⁵	742
393	Jinxing	k a ⁴⁴	k a ⁴⁴	742
394	Mazhelong	k ə˞ ⁴⁴	k ə˞ ⁴⁴	742
395	ProtoBai	k æ ⁴	k æ ⁴	742
396	Zhoucheng	k ɛ ⁴⁴	k ɛ ⁴⁴	742
397	Dashi	ŋ ə ²¹	ŋ ə ²¹	752
398	Ega	ŋ ɯ ²¹	ŋ ɯ ²¹	752
399	Enqi	ŋ ɯ ²¹	ŋ ɯ ²¹	752
400	Gongxing	ŋ e ¹²	ŋ e ¹²	752
401	Jinxing	ŋ ə ²¹	ŋ ə ²¹	752
402	Mazhelong	ŋ əɯ ²¹	ŋ əɯ ²¹	752
403	ProtoBai	ŋ ɯ ¹	ŋ ɯ ¹	752
404	Tuoluo	ŋ e ³⁵	ŋ e ³⁵	752
405	Zhoucheng	ŋ ɯ ²¹	ŋ ɯ ²¹	752
406	Dashi	ʈʂ o ŋ ⁵⁵	ʈʂ - o ŋ ⁵⁵	763
407	Enqi	tʰ j o ²⁴	tʰ j o - ²⁴	763
408	Gongxing	tsʰ o ŋ ⁵⁵	tsʰ - o ŋ ⁵⁵	763
409	Jinman	ʈ õ ⁵⁵	ʈ - õ - ⁵⁵	763
410	Jinxing	tsʰ õ ⁵⁵	tsʰ - õ - ⁵⁵	763
411	Mazhelong	tsʰ o ŋ ⁵⁵	tsʰ - o ŋ ⁵⁵	763
412	ProtoBai	tʰ r o ŋ ¹	tʰ r o ŋ ¹	763
413	Tuoluo	tʰ j o ŋ ⁵⁵	tʰ j o ŋ ⁵⁵	763
414	Zhoucheng	tsʰ o ⁵⁵	tsʰ - o - ⁵⁵	763
415	Ega	ts y ⁴²	ts y ⁴²	799
416	Enqi	ts u ²¹	ts u ²¹	799
417	Gongxing	dz u ²¹	dz u ²¹	799
418	Jinman	ts ʯ ²¹	ts ʯ ²¹	799
419	Jinxing	ts ou ⁴²	ts ou ⁴²	799
420	Mazhelong	tsʰ o ⁴²	tsʰ o ⁴²	799
421	ProtoBai	dz o ⁴	dz o ⁴	799
422	Tuoluo	z u ⁴²	z u ⁴²	799
423	Zhoucheng	ts u ⁴²	ts u ⁴²	799
424	Dashi	pʰ ou ³¹	pʰ ou ³¹	809
425	Ega	pʰ o ⁴²	pʰ o ⁴²	809
426	Enqi	pʰ o ⁴³	pʰ o ⁴³	809
427	Gongxing	pʰ a ⁴²	pʰ a ⁴²	809
428	Jinman	pʰ o ⁴²	pʰ o ⁴²	809
429	Jinxing	pʰ ou ³¹	pʰ ou ³¹	809
430	ProtoBai	pʰ ɔ ³	pʰ ɔ ³	809
431	Tuoluo	pʰ ɔ ²¹	pʰ ɔ ²¹	809
