COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1798					dʒ o ŋ		dʒ o ŋ	
238	kʰ a l u			kʰ a l u				kʰ a l u
854	p a i pʰ u			p a i p u				p e p u
989	tʃʰ a b u l a			tʃʰ a b u				
2555				g a tʃ a	k a tʃ u		k a tʃ u	
1585			l a m	l a m			l a m	
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
1761					s a ʔ	s a h̥		
2784			z i	z i		z i		z i
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2083			z a m b o		z a m b o			
1773						h a ŋ a n u		h a ŋ g i n u
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2416						z i k a n		z i g p a n
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1577			ɾ i				ɾ i	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2203					a kʰ ə n		n a kʰ ə n	
1809					tʃ i kʰ e n		tʃ i kʰ e n	
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
1627	d̪ u l u l a			d o l u				
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
962	s e m				s e m			s e m
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
117					kʰ a r i		kʰ a r i	
373	k o b i	k o b i				k o b i		
2006	s e m tʃ e n							s e m tʃ e n
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2219		ʃ e ʃ u				ʃ e ʃ u		
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
582	p u r tʃ i			p u r tʃ i				
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2489		pʰ a k p o	pʰ a k p o					
463	t o			t o				
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
1169	o t p a			o t p a				
2350					tʃ o kʰ ə n			tʃʰ o l a n
2158					p i r kʰ ə n		p i r kʰ ə n	
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
66			z a m i ŋ			z a m i n		z a m i n z i m b u
2034						g o k u	g o kʰ e n	
2149					n u p kʰ ə n		n u p kʰ ə n	
872	pʰ u ŋ k a			pʰ u ŋ k a				
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2053		u n tʃ u		ŭ n tʃʰ a m				
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
2173		b i n tʃ u		b i n tʃʰ a m				
517	t i ŋ p u			t i ŋ p u				
1014			g e s t̪ u j a			g e s t̪ u r		
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
454			kʰ u r l a	k u r b a n		kʰ u r l a		
865						z a s	z a s	
1486	p a s a g o ŋ			p a s a g o m				
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1040	pʰ u i b u			pʰ o i b u				
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
134	dʒ a p							dʒ a p
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
310	a l e j a k			a l a k				a l j a k
2201		n a ʃ u				n a ʃ u		
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
1672	l e m a			l e m a				
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2624	d̪ u n ts i				d u n tʃ i			
2110	a l o				a l o	ʔ a l o		
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
1088	j o n			j o n				j o n
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
1805	h a s o k l a							kʰ a s o
2358			ʔ i w o			ʔ i w o		
74				n a n	n a n			
1547	j a s			j a s				j a s
311		d a			d a	d a	d a	
