COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
49	ɕ ɪ s̪	ɕ i s̪	ɕ i s̪	ɕ i s̪	ɕ ɪ s̪	ɕ i s̪	ɕ i s̪
1	m i n̪ s̪	m i n̪ s̪	m ɪ n̪ s̪	m i n̪ s̪	m ɪ n̪ s̪	m ɪ n̪ s̪	
539	tθʰ ɪ l	tθʰ ɪ l	tθʰ ɪ l	tθʰ ɪ l	tθʰ ɪ l	tθʰ ɪ l	tθʰ ɪ l
1184		h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɑ n̪ d o q
1521				ʐ o ŋ	ɖʐ o ŋ	ɖʐ o ŋ	
1593	g ɑ ɾ	g ɑ	g ɑ ɾ	g ɑ ɾ	g ɑ ɾ	g ɑ ɾ	g ɑ ɾ
759	ts̪ ɑ m tθ e	ts̪ ɑ m tθ e	ts̪ ɑ m	ts̪ ɑ m	ts̪ ɑ m	ts̪ ɑ m	ts̪ ɑ m
413	ʑ ɜ q	dʑ ɜ q	ʑ ɜ q	ʑ ɜ q	ʑ ɜ q	ʑ ɜ q	ʑ ɜ q
350	bʲ ɜ ŋ o	bʲ ɜ ŋ o	bʲ ɜ ŋ m o	bʲ ɜ ŋ o	bʲ ɜ ŋ o	bʲ ɜ ŋ o	bʲ ɜ ŋ o
9	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪
154		s̪ ʊ t̪ ʊ p s̪				s̪ o t̪ ɜ p s̪	t̪ʰ ɜ m p s̪
488	ɾ gʲ ɛ t̪	b gʲ ɜ t̪	β gʲ ɜ t̪	gʲ ɜ t̪	β gʲ ɛ t̪	gʲ ɛ t̪	ɾ gʲ ɛ t̪
57	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪	t̪ʰ ũ s̪	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪
311	tɕʰ ɜ x s̪				tɕʰ ɜ x s̪		
768	d̪ ɑ x p o	d̪ ɑ x p o		d̪ ɜ x p o	d̪ ɑ x ɸ o	d̪ ɜ x p o	d̪ ɑ k p o
896	l dð ɑ	l dð ɑ	l dð ɑ	l dð ɑ			l dð ɑ
1578		ʈʂ o		ʈʂ o	ʈʂ o	ʈʂ o	
1585	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m	n̪ ɑ m
1561	ɕ e r̪ p ɑ	ɕ ɪ r̪ p ɑ	ɕ ɜ ɕ p ɜ	ɕ ɛ r̪ ɸ ɑ	x ɕ ɛ r̪ ɸ ɜ	x ɕ ɛ r̪ ɸ ɜ	ɕ e r̪ p ɑ
767	ɜ ɕ i p ɑ	ɜ ɕ i p ɑ	ɜ ɕ i p ɑ	ɜ ɕ i p ɜ	ɜ ɕ i p ɑ	ɜ ɕ i p ɜ	
310	tɕʰ ɜ q s̪	tɕʰ ɜ q p o	tɕʰ ɜ q	tɕʰ ɜ q p o	tɕʰ ɜ q p o	tɕʰ ɜ q p o	tɕʰ ɜ q p o
374	r̪ ɜ s̪	ɾ ɜ s̪	ɾ ɜ s̪			ɾ ɜ s̪	ɾ ɜ s̪
34		s̪ t̪ r̪ ɜ k s̪		s̪ t̪ r̪ ɜ k s̪		s̪ t̪ r̪ ɜ k s̪	
742	tθʰ o	tθʰ o	tθʰ o	tθʰ o	tθʰ o	tθʰ o	
214			t̪ʰ ɜ l b ɜ				t̪ʰ ɜ l b ɜ
1363	h tɕ u						h s̪ tɕ u
1215	ts̪ o x s̪ ɑ tθ o x	ts̪ o x tθ o x	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o x s̪ ɑ tθ o x s̪	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o q s̪ ɑ tθ o q s̪
400			b ɜ l ɜ ŋ			b ɜ l ɜ ŋ	
812	j ɜ ŋ m o	j ɜ ŋ m o	j ɑ̃ m o	j ɑ ŋ m o	j ɑ ŋ m o	j ɑ ŋ m o	j ɑ̃ m o
1601	g oˑ	g o			g oˑ	g oˑ	g o
163	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɜ	ŋ ɑ
189	g ɑ ŋ m ɑ	g ɑ ŋ m ɑ	g ɑ̃ m ɑ	g ɑ̃ ŋ m ɜ	g ɑ ŋ m ɜ	g ɑ ŋ m ɜ	g ɑ ŋ m ɑ
496	kʰ r̪ i õ ŋ	t̪ʰ r̪ i m o ŋ		ʈʂ ɪ m o k	t̪ʰ r̪ ɪ m o ŋ	t̪ʰ r̪ ɪ m o ŋ	
153				kʰ ɜ k t̪ ɜ t̪ s̪	kʰ ɑ k t̪ ɜ t̪ s̪	kʰ ɜ k t̪ ɜ t̪ s̪	
1167	s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	x s̪ ʊ r̪ u p	s̪ u r̪ ʊ p	x s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	
610	ȵʲ ɑ	ȵʲ ɑ	ȵʲ ɑ	ȵʲ ɑ	ȵʲ ɑ	ȵʲ ɑ	ȵʲ ɑ
566			ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	ɾ ɜ b ɜ q	
1415	d̪ o n̪	d̪ ɛ n̪	d̪ e	d̪ o ŋ	d̪ o ŋ	d̪ o ŋ	d̪ e
1073	ɾ gʲ ɑ	b gʲ ɜ	β gʲ ɜ	β gʲ ɜ	β gʲ ɜ	b gʲ ɜ	ɾ gʲ ɜ
1577	k r̪ o		k r̪ o				k r̪ o
1448	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ m	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪
956			tɕʰ ɪ n̪			tɕʰ ɪ n̪	
1057	ɜ ɕ e	ɑ ɕ e	ɜ ɕ e	ɑ ɕ e	ɜ ɕ ɛ	ɜ ɕ e	
1684	kʰ i t̪ ɜ ŋ	kʰ i d ɜ ŋ	kʰ ɪ t̪ ɜ ŋ	kʰ i d ɜ ŋ	kʰ i t̪ ɜ ŋ	kʰ i t̪ ɜ ŋ	
661	b o ŋ o	b o ŋ o	b o ŋ o	b o ŋ o	b o ŋ o	b o ŋ o	b o ŋ o
328	k ɜ ɽ ɜ m		k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	k ɜ ɽ ɜ m	
1602			g ɜo	g ɜo			
82				ɾ ɪ l s̪		ɾ ɪ l s̪	
120	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪	z̪ ɛ ɾ s̪
643			pʰ ɜ x m u l	pʰ ɜ x m u l	pʰ l ɜ x m u l	pʰ ɜ x m ʊ l	
422	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o	l o x s̪ o
1379	d̪ʲ u n̪	d̪ʲ u n̪		d̪ʲ u ŋ	d̪ʲ u	d̪ʲ u ŋ	d̪ʲ u
1004	ɾ g u	ʊ ɾ g o	ɾ g u	ʊ ɾ g u	ʊ ɾ g o	ɾ g u	ɾ g u
1364		ɸ tɕ u	ɸ tɕ u	ɸ tɕ u	ɸ tɕ u	p ɕ tɕ u	
685	ɾ ɑ l	ɾ ɑ l	ɾ ɑ l	ɾ ɑ l	ɾ ɑ l	ɾ ɑ l	
1081	ts̪ õ ŋ	ts̪ o ŋ	ts̪ o ŋ	ts̪ o ŋ	ts̪ o ŋ	ts̪ o ŋ	ts̪ o ŋ
1692	n̪ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	n̪ o n̪ o
929	dz̪ ɜ ŋ g i	ts̪ ɜ ŋ k i	ts̪ ɜ ŋ k i	ts̪ ɜ ŋ k i	ts̪ ɜ ŋ k i	ts̪ ɜ ŋ k i	dz̪ ɜ ŋ g i
1627	tɕ ʊ ŋ m ɜ	tɕ ʊ ŋ m ɜ					
547	ɜ t̪ ɑ	ɜ t̪ ɜ	ɜ t̪ ɑ	ɑ t̪ ɜ	ɑ t̪ ɜ	ɑ t̪ ɜ	ɜ t̪ ɑ
1456	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	h ɜ s̪ k e	
972	ȵ i m o ɾ	ȵ i m o ɾ	ȵ i m o ɾ	ȵ i m o ɾ	ȵ i ŋ o ɾ	ȵ i m o ɾ	ȵ i m o ɾ̥
358	pʰ r̪ u	pʰ r̪ u	pʰ r̪ u		p l̥ u	p l̥ u	pʰ r̪ u
653	z̪ g o k p ɑ	z̪ g o k p ɑ	z̪ g o k p ɜ	z̪ g o k p ɜ	z̪ g o k p ɜ	z̪ g o k p ɜ	z̪ g o k p ɜ
938	ɜ ŋ ɑ						ɜ m ɑ
634	ʑ i	b ʑ i	b ʑ i	β ʑ i	b ʑ i	b ʑ i	β ʑ i
199				ʈʂ ɪ m o q	ʈʂ ɪ m o q	ʈʂ ɪ m o q	
946	kʰ ɑ	kʰ ɑ	kʰ ɑ				kʰ ɑ
1306	b u	b u	b u	b u	b u	b u	pʰ r̪ u
828	ɾ i ŋ b o	ɾ i ŋ m o	ɾ ĩ m o	ɾ i ŋ m o	ɾ i ŋ m o	ɾ i ŋ m o	ɾ i ŋ m o
1406		tθʰ o q	tθʰ o q	tθʰ o q	tθʰ o q	tθʰ o q	
1105	l̪ ʈ ɜ n̪ ʊ s̪ i	l̪ t̪ ɜ n̪ u s̪		l̪ t̪ ɜ n̪ u s̪ e	l̪ t̪ ɜ n̪ u s̪ i	l̪ t̪ ɜ n̪ u s̪	l̪ t̪ ɜ n̪ u s̪
1520	g ʊ r̪ o ŋ	g r̪ o ŋ	g ʊ r̪ o ŋ			g ʊ r̪ o ŋ	
853		ɪ ɕ ɪ n̪	ɪ ɕ ɪ n̪	ɜ ɕ i n̪	i ɕ ɪ n̪	i ɕ ɪ n̪	
65	k o s̪	k o s̪	k o s̪	k o s̪	k o s̪	k o s̪	k o s̪
506	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ ɪ k	tɕ u s̪ tɕ i k	tɕ u s̪ tɕ i k	tɕ u s̪ tɕ i k
245	t̪ʰ u ɾ	t̪ʰ o r̪ u	t̪ʰ u r̪ u	t̪ʰ u r̪ u	t̪ʰ u r̪ u	t̪ʰ u ɾ	t̪ʰ u ɾ̥
1315	t̪ ɑ k s̪ k ɜ n̪	t̪ ɜ x s̪ k ɜ n̪	t̪ ɑ k s̪ k ɜ n̪	t̪ ɑ x s̪ k ɜ n̪	t̪ ɑ x s̪ k ɜ n̪	t̪ ɑ k s̪ k ɜ n̪	t̪ ɑ x s̪ k ɜ n̪
174				j ɑ ɾ	j ɑ ɾ	j ɜ ɾ	
980	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	kʰ ɜ p	
144	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪
25	z̪ o s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ o s̪
229	tɕ ɜ ŋ m ɛ n̪	tɕ ɜ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	tɕʲ ɑ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	tɕ ɑ ŋ m ɛ n̪	
455	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m	t̪ʰ ɜ l d u m		t̪ʰ ɜ l d u m
1239	m o	m o	m o	m o	m o	m o	
836	m i	m i	m i	m i	m i	m i	m i
1231	ɾ d u n̪	b d u n̪		β d u n̪	β d u n̪	b d u n̪	ʊ ɾ d u n̪
88	ɾ gʲ u k s̪	b gʲ u k s̪	β gʲ ʊ k s̪	b gʲ u k s̪	β gʲ u k s̪	b gʲ u k s̪	
1389	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ
600	pʰ u	pʰ u					
104	t̪ʰ o ŋ s̪	t̪ʰ õ s̪	t̪ʰ o ŋ s̪	t̪ʰ o ŋ	t̪ʰ o ŋ	t̪ʰ o ŋ s̪	
342	g o b i	g o b i	ɸ u l g o b i				pʰ u l g o b i
1537	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	ŋ ɑ j ɑ	
1380			d̪ i		d̪ i	d̪ i	
391	g r̪ ɜ x m o	ɖʐ ɜ x m o	g r̪ ɜ x m o	ʐ ɜ x m o	ɖʐ ɜ x m o	ɖʐ ɜ x m o	g r̪ ɜ x m o
365	s̪ ȵ ɛ r̪ m ɜ	s̪ ȵ ɛ r̪ m ɜ	s̪ ȵ ɛ r̪ m ɜ	s̪ ȵ i r̪ m ɜ	ȵ̊ ɛ r̪ m ɜ	s̪ ȵ ɛ r̪ m ɜ	ȵ ɛ r̪ m ɜ
1569	tɕ i	tɕ i	tɕ i	tɕ i	tɕ i	tɕ i	tɕ i
481		b ɛ ŋ g ɜ n̪	b ɛ ŋ g ɜ n̪		b ɛ ŋ g ɜ n̪		
1644	b r̪ u s̪ t̪ i ŋ	b ʊ s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ
780	ɣ r̪ i		ɣ r̪ i				g r̪ i
1432	s̪ u m	s̪ u m	s̪ u m	s̪ u m	x s̪ u m	s̪ u m	s̪ u m
1347	s̪ ȵ ɜ m ɜ						ɕ ȵ ɑ ŋ m ɑ
136	s̪ o ŋ s̪	s̪ õ s̪	s̪ o ŋ	s̪ o ŋ	s̪ õ s̪	s̪ o ŋ s̪	s̪ o ŋ
41	õ s̪	õ s̪	õ s̪	õ s̪	õ s̪	o ŋ s̪	õ s̪
887	ɕ ɛ d i	ɕ ɛ d i	ɕ ɜ d i		ɕ ɛ d i	ɕ ɛ d i	ɕ ɑ d i
173			gʲ ɜ̃ l ɜ				gʲ ɜ̃ l ɜ
564	ɾ ɑ						ɾ ɑ
1136				p ɜ r̪ ɜ k z̪ ɜ	p ɜ ɽ ɑ ɣ z̪ ɑ	pʰ ɜ ɽ ɜ k z̪ ɜ	p ɑ r̪ ɑ z̪ β̞ ɑ
572	dz̪ o g u		z̪ o g u				z̪ ɪ g u
797		x ɛ n̪	xʲ ʊ n̪	xʲ u n̪	x ɛ n̪	xʲ ʊ n̪	
912	gʲ o x p ɑ	gʲ o x p ɑ	gʲ o x p ɜ	gʲ o x p ɜ	gʲ ʊ x p ɜ	gʲ ʊ k s̪ p ɜ	
1159	t̪ r̪ ɜ ŋ		t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	ʈ ɑ ŋ
897					l z̪ ɑ	l z̪ ɑ	
855	l̪ t̪ i m	l̪ ʈ i m					
921	l̪ ʈ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	l̪ ʈ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	l̪ t̪ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	
253	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o	tɕ o ɣ o
1625	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ u s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	
96	d̪ u k s̪	d̪ u k s̪	d̪ u k s̪	d̪ u k s̪	d̪ u k s̪	d̪ u k s̪	d̪ u k s̪
456					t̪ʰ ɜ l p ʊ ʈ	t̪ʰ ɜ l p ʊ ʈ	
1660	g o n̪ d e	g u n̪ d e	g ʊ n̪ d e	g ʊ n̪ d e	g u n̪ d e	g u n̪ d e	g ʊ n̪ d e
330	g o b i	g o b i	g o b i				g o b i
