COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
642-2		n ɨ f a s																	
60-2		n ə f ə s ə																	
115-2		ə m a																	
209-2		s ɨ m ɨ																	
242-2		k a m ɨ s																	
415-2		j ɨ n a b																	
450-2		j ə r																	
490-2		tʼ ə b ə																	
645-2		f a m																	
160-2		d ə rː ə ə																	
208-2		k ɨ n s u ə a																	
378-2		k a n g ə																	
379-2		m ə tʼ ə																	
409-2		tʃː ə d ə r																	
598-2		k ə																	
646-2		k a n ə																	
210-2		u ə w o ə ə																	
215-2		k a b ə a																	
285-2		m ɨ tʼ a d																	
380-2		k ə n ə a																	
412-2		s a ə n																	
496-2		s ə r b ə b ə																	
64-2		d a b ə																	
251-2		f ə j																	
294-2		m ɨ ə																	
597-2		ə ə ə ə ə																	
7-2		k a g a																	
158-2		ʃ ə m i s																	
296-2		ə k ə																	
375-2		s ə b																	
541-2		f ə tʃʼ ɨ n																	
113-2		b ə n a																	
252-2		r ə k ə b ə																	
330-2		s ə d																	
449-2		k a sː ə																	
491-2		d ɨ n g ə																	
545-2		w ɨ ə																	
596-2		n ə dʒː ə																	
4-2		dʒː e n m ə																	
106-2		m ə a																	
254-2		ə ɨ m a																	
290-2		k a g ə z ə																	
602-2		m ɨ n																	
2-2		k ɨ ai̯ ə																	
3-2		k ɨ rː ə																	
213-2		k a r a sː																	
486-2		n ə ə s ə																	
10-2		tʼ ɨ f ə r																	
152-2		k a d o																	
211-2		m ɨ ʃ ə t																	
328-2		s ə d ə b ə																	
333-2		m ɨ s ɨ r																	
334-2		k a n b ə s a																	
540-2		ə b a																	
109-2		g u n tʃʼ																	
250-2		a ə ə																	
289-2		w ɨ b																	
326-2		m ɨ o																	
154-2		ʔ ə fː ə f ə																	
247-2		k ɨ n s ɨ r a rː i t																	
286-2		s ə g ə r																	
418-2		b ə r b ə r ə																	
416-2		f ə ɨ																	
455-2		ə m a																	
456-2		k ə n ə ə ə ə r																	
495-2		ə																	
61-3			t ə m																
63-3			m a b ə m																
107-3			g a m r a																
112-3			t a b ə r a																
331-3			n ə g ə z																
377-3			b ə kʼ ə r																
381-3			m a a																
417-3			r ə z																
451-3			r ə b a																
454-3			m a m ə r																
484-3			r ə b ə z t																
535-3			m a r ə r																
543-3			z ə m ə																
593-3			m a m ə r																
640-3			m a a																
1-3			t ə b ə r ə m																
65-3			b ə t																
163-3			r ə z ə																
212-3			m e n																
244-3			m a ʃ b ə																
248-3			m ə r a																
293-3			l ə ʃ ə z																
373-3			kʼ ə m a																
408-3			b ə a																
414-3			t ə b a a																
601-3			m ə r ə																
642-3			n ə n a r																
60-3			n ə r ə z ə m																
115-3			m ə m a																
209-3			ʃ ə m ə																
242-3			m a m ə r																
415-3			z ə n a b																
450-3			z ə r																
490-3			t ə p ə ə																
638-3			z ə n e																
645-3			kʼ a r																
75-3			m a m b ə																
160-3			t ə r ə kʼ																
208-3			m a n kʼ e ə																
214-3			m a b																
218-3			m ə n z a																
378-3			m a n g ə t																
379-3			ʒ ə m ə																
409-3			g ə t ə ə																
497-3			t ə n																
598-3			e ə e m																
646-3			m a x ə																
164-3			b ə h ə																
210-3			ʒ ə x ə ə ə																
215-3			m a t e b ə																
256-3			t ə ʒ a																
285-3			m ə t a t																
332-3			m ə g ə r																
380-3			m ə x ə a																
412-3			z a h ə n																
496-3			r ə r b ə n b ə																
64-3			t a b ə																
67-3			i ə r																
169-3			n ə z ə z ə m																
251-3			l ə kʼ																
461-3			b b																
547-3			m ə z a t																
597-3			m e m ə n ə																
655-3			m ə ʃ t																
7-3			m a r g a																
158-3			kʼ ə m ə																
168-3			m ə m a r																
296-3			ə x ə																
372-3			kʼ ə n l ə ʃ																
374-3			b ə kʼ ə ə ə																
375-3			r ə b																
385-3			i ə b ə t																
411-3			t ə a ə																
500-3			m ə m a r																
6-3			m ə r kʼ a m a																
17-3			m ə h ə r																
123-3			ʃ ə m ə m																
252-3			n ə n ə b ə																
421-3			b a z ə																
448-3			kʼ ə x a n ə ə n b ə																
449-3			m a ʒ ə																
545-3			x a n ə																
596-3			n ə g ə																
653-3			b ə a ə t																
4-3			g ə ʒ ə																
254-3			g ə m a																
290-3			m a g ə z ə m																
339-3			b ə kʼ ə r																
460-3			x ə a																
489-3			b ə r m ə m a																
552-3			z ə																
652-3			m ə t ə x a																
119-3			m a n g a e a																
298-3			x ə																
340-3			g ə n z ə																
458-3			x ə n g ə e ə																
459-3			m a a ə																
607-3			m ə h a a																
609-3			m ə x a																
647-3			t ə a ə																
10-3			t ɨ kʼ ə r																
15-3			m ə n ə m																
18-3			n ɨ m ə																
73-3			z ə h ə ə ə ə																
76-3			m a ə n a																
110-3			x a b a																
121-3			g ə kʼ ə																
167-3			g ə ə																
255-3			g e ə n ə																
297-3			g ə n ə ə																
299-3			g ə n ə ə																
338-3			b ə m a r																
342-3			m e n a																
344-3			g ə z ə m																
410-3			g a r e																
540-3			n b a																
550-3			z ə n ə a r																
153-3			u ə a ə n ə																
219-3			g ə p a																
250-3			ə u e																
301-3			kʼ ə l a r a																
74-3			g i ə p ə																
120-3			x a n g a																
122-3			g a e a																
220-3			z ə i a x																
245-3			kʼ ə ə ə r ə																
300-3			x a n																
341-3			kʼ ə n ə m ə m																
549-3			g ə h a m a g																
610-3			m ə r a a r																
118-3			z ə n ə																
221-3			x ə p ə r ə																
420-3			m ə z a a																
455-3			m e m a																
495-3			m e g																
498-3			t ə ə ə kʼ ə m																
61-4				d a m															
63-4				ʔ a d ɨ m															
107-4				g a m r ə															
112-4				d a b a r a															
331-4				nː a g a ʃː															
377-4				b a t ə ə															
381-4				ʔ a t															
417-4				s a f															
451-4				ʃː a b a															
454-4				ʔ a w ɨ s															
484-4				ʃː ɨ b ɨ ʃː t															
535-4				ʔ a r ɨ s															
543-4				a t															
593-4				ʔ a m ɨ ʃː															
640-4				m a ə															
1-4				d a b a s a															
65-4				b ɨ b															
163-4				ʃː a b a															
408-4				b a s a															
414-4				d a b a															
601-4				ʔ a s a															
642-4				nː a f a ʃː															
60-4				nː a f a ʃː a															
115-4				ʔ a r ə															
450-4				f a s															
490-4				d a b a ə															
638-4				ʃː ɨ s															
645-4				g a r															
75-4				ʔ a m b ɨ															
160-4				d a s a															
378-4				ʔ a nː g a d															
379-4				u a a															
409-4				g a t a s ə															
497-4				t a nː															
598-4				x ɨ e															
646-4				ʔ a x ə															
164-4				b a h a															
332-4				ʔ a g ɨ s															
380-4				ʔ a x a a															
412-4				ʃː a x a nː															
64-4				d a a															
67-4				i ɨ s															
169-4				b a s a ʃː a ə															
461-4				b a															
547-4				i a f a t															
597-4				ʔ a ə nː a ə															
655-4				m ɨ t															
158-4				i a m b															
168-4				ʔ ɨ m a s															
372-4				a nː f a s															
374-4				b a b a h a															
375-4				ʃː a b															
385-4				i ɨ b a t															
411-4				ə a s ə															
500-4				ʔ ɨ m ɨ s															
541-4				i a b ɨ w															
6-4				m a r ə m a															
17-4				ʔ a x ɨ r															
330-4				g a d															
421-4				b ɨ ʃː ə															
449-4				ʔ ə ə															
545-4				x ɨ nː a															
596-4				nː a g a															
653-4				b a t a t															
4-4				g ɨ g t a															
8-4				t a b a t a															
106-4				m a a															
339-4				b a ɨ r															
489-4				b ə ə r ɨ ə															
652-4				ʔ a t a															
119-4				ʔ a nː g a j a															
340-4				g a ə nː ə															
458-4				d a nː g a b a															
486-4				n a b a g a															
607-4				ʔ a h w ə															
609-4				ʔ ɨ x a															
15-4				ʔ ɨ nː a															
18-4				nː ɨ j ə															
73-4				g a h a ə s															
76-4				m w ə ʃː ə															
110-4				d a b a															
121-4				t ɨ a															
167-4				g ɨ j a															
334-4				ʔ a b a ə a															
342-4				m e nː a															
344-4				t a ʃː a m															
410-4				t a s ɨ															
550-4				ɨ a nː ɨ ɨ r															
612-4				ʔ a s b															
120-4				d a nː g ə															
122-4				t ə w ə															
341-4				t a nː a m ə															
549-4				t a h a nː nː t ə															
610-4				m a r j ə r															
61-5					t ə m														
63-5					ʔ a m ɨ m														
107-5					g a m ə s a														
112-5					t a b ə s a														
331-5					nː ɨ g ɨ s														
377-5					b ə k a s														
381-5					ʔ a a														
417-5					r a z														
451-5					s ə b a														
454-5					ʔ a s ɨ r														
484-5					s ɨ dː ɨ s														
535-5					ʔ a s ɨ r														
543-5					s ə s														
593-5					ʔ a m ə s														
640-5					m a a														
1-5					t ə b ə r ə m														
65-5					m ɨ b														
163-5					s ə e ə														
212-5					ʔ e nː														
244-5					ʔ a r b ə														
248-5					m ə s a														
293-5					f ə r ə z														
373-5					k ɨ m a s														
408-5					b a r a														
414-5					b ə b a a														
601-5					ʔ ə s b														
642-5					ʔ ɨ nː a s														
60-5					nː ə f ə s ə														
115-5					ʔ ə m a m														
209-5					s ə m a														
242-5					ʔ a m ɨ s														
415-5					z ɨ s a b														
450-5					z ə r														
490-5					m ə b ə														
638-5					s ɨ r ə														
645-5					k a s														
75-5					ʔ a m b ɨ s														
160-5					b ə r ə k														
208-5					ʔ a nː k a ə														
214-5					ʔ a b														
218-5					ʔ ɨ nː z ɨ														
378-5					ʔ a nː g ə														
379-5					z ə m ə														
409-5					g ə ə r ə														
497-5					ə nː														
598-5					e ɨ s														
164-5					b ə r ə														
210-5					z ə e a ə s ə														
215-5					ʔ a b e b ə														
256-5					z a														
285-5					m ɨ u a t														
332-5					ʔ ə n ɨ r														
380-5					ʔ a a a a														
496-5					s ə s b ə nː b ə														
64-5					t a b a														
67-5					o ɨ s														
169-5					b ə z ə z ə m														
251-5					f ə k														
294-5					m a ə														
461-5					m ə														
547-5					ʔ a z a														
597-5					m ə m ə ə ə ə														
655-5					m ɨ ʃ														
7-5					ʔ a s t a														
168-5					ʔ ɨ m a s														
296-5					ə ʔ a														
372-5					ə nː f ə r														
374-5					b ə dː ə ɨ ə														
375-5					s ə b														
385-5					o ɨ m ə														
411-5					ə r a ə														
500-5					ʔ ɨ m ɨ s														
6-5					m ə s a m a														
17-5					ʔ ə ʔ ɨ s														
113-5					b ə e														
123-5					ʃ ə m ə														
252-5					r ə r ə b ə														
421-5					b ɨ z a														
448-5					k ə b a nː ə ə nː b ə														
449-5					ʔ a z ə														
545-5					e ɨ nː ə														
596-5					nː ə t ə														
653-5					b ə dː ə														
4-5					g ɨ e ʃ ə														
8-5					k ə b ə l ə														
290-5					ʔ a t ə z ə														
339-5					b ə k ə s														
460-5					ʔ ə a														
489-5					b ə s s ɨ m a														
552-5					z ɨ														
602-5					m ə ʔ														
652-5					ʔ ə t ə a														
3-5					r ɨ nː ə														
119-5					ʔ a nː t a s a														
298-5					ʔ ə														
340-5					t ə nː ə ə														
458-5					n ə nː t ə b ə														
459-5					ʔ a s ə														
486-5					nː ə ə ɲː ə m														
607-5					ʔ ə r a a														
609-5					ʔ ɨ e a														
647-5					ə a														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ k ə														
73-5					z ə r a s ə m														
76-5					m ɨ ə s a														
110-5					n a dː a														
121-5					t ɨ ə														
152-5					ʔ a m a														
167-5					t ɨ ə														
255-5					k ɨ ə nː ə ə														
297-5					t ə nː ə s														
299-5					t ə nː ə s														
334-5					ʔ a m b ə a a														
338-5					m ə m ɨ s														
342-5					m e nː a														
344-5					k ə s ə m														
410-5					k a r e a														
550-5					z ə nː ɨ ɨ s														
612-5					ʔ a r b														
219-5					t ə b a														
250-5					ə e														
301-5					ə mː a s a														
74-5					t ɨ ə t ə														
120-5					n a nː t a														
220-5					ə ə ɨ a ə														
245-5					k ə ə s ə														
300-5					ʔ ɨ nː														
341-5					k ə nː ə m ə m														
549-5					ə ʔ a m a g														
643-5					t ə m														
118-5					ə ə nː ə														
420-5					ʔ a z a a														
455-5					ʔ e m a														
495-5					m e														
61-6						d ə m													
63-6						ʔ ə f ɨ m													
107-6						g ə m ə m													
112-6						d ə b ə n ə													
331-6						n ə g ə s													
377-6						b ə a a ə													
381-6						ʔ ə d													
417-6						r ə z													
451-6						s ə b ə													
454-6						ʔ ə sː ə r													
484-6						s ɨ ʔ ɨ s													
535-6						ʔ a s ə r													
543-6						s ə s													
593-6						ħ ə m ə s													
640-6						m ə n													
1-6						d ə b ə r ə													
163-6						s ə sː ə													
212-6						ʔ ə n													
244-6						ʔ ə r b ə													
248-6						m ə s ə													
293-6						f ə r ə s													
373-6						a ə m a m													
408-6						b ə r ə ə													
601-6						ʔ ə r b b													
642-6						n ə f ə s													
60-6						n ə f ə s ə													
115-6						ħ ə m m													
242-6						ʔ ə m ɨ s													
415-6						z ɨ n ə b													
450-6						ʔ ə r													
490-6						ə b ə													
638-6						s ə r													
645-6						kʼ a m													
75-6						ʔ a m b ə													
208-6						ʔ ɨ n a o ə ə													
214-6						ʔ a b													
218-6						ʔ ə z ʔ ə													
409-6						ʕ ə t ə r ə													
497-6						ə n													
598-6						k ə													
646-6						ʔ ə n ə													
215-6						ʔ ɨ b ə													
256-6						a mː ə													
294-6						m ə a													
655-6						m ə s													
158-6						kʼ ə m ə s													
372-6						k ə n f ə r													
375-6						s ə b													
411-6						ə r ə s													
500-6						ʔ ə m ə r													
541-6						a ə s ə n													
113-6						b ə n													
252-6						r ə k ə b ə													
330-6						kʼ ə m d													
448-6						kʼ ə d a m s ə n b ə													
106-6						m ə ə													
290-6						ʔ a gː ə z ə													
460-6						n ə													
552-6						ʔ ə													
602-6						m ə n													
2-6						k ə l ə m													
298-6						ʔ ə ə													
486-6						n ə ə kʼ ə													
211-6						m ə s ə t													
333-6						m ɨ s ɨ r													
334-6						ʔ a m b ə sː a													
612-6						ʔ ə r b b													
289-6						l ə b													
326-6						m ə ʔ h													
594-6						g ə ə													
154-6						ʔ ə f ə s ə													
286-6						s ə gː ə r													
418-6						b ə r b ə r													
615-6						m ai̯													
288-6						r ə ʔ a ə													
5-6						g ə b ə													
61-7							x m												
63-7							a a m ɨ m												
107-7							g a m e i a												
112-7							x a m ə a a												
331-7							a ɨ g a s												
377-7							m ɨ k a ə												
381-7							a a a												
417-7							i a z												
451-7							s m a ə												
454-7							i a i ɨ ə												
484-7							s ɨ i ɨ s ə												
535-7							a a s ɨ ə												
543-7							s s ə s												
593-7							a a m a s												
640-7							m a a												
1-7							x pː ə i m												
65-7							tʼ a m												
163-7							s ə g												
212-7							a ə a												
244-7							a a i a ə ə												
248-7							m a a ə												
293-7							s ə i ə z												
373-7							k ɨ m a a												
408-7							m a a a												
414-7							x ɨ i a a a												
601-7							a ə i ə ə												
642-7							a ɨ s a s ə												
60-7							a ə i ə s ə m												
115-7							i m a m												
209-7							s ɨ m ə ə												
242-7							a a m ɨ s ə												
415-7							z ɨ i a m												
450-7							z i												
490-7							m ə pː ə												
638-7							s ɨ n ə ə												
645-7							k a i												
75-7							a a m i ɨ												
160-7							x ə i ə k												
208-7							a a a k a												
214-7							a a i												
218-7							a ɨ i z ɨ ə												
378-7							a a n g ə g												
379-7							ʒ ə tʼ ə												
409-7							g ə g ə ə												
497-7							g ə n												
598-7							w ə a												
646-7							i a x a												
164-7							i ə i m												
210-7							ʒ ə x w ə a												
215-7							a a tʼ ə a ə												
256-7							g ə ʒ a												
285-7							m ɨ x a x												
332-7							a ə g ɨ i												
380-7							a a a a a												
412-7							s a x ɨ a												
496-7							s ə a s ə a i ə												
64-7							x a ə												
67-7							w ɨ s												
169-7							a ə z ə z ə m												
251-7							s k												
294-7							m a a												
461-7							tʼ ə												
547-7							w ɨ z a ə												
597-7							m ə m ə n ə												
655-7							m ɨ ə ə												
7-7							a a i g a												
158-7							k m ə s												
168-7							a ɨ m a i												
296-7							ə a i a a												
372-7							a m ə												
374-7							i ə k ə w ɨ												
385-7							w ɨ tʼ ə ə												
411-7							g ɨ a a s												
500-7							i ɨ m ɨ a												
6-7							m ə i a m a												
17-7							a ə x ɨ s												
123-7							ə m m												
252-7							n ə i ə i ə												
421-7							ʒ ɨ z a												
448-7							k ə tʼ a a s ə n ʒ ə ə												
449-7							a a ʒ ə												
491-7							x ɨ a g ə tʼ												
545-7							x ɨ n ə												
596-7							n ə g ə												
653-7							ʒ ə a ɨ ə												
8-7							k m a ə												
254-7							a a m a a ə												
290-7							a a g z m												
460-7							x ə a a												
489-7							i ə ə i i m a a												
552-7							z ɨ												
652-7							a a g ə x												
3-7							i ɨ n ə												
119-7							a a n g a z a												
298-7							x a g												
340-7							g w ə ə ə												
458-7							x ə n g ə a ə												
459-7							a a s ə												
486-7							a ə tʼ ə a ə m												
607-7							a ə i w a												
609-7							a ɨ x a												
10-7							m ɨ k ə i												
15-7							a ɨ x ɨ m												
18-7							n ɨ k ə ə												
73-7							ə ə i ə ə ə												
76-7							m w ə s a												
110-7							x a a a												
121-7							ə ɨ ə												
152-7							i a x ɨ												
167-7							g ɨ g ə												
255-7							k w ə n ə												
297-7							g ə n ə												
299-7							g ə n ə												
338-7							m ə m ɨ i												
342-7							m ə n a												
344-7							k ə s ə m												
410-7							k a s ɨ ə												
540-7							n m a												
550-7							z ə n z ɨ s												
153-7							w ə a ə a ɨ a												
219-7							g ə pː a ə												
250-7							a ə ə ə												
301-7							ə a a i a												
326-7							m ə ə												
74-7							g w ə pː												
120-7							x a n g a												
122-7							k a w a												
220-7							ə ə w a ə												
245-7							k ə ə ə ə ə												
300-7							x ɨ n												
341-7							k ə n ə m ə m												
549-7							ə i a a a g ə												
610-7							m ɨ m k a a												
643-7							g a												
118-7							ə ə n ə												
221-7							z ə pː ə i ə												
420-7							a a z a a												
455-7							a ə m a												
495-7							m e ə												
61-8								ə m											
63-8								h a m ɨ m											
107-8								g a m ə t a											
112-8								a m ə r a											
331-8								n ɨ g a s											
377-8								b ə kʼ a ə											
381-8								h a a											
417-8								r ə z											
451-8								s ə b a											
454-8								h a o ɨ r											
484-8								s ɨ h ɨ s											
535-8								h a s ɨ r											
543-8								s ə s											
593-8								h a m ɨ s											
640-8								m a a											
1-8								ə p ə r ə m											
65-8								m ɨ m											
163-8								s ə o ə											
212-8								h e n											
244-8								h a ʃ b ə											
248-8								m ə r a											
293-8								s ə ʃ ə z											
373-8								kʼ ɨ m a											
408-8								b ə a											
414-8								ə b a a											
601-8								h ə r ə m											
642-8								n ɨ s a s											
60-8								n ə z ə s ə m											
115-8								h ə r a m											
209-8								s ɨ m ɨ											
242-8								h a m ɨ s											
415-8								z ɨ o a m											
450-8								z ə ʃ											
490-8								m ə p ə ə m											
638-8								s ɨ n ə											
645-8								a a t											
75-8								h a m b ɨ											
160-8								tʼ ə r ə kʼ											
208-8								h ɨ n a a ə											
214-8								h a b a											
218-8								h ɨ n z ɨ											
378-8								h a n g ə											
379-8								ʒ ə tʼ ə											
409-8								g ə g ə ʃ ə											
497-8								ə n											
598-8								e ɨ e h											
646-8								h a e ə											
164-8								b ə s ə m											
210-8								ʒ ə e a ə ə											
215-8								h a m e b ə											
256-8								ʒ a											
285-8								m ɨ m a											
332-8								h ə g ɨ r											
380-8								h ə a a a											
412-8								s a ə ə n											
496-8								s ə r s ə n b ə											
64-8								a ə											
67-8								w ɨ r											
169-8								n ə z ə z ə m											
251-8								s ə e ə											
294-8								m ə											
461-8								tʼ a											
547-8								w ɨ z a											
597-8								h e m ə n ə ə											
655-8								m ɨ ʃ											
7-8								h a l g a											
158-8								a ə m ɨ s											
168-8								h ɨ m a r											
296-8								ə h a											
374-8								b ə kʼ ə ɨ ə											
385-8								w ɨ tʼ ə m											
500-8								h ɨ m ɨ r											
6-8								m ə r kʼ a m a											
17-8								h ə h ɨ r											
123-8								ʃ ə m ə m											
252-8								n ə h ə b ə m											
421-8								b ɨ z ə											
448-8								kʼ ə tʼ a n s ə n b ə											
449-8								h a ʒ ə											
545-8								e ɨ n ə											
596-8								n ə g ə											
653-8								b ə t ə											
4-8								g ɨ m ə											
8-8								a ə b ə t ə											
254-8								g ɨ m a											
290-8								h a g ə z ə m											
339-8								b ə kʼ ɨ r											
460-8								e ɨ a											
489-8								b ə ə r m m a a											
552-8								z ɨ											
652-8								h a g ə											
3-8								e ɨ n ə											
119-8								h a n g a e a											
298-8								ə ə											
340-8								g w ə n ə											
458-8								ə n g ə a ə											
459-8								h a s ə											
607-8								h ə h w a											
609-8								h ɨ n a											
10-8								m ɨ kʼ a o											
15-8								h ɨ n ɨ m											
18-8								n ɨ h ə											
73-8								z ə h ə ə ə ə											
76-8								m w ə s a											
121-8								g ɨ kʼ ə											
167-8								g ɨ i ə											
255-8								g w ə n ə ə											
297-8								g m n ə r											
299-8								g m n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								g ə s ə m											
410-8								g a r e											
540-8								n b a											
550-8								z ə n ɨ ɨ r											
219-8								g ə p a											
250-8								a ə m e											
301-8								kʼ m a ə r a											
74-8								g w ə p e											
120-8								a n g a											
122-8								g a w a											
220-8								z ə w a z											
245-8								a ə w ə r ə											
300-8								n ɨ n											
341-8								g ə n ə m ə m											
549-8								m ə h a n a											
610-8								m ɨ r a a r											
643-8								g a											
118-8								z ə n ə											
221-8								ʒ ə p ə r ə											
420-8								h a z a											
455-8								h e m a											
495-8								m e m											
498-8								m ə h ə kʼ ə m											
61-9									d ə m										
63-9									a tʼ a m										
107-9									g a m ə a										
112-9									d a b ə n a										
331-9									n a g a s										
377-9									b ə a a ə										
381-9									a d										
417-9									g ə z										
451-9									s ə b a										
454-9									a s a g										
484-9									s a b a s										
535-9									a s a g										
543-9									s ə s										
593-9									u a m a s										
640-9									m a a										
1-9									d ə b ə ə										
65-9									tʼ a b										
163-9									s ə ʒ ə										
212-9									w ə n										
244-9									w a g b										
248-9									m ə w a										
293-9									s ə g ə z										
373-9									a a m a										
408-9									b ə g a										
414-9									d ə b a ɨ a										
601-9									ə f ə b										
642-9									o ə n a s										
60-9									n ə f ə s ə										
209-9									s ə m										
242-9									w a ʒ a s										
415-9									z a u a b										
490-9									ə b a										
638-9									s a n ə										
645-9									a a m										
75-9									a m b ə										
160-9									d ə f ə a										
208-9									w a n a w ə										
214-9									w a b										
218-9									w a z z a										
378-9									w a n g ə										
379-9									ʒ ə tʼ ə										
409-9									g ə ə g ə										
497-9									ə n										
598-9									x w ə										
646-9									w a x ə										
164-9									b ə j ə										
210-9									ʒ ə x ə ə ə										
215-9									w a ə b ə										
256-9									ə ʒ a										
285-9									m a a d										
332-9									ə g ə g										
380-9									w a w a										
412-9									s a a n										
496-9									w ə g s ə n b ə										
64-9									d a ə										
67-9									w ə s										
169-9									b ə p ə z ə z ə										
251-9									f ə ʒ										
294-9									m w										
461-9									tʼ ə										
547-9									w ə z a										
597-9									m ə m ə ə d										
655-9									m a										
7-9									w a n g a										
168-9									ə m a f										
296-9									ə ə										
372-9									ə n f ə g										
374-9									b ə b ə ɨ ə										
375-9									s ə b										
385-9									w a tʼ ə										
411-9									ə g a s										
500-9									ə m ə										
541-9									a ə ʒ a n										
6-9									m ə m a m a										
17-9									ə x a										
113-9									b ə g										
123-9									s ə m ə										
252-9									n ə n ə b ə										
421-9									b a z a										
448-9									ʒ ə a n s ə n b ə										
491-9									d a n g ə										
545-9									x a n ə										
596-9									n ə g ə										
653-9									b ə b ə										
4-9									g j g ʒ ə										
8-9									a ə b ə u ə										
254-9									p ɨ m a										
339-9									b ə b a n										
489-9									b ə ə s ə m a										
552-9									z ə										
652-9									ə ə										
119-9									a n g a x a										
298-9									x ə										
340-9									g a n s										
458-9									ə n g ə b ə										
459-9									w a s ə										
486-9									n ə tʼ ə a ə										
607-9									ə u w a										
609-9									ə x a										
10-9									tʼ ə ʔ w p										
15-9									ə x ə m										
18-9									n ə ʒ ə										
73-9									s ə n ə ə ə ə										
76-9									m w ə s a										
110-9									a b a										
121-9									ə ə										
