COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
350	s e b a s a r i	s e b a kʲ a	s e m e	s e b a i	s e b a i		s e m eː	s e m a i	ʃ i b a s a ɴ	s e m a i
357	h i sː a r i					pˢ ɨ s ɨ			h w i sː a ɴ	
155	i r u r i	i t e							i ts oː n	
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
233	ʔ a ɴ tɕ u ɴ x j a		a iː d o ɴ	a n o h i t o t a t i	a n o h i t o j a r a		a e r a	a n o h i t o t a tɕ i	ʔ a tː aː	a n o h i t o t a tɕ i
204		i pː i a	pː e	i pː a i	i pː a i		e pː eː	i pː a i		i pː a i
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
313	n a ɴ θ ɨ	d e	d e	d e	d e		d e	d e	u t i	d e
151	n ɨ h u θ u r i								n i ɴ t oː ɴ	
134	s i tɕ u r i		s i j i tɕ o	s i tː j uː	s i tː e r u	s ɨː	s i tɕː o r u	s i tː o r u	s i tsː oː ɴ	s i tː e r u
431		n o m u		n o m u						
294	h a ɴ g e	h a n e	h a i n e		h a n e		h a n e		h a n i	h a n e
211				eː	eː		eː	eː		iː
264	k i r i	k i r i	k i j i	k i r i	k i r i	ts ɨː			tɕ i r i	k i r i
287	h a g i	h a g i				k a r a p a dz ɨ				
123			k uː				k uː	k uː		
429	x a z a m u r i		k a i z u ɴ						k a dʒ a ɕ u ɴ	
269	ʔ i x i	i k e		i k e			e k e	i k e		
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
331	u θ u					b u t u		o tː o	u t u	
415	m u s u b u r i	m u s u b u		m u s u b u	m u s u b u		m o s u b u	m u s u b u	m u s u b u ɴ	m u s u b u
456	ts ɨ n a	ts u n a	ts u n a	t u n a		ts ɨ n a	ts u n a		ɕ i n a	ts u n a
362	k i r i r a ɴ	k i r e ɴ n u a	k i r e ɴ		k i r e h e ɴ		k i r e ɴ			k i r e n a i
306	n a r i					n a ɭ			n a i	
20			n a iː	n a n i	n a n i		n a n i	n a n i		n a n i
182	x ɨ b u s i		k e i m ui	k e m u r i	k e m u r i	k i β u s ɨ	k e m o r i	k e m u r i	k i b u s i	k e m u
283			s e n a k a	s e n a k a	s e n a k a		s e n a	s e n a k a		s e n a k a
