COGID	dutch	english	french	german
-2270	r ɛ s t ə			r ɛ s t
2219	v ə r + z aː m ə l ə			z a m ə l n
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1020		s w ɔ m p		z ʊ m pf
1828	s x œy m			ʃ au m
1397	h ɑu d ə			b ə + h a l t ə n
864		s aɪ d		z ai t ə
635	v ɛ r v ə			f ɛ r b ə n
885	d eː l ə			au s + t ai l ə n
1286	v ɛ r	f ɑː r		f ɛ r n
3	h ɔ f			h oː f
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
1091	uː v ə r			uː f ə r
1065			t y	d uː
1295	h aː v ə r			h aː f ə r
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
1921	s l aː n			ʃ l aː ɡ ə n
1851		f l əʊ		f l iː s ə n
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1254	h aː r t			h eː r t
296	b œy ɣ ə			b ɔy ɡ ə n
576	z uː k ə	s iː k		z uː x ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
672	d eː k ə			d ɛ k ə
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
280	b oː x			b oː ɡ ə n
-1259	d iː n eː	d ɪ n ə r		
1948	s l ɔ t			ʃ l ɔ s
1317	r ɔ t	r ɔ t n̩		
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
232	k oː p ə			k au f ə n
305	p aː l			pf aː l
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
1343	k ɪ n t			k ɪ n t
166	v oː ɣ ə l			f oː ɡ ə l
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
1644	x iː t ə			ɡ iː s ə n
1194	w ɛɪ t	w aɪ d		
1568	w ɛɪ n ə x			v eː n ɪ x
100	v r ɑu w			f r au
783		r əʊ d	ʀ u t	
2253	k ɛ r v ə	k ɑː v		
778	p ɑ t	p ɑː θ		pf aː t
1267	n iː r			n iː r ə
268	d ɛɪ	θ aɪ		
20	k l ɛɪ n			k l ai n
2055	b l ɪ k s ə m			b l ɪ ts
1872	w ɑ ŋ			v a ŋ ə
847	h oː x	h aɪ		h oː x
293	d ɑ k			d a x
-306	p ɔ s t	p əʊ s t		
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
-1158	b ɑ l	b ɔː l		
27	v l eː s			f l ai ʃ
1478	b oː d ə m			b oː d ə n
2127	d r aː j ə			d r eː ə n
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
337	k aː p	k eɪ p		
164	x iː r			ɡ ai ə r
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
2000	b l ɑ t			b l a t
427	w ɑu t			v a l t
1669	b ɛ r x			b ɛ r k
1333		n ɪ ə r		n aː ə
2144	k œy k ə	tʃ ɪ k ɪ n		
1002	k l ɛɪ	k l eɪ		
677	t ɛ l ə			ts ɛː l ə n
-2290	s t ɔ f			ʃ t ɔ f
51		b r ɪ k	b ʀ i k	
1571	m eː n ə x t ə			m ɛ ŋ ə
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
474	d ɪ k	θ ɪ k		d ɪ k
116	j ɔ ŋ ə			j ʊ ŋ ə
1608	b ɔ r s t			b r ʊ s t
-350	p aː r	p ɛ ə r		p aː r
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
716		b ɑː k		b ɔ r k ə
1274	h aː j			h ai
762	w ɔ l k			v ɔ l k ə
111	k ɪ n t			k ɪ n t
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
1553	h uː s t ə			h ʊ s t ə n
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
205	ɑ r m + b ɑ n t			a r m + b a n t
1518	s p ɪ ts			ʃ p ɪ ts ə
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
1411	h ɛ b ə	h æ v		h aː b ə n
393	k ɑu w ə			k au ə n
2111	x r aː v ə			ɡ r aː b ə n
2094		ʃ ʌ v l̩		ʃ au f ə l
855	l aː x	l əʊ		
1472	m ɔ d ə r	m ʌ d		
-346		r iː f		r ɪ f
2001		l iː f		l au p
-225	p r ɛɪ s	p r aɪ s		p r ai s
584	h aː k	h ʊ k		h aː k ə n
1689		l ɪ f t	l ə v e	
2202	r ɑ m	r æ m		
1638	k oː p ə r	k ɔ p ə r		
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
271		l eɪ z ɪ		l ɛ s ɪ x
320		d aɪ		t oː t
1789	b eː d ə l aː r			b ɛ t l ə r
875	d œy z ə n t	θ aʊ z n̩ d		t au z ə n t
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
-1153	r ɔ n t	r aʊ n d		r ʊ n t
2016		f r aɪ	f ʀ i ʀ	
2107	h ɑ r k			h a r k ə
1906	z w ɑ k			ʃ v a x
1431	d r aː ɣ ə			t r aː ɡ ə n
1144	k aː l			k aː l
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
1651	z ɑ l f			z a l b ə
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
1530	k oː n ɛɪ n			k a n iː n + x ə n
52	b ɑ k + s t eː n			b a k + ʃ t ai n
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
1939	v l uː r	f l ɔː r		
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
736	v r ɑu w			f r au
169	r ɛɪ ɣ ə r			r ai ə r
1861	s x eː d ə l			ʃ ɛː d ə l
162	aː d ə l aː r			aː d l ə r
1075	b l aː z ə	b l əʊ		b l aː z ə n
186	s x ʉ l t			ʃ ʊ l t
776	v ə r + d eː l ə			t ai l ə n
314	d oː d ə			t ɶː t ə n
431	k l ɪ ŋ k			k l ɪ ŋ k ə
1447	b oː m			b au m
1972	d eː l			t ai l
940	m aː x			m aː ɡ ə n
127	v eː			v iː
1799	k n oː p			k n ɔ pf
2006	p ɔ t	p ɔ t		
1559	ɑ l ə	ɔː l		a l ə
-2121	r ɔ l ə	r əʊ l		r ɔ l ə n
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
-2035		k ʌ z n̩		k uː z iː n ə
133	x aː n	ɡ əʊ		
837	b l ɛɪ v ə			b l ai b ə n
1720	b uː r			b au ə r
785	w iː l	w iː l		
782	w ɛ x			v ɛ k
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1900	z iː k	s ɪ k		
2228	h ɑ l s			h a l s
-1682	v ɑ l ɛɪ	v æ l ɪ		
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
2166	b ɔ r s t ə l			b ʏ r s t ə
-2284	p l aː ts	p l eɪ s		p l a ts
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
758	l ʉ x t			l ʊ f t
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
2097		h əʊ		h a k ə
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
1565	m eː r	m ɔː r		m eː r
995	v l ɛ x t ə			f l ɛ x t ə n
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
638	m aː l ə			m aː l ə n
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
1821	r ʉ x			r ʏ k ə n
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1191		b uː t	b ɔ t	
721			p ɛ ʀ	eː ə
2192	k uː	k aʊ		
1692	v ɑ l ə	f ɔː l		f a l ə n
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1666	v l ɑ k t ə			f l ɛ x ə
