COGID	dutch	english	french	german
512-1	m ɛ r aː			
2141-1	h aː n			
2147-1	x aː n s			
814-1	k r ʉ x			
810-1	d ɛ b ə			
1755-1	h ɔ n t			
1758-1	m uː z			
1760-1	v ɑ k			
1620-1	v ɛɪ n t			
1282-1	w aː l			
1136-1	v ɔ k ts			
1309-1	l uː ts			
1307-1	n ɛ s n			
1305-1	v l uː			
711-1	w ɛ s p			
1442-1	v l iː ɣ			
62-1	m ʉ x			
-73-1	m ɔ ts k eː t ɔ f			
1810-1	h oː d			
1805-1	v l eː s			
1813-1	h aː r			
1811-1	b l ɑ d			
690-1	r ɛ p ə			
2177-1	h ɛ p t			
246-1	r ʉ aː r + b r r x			
249-1	r ɣ l ɛɪ + t eː t			
1506-1	d ɔ ts r + l l			
2242-1	m ɔ t			
2245-1	ŋ ɔ ŋ			
1196-1	z æ k			
2174-1	s ɔ l n ə r			
575-1	k ɛɪ ə			
603-1	s l ə d + b oː x ə			
601-1	h l n n t			
615-1	v ɛ ŋ k r r			
901-1	k l uː			
608-1	v ɑ t			
596-1	t n ə			
937-1	b r ɛ s t			
936-1	n ɛ v ə l			
646-1	l ɛɪ ŋ			
947-1	l eː v ə r			
1606-1	h ʉ p			
472-1	s eː z z			
1535-1	z w ɛ t ə			
1546-1	s p ʉ x n			
1959-1	s l ʉ p			
694-1	z n ɑ r k			
1961-1	d r œy m ə			
323-1	p ɛɪ l ɛɪ ɣ v ə			
1885-1	x r ɑ p v			
2156-1	k ɔ l + l œy			
1903-1	w ɔ n n t			
525-1	z w ɛ l f ŋ			
276-1	l ə m aː			
274-1	d t p f t			
278-1	b l ɛɪ n t t			
258-1	b r + d k r			
256-1	n aː k			
383-1	s v ə			
207-1	r ʉ p			
376-1	d r ɛ ŋ k			
2009-1	ɔ f ə n t			
2003-1	k ɛ p ə			
2024-1	p l n			
1321-1	k ɔ k			
1976-1	v ɑ ŋ z			
1243-1	m ɑ l n t			
1265-1	p l l			
1261-1	z ɛɪ v ə			
655-1	b r s d t			
650-1	d eː x			
1532-1	k n ɛɪ t ə			
-36-1	z ɔ p p			
34-1	b ɔ n			
-1647-1	v ɛɪ ɣ			
-1615-1	oː eː l			
125-1	v ɑ t			
1659-1	h oː n x			
1661-1	m ɛ l k			
1676-1	b ɔ d ə r			
480-1	d r + d k ɛ x			
1466-1	k l ɛɪ ŋ z l			
2277-1	w ɔ l			
2271-1	v s l f			
2293-1	l aː ts ə r			
624-1	s p ɛɪ n n			
628-1	s p ɛɪ ɪ eː s l			
626-1	w eː v ə			
633-1	n ɪ d ə l			
1185-1	s p r m ə k aː			
1179-1	h ɑ t			
2168-1	k ə m			
1952-1	d ɔ r			
899-1	l ɛɪ n ə r			
922-1	b eː d t			
-934-1	v ə m p			
916-1	d r ʉ f t			
1726-1	v ɑ l ɛɪ			
2108-1	p l øː ɣ ə			
1133-1	v ɔ r ɣ x			
2114-1	s p aː d			
1272-1	r ɛɪ x			
1979-1	x l ɑ s			
1989-1	h aː j			
-2260-1	p l ɑ n t			
70-1	b ɛ k œy			
-89-1	v ɛɪ n + s t			
-12-1	p ʉ p			
713-1	v oː p			
747-1	n ɛ s ə			
308-1	d ə n			
289-1	b ɛɪ n d ə			
1930-1	b l aː k			
1928-1	s p l ɛɪ t n			
858-1	s t r ɛ k œy			
1577-1	v ɛ ə			
908-1	w eː s			
648-1	b ɑ r ə			
1855-1	d ɔ l ɣ ə ə			
657-1	h l m ə r			
2058-1	n aː l			
949-1	b l + k ts m eː d			
1642-1	w ɔ l ɛɪ			
1640-1	z ɛɪ l f ə r			
1633-1	œy z ɛɪ n t			
1630-1	k ɛɪ n t			
1469-2		s n̩ d		
2047-2		s aʊ n		
2054-2		d aʊ n d r		
1375-2		l iː		
760-2		w ɛ d h		
756-2		s n eɪ r		
726-2		m aʊ d		
1351-2		ɡ r aɪ ə		
1353-2		ɡ r aɪ z aʊ		
412-2		b ɔ ɪ n d		
406-2		b t + n aʊ ə ɔː		
1005-2		b d ɪ		
1012-2		s t aʊ		
1016-2		m ɛ d h z əʊ		
1069-2		ɪ k		
509-2		f + l		
693-2		s h		
2179-2		f ɑː s t		
1753-2		f ɪ s n		
1131-2		r əʊ l		
1198-2		b ɛ ə		
2032-2		h ɑː r n		
2241-2		n		
2244-2		l ɪ f		
610-2		k n ɪ əʊ		
945-2		h ɑː r aʊ		
1534-2		l ɪ		
384-2		s eɪ		
1650-2		p ɔ		
1663-2		s eɪ l		
2279-2		l iː d		
471-2		s eɪ		
1385-2		s		
792-2		r ɪ		
1111-2		m ɔː s t		
197-2		s iː k		
2020-2		l əʊ ŋ		
867-2		h n̩ z d		
1970-2		f l l		
1230-2		d r ɪ d		
2017-2		r ɪ d		
968-2		w ɛ l		
1674-2		l əʊ d d		
1671-2		h z z l̩		
829-2		k l ɪ f		
1025-2		w ɛ d		
1027-2		s eɪ r		
1832-2		r aʊ f		
-1816-2		əʊ n eɪ r ɛ n		
-335-2		l iː aʊ d		
1043-2		s d r aɪ		
423-2		s d aɪ d		
2049-2		m ʌ n		
2062-2		s d ɔː m ɔː		
2065-2		r eɪ l n v ɔː		
1368-2		s t d ə aʊ		
1365-2		θ aʊ f ɛ		
754-2		r eɪ l		
768-2		w ɛ d		
1211-2		f h z		
106-2		m ɔː d		
-98-2		b ɛ v ɪ		
719-2		f ʊ d		
1341-2		s ɔ n		
-2027-2		d n̩ d d		
-2026-2		n ɑː v		
409-2		s ɔ + n əʊ n		
402-2		s ɔ + n + d ɔː t ə		
1014-2		s d ɪ z + d ɔː		
1059-2		w ɛ d		
120-2		s ɔ ɔː l		
2194-2		əʊ p d		
2199-2		k ɔː l f		
2197-2		s ʌ eɪ p		
1523-2		s iː f		
512-2		m ɔː r ɪ		
2141-2		h æ tʃ		
2147-2		ɡ æ aɪ s		
814-2		ɡ r eɪ		
810-2		θ aɪ f n̩		
1758-2		p ɔː z		
1760-2		r æ s		
1620-2		f ɪ n		
1282-2		w ɛ l v s		
1136-2		f l k d		
1309-2		l iː s		
1307-2		n ɪ d		
1305-2		f l əʊ		
711-2		w ɛ s t		
1442-2		f l aɪ		
62-2		ʌ m + b		
-73-2		m ɪ ɪ k ɪ		
1810-2		h ɑː f n̩		
1805-2		f l aɪ s		
1813-2		h ʊ ə r		
1811-2		b l iː		
690-2		r ɪ p		
2177-2		h æ f		
246-2		eɪ əʊ ŋ n ə v r aʊ f əʊ		
249-2		ɔ aɪ əʊ d d		
1506-2		n əʊ + n ɔː l l		
2242-2		m aʊ n d		
2245-2		s w ŋ		
2174-2		s + + d		
603-2		ɑː l ə ɔː n		
601-2		h æ n d		
615-2		f ɪ ŋ r		
901-2		k l + f əʊ		
608-2		f ɑː k		
596-2		aʊ w ɛ		
937-2		b ɔː r s t		
936-2		n ɪ v l		
646-2		l əʊ ŋ		
947-2		l ɪ v ɔː r		
1606-2		ʌ h ɑː p		
472-2		n aʊ		
1535-2		s w ɛ d		
1546-2		s p aʊ n		
1959-2		s l əʊ p		
694-2		s n ə r		
1961-2		d r aɪ		
323-2		l ɪ v		
1885-2		ɡ r ɑː f		
2156-2		l r z k ɑː + əʊ aʊ ŋ d		
1903-2		w aʊ d d		
525-2		s w ɛ l ɪ ŋ		
276-2		l æ m ɔː		
274-2		d aɪ f		
278-2		b l ɪ d		
258-2		b r əʊ aʊ n		
256-2		n əʊ k		
383-2		ɑː t		
207-2		r aɪ s		
376-2		d r ɪ ŋ k		
2014-2		r uː d n̩		
2009-2		əʊ		
2003-2		k ɑː z		
2024-2		p ɑː n		
1321-2		r əʊ d		
1976-2		s ɔː ŋ		
1243-2		m ɔː l v aɪ d		
1265-2		p		
1261-2		s ɪ v		
655-2		b r aɪ		
650-2		θ aɪ s		
1532-2		ɡ n n d		
-36-2		s aʊ p		
34-2		b ɔː n		
-1647-2		f aɪ d		
-1615-2		iː l		
125-2		f ɑː z		
1659-2		h æ n ɪ ŋ		
1661-2		m ɔː l		
1676-2		b ɔː		
480-2		ɡ r ɔː r ɑː ŋ		
1466-2		k l aɪ d ɪ ŋ		
2277-2		w əʊ l		
2271-2		f ɪ l		
2293-2		l eɪ r		
624-2		s p ɪ n		
628-2		s p ɪ n l̩ l̩ l		
626-2		w ɛ v		
633-2		n iː ə v		
1185-2		s ʌ aʊ m k		
1179-2		h aʊ		
2168-2		k ɪ m ɔː		
1952-2		əʊ ɔː		
899-2		l iː d		
922-2		b ɑː f		
-934-2		l ɔː m p		
916-2		d r +		
1726-2		f ɑː l		
2108-2		p l aʊ		
1133-2		f uː		
2114-2		eɪ p ɛ ə		
1272-2		r aʊ n		
1979-2		ɡ r ɑː s		
1989-2		h aɪ		
-2260-2		p l ɔː d d		
70-2		b iː k		
-89-2		w aɪ d n̩ ɑː d ɔ		
-12-2		p ɔ s		
713-2		s əʊ s		
747-2		n ɪ z		
308-2		d aʊ z		
289-2		b ɪ n d		
1930-2		b r ɪ r		
1928-2		s p əʊ l d		
858-2		s ʌ r ɪ ɪ n		
1577-2		əʊ p ə aʊ ɑː ŋ		
908-2		w ɛ s		
648-2		b ɔː		
1855-2		uː əʊ ɔ h iː l		
657-2		h iː ə ɔː r		
2058-2		n + ə		
949-2		s m ɔː d		
1642-2		ɡ ɔ ɑː		
1640-2		s iː l r		
1633-2		ɔː d eɪ		
1630-2		θ ɪ m		
1469-3			ʀ a t t	
2047-3			ʀ a s	
2054-3			t u t j ʀ	
1375-3			l a e	
760-3			v ɑ̃ t ʀ	
756-3			ʀ ɛ s	
726-3			u ʀ	
1351-3			ʀ ʀ a ʀ ai t t ʀ	
1353-3			ʀ ʀ a a t ʀ	
412-3			f ʀ a ɡ ʀ t e l t	
406-3			e ʀ a ɡ i t e	
1005-3			ʀ ɛ e f t	
1012-3			ʀ ɛ a t ʀ	
1016-3			v u æ s	
1069-3			a ʀ	
509-3			p l a b	
693-3			e u a a e	
2179-3			l ɑ̃ ɶː ɛ	
1753-3			p ə y	
1131-3			v a a a e	
1198-3			b ɔ t	
2032-3			e l a	
2241-3			a a ʌ	
2244-3			l ə e	
610-3			ʀ a b	
945-3			l ɑ̃ e	
1534-3			l ə k	
384-3			ʀ a k	
1650-3			e a	
1663-3			l a a	
2279-3			l ə t ʀ t	
471-3			ʀ ɛ	
1385-3			ʀ a t	
792-3			ʀ a k	
1111-3			l u ɔ	
197-3			l ɛ t	
2020-3			l a	
867-3			e ʀ t t u t	
1970-3			p p a a	
1230-3			t y t ʀ	
2017-3			a b ɔ	
2183-3			t a b	
1521-3			p ɔ	
1755-3			e ɑ̃ t ʀ	
1760-3			ʀ u	
1196-3			l a	
575-3			k y ɛ a a	
2014-3			ʀ u ʀ ɛ	
1321-3			k u	
1265-3			e p a	
1469-4				z a n t + n
2047-4				z ɛ n ə
2054-4				d ɶː n ə t
1375-4				d uː ə ə
760-4				v ɛ n t
756-4				ʃ ə ɡ v n
726-4				m ə + ə r
1351-4				ɡ r ɛ n t ə m r
1353-4				ɡ r ɛ n + ə + eː r
412-4				ʃ ɛː n ə ə n ə l a ə
406-4				ʃ ə d n ə ə + m l a ə
1005-4				ʃ ai + ə ə m r
1012-4				ʃ ə m ə ə + eː r
1016-4				v ɛ ŋ ɶː n n n
1069-4				oː x
509-4				f l l ə
693-4				d uː ə z
2179-4				p ɛ s t n
1753-4				f ɛ iː t
1131-4				v a l f
1198-4				b oː d t ə n
2032-4				h oː r ə n
2241-4				oː ɛ z ə n
2244-4				l ɛ pf t n
610-4				n ai x n
945-4				h ɛ r n
1534-4				l ɛ x n
384-4				z uː ə n
1650-4				n oː a ə
1663-4				z ɛ l n
2279-4				l ɛ r ɛ n
471-4				ʃ ɛ ə n n
1385-4				z ə t ɛ n t
792-4				r uː k ə n
1111-4				m ɛ s t n
197-4				z uː ə n
2020-4				l a ŋ
867-4				ts ɛ n t m r
1970-4				f l l ə
1230-4				t ə r t ə ə
2017-4				r ai v oː
968-4				v eː l t l
1674-4				a a n ɔ n
1671-4				h ɛ pf ə l
829-4				b l ɛ ts
1025-4				v a s ə r
1027-4				z iː x
1832-4				r ai v iː
-1816-4				œ z iː ə n
-335-4				l aː ɡ ʌ n + n
1043-4				ʃ eː r ai m
423-4				z ɛː ɡ n t
2049-4				m ʏ n +
2062-4				ʃ ai ɔ r
2065-4				r ɛ + ɪ m + b oː ɡ
1368-4				a l aː ɡ ʃ n
1365-4				t au n n
754-4				r eː ə ə n
768-4				v eː aː t
1211-4				f ai x r
106-4				m a n
-98-4				b + b ə +
719-4				f ɛ + ə r
1341-4				z ai n iː
-2027-4				ts ɛ n ə n n
-2026-4				œ eː f t n n
409-4				ʃ ai n iː ə r a ɡ ə ə
402-4				ʃ ɛː t ə + d ʊ x + ə a n
1014-4				z ai ai f + n ʊ x ə ə
1059-4				v eː x
120-4				ʃ t a l
2183-4				ɛ ə ai r r
2194-4				ʏ s ts
2199-4				k ɛ l f
2197-4				ʃ au p ə n
1523-4				z ɶː ɡ ə n
1521-4				b ɔ k ə
512-4				m ɛ r t ə n
2141-4				b ɛ r t
2147-4				ɡ a aː n
814-4				k r ɔ n
810-4				t ai f ə n
1755-4				h oː m
1758-4				m ɔy z ə n
1620-4				f ɛ n t
1282-4				v a l k ɪ
1136-4				f ʏ x ts
1309-4				l ai ts
1307-4				n ɛ pf n
1305-4				f l ai ə
711-4				v a s ə n
1442-4				f l ai ɡ d n
62-4				m ʏ k ə
-73-4				m ʏ ts r ai t ə ə n
1810-4				h ai t ə n
1805-4				f l ai ʃ t
1813-4				h aː r
1811-4				b l ai ɡ ə n
690-4				r ɛ pf n
2177-4				h ɛ r t
246-4				v ɛ k ə + b r au
249-4				oː + l ɛ ɪ t t
1506-4				oː ɶː s ə f l yː ɡ ə l
2242-4				m ʊ n ə
2245-4				ts ɔ ŋ k
1196-4				d uː ə
2174-4				ʃ ɛː l aː ə r
575-4				ə r ə
603-4				ɛ l ə + b oː ɡ
601-4				h a n ɔ n
615-4				z ɛ ŋ aː r
901-4				k l au ə n
608-4				f a s ə n
596-4				ts ai ə n n
937-4				b ʏ r s t n
936-4				h aː b ə l
646-4				l ai ŋ k
947-4				l eː b ə r
1606-4				h ɛ pf ə n
472-4				n iː ai z ə n
1535-4				ʃ v ɛ s t n
1546-4				œ p ɛ ə ə n
1959-4				ʃ l œ p ə n
694-4				ts ʊ ɛ r ə n n
1961-4				t r ai m n
323-4				+ ai l eː ai n
1885-4				ɡ r eː f b n
2156-4				f a l t ə l + h ɔ l
1903-4				v ʊ n t n
525-4				ʃ v ɛ l ɛ ŋ
276-4				l ɛ m k k n
274-4				t oː f
278-4				b l ai n t n
258-4				t r ɔ ŋ k ə n
256-4				a aː k ə ɔ n
383-4				eː s ə n
207-4				r ai pf ə n
376-4				t r ɛ ŋ k ə n
2014-4				r ɛ ts t r
2009-4				aː z iː n n
2003-4				k ɛ ts ə l
2024-4				p aː n
1976-4				ts a ŋ z ə n
1243-4				m ɪ l ə ts
1261-4				ʃ eː b ə n
655-4				b r ai t n
650-4				au s k l n
1532-4				a ai t ə t n
-36-4				ʃ ɔ p n n
34-4				b oː n ə
-1647-4				f ɛ x d n
-1615-4				n ɛ ɡ ə
125-4				f a iː ə n
1659-4				h oː n ɛ
1661-4				m ɛ l k ə n
1676-4				b oː aː ə r
480-4				t r ɛ ŋ k ə n
1466-4				k l k ʃ z ə n
2277-4				v ɔ l ə
2271-4				f ɛ l t ə n
2293-4				l ɛ r t
624-4				œ p ɛ n t n
628-4				œ p ɛ n t ə l
626-4				v eː f ə n
633-4				n ɪ t ə l
1185-4				ʃ ɛː d + + k ɪ r ə
1179-4				h l ts ə n
2168-4				k ɔ m
1952-4				ʃ eː r
899-4				l ai aː ə r
922-4				b ɛ r t n
-934-4				l ai m n
916-4				ts r ɔ f
1726-4				f ɛ l t ə n
2108-4				p l ʊ ɡ ə n
1133-4				f oː r iː ə n
2114-4				ʃ p aː d ə n
1272-4				r ai ɡ ə n
1979-4				ɡ r aː s
1989-4				h oː n
-2260-4				p l a n s ə n
70-4				b ɪ t f
-89-4				v ɛ ŋ ə r
-12-4				p ai pf ə n
713-4				ts a p n
747-4				v ɛ s ə l
308-4				t m ə n n
289-4				b ai n t ə n
1930-4				b r d k ə n
1928-4				ts p l a ts ə n
858-4				z s m ɛ ts t h n
1577-4				a ai k ɔ a ŋ ə n
908-4				v ɛ s n
648-4				b oː r ə n
1855-4				h ɔ l ɔ l l ə
657-4				h aː m eː r
2058-4				n aː ɡ ə l
949-4				b l aː r + ts r aː t
1642-4				au l ə t ə n
1640-4				z ɛ l f ə r
1633-4				iː r n
1630-4				d ɛ n t
