COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
380-2		x a j ɨ z																	
412-2		s ə m ɨ																	
496-2		x e b e d																	
64-2		ʔ a b ɨ																	
251-2		ʔ e j																	
294-2		a e d																	
597-2		x ɨ n g ə d e a																	
7-2		x a e g a																	
158-2		x ə m a																	
61-3			dʒ ə m																
63-3			ʔ a t ɨ m																
107-3			g a m ə r a																
112-3			d a n ə r a																
331-3			n ɨ g w u ʃ																
377-3			b ɨ kʼ ɨ r ə																
381-3			ʔ a t																
417-3			ɨ a s																
451-3			s ə h b a t																
454-3			ʔ a ɨ r																
484-3			s ɨ tʼ ɨ r																
535-3			ʔ a n ɨ r																
543-3			s ə u t																
593-3			ʔ a m a s																
640-3			ə w ɨ n ə																
1-3			d ə b ə r ə m																
65-3			tʼ ɨ h																
163-3			s ə t ə																
212-3			ʔ ə n																
244-3			ʔ ə r ə																
248-3			ə w ə r a																
293-3			n ə r ə m																
373-3			kʼ i m a r																
408-3			b ɨ r a																
414-3			t ə n a kʼ u r a																
601-3			ʔ ə r a																
642-3			n ɨ a a s																
60-3			n ə n ə s ə m																
115-3			b ə r a m																
209-3			s i m o t																
242-3			ʔ i ə i u t																
415-3			z ɨ n a																
450-3			s ə r																
490-3			tʼ ə b j ə m																
638-3			s ɨ n o																
645-3			kʼ a r																
75-3			ʔ a m ɨ r																
160-3			t ə r ə kʼ																
208-3			ʔ i n kʼ m a r a																
214-3			ʔ a b																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			n ə tʃʼ ə																
409-3			ʔ ə d ə r ə																
497-3			t ə ə																
598-3			x w ə t																
646-3			ʔ a r a																
164-3			b ə kʼ ə m																
210-3			n ə ə w ə r ə																
215-3			ʔ a t e b ə t																
256-3			t u m a																
285-3			m e tʼ a t																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə m r a																
412-3			s ə m ɨ n																
496-3			w ə ə s ə n b ə t																
64-3			d a b a																
67-3			w ɨ r																
169-3			n ə ʃ ə m ə m																
251-3			n e																
461-3			t ə																
547-3			w ɨ ʃ ə t																
597-3			ʔ e m e r a																
655-3			m ɨ r t																
7-3			ʔ a r g a																
158-3			kʼ ə m ɨ s																
168-3			ʔ ɨ m a r																
61-4				kʼ ə m															
63-4				ʔ a o ə i															
107-4				kʼ ə m o l a															
112-4				kʼ ə w ə r a															
331-4				n ə g ə s															
377-4				b ʔ a ə r ə															
381-4				ʔ a															
417-4				m ə s															
451-4				s ə ə ʔ ə															
454-4				ʔ a ʔ ə r															
484-4				s ə o n															
535-4				ʔ ə w ɨ r															
543-4				s ə ə s															
593-4				ʔ a m ʔ ə s															
640-4				m o n															
1-4				kʼ ə kʼ ə l ə															
65-4				kʼ ə															
163-4				s ə ə															
408-4				kʼ a w r a															
414-4				kʼ ə ə t ə r ə															
601-4				kʼ ə l a															
642-4				n ə a s															
60-4				n ə tʼ ə s ə															
115-4				kʼ ə r a m															
450-4				s ə l															
490-4				kʼ ə ə ə															
638-4				s ə l n ə															
645-4				kʼ ə l															
75-4				ʔ a m b ə r															
160-4				kʼ ə l ə															
378-4				ʔ ə n g ʔ o d ə															
379-4				m ə ə t ə ə															
409-4				kʼ ə t ə r ə															
497-4				kʼ ə h n															
598-4				m a ə															
646-4				ʔ a ə															
164-4				b ə ə m															
332-4				ʔ ə g ɨ r															
380-4				ʔ a ə															
412-4				m ə w ə n															
64-4				d ə ə ʔ ə															
67-4				w ɨ r															
169-4				n ə ə s ə s ə															
461-4				b ə															
547-4				m ɨ tʼ a d															
597-4				ʔ ə m a ʔ ə m ə															
655-4				ʔ ʔ m ɨ n d															
158-4				kʼ ə m d ə s															
168-4				ʔ ə w a r															
61-5					b ə m														
63-5					ʔ ɨ n ɨ m														
107-5					g u m ə r a														
112-5					t u b ə r a														
331-5					n ɨ g w ə sː														
377-5					b ɨ kʼ ɨ r ə														
381-5					ʔ ɨ t														
417-5					ɨ u														
451-5					s ə b a t														
454-5					ʔ ɨ ɨ r														
484-5					ʔ ɨ tʼ ɨ r														
535-5					ʔ a s ɨ r														
543-5					s ɨ ə ə t														
593-5					ʔ ɨ m u sː														
640-5					m w ɨ sː														
1-5					t ə b ə r ə m														
65-5					t ɨ m														
163-5					s ɨ m ə														
212-5					ʔ u n														
244-5					ʔ ɨ r ə t														
248-5					m u r u														
293-5					n ə r ə														
373-5					kʼ u r a r														
408-5					b ɨ nː r a														
414-5					t ɨ m a kʼ a r a														
601-5					ʔ ə r o b														
642-5					n ɨ m a a sː														
60-5					n ə tʼ ə s ə m														
115-5					m ə r a m														
209-5					s ɨ m o t														
242-5					ʔ u m ɨ r t														
415-5					z ɨ r o														
450-5					s ə r														
490-5					t ə b j ə m														
638-5					s ɨ r ɨ														
645-5					kʼ a r														
75-5					ʔ ɨ m b ɨ r														
160-5					kʼ ə r ə														
208-5					ʔ u n kʼ w ə r a														
214-5					ʔ a b														
218-5					ʔ ɨ nː ə ɨ r														
378-5					ʔ a n g ə t														
379-5					b ə t ə														
409-5					g ɨ t ə r ə														
497-5					t ə														
598-5					x w ə t														
164-5					b ə kː r ə m														
210-5					b ə n w u r a														
215-5					ʔ a e b ə t														
256-5					t u r a														
285-5					m u tʼ a t														
332-5					ʔ ə n g ɨ r														
380-5					ʔ a m e a														
496-5					w ɨ a s ə n b u tː														
64-5					d a b o														
67-5					w ɨ r														
169-5					b ə m ə m ə m														
251-5					m ə														
294-5					m w ə kʼ														
461-5					ʔ t a														
547-5					w ɨ tʼ a t														
597-5					ʔ u m a ə n a														
655-5					m ɨ r t														
7-5					ʔ a u g a														
168-5					ʔ ɨ m a r														
61-6						d ə n													
63-6						ħ ɨ n a													
107-6						k ɨ n ə n													
112-6						k ə b n a													
331-6						m ɨ b e s													
377-6						b t ə n f a r e													
381-6						ʔ ɨ ħ ɨ n t													
417-6						m ɨ s													
451-6						s ə n b a u													
454-6						ħ ɨ n z a r													
484-6						s ɨ n ɨ n t u													
535-6						ʔ a n a r u													
543-6						s ə n u t u													
593-6						ħ ɨ n ʔ e s													
640-6						m b a n													
1-6						tʼ ə b ə n a													
163-6						s ə n m e													
212-6						ʔ e n													
244-6						ħ ɨ r ʔ a t u													
248-6						m ʔ ɨ ɨ b u													
293-6						f ə r ə s													
373-6						k w ə m a													
408-6						b ɨ b u r e													
601-6						ħ ɨ n b u u													
642-6						n ɨ a s													
60-6						m ə n ə s ə													
115-6						e a b													
242-6						ʔ ɨ ɨ ʔ ɨ n t u													
415-6						s ɨ n a													
450-6						k ə r													
490-6						g ə b a													
638-6						s ɨ r ə													
645-6						ħ a n													
75-6						ħ a n b n													
208-6						ʔ ɨ n ɨ n													
214-6						ʔ a b													
218-6						k ɨ n i ə n													
409-6						ʕ a f a r													
497-6						g a													
598-6						k ə n a t													
646-6						ʔ ɨ ɨ ɨ													
215-6						ʔ ɨ g g a b													
256-6						g ɨ m u													
294-6						t ʔ n n													
655-6						w ɨ ʔ a n t													
158-6						kʼ ə n g e s													
61-7							d ə m												
63-7							ʔ a t o m												
107-7							g a m ə r a												
112-7							d a b ə r a												
331-7							n ɨ g w ə ə												
377-7							b tʼ ə kʼ ə r ə												
381-7							ʔ a t												
417-7							ə ə m												
451-7							m ə b a t												
454-7							ʔ a t ɨ r												
484-7							m ɨ t ɨ s t												
535-7							ʔ a m ɨ r												
543-7							m ə s t												
593-7							ʔ a m ə s												
640-7							m w a r												
1-7							d ə b ə r ə m												
65-7							d ɨ												
163-7							m ə t m ə												
212-7							ʔ ə ə												
244-7							ʔ a r ə t												
248-7							m ə r a t												
293-7							w ə o ə m												
373-7							k ɨ m a r												
408-7							b ə r a												
414-7							d ɨ b a kʼ a j a												
601-7							ʔ ə r ə												
642-7							m ɨ n a s												
60-7							n ə n ə m ə m												
115-7							ʔ ə r a m												
209-7							m ɨ m o t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a m												
450-7							m ə a												
490-7							d ə b ə m												
638-7							m ɨ n ə												
645-7							kʼ a a												
75-7							ʔ a m ɨ r												
160-7							d ə r ə m												
208-7							ʔ ɨ n kʼ w ɨ r a												
214-7							ʔ a b												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a n g ə t												
379-7							m ə t ə m												
409-7							ʔ a ə r ə												
497-7							t ə ə												
598-7							x w ə t												
646-7							ʔ a m ə m												
164-7							b ə kʼ ə m												
210-7							m ə m w ə r ə												
215-7							ʔ a t ə b ə t												
256-7							k u m a												
285-7							m ɨ tʼ a t												
332-7							ʔ ə g ɨ r												
380-7							ʔ ə m ɨ r a												
412-7							m ə m ɨ o												
496-7							w ɨ s ə n b ə t												
64-7							d a tː a												
67-7							w ɨ r												
169-7							x ə ə s ə m												
251-7							n ə n o m												
294-7							m ə kʼ												
461-7							t ə												
547-7							w ɨ s a t												
597-7							ʔ ə m ə n a												
655-7							m ɨ t												
7-7							ʔ a a g a												
158-7							kʼ ə m ɨ s												
168-7							ʔ ɨ m a r												
61-8								dʒ e m											
63-8								ʔ a ɨ m											
107-8								g ɨ m ə r a											
112-8								dʒ a n ə r a											
331-8								n ɨ g w ɨ ʃ											
377-8								b ɨ kʼ u r ə											
381-8								ʔ a t											
417-8								ɨ ɨ											
451-8								j ɨ b a t											
454-8								ʔ a t ɨ r											
484-8								m ɨ tʼ ɨ r t											
535-8								ʔ a m ɨ r											
543-8								m ɨ t											
593-8								ʔ ɨ m a											
640-8								m w ɨ a											
1-8								dʒ ə b ə r ə m											
65-8								dʒ ɨ											
163-8								ʃ ɨ t ə											
212-8								ʔ e											
244-8								ʔ a ɨ ə t											
248-8								m u r a											
293-8								n ə r ə											
373-8								kʼ ɨ m a r											
408-8								b ɨ w r a											
414-8								dʒ ɨ b a kʼ a r a											
601-8								ʔ ə r ɨ											
642-8								n ɨ a											
60-8								n ə n ə m ə m											
115-8								ʔ e r a m											
209-8								h ɨ w o t											
242-8								ʔ ɨ m ɨ t											
415-8								z ɨ m a											
450-8								m ə a											
490-8								dʒ ə b w ə											
638-8								x ɨ n ə											
645-8								kʼ a r											
75-8								ʔ ɨ m b ɨ r											
160-8								dʒ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w a r u											
214-8								ʔ a b a											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								j ə tʃʼ ə											
409-8								dʒ e t ə r ə											
497-8								dʒ ə ə											
598-8								x w ə t											
646-8								ʔ a ə											
164-8								b ə kʼ ə m											
210-8								n ə m w ə r ə											
215-8								ʔ a t ə b ə t											
256-8								dʒ u m a											
285-8								m e tʼ a t											
332-8								ʔ ə g ɨ r											
380-8								ʔ e m a											
412-8								m a m ɨ r											
496-8								j ɨ tʼ ə s ə n b ə t											
64-8								dʒ a b a											
67-8								ɨ ɨ r											
169-8								j ə ə ʃ ə m ə											
251-8								n e											
294-8								dʒ m w ə											
461-8								t ə											
547-8								w ɨ ʃ a t											
597-8								ʔ e m ə r ə											
655-8								m ɨ t											
7-8								ʔ a r g a											
158-8								kʼ a m ɨ s											
168-8								ʔ ɨ m a r											
61-9									d ə r										
63-9									ʔ ɨ ɨ m										
107-9									kʼ u m ə r a										
112-9									d u b ə r a										
331-9									n ɨ k w u n										
377-9									b ə kʼ ɨ r ə										
381-9									ʔ a t										
417-9									ə u n										
451-9									m ə b ə t										
454-9									ʔ ɨ s t ɨ r										
484-9									n ɨ t ɨ r t										
535-9									ʔ u n ɨ r										
543-9									m ə ə ə t										
593-9									ʔ ɨ m u s										
640-9									m w u n										
1-9									d ə b ə r ə										
65-9									d ɨ										
163-9									m ə t ə										
212-9									ʔ u n										
244-9									ʔ u r ə t										
248-9									m u r u										
293-9									b u r ə r										
373-9									kʼ u m u r										
408-9									b u n ə r ə										
414-9									d ə b a kʼ a r a										
601-9									ʔ ə r ə ə										
642-9									n ə ə a s										
60-9									n ə m ə s ə										
209-9									x ɨ m w u t										
242-9									ʔ u m ɨ s t										
415-9									b u r ə s										
490-9									d ə b w ə										
638-9									x ə n ə										
645-9									kʼ a r										
75-9									ʔ a m b ɨ r										
160-9									d ə r ə										
208-9									ʔ u n kʼ w ə r ə										
214-9									ʔ u b o										
218-9									ʔ u n ə ɨ r										
378-9									ʔ ɨ n g ə t										
379-9									m ə t ə										
409-9									g ə t ə r ə										
497-9									d ə ə										
598-9									x ə n w ə t										
646-9									ʔ ɨ ə										
164-9									b ə k ə										
210-9									b ə n w ə r ə										
215-9									ʔ u s t a b ə t										
256-9									d u m a										
285-9									m ɨ tʼ a t										
332-9									ʔ ə o r										
380-9									ʔ ə x ɨ r a										
412-9									m ə m ə r										
496-9									w u r ts ə m b ə t										
64-9									d ə b ə ʔ ə										
67-9									w ə r										
169-9									n ə m ə m ə ə										
251-9									w ə n i										
294-9									m w o										
461-9									d t ə										
547-9									m ɨ ʃ a t										
597-9									b ə m ə ə r ə										
655-9									m ə m t										
7-9									ʔ a i g a										
168-9									ʔ ɨ m a r										
61-10										dʒ eː m									
63-10										kʼ eː eː ʃ									
107-10										kʼ eː m iː ʃ a									
112-10										m eː m ə ʃ eː									
331-10										m eː l u ʃ									
377-10										b kʼ ə kʼ ʃ u									
381-10										m a ə									
417-10										eː eː ʃ									
451-10										ʃ eː a s eː									
454-10										m eː l ə r									
484-10										ʃ eː ə ʃ									
535-10										ʔ eː m ə r									
543-10										ʃ eː iː ʃ									
593-10										m eː m u ʃ									
640-10										m m eː n a									
1-10										d ɨ m ə ʃ ə									
65-10										dʒ eː m									
163-10										ʃ eː m ə									
212-10										tʃʼ eː n									
244-10										kʼ eː r b ə									
248-10										m kʼ u ə eː									
293-10										m eː r ə ʃ									
373-10										kʼ eː ʃ eː ʃ									
408-10										b ɨ ħ r eː									
414-10										kʼ eː kʼ eː									
601-10										m ə r ə b i									
115-10										aː eː ʃ ʃ									
209-10										ʃ eː m eː									
242-10										dʒ ɨ m ə ʃ									
415-10										m eː ʃ eː									
490-10										kʼ ɨ m a									
160-10										d ə m ə kʼ i									
208-10										kʼ ɨ ɨ kʼ u u ʃ a									
218-10										b ə s ə									
378-10										kʼ ə ə ə									
379-10										ʃ eː m ə s ə									
497-10										m ə a									
598-10										kʼ iː ɨ									
646-10										ʔ ɨ m s a									
164-10										b ə m ə ə									
210-10										s eː s ə a									
256-10										dʒ u ʃ a									
285-10										m ə d a									
380-10										kʼ eː m aː ʃ a									
412-10										ʃ eː m ə									
64-10										d ɨ m ə									
169-10										b ə ə ə s ə ə									
461-10										ħ ə tʃʼ a									
547-10										ʃ ə ʃ a									
61-11											tʃ ɨ m								
63-11											ʔ ɨ ɨ m								
107-11											kʼ ɨ m ə r a								
112-11											kʼ ɨ m ə r a								
331-11											n ɨ g w ɨ a								
377-11											b u n o r a								
381-11											ʔ a								
417-11											a ɨ a								
451-11											m ə n o t								
454-11											ʔ ɨ ɨ r								
484-11											m ɨ ɨ r ɨ ɨ								
535-11											ʔ ɨ m ɨ a								
543-11											m ɨ a a d								
593-11											ʔ ɨ m a a								
640-11											m a n								
1-11											d ə b ə r ə								
65-11											d ɨ ɨ								
163-11											m ə t ɨ tʃ a								
212-11											ʔ ɨ n								
244-11											ʔ ɨ u ɨ ə t								
248-11											m u r ʔ a								
293-11											m ə m ə								
373-11											kʼ ɨ m a r								
408-11											b ɨ w ɨ r a								
414-11											kʼ ɨ n ə ʔ ɨ r a								
601-11											ʔ ɨ m o ɨ ə								
642-11											ʔ ɨ a a r								
60-11											n ə n ə r ə								
115-11											ʔ ə r a m								
209-11											ʔ ɨ n u a								
242-11											ʔ ɨ m u t								
450-11											ʔ ə n a								
490-11											tʃ ə b r ə								
638-11											m ɨ a ə								
645-11											kʼ a a								
75-11											ʔ ɨ m b a r								
160-11											kʼ ɨ r ə ʔ								
208-11											ʔ ɨ n ɨ a u a								
214-11											ʔ a ə								
218-11											ʔ ɨ n ə ɨ r								
378-11											ʔ ɨ n g ʔ ə t								
379-11											ʔ ɨ t ʔ ə m								
409-11											kʼ ə t ə r a								
497-11											tʃ ɨ a								
598-11											x w a t								
646-11											ʔ a t j a								
164-11											b ə k ʔ ə								
210-11											ʔ ə n w ə r ə								
215-11											ʔ a t ə b ə t								
256-11											t ɨ m a								
285-11											m ɨ tʼ a t								
332-11											ʔ ə g ɨ r								
412-11											m ə m ɨ r								
496-11											ʔ ɨ n n n w ə n g ə								
64-11											d ɨ b a								
67-11											m ɨ a								
169-11											n ɨ ɨ w ə r ə m ə								
251-11											ʔ ɨ ʔ								
294-11											ʔ ɨ m ə								
461-11											ʔ ɨ tʃ a								
547-11											m ɨ tʼ a t								
597-11											ʔ ɨ n g ə ə r ə								
655-11											m ə r t								
7-11											ʔ ɨ r g a								
168-11											ʔ ɨ m a r								
61-12												d ə n							
63-12												ʔ a n ɨ m							
107-12												k u u a u a							
112-12												d u m ə n a							
331-12												n ɨ g a u a							
377-12												b j u kʼ u r ə							
381-12												j a							
417-12												u u r							
451-12												m ə tʃʼ b ə t							
454-12												ʔ i u r							
484-12												m ɨ tʼ a n							
535-12												ʔ a m ɨ r							
543-12												m u ə ə t							
593-12												ʔ u n u r							
640-12												m u n							
1-12												d ə n ə u ə m							
65-12												d u r							
163-12												m ə n ə ə							
212-12												j u n							
244-12												ʔ u u u							
248-12												u k u lː u							
293-12												m u u ə r							
373-12												kʼ k u m u r							
408-12												b u m u a							
414-12												d ə n a k a m a							
601-12												j i m ə							
642-12												m ɨ n u r							
60-12												n ə n ə n ə							
115-12												j a n a							
209-12												j ɨ n u							
242-12												ʔ u n ɨ n							
415-12												m ɨ n u m							
450-12												m ə l							
490-12												tʼ ə b m ə							
638-12												z i r ə ə							
645-12												kʼ u u							
75-12												ʔ i m i r							
160-12												j ə l ə							
208-12												ʔ ɨ n u a a							
214-12												j i b t							
218-12												k i nː ə i n							
378-12												ʔ a n g ə t							
379-12												j ə ə							
497-12												b i t m							
598-12												k ə n ə t							
164-12												b ə n ə							
210-12												j ə n u n ə							
215-12												ʔ ɨ ə b ə t							
256-12												k i m a							
285-12												m ɨ tʼ a t							
332-12												ʔ ə a r							
380-12												ʔ a n a a							
412-12												j u n u n							
496-12												k i d s ə n b ə t							
64-12												d a o							
67-12												m ɨ ə							
169-12												m i n ə s ə m ə							
251-12												j ɨ n a							
294-12												k k ɨ w ɨ a							
461-12												b j ə							
547-12												i i tʼ ə t							
597-12												j ɨ n ə o ɲː o							
655-12												k m ɨ m t							
7-12												ʔ a n g a							
168-12												j i m a m							
61-13													d ə m						
63-13													ʔ a t ɨ m						
107-13													g a m ə a a						
112-13													d a b ə n a						
331-13													n ɨ g a s						
377-13													b ə kʼ ə a o						
381-13													ʔ a t						
417-13													a ə s						
451-13													s ə b o t						
454-13													ʔ a a r						
484-13													m ɨ t ɨ n						
535-13													ʔ a h ɨ r						
543-13													m a i s t						
593-13													ʔ a m a s						
640-13													m m a n						
1-13													d ə b ə r ə						
65-13													t a						
163-13													s ə i						
212-13													ʔ ə n						
244-13													ʔ a r ə t						
248-13													m a ə a						
293-13													m ə r ə s						
373-13													kʼ ɨ m a o						
408-13													b ə h i r a						
414-13													d ə b a kʼ a j a						
601-13													ʔ ə r ə b						
642-13													z ɨ a s						
60-13													n ə r ə s ə						
115-13													ʔ ə nː a a						
209-13													ʃ ə m o t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ r a						
450-13													z ə r						
490-13													b ə b ə						
638-13													z ɨ r n o						
645-13													kʼ a a						
75-13													ʔ a m ɨ r						
160-13													b ə l ə						
208-13													ʔ a n kʼ ə a						
214-13													ʔ a b i						
218-13													ʔ ɨ nː ɨ n						
378-13													ʔ a n g ə t						
379-13													b ə ə						
409-13													g ə ə n ə						
497-13													t ə i						
598-13													x i ə t						
646-13													ʔ a i						
164-13													b ə kʼ i m						
210-13													b ə h w ə n e						
215-13													ʔ a ə b ə t						
256-13													t i m i						
285-13													m e tʼ a t						
332-13													ʔ ɨ n ɨ r						
380-13													ʔ a h a m a						
496-13													w ɨ ɨ s ə n b ə tː						
67-13													w ɨ a						
169-13													b ə ə r ə m i						
251-13													b e n ə						
294-13													ʔ ə m a						
461-13													ʔ tː i						
547-13													w ə s a t						
597-13													ʔ ə m ə j a						
655-13													m ɨ s t						
7-13													ʔ a ə g a						
158-13													kʼ a l a s						
168-13													ʔ ɨ m a a						
61-14														d ə m					
63-14														ʔ a ɨ					
107-14														g a n ə l a					
112-14														d a n ə l a					
331-14														l ɨ g w ə					
377-14														b ʔ ɨ kʼ w ə l ə					
381-14														ʔ a					
417-14														l ɨ					
451-14														l ə ʔ b ə t					
454-14														ʔ a ɨ ɨ					
484-14														l ɨ ɨ n					
535-14														ʔ a l ɨ l					
543-14														l ə ɨ					
593-14														ʔ a n ɨ					
640-14														l a					
1-14														d ə n ə l ə m					
65-14														d ɨ n					
163-14														l ə tː ə					
212-14														ʔ ɨ n					
244-14														ʔ ɨ l ə					
248-14														l ʔ u l a					
293-14														l ə l ə s					
373-14														kʼ ɨ ə a n					
408-14														b ə tː a a					
414-14														d ə b a tː ɨ j a					
601-14														ʔ ə l ə m					
642-14														l ɨ ɨ a					
60-14														n ə n ə s ə m					
115-14														l ə n a a					
209-14														l ɨ n ɨ					
242-14														ʔ a n ɨ					
415-14														l i l ə					
450-14														s ə l					
490-14														d ə b j ə m					
638-14														l i ə					
645-14														kʼ a l					
75-14														ʔ a n ɨ a					
160-14														kʼ ə l ə m					
208-14														ʔ ɨ n kʼ w ə a					
214-14														ʔ a a					
218-14														ʔ i nː ə i a					
378-14														ʔ a n g ə					
379-14														l ə ə ɲː					
409-14														g ɨ ə n ə					
497-14														t ə a					
598-14														l ɨ w ə t					
646-14														ʔ a a m					
164-14														b ə ʔ ə m					
210-14														s ə n w ə r ə					
215-14														ʔ a tʼ ə b ə t					
256-14														x a w a					
285-14														m ɨ tʼ a t					
332-14														ʔ ə g ɨ n					
380-14														ʔ ə r ə w e					
412-14														l ə l ɨ l					
496-14														w u ʔ ə s ə n b ə tː					
64-14														d a o					
169-14														b ə r ə r ə m ə					
251-14														x ə n ə					
294-14														ʔ ə ə					
461-14														ʔ a					
547-14														o ɨ w a t					
597-14														ʔ ə n ə ə ɲː ə					
655-14														ʔ w ɨ t					
7-14														ʔ a n g a					
158-14														kʼ ə l ɨ sː					
168-14														ʔ ɨ w a a					
61-15															tʼ ə m				
63-15															ʔ a n a				
107-15															kʼ a m ə a o				
112-15															kʼ a b ə s o				
331-15															a a g a				
377-15															b f a kʼ o lː o				
381-15															ʔ z a n				
417-15															a a ʃ				
451-15															s a kʼ a				
454-15															ʔ a n a a				
484-15															s a g ɨ a				
535-15															ʔ a ʃ ɨ a				
543-15															s a n s t				
593-15															ʔ a a a a				
640-15															a k a				
1-15															kʼ ə b ə l ə				
65-15															ʔ a				
163-15															s ə tʼ o				
212-15															ʔ u n				
244-15															ʔ a a a				
248-15															h u lː a				
293-15															s ə r ə s				
373-15															kʼ u lː o a				
414-15															kʼ ə h o o				
601-15															ʔ a a ɨ b a o				
642-15															ʃ a h a a				
60-15															s ə r ə s ə				
115-15															f a h o				
209-15															s u m a t				
242-15															ʔ a a a s				
415-15															ʃ a ʃ a r				
450-15															f ə a				
490-15															ʔ eː b s o				
638-15															ʃ a u a				
645-15															kʼ a l				
75-15															ʔ a m a o				
160-15															f ə l ə s ə				
214-15															ʔ a b o				
218-15															ʔ a a o				
378-15															ʔ a a ə t				
379-15															s ə n ə n				
409-15															ʔ a ə s ai̯				
497-15															f ə tʼ o				
646-15															ʔ a n s a				
164-15															b ə kʼː o				
210-15															f ə n ə o o				
215-15															ʔ a n a b o				
256-15															d u m o				
285-15															m ɨ tʼ a t				
332-15															ʔ a n kʼ a l				
380-15															ʔ a r a s				
412-15															s a a a a				
496-15															h h s ə b ə t				
67-15															w ɨ a				
169-15															b a r ə z ə s ə				
251-15															f o ʃ				
294-15															f f u u kʼ ə ə				
461-15															f u tʼ o				
547-15															w ə s o				
655-15															f ʔ a ɨ				
158-15															kʼ eː a a a				
168-15															ʔ a ʃ o a				
61-16																t ə m			
63-16																h ɨ m a m			
107-16																k ə m o r			
112-16																k ə b ə n o			
331-16																m ɨ ɨ ə			
377-16																b k ə t ɨ ə o			
381-16																ʔ ɨ a t			
417-16																r ə s			
451-16																s ə ɨ ʕ ə t			
454-16																h ɨ i r			
484-16																s ɨ ɨ n t ə			
535-16																ʔ ɨ s ɨ r			
543-16																w ə m ə ɨ t			
593-16																h a m ə s			
640-16																m h ə n o			
65-16																t ɨ t t			
163-16																w ə t ə			
212-16																h ɨ m			
244-16																h ɨ r ɨ ʔ ə t			
248-16																m k ɨ ə ə			
293-16																r ə r ə s			
373-16																h ɨ m o			
408-16																b ɨ gː ɨ r a			
414-16																t ɨ ɨ t a			
