COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
163-3			n ə t ə																
212-3			ʔ u n																
244-3			ʔ u u ə																
248-3			ə w u ə u																
293-3			n ə r ə m																
373-3			kʼ u ə u r																
408-3			ʔ a r a																
414-3			d ə n ə kʼ u j a																
601-3			ʔ ə r ə																
642-3			n ɨ ə u r																
60-3			n ə n ə r ə m																
115-3			n e r a ə																
209-3			n u ə u																
242-3			ʔ u ə ə u																
415-3			n u ə u																
450-3			n e u																
490-3			t ə p w ə m																
638-3			n ɨ n u																
645-3			kʼ a r																
75-3			ʔ u n u r																
160-3			d ə r ə kʼ																
208-3			m ə n kʼ ə r a																
214-3			ʔ u																
218-3			ʔ u n ə u r																
378-3			ʔ a n g ə t																
379-3			n ə t tʃʼ ə																
409-3			ʔ u t u r ə																
497-3			t ə ə																
598-3			n w e t																
646-3			ʔ u u																
164-3			ʔ ə k ə m																
210-3			n ə ə w ə r ə																
215-3			ʔ u ə n ə																
256-3			t u n ə																
285-3			n u t a t																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə n r a																
412-3			ə ə n ɨ ə																
496-3			w u t ə ə ə ə ə ə t																
64-3			d a t a																
67-3			u ɨ u																
169-3			n u ə r ə m																
251-3			n e																
461-3			t ə																
547-3			o a s u t																
597-3			ʔ e m e ɲː a																
655-3			m ɨ n t																
7-3			ʔ a e g a																
158-3			kʼ a ə u a																
168-3			ʔ a m a r																
296-3			w ə h ə e tʃ																
372-3			kʼ ə n ə r																
374-3			t ə kʼ ə ə e																
375-3			ə ə ə																
385-3			u ɨ k ə t																
411-3			t ɨ t ə a																
500-3			ʔ ə n ɨ r																
6-3			n ə r a r a																
17-3			ʔ ə n ɨ r																
123-3			n ə n ə m																
252-3			ə ə kʼ ə m ə																
421-3			t ɨ s ə																
448-3			kʼ ə t ə n ə n ə																
449-3			ʔ e e m																
545-3			m ɨ n ə																
596-3			n e k ə																
653-3			kʼ ə t ə t																
4-3			g m e a ə																
254-3			m ə ə u t																
290-3			tʃʼ e e m e m																
339-3			t ə kʼ ə r																
460-3			n a u t																
489-3			kʼ w ə r a m a																
552-3			n ɨ																
652-3			ʔ u ə t a																
61-4				d a m															
63-4				ʔ a ɨ m i															
107-4				kʼ a r a r a															
112-4				d a m ə r a															
331-4				n a g s															
377-4				d ʔ a a r a															
381-4				ʔ ʔ ʔ a															
417-4				r a															
451-4				m a ʔ a															
454-4				ʔ a ʔ a r															
484-4				m a ʔ a r ə															
535-4				ʔ a r a r															
543-4				m a a															
593-4				ʔ a r ʔ a s															
640-4				m o r															
1-4				d a kʼ ə rː ə															
65-4				d a															
163-4				m a a ə															
408-4				kʼ a r a															
414-4				t a a h ə r ə															
601-4				ʔ a r a															
642-4				m a a s															
60-4				n a tʼ ə s ə															
115-4				kʼ ə r ə m															
450-4				m a r															
490-4				t a ə ə															
638-4				m a m ə															
645-4				kʼ a r															
75-4				ʔ a r a r															
160-4				d a r ə															
378-4				ʔ a r g ʔ o d i															
379-4				m a a ʔ ə															
409-4				g u a r ə															
497-4				t a a															
598-4				a a a															
646-4				ʔ a ə a															
164-4				t a ə ə															
332-4				ʔ a g ɨ r i															
380-4				ʔ a r ə															
412-4				m ə m ə															
64-4				d a ə ə															
67-4				ɨ ɨ r															
169-4				n a r ə ə s a															
461-4				d ə															
547-4				u o s a d															
597-4				ʔ ə m a ʔ ə s ə															
655-4				ʔ m ɨ r															
158-4				kʼ u m d r s															
168-4				ʔ ɨ m a r															
372-4				g a n a a															
374-4				t a ə a r ə ə															
375-4				a a ə															
385-4				u ɨ a d															
411-4				ʔ a ʔ a a a															
500-4				ʔ a m ɨ r i															
541-4				ʔ a a j															
6-4				m ə r ə m ə															
17-4				ʔ ɨ n ɨ r															
330-4				ʔ a m															
421-4				ɨ j ə															
449-4				ʔ ə d ə															
545-4				m ɨ n a															
596-4				m ə k ə															
653-4				t u a d															
4-4				g h a ə ə															
8-4				kʼ a a															
106-4				m a ʔ ə															
339-4				b u u r															
489-4				g o r ə m															
652-4				ʔ u g ə h d ə															
61-5					d ə r														
63-5					ʔ a n ɨ a														
107-5					g a m ə r a														
112-5					d a m ə sː a														
331-5					ʔ ɨ m w sː														
377-5					ʔ ʔ ɨ kʼ ɨ r ə														
381-5					ʔ a														
417-5					a a sː														
451-5					ʔ ə a t														
454-5					ʔ a ɨ r														
484-5					ʔ ɨ t ɨ r														
535-5					ʔ a r ɨ r														
543-5					ʔ a ə a t														
593-5					ʔ a m a sː														
640-5					a w a sː														
1-5					d ə m ə r ə														
65-5					t a m														
163-5					ʔ ə t ə sː ə														
212-5					ʔ u r														
244-5					ʔ a ə ə														
248-5					m u a a														
293-5					w ə r ə														
373-5					kʼ u r a r														
408-5					b ə nː ə r a														
414-5					t a m a a j a														
601-5					ʔ ə r a b														
642-5					ʔ a m a a sː														
60-5					n ə tʼ ə sː ə														
115-5					ʔ ə l a a														
209-5					ʔ u m a														
242-5					ʔ u m ɨ sː														
415-5					ʔ a r a														
450-5					s ə r														
490-5					t ə m j ə														
638-5					s ɨ r ə ə														
645-5					kʼ a a														
75-5					ʔ a m b a r														
160-5					t a r ə														
208-5					ʔ u n kʼ w ə r a														
214-5					ʔ a														
218-5					ʔ u nː a ɨ r														
378-5					ʔ a n g ə														
379-5					ʔ ə t ə														
409-5					g ə t ə r ə														
497-5					t ə a														
598-5					ʔ ə w ə t														
164-5					b ə m r ə														
210-5					ʔ ə m w a r a														
215-5					ʔ a ə ə t														
256-5					t u r a														
285-5					ʔ a a t														
332-5					ʔ ə kː g ɨ r														
380-5					ʔ a a sː a														
496-5					w u a a ə n b ə														
64-5					d a a														
67-5					a ɨ a														
169-5					ʔ ə m ə r ə sː a														
251-5					ʔ a														
294-5					w ə kʼ														
461-5					t a														
547-5					o a sː a t														
597-5					ʔ ə m a ə sː a														
655-5					m ɨ t														
7-5					ʔ a a g a														
168-5					ʔ a m a r														
296-5					a a a t a														
372-5					kʼ ə r r ə r														
374-5					ʔ ə kː a a a														
375-5					s ə m														
385-5					a a tʃ ə t														
411-5					t ə ə ə r														
500-5					ʔ ɨ nː ɨ ə														
6-5					m ə n g a r a														
17-5					ʔ ə s ɨ r														
113-5					ʔ a r														
123-5					b ə m ə														
252-5					ʔ ə ə ə														
421-5					b ɨ sː a														
448-5					kʼ ə tː a r r ə n ə t														
449-5					ʔ a e														
545-5					ʔ ɨ n ɨ														
596-5					ʔ ə g ə														
653-5					b ə a t														
4-5					g ʔ a a ə														
8-5					kʼ ə b a a														
290-5					ʔ a ə sː ə														
339-5					b ə m a a														
460-5					ʔ ə u t a														
489-5					kʼ w ə a ə r a														
552-5					ʔ ə ə														
602-5					ə a														
652-5					ʔ ə n ə t a														
3-5					ʔ a a														
61-6						s e e													
63-6						ħ e n e													
107-6						g e m e e e													
112-6						s e n e e e													
331-6						n e b e e													
377-6						ʔ ʔ e n w a e e													
381-6						ʔ ɨ ħ e n													
417-6						e e e													
451-6						m e n r e u													
454-6						ħ e n s e e													
484-6						m ɨ sː e s u													
535-6						ʔ e sː e r													
543-6						m e n u s u													
593-6						m e n b e e													
640-6						m ʔ e m													
1-6						tʼ e n e e e m													
163-6						s e sː m e													
212-6						ʔ e e													
244-6						ħ e r e													
248-6						m ʔ e e b e													
293-6						f e e e e													
373-6						ħ w e e e e													
408-6						b ə ʕ u e e													
601-6						m e r ə b u u													
642-6						e e m e e													
60-6						n e n e s e m													
115-6						e e m m e													
242-6						ʔ ɨ n ʔ e s													
415-6						m ɨ e e m													
450-6						m e e													
490-6						g e b m e													
638-6						m e r e													
645-6						tʼ e e													
75-6						ħ e m g s e e													
208-6						ʔ ɨ n w u ə e													
214-6						ʔ e b ai̯													
218-6						w e n i e e													
409-6						ʕ a g b e e i													
497-6						g i e													
598-6						ħ ə l m e t													
646-6						ʔ e ɨ e													
215-6						g e ʔ g e e													
256-6						g i m e													
294-6						ʔ ə n e r ɨ r													
655-6						w ɨ m i s t													
158-6						tʼ e n g e s													
372-6						k ə n ə e													
375-6						s e n													
411-6						ħ a n a ʕ u s													
500-6						ʔ a s i													
541-6						g e s e e													
113-6						b e e ai̯													
252-6						n ɨ n i													
330-6						g e e m e													
448-6						kʼ ə kʼ ə m r t ə t													
106-6						m e s b e													
290-6						ħ e d e s ai̯ kʼ													
460-6						kʼ f ɨ ʔ i t a													
552-6						tʼ a b m													
602-6						m i sː m													
2-6						ħ ʔ e e e r													
61-7							m ə m												
63-7							ʔ a a m												
107-7							g ə m ə r a												
112-7							d ə tː ə r ə												
331-7							ə ə k w o o												
377-7							tʼ ə kʼ ə r ə												
381-7							ʔ a t												
417-7							ə ə o												
451-7							m ə x a t												
454-7							ʔ ə ə o												
484-7							m ə t a s t												
535-7							ʔ ə m o o												
543-7							m ə ə t												
593-7							ʔ ə ə ə o												
640-7							m w ə o												
1-7							d ə tː ə r ə m												
65-7							ʔ ə												
163-7							m ə t ə												
212-7							ʔ ə o												
244-7							ʔ ə ə ə t t												
248-7							ə u ə o t												
293-7							w ə o ə o												
373-7							kʼ ə o a o												
408-7							ʔ ə a ə												
414-7							d ə n a kʼ a j a												
601-7							ʔ ə r ə												
642-7							m a o a o												
60-7							n ə n ə s ə m												
115-7							ʔ ə r a a												
209-7							m u m o t t												
242-7							ʔ a ə ə s t t												
415-7							m ə o a m												
450-7							m ə a t t												
490-7							tʼ ə pː w ə m												
638-7							m a n ə												
645-7							kʼ a a												
75-7							ʔ a m ɨ r												
160-7							d ə r ə kʼ												
208-7							ʔ a n kʼ w ə r ə t												
214-7							ʔ a o												
218-7							ʔ u n w ə o												
378-7							ʔ a n g ə t												
379-7							m ə t ə b												
409-7							ʔ a w ə r ə												
497-7							t ə ə												
598-7							m ə w ə t												
646-7							ʔ ə m ə												
164-7							ʔ ə kː ə m												
210-7							m ə n w ə r ə												
215-7							ʔ a ə n ə t												
256-7							g u m ə												
285-7							m ə a t												
332-7							ʔ ə ɨ r												
380-7							ʔ ə x o r a												
412-7							m ə n ə o												
496-7							w u ə w o ə ə t												
64-7							d a x a												
67-7							a a a												
169-7							n ə ə s ə m												
251-7							m ə a b												
294-7							m ə m m												
461-7							t ə												
547-7							w ə s a t												
597-7							ʔ ə m o ə n ə												
655-7							m ɨ t												
7-7							ʔ a ə g a												
158-7							kʼ ə m a s												
168-7							ʔ a m a r												
296-7							a ə x e t o												
372-7							kʼ ə n w ə r												
374-7							ʔ ə kː a r a												
385-7							w ə tʃ ə t												
411-7							t ə o ə												
500-7							ʔ ə m a r												
6-7							m ə r a r a												
17-7							ʔ ə m ɨ r												
123-7							s ə m ə												
252-7							m ə ə m ə t												
421-7							ʔ ɨ s a												
448-7							kʼ ə tʼ a n ə n ə t												
449-7							ʔ a m a												
491-7							tʼ o n o t												
545-7							m e n a												
596-7							n ə pː ə												
653-7							d ə pː a t												
8-7							kʼ ə n ə t ə												
254-7							ə m o t												
290-7							ʔ a a m o m												
460-7							x u t												
489-7							kʼ w ə r a m a												
552-7							m ə												
652-7							ʔ ə ə t a												
3-7							m ɨ n a												
61-8								dʒ ɨ m											
63-8								ʔ a t ɨ a											
107-8								g u m e r a											
112-8								dʒ u n e r a											
331-8								n ɨ g w ɨ											
377-8								ɨ kʼ u r a											
381-8								ʔ a											
417-8								ɨ u a											
451-8								n ɨ a t											
454-8								ʔ a ɨ r											
484-8								m ɨ t ɨ r											
535-8								ʔ a n ɨ r											
543-8								ɨ ɨ a t											
593-8								ʔ ɨ a u a											
640-8								ɨ w a a											
1-8								dʒ ə b ə r ə m											
65-8								dʒ ɨ m											
163-8								n ɨ tʃʼ ə											
212-8								ʔ u a											
244-8								ʔ u u u											
248-8								ɨ u a u											
293-8								n u ɨ u a											
373-8								kʼ u a a r											
408-8								ʔ u w r a											
414-8								dʒ ɨ b a kʼ a r a											
601-8								ʔ ɨ ɨ u											
642-8								n ɨ kʼ a a											
60-8								n e n ə s e m											
115-8								ʔ e r a m											
209-8								n ɨ ɨ w a											
242-8								ʔ u a ɨ a											
415-8								ɨ ɨ a											
450-8								n e ɨ											
490-8								dʒ ə p w ə m											
638-8								ɨ ɨ ɨ n ɨ											
645-8								kʼ a r											
75-8								dʒ ɨ ɨ ɨ r											
160-8								dʒ ə r ə kʼ											
208-8								ʔ u n w u r u											
214-8								ʔ u m a											
218-8								ʔ ɨ n ɨ r											
378-8								ʔ a n g ə											
379-8								n ɨ tʃʼ ə											
409-8								g e a r ə											
497-8								dʒ ə ə											
598-8								m w u t											
646-8								ʔ a a											
164-8								dʒ ə k j ə m											
210-8								n ɨ m w ə r ə											
215-8								ʔ a ə n ə t											
256-8								dʒ u ɨ a											
285-8								m e t a t											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə n m a											
412-8								n a n ɨ a											
496-8								ɨ ɨ h ə o ə ə i											
64-8								t a b e											
67-8								ɨ ɨ a											
169-8								n o ə r ə m ə											
251-8								n ɨ											
294-8								m w a											
461-8								t a											
547-8								o ɨ s a t											
597-8								ʔ u m e ɲː e											
655-8								m ɨ r t											
7-8								ʔ a e g a											
158-8								kʼ e m a s											
168-8								ʔ ɨ m a r											
296-8								ɨ ə n w e t a											
374-8								ʔ ə kʼ a a a											
385-8								o ɨ k ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ɨ r g a r a											
17-8								ʔ ə m ɨ r											
123-8								s ə n ə m											
252-8								n ə ə ə m											
421-8								t ɨ s ə											
448-8								kʼ u b a r ə n ə											
449-8								ʔ a e m											
545-8								m ɨ n e											
596-8								n e g ə											
653-8								t ə t ɨ t											
4-8								g m ɨ a											
8-8								kʼ a m ə t a											
254-8								dʒ ɨ a a t											
290-8								ʔ a e e m											
339-8								b ə kʼ ɨ r											
460-8								ɨ ɨ u t a											
489-8								kʼ ə r a m a											
552-8								n ɨ											
652-8								ʔ o n ə n ə t a											
3-8								dʒ ɨ a											
61-9									d ə m										
63-9									ʔ ə x ə r										
107-9									d u m ə r ə										
112-9									d u m ə r ə										
331-9									n u k w ə a										
377-9									d u kʼ ə r ə										
381-9									ʔ w ə ɨ										
417-9									ə u ə										
451-9									m ə ə t										
454-9									ʔ ɨ s ɨ r										
484-9									m u d ɨ r										
535-9									ʔ a x ə r										
543-9									m u w ə ə										
593-9									ʔ ə m u r										
640-9									m w ə r										
1-9									d ə pː ə r ə										
65-9									d u k										
163-9									m ə ə										
212-9									ʔ u r										
244-9									ʔ u u ə										
248-9									m u r u										
293-9									m u r ə r										
373-9									kʼ u ə u r										
408-9									d u j r ə										
414-9									d ə w a a r ə										
601-9									ʔ ə r ə b										
642-9									m ə n ə a r										
60-9									m ə m ə m ə										
209-9									m u ə w u j										
242-9									ʔ u r u ə										
415-9									m u r a										
490-9									d ə k w ə										
638-9									m a m a ə										
645-9									kʼ a r										
75-9									ʔ a m ə r										
160-9									d ə r ə										
208-9									ʔ u n w u r u										
214-9									ʔ u s ə										
218-9									ʔ a n ə ə r										
378-9									ʔ ə n g ə										
379-9									m ə ə										
409-9									d u k ə r ə										
497-9									d ə ə										
598-9									x ə ə w u t										
646-9									ʔ ɨ ɨ ə										
164-9									d ə k ə										
210-9									d ə ə w ə r ə										
215-9									ʔ u s a j ə t										
256-9									d u r ə										
285-9									m ə s ə t										
332-9									ʔ ə s ə r										
380-9									ʔ ə x ɨ r a										
412-9									m ə ə ə ə										
496-9									u u r w ə n ə										
64-9									d ə w ə										
67-9									ə ə r										
169-9									n ə m ə m ə m ə										
251-9									m ə n i j										
294-9									d m w ə s										
461-9									d tʃ ə										
547-9									m ə m a t										
597-9									ʔ ə m ə ə r ə										
655-9									m ə a t										
7-9									ʔ a i g a										
168-9									ʔ ə m a r										
296-9									m ə w ə u t a										
372-9									d ə n ə ə r										
374-9									d ə kʼ a a ə										
375-9									x ə j										
385-9									m ə k ə t										
411-9									d ɨ ɨ ə r										
500-9									ʔ ə m ə r										
541-9									m ə b ə ə										
6-9									m ə ə ə r a										
17-9									ʔ ə s ə r										
113-9									d ə ə ə										
123-9									m ə m ə										
252-9									m ə k ə s ə										
421-9									d ə s ə										
448-9									kʼ u d a r w ə r ə t										
491-9									d ɨ n g ə										
545-9									x ɨ n ə j										
596-9									n ə k ə										
653-9									d ə p a t										
4-9									g a ɨ ɨ a i ə										
8-9									d ə s ə a										
254-9									d ə m ə										
339-9									ʔ ə b a r										
489-9									kʼ b ə r a r a										
552-9									m a										
652-9									ʔ ɨ k ə ə tʃ ə										
61-10																			
63-10																			
107-10																			
112-10																			
331-10										ə									
377-10																			
381-10																			
417-10																			
451-10																			
454-10																			
484-10																			
535-10																			
543-10																			
593-10																			
640-10										ə									
1-10																			
65-10																			
163-10																			
212-10																			
244-10																			
248-10										ə ə									
293-10																			
373-10																			
408-10																			
414-10																			
601-10																			
115-10										ə									
209-10										a									
242-10																			
415-10										a									
490-10																			
160-10																			
208-10																			
218-10																			
378-10																			
379-10																			
497-10																			
598-10																			
646-10																			
164-10																			
210-10																			
256-10																			
285-10										ə									
380-10										ə									
412-10																			
64-10																			
169-10										a									
461-10																			
547-10										a									
411-10																			
541-10										ə									
113-10										ʔ ə a									
123-10										a									
491-10										ʔ ə ə ə									
254-10																			
339-10										a									
602-10										a ə									
2-10										ʔ ə ə ə									
61-11											d u m								
63-11											ʔ u n u m								
107-11											g u m u u u								
112-11											g u m ə r u								
331-11											n u g w u a								
377-11											g u n a u a								
381-11											ʔ ɨ t u n								
417-11											u u m								
451-11											u u n u d								
454-11											ʔ u n u u								
484-11											n u t u n								
535-11											ʔ u m u ɨ								
543-11											u u a ə ə								
593-11											u m u ə								
640-11											u a n ə								
1-11											g ə p ə r ə m								
65-11											g u n								
163-11											m u t ɨ tʃ ə								
212-11											g u n								
244-11											g u u ʔ u								
248-11											u u u ʔ u								
293-11											u u u u m								
373-11											kʼ u u u ə								
408-11											g u w ɨ u u								
414-11											g u n ə a r u								
601-11											ʔ ə m a n ə								
642-11											u u n w u m								
60-11											n ə n ə r ə m								
115-11											ʔ ə r a ə								
209-11											u u u a u n j								
242-11											g u u ʔ u u								
450-11											w ə u j ə								
490-11											g u p j ə m								
638-11											m u a ə								
645-11											kʼ u u								
75-11											a m b ɨ r								
160-11											g ə u ə m								
208-11											ʔ u n ə u u u								
214-11											ʔ u z ə								
218-11											ʔ u n ə u r								
378-11											ʔ u n g ʔ ə n								
379-11											m ə p ʔ ə m								
409-11											g u t j a u a								
497-11											g ə a								
598-11											ʔ w u								
646-11											ʔ u t j a								
164-11											g ə n ʔ ə								
210-11											ʔ u m w ə n ə								
215-11											g u ʔ ə ʔ ə								
256-11											g u m a								
285-11											u u t u d								
332-11											ʔ ə g ɨ r								
412-11											m u m a n								
496-11											ɨ u n n n w u n g u ɨi̯								
64-11											g a t a ə								
67-11											m u a								
169-11											n ə m w ə r ə m ə								
251-11											ʔ u n u ʔ								
294-11											ɨ m n ə g								
461-11											ʔ ɨ tʃ a								
547-11											u o m a d								
597-11											ʔ u n g ə ə ɲ ə								
655-11											m a ə								
7-11											ʔ u u ʔ u								
168-11											ʔ ɨ m a r								
296-11											u u n i u d ə								
372-11											d ə n a ə a								
374-11											g ə n ə w j ə								
375-11											w a n								
385-11											m o t ə d								
500-11											a m a n								
541-11											g u d ɨ m								
6-11											m ə n a m a								
17-11											ʔ ə m a r								
252-11											n u p ə ə								
421-11											ʔ ɨ j ə								
448-11											kʼ ə n a n ə n ə								
449-11											ʔ u t ə ə m								
491-11											g u n g ə m								
545-11											ʔ u n u ʔ								
596-11											n ə k ə								
653-11											g ə p a d								
4-11											g a u n ə tʃ ə								
106-11											m ə ʔ ə								
254-11											ʔ u m ʔ ʔ u								
339-11											b ə ʔ a m								
460-11											g u ʔ u								
489-11											g w ə ə ə w a								
652-11											ʔ ə n ə n j a								
3-11											ʔ u n ʔ ə ə								
61-12												m ə n							
63-12												ʔ a n u ə							
107-12												g a n a ə a							
112-12												d a n ə n a							
331-12												l a g ə o							
377-12												ʔ ʔ u kʼ ə ə o							
381-12												j m a ə							
417-12												ə u r							
451-12												m a tʃʼ a t							
454-12												ʔ a a a							
484-12												m a a n t							
535-12												ʔ i n a r ə							
543-12												m a n ə ə t							
593-12												ʔ a n u r							
640-12												a m u n							
1-12												d ə n ə ɲː ə m							
65-12												d u r m							
163-12												m ə tʃʼ ə tʃ ə							
212-12												ʔ u n							
244-12												ʔ u u ə t							
248-12												ə m u o u t							
293-12												m ə n ə r							
373-12												kʼ g u n u ə							
408-12												ʔ a m ə o o							
414-12												d ə m a m a o a							
601-12												ʔ i a o t							
642-12												m ɨ n a r							
60-12												l ə n ə ɲː ə							
115-12												l i n a ə							
209-12												m u r a							
242-12												ʔ u n a ə							
415-12												m ɨ n a m							
450-12												m ə r t							
490-12												d ə b u							
638-12												m i r ə ə							
645-12												kʼ u o							
75-12												ʔ i n i ə ə							
160-12												j ə a ə m							
208-12												ʔ ɨ n u a u							
214-12												ʔ a m t							
218-12												ʔ i n ə a n ə							
378-12												ʔ a n g ə							
379-12												m a ə							
497-12												m i t ə							
598-12												m ə n ə t							
164-12												d i n ə							
210-12												j u n u a ə							
215-12												ʔ u ə m ə t							
256-12												m i m ə							
285-12												m i g a r							
332-12												ʔ ə g a o							
380-12												j i m a a a							
412-12												m i n o n							
496-12												w u t ə ə n ə							
64-12												d a a							
67-12												ə i ə							
169-12												m i s ə ə m ə							
251-12												j u a							
294-12												ʔ w o w ə r							
461-12												j j m ə							
547-12												i i m a m							
597-12												ʔ ɨ n o o ɲː a							
655-12												ʔ m a m t							
7-12												ʔ a n g a							
168-12												j i m a ə							
296-12												i i n ɨ ə							
372-12												g ə n ə ə n							
374-12												d a kʼ u a tʃ a							
385-12												i i m ə t							
500-12												ʔ i n o n							
6-12												m o n g a ɲː a							
113-12												g ə n ə							
123-12												m i m ə							
330-12												ʔ ə ɨ							
421-12												m i m a							
448-12												d o d o n ə n ə t							
449-12												ʔ a g a							
491-12												g u ɨ ə r							
545-12												m a m a ə							
596-12												l a g ə							
653-12												m a r ə t							
4-12												g a r ə tʃ a							
8-12												d a a a							
106-12												m ə ə							
460-12												ʔ ɨ t ə							
552-12												m o ə							
602-12												m a ʃ							
2-12												g g ə ə a							
3-12												g ɨ a							
61-13													t ə e						
63-13													ʔ a t ɨ a						
107-13													b a m ə a a						
112-13													t a b ə sː a						
331-13													a a g w a sː						
377-13													ʔ a kʼ w ə a o						
381-13													ʔ a t						
417-13													a a e						
451-13													s ə b a t						
454-13													ʔ a a a						
484-13													m ə t ə n						
535-13													ʔ a r a ə						
543-13													m a i a t						
593-13													ʔ a m a e						
640-13													m w a e o						
1-13													t ə bː ə a ə m						
65-13													t a r						
163-13													s ə t ə						
212-13													ʔ ə e						
