COGID	ChorbatBalti	KhapaluBalti	KharmangBalti	RonduBalti	ShigarBalti	SkarduBalti	SkarduPurki
828	ɾ i ŋ b o	ɾ i ŋ m o	ɾ ĩ m o	ɾ i ŋ m o	ɾ i ŋ m o	ɾ i ŋ m o	ɾ i ŋ m o
310	tɕʰ ɜ q s̪	tɕʰ ɜ q p o	tɕʰ ɜ q	tɕʰ ɜ q p o	tɕʰ ɜ q p o	tɕʰ ɜ q p o	tɕʰ ɜ q p o
154		s̪ ʊ t̪ ʊ p s̪				s̪ o t̪ ɜ p s̪	t̪ʰ ɜ m p s̪
1602			g ɜo	g ɜo			
1184		h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɜ n̪ d o q	h ɑ n̪ d o q
1389	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ	kʰ o ŋ
17	s̪ k o m s̪	s̪ k o m s̪	s̪ k o m s̪	s̪ k o m s̪	s̪ k o m s̪	s̪ k o m s̪	s̪ k o m s̪
261	n̪ ɑ q p o	n̪ ɑ q p o	n̪ ɜ q p o	n̪ ɑ q p o	n̪ ɑ q p o	n̪ ɜ q p o	n̪ ɑ q p o
181	pʰ ɪ r̪ o	pʰ i r̪ o	pʰ r̪ i d o	f i t̪ r̪ o	pʰ i r̪ o	pʰ i t̪ r̪ o	pʰ i tʰ o q
812	j ɜ ŋ m o	j ɜ ŋ m o	j ɑ̃ m o	j ɑ ŋ m o	j ɑ ŋ m o	j ɑ ŋ m o	j ɑ̃ m o
1057	ɜ ɕ e	ɑ ɕ e	ɜ ɕ e	ɑ ɕ e	ɜ ɕ ɛ	ɜ ɕ e	
33	p o t̪ ʊ k s̪		t̪ ʊ k s̪		t̪ ʊ k s̪		
9	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪	l̪ t̪ o k s̪
1627	tɕ ʊ ŋ m ɜ	tɕ ʊ ŋ m ɜ					
921	l̪ ʈ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	l̪ ʈ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	l̪ t̪ ɜ n̪ ʊ s̪	l̪ t̪ ɜ n̪ u s̪	
1626		n̪ ɜ m ɑ					n̪ ɑ m ɑ
473	b i ɜ p ʑ ʊ n̪	b i ɜ m ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	b i ɜ p dʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	b i ɜ p ʑ ʊ n̪	
1371	d̪ o	d̪ o	d̪ o	d̪ o	d̪ o	d̪ o	
836	m i	m i	m i	m i	m i	m i	m i
1448	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ m	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪	p ɑ ɣ ɜ n̪
1644	b r̪ u s̪ t̪ i ŋ	b ʊ s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ	b u s̪ t̪ r̪ i ŋ
173			gʲ ɜ̃ l ɜ				gʲ ɜ̃ l ɜ
1609	k ɑ r̪ p o	k ɑ r̪ p o	k ɜ ɕ p o	k ɑ r̪ ɸ o	k ɑ r̪ ɸ o	k ɑ r̪ ɸ o	k ɑ r̪ ɸ o
701	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o	kʰ o
1617	s̪ u	s̪ u	s̪ u	s̪ u	s̪ u	s̪ u	s̪ u
1488	tɕ o ŋ ɛ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪	tɕ o ŋ ɜ s̪
391	g r̪ ɜ x m o	ɖʐ ɜ x m o	g r̪ ɜ x m o	ʐ ɜ x m o	ɖʐ ɜ x m o	ɖʐ ɜ x m o	g r̪ ɜ x m o
855	l̪ t̪ i m	l̪ ʈ i m					
172		t̪ʲ o k		t̪ o k		t̪ o k	
482				p ɑ ɣ ɜ n̪		p ɑ ɣ ɜ n̪	
25	z̪ o s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ ʊ s̪	z̪ o s̪
488	ɾ gʲ ɛ t̪	b gʲ ɜ t̪	β gʲ ɜ t̪	gʲ ɜ t̪	β gʲ ɛ t̪	gʲ ɛ t̪	ɾ gʲ ɛ t̪
294	b u	b u	b u	p l̥ u	p l̥ u	p l̥ u	pʰ r̪ u
1380			d̪ i		d̪ i	d̪ i	
1159	t̪ r̪ ɜ ŋ		t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	t̪ r̪ ɜ ŋ	ʈ ɑ ŋ
1504	ȵ i s̪	ȵ i s̪	ȵ ɪ s̪	ȵ i s̪	ȵ i s̪	ȵ ɪ s̪	ȵ i s̪
34		s̪ t̪ r̪ ɜ k s̪		s̪ t̪ r̪ ɜ k s̪		s̪ t̪ r̪ ɜ k s̪	
374	r̪ ɜ s̪	ɾ ɜ s̪	ɾ ɜ s̪			ɾ ɜ s̪	ɾ ɜ s̪
618	ɣ ɑ	ɣ ɑ	ɣ ɑ	ɣ ɑ	ɜ ɣ ɑ	ɣ ɑ	
1415	d̪ o n̪	d̪ ɛ n̪	d̪ e	d̪ o ŋ	d̪ o ŋ	d̪ o ŋ	d̪ e
1231	ɾ d u n̪	b d u n̪		β d u n̪	β d u n̪	b d u n̪	ʊ ɾ d u n̪
573		s̪ ɛ n̪ m ɜ	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	s̪ ɛ n̪ m o	
887	ɕ ɛ d i	ɕ ɛ d i	ɕ ɜ d i		ɕ ɛ d i	ɕ ɛ d i	ɕ ɑ d i
1496	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ȵ i ɕ u	ŋ i ɕ u
1625	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ u s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	z̪ ɜ n̪ z̪ ʊ s̪	
1405	ɾ i ŋ ɑ	ɾ i ŋ ɑ				ɾ i ŋ ɑ	
780	ɣ r̪ i		ɣ r̪ i				g r̪ i
1601	g oˑ	g o			g oˑ	g oˑ	g o
1364		ɸ tɕ u	ɸ tɕ u	ɸ tɕ u	ɸ tɕ u	p ɕ tɕ u	
584		z̪ ɛ r̪ m õ ŋ		z̪ ɛ r̪ m o ŋ	z̪ ɛ r̪ m õ ŋ	z̪ ɛ r̪ m õ ŋ	s̪ ɛ r̪ m õ
1298	ɾ b ʊ l	o ɣ b ʊ l	ɜ ɣ b ʊ l	o ɾ b ʊ l	o ɣ b ʊ l	o ɣ b ʊ l	ɾ z̪ b u l
365	s̪ ȵ ɛ r̪ m ɜ	s̪ ȵ ɛ r̪ m ɜ	s̪ ȵ ɛ r̪ m ɜ	s̪ ȵ i r̪ m ɜ	ȵ̊ ɛ r̪ m ɜ	s̪ ȵ ɛ r̪ m ɜ	ȵ ɛ r̪ m ɜ
547	ɜ t̪ ɑ	ɜ t̪ ɜ	ɜ t̪ ɑ	ɑ t̪ ɜ	ɑ t̪ ɜ	ɑ t̪ ɜ	ɜ t̪ ɑ
1577	k r̪ o		k r̪ o				k r̪ o
1668	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ	j ɑ ŋ
57	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪	t̪ʰ ũ s̪	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪	t̪ʰ ũ ŋ s̪	t̪ʰ ũ s̪
1167	s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	x s̪ ʊ r̪ u p	s̪ u r̪ ʊ p	x s̪ u r̪ ʊ p	s̪ u r̪ ʊ p	
1676	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	kʰʲ ɜ ŋ	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	kʰʲ ɑ ŋ	
1593	g ɑ ɾ	g ɑ	g ɑ ɾ	g ɑ ɾ	g ɑ ɾ	g ɑ ɾ	g ɑ ɾ
163	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɑ	ŋ ɜ	ŋ ɑ
1432	s̪ u m	s̪ u m	s̪ u m	s̪ u m	x s̪ u m	s̪ u m	s̪ u m
1692	n̪ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	pʰ o n̪ o	n̪ o n̪ o
144	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪	pʰ u ɾ s̪
1520	g ʊ r̪ o ŋ	g r̪ o ŋ	g ʊ r̪ o ŋ			g ʊ r̪ o ŋ	
73	ɾ d ɜ p s̪	ɾ d ɜ p s̪	ɾ d ɜ p s̪		ɾ d ɜ p s̪	ɾ d ɜ p s̪	ɾ d ɜ p s̪
1037	ȵ̊ i ȵ p ɑ	s̪ ȵ ĩ ŋ m ɜ	ɕ ȵ ĩ m ɜ	s̪ ȵ i ŋ m ɜ	ȵ̊ i ȵ m ɜ	s̪ ȵ i ŋ m ɜ	s̪ ŋ i ŋ m ɜ
653	z̪ g o k p ɑ	z̪ g o k p ɑ	z̪ g o k p ɜ	z̪ g o k p ɜ	z̪ g o k p ɜ	z̪ g o k p ɜ	z̪ g o k p ɜ
989		s̪ ɜ r̪ p ɜ		s̪ ɜ r̪ ɸ ɑ	s̪ ɜ r̪ ɸ ɜ	s̪ ɜ r̪ f ɜ	
912	gʲ o x p ɑ	gʲ o x p ɑ	gʲ o x p ɜ	gʲ o x p ɜ	gʲ ʊ x p ɜ	gʲ ʊ k s̪ p ɜ	
1215	ts̪ o x s̪ ɑ tθ o x	ts̪ o x tθ o x	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o x s̪ ɑ tθ o x s̪	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o q s̪ ɑ tθ o q s̪	ts̪ o q s̪ ɑ tθ o q s̪
1136				p ɜ r̪ ɜ k z̪ ɜ	p ɜ ɽ ɑ ɣ z̪ ɑ	pʰ ɜ ɽ ɜ k z̪ ɜ	p ɑ r̪ ɑ z̪ β̞ ɑ
88	ɾ gʲ u k s̪	b gʲ u k s̪	β gʲ ʊ k s̪	b gʲ u k s̪	β gʲ u k s̪	b gʲ u k s̪	
1347	s̪ ȵ ɜ m ɜ						ɕ ȵ ɑ ŋ m ɑ
